
[00:00:00.000 --> 00:00:06.880]  (主席) 大家經過了一段疫情都很長的時間
[00:01:26.100 --> 00:01:28.260]  那種有沒有增長
[00:01:28.260 --> 00:01:30.540]  有沒有成熟
[00:01:30.540 --> 00:01:31.860]  我們在財政上面
[00:01:31.860 --> 00:01:32.940]  我們都很關注
[00:01:32.940 --> 00:01:35.620]  我們有沒有增加我們的財政
[00:01:35.620 --> 00:01:37.420]  在處事為人方面
[00:01:37.420 --> 00:01:39.900]  我們有沒有成熟
[00:01:39.900 --> 00:01:42.380]  弟姐妹這些都是我們很關心的
[00:01:42.380 --> 00:01:44.500]  但是我們會不會忽略了
[00:01:44.500 --> 00:01:47.260]  我們在屬靈生命上面
[00:01:47.260 --> 00:01:51.340]  都需要有成長和成熟呢
[00:01:51.340 --> 00:01:52.500]  有沒有忘記了
[00:01:52.500 --> 00:01:56.060]  這個同樣對於我們整個生命來說
[00:01:56.060 --> 00:01:58.780]  是很重要的一部份
[00:01:58.780 --> 00:02:01.500]  我們經常聽到一句說話說
[00:02:01.500 --> 00:02:04.060]  信徒屬靈的情況就是
[00:02:04.060 --> 00:02:06.820]  一里的闊一寸的深
[00:02:06.820 --> 00:02:08.180]  意思就是形容
[00:02:08.180 --> 00:02:09.740]  你好像認識很多東西
[00:02:09.740 --> 00:02:11.260]  你接觸很多東西
[00:02:11.260 --> 00:02:12.380]  但是原來
[00:02:12.380 --> 00:02:14.580]  你在信仰上面的根基
[00:02:14.580 --> 00:02:16.940]  只不過是很膚淺
[00:02:16.940 --> 00:02:19.380]  很容易一遇到任何事情
[00:02:19.380 --> 00:02:22.300]  就會倒塌
[00:02:22.300 --> 00:02:28.900]  保羅在《哥羅西書》這樣去形容
[00:02:28.900 --> 00:02:30.460]  不如我們一起讀
[00:02:30.460 --> 00:02:34.020]  因此我們向所有人傳揚基督
[00:02:34.020 --> 00:02:38.020]  用各樣的智慧勸誡教導大家
[00:02:38.020 --> 00:02:41.700]  我要使每一個人成為成熟的基督徒
[00:02:41.700 --> 00:02:44.500]  把他們帶到上帝面前
[00:02:44.500 --> 00:02:45.940]  為了這目的
[00:02:45.940 --> 00:02:49.020]  我運用基督賜給我的大能力
[00:02:49.020 --> 00:02:50.540]  不辭勞苦
[00:02:50.540 --> 00:02:52.220]  竭力工作
[00:02:52.220 --> 00:02:54.540]  保羅在這段經文裡形容
[00:02:54.540 --> 00:02:58.980]  他為了要使你們成為成熟的基督徒
[00:02:58.980 --> 00:03:00.580]  所以他竭盡所能
[00:03:00.580 --> 00:03:02.300]  用盡各樣的辦法
[00:03:02.300 --> 00:03:03.620]  不辭勞苦
[00:03:03.620 --> 00:03:06.620]  不斷努力地為了幫助你們
[00:03:06.620 --> 00:03:07.420]  提醒你們
[00:03:07.420 --> 00:03:08.420]  教導你們
[00:03:08.420 --> 00:03:12.460]  要成為一個成熟成長的基督徒
[00:03:12.460 --> 00:03:13.380]  可以看得出
[00:03:13.380 --> 00:03:14.580]  就在這段經文裡
[00:03:14.580 --> 00:03:17.340]  保羅很清楚地告訴我們
[00:03:17.340 --> 00:03:21.260]  他是重視每一個信徒的成長
[00:03:21.260 --> 00:03:22.620]  重視每一個信徒
[00:03:22.620 --> 00:03:26.780]  究竟他的屬靈生命是否成熟
[00:03:26.780 --> 00:03:27.300]  在這段經文裡
[00:03:27.300 --> 00:03:34.020]  我特別用紅色來標誌成熟的形容詞
[00:03:34.020 --> 00:03:36.940]  我們用原本的文字來看
[00:03:36.940 --> 00:03:41.100]  這個字在新約聖經出現了19次
[00:03:41.100 --> 00:03:42.980]  在每一次不同的出現時
[00:03:42.980 --> 00:03:44.860]  不同的經文裡
[00:03:44.860 --> 00:03:46.940]  中文翻譯有各樣的翻譯
[00:03:46.940 --> 00:03:51.260]  譬如我們看到有「長大成人」、「作大人」
[00:03:51.260 --> 00:03:55.300]  「完全」、「全被」、「純全」
[00:03:55.300 --> 00:03:56.820]  當我們看回原本的文字
[00:03:56.820 --> 00:04:00.420]  原來都是用同一個字去形容的
[00:04:00.420 --> 00:04:03.940]  就好像哥林多前書十四章二十節
[00:04:03.940 --> 00:04:04.620]  經文這樣說
[00:04:04.620 --> 00:04:07.780]  弟兄們在心智上必要作小孩子
[00:04:07.780 --> 00:04:11.300]  然而在惡事上要作嬰孩
[00:04:11.300 --> 00:04:15.260]  在心智上總要作大人
[00:04:15.260 --> 00:04:16.740]  心智是說什麼呢?
[00:04:16.740 --> 00:04:19.140]  心智就是一個人的理解能力
[00:04:19.140 --> 00:04:21.060]  那個判斷的能力
[00:04:21.060 --> 00:04:24.340]  意思就是一個人的思想
[00:04:24.340 --> 00:04:27.260]  小孩子因為年幼不懂事
[00:04:27.260 --> 00:04:29.340]  他的閱歷不夠深
[00:04:29.340 --> 00:04:33.460]  所以他很多東西都欠缺了判斷的能力
[00:04:33.460 --> 00:04:35.940]  對於數靈的事情更加無知
[00:04:35.940 --> 00:04:37.420]  一知半解有時
[00:04:37.420 --> 00:04:39.220]  所以
[00:04:39.220 --> 00:04:42.300]  保羅說在數靈的事上
[00:04:42.300 --> 00:04:45.900]  你的心智總要作大人
[00:04:45.900 --> 00:04:47.460]  不過
[00:04:47.460 --> 00:04:51.060]  在惡事上就要作嬰孩
[00:04:51.060 --> 00:04:54.220]  作嬰孩在惡事上
[00:04:54.220 --> 00:04:55.540]  意思就是說
[00:04:55.540 --> 00:04:56.700]  像小孩子一樣
[00:04:56.700 --> 00:04:58.380]  對於惡事是不知道的
[00:04:58.380 --> 00:04:59.500]  像小孩子一樣
[00:04:59.500 --> 00:05:02.620]  對於惡事可能不會被他污染得到
[00:05:02.620 --> 00:05:05.060]  對於惡事不會碰得到
[00:05:05.060 --> 00:05:07.780]  不會理得到
[00:05:07.780 --> 00:05:10.020]  頂智慕這個豈不是跟我們
[00:05:10.020 --> 00:05:14.380]  今天世界上的做法剛好相反嗎?
[00:05:14.380 --> 00:05:17.140]  我們大部分人被世界所影響
[00:05:17.140 --> 00:05:21.860]  所以我們在惡事上都作了大人
[00:05:21.860 --> 00:05:23.860]  我們經常說做事要話頭醒味
[00:05:23.860 --> 00:05:25.060]  要懂得走捷徑
[00:05:25.060 --> 00:05:28.420]  在職場上又善於擦鞋上位
[00:05:28.420 --> 00:05:31.220]  很多人又知道怎樣暫時放下
[00:05:31.220 --> 00:05:33.500]  基督徒應有的道德操守
[00:05:33.500 --> 00:05:35.340]  去做一些不應該去做
[00:05:35.340 --> 00:05:38.660]  但是對自己有益的事
[00:05:38.660 --> 00:05:40.700]  作為信徒一時我們又覺得
[00:05:40.700 --> 00:05:42.460]  我們對數靈的事情
[00:05:42.460 --> 00:05:45.540]  已經了解得很透徹
[00:05:45.540 --> 00:05:48.180]  雖然那本聖經我們已經封塵
[00:05:48.180 --> 00:05:50.140]  很久沒碰了
[00:05:50.140 --> 00:05:52.180]  但是我們就會指著那本聖經說
[00:05:52.180 --> 00:05:54.180]  這本聖經所有的教導
[00:05:54.180 --> 00:05:57.340]  是不切合我們今天的生活的
[00:05:57.340 --> 00:05:59.220]  其實你有沒有看過那本聖經?
[00:05:59.220 --> 00:06:02.620]  可能那本聖經你已經很多年都沒碰過
[00:06:02.620 --> 00:06:04.420]  你甚至開始懷疑聖經
[00:06:04.420 --> 00:06:06.140]  是不是跟今天的信仰
[00:06:06.140 --> 00:06:07.500]  是不是跟今天的生活
[00:06:07.500 --> 00:06:09.900]  是扯得上關係呢?
[00:06:09.900 --> 00:06:11.820]  基督徒的信仰、價值觀
[00:06:11.820 --> 00:06:13.220]  是不是已經勾了?
[00:06:13.220 --> 00:06:14.740]  已經不合時宜了
[00:06:14.740 --> 00:06:18.340]  已經不夠道地了
[00:06:18.340 --> 00:06:21.020]  希伯來書的作者也同樣提醒我們
[00:06:21.020 --> 00:06:23.580]  在數靈的事上作大人
[00:06:23.580 --> 00:06:25.300]  不如我們一起讀吧
[00:06:25.300 --> 00:06:29.300]  唯獨長大成人的才能吃乾糧
[00:06:29.300 --> 00:06:32.180]  他們的心竅雜念得通達
[00:06:32.180 --> 00:06:34.900]  就能分辨好大了
[00:06:34.900 --> 00:06:39.860]  分辨好大的意思就是有分辨是非的能力
[00:06:39.860 --> 00:06:42.460]  那些經文形容那些信徒
[00:06:42.460 --> 00:06:48.020]  為什麼他們不能成為大人
[00:06:48.020 --> 00:06:50.220]  他們可以吃到乾糧呢?
[00:06:50.220 --> 00:06:53.220]  就是因為那些信徒已經失去了
[00:06:53.220 --> 00:06:56.260]  追求真理的動力和胃口
[00:06:56.260 --> 00:06:59.380]  很多道理,我們看回五章第十一節
[00:06:59.380 --> 00:07:03.620]  很多道理聽不入耳了
[00:07:03.620 --> 00:07:06.940]  聽眾姐妹,我們今天是不是也在這樣的光景裡面呢?
[00:07:06.940 --> 00:07:08.380]  我們對於聖經很多的教導
[00:07:08.380 --> 00:07:10.220]  在我們講壇上很多的提醒
[00:07:10.220 --> 00:07:12.020]  我們已經聽不入耳了
[00:07:12.020 --> 00:07:14.060]  牧師不要一直跟我說這一套
[00:07:14.060 --> 00:07:15.700]  現在已經不合適了
[00:07:15.700 --> 00:07:18.340]  牧師你out了
[00:07:18.340 --> 00:07:20.020]  牧師,聖經是不是這樣說的?
[00:07:20.020 --> 00:07:23.780]  那裡好像不是這樣說的
[00:07:23.780 --> 00:07:25.940]  我們是用了
[00:07:25.940 --> 00:07:29.340]  想去思考聖經,但沒辦法
[00:07:29.340 --> 00:07:32.260]  因為根本聖經都不在你的腦裡面
[00:07:32.260 --> 00:07:35.900]  因為我們對聖經已經是遲鈍了
[00:07:35.900 --> 00:07:38.460]  我們甚至用世界的觀點和學說
[00:07:38.460 --> 00:07:40.540]  去思考聖經的教導
[00:07:40.540 --> 00:07:42.020]  我再說一次
[00:07:42.020 --> 00:07:44.980]  我是用世界的觀點和學說
[00:07:44.980 --> 00:07:50.100]  去思考聖經的教導
[00:07:50.100 --> 00:07:52.340]  我們不是從聖經的教導
[00:07:52.340 --> 00:07:57.260]  告訴我們聖經怎樣實踐在今天
[00:07:57.260 --> 00:08:00.540]  這個似是而非的世代
[00:08:00.540 --> 00:08:03.020]  這句話聽得明白嗎?
[00:08:03.020 --> 00:08:07.940]  無怪我們常常扭曲了聖經的教導
[00:08:07.940 --> 00:08:09.660]  希伯來書院的經文繼續說
[00:08:09.660 --> 00:08:11.580]  本來我們應該做師父的
[00:08:11.580 --> 00:08:14.420]  但今天我們仍然只不過是一個學生
[00:08:14.420 --> 00:08:16.020]  本來是老師的
[00:08:16.020 --> 00:08:18.980]  誰知你現在仍然是小學生
[00:08:18.980 --> 00:08:20.380]  本來你應該去幫助別人
[00:08:20.380 --> 00:08:21.700]  做別人的師父
[00:08:21.700 --> 00:08:23.500]  做別人的榜樣
[00:08:23.500 --> 00:08:25.700]  但今天我們屬靈的光景
[00:08:25.700 --> 00:08:27.180]  仍然只停留在
[00:08:27.180 --> 00:08:29.060]  不斷要別人輔助
[00:08:29.060 --> 00:08:31.780]  不斷要別人提醒你、教導你
[00:08:31.780 --> 00:08:38.700]  要去推動你屬靈光景的外濟
[00:08:38.700 --> 00:08:41.140]  信徒好像認識很多
[00:08:41.140 --> 00:08:44.820]  我們常常上網聽很多各人的講座
[00:08:44.820 --> 00:08:46.500]  但原來只不過是留在
[00:08:46.500 --> 00:08:49.980]  知識上、理性上的層面
[00:08:49.980 --> 00:08:51.580]  轉過頭來我們不忘記
[00:08:51.580 --> 00:08:52.980]  或者我們記得的
[00:08:52.980 --> 00:08:55.700]  不過我們沒有實踐
[00:08:55.700 --> 00:08:57.540]  所以這裡說到
[00:08:57.540 --> 00:09:00.180]  我們好像鷹孩一樣
[00:09:00.180 --> 00:09:01.700]  我們只可以喝奶
[00:09:01.700 --> 00:09:05.900]  我們沒有辦法吃固體的食物
[00:09:05.900 --> 00:09:08.100]  等一下我想問問你
[00:09:08.100 --> 00:09:11.700]  你在什麼情況之下
[00:09:11.700 --> 00:09:16.580]  要吃流質的食物?
[00:09:16.580 --> 00:09:18.700]  你生病的時候是嗎?
[00:09:18.700 --> 00:09:19.860]  你生病的時候
[00:09:19.860 --> 00:09:21.700]  吃粥水吧
[00:09:21.700 --> 00:09:23.100]  生病的時候什麼都不行
[00:09:23.100 --> 00:09:24.260]  喝點水算了
[00:09:24.260 --> 00:09:26.580]  生病的時候你只可以喝點流質的
[00:09:26.580 --> 00:09:27.780]  為什麼?
[00:09:27.780 --> 00:09:29.780]  因為我們身體負荷不來
[00:09:29.780 --> 00:09:32.500]  我們的腸胃無法消化
[00:09:32.500 --> 00:09:34.500]  這是在什麼狀態之下?
[00:09:34.500 --> 00:09:38.900]  這就是在一個不正常、不健康的狀態之下
[00:09:38.900 --> 00:09:40.500]  所以這裡形容
[00:09:40.500 --> 00:09:42.580]  好像小孩子一樣喝奶
[00:09:42.580 --> 00:09:44.260]  不能吃固體的食物
[00:09:44.260 --> 00:09:46.620]  就是這個意思
[00:09:46.620 --> 00:09:49.140]  就是你常常只可以喝奶
[00:09:49.140 --> 00:09:51.380]  只可以吃流質的食物
[00:09:51.380 --> 00:09:53.180]  可以顯出
[00:09:53.180 --> 00:09:55.580]  你屬靈的生命是多麼的幼嫩
[00:09:55.580 --> 00:09:56.660]  是沒有成長
[00:09:56.660 --> 00:10:00.140]  仍然停留在嬰孩的階段
[00:10:27.220 --> 00:10:29.420]  大家記得這一段經文
[00:10:29.420 --> 00:10:31.660]  他來到就跟耶穌說
[00:10:31.660 --> 00:10:33.380]  我又沒有殺人
[00:10:33.380 --> 00:10:34.140]  又沒有姦淫
[00:10:34.140 --> 00:10:34.980]  又沒有偷渡
[00:10:34.980 --> 00:10:36.180]  又沒有作假見證
[00:10:36.180 --> 00:10:37.620]  我並且孝順父母
[00:10:37.620 --> 00:10:39.940]  每樣的律法我都守齊了
[00:10:39.940 --> 00:10:41.860]  那我應該怎樣?
[00:10:41.860 --> 00:10:43.500]  他問
[00:10:43.500 --> 00:10:45.740]  我應該怎樣可以作完全人呢?
[00:10:45.740 --> 00:10:47.020]  於是耶穌怎樣回答他?
[00:10:47.020 --> 00:10:49.620]  他說你若願意作完全人
[00:10:49.620 --> 00:10:51.620]  這個完全就像剛才的成熟
[00:10:51.620 --> 00:10:53.340]  是同一個字
[00:10:53.340 --> 00:10:56.420]  你可以去變賣你所有的分級窮人
[00:10:56.420 --> 00:10:58.580]  就必有財寶在天上
[00:10:58.580 --> 00:11:04.500]  你還要來跟從我?
[00:11:04.500 --> 00:11:07.460]  這個富有的
[00:11:07.460 --> 00:11:12.340]  年輕的財俊
[00:11:12.340 --> 00:11:15.460]  他覺得自己什麼都沒有缺乏
[00:11:15.460 --> 00:11:19.540]  不過這正正就是他缺乏的地方
[00:11:19.540 --> 00:11:21.700]  因為他以為自己擁有一切
[00:11:21.700 --> 00:11:25.500]  原來他仍然有欠缺
[00:11:25.500 --> 00:11:26.740]  英文有句說話叫
[00:11:26.740 --> 00:11:28.380]  You don't know what you don't know
[00:11:28.380 --> 00:11:29.580]  聽過嗎?
[00:11:29.580 --> 00:11:32.380]  中文就是你不知道你不知道什麼
[00:11:32.380 --> 00:11:34.620]  就是說這就是問題
[00:11:34.620 --> 00:11:38.140]  你連自己缺乏什麼你都不知道
[00:11:38.140 --> 00:11:40.380]  這就是你的無知
[00:11:40.380 --> 00:11:43.900]  這個青年人從外在的行為去衡量他自己
[00:11:43.900 --> 00:11:45.940]  有沒有違背了誡命
[00:11:45.940 --> 00:11:48.340]  他以為可以靠自己的能力
[00:11:48.340 --> 00:11:51.460]  就可以達到完全
[00:11:51.460 --> 00:11:54.700]  耶穌基督看到他的內心
[00:11:54.700 --> 00:11:57.780]  就用他自以為傲
[00:11:57.780 --> 00:12:00.780]  就是他社會上和宗教上的成就
[00:12:00.780 --> 00:12:04.100]  來去作出挑戰
[00:12:04.100 --> 00:12:06.580]  耶穌給這個年輕人兩個條件
[00:12:06.580 --> 00:12:09.340]  第一要變賣他所有的
[00:12:09.340 --> 00:12:12.500]  然後要分級窮人
[00:12:12.500 --> 00:12:15.900]  第一個變賣他所有的
[00:12:15.900 --> 00:12:17.380]  耶穌去挑戰他
[00:12:17.380 --> 00:12:20.140]  要將他自己從這個物質的擁有
[00:12:20.140 --> 00:12:23.380]  來釋放出來成為一個自由人
[00:12:23.380 --> 00:12:26.460]  然後要他去分級窮人
[00:12:26.460 --> 00:12:28.500]  就是要他因著
[00:12:28.500 --> 00:12:31.100]  他能夠去為他的鄰舍
[00:12:31.100 --> 00:12:32.780]  來去捨棄
[00:12:32.780 --> 00:12:36.380]  成為一個自由人
[00:12:36.380 --> 00:12:38.780]  為什麼他可以這樣做呢?
[00:12:38.780 --> 00:12:42.660]  因為只要他樂意去跟從耶穌的時候
[00:12:42.660 --> 00:12:45.420]  他就能夠去成為
[00:12:45.420 --> 00:12:46.580]  神裡面的自由人
[00:12:46.580 --> 00:12:49.500]  他不被這些物質所控制著
[00:12:49.500 --> 00:12:50.860]  他也都成為自由人
[00:12:50.860 --> 00:12:54.620]  因為他的愛來關心其他人
[00:12:54.620 --> 00:12:56.260]  所以耶穌基督在這裡指出
[00:12:56.260 --> 00:12:57.660]  什麼是完全呢?
[00:12:57.660 --> 00:13:00.500]  完全是超過律法所規定
[00:13:00.500 --> 00:13:03.980]  是人的品格和心意
[00:13:03.980 --> 00:13:06.340]  不單只是滿足於自己
[00:13:06.340 --> 00:13:09.340]  不單只是像這個年輕人來到
[00:13:09.340 --> 00:13:10.860]  我啊
[00:13:10.860 --> 00:13:14.940]  我怎樣可以作完全呢?
[00:13:14.940 --> 00:13:17.660]  耶穌將他的眼光放大
[00:13:17.660 --> 00:13:20.900]  你不要只看到你自己是怎樣
[00:13:20.900 --> 00:13:24.420]  你更是看到其他人的需要是怎樣
[00:13:24.420 --> 00:13:27.460]  也不是去炫耀自己
[00:13:27.460 --> 00:13:30.580]  怎樣能夠守住所有律法
[00:13:30.580 --> 00:13:36.140]  去炫耀自己在順理成章的生命上是多好
[00:13:36.140 --> 00:13:37.380]  你可以想想
[00:13:37.380 --> 00:13:39.460]  一個年輕有為事業有成
[00:13:39.460 --> 00:13:41.700]  又是一個好的基督徒
[00:13:41.700 --> 00:13:46.420]  這不是我們都很想去稱讚他
[00:13:46.420 --> 00:13:48.940]  或者很想自己沒有他那麼好的時候
[00:13:48.940 --> 00:13:51.420]  我們也學習一下嗎?
[00:13:51.420 --> 00:13:53.420]  但是耶穌基督就是怎樣?
[00:13:53.420 --> 00:13:57.420]  耶穌基督就正正在他覺得自己很棒的地方
[00:13:57.420 --> 00:13:58.300]  告訴他
[00:13:58.300 --> 00:14:01.500]  你還不夠棒
[00:14:01.500 --> 00:14:04.180]  這不單只是一件事
[00:14:04.180 --> 00:14:05.900]  你看其他很多經文的記載
[00:14:05.900 --> 00:14:06.740]  總是這樣
[00:14:06.740 --> 00:14:08.660]  當人們來到耶穌面前的時候
[00:14:08.660 --> 00:14:09.660]  去問他
[00:14:09.660 --> 00:14:11.940]  耶穌的答案不會直接給他答案
[00:14:11.940 --> 00:14:13.020]  相反就指出
[00:14:13.020 --> 00:14:14.500]  你還有那些未做
[00:14:14.500 --> 00:14:15.900]  你告訴我這些做好了
[00:14:15.900 --> 00:14:16.500]  對不起
[00:14:16.500 --> 00:14:18.820]  你還有那些未做好
[00:14:18.820 --> 00:14:20.100]  不會停留在一點的
[00:14:20.100 --> 00:14:21.540]  你留意一下
[00:14:21.540 --> 00:14:23.620]  就因為這就是我們的生命裡面
[00:14:23.620 --> 00:14:26.620]  仍然需要有很多的事物
[00:14:26.620 --> 00:14:28.020]  我們是未做到的
[00:14:28.020 --> 00:14:29.460]  我們仍然需要去更新的
[00:14:29.460 --> 00:14:30.580]  仍然需要去學習
[00:14:30.580 --> 00:14:33.580]  去優化的
[00:14:33.580 --> 00:14:35.700]  要完全要成熟
[00:14:35.700 --> 00:14:39.340]  就是要放下自己所珍惜
[00:14:39.340 --> 00:14:41.060]  所愛顧
[00:14:41.060 --> 00:14:45.340]  而一心一意來跟從耶穌
[00:14:45.340 --> 00:14:50.580]  跟從耶穌就是要信服祂的帶領
[00:14:50.580 --> 00:14:51.860]  弟子們
[00:14:51.860 --> 00:14:54.140]  如果今天
[00:14:54.140 --> 00:14:55.740]  聖靈感動你
[00:14:55.740 --> 00:14:58.820]  要你放下一些事物
[00:14:58.820 --> 00:15:01.580]  來跟從耶穌的時候
[00:15:01.580 --> 00:15:05.340]  你會怎樣去做?
[00:15:05.340 --> 00:15:09.220]  你會怎樣去做?
[00:15:09.220 --> 00:15:10.620]  今天我們很多時候看到
[00:15:10.620 --> 00:15:12.420]  我們很強調自我的
[00:15:12.420 --> 00:15:13.700]  無論在電影裡面
[00:15:13.700 --> 00:15:14.420]  在劇集
[00:15:14.420 --> 00:15:15.580]  在文章裡面
[00:15:15.580 --> 00:15:16.900]  我們常常都說
[00:15:16.900 --> 00:15:18.500]  我們要活出自己
[00:15:18.500 --> 00:15:21.620]  不要介意我們跟其他人是不同的
[00:15:21.620 --> 00:15:22.740]  這個就是我
[00:15:22.740 --> 00:15:25.500]  就是這麼獨特的一個我
[00:15:25.500 --> 00:15:27.340]  我們經常聽到這樣
[00:15:27.340 --> 00:15:28.540]  於是我們覺得
[00:15:28.540 --> 00:15:29.620]  這個就是我了
[00:15:29.620 --> 00:15:31.260]  所以我不會變的
[00:15:31.260 --> 00:15:32.300]  我要活出真我
[00:15:32.300 --> 00:15:35.460]  我要活出自己
[00:15:35.460 --> 00:15:39.660]  變賣所有
[00:15:39.660 --> 00:15:44.020]  就是將你所擁有的放下
[00:15:44.020 --> 00:15:47.740]  這個可能是你性格上所擁有的
[00:15:47.740 --> 00:15:49.900]  你要將它變賣
[00:15:49.900 --> 00:15:52.780]  這個可能是物質上你所擁有的
[00:15:52.780 --> 00:15:55.260]  你要將它變賣
[00:15:55.260 --> 00:16:00.180]  這個可能是你在職場上的那份成就
[00:16:00.180 --> 00:16:03.340]  你要將它變賣
[00:16:03.340 --> 00:16:10.820]  然後才能夠跟從
[00:16:10.820 --> 00:16:13.340]  少年,財主聽到耶穌這樣說之後
[00:16:13.340 --> 00:16:15.540]  他反應是怎樣呢?
[00:16:15.540 --> 00:16:17.860]  他就悠悠瘦瘦地走了
[00:16:17.860 --> 00:16:21.420]  因為他的產業很多
[00:16:21.420 --> 00:16:23.700]  怎麼放得下?
[00:16:23.700 --> 00:16:25.420]  想想放哪一塊
[00:16:25.420 --> 00:16:26.940]  想前想後
[00:16:26.940 --> 00:16:29.220]  沒有一塊放得下
[00:16:29.220 --> 00:16:31.980]  不如走吧
[00:16:31.980 --> 00:16:34.140]  原本不是有很高的期望
[00:16:34.140 --> 00:16:35.380]  希望耶穌說他
[00:16:35.380 --> 00:16:36.540]  你真是乖了
[00:16:36.540 --> 00:16:37.540]  你行了
[00:16:37.540 --> 00:16:40.700]  你一會兒就行了
[00:16:40.700 --> 00:16:44.380]  想不到耶穌就給他兩個挑戰
[00:16:44.380 --> 00:16:49.660]  所以他就悠悠瘦瘦地走了
[00:16:49.660 --> 00:16:52.900]  耶穌接著對門徒說
[00:16:52.900 --> 00:16:54.180]  「實在告訴你們
[00:16:54.180 --> 00:16:57.340]  財主進天國是難的
[00:16:57.340 --> 00:16:58.580]  在人者是不能的
[00:16:58.580 --> 00:17:01.540]  在神凡事都能」
[00:17:01.540 --> 00:17:04.220]  如果我們只是有耶穌前面那句說話
[00:17:04.220 --> 00:17:05.460]  我實在告訴你
[00:17:05.460 --> 00:17:07.900]  財主進天國是很難的
[00:17:07.900 --> 00:17:09.420]  無論你有錢還是沒有錢
[00:17:09.420 --> 00:17:11.660]  進天國是很難的
[00:17:11.660 --> 00:17:14.020]  那你說「我不做了,算了」
[00:17:14.020 --> 00:17:15.540]  做什麼?搞什麼?
[00:17:15.540 --> 00:17:16.700]  搞一餐
[00:17:16.700 --> 00:17:20.580]  也很難,做不到,是嗎?
[00:17:20.580 --> 00:17:22.220]  感謝主
[00:17:22.220 --> 00:17:24.860]  他親口告訴我們
[00:17:24.860 --> 00:17:26.820]  在人是不行的
[00:17:26.820 --> 00:17:35.100]  但是在神凡事都能
[00:17:35.100 --> 00:17:39.260]  要變賣你現時所擁有的
[00:17:39.260 --> 00:17:42.620]  在人你是不捨得的
[00:17:42.620 --> 00:17:44.580]  但是如果這是上帝對你
[00:17:44.580 --> 00:17:49.500]  親自清楚地感動的時候
[00:17:49.500 --> 00:17:52.700]  什麼事都能夠做
[00:17:52.700 --> 00:17:57.220]  這是一個信心的操練
[00:17:57.220 --> 00:18:02.860]  是一個信心的功課
[00:18:02.860 --> 00:18:06.140]  另外一個在
[00:18:06.140 --> 00:18:07.980]  出現成熟和完全這個字
[00:18:07.980 --> 00:18:12.300]  是在《馬太福音》第五章第四十八節
[00:18:12.300 --> 00:18:13.500]  經人這樣說
[00:18:13.500 --> 00:18:18.820]  「所以你們要完全將你們的天賦完全一樣」
[00:18:18.820 --> 00:18:22.340]  這段經文來自前後的背景是怎樣?
[00:18:22.340 --> 00:18:23.740]  不如我們一起讀
[00:18:23.740 --> 00:18:25.580]  「你們聽見有話說
[00:18:25.580 --> 00:18:27.420]  當愛你們的鄰舍
[00:18:27.420 --> 00:18:29.180]  恨你們的仇敵
[00:18:29.180 --> 00:18:30.780]  只是我告訴你們
[00:18:30.780 --> 00:18:32.820]  要愛你們的仇敵
[00:18:32.820 --> 00:18:35.220]  為那逼迫你們的禱告
[00:18:35.220 --> 00:18:38.180]  你們若單愛那愛你們的人
[00:18:38.180 --> 00:18:40.060]  有什麼賞賜呢?
