
[00:00:00.000 --> 00:00:02.000]  (主席) 弟兄姊妹 早安
[00:03:24.100 --> 00:03:28.100]  (主席) 但之前我們都是同心低頭祈禱
[00:03:28.100 --> 00:03:30.100]  (主席) 讓神的靈幫助我們
[00:03:30.100 --> 00:03:32.100]  (主席) 天父求你
[00:03:32.100 --> 00:03:34.100]  (主席) 多謝你給我們寶貴的生命
[00:03:34.100 --> 00:03:37.100]  (主席) 並且你是將你自己的獨生外子
[00:03:37.100 --> 00:03:41.100]  (主席) 寶貴的生命賞賜給凡尋求你的人
[00:03:41.100 --> 00:03:43.100]  (主席) 你就必與我們同行
[00:03:43.100 --> 00:03:45.100]  (主席) 與我們同在
[00:03:45.100 --> 00:03:47.100]  (主席) 並且是差遣聖靈
[00:03:47.100 --> 00:03:49.100]  (主席) 保證我們在基督裏面
[00:03:49.100 --> 00:03:51.100]  (主席) 蒙你保守
[00:03:51.100 --> 00:03:53.100]  (主席) 無論我們如福如禍
[00:03:53.100 --> 00:03:57.100]  (主席) 我們都是屬於神的寶貴的子女
[00:03:57.100 --> 00:04:00.100]  (主席) 以致我們真是天天存在感恩
[00:04:00.100 --> 00:04:03.100]  (主席) 來寄在我們的賬簿裏
[00:04:03.100 --> 00:04:07.100]  (主席) 來明白數算主恩是多麼豐富
[00:04:07.100 --> 00:04:14.100]  (主席) 讓我們天天都能夠快樂的迎接新的一天
[00:04:14.100 --> 00:04:17.100]  (主席) 無論信或者逆
[00:04:17.100 --> 00:04:21.100]  (主席) 我們知道我們在神的手中一無牽掛
[00:04:21.100 --> 00:04:24.100]  (主席) 凡事藉著禱告祈求感恩
[00:04:24.100 --> 00:04:26.100]  (主席) 將我們所要的告訴你
[00:04:26.100 --> 00:04:29.100]  (主席) 你就賜出人以外的平安
[00:04:29.100 --> 00:04:32.100]  (主席) 保守我們的心懷意念
[00:04:32.100 --> 00:04:35.100]  (主席) 求你在這個時刻做我們的老師
[00:04:35.100 --> 00:04:38.100]  (主席) 無論說的能夠說得明白
[00:04:38.100 --> 00:04:41.100]  (主席) 讓我們聽的同感一靈
[00:04:41.100 --> 00:04:43.100]  (主席) 聽得清楚
[00:04:43.100 --> 00:04:46.100]  (主席) 並且賜我們力量進行你的話語
[00:04:46.100 --> 00:04:48.100]  (主席) 垂聽我們的禱告
[00:04:48.100 --> 00:04:51.100]  (主席) 奉耶穌基督的聖名祈求
[00:04:51.100 --> 00:04:52.100]  (主席) 阿們
[00:05:05.100 --> 00:05:09.100]  (主席) 傳福音的指引
[00:05:36.100 --> 00:05:37.100]  (主席) 賜給我們
[00:06:05.100 --> 00:06:08.100]  (主席) 使出行動表明我們屬於基督的人
[00:06:08.100 --> 00:06:10.100]  (主席) 浸完就拜拜了
[00:06:10.100 --> 00:06:12.100]  (主席) 拿了證書就走人了
[00:06:12.100 --> 00:06:13.100]  (主席) 是不是這樣
[00:06:13.100 --> 00:06:15.100]  (主席) 要怎樣
[00:06:15.100 --> 00:06:17.100]  (主席) 要怎樣
[00:06:17.100 --> 00:06:19.100]  (主席) 十一奉獻
[00:06:19.100 --> 00:06:21.100]  (主席) 要講錢
[00:06:21.100 --> 00:06:26.100]  (主席) 因為人的錢在哪裡
[00:06:26.100 --> 00:06:28.100]  (主席) 心就在那裡
[00:06:28.100 --> 00:06:32.100]  (主席) 如果你真的將十一奉獻放在教會
[00:06:32.100 --> 00:06:34.100]  (主席) 你的心會不會在教會呢
[00:06:34.100 --> 00:06:39.100]  (主席) 如果你每次都被人糾纏的話
[00:06:39.100 --> 00:06:41.100]  (主席) 那麼你回來教會
[00:06:41.100 --> 00:06:43.100]  (主席) 可有可無
[00:06:43.100 --> 00:06:44.100]  (主席) 是不是
[00:06:44.100 --> 00:06:45.100]  (主席) 你說十分之一
[00:06:45.100 --> 00:06:47.100]  (主席) 哇 真是不得了
[00:06:47.100 --> 00:06:49.100]  (主席) 整部家產的十分之一
[00:06:49.100 --> 00:06:50.100]  (主席) 全都給了他
[00:06:50.100 --> 00:06:53.100]  (主席) 唉 那你就要看清楚了
[00:06:53.100 --> 00:06:56.100]  (主席) 哇 今天還有這麼多空位
[00:06:56.100 --> 00:06:59.100]  (主席) 趕快多搬些人來吧
[00:06:59.100 --> 00:07:01.100]  (主席) 因為你的心就在那裡
[00:07:01.100 --> 00:07:03.100]  (主席) 不單止奉獻
[00:07:03.100 --> 00:07:06.100]  (主席) 你說崇拜夠不夠
[00:07:06.100 --> 00:07:08.100]  (主席) 不夠啊
[00:07:08.100 --> 00:07:10.100]  (主席) 理論上我們知道
[00:07:10.100 --> 00:07:12.100]  (主席) 祈禱會的人
[00:07:12.100 --> 00:07:15.100]  (主席) 多過崇拜的人數
[00:07:15.100 --> 00:07:18.100]  (主席) 你想想那間教會會怎樣
[00:07:18.100 --> 00:07:21.100]  (主席) 一定坐滿人
[00:07:21.100 --> 00:07:23.100]  (主席) 但如果調轉的人
[00:07:23.100 --> 00:07:26.100]  (主席) 那你就明白為什麼會這樣
[00:07:26.100 --> 00:07:28.100]  (主席) 禱告的人少
[00:07:28.100 --> 00:07:30.100]  (主席) 你聚會的人數多
[00:07:30.100 --> 00:07:31.100]  (主席) 好不好啊
[00:07:31.100 --> 00:07:33.100]  (主席) 好一點點而已
[00:07:33.100 --> 00:07:35.100]  (主席) 如果你祈禱會的人數
[00:07:35.100 --> 00:07:38.100]  (主席) 多過崇拜的人數
[00:07:38.100 --> 00:07:39.100]  (主席) 你想想
[00:07:39.100 --> 00:07:41.100]  (主席) 哇 這間教會
[00:07:41.100 --> 00:07:44.100]  (主席) 那個聖靈的充滿大不大啊
[00:07:44.100 --> 00:07:45.100]  (主席) 一定大啊
[00:07:45.100 --> 00:07:47.100]  (主席) 一百二十個人在馬開樓上
[00:07:47.100 --> 00:07:49.100]  (主席) 不停地祈禱
[00:07:49.100 --> 00:07:50.100]  (主席) 結果怎樣啊
[00:07:50.100 --> 00:07:53.100]  (主席) 聖靈就降臨了
[00:07:53.100 --> 00:07:55.100]  (主席) 張牧師一講道
[00:07:55.100 --> 00:07:57.100]  (主席) 就三千人信主了
[00:07:57.100 --> 00:07:59.100]  (主席) 是吧
[00:07:59.100 --> 00:08:01.100]  (主席) 講一次就三千人了
[00:08:01.100 --> 00:08:02.100]  (主席) 第二次怎樣啊
[00:08:02.100 --> 00:08:05.100]  (主席) 第二堂道就五千人信主了
[00:08:05.100 --> 00:08:07.100]  (主席) 你說這是什麼事啊
[00:08:07.100 --> 00:08:09.100]  (主席) 那條道理
[00:08:09.100 --> 00:08:12.100]  (主席) 已經擺得很清楚了
[00:08:12.100 --> 00:08:14.100]  (主席) 但是講就容易
[00:08:14.100 --> 00:08:16.100]  (主席) 信就難
[00:08:16.100 --> 00:08:18.100]  (主席) 做就更加難
[00:08:18.100 --> 00:08:20.100]  (主席) 是不是這樣呢
[00:08:20.100 --> 00:08:22.100]  (主席) 所以在這個比喻裡面
[00:08:22.100 --> 00:08:24.100]  (主席) 我們看到
[00:08:24.100 --> 00:08:25.100]  (主席) 回到經文那裡
[00:08:25.100 --> 00:08:27.100]  (主席) 大家手上有這個秩序表
[00:08:27.100 --> 00:08:29.100]  (主席) 我就不打頭影給大家
[00:08:29.100 --> 00:08:31.100]  (主席) 讓大家可以低頭
[00:08:31.100 --> 00:08:32.100]  (主席) 可以看
[00:08:32.100 --> 00:08:34.100]  (主席) 第一節第二節是講什麼呢
[00:08:34.100 --> 00:08:37.100]  (主席) 就是當時路加寫這封信的時候
[00:08:37.100 --> 00:08:40.100]  (主席) 就看見有一個環境
[00:08:40.100 --> 00:08:42.100]  (主席) 就是稅吏和罪人
[00:08:42.100 --> 00:08:44.100]  (主席) 都要靠近耶穌
[00:08:44.100 --> 00:08:46.100]  (主席) 聽他講道
[00:08:46.100 --> 00:08:48.100]  (主席) 我覺得路加寫得真是好
[00:08:48.100 --> 00:08:50.100]  (主席) 因為我們馬上想
[00:08:50.100 --> 00:08:52.100]  (主席) 聽什麼道啊
[00:08:52.100 --> 00:08:53.100]  (主席) 做什麼事啊
[00:08:53.100 --> 00:08:55.100]  (主席) 為什麼會聽道啊
[00:08:55.100 --> 00:08:57.100]  (主席) 今天我們傳福音
[00:08:57.100 --> 00:08:59.100]  (主席) 不是這樣拉人去信耶穌的
[00:08:59.100 --> 00:09:01.100]  (主席) 不是這樣回來教會的
[00:09:01.100 --> 00:09:03.100]  (主席) 你可能要請他去
[00:09:03.100 --> 00:09:04.100]  (主席) 發發發
[00:09:04.100 --> 00:09:06.100]  (主席) 吃一餐大的
[00:09:06.100 --> 00:09:08.100]  (主席) 吃一餐厲害的
[00:09:08.100 --> 00:09:10.100]  (主席) 吃到飽了
[00:09:10.100 --> 00:09:11.100]  (主席) 喝飽吃醉
[00:09:11.100 --> 00:09:14.100]  (主席) 醉醺醺就被你拉回來教會
[00:09:14.100 --> 00:09:16.100]  (主席) 所以你喝茶很重要的
[00:09:16.100 --> 00:09:18.100]  (主席) 摸摸茶杯底
[00:09:18.100 --> 00:09:19.100]  (主席) 吃過
[00:09:19.100 --> 00:09:21.100]  (主席) 那時候呢
[00:09:21.100 --> 00:09:22.100]  (主席) 你就
[00:09:22.100 --> 00:09:23.100]  (主席) 將他吸引到
[00:09:23.100 --> 00:09:25.100]  (主席) 哇 為什麼你這麼大牌啊
[00:09:25.100 --> 00:09:26.100]  (主席) 可以請我吃
[00:09:26.100 --> 00:09:28.100]  (主席) 包肥餐啊
[00:09:28.100 --> 00:09:30.100]  (主席) 有什麼目的啊
[00:09:30.100 --> 00:09:31.100]  (主席) 是不是這樣
[00:09:31.100 --> 00:09:33.100]  (主席) 但是你見面三分鐘
[00:09:33.100 --> 00:09:34.100]  (主席) 認識了他
[00:09:34.100 --> 00:09:35.100]  (主席) 請了他吃飯
[00:09:35.100 --> 00:09:36.100]  (主席) 你叫他回來教會
[00:09:36.100 --> 00:09:37.100]  (主席) 就容易了
[00:09:37.100 --> 00:09:38.100]  (主席) 所以你看看第二次的話
[00:09:38.100 --> 00:09:39.100]  (主席) 法利斯法人和文士呢
[00:09:39.100 --> 00:09:41.100]  (主席) 就是批評耶穌了
[00:09:41.100 --> 00:09:43.100]  (主席) 他說這個人接待罪人
[00:09:43.100 --> 00:09:44.100]  (主席) 是不是啊
[00:09:44.100 --> 00:09:45.100]  (主席) 跟他們吃飯
[00:09:45.100 --> 00:09:53.100]  (主席) 哦 原來耶穌先跟他們吃飯
[00:10:16.100 --> 00:10:18.100]  (主席) 回來教會容易很多
[00:10:18.100 --> 00:10:20.100]  (主席) 不是說馬上有
[00:10:20.100 --> 00:10:25.100]  (主席) 你可能一餐 兩餐 三餐 三十餐
[00:10:25.100 --> 00:10:27.100]  (主席) 都不一定來的
[00:10:27.100 --> 00:10:29.100]  (主席) 是不是啊
[00:10:29.100 --> 00:10:31.100]  (主席) 有沒有人試過請人吃飯
[00:10:31.100 --> 00:10:33.100]  (主席) 目的就是要和他回教會的
[00:10:33.100 --> 00:10:35.100]  (主席) 有沒有啊
[00:10:35.100 --> 00:10:37.100]  (主席) 請一餐 不來就算了
[00:10:37.100 --> 00:10:38.100]  (主席) 是不是啊
[00:10:38.100 --> 00:10:40.100]  (主席) 請他三十餐
[00:10:40.100 --> 00:10:41.100]  (主席) 有沒有搞錯啊
[00:10:41.100 --> 00:10:46.100]  (主席) 這裡呢 比喻就講得很清楚
[00:10:46.100 --> 00:10:49.100]  (主席) 主耶穌明白這班法利賽人
[00:10:49.100 --> 00:10:51.100]  (主席) 他們想聽的
[00:10:51.100 --> 00:10:54.100]  (主席) 早應該是黑了眼瞓的了
[00:10:54.100 --> 00:10:56.100]  (主席) 聽什麼啊
[00:10:56.100 --> 00:11:00.100]  (主席) 一百隻羊 走了一隻
[00:11:00.100 --> 00:11:02.100]  (主席) 喂 好悶喔
[00:11:02.100 --> 00:11:04.100]  (主席) 哪有這麼傻的啊
[00:11:04.100 --> 00:11:05.100]  (主席) 九十九隻不理
[00:11:05.100 --> 00:11:07.100]  (主席) 走去找那隻
[00:11:07.100 --> 00:11:10.100]  (主席) 回來 唉 黑眼瞓 不想聽了
[00:11:10.100 --> 00:11:12.100]  (主席) 接著就講錢
[00:11:12.100 --> 00:11:14.100]  (主席) 哇 見錢就怎樣啊
[00:11:14.100 --> 00:11:15.100]  (主席) 眼會怎樣啊
[00:11:15.100 --> 00:11:18.100]  (主席) 隻眼開隻眼閉還是怎樣啊
[00:11:18.100 --> 00:11:21.100]  (主席) 見錢就眼開了
[00:11:21.100 --> 00:11:22.100]  (主席) 所以他們就聽了
[00:11:22.100 --> 00:11:24.100]  (主席) 嗯 你想說什麼
[00:11:24.100 --> 00:11:27.100]  (主席) 下面就有三個問題
[00:11:27.100 --> 00:11:29.100]  (主席) 我不知道大家讀聖經讀了多久
[00:11:29.100 --> 00:11:30.100]  (主席) 有沒有人讀過這個
[00:11:30.100 --> 00:11:32.100]  (主席) 失前比元的舉手 我看看
[00:11:32.100 --> 00:11:34.100]  (主席) 啊 這麼少啊
[00:11:34.100 --> 00:11:35.100]  (主席) 從來沒有讀過啊
[00:11:35.100 --> 00:11:37.100]  (主席) 不是吧
[00:11:37.100 --> 00:11:41.100]  (主席) OK 你讀過 但是讀了一分鐘之後
[00:11:41.100 --> 00:11:45.100]  (主席) 接著就沒有再讀的 舉手我看看
[00:11:45.100 --> 00:11:47.100]  (主席) 坦白一點吧
[00:11:47.100 --> 00:11:49.100]  (主席) 因為講錢嘛
[00:11:49.100 --> 00:11:51.100]  (主席) 是不是
[00:11:51.100 --> 00:11:53.100]  (主席) 會不會這樣啊
[00:11:53.100 --> 00:11:55.100]  (主席) 不知道啊
[00:11:55.100 --> 00:11:56.100]  (主席) 但是我們的注意力
[00:11:56.100 --> 00:11:59.100]  (主席) 往往就落在第三個故事裡
[00:11:59.100 --> 00:12:00.100]  (主席) 看個浪子
[00:12:00.100 --> 00:12:01.100]  (主席) 唉呀 好感人啊
[00:12:01.100 --> 00:12:03.100]  (主席) 浪子回頭 怎樣啊
[00:12:03.100 --> 00:12:05.100]  (主席) 金不換
[00:12:05.100 --> 00:12:08.100]  (主席) 金 前面就是講金錢
[00:12:08.100 --> 00:12:10.100]  (主席) 金換不到啊
[00:12:10.100 --> 00:12:11.100]  (主席) 是不是
[00:12:11.100 --> 00:12:13.100]  (主席) 接著呢 現在呢
[00:12:13.100 --> 00:12:16.100]  (主席) 現在視頻上有很多解經
[00:12:16.100 --> 00:12:18.100]  (主席) 開始集中注意力
[00:12:18.100 --> 00:12:20.100]  (主席) 罵那個長子
[00:12:20.100 --> 00:12:22.100]  (主席) 就罵我們這些基督徒啊
[00:12:22.100 --> 00:12:24.100]  (主席) 唉呀 不生羊啊
[00:12:24.100 --> 00:12:27.100]  (主席) 還在生氣那些浪子回頭啊
[00:12:27.100 --> 00:12:29.100]  (主席) 但是有沒有人試過啊
[00:12:29.100 --> 00:12:32.100]  (主席) 教會十幾二十人信耶穌
[00:12:32.100 --> 00:12:33.100]  (主席) 大家就不回教會了
[00:12:33.100 --> 00:12:34.100]  (主席) 會不會這樣啊
[00:12:34.100 --> 00:12:36.100]  (主席) 不會啊 很開心啊
[00:12:36.100 --> 00:12:38.100]  (主席) 快樂一 快樂一
[00:12:38.100 --> 00:12:39.100]  (主席) 是不是
[00:12:39.100 --> 00:12:41.100]  (主席) 但是我們就想啊
[00:12:41.100 --> 00:12:43.100]  (主席) 究竟 整年啊
[00:12:43.100 --> 00:12:46.100]  (主席) 是只有那幾丁信耶穌的啊
[00:12:46.100 --> 00:12:48.100]  (主席) 會不會這樣啊
[00:12:48.100 --> 00:12:49.100]  (主席) 我們就要反思了
[00:12:49.100 --> 00:12:52.100]  (主席) 我們可能就是長子
[00:12:52.100 --> 00:12:54.100]  (主席) 浪子來了 好像就
[00:12:54.100 --> 00:12:56.100]  (主席) 沒什麼所謂
[00:12:56.100 --> 00:12:58.100]  (主席) 那這些呢 以後才有機會講
[00:12:58.100 --> 00:13:00.100]  (主席) 現在還要回去
[00:13:00.100 --> 00:13:02.100]  (主席) 這三節聖經呢
[00:13:02.100 --> 00:13:03.100]  (主席) 就有三個問題
[00:13:03.100 --> 00:13:04.100]  (主席) 大家讀的時候
[00:13:04.100 --> 00:13:05.100]  (主席) 不知道有沒有發覺
[00:13:05.100 --> 00:13:07.100]  (主席) 裡面有三個問題
[00:13:07.100 --> 00:13:09.100]  (主席) 第一個問題
[00:13:09.100 --> 00:13:11.100]  (主席) 其實第一個問題都很容易答的
[00:13:11.100 --> 00:13:13.100]  (主席) 他說一個婦人
[00:13:13.100 --> 00:13:14.100]  (主席) 耶穌講了三個比喻
[00:13:14.100 --> 00:13:15.100]  (主席) 這個是第二個
[00:13:15.100 --> 00:13:17.100]  (主席) 所以他有個畫示第八節
[00:13:17.100 --> 00:13:19.100]  (主席) 有一個婦人有十塊錢
[00:13:19.100 --> 00:13:21.100]  (主席) 跌了一塊錢
[00:13:21.100 --> 00:13:24.100]  (主席) 就大掃除
[00:13:24.100 --> 00:13:27.100]  (主席) 連二十八 除垃圾這樣
[00:13:27.100 --> 00:13:29.100]  (主席) 就特意找那個銀子
[00:13:29.100 --> 00:13:31.100]  (主席) 那你想一下
[00:13:31.100 --> 00:13:33.100]  (主席) 這個婦人是誰呢
[00:13:33.100 --> 00:13:37.100]  (主席) 你想一下是誰
[00:13:37.100 --> 00:13:39.100]  (主席) 就是神自己
[00:13:39.100 --> 00:13:41.100]  (主席) 神的旨意愛世人
[00:13:41.100 --> 00:13:43.100]  (主席) 祂是找人
[00:13:43.100 --> 00:13:45.100]  (主席) 不是人找到神的
[00:13:45.100 --> 00:13:47.100]  (主席) 永遠是神找到人的
[00:13:47.100 --> 00:13:49.100]  (主席) 是不是
[00:13:49.100 --> 00:13:51.100]  (主席) 所以這個婦人呢
[00:13:51.100 --> 00:13:53.100]  (主席) 好多解經家都是講
[00:13:53.100 --> 00:13:55.100]  (主席) 這個就是耶穌
[00:13:55.100 --> 00:13:59.100]  (主席) 耶穌為了要找
[00:13:59.100 --> 00:14:01.100]  (主席) 那個銀子
[00:14:01.100 --> 00:14:03.100]  (主席) 結果就翻箱倒櫃
[00:14:03.100 --> 00:14:05.100]  (主席) 大掃除
[00:14:05.100 --> 00:14:07.100]  (主席) 搵搵搵搵
[00:14:07.100 --> 00:14:09.100]  (主席) 好了 問題就來了
[00:14:09.100 --> 00:14:11.100]  (主席) 那這個錢是誰呢
[00:14:11.100 --> 00:14:13.100]  (主席) 指誰呢
[00:14:13.100 --> 00:14:15.100]  (主席) 就是前面的稅吏和那些罪人
[00:14:15.100 --> 00:14:17.100]  (主席) 是不是
[00:14:17.100 --> 00:14:19.100]  (主席) 咦 又不像
[00:14:19.100 --> 00:14:21.100]  (主席) 否則路加不會這樣寫
[00:14:21.100 --> 00:14:23.100]  (主席) 因為後面就說
[00:14:23.100 --> 00:14:25.100]  (主席) 稅吏和法理賽
[00:14:25.100 --> 00:14:27.100]  (主席) 不是 法理賽人和文士
[00:14:27.100 --> 00:14:29.100]  (主席) 其實這些都是
[00:14:29.100 --> 00:14:31.100]  (主席) 失落的銀子
[00:14:31.100 --> 00:14:33.100]  (主席) 你這樣讀聖經
[00:14:33.100 --> 00:14:35.100]  (主席) 就有意思了 你就會讀下去
[00:14:35.100 --> 00:14:37.100]  (主席) 究竟發生什麼事
[00:14:37.100 --> 00:14:39.100]  (主席) 為什麼要翻箱倒櫃
[00:14:39.100 --> 00:14:41.100]  (主席) 去找這個
[00:14:41.100 --> 00:14:43.100]  (主席) 失落的銀子
[00:14:43.100 --> 00:14:47.100]  (主席) 好像失落的羊一樣
[00:14:47.100 --> 00:14:51.100]  (主席) 大家覺得
[00:14:51.100 --> 00:14:53.100]  (主席) 錢有腳可以走的 舉手給我看看
[00:14:57.100 --> 00:14:59.100]  (主席) 沒有人舉手的
[00:14:59.100 --> 00:15:03.100]  (主席) 你的銀子
[00:15:03.100 --> 00:15:05.100]  (主席) 沒有腳的
[00:15:05.100 --> 00:15:07.100]  (主席) 走不掉的
[00:15:07.100 --> 00:15:09.100]  (主席) 請舉手給我看看
[00:15:09.100 --> 00:15:11.100]  (主席) 客氣一點
[00:15:11.100 --> 00:15:13.100]  (主席) 都沒有人舉手的
[00:15:13.100 --> 00:15:17.100]  (主席) 梁牧師你在說其他東西
[00:15:17.100 --> 00:15:21.100]  (主席) 是呀 我們想想
[00:15:21.100 --> 00:15:23.100]  (主席) 究竟錢有沒有腳呢
[00:15:27.100 --> 00:15:29.100]  (主席) 銀子會不會走路呢
[00:15:29.100 --> 00:15:33.100]  (主席) 會不會長翅膀會飛走呢
[00:15:33.100 --> 00:15:37.100]  (主席) 道理是不會
[00:15:37.100 --> 00:15:39.100]  (主席) 是不是
[00:15:39.100 --> 00:15:41.100]  (主席) 但是你今天
[00:15:41.100 --> 00:15:43.100]  (主席) 你看看這個世界
[00:15:43.100 --> 00:15:45.100]  (主席) 睜開眼一開
[00:15:45.100 --> 00:15:47.100]  (主席) 油價升了兩元
[00:15:47.100 --> 00:15:49.100]  (主席) 你結果會怎樣
[00:15:49.100 --> 00:15:51.100]  (主席) 你的錢就走了
[00:15:51.100 --> 00:15:53.100]  (主席) 你餓壞的錢
[00:15:53.100 --> 00:15:55.100]  (主席) 昨天給的
[00:15:55.100 --> 00:15:57.100]  (主席) 和今天給的
[00:15:57.100 --> 00:15:59.100]  (主席) 有沒有差別
[00:15:59.100 --> 00:16:01.100]  (主席) 好了 錢究竟會不會飛走呢
[00:16:01.100 --> 00:16:05.100]  (主席) 會不會飛走呢
[00:16:05.100 --> 00:16:09.100]  (主席) 好了 又換一句說話
[00:16:09.100 --> 00:16:13.100]  (主席) 錢會飛走
[00:16:13.100 --> 00:16:15.100]  (主席) 但是
[00:16:15.100 --> 00:16:17.100]  (主席) 錢會不會飛過來呢
[00:16:17.100 --> 00:16:21.100]  (主席) 橫財就手
[00:16:21.100 --> 00:16:23.100]  (主席) 是不是
[00:16:23.100 --> 00:16:25.100]  (主席) 大家都很眉飛色舞
[00:16:25.100 --> 00:16:27.100]  (主席) 說到錢
