
[00:00:00.000 --> 00:00:02.000]  好,讓我們一起在聆聽主導議先
[00:03:38.000 --> 00:03:41.000]  為什麼我會跟一班這樣的朋友
[00:03:41.000 --> 00:03:43.000]  走在一起呢
[00:03:43.000 --> 00:03:45.000]  他又沒有爬進去
[00:03:45.000 --> 00:03:47.000]  只是站在那裏
[00:03:47.000 --> 00:03:48.000]  但是人家就說
[00:03:48.000 --> 00:03:53.000]  他是負責通風報信
[00:03:53.000 --> 00:03:56.000]  當如果你聽過一個這樣的故事之後
[00:03:56.000 --> 00:03:57.000]  如果你會說
[00:03:57.000 --> 00:03:59.000]  這個人跟我都沒有什麼關係
[00:03:59.000 --> 00:04:01.000]  特別好像看報紙那樣
[00:04:01.000 --> 00:04:03.000]  看報紙很多時候有這樣的新聞
[00:04:03.000 --> 00:04:04.000]  都不關我的事
[00:04:04.000 --> 00:04:06.000]  我們只是報以一句
[00:04:06.000 --> 00:04:08.000]  這個年輕人真是蠢
[00:04:08.000 --> 00:04:09.000]  怎麼會呢
[00:04:09.000 --> 00:04:12.000]  你有份偷進去都說是犯罪
[00:04:12.000 --> 00:04:15.000]  你只是站在外面等一班朋友
[00:04:15.000 --> 00:04:18.000]  你應該蠢到應該快點離開那裏
[00:04:18.000 --> 00:04:22.000]  現在又被人一起逮捕
[00:04:22.000 --> 00:04:24.000]  你可能會這樣想
[00:04:24.000 --> 00:04:27.000]  但是如果那個人
[00:04:27.000 --> 00:04:31.000]  跟你有些少關係
[00:04:31.000 --> 00:04:37.000]  或者甚至跟你可能是自小玩大的
[00:04:37.000 --> 00:04:41.000]  很熟悉這個人的皮性
[00:04:41.000 --> 00:04:44.000]  他不是做壞事的人
[00:04:44.000 --> 00:04:46.000]  那你就會覺得
[00:04:46.000 --> 00:04:47.000]  在這件事上
[00:04:47.000 --> 00:04:51.000]  真的很值得你去同情這個男孩子
[00:04:51.000 --> 00:04:53.000]  但是也會同時暴雨
[00:04:53.000 --> 00:04:57.000]  為什麼他不精叻一點呢
[00:04:57.000 --> 00:05:01.000]  結果我可以告訴大家
[00:05:01.000 --> 00:05:03.000]  去到法庭裏面
[00:05:03.000 --> 00:05:06.000]  法庭最後放了他出來
[00:05:06.000 --> 00:05:08.000]  因為沒有證據
[00:05:08.000 --> 00:05:12.000]  說他曾經進過去這個地方
[00:05:12.000 --> 00:05:15.000]  也從他的口供說
[00:05:15.000 --> 00:05:17.000]  他根本就很怕不上去
[00:05:17.000 --> 00:05:20.000]  但是也不捨得那班朋友
[00:05:20.000 --> 00:05:23.000]  於是他才留在那裏
[00:05:23.000 --> 00:05:25.000]  在這樣的情況之下
[00:05:25.000 --> 00:05:28.000]  就引申了一個問題
[00:05:28.000 --> 00:05:32.000]  如果那個人跟你有關係
[00:05:32.000 --> 00:05:35.000]  我想你會很不捨得他
[00:05:35.000 --> 00:05:41.000]  做一些錯事也都留下了那個人
[00:05:41.000 --> 00:05:45.000]  但是怎樣做才是最恰當的方法呢
[00:05:45.000 --> 00:05:47.000]  這個就是今天我們想看的
[00:05:47.000 --> 00:05:51.000]  這段經文的一個矛盾地方
[00:05:51.000 --> 00:05:53.000]  也是主耶穌基督
[00:05:53.000 --> 00:05:55.000]  在這段經文裏面
[00:05:55.000 --> 00:05:56.000]  要展示出進一步
[00:05:56.000 --> 00:06:00.000]  他對於當時一班民事法尼賽人
[00:06:00.000 --> 00:06:02.000]  甚至我可以這樣說
[00:06:02.000 --> 00:06:05.000]  整個猶太人的公會
[00:06:05.000 --> 00:06:07.000]  活在耶路撒冷為核心的
[00:06:07.000 --> 00:06:11.000]  這個宗教信仰的這班領袖
[00:06:11.000 --> 00:06:12.000]  耶穌覺得這班人
[00:06:12.000 --> 00:06:15.000]  真的是一班很叛逆的人
[00:06:15.000 --> 00:06:16.000]  在前文我們已經說過
[00:06:16.000 --> 00:06:19.000]  有七個的禍鳥
[00:06:19.000 --> 00:06:22.000]  展示出耶穌對於這班人
[00:06:22.000 --> 00:06:25.000]  不是覺得抵他們死
[00:06:25.000 --> 00:06:27.000]  而是耶穌覺得
[00:06:27.000 --> 00:06:30.000]  這班人為什麼這麼蠢呢
[00:06:30.000 --> 00:06:32.000]  我已經說了這麼多次
[00:06:32.000 --> 00:06:34.000]  解釋了這麼多次
[00:06:34.000 --> 00:06:36.000]  甚至他們要求的
[00:06:36.000 --> 00:06:38.000]  來討論聖經的問題
[00:06:38.000 --> 00:06:40.000]  耶穌也說了很多次
[00:06:40.000 --> 00:06:41.000]  讓他們知道
[00:06:41.000 --> 00:06:43.000]  但為什麼這班人
[00:06:43.000 --> 00:06:45.000]  仍然是這麼叛逆
[00:06:45.000 --> 00:06:48.000]  不聽耶穌基督的話呢
[00:06:48.000 --> 00:06:50.000]  這一種的矛盾
[00:06:50.000 --> 00:06:53.000]  就是我們在《馬太福音》裏面
[00:06:53.000 --> 00:06:56.000]  要去領略上帝的心思意念
[00:06:56.000 --> 00:06:58.000]  所以今天我想透過這段經文
[00:06:58.000 --> 00:07:02.000]  23章第37至39節
[00:07:02.000 --> 00:07:04.000]  短短的三節經文裏面
[00:07:04.000 --> 00:07:05.000]  和大家一起思想
[00:07:05.000 --> 00:07:08.000]  歸納出的題目叫做
[00:07:08.000 --> 00:07:13.000]  為所愛故的叛逆者忍辱負重
[00:07:13.000 --> 00:07:16.000]  我相信當你聽了這個題目之後
[00:07:16.000 --> 00:07:18.000]  看到這個標題的時候
[00:07:18.000 --> 00:07:22.000]  對於你去面對你自己的兒女
[00:07:22.000 --> 00:07:24.000]  也有這份掙扎
[00:07:24.000 --> 00:07:28.000]  尤其是兒女怎麼聽話
[00:07:28.000 --> 00:07:30.000]  也有些時間不太聽話
[00:07:30.000 --> 00:07:34.000]  怎樣作為一個愛她的人
[00:07:34.000 --> 00:07:36.000]  做些什麼事情
[00:07:36.000 --> 00:07:39.000]  才能幫助她能夠歸回正軌呢
[00:07:39.000 --> 00:07:41.000]  這就是今天這段聖經
[00:07:41.000 --> 00:07:44.000]  所要集中要看的題目
[00:07:44.000 --> 00:07:46.000]  剛才姐妹Karen
[00:07:46.000 --> 00:07:48.000]  幫我們讀了一次
[00:07:48.000 --> 00:07:49.000]  聖經不怕讀得多
[00:07:49.000 --> 00:07:51.000]  我們再自己一起讀一下
[00:07:51.000 --> 00:07:54.000]  打開馬太福音
[00:07:54.000 --> 00:07:56.000]  第23章
[00:07:56.000 --> 00:08:00.000]  從第37至39節
[00:08:00.000 --> 00:08:02.000]  我們一起去讀一下這段聖經
[00:08:02.000 --> 00:08:04.000]  熟悉一下內容
[00:08:04.000 --> 00:08:06.000]  找到之後我們一起讀
[00:08:06.000 --> 00:08:10.000]  耶路撒冷啊 耶路撒冷啊
[00:08:10.000 --> 00:08:12.000]  你常撒害先知
[00:08:12.000 --> 00:08:18.000]  又用石頭打死那逢猜遣到你這裏來的人
[00:08:18.000 --> 00:08:22.000]  我多次願意聚集你的兒女
[00:08:22.000 --> 00:08:27.000]  好像母雞把小雞聚集在翅膀底下
[00:08:27.000 --> 00:08:30.000]  只是你們不願意
[00:08:30.000 --> 00:08:35.000]  看啊 你們的家成為方長樓給你們
[00:08:35.000 --> 00:08:37.000]  我告訴你們
[00:08:37.000 --> 00:08:41.000]  從今以後你們不得再見我
[00:08:41.000 --> 00:08:43.000]  直到你們說
[00:08:43.000 --> 00:08:49.000]  奉主明來的是應當稱重的
[00:08:49.000 --> 00:08:52.000]  這段聖經我相信大家會讀過
[00:08:52.000 --> 00:08:54.000]  不過仍不會太遺憾
[00:08:54.000 --> 00:08:58.000]  你會覺得好像似曾相識
[00:08:58.000 --> 00:09:01.000]  因為好像講到母雞怎樣保護小雞
[00:09:01.000 --> 00:09:07.000]  這些從小到大我們所聽的一些教導的預言
[00:09:07.000 --> 00:09:09.000]  但是內裡整段聖經
[00:09:09.000 --> 00:09:11.000]  我們又好像很模糊
[00:09:11.000 --> 00:09:13.000]  不知他想講些什麼
[00:09:13.000 --> 00:09:15.000]  我們一起去看看這段聖經講些什麼
[00:09:15.000 --> 00:09:17.000]  前文講些什麼呢
[00:09:17.000 --> 00:09:20.000]  其實當我們如果回顧前文
[00:09:20.000 --> 00:09:24.000]  我們其實就討論過一個很重要的現象
[00:09:24.000 --> 00:09:28.000]  今天的基督徒所處在的世界
[00:09:28.000 --> 00:09:32.000]  我們好像被罪完完全全籠罩
[00:09:32.000 --> 00:09:38.000]  這個世界罪惡好像已經成為主流
[00:09:38.000 --> 00:09:40.000]  基督徒如果要行公義的話
[00:09:40.000 --> 00:09:43.000]  或者要行合神心意的事情
[00:09:43.000 --> 00:09:45.000]  我相信可能你會覺得
[00:09:45.000 --> 00:09:49.000]  有時甚至被人覺得你是愚蠢
[00:09:49.000 --> 00:09:55.000]  因此基督徒好像在這個世界活在一個下風的狀態
[00:09:55.000 --> 00:09:59.000]  任由這個罪來摧殘我們
[00:09:59.000 --> 00:10:02.000]  罪惡在這個世界你不做他
[00:10:02.000 --> 00:10:05.000]  他就會來搞你
[00:10:05.000 --> 00:10:11.000]  所以有人選擇去依傍一些罪惡的權力去生存
[00:10:11.000 --> 00:10:18.000]  有人就在這些罪惡裏面頑強地去抵抗
[00:10:18.000 --> 00:10:20.000]  在這樣的情況之下
[00:10:20.000 --> 00:10:22.000]  我們作為基督徒應該怎麼樣呢
[00:10:22.000 --> 00:10:24.000]  是不是同罪去妥協
[00:10:24.000 --> 00:10:26.000]  讓我們活得好少少呢
[00:10:26.000 --> 00:10:29.000]  如果大家你會聽過有不少的信徒
[00:10:29.000 --> 00:10:32.000]  甚至是牧者都這樣講過的
[00:10:32.000 --> 00:10:34.000]  我們基督徒來的
[00:10:34.000 --> 00:10:36.000]  都是人
[00:10:36.000 --> 00:10:38.000]  人就可以怎樣
[00:10:38.000 --> 00:10:40.000]  人是軟弱一點
[00:10:40.000 --> 00:10:42.000]  人於是乎可以怎樣
[00:10:42.000 --> 00:10:45.000]  犯下的罪都沒有什麼大問題
[00:10:45.000 --> 00:10:47.000]  基督徒又怎樣
[00:10:47.000 --> 00:10:49.000]  都是人
[00:10:49.000 --> 00:10:51.000]  所以我們犯少少罪
[00:10:51.000 --> 00:10:54.000]  有時不太聽上帝的話
[00:10:54.000 --> 00:10:58.000]  或者讓我們生活過得順暢少少
[00:10:58.000 --> 00:11:02.000]  上主有恩典有憐憫
[00:11:02.000 --> 00:11:05.000]  聽不聽過這些講話
[00:11:05.000 --> 00:11:07.000]  所以在上堂我們已經講過
[00:11:07.000 --> 00:11:11.000]  基督徒在众矢滿有罪惡的世界裏面
[00:11:11.000 --> 00:11:13.000]  甚至罪惡可以說得在這裏
[00:11:13.000 --> 00:11:17.000]  完全地控制這個世界的狀態
[00:11:17.000 --> 00:11:22.000]  我們反而不應該去因此而辯折
[00:11:22.000 --> 00:11:24.000]  或者自怨自艾
[00:11:24.000 --> 00:11:25.000]  是這樣的
[00:11:25.000 --> 00:11:27.000]  基督徒是這樣的了
[00:11:27.000 --> 00:11:29.000]  在這個世界受苦的
[00:11:29.000 --> 00:11:31.000]  這是另一種極端
[00:11:31.000 --> 00:11:32.000]  基督徒是受苦
[00:11:32.000 --> 00:11:34.000]  基督徒是受罪惡的催逼
[00:11:34.000 --> 00:11:37.000]  但是基督徒在這個世界裏面
[00:11:37.000 --> 00:11:38.000]  不是妥協
[00:11:38.000 --> 00:11:42.000]  也都不會坐以待斃
[00:11:42.000 --> 00:11:47.000]  因此耶穌在上文才剛剛講過
[00:11:47.000 --> 00:11:52.000]  祂的說話是必然到底去成就的
[00:11:52.000 --> 00:11:54.000]  天地都要廢去
[00:11:54.000 --> 00:11:57.000]  但是主祂所講的說話
[00:11:57.000 --> 00:11:59.000]  必然成全
[00:11:59.000 --> 00:12:01.000]  因此我們作為信徒
[00:12:01.000 --> 00:12:03.000]  應該在聖靈的引導之下
[00:12:03.000 --> 00:12:08.000]  我們要是不斷去打一場屬靈的仗
[00:12:08.000 --> 00:12:11.000]  這場仗不容易打
[00:12:11.000 --> 00:12:12.000]  但是這場仗
[00:12:12.000 --> 00:12:17.000]  我們是一個得勝最終的為分上面而打
[00:12:17.000 --> 00:12:20.000]  這個是上文我們所看到的
[00:12:20.000 --> 00:12:23.000]  來到今天這段聖經
[00:12:23.000 --> 00:12:27.000]  耶穌將祂的心路歷程
[00:12:27.000 --> 00:12:31.000]  甚至將上帝的心思
[00:12:31.000 --> 00:12:35.000]  否白出來給我們知道
[00:12:35.000 --> 00:12:37.000]  這是什麼樣的否白呢
[00:12:37.000 --> 00:12:42.000]  我們分開兩個大部分一起去看看
[00:12:42.000 --> 00:12:45.000]  耶穌先否白的第一樣東西
[00:12:45.000 --> 00:12:48.000]  就是這幫人為什麼屢勸不改
[00:12:48.000 --> 00:12:50.000]  仍然要去撥逆
[00:12:50.000 --> 00:12:52.000]  是因為什麼原因
[00:12:52.000 --> 00:12:56.000]  這幫人是不情願聽耶穌基督
[00:12:56.000 --> 00:13:01.000]  那個勸勉而繼續去撥逆上帝呢
[00:13:01.000 --> 00:13:03.000]  我們從第37節裡面
[00:13:03.000 --> 00:13:09.000]  就可以找到耶穌為這幫墮落著
[00:13:09.000 --> 00:13:11.000]  撥逆著神的人
[00:13:11.000 --> 00:13:16.000]  而作出一連串的否白
[00:13:16.000 --> 00:13:20.000]  不是單純說耶穌一廂情願來拯救我們
[00:13:20.000 --> 00:13:23.000]  很多信徒經常以為是這樣的
[00:13:23.000 --> 00:13:26.000]  上帝不拯救我們是不行的
[00:13:26.000 --> 00:13:29.000]  於是乎我們一定要得到拯救
[00:13:29.000 --> 00:13:32.000]  所以上帝怎麼做都要
[00:13:32.000 --> 00:13:34.000]  說得壞一點
[00:13:34.000 --> 00:13:37.000]  上帝要掠奪我們得救
[00:13:37.000 --> 00:13:39.000]  是不是這樣的情況呢
[00:13:39.000 --> 00:13:41.000]  我們看看第37節
[00:13:41.000 --> 00:13:45.000]  第37節一開始說出了
[00:13:45.000 --> 00:13:51.000]  耶穌和父神怎麼關心人的那種疼痛
[00:13:51.000 --> 00:13:54.000]  他說牧師哪裡講到有一種疼痛
[00:13:54.000 --> 00:13:57.000]  看37節一開始
[00:13:57.000 --> 00:14:00.000]  他說耶路撒冷
[00:14:00.000 --> 00:14:05.000]  耶路撒冷
[00:14:05.000 --> 00:14:10.000]  在聖經裡面每逢一個名稱
[00:14:10.000 --> 00:14:13.000]  是重複使用的時候
[00:14:13.000 --> 00:14:17.000]  你就要打醒十二分精神
[00:14:17.000 --> 00:14:20.000]  這個讀經的其中一個技巧
[00:14:20.000 --> 00:14:26.000]  每逢你看到聖經提出一個人名
[00:14:26.000 --> 00:14:30.000]  重複重疊地使用
[00:14:30.000 --> 00:14:36.000]  就是顯露出上帝那份的心情
[00:14:36.000 --> 00:14:39.000]  這些表現其實不只是在這裡
[00:14:39.000 --> 00:14:42.000]  第37節有發生過的
[00:14:42.000 --> 00:14:44.000]  其實在整本聖經裡面
[00:14:44.000 --> 00:14:49.000]  多次出現重複呼喚那個人的名稱
[00:14:49.000 --> 00:14:56.000]  是顯露出上帝對那個人的一種痛心
[00:14:56.000 --> 00:14:59.000]  耶路撒冷在聖經裡面
[00:14:59.000 --> 00:15:05.000]  是以一個女性的角度去描述的
[00:15:05.000 --> 00:15:07.000]  所以如果大家
[00:15:07.000 --> 00:15:11.000]  我們大家在加拿大應該都會英文
[00:15:11.000 --> 00:15:14.000]  英文有個grammar
[00:15:14.000 --> 00:15:17.000]  就是有個文法
[00:15:17.000 --> 00:15:23.000]  每逢寫到一個城市或者一個國家的時候
[00:15:23.000 --> 00:15:28.000]  我們會用什麼代名詞去用
[00:15:28.000 --> 00:15:32.000]  用she 用女性來去說的
[00:15:32.000 --> 00:15:34.000]  同樣道理在這一段聖經裡面
[00:15:34.000 --> 00:15:38.000]  我們從文法裡面就已經看到
[00:15:38.000 --> 00:15:40.000]  希臘文將耶路撒冷形容
[00:15:40.000 --> 00:15:42.000]  甚至形容為一個女士
[00:15:42.000 --> 00:15:45.000]  一個女兒的身份
[00:15:45.000 --> 00:15:47.000]  所以大家這種觀念
[00:15:47.000 --> 00:15:51.000]  你會偶爾會聽到新聞說
[00:15:51.000 --> 00:15:56.000]  以色列是哪一個國家的女兒
[00:15:56.000 --> 00:15:59.000]  是這樣說的
[00:15:59.000 --> 00:16:02.000]  女兒的意思就是一個被照顧
[00:16:02.000 --> 00:16:05.000]  很關懷的一個對象
[00:16:05.000 --> 00:16:08.000]  連續重用耶路撒冷
[00:16:08.000 --> 00:16:13.000]  兩次呼喚這個女
[00:16:13.000 --> 00:16:15.000]  或者這個女性
[00:16:15.000 --> 00:16:18.000]  是讓上帝覺得擇心的
[00:16:18.000 --> 00:16:22.000]  聖經有什麼地方有類似的使用呢
[00:16:22.000 --> 00:16:25.000]  譬如我們看回在程序表裡面
[00:16:25.000 --> 00:16:28.000]  記載了那些例子
[00:16:28.000 --> 00:16:31.000]  撒姆爾基下第十八章第三十三節
[00:16:31.000 --> 00:16:33.000]  在這段聖經裡面說
[00:16:33.000 --> 00:16:38.000]  我而撒撒隆
[00:16:38.000 --> 00:16:44.000]  記載當年大衛見到撒隆那種叛逆
[00:16:44.000 --> 00:16:47.000]  甚至下場
[00:16:47.000 --> 00:16:50.000]  於是乎他講出
[00:16:50.000 --> 00:16:51.000]  在這樣的情況之下
[00:16:51.000 --> 00:16:55.000]  寧願大衛替撒隆死
[00:16:55.000 --> 00:16:58.000]  都不想撒隆死
[00:16:58.000 --> 00:17:00.000]  最漂亮在這節聖經裡面
[00:17:00.000 --> 00:17:04.000]  開首用兩個我而我而
[00:17:04.000 --> 00:17:08.000]  結尾也用我而我而
[00:17:08.000 --> 00:17:13.000]  充分反映出大衛對撒隆撥逆
[00:17:13.000 --> 00:17:16.000]  那種痛楚
[00:17:16.000 --> 00:17:18.000]  除此之外
[00:17:18.000 --> 00:17:22.000]  上帝也甚至用到另一個陳述
[00:17:22.000 --> 00:17:26.000]  在列王紀上十三章第三節
[00:17:26.000 --> 00:17:29.000]  耶和華神向著譚這樣講
[00:17:29.000 --> 00:17:31.000]  他說 譚啊 譚啊
[00:17:31.000 --> 00:17:32.000]  耶和華如此說
[00:17:32.000 --> 00:17:35.000]  大衛家裡必生一個兒子
[00:17:35.000 --> 00:17:37.000]  名叫約西亞
[00:17:37.000 --> 00:17:40.000]  他必將休譚的祭司就事在你上面
[00:17:40.000 --> 00:17:42.000]  燒香的 撒在你上面的
[00:17:42.000 --> 00:17:46.000]  人的骨頭也必燒在你上面
[00:17:46.000 --> 00:17:48.000]  同樣用一個重疊的陳述
[00:17:48.000 --> 00:17:51.000]  說譚啊 譚啊
[00:17:51.000 --> 00:17:53.000]  上帝在這段聖經裡面
[00:17:53.000 --> 00:17:55.000]  充分反映出
[00:17:55.000 --> 00:17:58.000]  以色列民怎樣去毀壞
[00:17:58.000 --> 00:18:00.000]  或者甚至用一個說法
[00:18:00.000 --> 00:18:02.000]  濫用神的譚
[00:18:02.000 --> 00:18:06.000]  去向上帝作出一些錯誤的行為
[00:18:06.000 --> 00:18:09.000]  這個圖畫更加親近於
[00:18:09.000 --> 00:18:11.000]  或者貼近於我們所看到的
[00:18:11.000 --> 00:18:13.000]  耶穌時代
[00:18:13.000 --> 00:18:14.000]  耶路撒冷裡面
[00:18:14.000 --> 00:18:17.000]  民事祭司 法尼塞人等等
[00:18:17.000 --> 00:18:20.000]  這些群體 宗教領袖
[00:18:20.000 --> 00:18:27.000]  怎樣去利用宗教的手段
[00:18:27.000 --> 00:18:29.000]  特別是聖殿
[00:18:29.000 --> 00:18:33.000]  來去謀取自己個人的榮辱
[00:18:33.000 --> 00:18:35.000]  你說 牧師 還有沒有啊
[00:18:35.000 --> 00:18:37.000]  有 好多啊
[00:18:37.000 --> 00:18:38.000]  如果你再看看
[00:18:38.000 --> 00:18:41.000]  《耶利米書》第22章第29節
[00:18:41.000 --> 00:18:42.000]  裡面這樣說
[00:18:42.000 --> 00:18:44.000]  他說 地啊 地啊 地啊
[00:18:44.000 --> 00:18:46.000]  當聽耶和的話
[00:18:46.000 --> 00:18:48.000]  為什麼耶和在耶路撒書
[00:18:48.000 --> 00:18:49.000]  第22章第29節
[00:18:49.000 --> 00:18:51.000]  被呼喚三次呢
[00:18:51.000 --> 00:18:53.000]  因為當時以色列民
[00:18:53.000 --> 00:18:57.000]  在耶和所賜的英許地之上
[00:18:57.000 --> 00:19:00.000]  犯罪眾多
[00:19:00.000 --> 00:19:04.000]  連地都被牽連
[00:19:04.000 --> 00:19:07.000]  《老家福音》新約的聖經
[00:19:07.000 --> 00:19:09.000]  比較熟悉
[00:19:09.000 --> 00:19:12.000]  十章第41節
[00:19:12.000 --> 00:19:13.000]  在聖經裡
[00:19:13.000 --> 00:19:18.000]  耶穌回答馬大在投訴
[00:19:18.000 --> 00:19:20.000]  或者不是應該投訴的
[00:19:20.000 --> 00:19:23.000]  原文的準確的翻譯就是說
[00:19:23.000 --> 00:19:25.000]  馬大其實是想
[00:19:25.000 --> 00:19:28.000]  將他妹妹瑪利亞
[00:19:28.000 --> 00:19:30.000]  擺在他同一個位置裡
[00:19:30.000 --> 00:19:31.000]  一起去服侍主
[00:19:31.000 --> 00:19:33.000]  馬大其實是一個善意
[00:19:33.000 --> 00:19:38.000]  但耶穌對於他這個善意的理解
[00:19:38.000 --> 00:19:42.000]  有些地方需要馬大明白
[00:19:42.000 --> 00:19:43.000]  所以耶穌這樣說
[00:19:43.000 --> 00:19:46.000]  馬大 馬大
[00:19:46.000 --> 00:19:50.000]  你為許多的事思慮煩擾
[00:19:50.000 --> 00:19:53.000]  但是不可少的只有一件
[00:19:53.000 --> 00:19:57.000]  瑪利亞已經選擇那上好的夫分
[00:19:57.000 --> 00:19:59.000]  是不能奪去的
[00:19:59.000 --> 00:20:02.000]  耶穌不是罵馬大
[00:20:02.000 --> 00:20:06.000]  不是因此要抬舉瑪利亞
[00:20:06.000 --> 00:20:09.000]  而是告訴馬大
[00:20:09.000 --> 00:20:12.000]  我們在整個屬靈的侍奉裡面
[00:20:12.000 --> 00:20:16.000]  不只是做點事
