
[00:00:00.000 --> 00:00:04.000]  讀一節的聖經,在彼得前書第四章第十節
[00:04:16.900 --> 00:04:21.900]  然後社區跟文化纔可能被轉化
[00:04:21.900 --> 00:04:26.400]  所以參與教會的建造是很重要
[00:04:26.400 --> 00:04:33.400]  當然,很多人一聽見教會的建造就以爲那是牧師的工作
[00:04:33.400 --> 00:04:34.900]  其實不是
[00:04:34.900 --> 00:04:37.400]  在剛纔我們所讀的那段經文當中
[00:04:37.400 --> 00:04:39.900]  彼得很清楚地告訴我們說
[00:04:39.900 --> 00:04:44.400]  個人要按照所得的恩賜彼此服侍
[00:04:44.400 --> 00:04:47.900]  做成百般恩賜的好管家
[00:04:47.900 --> 00:04:50.400]  請問誰是個人啊?
[00:04:50.400 --> 00:04:51.900]  誰是個人啊?
[00:04:51.900 --> 00:04:54.400]  就是你我嗎?就是我們嗎?
[00:04:54.400 --> 00:04:59.900]  換句話說,我們每一個人在建造教會的工作上都是有份的
[00:04:59.900 --> 00:05:03.400]  神的心意是要我們彼此服侍
[00:05:03.400 --> 00:05:05.900]  一同來建造神榮耀的教會
[00:05:05.900 --> 00:05:07.400]  Amen
[00:05:07.400 --> 00:05:11.900]  那你說我們怎麼樣能夠這樣爲主興起來服侍呢?
[00:05:11.900 --> 00:05:13.400]  今天早上我三方面跟大家來分享
[00:05:13.400 --> 00:05:17.400]  第一個,一定要有一個正確的服侍觀
[00:05:17.400 --> 00:05:21.900]  跟你們說要有一個正確的服侍觀
[00:05:21.900 --> 00:05:24.400]  今天如果我們想要有一個合神心意的服侍
[00:05:24.400 --> 00:05:28.400]  我們必須先有一個正確的服侍觀
[00:05:28.400 --> 00:05:32.900]  否則的話你以爲服侍都是一個苦差事不是嗎?
[00:05:32.900 --> 00:05:38.400]  你以爲服侍就是牧師叫我做的事情都是我不想要做的
[00:05:38.400 --> 00:05:40.900]  結果因爲你覺得是苦差事
[00:05:40.900 --> 00:05:44.400]  所以不但你自己享受不到服侍的喜樂
[00:05:44.400 --> 00:05:47.900]  連你的服侍也不會得到美好的結果
[00:05:47.900 --> 00:05:51.400]  所以你必須先要有一個正確的服侍觀
[00:05:51.400 --> 00:05:52.900]  什麼是正確的服侍觀?
[00:05:52.900 --> 00:05:56.400]  第一個服侍是一個主的呼召
[00:05:56.400 --> 00:06:01.400]  跟你們說服侍是神對你的呼召跟他說
[00:06:01.400 --> 00:06:04.400]  馬可福音第十章四十五節這裏講到說
[00:06:04.400 --> 00:06:09.400]  因爲人子來並不是要受人的服侍乃是要服侍人
[00:06:09.400 --> 00:06:12.400]  並且要捨命做多人的俗家
[00:06:12.400 --> 00:06:16.400]  耶穌在這裏很清楚地講到他來到世界上的一個使命
[00:06:16.400 --> 00:06:19.900]  他說我來到這個世界上不是要受人的服侍
[00:06:19.900 --> 00:06:22.900]  我來是要服侍人
[00:06:22.900 --> 00:06:25.400]  那你說這與我什麼關係?那是主嘛
[00:06:25.400 --> 00:06:28.900]  主的使命是去服侍人跟我什麼關係呢?
[00:06:28.900 --> 00:06:33.400]  那你要知道今天教會是基督的身體
[00:06:33.400 --> 00:06:35.400]  想想看如果一個頭
[00:06:35.400 --> 00:06:38.400]  他說他的使命是去服侍人
[00:06:38.400 --> 00:06:41.900]  那我請問你身體會有不同的使命嗎?
[00:06:41.900 --> 00:06:43.400]  不會
[00:06:43.400 --> 00:06:45.900]  如果頭的使命是去服侍人
[00:06:45.900 --> 00:06:51.400]  我告訴你身體的使命也一定是要去服侍人
[00:06:51.400 --> 00:06:52.400]  哈利路亞
[00:06:52.400 --> 00:06:55.900]  今天很多人在教會你們並不明白這個道理
[00:06:55.900 --> 00:07:00.400]  所以有時候我會聽到人家說我只要服侍神就好了
[00:07:00.400 --> 00:07:02.400]  但是你還記得耶穌怎麼說嗎?
[00:07:02.400 --> 00:07:06.400]  耶穌說這些事情你若不做在最小的弟兄身上
[00:07:06.400 --> 00:07:09.900]  就不是做在我的身上
[00:07:09.900 --> 00:07:13.400]  有人說我只要愛神就好了
[00:07:13.400 --> 00:07:18.900]  你還記得主怎麼說如果你不能夠愛那看得見的弟兄
[00:07:18.900 --> 00:07:22.900]  你怎麼能說你愛那看不見的神呢?
[00:07:22.900 --> 00:07:28.400]  有人說如果沒有那些人就好了
[00:07:28.400 --> 00:07:31.400]  但很可惜教會充滿不完全的人
[00:07:31.400 --> 00:07:33.900]  包括你自己在內
[00:07:33.900 --> 00:07:36.400]  所以有人說如果你找到一個完美的教會
[00:07:36.400 --> 00:07:38.400]  你千萬不要進去
[00:07:38.400 --> 00:07:39.900]  一進去就不完美了
[00:07:39.900 --> 00:07:42.900]  就是你不完美嘛
[00:07:42.900 --> 00:07:47.900]  今天神呼召我們就是要來服侍人
[00:07:47.900 --> 00:07:50.400]  不但是主的使命
[00:07:50.400 --> 00:07:53.900]  也是神所給我每一個基督徒的使命
[00:07:53.900 --> 00:07:56.400]  事實上彼得前述二章第九節怎麼說呢?
[00:07:56.400 --> 00:08:00.400]  彼得在這說唯有你們是被揀選的族類有君尊的祭司
[00:08:00.400 --> 00:08:02.900]  是聖潔的國都是屬神的子民
[00:08:02.900 --> 00:08:09.400]  要叫你們宣揚那召你們出黑暗入奇妙光明者的美德
[00:08:09.400 --> 00:08:14.400]  彼得在這很清楚告訴我們說每一位基督徒都是神呼召我們出來
[00:08:14.400 --> 00:08:17.900]  是要做什麼?做君尊的祭司嘛
[00:08:17.900 --> 00:08:20.900]  那什麼是祭司?祭司是什麼人呢?
[00:08:20.900 --> 00:08:26.400]  祭司在舊約時代是在神與人之間一個宗保
[00:08:26.400 --> 00:08:28.900]  能夠代表人來到神的面前
[00:08:28.900 --> 00:08:32.400]  也代表神能夠服侍人的需要
[00:08:32.400 --> 00:08:38.400]  你知道在舊約時代做祭司的要求是很高的喔
[00:08:38.400 --> 00:08:42.900]  實際上說凡有殘疾的人都不能夠做祭司
[00:08:42.900 --> 00:08:44.400]  不能夠到神面前來
[00:08:44.400 --> 00:08:46.400]  那哪些人是有殘疾的呢?
[00:08:46.400 --> 00:08:48.900]  包括很多事情但是包括這件事情
[00:08:48.900 --> 00:08:51.400]  以立位基二十一章第二十節之類
[00:08:51.400 --> 00:08:58.900]  包括駝背的、矮挫的、眼睛什麼有毛病、近視眼之類的
[00:08:58.900 --> 00:09:01.400]  換句話說一大堆人是不必想的
[00:09:01.400 --> 00:09:03.400]  沒有份沒份的
[00:09:03.400 --> 00:09:06.900]  在舊約時代我們是根本不可能來到神面前服侍的
[00:09:06.900 --> 00:09:08.400]  不可能的
[00:09:08.400 --> 00:09:10.400]  但感謝神今天我們不活在舊約時代
[00:09:10.400 --> 00:09:12.400]  我們活在新約時代
[00:09:12.400 --> 00:09:15.400]  因着主耶穌基督的恩典
[00:09:15.400 --> 00:09:17.400]  過去一切神與人之間的攔阻
[00:09:17.400 --> 00:09:20.400]  統統被斷開了
[00:09:20.400 --> 00:09:26.400]  神今天呼召我們在神面前成爲新約的祭司
[00:09:26.400 --> 00:09:29.900]  換句話說我們不再像舊約時代等祭司來服侍
[00:09:29.900 --> 00:09:30.900]  我們不在了
[00:09:30.900 --> 00:09:33.900]  而是在新約時代你就是祭司了
[00:09:33.900 --> 00:09:38.400]  神猜測你要去服侍你身旁周圍的人
[00:09:38.400 --> 00:09:40.400]  Amen! Hallelujah!
[00:09:40.400 --> 00:09:44.400]  第二我們感覺服侍是靈命成長的途徑
[00:09:44.400 --> 00:09:49.400]  跟你們說服侍是靈命成長的途徑
[00:09:49.400 --> 00:09:52.400]  在屬靈生命的成長的過程當中
[00:09:52.400 --> 00:09:54.400]  你是需要受裝備給
[00:09:54.400 --> 00:09:57.400]  你是需要禱告追求
[00:09:57.400 --> 00:09:59.400]  但是無論你接受多少裝備
[00:09:59.400 --> 00:10:02.400]  無論你花多少時間禱告追求
[00:10:02.400 --> 00:10:05.400]  我告訴你只有當你開始服侍的時候
[00:10:05.400 --> 00:10:08.400]  你的生命纔可能真正的成長
[00:10:08.400 --> 00:10:10.400]  我的意思不是說裝備不重要
[00:10:10.400 --> 00:10:13.400]  我的意思不是說禱告追求不重要
[00:10:13.400 --> 00:10:15.400]  那些都很重要
[00:10:15.400 --> 00:10:18.400]  但那些是生命的根基而已
[00:10:18.400 --> 00:10:20.400]  是屬靈生命的根基
[00:10:20.400 --> 00:10:24.400]  你不能一天到晚停留在根基上
[00:10:24.400 --> 00:10:27.400]  你一定要開始往前走
[00:10:27.400 --> 00:10:30.400]  你要學習嘗試去誠實面對你自己
[00:10:30.400 --> 00:10:33.400]  面對你身旁周圍面對你的環境
[00:10:33.400 --> 00:10:36.900]  容許神來塑造你
[00:10:36.900 --> 00:10:39.400]  那特別我們中國的基督徒
[00:10:39.400 --> 00:10:42.400]  我們一向很注重知識的教育
[00:10:42.400 --> 00:10:45.400]  可能因爲過去士大夫的觀念
[00:10:45.400 --> 00:10:47.400]  所以信了主之後
[00:10:47.400 --> 00:10:51.400]  我們也是非常注重聖經的一些知識
[00:10:51.400 --> 00:10:53.400]  我不是說聖經的知識不好
[00:10:53.400 --> 00:10:54.900]  很重要
[00:10:54.900 --> 00:10:56.400]  但很多時候
[00:10:56.400 --> 00:10:59.400]  我們卻沒有真正能夠經歷到神的真實
[00:10:59.400 --> 00:11:02.400]  缺乏對神的一種經歷
[00:11:02.400 --> 00:11:04.400]  很多時候我們都知道神是幸死的
[00:11:04.400 --> 00:11:07.400]  但請問你經歷過神的幸死嗎
[00:11:07.400 --> 00:11:10.400]  很多時候我們都知道神是偉大奇妙嗎
[00:11:10.400 --> 00:11:13.400]  但請問你經歷過神的偉大奇妙嗎
[00:11:13.400 --> 00:11:14.400]  事實上我告訴你
[00:11:14.400 --> 00:11:16.400]  只有透過服事
[00:11:16.400 --> 00:11:19.400]  你才能真正地經歷神的真實
[00:11:19.400 --> 00:11:21.400]  因爲只有在服事當中
[00:11:21.400 --> 00:11:23.400]  當你灰心失望的時候
[00:11:23.400 --> 00:11:24.400]  你轉眼仰望主
[00:11:24.400 --> 00:11:27.400]  才發現神的眼目從來未曾偏離
[00:11:27.400 --> 00:11:29.400]  神的綁被從來沒有縮短過
[00:11:29.400 --> 00:11:31.400]  神仍然信實地眷顧着你
[00:11:31.400 --> 00:11:33.400]  哈利路亞
[00:11:33.400 --> 00:11:35.400]  只有透過服事
[00:11:35.400 --> 00:11:37.400]  你才能夠經歷到生命的成長
[00:11:37.400 --> 00:11:39.400]  成熟長大
[00:11:39.400 --> 00:11:41.400]  因爲只有當你在挫敗當中
[00:11:41.400 --> 00:11:44.400]  你才能一次一次認識到你自己的軟弱
[00:11:44.400 --> 00:11:46.400]  認識到自己的不足
[00:11:46.400 --> 00:11:48.400]  才懂得重新來依靠神
[00:11:48.400 --> 00:11:50.400]  經歷到神的得勝
[00:11:50.400 --> 00:11:52.400]  只有在服事當中
[00:11:52.400 --> 00:11:55.400]  你屬靈的生命纔可能真正地成長
[00:11:55.400 --> 00:11:57.400]   Amen
[00:11:57.400 --> 00:11:58.400]  第三
[00:11:58.400 --> 00:12:01.400]  忠心纔是神所最看重的屬靈品格
[00:12:01.400 --> 00:12:03.400]  跟你們說 忠心纔是神所最看重的屬靈品格
[00:12:03.400 --> 00:12:05.400]  跟他說
[00:12:05.400 --> 00:12:07.400]  Amen
[00:12:07.400 --> 00:12:10.400]  保羅在哥林多前書四章二節怎麼說
[00:12:10.400 --> 00:12:12.400]  所求於管家是要他什麼
[00:12:12.400 --> 00:12:15.400]  有忠心
[00:12:15.400 --> 00:12:18.400]  我們常以爲做神管家最重要是恩賜跟才幹
[00:12:18.400 --> 00:12:20.400]  人都看見恩賜才幹
[00:12:20.400 --> 00:12:22.400]  神很清楚地在這告訴我們
[00:12:22.400 --> 00:12:25.400]  神最看重的是忠心
[00:12:25.400 --> 00:12:30.400]  是否能夠忠心去做神所託付你們要做的工作
[00:12:30.400 --> 00:12:34.400]  無論你現在手中所做的工作多麼微小
[00:12:34.400 --> 00:12:37.400]  有時候你會覺得我在這裏有點大材小用
[00:12:37.400 --> 00:12:41.400]  有時候你真的覺得在這很英雄無用武之地
[00:12:41.400 --> 00:12:45.400]  但無論如何千萬不要輕忽你現在手中的工作
[00:12:45.400 --> 00:12:48.400]  你要好好忠心地去做
[00:12:48.400 --> 00:12:49.400]  Amen
[00:12:49.400 --> 00:12:51.400]  不要一天到晚只是埋怨說
[00:12:51.400 --> 00:12:56.400]  爲什麼你過去的一些豐功偉業沒有人紀念
[00:12:56.400 --> 00:12:59.400]  不要一天到晚想着將來神要怎麼使用你
[00:12:59.400 --> 00:13:04.400]  如果你不能夠做好神現在所託付你的小事
[00:13:04.400 --> 00:13:09.400]  你怎麼能夠期待神將來用大事託付給你呢
[00:13:09.400 --> 00:13:13.400]  其實說老實話大事跟小事從誰眼中來看
[00:13:13.400 --> 00:13:16.400]  是人人所看的嗎人眼中看是大事小事
[00:13:16.400 --> 00:13:19.400]  但我告訴你在神眼中沒有大事沒有小事
[00:13:19.400 --> 00:13:23.400]  在神眼中統統都是大事Amen
[00:13:23.400 --> 00:13:26.400]  在神眼中沒有大事跟小事之分
[00:13:26.400 --> 00:13:29.400]  在神眼中只有忠心跟不忠心
[00:13:29.400 --> 00:13:32.400]  所以我最記得周成諸牧師很喜歡講一句話
[00:13:32.400 --> 00:13:38.400]  他說小事是小事小事上忠心就是大事Amen
[00:13:38.400 --> 00:13:44.400]  忠心的確是神所最看重一個屬靈的品格
[00:13:44.400 --> 00:13:48.400]  第一個我們看見你要有個正確的服事觀
[00:13:48.400 --> 00:13:54.400]  第二你要明白一件事情就是神國需要工人的緊迫性
[00:13:54.400 --> 00:13:59.400]  你要明白神需要工人的緊迫性
[00:13:59.400 --> 00:14:04.400]  如果你讀整本聖經你就會發現最奇妙的一件事情
[00:14:04.400 --> 00:14:09.400]  就是這位全能的神竟然選擇與我們同工
[00:14:09.400 --> 00:14:12.400]  你不覺得這很稀奇的事情嗎
[00:14:12.400 --> 00:14:17.400]  這位全能全知全自足的神
[00:14:17.400 --> 00:14:21.400]  就是選擇跟我們這樣軟弱不配的人來同工
[00:14:21.400 --> 00:14:24.400]  來成就他偉大的計劃
[00:14:24.400 --> 00:14:27.400]  這纔是真的讓我們想不透的事情
[00:14:27.400 --> 00:14:31.400]  我們看見當主耶穌在教導他的門徒們在禱告的時候
[00:14:31.400 --> 00:14:34.400]  特別是看見莊稼已經成熟
[00:14:34.400 --> 00:14:37.400]  耶穌就教導他的門徒禱告一件事情
[00:14:37.400 --> 00:14:42.400]  求主打發工人去收取莊稼
[00:14:42.400 --> 00:14:47.400]  代表什麼代表神多麼迫切需要我們與他同工
[00:14:47.400 --> 00:14:51.400]  神說你們要祈求打發工人去收取莊稼
[00:14:51.400 --> 00:14:54.400]  因爲神選擇與我們同工
[00:14:54.400 --> 00:14:58.400]  神渴望與我們同工
[00:14:58.400 --> 00:15:01.400]  第二點我今天恐怕你還不明白
[00:15:01.400 --> 00:15:04.400]  耶穌的心有何等的迫切
[00:15:04.400 --> 00:15:07.400]  他多麼渴望我們來與他同工
[00:15:07.400 --> 00:15:09.400]  看見莊稼成熟了
[00:15:09.400 --> 00:15:12.400]  他的心比我們心更着急
[00:15:12.400 --> 00:15:15.400]  但是他看見莊稼成熟
[00:15:15.400 --> 00:15:17.400]  他渴望我們來與他同工
[00:15:17.400 --> 00:15:21.400]  迫切的需要我們與他來同工
[00:15:21.400 --> 00:15:25.400]  我看有很多這種不大明白神的心
[00:15:25.400 --> 00:15:27.400]  你還記得當主耶穌開始
[00:15:27.400 --> 00:15:30.400]  他在地上的傳道工作的時候
[00:15:30.400 --> 00:15:32.400]  他選擇了多少的門徒啊
[00:15:32.400 --> 00:15:34.400]  12個門徒不是嗎
[00:15:34.400 --> 00:15:37.400]  他選擇12個門徒叫他們做什麼
[00:15:37.400 --> 00:15:40.400]  傳天國的福音醫治病人
[00:15:40.400 --> 00:15:43.400]  容許我這樣解釋
[00:15:43.400 --> 00:15:45.400]  耶穌基督一開始在地上的時候
[00:15:45.400 --> 00:15:47.400]  選擇了12個門徒
[00:15:47.400 --> 00:15:51.400]  叫他們去傳天國的福音醫治病人
[00:15:51.400 --> 00:15:53.400]  後來他發現
[00:15:53.400 --> 00:15:55.400]  光是要拆解這12個門徒
[00:15:55.400 --> 00:15:58.400]  進入各城各鄉去傳道是不夠的
[00:15:58.400 --> 00:16:01.400]  需要太大了
[00:16:01.400 --> 00:16:04.400]  結果後來他又選擇了70個人
[00:16:04.400 --> 00:16:07.400]  兩個兩個出去 幹什麼
[00:16:07.400 --> 00:16:10.400]  傳天國的福音醫治病人
[00:16:10.400 --> 00:16:13.400]  後來他又發現這70個人還是不夠
[00:16:13.400 --> 00:16:16.400]  需要還是太大
[00:16:16.400 --> 00:16:18.400]  所以到了五行節的時候
[00:16:18.400 --> 00:16:19.400]  當聖靈交慣下來
[00:16:19.400 --> 00:16:22.400]  他差派所有信他的人要出去
[00:16:22.400 --> 00:16:25.400]  傳主的福音 爲主做見證
[00:16:25.400 --> 00:16:26.400]  而且馬可福音說
[00:16:26.400 --> 00:16:29.400]  信他的人必有神機隨着
[00:16:29.400 --> 00:16:31.400]  手按病人 病人就好了
[00:16:31.400 --> 00:16:34.400]  換句話說 需要還是太大了
[00:16:34.400 --> 00:16:37.400]  主需要拆解所有信他的人
[00:16:37.400 --> 00:16:39.400]  能夠起來與他同工
[00:16:39.400 --> 00:16:43.400]  去傳天國的福音去醫治病人
[00:16:43.400 --> 00:16:46.400]  那你說 那我剛纔信主
[00:16:46.400 --> 00:16:49.400]  就需要與主同工嗎 沒錯
[00:16:49.400 --> 00:16:50.400]  你雖然剛剛信主
[00:16:50.400 --> 00:16:52.400]  就要開始與主同工
[00:16:52.400 --> 00:16:54.400]  因爲需要太大了
[00:16:54.400 --> 00:16:56.400]  你說那穆斯文很軟弱呀
[00:16:56.400 --> 00:16:59.400]  很不配也可以嗎 當然可以
[00:16:59.400 --> 00:17:01.400]  因爲需要太大了
[00:17:01.400 --> 00:17:04.400]  你還記得主元素講過一個比喻嗎
[00:17:04.400 --> 00:17:06.400]  講到說 在一個葡萄園裏面
[00:17:06.400 --> 00:17:08.400]  一個園主
[00:17:08.400 --> 00:17:12.400]  他請人到葡萄園裏面去做工
[00:17:12.400 --> 00:17:14.400]  早上六點鐘
[00:17:14.400 --> 00:17:16.400]  他到市場上去看
[00:17:16.400 --> 00:17:19.400]  一大堆人站在那裏 閒站
[00:17:19.400 --> 00:17:21.400]  像現在的Home Depot一樣
[00:17:21.400 --> 00:17:23.400]  大堆人在那兒
[00:17:23.400 --> 00:17:25.400]  他就對他們說 快點快點來
[00:17:25.400 --> 00:17:28.400]  進入我的葡萄園來工作
[00:17:28.400 --> 00:17:31.400]  早上九點鐘 他又出去
[00:17:31.400 --> 00:17:34.400]  看見還有人閒站在市場那裏
[00:17:34.400 --> 00:17:36.400]  就對他們說 你們爲什麼還在閒站呢
[00:17:36.400 --> 00:17:39.400]  趕快進到葡萄園來工作
[00:17:39.400 --> 00:17:41.400]  中午十二點
[00:17:41.400 --> 00:17:44.400]  下午三點 都是這樣
[00:17:44.400 --> 00:17:47.400]  一直到下午五點 他又出去
[00:17:47.400 --> 00:17:49.400]  看見還是很多人閒站在那裏
[00:17:49.400 --> 00:17:51.400]  就對他們說 你們幹什麼
[00:17:51.400 --> 00:17:54.400]  一整天都閒站在這裏呢
[00:17:54.400 --> 00:17:55.400]  什麼都不做呢
[00:17:55.400 --> 00:17:59.400]  趕快進來到我的葡萄園來工作吧
[00:17:59.400 --> 00:18:01.400]  我不知道當你
[00:18:01.400 --> 00:18:03.400]  讀到耶穌這個比喻的時候
[00:18:03.400 --> 00:18:05.400]  你的感覺是什麼
[00:18:05.400 --> 00:18:07.400]  你有沒有感覺到神國那個
[00:18:07.400 --> 00:18:10.400]  工人需要的緊迫性啊
[00:18:10.400 --> 00:18:13.400]  因爲需要實在太大了
[00:18:13.400 --> 00:18:16.400]  精神經理是否明白神的心意呢
[00:18:16.400 --> 00:18:19.400]  莊稼已經成熟了
[00:18:19.400 --> 00:18:21.400]  但神需要工人呢
[00:18:21.400 --> 00:18:24.400]  你是否還閒站在那裏呢
[00:18:24.400 --> 00:18:27.400]  我告訴你 今天神正在呼召你
[00:18:27.400 --> 00:18:30.400]  起來與神同工
[00:18:30.400 --> 00:18:32.400]  你知道我們常常很渴望
[00:18:32.400 --> 00:18:34.400]  復興降臨 不是嗎
[00:18:34.400 --> 00:18:37.400]  我們禱告呼求神的復興降臨
[00:18:37.400 --> 00:18:40.400]  我們敬拜說呼求神的復興降臨
[00:18:40.400 --> 00:18:43.400]  但你可知道當神復興來臨的時候
[00:18:43.400 --> 00:18:47.400]  那是一個怎麼樣的光景嗎
[00:18:47.400 --> 00:18:49.400]  在1995年的時候
[00:18:49.400 --> 00:18:52.400]  也是我們教會開始的那一年
[00:18:52.400 --> 00:18:55.400]  在1995年那一年
[00:18:55.400 --> 00:18:57.400]  其實在北加州發生一件事情
[00:18:57.400 --> 00:18:59.400]  在北加州Modesto
[00:18:59.400 --> 00:19:01.400]  離我們不遠的地方
[00:19:01.400 --> 00:19:03.400]  一些教會他們連結在一起
[00:19:03.400 --> 00:19:07.400]  他們舉辦了一個話劇的佈道會
[00:19:07.400 --> 00:19:09.400]  那個佈道會的名字叫
[00:19:09.400 --> 00:19:12.400]  天堂的門 地獄的火
[00:19:12.400 --> 00:19:16.400]  這個話劇 本來只想演三個晚上
[00:19:16.400 --> 00:19:19.400]  沒想到效果非常的好
[00:19:19.400 --> 00:19:22.400]  許多人走進教會
[00:19:22.400 --> 00:19:25.400]  接受耶穌基督 悔改認罪
[00:19:25.400 --> 00:19:29.400]  結果演完三天 欲罷不能
[00:19:29.400 --> 00:19:33.400]  結果一演 演了二十八天
[00:19:33.400 --> 00:19:34.400]  在二十八天當中
[00:19:34.400 --> 00:19:38.400]  三萬三千人接受耶穌做他們個人的救助
[00:19:38.400 --> 00:19:40.400]  哈利路亞
[00:19:40.400 --> 00:19:44.400]  Revival 真的復興
[00:19:44.400 --> 00:19:46.400]  這何等美好的事情
[00:19:46.400 --> 00:19:49.400]  二十八個晚上 三萬三千人信主
[00:19:49.400 --> 00:19:53.400]  可是二十八個晚上之後就停止下來
[00:19:53.400 --> 00:19:55.400]  爲什麼停止下來
[00:19:55.400 --> 00:19:58.400]  是因爲教會他們連結在一起
[00:19:58.400 --> 00:20:01.400]  要求他們說 請你們停止
