
[00:00:00.000 --> 00:00:03.740]  鼎姊妹平安
[00:02:32.680 --> 00:02:35.180]  我們更加要做主的門徒
[00:02:35.180 --> 00:02:38.180]  跟耶穌 效法耶穌
[00:02:38.180 --> 00:02:40.180]  入室弟子
[00:02:40.180 --> 00:02:43.680]  師父 你這樣做 我也會跟你這樣做
[00:02:43.680 --> 00:02:47.680]  你說一 我不敢說二 應該是這樣的
[00:02:47.680 --> 00:02:50.680]  凡我所教訓你們的
[00:02:50.680 --> 00:02:52.680]  都教訓他們遵守
[00:02:52.680 --> 00:02:54.680]  我們會彼此教導
[00:02:54.680 --> 00:02:56.680]  或者我們願意被教導
[00:02:56.680 --> 00:02:58.680]  很多時候 坦白說
[00:02:58.680 --> 00:03:02.680]  我覺得大家已經很馴服了
[00:03:02.680 --> 00:03:05.680]  每個星期肯抽時間
[00:03:05.680 --> 00:03:13.680]  每個星期坐在那裏45分鐘左右
[00:03:13.680 --> 00:03:15.680]  沒有說話
[00:03:15.680 --> 00:03:17.680]  只聽講完的說話
[00:03:17.680 --> 00:03:22.680]  可能你心裏說錯了很多
[00:03:22.680 --> 00:03:25.680]  但是我們作為主的門徒
[00:03:25.680 --> 00:03:28.680]  是不是單單做一樣就夠呢?
[00:03:28.680 --> 00:03:29.680]  你已經很厲害了
[00:03:29.680 --> 00:03:33.680]  有些人說 信仰與我無關
[00:03:33.680 --> 00:03:35.180]  我不再相信了
[00:03:35.180 --> 00:03:37.680]  我不再理會關於基督教的事情
[00:03:37.680 --> 00:03:40.680]  教會的事情與我無關
[00:03:40.680 --> 00:03:42.180]  所以你們願意回來
[00:03:42.180 --> 00:03:45.680]  有一個很好的本分
[00:03:45.680 --> 00:03:48.680]  但是是不是基督的門徒就是這樣呢?
[00:03:48.680 --> 00:03:50.680]  我們回來崇拜其實很單向
[00:03:50.680 --> 00:03:54.680]  只是崇拜 唱歌也是單向的
[00:03:54.680 --> 00:03:56.680]  我們不會對唱
[00:03:56.680 --> 00:03:59.680]  我們聽到也都是單向的
[00:03:59.680 --> 00:04:03.680]  如果崇拜完 你又趕著去做其他事情
[00:04:03.680 --> 00:04:06.680]  可能你根本連其他頂子妹見面
[00:04:06.680 --> 00:04:11.680]  加來的機會都沒有
[00:04:11.680 --> 00:04:17.680]  甚至如果你只是一個崇拜的頂子妹
[00:04:17.680 --> 00:04:21.180]  當然不是指你第一次來我們當中的來賓
[00:04:21.180 --> 00:04:23.680]  你回來教會很久 你是我們的會友
[00:04:23.680 --> 00:04:25.680]  但是你從來沒有團契生活
[00:04:25.680 --> 00:04:27.680]  少了生活
[00:04:27.680 --> 00:04:32.180]  一會兒就職禮永遠沒有自己份
[00:04:32.180 --> 00:04:34.180]  幾十年都是這樣
[00:04:34.180 --> 00:04:36.180]  甚至最誇張可能你連
[00:04:36.180 --> 00:04:39.180]  他是否我們教會的儀教牧師
[00:04:39.180 --> 00:04:44.180]  教師 長老 執事都不知道
[00:04:44.180 --> 00:04:46.180]  彼此沒有教導
[00:04:46.180 --> 00:04:48.180]  彼此沒有提醒
[00:04:48.180 --> 00:04:50.180]  會不會是這樣呢?
[00:04:50.180 --> 00:04:53.180]  我希望今天的訊息能夠彼此提醒
[00:04:53.180 --> 00:04:56.180]  今天講到選用希伯來書
[00:04:56.180 --> 00:04:58.180]  希伯來書是作者寫給一班
[00:04:58.180 --> 00:05:04.180]  當時因為信耶穌而受逼迫的基督徒
[00:05:04.180 --> 00:05:08.180]  他們開始因為信仰的逼迫
[00:05:08.180 --> 00:05:11.180]  他們打算離開教會群體
[00:05:11.180 --> 00:05:13.180]  不只是離開聚會
[00:05:13.180 --> 00:05:17.180]  他們離開和基督教有關的事情
[00:05:17.180 --> 00:05:18.180]  不接觸基督徒
[00:05:18.180 --> 00:05:19.180]  不和他們來往
[00:05:19.180 --> 00:05:20.180]  不有任何接觸
[00:05:20.180 --> 00:05:22.180]  甚至最誇張
[00:05:22.180 --> 00:05:24.180]  放棄了信仰
[00:05:24.180 --> 00:05:26.180]  所以希伯來書的作者要勉勵他們
[00:05:26.180 --> 00:05:31.180]  提醒他們 十九至二十五節是勉勵
[00:05:31.180 --> 00:05:33.180]  二十六節開始
[00:05:33.180 --> 00:05:35.180]  就是一個很大的督責
[00:05:35.180 --> 00:05:37.180]  甚至是一個審判
[00:05:37.180 --> 00:05:39.180]  希伯來書有很多審判
[00:05:39.180 --> 00:05:42.180]  但同時也有很多提醒
[00:05:42.180 --> 00:05:45.180]  希望十九至二十五節給我們的提醒
[00:05:45.180 --> 00:05:47.180]  給當時信的提醒
[00:05:47.180 --> 00:05:51.180]  今天也給我們每一個出席的頂智會
[00:05:51.180 --> 00:05:53.180]  包括我在內
[00:05:53.180 --> 00:05:55.180]  一個提醒
[00:05:55.180 --> 00:05:57.180]  十九至二十五節
[00:05:57.180 --> 00:06:01.180]  作者是提綱揭領地
[00:06:01.180 --> 00:06:04.180]  作出一個總結的勉勵
[00:06:04.180 --> 00:06:07.180]  有幾樣很重要的重點
[00:06:07.180 --> 00:06:09.180]  在十九至二十以上
[00:06:09.180 --> 00:06:11.180]  或者一起讀一讀
[00:06:11.180 --> 00:06:13.180]  一起讀 預備起
[00:06:25.180 --> 00:06:37.180]  喃嘸 先到這裡
[00:06:37.180 --> 00:06:39.180]  作者提醒我們
[00:06:39.180 --> 00:06:41.180]  信耶穌的人
[00:06:41.180 --> 00:06:44.180]  原來有一個很重要的身份
[00:06:44.180 --> 00:06:46.180]  有很重要的東西是我們知道的
[00:06:46.180 --> 00:06:50.180]  我們不再和上帝分離
[00:06:50.180 --> 00:06:54.180]  我們可以因為耶穌基督的救贖
[00:06:54.180 --> 00:06:56.180]  萬子裂開
[00:06:56.180 --> 00:06:58.180]  我們可以直接去到上帝那裡
[00:06:58.180 --> 00:07:00.180]  和祂有一個很緊密的關係
[00:07:00.180 --> 00:07:03.180]  今天我們要見某些官員也不容易
[00:07:03.180 --> 00:07:05.180]  一關又一關
[00:07:05.180 --> 00:07:07.180]  有些根本永遠都見不到
[00:07:07.180 --> 00:07:10.180]  更何況上帝
[00:07:10.180 --> 00:07:14.180]  以往不是耶穌基督的救贖
[00:07:14.180 --> 00:07:17.180]  我們根本沒有機會和上帝有任何關係
[00:07:17.180 --> 00:07:18.180]  接觸
[00:07:18.180 --> 00:07:20.180]  但今天因為耶穌基督的救贖
[00:07:20.180 --> 00:07:23.180]  祂的身體就好像萬子被裂開
[00:07:23.180 --> 00:07:27.180]  我們可以直接去到上帝那裡
[00:07:27.180 --> 00:07:29.180]  與祂見面
[00:07:29.180 --> 00:07:33.180]  讓祂的大愛可以彰顯
[00:07:33.180 --> 00:07:35.180]  正如主耶穌這位大祭司也說
[00:07:35.180 --> 00:07:38.180]  我是道路 真理 生命
[00:07:38.180 --> 00:07:40.180]  只要接觸祂
[00:07:40.180 --> 00:07:42.180]  我們才能夠去到父那裡
[00:07:42.180 --> 00:07:43.180]  所以提醒我們
[00:07:43.180 --> 00:07:47.180]  作者很希望信徒和我們要知道
[00:07:47.180 --> 00:07:49.180]  這麼重要的身份
[00:07:49.180 --> 00:07:51.180]  這麼重要的應許
[00:07:51.180 --> 00:07:56.180]  就是我們可以直接與上帝在一起
[00:07:56.180 --> 00:07:59.180]  所以祂給我們一個很大的提醒
[00:07:59.180 --> 00:08:01.180]  祂說讓我們
[00:08:01.180 --> 00:08:03.180]  一樣 兩樣 三樣 四樣
[00:08:03.180 --> 00:08:04.180]  第一件事
[00:08:04.180 --> 00:08:06.180]  我只歸三樣
[00:08:06.180 --> 00:08:10.180]  第一件事就是信心的學習
[00:08:10.180 --> 00:08:12.180]  我們作為主的門徒
[00:08:12.180 --> 00:08:15.180]  要有從主而來的信心
[00:08:15.180 --> 00:08:19.180]  信心是希伯來書一個很重要的主題
[00:08:19.180 --> 00:08:21.180]  在十一章裡面有詳細的解釋
[00:08:21.180 --> 00:08:23.180]  我們再讀一讀第二章
[00:08:23.180 --> 00:08:24.180]  22席的下半節
[00:08:24.180 --> 00:08:26.180]  預備起
[00:08:26.180 --> 00:08:40.180]  今天我們能夠親近上帝
[00:08:40.180 --> 00:08:43.180]  不是因為我是什麼背景
[00:08:43.180 --> 00:08:45.180]  或者做得多好
[00:08:45.180 --> 00:08:46.180]  只是一個原因
[00:08:46.180 --> 00:08:50.180]  原來我們的罪已經全部洗乾淨
[00:08:50.180 --> 00:08:54.180]  無愧的內心是指我們內心被洗乾淨
[00:08:54.180 --> 00:08:55.180]  清水洗淨我們的身體
[00:08:55.180 --> 00:08:57.180]  不是真的指我們身體被洗淨
[00:08:57.180 --> 00:09:00.180]  而是強調我們和神的關係
[00:09:00.180 --> 00:09:02.180]  已經被洗乾淨
[00:09:02.180 --> 00:09:04.180]  已經重建了
[00:09:04.180 --> 00:09:07.180]  簡單來說就是因為耶穌的血
[00:09:07.180 --> 00:09:09.180]  我們可以和上帝有一個
[00:09:09.180 --> 00:09:12.180]  不能言喻的親密的關係
[00:09:12.180 --> 00:09:14.180]  這是我們需要知道的
[00:09:14.180 --> 00:09:17.180]  是我們需要堅定相信的
[00:09:17.180 --> 00:09:19.180]  所以作者說
[00:09:19.180 --> 00:09:23.180]  我們要存有一個誠心和信心
[00:09:23.180 --> 00:09:24.180]  去到神的面前
[00:09:24.180 --> 00:09:26.180]  誠心的意思是
[00:09:26.180 --> 00:09:27.180]  帶有一個誠實
[00:09:27.180 --> 00:09:30.180]  完全依賴的態度
[00:09:30.180 --> 00:09:33.180]  不是憑我們有什麼本事
[00:09:33.180 --> 00:09:34.180]  不是憑我們有什麼資格
[00:09:34.180 --> 00:09:35.180]  我們沒有資格的
[00:09:35.180 --> 00:09:38.180]  如果不是因為我們信了耶穌
[00:09:38.180 --> 00:09:42.180]  就因為這份的原因
[00:09:42.180 --> 00:09:43.180]  我們可以來到主的面前
[00:09:43.180 --> 00:09:46.180]  我們要帶有一個很謙卑的心
[00:09:46.180 --> 00:09:47.180]  神啊 多謝你 多謝你
[00:09:47.180 --> 00:09:48.180]  如果不是你
[00:09:48.180 --> 00:09:50.180]  主耶穌說多謝你 多謝你
[00:09:50.180 --> 00:09:51.180]  因為如果不是你
[00:09:51.180 --> 00:09:54.180]  我沒有辦法去到上帝那裡
[00:09:54.180 --> 00:09:55.180]  我們要認定
[00:09:55.180 --> 00:09:57.180]  我們能夠去到上帝那裡
[00:09:57.180 --> 00:10:00.180]  是全憑信心
[00:10:00.180 --> 00:10:03.180]  信心是因為我們的上帝
[00:10:03.180 --> 00:10:07.180]  是一位沒有難成事的上帝
[00:10:07.180 --> 00:10:09.180]  我們沒有人可以憑自己
[00:10:09.180 --> 00:10:11.180]  去到主的面前
[00:10:11.180 --> 00:10:13.180]  神的私音寶座是很神聖的
[00:10:13.180 --> 00:10:16.180]  所以大祭司都要潔淨自己
[00:10:16.180 --> 00:10:18.180]  才可以進入至聖所
[00:10:18.180 --> 00:10:19.180]  今天我們竟然可以
[00:10:19.180 --> 00:10:21.180]  直接去到上帝的面前
[00:10:21.180 --> 00:10:22.180]  跟祂聊天
[00:10:22.180 --> 00:10:24.180]  只因為耶穌的大祭司
[00:10:24.180 --> 00:10:26.180]  已經幫我們成就了
[00:10:26.180 --> 00:10:30.180]  這個救贖的大計
[00:10:30.180 --> 00:10:32.180]  永生真理的意義就是
[00:10:32.180 --> 00:10:35.180]  一種能夠面對任何事情
[00:10:35.180 --> 00:10:38.180]  而不動搖的生命
[00:10:38.180 --> 00:10:41.180]  神給了我這個永生
[00:10:41.180 --> 00:10:43.180]  所以我很有把握
[00:10:43.180 --> 00:10:45.180]  即或不然
[00:10:45.180 --> 00:10:46.180]  我都不懼怕
[00:10:46.180 --> 00:10:48.180]  所以作為主公們
[00:10:48.180 --> 00:10:50.180]  我們第一件事要顯露的
[00:10:50.180 --> 00:10:52.180]  或者我們需要具備的
[00:10:52.180 --> 00:10:54.180]  就是信心
[00:10:54.180 --> 00:10:56.180]  陶書博士說
[00:10:56.180 --> 00:11:00.180]  信心只不過是一個開始
[00:11:00.180 --> 00:11:03.180]  而不是結束
[00:11:03.180 --> 00:11:06.180]  信心是我們要走的路程
[00:11:06.180 --> 00:11:08.180]  不是讓人安枕
[00:11:08.180 --> 00:11:10.180]  靜候主坐落的床
[00:11:10.180 --> 00:11:12.180]  所謂相信
[00:11:12.180 --> 00:11:15.180]  不是試過一次就算
[00:11:15.180 --> 00:11:18.180]  也不是只是一個動作
[00:11:18.180 --> 00:11:21.180]  而是一個心思意義上的態度
[00:11:21.180 --> 00:11:24.180]  這個態度能夠使我們
[00:11:24.180 --> 00:11:27.180]  推動我們背起十字架
[00:11:27.180 --> 00:11:31.180]  跟隨高揚的寶血
[00:11:31.180 --> 00:11:33.180]  頂姊妹
[00:11:33.180 --> 00:11:35.180]  我們每天都要憑信心而行
[00:11:35.180 --> 00:11:37.180]  而活
[00:11:37.180 --> 00:11:39.180]  即阿伯拉罕用了二十五年
[00:11:39.180 --> 00:11:41.180]  去經歷信心的考驗
[00:11:41.180 --> 00:11:44.180]  得到上帝的應許的兒子
[00:11:44.180 --> 00:11:46.180]  修身婆因為敬畏神
[00:11:46.180 --> 00:11:48.180]  她同樣以信心
[00:11:48.180 --> 00:11:53.180]  不殺猶太的嬰孩
[00:11:53.180 --> 00:11:56.180]  法母的命令不能違
[00:11:56.180 --> 00:11:59.180]  但修身婆因為敬畏神
[00:11:59.180 --> 00:12:05.180]  以至她有信心去做違抗的事
[00:12:05.180 --> 00:12:08.180]  當然要付代價
[00:12:08.180 --> 00:12:11.180]  但上帝不單止叫她受苦
[00:12:11.180 --> 00:12:14.180]  反而使她成家立室
[00:12:14.180 --> 00:12:17.180]  這是神的恩典
[00:12:17.180 --> 00:12:19.180]  阿哥書也告訴我們
[00:12:19.180 --> 00:12:21.180]  當我們信心經過考驗的時候
[00:12:21.180 --> 00:12:24.180]  我們就能夠更多的忍耐
[00:12:24.180 --> 00:12:28.180]  使我們成為一個完整一無所缺
[00:12:28.180 --> 00:12:30.180]  信心是不斷磨練
[00:12:30.180 --> 00:12:32.180]  這一刻的信心
[00:12:32.180 --> 00:12:34.180]  不是等於永遠
[00:12:34.180 --> 00:12:35.180]  就因為這一刻的信心
[00:12:35.180 --> 00:12:37.180]  我們可以繼續以信心
[00:12:37.180 --> 00:12:41.180]  來面對不能預測的將來
[00:12:41.180 --> 00:12:42.180]  今早靈修的時候
[00:12:42.180 --> 00:12:43.180]  獨頸悉爾說
[00:12:43.180 --> 00:12:47.180]  我們越猜不透未來發生的事
[00:12:47.180 --> 00:12:50.180]  就越要用信心仰望神
[00:12:50.180 --> 00:12:52.180]  有些事是我們不知道
[00:12:52.180 --> 00:12:54.180]  不肯定的
[00:12:54.180 --> 00:12:56.180]  你見過耶穌沒有?
[00:12:56.180 --> 00:12:57.180]  嚴格來說沒有
[00:12:57.180 --> 00:12:59.180]  但實際我們見過
[00:12:59.180 --> 00:13:01.180]  因為看到很多見證
[00:13:01.180 --> 00:13:03.180]  甚至有些人見過異夢
[00:13:03.180 --> 00:13:05.180]  在夢境裡遇到耶穌
[00:13:05.180 --> 00:13:07.180]  這些是很難得的
[00:13:07.180 --> 00:13:09.180]  但絕大部份人
[00:13:09.180 --> 00:13:10.180]  坦白說
[00:13:10.180 --> 00:13:13.180]  你和我都沒有真實去過天堂
[00:13:13.180 --> 00:13:14.180]  除了聽那些人的見證
[00:13:14.180 --> 00:13:16.180]  有些是瀕死的見證
[00:13:16.180 --> 00:13:17.180]  有些是死過
[00:13:17.180 --> 00:13:19.180]  然後真的翻生的人的見證
[00:13:19.180 --> 00:13:20.180]  但你和我
[00:13:20.180 --> 00:13:22.180]  如果要信耶穌
[00:13:22.180 --> 00:13:24.180]  只有信心
[00:13:24.180 --> 00:13:25.180]  所謂信耶穌
[00:13:25.180 --> 00:13:27.180]  只有用信心
[00:13:27.180 --> 00:13:30.180]  以致我們能夠繼續走人生的路
[00:13:30.180 --> 00:13:31.180]  沒錯
[00:13:31.180 --> 00:13:33.180]  不是我們信心能夠做些什麼
[00:13:33.180 --> 00:13:37.180]  我們只不過是照著神的旨意和應許
[00:13:37.180 --> 00:13:39.180]  來行事
[00:13:39.180 --> 00:13:40.180]  正如聖經所說
[00:13:40.180 --> 00:13:42.180]  我們是始於信
[00:13:42.180 --> 00:13:44.180]  以至於順
[00:13:44.180 --> 00:13:46.180]  我們由信耶穌開始
[00:13:46.180 --> 00:13:49.180]  就用信心來過活
[00:13:49.180 --> 00:13:51.180]  然後以信心盼望
[00:13:51.180 --> 00:13:53.180]  去等候主的在來
[00:13:53.180 --> 00:13:55.180]  所以今天頂替姊妹
[00:13:55.180 --> 00:13:58.180]  在生活上我們要更多的依靠神
[00:13:58.180 --> 00:14:01.180]  可能你的工作遇到一些棘手的事
[00:14:01.180 --> 00:14:03.180]  學業也很艱難
[00:14:03.180 --> 00:14:05.180]  讀完書畢業後
[00:14:05.180 --> 00:14:08.180]  也不一定能找到很合適的工作
[00:14:08.180 --> 00:14:09.180]  你也不知如何是好
[00:14:09.180 --> 00:14:11.180]  畢不畢業也不知道
[00:14:11.180 --> 00:14:13.180]  生活更加難說
[00:14:13.180 --> 00:14:15.180]  越來越艱難
[00:14:15.180 --> 00:14:18.180]  人際關係糟糕得不得了
[00:14:18.180 --> 00:14:20.180]  也沒有人理我
[00:14:20.180 --> 00:14:22.180]  也沒有人喜歡和我做朋友
[00:14:22.180 --> 00:14:25.180]  經濟也很拮据等等
[00:14:25.180 --> 00:14:27.180]  上帝沒有影響我們
[00:14:27.180 --> 00:14:28.180]  當我們信耶穌之後
[00:14:28.180 --> 00:14:30.180]  工作、學業、生活、人際、經濟
[00:14:30.180 --> 00:14:32.180]  全部沒有問題
[00:14:32.180 --> 00:14:34.180]  祂只要我們學習用信心
[00:14:34.180 --> 00:14:36.180]  相信耶穌與我同在
[00:14:36.180 --> 00:14:39.180]  相信耶穌知道我現在的需要
[00:14:39.180 --> 00:14:42.180]  相信上帝告訴我們日子如何
[00:14:42.180 --> 00:14:44.180]  力量也如何
[00:14:44.180 --> 00:14:46.180]  相信聖經告訴我們
[00:14:46.180 --> 00:14:48.180]  我的恩典夠你用
[00:14:48.180 --> 00:14:49.180]  頂替姊妹
[00:14:49.180 --> 00:14:51.180]  神的話語是要我們相信
[00:14:51.180 --> 00:14:53.180]  神的話語不是要我們背
[00:14:53.180 --> 00:14:56.180]  是要我們記在腦裡
[00:14:56.180 --> 00:14:59.180]  而是要走出來
[00:14:59.180 --> 00:15:01.180]  作為主的門徒
[00:15:01.180 --> 00:15:04.180]  需要有信心的表彰
[00:15:04.180 --> 00:15:06.180]  頂姊妹,你有沒有?
[00:15:06.180 --> 00:15:08.180]  還是有些問題
[00:15:08.180 --> 00:15:09.180]  你已經很害怕
[00:15:09.180 --> 00:15:12.180]  沒有信心繼續走前?
[00:15:12.180 --> 00:15:15.180]  整個信仰是需要信心的一步
[00:15:15.180 --> 00:15:18.180]  第二方面,在侍奉上
[00:15:18.180 --> 00:15:20.180]  你有沒有用信心去承擔?
[00:15:20.180 --> 00:15:22.180]  稍後會有就職禮
[00:15:22.180 --> 00:15:25.180]  我希望當你答應了
[00:15:25.180 --> 00:15:27.180]  邀請你的人
[00:15:27.180 --> 00:15:30.180]  接受這一年的崗位的時候
[00:15:30.180 --> 00:15:32.180]  你不要後悔
[00:15:32.180 --> 00:15:34.180]  你說應承多了
[00:15:34.180 --> 00:15:36.180]  應承快了
[00:15:36.180 --> 00:15:37.180]  將錯就錯了
[00:15:37.180 --> 00:15:39.180]  應承錯了也好
[00:15:39.180 --> 00:15:42.180]  是上帝給你的機會
[00:15:42.180 --> 00:15:43.180]  聖經從來沒有告訴你
[00:15:43.180 --> 00:15:44.180]  因為你有什麼能力
[00:15:44.180 --> 00:15:47.180]  有什麼資格我揀選你
[00:15:47.180 --> 00:15:50.180]  保羅也說我們能夠承擔的是出於上帝
[00:15:50.180 --> 00:15:52.180]  是恩典
[00:15:52.180 --> 00:15:54.180]  我能夠做牧師是恩典
[00:15:54.180 --> 00:15:56.180]  我能夠走全城的侍奉
[00:15:56.180 --> 00:15:59.180]  我覺得全是恩典
[00:15:59.180 --> 00:16:01.180]  頂姊妹,你今天能夠就職
[00:16:01.180 --> 00:16:04.180]  就職是指有崗位的侍奉
[00:16:04.180 --> 00:16:06.180]  稍後我會提醒大家
[00:16:06.180 --> 00:16:08.180]  當你坐在這裡的時候
[00:16:08.180 --> 00:16:11.180]  不代表你不需要侍奉上帝
[00:16:11.180 --> 00:16:14.180]  在侍奉上有些崗位
[00:16:14.180 --> 00:16:16.180]  可能你很害怕
[00:16:16.180 --> 00:16:18.180]  從來沒有做過團長
[00:16:18.180 --> 00:16:19.180]  要我做團長
[00:16:19.180 --> 00:16:21.180]  我從來沒有做過導師
[00:16:21.180 --> 00:16:22.180]  我要做導師
[00:16:22.180 --> 00:16:23.180]  不要緊
[00:16:23.180 --> 00:16:25.180]  上帝給你這個崗位
[00:16:25.180 --> 00:16:28.180]  你就憑信心去承擔
[00:16:28.180 --> 00:16:30.180]  因為主與你同在
[00:16:30.180 --> 00:16:32.180]  主說我的恩典夠你用
[00:16:32.180 --> 00:16:34.180]  第三
[00:16:34.180 --> 00:16:39.180]  奉獻是一個信心的功課
[00:16:39.180 --> 00:16:43.180]  當自己生活都很緊張的時候
[00:16:43.180 --> 00:16:44.180]  要奉獻真的不容易
[00:16:44.180 --> 00:16:47.180]  可能你會被十一奉獻
[00:16:47.180 --> 00:16:49.180]  限制了你自己
[00:16:49.180 --> 00:16:51.180]  當然十一奉獻確實是聖經的教導
[00:16:51.180 --> 00:16:53.180]  這是基本
[00:16:53.180 --> 00:16:56.180]  但如果你沒有被十一奉獻
[00:16:56.180 --> 00:16:58.180]  限制了你
[00:16:58.180 --> 00:17:00.180]  記不記得窮寡婦的比喻
[00:17:00.180 --> 00:17:03.180]  那個事情
[00:17:03.180 --> 00:17:09.180]  兩個小文錢比其他人更大
[00:17:09.180 --> 00:17:13.180]  因為窮寡婦帶著感恩的心
[00:17:13.180 --> 00:17:16.180]  帶著信心將她整副身家放進去
[00:17:16.180 --> 00:17:17.180]  我講過了
[00:17:17.180 --> 00:17:20.180]  不是現在叫你們整副身家奉獻
[00:17:20.180 --> 00:17:23.180]  沒有人可以做到
[00:17:23.180 --> 00:17:26.180]  但如果我們在奉獻上
[00:17:26.180 --> 00:17:28.180]  不是用信心踏出一步
[00:17:28.180 --> 00:17:30.180]  我們很難去經歷
[00:17:30.180 --> 00:17:33.180]  神的恩典
[00:17:33.180 --> 00:17:34.180]  你把銀行
[00:17:34.180 --> 00:17:37.180]  全部銀行都是信心的功課
[00:17:37.180 --> 00:17:40.180]  沒有人保證銀行不會倒閉
[00:17:40.180 --> 00:17:43.180]  沒有人保證這個基金一定賺到錢
[00:17:43.180 --> 00:17:44.180]  有回報
[00:17:44.180 --> 00:17:46.180]  但你都放
[00:17:46.180 --> 00:17:48.180]  因為是信心
[00:17:48.180 --> 00:17:50.180]  地上的銀行
[00:17:50.180 --> 00:17:53.180]  我們嘗試用信心去投資
[00:17:53.180 --> 00:17:54.180]  擺放
[00:17:54.180 --> 00:17:57.180]  更何況我們這位永活的真神
[00:17:57.180 --> 00:17:59.180]  這位施恩的主
[00:17:59.180 --> 00:18:01.180]  我們奉獻這個原因
[00:18:01.180 --> 00:18:05.180]  不是上帝值不值得我們去奉獻
[00:18:05.180 --> 00:18:07.180]  是因為這些奉獻
[00:18:07.180 --> 00:18:11.180]  是表示這些錢是屬於上帝的
[00:18:11.180 --> 00:18:13.180]  我們只不過是將上帝當得的
[00:18:13.180 --> 00:18:15.180]  給回他
[00:18:15.180 --> 00:18:17.180]  求主幫助我們
[00:18:17.180 --> 00:18:18.180]  第二方面我們要學習
[00:18:18.180 --> 00:18:20.180]  希伯來書的作者提醒我們
[00:18:20.180 --> 00:18:23.180]  要堅守盼望
[00:18:23.180 --> 00:18:25.180]  一起讀 預備起
[00:18:25.180 --> 00:18:36.180]  我們要堅守
[00:18:36.180 --> 00:18:38.180]  不要動搖
[00:18:38.180 --> 00:18:42.180]  就好像某些國家的士兵
[00:18:42.180 --> 00:18:44.180]  特別是邊境的士兵
[00:18:44.180 --> 00:18:46.180]  緊守崗位三八線
[00:18:46.180 --> 00:18:48.180]  南北韓的士兵
[00:18:48.180 --> 00:18:50.180]  不可以有任何差池
[00:18:50.180 --> 00:18:52.180]  要很專心
[00:18:52.180 --> 00:18:54.180]  持續的不可動搖
