
[00:00:00.000 --> 00:00:02.000]  讓我們同心祈禱
[00:02:26.000 --> 00:02:28.000]  在這個充滿罪惡
[00:02:28.000 --> 00:02:30.000]  在這個邪惡的世代裏面
[00:02:30.000 --> 00:02:32.000]  我們怎樣持守聖潔
[00:02:32.000 --> 00:02:33.000]  怎樣見證主呢
[00:02:33.000 --> 00:02:36.000]  是我今天想和大家去討論的問題
[00:02:36.000 --> 00:02:41.000]  首先想和大家看看一些舊約的經文
[00:02:41.000 --> 00:02:43.000]  在荷西亞書
[00:02:43.000 --> 00:02:46.000]  荷西亞書都講很多淫亂的事情
[00:02:46.000 --> 00:02:47.000]  我們一起讀
[00:02:47.000 --> 00:02:51.000]  「他們喫卻不得飽
[00:02:51.000 --> 00:02:54.000]  行淫而不得立候
[00:02:54.000 --> 00:02:57.000]  因爲他們離棄耶和華
[00:02:57.000 --> 00:02:59.000]  不遵他的命
[00:02:59.000 --> 00:03:02.000]  姦淫和走並伸走
[00:03:02.000 --> 00:03:05.000]  奪去人的心」
[00:03:05.000 --> 00:03:07.000]  繼續
[00:03:07.000 --> 00:03:09.000]  「我的民求問木偶
[00:03:09.000 --> 00:03:12.000]  以爲木匠能指示他們
[00:03:12.000 --> 00:03:16.000]  因爲他們的淫心使他們失迷
[00:03:16.000 --> 00:03:19.000]  他們就行淫離棄神
[00:03:19.000 --> 00:03:21.000]  不守約束
[00:03:21.000 --> 00:03:23.000]  在各山頂
[00:03:23.000 --> 00:03:25.000]  各高崗的象樹
[00:03:25.000 --> 00:03:26.000]  羊樹
[00:03:26.000 --> 00:03:28.000]  慄樹之下
[00:03:28.000 --> 00:03:30.000]  建制肖像
[00:03:30.000 --> 00:03:33.000]  因爲樹影美好
[00:03:33.000 --> 00:03:36.000]  所以你們的女兒淫亂
[00:03:36.000 --> 00:03:39.000]  你們的辛苦行淫」
[00:03:39.000 --> 00:03:40.000]  這段真是
[00:03:40.000 --> 00:03:43.000]  很多什麼字眼出現了
[00:03:43.000 --> 00:03:46.000]  姦淫
[00:03:46.000 --> 00:03:48.000]  淫心
[00:03:48.000 --> 00:03:50.000]  行淫離棄神
[00:03:50.000 --> 00:03:51.000]  淫亂
[00:03:51.000 --> 00:03:54.000]  短短四節的經文
[00:03:54.000 --> 00:03:59.000]  這些字眼出現了六次
[00:03:59.000 --> 00:04:01.000]  究竟這羣以色列人在做什麼
[00:04:01.000 --> 00:04:04.000]  在搞什麼
[00:04:04.000 --> 00:04:05.000]  在拜偶像
[00:04:05.000 --> 00:04:07.000]  拜誰
[00:04:07.000 --> 00:04:09.000]  拜巴黎
[00:04:09.000 --> 00:04:11.000]  拜你就算了
[00:04:11.000 --> 00:04:14.000]  你拜偶像還要做淫亂的事
[00:04:14.000 --> 00:04:16.000]  究竟爲什麼
[00:04:16.000 --> 00:04:17.000]  真的不太明白爲什麼
[00:04:17.000 --> 00:04:19.000]  他們通常拜巴黎
[00:04:19.000 --> 00:04:21.000]  就會牽涉淫亂的活動
[00:04:21.000 --> 00:04:23.000]  巴黎廟有些廟紀
[00:04:23.000 --> 00:04:25.000]  又要和那些廟紀行淫
[00:04:25.000 --> 00:04:26.000]  爲什麼呢
[00:04:26.000 --> 00:04:29.000]  他們是不是真的很享受這些活動
[00:04:29.000 --> 00:04:30.000]  其實不是
[00:04:30.000 --> 00:04:32.000]  原來有原因的
[00:04:32.000 --> 00:04:34.000]  巴黎是一個什麼神
[00:04:34.000 --> 00:04:37.000]  這個神在哪方面最厲害
[00:04:37.000 --> 00:04:40.000]  這個神原來是風雨之神
[00:04:40.000 --> 00:04:42.000]  呼風喚雨的神
[00:04:42.000 --> 00:04:43.000]  什麼意思
[00:04:43.000 --> 00:04:45.000]  他說下雨就下雨
[00:04:45.000 --> 00:04:48.000]  爲什麼以色列人這麼喜歡拜這個神
[00:04:48.000 --> 00:04:51.000]  因爲他們經常遇到乾旱的問題
[00:04:51.000 --> 00:04:52.000]  一旦乾旱
[00:04:52.000 --> 00:04:57.000]  農作物的收成會很差
[00:04:57.000 --> 00:04:58.000]  他們很喜歡拜巴黎
[00:04:58.000 --> 00:04:59.000]  因爲它降雨
[00:04:59.000 --> 00:05:02.000]  可以帶來土地豐收
[00:05:02.000 --> 00:05:03.000]  而且他們覺得
[00:05:03.000 --> 00:05:06.000]  不只是拜建制就夠了
[00:05:06.000 --> 00:05:08.000]  他們覺得一定要加上淫亂的活動
[00:05:08.000 --> 00:05:10.000]  纔是靚的
[00:05:10.000 --> 00:05:13.000]  纔會帶來土地豐收
[00:05:13.000 --> 00:05:15.000]  甚至帶來生育
[00:05:15.000 --> 00:05:16.000]  可能我們會想
[00:05:16.000 --> 00:05:18.000]  這些幾千年前的人
[00:05:18.000 --> 00:05:19.000]  這麼久以前的人
[00:05:19.000 --> 00:05:21.000]  纔會這麼迷信
[00:05:21.000 --> 00:05:23.000]  今時今日香港有沒有人這麼迷信
[00:05:23.000 --> 00:05:24.000]  我想問一下
[00:05:24.000 --> 00:05:25.000]  請舉起你的手
[00:05:25.000 --> 00:05:27.000]  覺得有的
[00:05:27.000 --> 00:05:28.000]  也不少
[00:05:28.000 --> 00:05:30.000]  請放下手
[00:05:30.000 --> 00:05:32.000]  香港還有很多人
[00:05:32.000 --> 00:05:35.000]  男士仗着自己懂得風水
[00:05:35.000 --> 00:05:36.000]  占卜
[00:05:36.000 --> 00:05:37.000]  欺騙女生
[00:05:37.000 --> 00:05:38.000]  跟女生說
[00:05:38.000 --> 00:05:39.000]  這樣也說得出來
[00:05:39.000 --> 00:05:42.000]  就是你想走好運
[00:05:42.000 --> 00:05:44.000]  跟我發生性行爲
[00:05:44.000 --> 00:05:45.000]  就會走好運
[00:05:45.000 --> 00:05:46.000]  這些叫什麼
[00:05:46.000 --> 00:05:48.000]  叫性交轉運
[00:05:48.000 --> 00:05:50.000]  大家應該都聽過了
[00:05:50.000 --> 00:05:52.000]  每年都有發生
[00:05:52.000 --> 00:05:53.000]  還要看一個新聞
[00:05:53.000 --> 00:05:54.000]  一個男子
[00:05:54.000 --> 00:05:55.000]  就是用這個藉口
[00:05:55.000 --> 00:05:58.000]  一個男子欺騙了七十個女生
[00:05:58.000 --> 00:05:59.000]  在香港
[00:05:59.000 --> 00:06:02.000]  跟她發生性行爲
[00:06:02.000 --> 00:06:04.000]  爲什麼會這麼迷信
[00:06:04.000 --> 00:06:06.000]  真的不太明白
[00:06:06.000 --> 00:06:08.000]  其實就是因爲我們有困難
[00:06:08.000 --> 00:06:09.000]  不懂得仰望神
[00:06:09.000 --> 00:06:11.000]  他依靠了這些勢力
[00:06:11.000 --> 00:06:13.000]  依靠了外邦的勢力
[00:06:13.000 --> 00:06:14.000]  甚至拜偶像
[00:06:14.000 --> 00:06:18.000]  就會沉溺在罪裏面
[00:06:18.000 --> 00:06:20.000]  先說回以色列人
[00:06:20.000 --> 00:06:21.000]  那羣以色列人
[00:06:21.000 --> 00:06:24.000]  拜巴力那羣人是什麼人
[00:06:24.000 --> 00:06:27.000]  大家覺得信不信耶和華
[00:06:27.000 --> 00:06:28.000]  其實又信耶和華
[00:06:28.000 --> 00:06:29.000]  又拜巴力
[00:06:29.000 --> 00:06:32.000]  同時侍奉耶和華
[00:06:32.000 --> 00:06:34.000]  同時又侍奉巴力
[00:06:34.000 --> 00:06:36.000]  這樣也可以
[00:06:36.000 --> 00:06:40.000]  何西亞書形容這羣人是什麼
[00:06:40.000 --> 00:06:41.000]  不是這樣的字眼
[00:06:41.000 --> 00:06:42.000]  我覺得一腳踏兩船
[00:06:42.000 --> 00:06:44.000]  類似是這個意思
[00:06:44.000 --> 00:06:46.000]  你明明是嫁給了耶和華
[00:06:46.000 --> 00:06:47.000]  真的這麼說
[00:06:47.000 --> 00:06:48.000]  因爲何西亞書
[00:06:48.000 --> 00:06:50.000]  就是形容上帝和以色列民
[00:06:50.000 --> 00:06:52.000]  好像夫妻一樣
[00:06:52.000 --> 00:06:53.000]  上帝就是丈夫
[00:06:53.000 --> 00:06:55.000]  而以色列民是什麼
[00:06:55.000 --> 00:06:56.000]  妻子
[00:06:56.000 --> 00:06:58.000]  上帝曾經跟他們納約
[00:06:58.000 --> 00:07:00.000]  一生一世愛這羣以色列民
[00:07:00.000 --> 00:07:01.000]  也都希望以色列民
[00:07:01.000 --> 00:07:03.000]  一生一世遵從耶和華的誡命
[00:07:03.000 --> 00:07:04.000]  跟隨主
[00:07:04.000 --> 00:07:05.000]  愛神
[00:07:05.000 --> 00:07:06.000]  就像一個盟約
[00:07:06.000 --> 00:07:07.000]  好像分盟
[00:07:07.000 --> 00:07:09.000]  好像結了婚
[00:07:09.000 --> 00:07:10.000]  所以這麼說
[00:07:10.000 --> 00:07:11.000]  巴力是什麼
[00:07:11.000 --> 00:07:15.000]  巴力是第三者
[00:07:15.000 --> 00:07:16.000]  所以這裏所說的姦淫
[00:07:16.000 --> 00:07:18.000]  不只是去拜偶像
[00:07:18.000 --> 00:07:20.000]  然後有些淫亂的活動
[00:07:20.000 --> 00:07:21.000]  而是在說什麼
[00:07:21.000 --> 00:07:23.000]  是對配偶不忠
[00:07:23.000 --> 00:07:25.000]  這裏在說
[00:07:25.000 --> 00:07:26.000]  就是說什麼是姦淫
[00:07:26.000 --> 00:07:27.000]  和對配偶不忠
[00:07:27.000 --> 00:07:29.000]  再簡單一點來說
[00:07:29.000 --> 00:07:32.000]  就是當你有老公
[00:07:32.000 --> 00:07:33.000]  或者有老婆
[00:07:33.000 --> 00:07:35.000]  你是跟另一個人
[00:07:35.000 --> 00:07:36.000]  異性也好
[00:07:36.000 --> 00:07:37.000]  同性也好
[00:07:37.000 --> 00:07:38.000]  你跟另一個人
[00:07:38.000 --> 00:07:39.000]  發生性行爲
[00:07:39.000 --> 00:07:41.000]  這個就是犯奸淫
[00:07:41.000 --> 00:07:42.000]  很簡單
[00:07:42.000 --> 00:07:43.000]  很清楚
[00:07:43.000 --> 00:07:44.000]  又或者再簡單一點
[00:07:44.000 --> 00:07:45.000]  一句都說得完
[00:07:45.000 --> 00:07:47.000]  就是跟你發生性行爲
[00:07:47.000 --> 00:07:48.000]  那個不是你老公
[00:07:48.000 --> 00:07:50.000]  不是你老婆
[00:07:50.000 --> 00:07:51.000]  就是犯奸淫
[00:07:51.000 --> 00:07:52.000]  我相信大家都同意
[00:07:52.000 --> 00:07:53.000]  是不是
[00:07:53.000 --> 00:07:57.000]  荷西亞書就是在說這件事
[00:07:57.000 --> 00:07:58.000]  除了荷西亞書
[00:07:58.000 --> 00:07:59.000]  還有沒有其他經文
[00:07:59.000 --> 00:08:00.000]  舊約經文
[00:08:00.000 --> 00:08:01.000]  是說這件事的
[00:08:01.000 --> 00:08:03.000]  當然有
[00:08:03.000 --> 00:08:04.000]  我們一起讀
[00:08:04.000 --> 00:08:05.000]  預備起
[00:08:05.000 --> 00:08:08.000]  不可與仁者的妻含淫
[00:08:08.000 --> 00:08:10.000]  天護自己
[00:08:10.000 --> 00:08:11.000]  是
[00:08:11.000 --> 00:08:13.000]  你者含淫的妻也
[00:08:13.000 --> 00:08:15.000]  寧肯截外人
[00:08:15.000 --> 00:08:17.000]  不截長夫
[00:08:17.000 --> 00:08:19.000]  這裏說得很清楚
[00:08:19.000 --> 00:08:21.000]  就是你跟你發生性行爲
[00:08:21.000 --> 00:08:23.000]  那個不是你老公
[00:08:23.000 --> 00:08:24.000]  不是你老婆
[00:08:24.000 --> 00:08:27.000]  就是犯奸淫
[00:08:27.000 --> 00:08:28.000]  說到這件事
[00:08:28.000 --> 00:08:30.000]  就是舊約的人物
[00:08:30.000 --> 00:08:32.000]  沒什麼理由不說這個人
[00:08:32.000 --> 00:08:33.000]  是誰
[00:08:33.000 --> 00:08:34.000]  犯奸淫
[00:08:34.000 --> 00:08:35.000]  舊約人物
[00:08:35.000 --> 00:08:37.000]  大爲
[00:08:37.000 --> 00:08:38.000]  他真是
[00:08:38.000 --> 00:08:40.000]  上帝喜悅的人
[00:08:40.000 --> 00:08:42.000]  這麼豐功偉績
[00:08:42.000 --> 00:08:43.000]  哎呀
[00:08:43.000 --> 00:08:44.000]  日拋
[00:08:44.000 --> 00:08:45.000]  衰了
[00:08:45.000 --> 00:08:47.000]  三千年以來
[00:08:47.000 --> 00:08:49.000]  個個都記得他犯過姦淫
[00:08:49.000 --> 00:08:50.000]  真是
[00:08:50.000 --> 00:08:52.000]  現在真是沒有人知道
[00:08:52.000 --> 00:08:53.000]  犯奸淫
[00:08:53.000 --> 00:08:55.000]  真是犯到街知巷聞
[00:08:55.000 --> 00:08:57.000]  很慘是一次的跌倒
[00:08:57.000 --> 00:09:00.000]  令到他的生命
[00:09:00.000 --> 00:09:01.000]  很大的影響
[00:09:01.000 --> 00:09:03.000]  我們再看一下
[00:09:03.000 --> 00:09:06.000]  這個是什麼聲音
[00:09:06.000 --> 00:09:07.000]  OK 好
[00:09:07.000 --> 00:09:08.000]  繼續
[00:09:08.000 --> 00:09:10.000]  好 預備起
[00:09:10.000 --> 00:09:13.000]  你爲什麼藐視耶和華的命令
[00:09:13.000 --> 00:09:17.000]  恨他眼中看爲惡的事呢
[00:09:17.000 --> 00:09:21.000]  你借阿滿人的刀殺害那些無禮人
[00:09:21.000 --> 00:09:29.000]  我又除你反賊爲妻
[00:09:29.000 --> 00:09:34.000]  所以道歉別君不忍多禪
[00:09:34.000 --> 00:09:36.000]  大爲
[00:09:36.000 --> 00:09:40.000]  究竟犯了十誡裏面的是哪一誡
[00:09:40.000 --> 00:09:42.000]  這麼靜的
[00:09:42.000 --> 00:09:43.000]  想不到
[00:09:43.000 --> 00:09:45.000]  其實很多誡
[00:09:45.000 --> 00:09:47.000]  不可什麼
[00:09:47.000 --> 00:09:49.000]  不可姦淫
[00:09:49.000 --> 00:09:50.000]  不可殺人
[00:09:50.000 --> 00:09:53.000]  不可貪戀人的妻子
[00:09:53.000 --> 00:09:56.000]  一次犯了三誡
[00:09:56.000 --> 00:09:57.000]  這裏也說了
[00:09:57.000 --> 00:09:59.000]  刀劍必永不離開你的家
[00:09:59.000 --> 00:10:01.000]  即刻的懲罰是什麼
[00:10:01.000 --> 00:10:04.000]  他和拔士巴的兒子就要死了
[00:10:04.000 --> 00:10:06.000]  然後他也沒有什麼好日子過
[00:10:06.000 --> 00:10:08.000]  大家熟悉聖經就
[00:10:08.000 --> 00:10:10.000]  又被他的兒子阿沙隆追殺
[00:10:10.000 --> 00:10:12.000]  家無靈日
[00:10:12.000 --> 00:10:16.000]  很多很混亂的事情發生
[00:10:16.000 --> 00:10:18.000]  上帝就是很看重這件事
[00:10:18.000 --> 00:10:20.000]  當我們犯罪
[00:10:20.000 --> 00:10:21.000]  犯奸淫
[00:10:21.000 --> 00:10:24.000]  上帝會很嚴厲地懲罰我們
[00:10:24.000 --> 00:10:25.000]  就算大爲這些
[00:10:25.000 --> 00:10:27.000]  這麼合神心意的人也好
[00:10:27.000 --> 00:10:32.000]  上帝一樣會嚴厲地懲罰
[00:10:32.000 --> 00:10:33.000]  我們再讀多一段經文
[00:10:33.000 --> 00:10:34.000]  預備
[00:10:34.000 --> 00:10:36.000]  若遇見人
[00:10:36.000 --> 00:10:48.000]  就要將姦夫淫婦一併致死
[00:10:48.000 --> 00:10:51.000]  這裏說要將姦夫淫婦
[00:10:51.000 --> 00:10:52.000]  致死
[00:10:52.000 --> 00:10:54.000]  其實聖經裏面不是說了
[00:10:54.000 --> 00:10:55.000]  不是形容了很多罪
[00:10:55.000 --> 00:10:58.000]  那些人犯了是要被致死的
[00:10:58.000 --> 00:11:00.000]  姦淫是其中一種
[00:11:00.000 --> 00:11:01.000]  說到犯奸淫
[00:11:01.000 --> 00:11:02.000]  說到婚外情
[00:11:02.000 --> 00:11:05.000]  很想和大家分享一套韓劇
[00:11:05.000 --> 00:11:08.000]  這套韓劇叫什麼名字呢
[00:11:08.000 --> 00:11:10.000]  叫《夫妻的世界》
[00:11:10.000 --> 00:11:12.000]  大家有沒有人有看過
[00:11:12.000 --> 00:11:13.000]  請舉起手
[00:11:13.000 --> 00:11:14.000]  《夫妻的世界》
[00:11:14.000 --> 00:11:15.000]  有的
[00:11:15.000 --> 00:11:16.000]  也有部分人有看
[00:11:16.000 --> 00:11:19.000]  《夫妻的世界》這套韓劇
[00:11:19.000 --> 00:11:21.000]  在今年三月播出
[00:11:21.000 --> 00:11:24.000]  收視非常好
[00:11:24.000 --> 00:11:26.000]  非常受歡迎的一套韓劇
[00:11:26.000 --> 00:11:27.000]  裏面說什麼呢
[00:11:27.000 --> 00:11:29.000]  說明了夫妻的世界
[00:11:29.000 --> 00:11:32.000]  當然是說兩公婆的問題
[00:11:32.000 --> 00:11:35.000]  兩公婆相識了很久
[00:11:35.000 --> 00:11:37.000]  開始婚姻很沉悶
[00:11:37.000 --> 00:11:41.000]  然後老公就去搞外遇
[00:11:41.000 --> 00:11:42.000]  搞婚外情
[00:11:42.000 --> 00:11:45.000]  然後老婆知道老公搞婚外情
[00:11:45.000 --> 00:11:47.000]  我要報仇
[00:11:47.000 --> 00:11:49.000]  我也要找個男人搞婚外情
[00:11:49.000 --> 00:11:52.000]  總之很複雜
[00:11:52.000 --> 00:11:55.000]  其實這條段我也能寫
[00:11:55.000 --> 00:11:57.000]  搞婚外情
[00:11:57.000 --> 00:11:59.000]  不是那麼難想的一個劇情
[00:11:59.000 --> 00:12:01.000]  爲什麼那麼受歡迎呢
[00:12:01.000 --> 00:12:02.000]  有些人就研究
[00:12:02.000 --> 00:12:06.000]  因爲他講中了很多南韓人
[00:12:06.000 --> 00:12:08.000]  現在婚姻的情況
[00:12:08.000 --> 00:12:11.000]  南韓人現在的離婚率是怎麼樣
[00:12:11.000 --> 00:12:13.000]  是有史以來最高
[00:12:13.000 --> 00:12:15.000]  破了紀錄
[00:12:15.000 --> 00:12:17.000]  我的女神
[00:12:17.000 --> 00:12:20.000]  宋慧喬
[00:12:20.000 --> 00:12:21.000]  有沒有人都是宋慧喬
[00:12:21.000 --> 00:12:22.000]  是你的女神
[00:12:22.000 --> 00:12:23.000]  我見那麼多人笑
[00:12:23.000 --> 00:12:25.000]  可能很多人都是很喜歡他的
[00:12:25.000 --> 00:12:26.000]  我小時候
[00:12:26.000 --> 00:12:27.000]  真的小時候
[00:12:27.000 --> 00:12:30.000]  就已經看他的《藍色生死戀》了
[00:12:30.000 --> 00:12:33.000]  金童玉女
[00:12:33.000 --> 00:12:35.000]  宋慧喬和宋仲基
[00:12:35.000 --> 00:12:38.000]  有什麼理由上年搞離婚
[00:12:38.000 --> 00:12:41.000]  他結了婚多久
[00:12:41.000 --> 00:12:43.000]  一年多一點
[00:12:43.000 --> 00:12:45.000]  離婚
[00:12:45.000 --> 00:12:47.000]  他結婚我真的看了
[00:12:47.000 --> 00:12:50.000]  真的很大陣仗
[00:12:50.000 --> 00:12:51.000]  很大陣仗就是
[00:12:51.000 --> 00:12:53.000]  請了傳媒來採訪
[00:12:53.000 --> 00:12:55.000]  很豪華的婚宴
[00:12:55.000 --> 00:12:58.000]  擺酒的婚宴
[00:12:58.000 --> 00:12:59.000]  很大陣仗
[00:12:59.000 --> 00:13:01.000]  跟着又講很多的盟誓
[00:13:01.000 --> 00:13:02.000]  很多的誓詞
[00:13:02.000 --> 00:13:04.000]  就說一生一世我都要愛你
[00:13:04.000 --> 00:13:05.000]  要照顧你
[00:13:05.000 --> 00:13:06.000]  我不會離開你
[00:13:06.000 --> 00:13:07.000]  很感動
[00:13:07.000 --> 00:13:08.000]  我都差點看到哭
[00:13:08.000 --> 00:13:10.000]  我的女神終於有這麼幸福的一天
[00:13:10.000 --> 00:13:12.000]  誰知道
[00:13:12.000 --> 00:13:14.000]  一年之後
[00:13:14.000 --> 00:13:16.000]  我要一生一世離開這個人
[00:13:16.000 --> 00:13:17.000]  有沒有那麼快
[00:13:17.000 --> 00:13:18.000]  轉頭
[00:13:18.000 --> 00:13:21.000]  一年前才說一生一世愛他
[00:13:21.000 --> 00:13:23.000]  很快
[00:13:23.000 --> 00:13:24.000]  但不止他們
[00:13:24.000 --> 00:13:26.000]  我們見到不少藝人
[00:13:26.000 --> 00:13:29.000]  甚至很多人
[00:13:29.000 --> 00:13:30.000]  這個世界上
[00:13:30.000 --> 00:13:34.000]  都是閃婚和閃離
[00:13:34.000 --> 00:13:35.000]  很快結婚
[00:13:35.000 --> 00:13:37.000]  很快又離婚
[00:13:37.000 --> 00:13:39.000]  爲什麼會搞到這樣
[00:13:39.000 --> 00:13:41.000]  爲什麼我都不明白
[00:13:41.000 --> 00:13:43.000]  香港又怎麼樣呢
[00:13:43.000 --> 00:13:44.000]  香港的離婚率
[00:13:44.000 --> 00:13:46.000]  大家知不知道是怎樣的
[00:13:46.000 --> 00:13:48.000]  香港這方面都不甘示弱
[00:13:48.000 --> 00:13:50.000]  在30年前
[00:13:50.000 --> 00:13:51.000]  我寫一些數字
[00:13:51.000 --> 00:13:53.000]  大概1991年
[00:13:53.000 --> 00:13:56.000]  那一年有4萬2千多宗結婚
[00:13:56.000 --> 00:13:58.000]  那是有多少宗離婚
[00:13:58.000 --> 00:14:00.000]  大概6千多宗
[00:14:00.000 --> 00:14:03.000]  即是7對就有一對離婚
[00:14:03.000 --> 00:14:05.000]  上年2019年
[00:14:05.000 --> 00:14:08.000]  是4萬4千多宗的結婚
[00:14:08.000 --> 00:14:09.000]  有多少宗離婚
[00:14:09.000 --> 00:14:11.000]  大家知不知道
[00:14:11.000 --> 00:14:14.000]  是2萬1千多宗
[00:14:14.000 --> 00:14:16.000]  4萬多就是2萬多
[00:14:16.000 --> 00:14:19.000]  即是兩對人就大概一對離婚
[00:14:19.000 --> 00:14:21.000]  很誇張
[00:14:21.000 --> 00:14:23.000]  我們去到一個夫婦小組
[00:14:23.000 --> 00:14:25.000]  我去到一個夫婦小組
[00:14:25.000 --> 00:14:27.000]  有10對夫婦
[00:14:27.000 --> 00:14:29.000]  根據現在政府的統計
[00:14:29.000 --> 00:14:30.000]  這10對裏面
[00:14:30.000 --> 00:14:33.000]  當中大概有5對是會離婚的
[00:14:33.000 --> 00:14:35.000]  當然我們基督徒不會
[00:14:35.000 --> 00:14:37.000]  我們有信仰的當然不會
[00:14:37.000 --> 00:14:38.000]  不會好像現在的社會
[00:14:38.000 --> 00:14:40.000]  情況這樣
[00:14:40.000 --> 00:14:42.000]  但是數字很誇張
[00:14:42.000 --> 00:14:46.000]  兩對就有一對會離婚
[00:14:46.000 --> 00:14:47.000]  這是什麼數字
[00:14:47.000 --> 00:14:48.000]  現在結婚
[00:14:48.000 --> 00:14:50.000]  他只是拼一下
[00:14:50.000 --> 00:14:52.000]  他覺得是買大勢
[00:14:52.000 --> 00:14:54.000]  有一半機會他會輸
[00:14:54.000 --> 00:14:57.000]  有一半的機會
[00:14:57.000 --> 00:15:00.000]  他就會輸了他的人生幸福
[00:15:00.000 --> 00:15:03.000]  究竟爲什麼那麼多人會離婚
[00:15:03.000 --> 00:15:04.000]  爲什麼呢
[00:15:04.000 --> 00:15:07.000]  其實有些研究就說
[00:15:07.000 --> 00:15:10.000]  其實因爲大家對於婚姻
[00:15:10.000 --> 00:15:11.000]  對於你的另一半
[00:15:11.000 --> 00:15:14.000]  有一個很錯誤的期望
[00:15:14.000 --> 00:15:15.000]  你經常期望你的另一半
[00:15:15.000 --> 00:15:18.000]  永遠永遠都像你拍拖的時候那樣
[00:15:18.000 --> 00:15:22.000]  永遠永遠都像你心目中的男神女神那樣
[00:15:22.000 --> 00:15:24.000]  包括外表和內涵
[00:15:24.000 --> 00:15:26.000]  但是當你發現你結婚
[00:15:26.000 --> 00:15:28.000]  到第二天早上起牀
[00:15:28.000 --> 00:15:31.000]  你的夢想已經幻滅
[00:15:31.000 --> 00:15:32.000]  你已經幻滅
