
[00:00:00.000 --> 00:00:02.000]  以後這幾個禮拜剛才大家聽到
[00:02:02.240 --> 00:02:04.240]  所以你們要記得
[00:02:04.240 --> 00:02:06.240]  你們從前按著肉體來講
[00:02:06.240 --> 00:02:07.360]  是外族人來的
[00:02:07.360 --> 00:02:09.360]  是所謂沒有受國禮的人
[00:02:09.360 --> 00:02:12.160]  被那些所謂受了國禮的人
[00:02:12.160 --> 00:02:14.160]  這樣去稱呼
[00:02:14.160 --> 00:02:18.640]  國禮是人手在肉身上所行的
[00:02:18.640 --> 00:02:22.560]  那時你們與基督沒有關係
[00:02:22.560 --> 00:02:25.360]  被派除在以色列人之外
[00:02:25.360 --> 00:02:27.360]  沒有國民的身份
[00:02:27.360 --> 00:02:30.560]  在大有應許的諸約上
[00:02:30.560 --> 00:02:34.960]  是外人在世上沒有盼望
[00:02:34.960 --> 00:02:36.960]  沒有神
[00:02:36.960 --> 00:02:39.760]  大家知道以色列人很proud of的
[00:02:39.760 --> 00:02:41.760]  覺得自己是神的選民
[00:02:41.760 --> 00:02:43.760]  他覺得是一種尊榮
[00:02:43.760 --> 00:02:46.960]  他們如何與神建立關係呢
[00:02:46.960 --> 00:02:48.960]  就是透過他們所有的男生
[00:02:48.960 --> 00:02:50.960]  講回歷史
[00:02:50.960 --> 00:02:52.960]  這個和阿富汗納約
[00:02:52.960 --> 00:02:55.920]  所有的男士們都要接受國禮
[00:02:55.920 --> 00:02:59.920]  作為與上帝納約的一個記號
[00:02:59.920 --> 00:03:03.440]  而他們稱那些沒有接受國禮的人
[00:03:03.440 --> 00:03:05.440]  跟他們一樣
[00:03:05.440 --> 00:03:07.440]  受國禮的人為外族人
[00:03:07.440 --> 00:03:09.440]  即是非猶太人
[00:03:09.440 --> 00:03:11.440]  或是外邦人
[00:03:11.440 --> 00:03:15.440]  這些人與神沒有關係
[00:03:15.440 --> 00:03:17.440]  當然國禮的時候
[00:03:17.440 --> 00:03:19.440]  大家知道近代
[00:03:19.440 --> 00:03:21.440]  社會的健康因素
[00:03:21.440 --> 00:03:23.440]  衛生的原因
[00:03:23.440 --> 00:03:25.440]  很多時候我們做家長
[00:03:25.440 --> 00:03:27.440]  都會為男嬰割包皮
[00:03:27.440 --> 00:03:29.440]  這不是因為信仰的緣故
[00:03:29.440 --> 00:03:31.440]  而是健康衛生的緣故
[00:03:31.440 --> 00:03:33.440]  所以當以色列人說
[00:03:33.440 --> 00:03:35.440]  那些沒有受國禮的人
[00:03:35.440 --> 00:03:37.440]  是外邦人、外族人、非猶太人
[00:03:37.440 --> 00:03:41.040]  不單是說他們是非猶太裔的人
[00:03:41.040 --> 00:03:44.240]  是說在信仰宗教上來說
[00:03:44.240 --> 00:03:46.240]  他們是不潔淨的
[00:03:46.240 --> 00:03:48.240]  他們與神沒有關係
[00:03:48.240 --> 00:03:50.240]  他們不是神的選民
[00:03:50.240 --> 00:03:52.240]  這對他們來說是相當重要的
[00:03:52.240 --> 00:03:54.240]  他們與神無分無關
[00:03:54.240 --> 00:03:56.240]  當然這班人又不守魔術的法
[00:03:56.240 --> 00:03:58.240]  當然這班人又不守魔術的法
[00:03:58.240 --> 00:04:00.240]  這些人與神沒有關係
[00:04:00.240 --> 00:04:02.240]  所以這班人在神的眼中
[00:04:02.240 --> 00:04:04.240]  神是不會照顧他們的
[00:04:04.240 --> 00:04:06.240]  我們的選民神是會照顧我們的
[00:04:06.240 --> 00:04:08.240]  這班人是沒有盼望的人
[00:04:08.240 --> 00:04:10.240]  但是保羅在這裡說
[00:04:10.240 --> 00:04:15.840]  他們被排除在以色列人之外
[00:04:15.840 --> 00:04:19.440]  沒有神國國民的身份
[00:04:19.440 --> 00:04:21.440]  與教主沒有關係
[00:04:21.440 --> 00:04:23.440]  所以他們這班人不能夠承受
[00:04:23.440 --> 00:04:26.240]  以色列人從神領受的祝福
[00:04:26.240 --> 00:04:28.240]  和幫助
[00:04:28.240 --> 00:04:32.240]  神只會照顧猶太人
[00:04:32.240 --> 00:04:34.240]  這是他們的信念
[00:04:34.240 --> 00:04:40.240]  這就造成了他們與非猶太人之間的隔膜
[00:04:40.240 --> 00:04:42.240]  再加上大家記得
[00:04:42.240 --> 00:04:44.240]  在第一世紀耶穌的時代
[00:04:44.240 --> 00:04:52.240]  以色列人被羅馬帝國統治
[00:04:52.240 --> 00:04:56.240]  這就深化了他們與非猶太人外族人
[00:04:56.240 --> 00:04:58.240]  特別是羅馬人的隔膜
[00:04:58.240 --> 00:05:02.240]  甚至是有敵視的
[00:05:02.240 --> 00:05:06.240]  然後信仰、文化、宗教上的不同
[00:05:06.240 --> 00:05:08.240]  生活的習慣不一樣
[00:05:08.240 --> 00:05:10.240]  甚至大家知道
[00:05:10.240 --> 00:05:12.240]  在聖經裡面有啟示
[00:05:12.240 --> 00:05:14.240]  歷史告訴我們
[00:05:14.240 --> 00:05:16.240]  在那段時間裡
[00:05:16.240 --> 00:05:18.240]  猶太人與非猶太人的接觸是很限制的
[00:05:18.240 --> 00:05:20.240]  甚至大家不可以坐在一起吃東西
[00:05:20.240 --> 00:05:22.240]  猶太人與猶太人
[00:05:22.240 --> 00:05:24.240]  非猶太人就走在一起
[00:05:24.240 --> 00:05:26.240]  我們不管怎樣
[00:05:26.240 --> 00:05:28.240]  所以在那段時間裡
[00:05:28.240 --> 00:05:30.240]  我們發覺以色列人在人的眼光當中
[00:05:30.240 --> 00:05:32.240]  是獨樹一格的
[00:05:32.240 --> 00:05:34.240]  這群人很特別的
[00:05:34.240 --> 00:05:36.240]  很不一樣的
[00:05:36.240 --> 00:05:40.240]  猶太人與非猶太人之間的關係
[00:05:40.240 --> 00:05:42.240]  通常是限制於什麼呢
[00:05:42.240 --> 00:05:44.240]  很表面的
[00:05:44.240 --> 00:05:46.240]  往往是不接觸
[00:05:46.240 --> 00:05:48.240]  唯有接觸
[00:05:48.240 --> 00:05:50.240]  還有買賣做生意
[00:05:50.240 --> 00:05:52.240]  那些是可以的
[00:05:52.240 --> 00:05:54.240]  但是兩者之間
[00:05:54.240 --> 00:05:58.240]  有很多在思想、習慣、理念
[00:05:58.240 --> 00:06:02.240]  生活上的隔膜
[00:06:02.240 --> 00:06:04.240]  在人與人之間
[00:06:04.240 --> 00:06:06.240]  有一圈一圈很厚的牆
[00:06:06.240 --> 00:06:08.240]  以色列人將自己圍住
[00:06:08.240 --> 00:06:10.240]  所以和外面的世界
[00:06:10.240 --> 00:06:12.240]  外面的社會和那些非猶太人
[00:06:12.240 --> 00:06:14.240]  在關係上來說
[00:06:14.240 --> 00:06:16.240]  是十分疏離的
[00:06:16.240 --> 00:06:18.240]  當時的非猶太人
[00:06:18.240 --> 00:06:20.240]  也都覺得
[00:06:20.240 --> 00:06:22.240]  這群猶太人很自閉
[00:06:22.240 --> 00:06:24.240]  自我封閉
[00:06:24.240 --> 00:06:26.240]  應該這樣說
[00:06:26.240 --> 00:06:28.240]  其中一件事
[00:06:28.240 --> 00:06:30.240]  猶太人相信獨一真神
[00:06:30.240 --> 00:06:32.240]  只有一個神
[00:06:32.240 --> 00:06:34.240]  而且他們的習慣和生活
[00:06:34.240 --> 00:06:36.240]  這麼特別
[00:06:36.240 --> 00:06:38.240]  讓他們有一種感覺
[00:06:38.240 --> 00:06:40.240]  以色列人、猶太人
[00:06:40.240 --> 00:06:42.240]  是很排外的
[00:06:42.240 --> 00:06:44.240]  大兄姐妹
[00:06:44.240 --> 00:06:46.240]  我們在座
[00:06:46.240 --> 00:06:48.240]  相信很多人相信耶穌很久了
[00:06:48.240 --> 00:06:50.240]  不如想一想
[00:06:50.240 --> 00:06:52.240]  我們信耶穌之前
[00:06:52.240 --> 00:06:54.240]  我們是怎樣去看基督徒的呢
[00:06:54.240 --> 00:06:56.240]  你們是怎樣去看基督徒的呢
[00:06:56.240 --> 00:06:58.240]  我記得我小時候
[00:06:58.240 --> 00:07:00.240]  未信耶穌
[00:07:00.240 --> 00:07:02.240]  我十多歲才信耶穌
[00:07:02.240 --> 00:07:04.240]  我發覺基督徒很怪
[00:07:04.240 --> 00:07:06.240]  一般來說
[00:07:06.240 --> 00:07:08.240]  基督徒應該都是好人
[00:07:08.240 --> 00:07:10.240]  不過基督徒有自己的生活方式
[00:07:10.240 --> 00:07:12.240]  有時好像很萌塞
[00:07:12.240 --> 00:07:14.240]  很自閉
[00:07:14.240 --> 00:07:16.240]  禮拜一
[00:07:16.240 --> 00:07:18.240]  一定去教堂聚會
[00:07:18.240 --> 00:07:20.240]  我記得剛剛信耶穌的時候
[00:07:20.240 --> 00:07:22.240]  我的同學
[00:07:22.240 --> 00:07:24.240]  叫小小小
[00:07:24.240 --> 00:07:26.240]  禮拜一我們去哪裏旅行
[00:07:26.240 --> 00:07:28.240]  禮拜一不行,我要去教堂
[00:07:28.240 --> 00:07:30.240]  我叫你一次不行,兩次不行,三次不行
[00:07:30.240 --> 00:07:32.240]  還叫不叫你
[00:07:32.240 --> 00:07:34.240]  不叫你
[00:07:34.240 --> 00:07:36.240]  所以我慢慢就沒有了
[00:07:36.240 --> 00:07:38.240]  學校裏面的朋友
[00:07:38.240 --> 00:07:40.240]  在教會建立了教會的朋友
[00:07:40.240 --> 00:07:42.240]  黏舊的那班人,不黏那班人
[00:07:42.240 --> 00:07:44.240]  就分開了
[00:07:44.240 --> 00:07:46.240]  還有
[00:07:46.240 --> 00:07:48.240]  很多人我們信耶穌之前
[00:07:48.240 --> 00:07:50.240]  很多事都不能做
[00:07:50.240 --> 00:07:52.240]  不吸煙不喝酒
[00:07:52.240 --> 00:07:54.240]  也不能去跳舞
[00:07:54.240 --> 00:07:56.240]  不能去參加派對
[00:07:56.240 --> 00:07:58.240]  我們的時代
[00:07:58.240 --> 00:08:00.240]  看電影都不可以
[00:08:00.240 --> 00:08:02.240]  幾十年前
[00:08:02.240 --> 00:08:04.240]  現在改變了
[00:08:04.240 --> 00:08:06.240]  就算沒有這些事
[00:08:06.240 --> 00:08:08.240]  總之我們有一個印象
[00:08:08.240 --> 00:08:10.240]  信耶穌信宗教的時候
[00:08:10.240 --> 00:08:12.240]  不是信朋友教
[00:08:12.240 --> 00:08:14.240]  信宗教
[00:08:14.240 --> 00:08:16.240]  很多do's and don'ts都不能做
[00:08:16.240 --> 00:08:18.240]  這是我們以前
[00:08:18.240 --> 00:08:20.240]  不信耶穌之前
[00:08:20.240 --> 00:08:22.240]  我們對基督徒
[00:08:22.240 --> 00:08:24.240]  都是這樣的
[00:08:24.240 --> 00:08:26.240]  我們還不是一樣很害怕
[00:08:26.240 --> 00:08:28.240]  基督徒一見到我們就拉我們去教會
[00:08:28.240 --> 00:08:30.240]  所以現在到了一個地步
[00:08:30.240 --> 00:08:32.240]  我們不敢拉人去教會
[00:08:32.240 --> 00:08:34.240]  應該做的我們現在就不做了
[00:08:34.240 --> 00:08:36.240]  因為我們以前都怕別人拉我們去教會
[00:08:36.240 --> 00:08:38.240]  拉到去教會就叫我們信耶穌
[00:08:38.240 --> 00:08:40.240]  又說神愛世人
[00:08:40.240 --> 00:08:42.240]  說真的,如果神愛世人
[00:08:42.240 --> 00:08:44.240]  怎麼會這麼多戰亂
[00:08:44.240 --> 00:08:46.240]  怎麼會神不do something
[00:08:46.240 --> 00:08:48.240]  所以很多時候
[00:08:48.240 --> 00:08:50.240]  從那些不信耶穌的人
[00:08:50.240 --> 00:08:52.240]  我們的朋友當中
[00:08:52.240 --> 00:08:54.240]  不知道大家有沒有這種感覺
[00:08:54.240 --> 00:08:56.240]  他對我們信耶穌的人
[00:08:56.240 --> 00:08:58.240]  是敬而遠之的
[00:08:58.240 --> 00:09:00.240]  我們都叫做好人
[00:09:00.240 --> 00:09:02.240]  不做壞事
[00:09:02.240 --> 00:09:04.240]  但和我們之間
[00:09:04.240 --> 00:09:06.240]  不經意地有一種隔膜
[00:09:06.240 --> 00:09:08.240]  在我們同人之間
[00:09:08.240 --> 00:09:10.240]  所以這就是我們今天的問題
[00:09:10.240 --> 00:09:12.240]  再加上
[00:09:12.240 --> 00:09:14.240]  猶太人
[00:09:14.240 --> 00:09:16.240]  不是說相信一個神
[00:09:16.240 --> 00:09:18.240]  但是外面的人
[00:09:18.240 --> 00:09:20.240]  就算他不declare
[00:09:20.240 --> 00:09:22.240]  自己有什麼信仰也好
[00:09:22.240 --> 00:09:24.240]  他們比較開放
[00:09:24.240 --> 00:09:26.240]  開放是什麼意思
[00:09:26.240 --> 00:09:28.240]  他們相信本天神佛
[00:09:28.240 --> 00:09:30.240]  本天神佛有一個好處
[00:09:30.240 --> 00:09:32.240]  有些朋友說
[00:09:32.240 --> 00:09:34.240]  這個人靈
[00:09:34.240 --> 00:09:36.240]  你就跟他一起去拜
[00:09:36.240 --> 00:09:38.240]  跟風,看他靈不靈
[00:09:38.240 --> 00:09:40.240]  不靈就拜另一個
[00:09:40.240 --> 00:09:42.240]  你有選擇
[00:09:42.240 --> 00:09:44.240]  你有選擇
[00:09:44.240 --> 00:09:46.240]  如果這個人有什麼需要
[00:09:46.240 --> 00:09:48.240]  我想他幫助我
[00:09:48.240 --> 00:09:50.240]  你就奉獻多些禮物
[00:09:50.240 --> 00:09:52.240]  看他是不是真的會幫你
[00:09:52.240 --> 00:09:54.240]  如果不行也無所謂
[00:09:54.240 --> 00:09:56.240]  我就求另一個
[00:09:56.240 --> 00:09:58.240]  不知道我們有沒有這樣的朋友
[00:09:58.240 --> 00:10:00.240]  是這樣的情況
[00:10:00.240 --> 00:10:02.240]  所以很多其他的宗教信仰
[00:10:02.240 --> 00:10:04.240]  在宗教的practice
[00:10:04.240 --> 00:10:06.240]  在生活上
[00:10:06.240 --> 00:10:08.240]  很多時候
[00:10:08.240 --> 00:10:10.240]  像是做交易
[00:10:10.240 --> 00:10:12.240]  交易多的
[00:10:12.240 --> 00:10:14.240]  但是基督徒
[00:10:14.240 --> 00:10:16.240]  不是的,我是相信
[00:10:16.240 --> 00:10:18.240]  獨一的真神
[00:10:18.240 --> 00:10:20.240]  其他所有的神是什麼
[00:10:20.240 --> 00:10:22.240]  是假神
[00:10:22.240 --> 00:10:24.240]  你說你相信神就好
[00:10:24.240 --> 00:10:26.240]  為什麼你只說你那個才是真的
[00:10:26.240 --> 00:10:28.240]  其他是假的
[00:10:28.240 --> 00:10:30.240]  他是偶像
[00:10:30.240 --> 00:10:32.240]  這個會不會成為一些牆
[00:10:32.240 --> 00:10:34.240]  這個會不會成為
[00:10:34.240 --> 00:10:36.240]  我們跟那些非信徒之間
[00:10:36.240 --> 00:10:38.240]  無形地建築起來的
[00:10:38.240 --> 00:10:40.240]  一些牆
[00:10:40.240 --> 00:10:42.240]  所以
[00:10:42.240 --> 00:10:44.240]  我們看到
[00:10:44.240 --> 00:10:46.240]  原來單單從信仰的角度
[00:10:46.240 --> 00:10:48.240]  從生活的習慣行為來說
[00:10:48.240 --> 00:10:50.240]  猶太人和非猶太人
[00:10:50.240 --> 00:10:52.240]  基督徒和非基督徒
[00:10:52.240 --> 00:10:54.240]  之間
[00:10:54.240 --> 00:10:56.240]  原來有很多我們看不到
[00:10:56.240 --> 00:10:58.240]  無形的牆
[00:10:58.240 --> 00:11:00.240]  一個圈一個圈地將我們圍住
[00:11:00.240 --> 00:11:02.240]  將我們和外面的人
[00:11:02.240 --> 00:11:04.240]  隔開
[00:11:04.240 --> 00:11:06.240]  因為這樣的緣故
[00:11:06.240 --> 00:11:08.240]  我們相信神是真的
[00:11:08.240 --> 00:11:10.240]  我們經歷過上帝
[00:11:10.240 --> 00:11:12.240]  我們有盼望,我們不擔心
[00:11:12.240 --> 00:11:14.240]  但是外面那些
[00:11:14.240 --> 00:11:16.240]  在我們周圍
[00:11:16.240 --> 00:11:18.240]  四幅牆
[00:11:18.240 --> 00:11:20.240]  很多的
[00:11:20.240 --> 00:11:22.240]  他們就沒有盼望
[00:11:22.240 --> 00:11:24.240]  是不是
[00:11:24.240 --> 00:11:26.240]  這是我們的信念
[00:11:26.240 --> 00:11:28.240]  我們有盼望,因為我們相信神是真的
[00:11:28.240 --> 00:11:30.240]  他們不知道,他們不明白
[00:11:30.240 --> 00:11:32.240]  但是覺得我們這班人
[00:11:32.240 --> 00:11:34.240]  和他們有這麼多的隔膜
[00:11:34.240 --> 00:11:36.240]  他們怎麼能夠排到一堆
[00:11:36.240 --> 00:11:38.240]  是不是
[00:11:38.240 --> 00:11:40.240]  所以保羅怎麼說
[00:11:40.240 --> 00:11:42.240]  保羅就說
[00:11:42.240 --> 00:11:44.240]  上帝來
[00:11:44.240 --> 00:11:46.240]  上帝的恩典
[00:11:46.240 --> 00:11:48.240]  叫耶穌來到我們當中
[00:11:48.240 --> 00:11:50.240]  做什麼
[00:11:50.240 --> 00:11:52.240]  拆毀人與神之間
[00:11:52.240 --> 00:11:54.240]  人與人之間
[00:11:54.240 --> 00:11:56.240]  那些看不到的牆
[00:11:56.240 --> 00:11:58.240]  我們看聖經怎麼說
[00:11:58.240 --> 00:12:00.240]  如今在基督耶穌裡
[00:12:00.240 --> 00:12:02.240]  在耶穌基督裡面
[00:12:02.240 --> 00:12:04.240]  那些從前在遠處的
[00:12:04.240 --> 00:12:06.240]  和神無關的,還不到堆的
[00:12:06.240 --> 00:12:08.240]  現在靠著
[00:12:08.240 --> 00:12:10.240]  耶穌基督的血
[00:12:10.240 --> 00:12:12.240]  就可以來到近處
[00:12:12.240 --> 00:12:14.240]  因為
[00:12:14.240 --> 00:12:16.240]  基督自己就是我們的和平
[00:12:16.240 --> 00:12:18.240]  他使雙方合而為一
[00:12:18.240 --> 00:12:20.240]  拆毀了
[00:12:20.240 --> 00:12:22.240]  隔在中間仇恨的牆
[00:12:22.240 --> 00:12:24.240]  就是以自己的肉身
[00:12:24.240 --> 00:12:26.240]  廢掉了律法
[00:12:26.240 --> 00:12:28.240]  的種種誡命規條
[00:12:28.240 --> 00:12:30.240]  使兩者在他裡面
[00:12:30.240 --> 00:12:32.240]  成為一個新人
[00:12:32.240 --> 00:12:34.240]  這樣就締造了和平
[00:12:34.240 --> 00:12:36.240]  基督藉著十字架
[00:12:36.240 --> 00:12:38.240]  使雙方在一個身體裡
[00:12:38.240 --> 00:12:40.240]  與神和好
[00:12:40.240 --> 00:12:42.240]  在他自己裡
[00:12:42.240 --> 00:12:44.240]  消滅了仇恨
[00:12:44.240 --> 00:12:46.240]  重見
[00:12:46.240 --> 00:12:48.240]  非猶太人
[00:12:48.240 --> 00:12:50.240]  在他們的觀念當中
[00:12:50.240 --> 00:12:52.240]  是不可以去
[00:12:52.240 --> 00:12:54.240]  領受神應許賜給
[00:12:54.240 --> 00:12:56.240]  以色列人的祝福和恩典
[00:12:56.240 --> 00:12:58.240]  為什麼
[00:12:58.240 --> 00:13:00.240]  因為他們不是神揀選
[00:13:00.240 --> 00:13:02.240]  他們跟神沒有關係
[00:13:02.240 --> 00:13:04.240]  他們不是選民
[00:13:04.240 --> 00:13:06.240]  而以色列人
[00:13:06.240 --> 00:13:08.240]  也因為自己擁有一種選民的身份
[00:13:08.240 --> 00:13:10.240]  有些是莫名的驕傲
[00:13:10.240 --> 00:13:12.240]  我是神的選民
[00:13:12.240 --> 00:13:14.240]  是神的選民
[00:13:14.240 --> 00:13:16.240]  你們不是
[00:13:16.240 --> 00:13:18.240]  所以在心理上
[00:13:18.240 --> 00:13:20.240]  有一種靈裡面的高傲
[00:13:20.240 --> 00:13:22.240]  那班人
[00:13:22.240 --> 00:13:24.240]  跟我們不一樣
[00:13:24.240 --> 00:13:26.240]  我們跟神比較近
[00:13:26.240 --> 00:13:28.240]  他們不明白
[00:13:28.240 --> 00:13:30.240]  猶太人
[00:13:30.240 --> 00:13:32.240]  以色列人
[00:13:32.240 --> 00:13:34.240]  他們不明白
[00:13:34.240 --> 00:13:36.240]  原來當聖經說神愛世人的時候
[00:13:36.240 --> 00:13:38.240]  是愛每一個人
[00:13:38.240 --> 00:13:40.240]  而神是選召他們
[00:13:40.240 --> 00:13:42.240]  沒錯他們是被選的
[00:13:42.240 --> 00:13:44.240]  是選召猶太人
[00:13:44.240 --> 00:13:46.240]  選召以色列人
[00:13:46.240 --> 00:13:48.240]  將神的愛傳遞給別人
[00:13:48.240 --> 00:13:50.240]  不是選召你們
[00:13:50.240 --> 00:13:52.240]  讓你們自己享受神的祝福
[00:13:52.240 --> 00:13:54.240]  神的恩典
[00:13:54.240 --> 00:13:56.240]  他們不明白這個道理
[00:13:56.240 --> 00:13:58.240]  耶穌來的其實是其中一個工作
[00:13:58.240 --> 00:14:00.240]  是解釋給他們知道這個道理
[00:14:00.240 --> 00:14:02.240]  耶穌來其實就是要實現
[00:14:02.240 --> 00:14:04.240]  神愛世人這個計劃
[00:14:04.240 --> 00:14:06.240]  而基督要做的是什麼
[00:14:06.240 --> 00:14:08.240]  好像我剛才所說
[00:14:08.240 --> 00:14:10.240]  就是要拆毀人與神之間
[00:14:10.240 --> 00:14:12.240]  人與人之間的圍牆
[00:14:12.240 --> 00:14:14.240]  讓那些相信耶穌
[00:14:14.240 --> 00:14:16.240]  跟隨他的人
[00:14:16.240 --> 00:14:18.240]  成為一個新人
[00:14:18.240 --> 00:14:20.240]  一個新的個體
[00:14:20.240 --> 00:14:22.240]  這個個體成為耶穌基督的身體
[00:14:22.240 --> 00:14:24.240]  教會的底字會叫做什麼
[00:14:24.240 --> 00:14:26.240]  教會
[00:14:26.240 --> 00:14:28.240]  就是教會
[00:14:28.240 --> 00:14:30.240]  這個教會是怎樣
[00:14:30.240 --> 00:14:32.240]  被創造出來的
[00:14:32.240 --> 00:14:34.240]  怎樣會形成一個教會
[00:14:34.240 --> 00:14:36.240]  聖經剛才不是說
[00:14:36.240 --> 00:14:38.240]  是藉著耶穌基督的犧牲
[00:14:38.240 --> 00:14:40.240]  將自己的生命獻給上帝
[00:14:40.240 --> 00:14:42.240]  釘在十字架上面
[00:14:42.240 --> 00:14:44.240]  但聖經說因為耶穌這個行動
[00:14:44.240 --> 00:14:46.240]  這個犧牲
[00:14:46.240 --> 00:14:48.240]  就締造了和平
[00:14:48.240 --> 00:14:50.240]  讓人
[00:14:50.240 --> 00:14:52.240]  肯去接受這個救恩
[00:14:52.240 --> 00:14:54.240]  認罪悔改
[00:14:54.240 --> 00:14:56.240]  承認自己離棄神不要神
[00:14:56.240 --> 00:14:58.240]  現在透過耶穌基督的犧牲
[00:14:58.240 --> 00:15:00.240]  我與神和好了
[00:15:00.240 --> 00:15:02.240]  這班人就成為
[00:15:02.240 --> 00:15:04.240]  一個新的個體
[00:15:04.240 --> 00:15:06.240]  由於耶穌的犧牲
[00:15:06.240 --> 00:15:08.240]  教會就出現了
[00:15:08.240 --> 00:15:10.240]  而教會就從耶穌那裡
[00:15:10.240 --> 00:15:12.240]  承擔了
[00:15:12.240 --> 00:15:14.240]  這個使命
[00:15:14.240 --> 00:15:16.240]  1956年
[00:15:16.240 --> 00:15:18.240]  1956年
[00:15:18.240 --> 00:15:20.240]  1月8日
[00:15:20.240 --> 00:15:22.240]  Jim Elliot
[00:15:22.240 --> 00:15:24.240]  有一幅圖片
[00:15:24.240 --> 00:15:26.240]  他和四名孫教士
[00:15:26.240 --> 00:15:28.240]  在厄瓜多爾
[00:15:28.240 --> 00:15:30.240]  希望和
[00:15:30.240 --> 00:15:32.240]  獵頭族
[00:15:32.240 --> 00:15:34.240]  阿圖奧達尼
[00:15:34.240 --> 00:15:36.240]  很難讀這個名字
[00:15:36.240 --> 00:15:38.240]  阿奧達尼
[00:15:38.240 --> 00:15:40.240]  那個部落的人
[00:15:40.240 --> 00:15:42.240]  去接觸
[00:15:42.240 --> 00:15:44.240]  想將神的愛盼望帶給這班人的時候
[00:15:44.240 --> 00:15:46.240]  溝通可能不清楚
[00:15:46.240 --> 00:15:48.240]  殺手用什麼手勢
[00:15:48.240 --> 00:15:50.240]  都搞不定
[00:15:50.240 --> 00:15:52.240]  結果Jim Elliot
[00:15:52.240 --> 00:15:54.240]  和四名孫教士
[00:15:54.240 --> 00:15:56.240]  就被這些族人
[00:15:56.240 --> 00:15:58.240]  用長矛刺死
[00:15:58.240 --> 00:16:00.240]  在那個時間
[00:16:00.240 --> 00:16:02.240]  Jim Elliot
[00:16:02.240 --> 00:16:04.240]  1956年被殺
[00:16:04.240 --> 00:16:06.240]  1953年結婚
[00:16:06.240 --> 00:16:08.240]  剛好有一個女兒未夠十個月大
[00:16:08.240 --> 00:16:10.240]  如果你是基督徒
[00:16:10.240 --> 00:16:12.240]  Long in love
[00:16:12.240 --> 00:16:14.240]  可能你聽過他的故事
[00:16:14.240 --> 00:16:16.240]  其實
