
[00:00:00.000 --> 00:00:02.000]  頂尖明早晨
[00:07:42.000 --> 00:07:45.000]  聖所和致聖所裡面的擺設
[00:07:45.000 --> 00:07:48.000]  其實都是跟神
[00:07:48.000 --> 00:07:50.000]  和這些以色列民過往的交往
[00:07:50.000 --> 00:07:52.000]  和他們的經歷有關的
[00:07:52.000 --> 00:07:54.000]  我們先看看聖所
[00:07:54.000 --> 00:07:56.000]  第二節、下半節
[00:07:56.000 --> 00:07:59.000]  跟著說裡面有燈台、桌子
[00:07:59.000 --> 00:08:01.000]  和陳設餅
[00:08:01.000 --> 00:08:04.000]  燈台就是聖所裡面
[00:08:04.000 --> 00:08:06.000]  唯一的光源
[00:08:06.000 --> 00:08:08.000]  在它對到正對面
[00:08:08.000 --> 00:08:11.000]  就有一張桌子
[00:08:11.000 --> 00:08:13.000]  上面有兩行
[00:08:13.000 --> 00:08:16.000]  一共有十二個陳設餅
[00:08:16.000 --> 00:08:18.000]  如果大家留意這幅圖的話
[00:08:18.000 --> 00:08:20.000]  你就會發現剛才
[00:08:20.000 --> 00:08:22.000]  第二節所描述
[00:08:22.000 --> 00:08:24.000]  好像少了一樣東西
[00:08:24.000 --> 00:08:27.000]  就是那個香壇
[00:08:27.000 --> 00:08:29.000]  希伯來書這裡就將那個香壇
[00:08:29.000 --> 00:08:32.000]  就擺在了第四節
[00:08:32.000 --> 00:08:34.000]  就是致聖所裡面
[00:08:34.000 --> 00:08:37.000]  回到第三節這裡說
[00:08:37.000 --> 00:08:39.000]  在第二個萬紙後面
[00:08:39.000 --> 00:08:40.000]  又有一層的帳幕
[00:08:40.000 --> 00:08:42.000]  叫做致聖所
[00:08:42.000 --> 00:08:44.000]  所以這個第二萬紙
[00:08:44.000 --> 00:08:46.000]  這幅圖寫著內曼的地方
[00:08:46.000 --> 00:08:48.000]  就是隔開聖所和致聖所
[00:08:48.000 --> 00:08:51.000]  那塊布來的了
[00:08:51.000 --> 00:08:53.000]  好了,進去致聖所了
[00:08:53.000 --> 00:08:56.000]  第四節跟著就說有以下的擺設
[00:08:56.000 --> 00:08:58.000]  包括有金香爐
[00:08:58.000 --> 00:09:00.000]  有包金的藥櫃
[00:09:00.000 --> 00:09:02.000]  櫃裡面有聖瑪那的金罐
[00:09:02.000 --> 00:09:04.000]  和亞倫法國牙的像
[00:09:04.000 --> 00:09:06.000]  並兩塊的藥板
[00:09:06.000 --> 00:09:10.000]  金香爐、香壇是用來燒香的
[00:09:10.000 --> 00:09:12.000]  正如我剛才所說
[00:09:12.000 --> 00:09:15.000]  按照舊約春海及記的說法
[00:09:15.000 --> 00:09:19.000]  這個香壇應該是擺在致聖所裡面的
[00:09:19.000 --> 00:09:21.000]  所以有些學者就說
[00:09:21.000 --> 00:09:23.000]  剛才的作者怎麼這麼愚蠢
[00:09:23.000 --> 00:09:24.000]  弄錯了
[00:09:24.000 --> 00:09:26.000]  但其實這裏
[00:09:26.000 --> 00:09:28.000]  是將香壇擺在這個位置
[00:09:28.000 --> 00:09:30.000]  其實很有意思的
[00:09:30.000 --> 00:09:32.000]  按照這幅圖
[00:09:32.000 --> 00:09:36.000]  我們看到聖所不同的擺設
[00:09:36.000 --> 00:09:40.000]  這個香壇就很清楚
[00:09:40.000 --> 00:09:43.000]  其實是貼近致聖所
[00:09:43.000 --> 00:09:44.000]  不過在外面
[00:09:44.000 --> 00:09:46.000]  當燒香的時候
[00:09:46.000 --> 00:09:49.000]  它所產生的這份香
[00:09:49.000 --> 00:09:52.000]  這些煙就會穿透了
[00:09:52.000 --> 00:09:55.000]  第三節所說的那個第二萬子
[00:09:55.000 --> 00:09:57.000]  就進入了致聖所那裏
[00:09:57.000 --> 00:10:00.000]  達到藥櫃的根前
[00:10:00.000 --> 00:10:02.000]  而在所羅門
[00:10:02.000 --> 00:10:05.000]  去見聖殿取代會幕的時候
[00:10:05.000 --> 00:10:08.000]  其實內殿就等於致聖所了
[00:10:08.000 --> 00:10:09.000]  所以有一些的譯本
[00:10:09.000 --> 00:10:11.000]  就將這個香壇
[00:10:11.000 --> 00:10:14.000]  就放在內殿的擺設之一
[00:10:14.000 --> 00:10:16.000]  的原因就是這樣
[00:10:16.000 --> 00:10:18.000]  無論是怎樣
[00:10:18.000 --> 00:10:21.000]  其實香壇和藥櫃的功用
[00:10:21.000 --> 00:10:23.000]  就是息息相關的
[00:10:23.000 --> 00:10:27.000]  燒香是人向神獻上禱告
[00:10:27.000 --> 00:10:30.000]  而藥櫃就象徵神的同在
[00:10:30.000 --> 00:10:33.000]  和神和人說話有關
[00:10:33.000 --> 00:10:34.000]  我們看看
[00:10:34.000 --> 00:10:37.000]  《春夏及記》二十五章二十二節
[00:10:37.000 --> 00:10:38.000]  那裏是這樣說的
[00:10:38.000 --> 00:10:39.000]  「我要在那裏」
[00:10:39.000 --> 00:10:42.000]  《春夏及記》二十五章的上文
[00:10:42.000 --> 00:10:43.000]  是在說藥櫃
[00:10:43.000 --> 00:10:44.000]  「與你相會」
[00:10:44.000 --> 00:10:47.000]  在藥櫃那裏「同人相會」
[00:10:47.000 --> 00:10:49.000]  「又要從法櫃私恩座上」
[00:10:49.000 --> 00:10:51.000]  「而基路柏中間和你說」
[00:10:51.000 --> 00:10:53.000]  「我要吩咐你」
[00:10:53.000 --> 00:10:54.000]  「傳給以色列人」
[00:10:54.000 --> 00:10:56.000]  一切的話
[00:10:56.000 --> 00:10:59.000]  所以藉著香壇和藥櫃
[00:10:59.000 --> 00:11:02.000]  神就是和人彼此交往
[00:11:02.000 --> 00:11:03.000]  一個就出去
[00:11:03.000 --> 00:11:06.000]  一個就進來
[00:11:06.000 --> 00:11:08.000]  好像在對話那樣
[00:11:08.000 --> 00:11:09.000]  正因為這樣
[00:11:09.000 --> 00:11:12.000]  我們就不需要一定執著
[00:11:12.000 --> 00:11:16.000]  究竟那個香壇是放在哪裏
[00:11:16.000 --> 00:11:17.000]  除此之外
[00:11:17.000 --> 00:11:18.000]  致政所裏面
[00:11:18.000 --> 00:11:21.000]  還有一件最重要的擺設
[00:11:21.000 --> 00:11:24.000]  就是有包金的藥櫃
[00:11:24.000 --> 00:11:26.000]  櫃裏有聖瑪娜的金罐
[00:11:26.000 --> 00:11:28.000]  和阿倫法國牙的像
[00:11:28.000 --> 00:11:30.000]  並兩塊的藥板
[00:11:30.000 --> 00:11:32.000]  那個藥櫃裏裏外外
[00:11:32.000 --> 00:11:34.000]  都是包金的
[00:11:34.000 --> 00:11:37.000]  裏面裝著聖載瑪娜的金罐
[00:11:37.000 --> 00:11:38.000]  瑪娜這個字呢
[00:11:38.000 --> 00:11:41.000]  就是「什麼來的」的意思
[00:11:41.000 --> 00:11:44.000]  是以色列人在曠野的時候
[00:11:44.000 --> 00:11:46.000]  當他們沒東西吃
[00:11:46.000 --> 00:11:49.000]  神就賜給他們每天的供應
[00:11:49.000 --> 00:11:52.000]  他們按照神的指示
[00:11:52.000 --> 00:11:54.000]  就是要找一個金罐
[00:11:54.000 --> 00:11:56.000]  裝著這些瑪娜
[00:11:56.000 --> 00:11:58.000]  作為世世代代的紀念
[00:11:58.000 --> 00:12:00.000]  另外藥櫃裏面有
[00:12:00.000 --> 00:12:02.000]  阿倫法國牙的像
[00:12:02.000 --> 00:12:03.000]  很明顯
[00:12:03.000 --> 00:12:07.000]  這個就是上帝簡選祭司的記號
[00:12:07.000 --> 00:12:08.000]  還有兩塊藥板
[00:12:08.000 --> 00:12:12.000]  讓他們謹記神所賜的十誡
[00:12:12.000 --> 00:12:15.000]  你請他們,他們跟神有約
[00:12:15.000 --> 00:12:17.000]  接著第五節就說
[00:12:17.000 --> 00:12:21.000]  「櫃上有榮耀基督派的影照著私恩座」
[00:12:21.000 --> 00:12:23.000]  神是聖潔的
[00:12:23.000 --> 00:12:27.000]  人是沒有辦法滿足神聖潔的要求
[00:12:27.000 --> 00:12:29.000]  律法是沒有辦法滿足得到
[00:12:29.000 --> 00:12:32.000]  所以就有這個
[00:12:32.000 --> 00:12:37.000]  「櫃上有榮耀基督派的影照著私恩座」
[00:12:37.000 --> 00:12:38.000]  一方面
[00:12:38.000 --> 00:12:42.000]  這個是負責守護神聖潔公義的基督派
[00:12:42.000 --> 00:12:44.000]  它是象徵著神的榮耀
[00:12:44.000 --> 00:12:45.000]  另一方面
[00:12:45.000 --> 00:12:51.000]  也是要表示神要月立人所獻的贖罪祭
[00:12:51.000 --> 00:12:53.000]  作者接著去到第五節
[00:12:53.000 --> 00:12:55.000]  那個結束都很噁心的
[00:12:55.000 --> 00:12:59.000]  「這幾件事我現在不能一一細說」
[00:12:59.000 --> 00:13:02.000]  為甚麼他這麼噁心的
[00:13:02.000 --> 00:13:06.000]  完結這個描述部分呢
[00:13:06.000 --> 00:13:09.000]  它正正是要告訴我們
[00:13:09.000 --> 00:13:11.000]  這是一個屬地的上漠
[00:13:11.000 --> 00:13:13.000]  它有個言外之音
[00:13:13.000 --> 00:13:16.000]  它接著要說
[00:13:16.000 --> 00:13:18.000]  正如我剛才說過
[00:13:18.000 --> 00:13:20.000]  長久以來這個約櫃
[00:13:20.000 --> 00:13:23.000]  一直都是陪著以色列人的
[00:13:23.000 --> 00:13:26.000]  直至到去到巴比倫大軍
[00:13:26.000 --> 00:13:28.000]  在主前五百八十七年
[00:13:28.000 --> 00:13:29.000]  入侵耶路撒冷
[00:13:29.000 --> 00:13:31.000]  聖殿被毀
[00:13:31.000 --> 00:13:33.000]  接著約櫃就不見了
[00:13:33.000 --> 00:13:35.000]  去到耶穌的年代
[00:13:35.000 --> 00:13:37.000]  因為有政治的因素
[00:13:37.000 --> 00:13:40.000]  希律是曾經重建聖殿的
[00:13:40.000 --> 00:13:42.000]  那你怎樣知道呢
[00:13:42.000 --> 00:13:43.000]  記不記得
[00:13:43.000 --> 00:13:46.000]  方書裡主耶穌曾經潔淨聖殿
[00:13:46.000 --> 00:13:48.000]  有個聖殿的
[00:13:48.000 --> 00:13:50.000]  當時也有祭司的
[00:13:50.000 --> 00:13:53.000]  因為當耶穌被人抓了之後
[00:13:53.000 --> 00:13:56.000]  祂是被帶到大祭司
[00:13:56.000 --> 00:13:58.000]  該亞法面前受審的
[00:13:58.000 --> 00:14:00.000]  即是說有聖殿
[00:14:00.000 --> 00:14:01.000]  有祭司
[00:14:01.000 --> 00:14:02.000]  不過
[00:14:02.000 --> 00:14:03.000]  糟糕了
[00:14:03.000 --> 00:14:05.000]  當時的聖殿
[00:14:05.000 --> 00:14:08.000]  是失去了焦點
[00:14:08.000 --> 00:14:10.000]  只剩下驅殼
[00:14:10.000 --> 00:14:13.000]  約櫃不見了
[00:14:13.000 --> 00:14:18.000]  神也不再在聖殿當中
[00:14:18.000 --> 00:14:21.000]  這一點很值得我們去想一想
[00:14:21.000 --> 00:14:26.000]  究竟我們的信仰光景是怎樣的呢
[00:14:26.000 --> 00:14:28.000]  又或者我問得實際一點
[00:14:28.000 --> 00:14:30.000]  我們的教會生活
[00:14:30.000 --> 00:14:33.000]  是否只剩下一個帳幕
[00:14:33.000 --> 00:14:35.000]  又或者說得難聽一點
[00:14:35.000 --> 00:14:39.000]  只剩下一個驅殼
[00:14:39.000 --> 00:14:44.000]  我們與神、與人有沒有失聯
[00:14:44.000 --> 00:14:47.000]  甚麼是「與神、與人失聯」呢
[00:14:47.000 --> 00:14:48.000]  與神方面
[00:14:48.000 --> 00:14:50.000]  我感覺不到
[00:14:50.000 --> 00:14:55.000]  上帝在我每一天的生活裡有參與
[00:14:55.000 --> 00:14:56.000]  又或者
[00:14:56.000 --> 00:14:59.000]  當我想做某些決定的時候
[00:14:59.000 --> 00:15:05.000]  其實我都不太想神去左右我的想法
[00:15:05.000 --> 00:15:08.000]  與人呢
[00:15:08.000 --> 00:15:10.000]  我只不過每個星期
[00:15:10.000 --> 00:15:13.000]  一次回來崇拜
[00:15:13.000 --> 00:15:14.000]  崇拜前後
[00:15:14.000 --> 00:15:18.000]  可能我也有與其他的弟兄姊妹聊兩句
[00:15:18.000 --> 00:15:20.000]  不過就是這麼多
[00:15:20.000 --> 00:15:23.000]  在一個星期裡另外那六天
[00:15:23.000 --> 00:15:25.000]  是你有你的生活
[00:15:25.000 --> 00:15:27.000]  我繼續我的忙碌
[00:15:27.000 --> 00:15:30.000]  歌曲也是這麼唱的
[00:15:30.000 --> 00:15:31.000]  WhatsApp
[00:15:31.000 --> 00:15:33.000]  一個符號
[00:15:33.000 --> 00:15:35.000]  都叫做
[00:15:35.000 --> 00:15:36.000]  好的了
[00:15:36.000 --> 00:15:39.000]  隨便人家也有回應
[00:15:39.000 --> 00:15:41.000]  還說回團體
[00:15:41.000 --> 00:15:43.000]  約出來吃飯聊聊天
[00:15:43.000 --> 00:15:44.000]  很累
[00:15:44.000 --> 00:15:45.000]  沒空
[00:15:45.000 --> 00:15:48.000]  也不太想
[00:15:48.000 --> 00:15:51.000]  當我們與人失聯的時候
[00:15:51.000 --> 00:15:53.000]  我想告訴大家
[00:15:53.000 --> 00:15:58.000]  結果我們都會與神失聯
[00:15:58.000 --> 00:16:02.000]  靈修生活固然是歸於無有
[00:16:02.000 --> 00:16:05.000]  投入崇拜的心
[00:16:05.000 --> 00:16:07.000]  我們也會越來越減退
[00:16:07.000 --> 00:16:11.000]  由實體變成為網上
[00:16:11.000 --> 00:16:17.000]  最終也是歸於無有
[00:16:17.000 --> 00:16:20.000]  我不知道在當中有多少人是駕車的
[00:16:20.000 --> 00:16:24.000]  我想用修車作為一個比喻
[00:16:24.000 --> 00:16:27.000]  如果我們發覺
[00:16:27.000 --> 00:16:30.000]  自己的信仰
[00:16:30.000 --> 00:16:32.000]  只剩下一個帳幕
[00:16:32.000 --> 00:16:34.000]  或者軀殼
[00:16:34.000 --> 00:16:37.000]  就好像我們的車有些問題
[00:16:37.000 --> 00:16:40.000]  要拿去修理
[00:16:40.000 --> 00:16:42.000]  希望你的車不用被拖了
[00:16:42.000 --> 00:16:46.000]  可以駕進你的車房裡
[00:16:46.000 --> 00:16:47.000]  但是弟兄姊妹
[00:16:47.000 --> 00:16:50.000]  你駕車進車房裡
[00:16:50.000 --> 00:16:52.000]  是否代表你的車
[00:16:52.000 --> 00:16:53.000]  就會修理好
[00:16:53.000 --> 00:16:55.000]  然後可以出來
[00:16:55.000 --> 00:16:57.000]  當然不是
[00:16:57.000 --> 00:16:59.000]  你要一個好的師傅
[00:16:59.000 --> 00:17:01.000]  下手下腳
[00:17:01.000 --> 00:17:04.000]  幫你修理好
[00:17:04.000 --> 00:17:07.000]  有問題的部分
[00:17:07.000 --> 00:17:10.000]  這才叫做修理好的車
[00:17:10.000 --> 00:17:14.000]  所以如果我們每星期
[00:17:14.000 --> 00:17:17.000]  回來教會一個多小時
[00:17:17.000 --> 00:17:19.000]  如果再加上
[00:17:19.000 --> 00:17:21.000]  我們肉體在靈魂不在
[00:17:21.000 --> 00:17:24.000]  甚至間中睜開眼睛睡
[00:17:24.000 --> 00:17:27.000]  就真的糟糕了
[00:17:27.000 --> 00:17:30.000]  這幾節的經文
[00:17:30.000 --> 00:17:31.000]  告訴我們
[00:17:31.000 --> 00:17:35.000]  舊約的帳幕是屬地的
[00:17:35.000 --> 00:17:37.000]  同樣新約
[00:17:37.000 --> 00:17:39.000]  今天我們這個禮拜堂
[00:17:39.000 --> 00:17:40.000]  我想告訴大家
[00:17:40.000 --> 00:17:42.000]  都是屬地的
[00:17:42.000 --> 00:17:44.000]  就算將來
[00:17:44.000 --> 00:17:47.000]  我們真的能夠成功賣了中心
[00:17:47.000 --> 00:17:49.000]  買到一個新的地方
[00:17:49.000 --> 00:17:51.000]  如果我們仍然是
[00:17:51.000 --> 00:17:55.000]  跟神、跟人失聯
[00:17:55.000 --> 00:18:00.000]  結果是一樣的
[00:18:00.000 --> 00:18:05.000]  今天是七月份的第一週
[00:18:05.000 --> 00:18:07.000]  我們每年
[00:18:07.000 --> 00:18:09.000]  上半年、下半年
[00:18:09.000 --> 00:18:12.000]  我們都會跟大家各自介紹
[00:18:12.000 --> 00:18:14.000]  兩本的屬靈書
[00:18:14.000 --> 00:18:16.000]  所以今天都想很簡單
[00:18:16.000 --> 00:18:19.000]  跟大家講一講這兩本書
[00:18:19.000 --> 00:18:21.000]  第一本是歐長江博士
[00:18:21.000 --> 00:18:23.000]  所寫的《我要真關係》
[00:18:23.000 --> 00:18:27.000]  內容是透過四套的關係理論
[00:18:27.000 --> 00:18:30.000]  講到關於人際關係的問題
[00:18:30.000 --> 00:18:32.000]  無論是手足之情
[00:18:32.000 --> 00:18:35.000]  師徒、朋友、異性
[00:18:35.000 --> 00:18:38.000]  同事等等的關係
[00:18:38.000 --> 00:18:41.000]  這本書希望能夠提醒
[00:18:41.000 --> 00:18:42.000]  教導我們
[00:18:42.000 --> 00:18:43.000]  如何能夠建立
[00:18:43.000 --> 00:18:46.000]  一個令人滿足的關係
[00:18:46.000 --> 00:18:48.000]  而不是失聯
[00:18:48.000 --> 00:18:51.000]  第二本是李文耀博士所寫的
[00:18:51.000 --> 00:18:53.000]  《戰鬥或者共融》
[00:18:53.000 --> 00:18:55.000]  當代神學家的教會論
