
[00:00:00.000 --> 00:00:07.920]  讓我們再次低頭同心的祈禱
[00:05:36.040 --> 00:05:37.920]  沒錯 耶穌被舉起
[00:05:37.920 --> 00:05:40.880]  受難被釘在十字架上的那一刻
[00:05:40.880 --> 00:05:44.400]  讓世人終於明白祂的身份
[00:05:44.400 --> 00:05:48.080]  耶穌因此得著榮耀
[00:05:48.080 --> 00:05:50.800]  而上帝也因著耶穌道成肉身
[00:05:50.800 --> 00:05:52.400]  臨在這個世間
[00:05:52.400 --> 00:05:54.920]  去甘願受苦受死
[00:05:54.920 --> 00:05:58.240]  上帝因此而得著榮耀
[00:05:58.240 --> 00:06:01.240]  耶穌在楊楓的17章1節這樣說
[00:06:01.240 --> 00:06:02.920]  他說父啊
[00:06:02.920 --> 00:06:04.440]  時候到了
[00:06:04.440 --> 00:06:07.360]  願祢榮耀祢的兒子
[00:06:07.360 --> 00:06:11.040]  子兒子也榮耀祢
[00:06:11.040 --> 00:06:14.240]  上帝不單止在耶穌的受死
[00:06:14.240 --> 00:06:16.160]  也將會在耶穌的復活
[00:06:16.160 --> 00:06:19.120]  升天上得著榮耀
[00:06:19.120 --> 00:06:21.640]  因為上帝的權能 祂的神聖
[00:06:21.640 --> 00:06:27.360]  正正在耶穌的身上被顯明出來
[00:06:27.360 --> 00:06:28.840]  兩節經文
[00:06:28.840 --> 00:06:31.480]  讓我們好好地去反省
[00:06:31.480 --> 00:06:33.080]  也提醒我們
[00:06:33.080 --> 00:06:34.480]  可能我們一向以為
[00:06:34.480 --> 00:06:37.800]  是一些很失敗很羞辱的事
[00:06:37.800 --> 00:06:39.640]  究竟是否真的失敗
[00:06:39.640 --> 00:06:41.080]  羞辱呢
[00:06:41.080 --> 00:06:44.840]  還是在表明的失敗之裏
[00:06:44.840 --> 00:06:46.600]  失敗的裏面
[00:06:46.600 --> 00:06:51.360]  祂是隱含著一個更大的榮耀呢
[00:06:51.360 --> 00:06:53.680]  第二段是33節
[00:06:53.680 --> 00:06:56.960]  說的是一份親密的關係
[00:06:56.960 --> 00:06:58.320]  耶穌在這一節表明
[00:06:58.320 --> 00:07:01.320]  祂離世的時候快要到了
[00:07:01.320 --> 00:07:03.000]  其實這番說話
[00:07:03.000 --> 00:07:07.440]  祂同樣曾經向猶太的領袖說過
[00:07:07.440 --> 00:07:09.400]  不過對於猶太領袖來說
[00:07:09.400 --> 00:07:11.000]  耶穌的離開
[00:07:11.000 --> 00:07:13.080]  其實是一個象徵
[00:07:13.080 --> 00:07:15.200]  象徵著猶太人的定罪
[00:07:15.200 --> 00:07:17.440]  和對他們的審判
[00:07:17.440 --> 00:07:20.880]  在《約翰福音》的八章21至24節這樣記載
[00:07:20.880 --> 00:07:22.600]  祂說:我去了
[00:07:22.600 --> 00:07:24.240]  你們會找我
[00:07:24.240 --> 00:07:27.600]  而你們會死在自己的罪中
[00:07:27.600 --> 00:07:29.160]  我所去的地方
[00:07:29.160 --> 00:07:31.360]  你們不能夠去
[00:07:31.360 --> 00:07:33.160]  猶太人就說
[00:07:33.160 --> 00:07:36.640]  祂說我要去的地方
[00:07:36.640 --> 00:07:38.640]  你們不能夠去
[00:07:38.640 --> 00:07:41.480]  難道祂自殺?
[00:07:41.480 --> 00:07:43.360]  於是耶穌對他們說
[00:07:43.360 --> 00:07:45.920]  你們是從下面來的
[00:07:45.920 --> 00:07:47.880]  我是從上面來的
[00:07:47.880 --> 00:07:50.040]  你們是屬於這個世界
[00:07:50.040 --> 00:07:51.840]  我不屬於這個世界
[00:07:51.840 --> 00:07:53.640]  所以我對你們說
[00:07:53.640 --> 00:07:56.560]  你們會死在罪中
[00:07:56.560 --> 00:07:59.400]  你們如果不信我就是那一位
[00:07:59.400 --> 00:08:02.800]  就會死在自己的罪中
[00:08:02.800 --> 00:08:04.600]  同一番說話
[00:08:04.600 --> 00:08:05.960]  孩子們
[00:08:05.960 --> 00:08:08.680]  我與你們同在的時候不是很多
[00:08:08.680 --> 00:08:10.640]  你們會找我
[00:08:10.640 --> 00:08:14.200]  但我所去的地方你們不能夠去
[00:08:14.200 --> 00:08:15.800]  不過這番說話對門徒來說
[00:08:15.800 --> 00:08:17.640]  意義卻是不一樣
[00:08:17.640 --> 00:08:19.240]  因為耶穌的離世
[00:08:19.240 --> 00:08:21.360]  象徵著門徒
[00:08:21.360 --> 00:08:23.320]  和上帝
[00:08:23.320 --> 00:08:24.920]  和耶穌
[00:08:24.920 --> 00:08:28.640]  和其他信徒之間發生一種新的關係
[00:08:28.640 --> 00:08:30.720]  一份很親密的關係
[00:08:30.720 --> 00:08:33.440]  所以這一刻耶穌稱呼他的門徒
[00:08:33.440 --> 00:08:34.920]  怎樣稱呼呢?
[00:08:34.920 --> 00:08:37.280]  祂說「孩子們」
[00:08:37.280 --> 00:08:38.640]  這個稱呼讓我們記得
[00:08:38.640 --> 00:08:41.640]  耶穌曾經在《約翰福音》的一章十二節
[00:08:41.640 --> 00:08:43.000]  這樣說過
[00:08:43.000 --> 00:08:45.040]  祂說「凡接待他的
[00:08:45.040 --> 00:08:47.200]  就是信他名的人
[00:08:47.200 --> 00:08:49.400]  他就賜他們權柄
[00:08:49.400 --> 00:08:53.520]  作上帝的兒女」
[00:08:53.520 --> 00:08:56.360]  《約翰福音》整個《約翰福音》
[00:08:56.360 --> 00:08:58.120]  耶穌在這裡
[00:08:58.120 --> 00:08:59.880]  唯一的一次
[00:08:59.880 --> 00:09:04.440]  向祂的門徒去稱呼「孩子們」
[00:09:04.440 --> 00:09:06.120]  因為耶穌的離世
[00:09:06.120 --> 00:09:09.320]  一個全新的關係開始了
[00:09:09.320 --> 00:09:12.280]  耶穌向祂親愛的孩子
[00:09:12.280 --> 00:09:14.480]  這十位忠誠門徒
[00:09:14.480 --> 00:09:17.600]  頒佈了一條新的命令
[00:09:17.600 --> 00:09:19.960]  亦都是開始這個第三個段落
[00:09:19.960 --> 00:09:22.400]  三十四至三十五節
[00:09:22.400 --> 00:09:25.160]  「我賜給你們一條新的命令
[00:09:25.160 --> 00:09:28.200]  乃是叫你們彼此相愛」
[00:09:28.200 --> 00:09:29.680]  我怎樣愛你們
[00:09:29.680 --> 00:09:32.800]  你們都要怎樣彼此相愛
[00:09:32.800 --> 00:09:34.880]  你們若彼此相愛
[00:09:34.880 --> 00:09:36.840]  眾人因此就認出
[00:09:36.840 --> 00:09:40.200]  你們是我的門徒了
[00:09:40.200 --> 00:09:42.600]  如果大家自小在教會成長
[00:09:42.600 --> 00:09:44.920]  可能你都會背過這段金句
[00:09:44.920 --> 00:09:47.880]  背的時候你會發覺有些不太一樣
[00:09:47.880 --> 00:09:49.400]  原來新修訂的和學本
[00:09:49.400 --> 00:09:54.600]  是將其中三個字刪去了
[00:09:54.600 --> 00:09:59.040]  原本是「你們如果有彼此相愛的心」
[00:09:59.040 --> 00:10:02.720]  但新的修訂是「你們若彼此相愛」
[00:10:02.720 --> 00:10:04.560]  沒有了三個字
[00:10:04.560 --> 00:10:12.200]  沒有了「有」和「心」
[00:10:12.200 --> 00:10:14.520]  「若有」的「心」
[00:10:14.520 --> 00:10:16.600]  指出甚麼呢
[00:10:16.600 --> 00:10:20.360]  指出不單要有「心」
[00:10:20.360 --> 00:10:22.600]  新的話本
[00:10:22.600 --> 00:10:27.280]  還要用行動去表明我們內心的意圖
[00:10:27.280 --> 00:10:31.320]  即是說我們有相愛的行動
[00:10:31.320 --> 00:10:34.160]  這個命令有兩方面要我們注意的
[00:10:34.160 --> 00:10:39.440]  第一是信徒之間要以耶穌愛我們的程度、方式
[00:10:39.440 --> 00:10:45.480]  去作為我們彼此相處的一個榜樣
[00:10:45.480 --> 00:10:49.080]  第二是信徒之間他們彼此相愛
[00:10:49.080 --> 00:10:51.320]  是一個活生生的見證
[00:10:51.320 --> 00:10:52.880]  一個記號
[00:10:52.880 --> 00:10:54.840]  讓人因此就認出
[00:10:54.840 --> 00:10:58.080]  這班人是耶穌的門徒
[00:10:58.080 --> 00:11:04.760]  雖然在我們頭上沒有寫著「我們是基督徒」
[00:11:04.760 --> 00:11:09.400]  但因為信徒之間彼此相愛的行為
[00:11:09.400 --> 00:11:11.680]  未信或未認識耶穌的人
[00:11:11.680 --> 00:11:14.120]  就從我們的行為去認出
[00:11:14.120 --> 00:11:19.240]  難怪原來他們是基督徒
[00:11:19.240 --> 00:11:23.120]  至於耶穌愛我們的程度、方式是怎樣的呢?
[00:11:23.120 --> 00:11:25.480]  耶穌在講出今天的經文之前
[00:11:25.480 --> 00:11:28.600]  祂曾經為門徒洗腳
[00:11:28.600 --> 00:11:31.520]  記載在《約翰福音》的十三章
[00:11:31.520 --> 00:11:37.560]  當時將要出賣耶穌的猶大也在
[00:11:37.560 --> 00:11:41.280]  將要不認祂的彼得也在
[00:11:41.280 --> 00:11:43.160]  將要四散崩逃
[00:11:43.160 --> 00:11:46.520]  留下祂獨自一人去面對酷刑的
[00:11:46.520 --> 00:11:50.680]  面對苦難的那班門徒也在
[00:11:50.680 --> 00:11:55.200]  耶穌也一一為他們洗腳
[00:11:55.200 --> 00:11:58.360]  就好像臨終前的至親
[00:11:58.360 --> 00:12:02.160]  耶穌期望他的門徒在他離開之後
[00:12:02.160 --> 00:12:05.360]  可以去彼此的服侍
[00:12:05.360 --> 00:12:07.440]  經文是這樣記載的
[00:12:07.440 --> 00:12:11.720]  耶穌洗完他們的腳就穿上衣服
[00:12:11.720 --> 00:12:15.240]  又坐下來對他們說
[00:12:15.240 --> 00:12:19.600]  「我為你們所做的,你們明白嗎?」
[00:12:19.600 --> 00:12:23.440]  「你們稱呼我老師,稱呼我主」
[00:12:23.440 --> 00:12:28.240]  「你們說的是沒錯,我本來就是」
[00:12:28.240 --> 00:12:31.440]  「我是你們的主,你們的老師」
[00:12:31.440 --> 00:12:34.440]  「尚且洗你們的腳」
[00:12:34.440 --> 00:12:39.880]  「你們都應該彼此洗腳」
[00:12:39.880 --> 00:12:44.360]  耶穌這一刻是很傷痛的分離時刻
[00:12:44.360 --> 00:12:49.520]  祂把自己的需要,自己的遭遇放在一邊
[00:12:49.520 --> 00:12:53.480]  只是想著怎樣去建立眼前這一班
[00:12:53.480 --> 00:12:55.480]  祂所愛的門徒
[00:12:55.480 --> 00:12:59.120]  怎樣去建立他們這個群體
[00:12:59.120 --> 00:13:01.200]  有時我在想
[00:13:01.200 --> 00:13:03.960]  當我要面對一個將要出賣自己
[00:13:03.960 --> 00:13:06.720]  一個將要不認自己
[00:13:06.720 --> 00:13:09.680]  面對一些將會在我大難臨頭的時候
[00:13:09.680 --> 00:13:12.200]  各自飛的朋友
[00:13:12.200 --> 00:13:15.520]  如果我這一刻要為他們洗腳
[00:13:15.520 --> 00:13:18.760]  我會怎樣洗呢?
[00:13:18.760 --> 00:13:21.880]  我會全心全意地洗?
[00:13:21.880 --> 00:13:27.240]  還是一邊洗,一邊很心痛,流淚呢?
[00:13:27.240 --> 00:13:31.960]  還是我會洗得很委屈,很不甘心?
[00:13:31.960 --> 00:13:36.520]  還是另外一些感受呢?
[00:13:36.520 --> 00:13:38.400]  其實真的想不到
[00:13:38.400 --> 00:13:42.640]  因為我們沒有像耶穌那樣有一個預知的能力
[00:13:42.640 --> 00:13:48.000]  但我相信那一刻會是非常難受的
[00:13:48.000 --> 00:13:49.680]  但我們從經文裡面看得到
[00:13:49.680 --> 00:13:56.200]  耶穌是全心全意地為每一個門徒洗腳
[00:13:56.200 --> 00:13:57.920]  祂能夠全心全意
[00:13:57.920 --> 00:14:03.120]  我想是因為祂接納了他們的門徒
[00:14:03.120 --> 00:14:06.760]  特別是接納了他們的軟弱
[00:14:06.760 --> 00:14:12.560]  耶穌也願意我們由這份接納去開始
[00:14:12.560 --> 00:14:16.400]  去接納去愛我們身邊的弟兄姊妹
[00:14:16.400 --> 00:14:19.720]  然後才可以跟耶穌一樣的
[00:14:19.720 --> 00:14:24.640]  去彼此相愛,去彼此服侍
[00:14:24.640 --> 00:14:26.840]  接著大家可能會問
[00:14:26.840 --> 00:14:29.720]  聖經說這一條是一條新的命令
[00:14:29.720 --> 00:14:32.320]  新在哪裡呢?
[00:14:32.320 --> 00:14:33.960]  其實九天律法的核心
[00:14:33.960 --> 00:14:36.560]  不是要我們每一個選民
[00:14:36.560 --> 00:14:40.560]  要愛上帝、愛鄰舍如同自己嗎?
[00:14:40.560 --> 00:14:41.360]  在新約的時候
[00:14:41.360 --> 00:14:43.400]  耶穌多次地去肯定
[00:14:43.400 --> 00:14:50.160]  愛上帝、愛鄰舍是誡命之中最大的那兩條
[00:14:50.160 --> 00:14:52.120]  另外耶穌也教導說
[00:14:52.120 --> 00:14:54.040]  要愛你們的仇敵
[00:14:54.040 --> 00:14:56.960]  為那些逼迫你們的土局
[00:14:56.960 --> 00:14:59.320]  耶穌說給門徒一條新的命令
[00:14:59.320 --> 00:15:01.920]  究竟新在哪裡呢?
[00:15:01.920 --> 00:15:02.720]  原來新的地方
[00:15:02.720 --> 00:15:06.440]  不是在命令之中所描述的要去愛
[00:15:06.440 --> 00:15:10.080]  新的地方是一個新的關係
[00:15:10.080 --> 00:15:15.840]  是門徒跟耶穌上帝那份參離的關係
[00:15:15.840 --> 00:15:20.160]  當門徒願意去履行這個彼此相愛的命令
[00:15:20.160 --> 00:15:23.920]  就是一個記號、一個名證
[00:15:23.920 --> 00:15:28.400]  我是上帝的孩子
[00:15:28.400 --> 00:15:32.400]  是上帝家裏面的人
[00:15:32.400 --> 00:15:37.960]  中國人有句說話就是「生糧唔大養糧唔大」
[00:15:37.960 --> 00:15:42.320]  當那些做子女的感受到父母對他的愛護
[00:15:42.320 --> 00:15:44.560]  不似老虎的養育
[00:15:44.560 --> 00:15:46.200]  轉眼間後來才知道
[00:15:46.200 --> 00:15:49.480]  原來他不是我的親生父母
[00:15:49.480 --> 00:15:51.720]  又或者他一早就知道
[00:15:51.720 --> 00:15:54.600]  他是自己的養父母、繼父母
[00:15:54.600 --> 00:15:57.160]  其實沒有血緣關係的
[00:15:57.160 --> 00:16:00.960]  但是那份的愛和關懷
[00:16:00.960 --> 00:16:03.400]  就已經是一個名證
[00:16:03.400 --> 00:16:08.960]  已經顯示他們大家都是一家人
[00:16:08.960 --> 00:16:11.800]  就好像耶穌進行父上的命令
[00:16:11.800 --> 00:16:14.000]  表達了他對父上的愛
[00:16:14.000 --> 00:16:16.400]  表達了他們就是一家人
[00:16:16.400 --> 00:16:17.720]  聖經這樣說
[00:16:17.720 --> 00:16:21.320]  「我這樣做是照著父的命令
[00:16:21.320 --> 00:16:25.880]  為了讓世人知道我愛父」
[00:16:25.880 --> 00:16:27.800]  同樣耶穌也要求他的孩子
[00:16:27.800 --> 00:16:30.520]  他的追隨者、他的門徒
[00:16:30.520 --> 00:16:34.960]  也要像他愛父上一樣去愛他
[00:16:34.960 --> 00:16:37.320]  「有了我的命令而又遵守的人
[00:16:37.320 --> 00:16:38.960]  就是愛我的
[00:16:38.960 --> 00:16:41.720]  愛我的人我父要愛他
[00:16:41.720 --> 00:16:44.320]  我也要愛他
[00:16:44.320 --> 00:16:49.000]  並且要親自向他演繹」
[00:16:49.000 --> 00:16:52.160]  這是一個全新的關係
[00:16:52.160 --> 00:16:54.320]  當我們要轉入上帝的兒女
[00:16:54.320 --> 00:16:57.360]  耶穌的門徒的親密關係裡面的時候
[00:16:57.360 --> 00:17:00.800]  其實就是表明我們願意去進行
[00:17:00.800 --> 00:17:04.360]  彼此相愛這個誡命
[00:17:04.360 --> 00:17:07.520]  就好像在婚禮裡面
[00:17:07.520 --> 00:17:10.200]  一對新人他們需要立誓
[00:17:10.200 --> 00:17:12.560]  彼此的立誓
[00:17:12.560 --> 00:17:16.560]  當兩人轉入這份關係的時候
[00:17:16.560 --> 00:17:19.160]  他們願意無論在什麼情況下
[00:17:19.160 --> 00:17:21.600]  都會愛對方
[00:17:21.600 --> 00:17:24.920]  直至到他們的離世
[00:17:24.920 --> 00:17:28.200]  彼此相愛真是一個不容易的任務
[00:17:28.200 --> 00:17:31.320]  因為要愛一個跟自己很不一樣
[00:17:31.320 --> 00:17:34.840]  甚至頂撞自己的人
[00:17:34.840 --> 00:17:37.600]  甚至是自己很難接納的人
[00:17:37.600 --> 00:17:40.520]  又或者他曾經傷害過自己的人
[00:17:40.520 --> 00:17:43.360]  這是一件很不容易的事
[00:17:43.360 --> 00:17:45.000]  但是耶穌應許
[00:17:45.000 --> 00:17:47.520]  祂要加給我們力量
[00:17:47.520 --> 00:17:48.800]  先這樣說
[00:17:48.800 --> 00:17:51.240]  「你若遵守我的命令
[00:17:51.240 --> 00:17:54.240]  就會常在我的外裡
[00:17:54.240 --> 00:17:57.040]  正如我遵守我父的命令
[00:17:57.040 --> 00:18:00.160]  常在他的外裡」
[00:18:00.160 --> 00:18:02.240]  讓我們的學校主耶穌
[00:18:02.240 --> 00:18:04.000]  以接納
[00:18:04.000 --> 00:18:07.480]  特別是接納我們身邊弟兄姊妹的軟弱
[00:18:07.480 --> 00:18:09.560]  作為一個開始
[00:18:09.560 --> 00:18:14.000]  去愛我們身邊的每一位信徒
[00:18:14.000 --> 00:18:16.280]  弟兄姊妹
[00:18:16.280 --> 00:18:18.240]  說了這麼多
[00:18:18.240 --> 00:18:19.560]  這麼久了
[00:18:19.560 --> 00:18:21.200]  可能大家都會意會
[00:18:21.200 --> 00:18:24.280]  教會的核心價值之一
[00:18:24.280 --> 00:18:26.400]  在我們這個信仰群體裏面
[00:18:26.400 --> 00:18:29.680]  去切實地彼此相愛
[00:18:29.680 --> 00:18:33.080]  就好像耶穌基督愛我們一樣
[00:18:33.080 --> 00:18:36.240]  這是教會跟其他組織不同的地方
[00:18:36.240 --> 00:18:38.600]  不可以替代的地方
[00:18:38.600 --> 00:18:41.920]  亦都是最基本最持久的特質
[00:18:41.920 --> 00:18:47.800]  是教會賴以生存和發展的根本原因之一
[00:18:47.800 --> 00:18:50.040]  我說之一
[00:18:50.040 --> 00:18:54.600]  即是核心價值不止於彼此相愛的這一條
[00:18:54.600 --> 00:18:56.200]  還有其他
[00:18:56.200 --> 00:19:02.040]  例如我們承認耶穌基督是我們教會的元首
[00:19:02.040 --> 00:19:03.560]  不過今日時間的關係
[00:19:03.560 --> 00:19:07.320]  我就要跟大家分享彼此相愛的這一條
[00:19:07.320 --> 00:19:09.960]  其中一條的核心價值
[00:19:09.960 --> 00:19:11.760]  我當然要強調的就是
[00:19:11.760 --> 00:19:13.480]  彼此相愛並不表示
[00:19:13.480 --> 00:19:17.720]  教會是一群信耶穌的人的俱樂部
[00:19:17.720 --> 00:19:19.360]  我們聚在一起的時候
[00:19:19.360 --> 00:19:21.320]  就是唯威位
[00:19:21.320 --> 00:19:23.400]  對世事不聞不聞
[00:19:23.400 --> 00:19:26.000]  不理人間的疾苦
[00:19:26.000 --> 00:19:27.960]  因為上帝曾經說過
[00:19:27.960 --> 00:19:31.320]  他說萬國要因你得福
[00:19:31.320 --> 00:19:33.000]  信徒從上帝那裏去領受
[00:19:33.000 --> 00:19:34.800]  他要因典他的愛
[00:19:34.800 --> 00:19:36.840]  是要讓其他未認識
[00:19:36.840 --> 00:19:38.480]  未相信的人
[00:19:38.480 --> 00:19:40.320]  都因你的緣故
[00:19:40.320 --> 00:19:42.760]  可以得到上帝所賜的
[00:19:42.760 --> 00:19:45.200]  這些的福分
[00:19:45.200 --> 00:19:47.960]  況且我剛才說過
[00:19:47.960 --> 00:19:50.640]  這個新命令有兩方面我們要注意
[00:19:50.640 --> 00:19:52.720]  第一要留意耶穌怎樣去愛我們
[00:19:52.720 --> 00:19:54.840]  因為那是我們的榜樣
[00:19:54.840 --> 00:19:56.400]  第二就是信徒之間的相處
[00:19:56.400 --> 00:19:58.200]  其實是一個地標
[00:19:58.200 --> 00:19:59.720]  一個記號
[00:19:59.720 --> 00:20:01.720]  讓人因此認出
[00:20:01.720 --> 00:20:04.480]  這群人就是耶穌的門徒
[00:20:04.480 --> 00:20:06.960]  也因此去吸引其他人
[00:20:06.960 --> 00:20:12.040]  去加入這個相愛相顧的群體
