
[00:00:00.000 --> 00:00:02.720]  如果你有聖經,我都鼓勵你一起擁抱神的話
[00:03:31.320 --> 00:03:33.320]  多少晚開夜車
[00:03:33.320 --> 00:03:36.320]  一個人一個愚蠢的事情
[00:03:36.320 --> 00:03:39.520]  就可以把整件事搞砸了
[00:03:39.520 --> 00:03:42.920]  家庭如是
[00:03:42.920 --> 00:03:45.720]  只要有一個人欠下賭債
[00:03:45.720 --> 00:03:47.720]  你整個家庭都很難搞
[00:03:47.720 --> 00:03:49.920]  我們很明白的事就是
[00:03:49.920 --> 00:03:52.320]  無論我們有多有智慧
[00:03:52.320 --> 00:03:55.720]  無論我們多敬畏神也好
[00:03:55.720 --> 00:03:57.920]  我可以做到我自己的部分
[00:03:57.920 --> 00:03:59.720]  其他人怎麼做我控制不了
[00:03:59.720 --> 00:04:01.920]  而其他人所做的事情
[00:04:01.920 --> 00:04:05.320]  就可以將你所做的事情變成回間舖
[00:04:05.320 --> 00:04:07.320]  那怎樣去面對呢
[00:04:07.320 --> 00:04:09.320]  好像很無奈
[00:04:09.320 --> 00:04:11.320]  今天我們想直接在傳道書裡面
[00:04:11.320 --> 00:04:13.120]  去思想這個課題
[00:04:13.120 --> 00:04:16.120]  看見我們無論做多少
[00:04:16.120 --> 00:04:17.920]  都是做不到多少
[00:04:17.920 --> 00:04:19.920]  但我們應該怎麼去做呢
[00:04:19.920 --> 00:04:20.920]  如果有聖經的話
[00:04:20.920 --> 00:04:24.920]  聖經翻開到傳道書第十章
[00:04:24.920 --> 00:04:26.920]  之前我們也說過
[00:04:26.920 --> 00:04:28.920]  傳道書的作者我們不是很清楚
[00:04:28.920 --> 00:04:30.920]  但就是有一個傳道人
[00:04:30.920 --> 00:04:32.920]  跟我們去思想人生
[00:04:32.920 --> 00:04:34.920]  他藉著很多不同的人情世故
[00:04:34.920 --> 00:04:36.920]  無論是自然現象
[00:04:36.920 --> 00:04:38.920]  或者是社會的常態裡面
[00:04:38.920 --> 00:04:41.920]  去反思生命裡面有很多的無奈
[00:04:41.920 --> 00:04:43.920]  我們有很多的限制
[00:04:43.920 --> 00:04:45.920]  在很多不同的角度來看
[00:04:45.920 --> 00:04:47.920]  日光之下彷彿很多東西
[00:04:47.920 --> 00:04:49.920]  都不是我們可以控制的
[00:04:49.920 --> 00:04:51.920]  到了第九章的時候
[00:04:51.920 --> 00:04:53.920]  他就說出一個很殘酷
[00:04:53.920 --> 00:04:55.920]  但很真實的事實
[00:04:55.920 --> 00:04:57.920]  就是我們每一個人都敵不過死亡
[00:04:57.920 --> 00:04:59.920]  無論你是一個怎樣的人
[00:04:59.920 --> 00:05:00.920]  無論你是敬畏神還是不敬畏神
[00:05:00.920 --> 00:05:01.920]  聖傑還是不聖傑
[00:05:01.920 --> 00:05:03.920]  好人還是壞人都好
[00:05:03.920 --> 00:05:05.920]  我們每個人都面對一個終結
[00:05:05.920 --> 00:05:06.920]  就是死亡
[00:05:06.920 --> 00:05:07.920]  無法自逃避
[00:05:07.920 --> 00:05:09.920]  但不單止這樣
[00:05:09.920 --> 00:05:11.920]  第九章的下半段他再說
[00:05:11.920 --> 00:05:13.920]  跑得快的不一定贏
[00:05:13.920 --> 00:05:15.920]  有智慧不代表一定好
[00:05:15.920 --> 00:05:18.920]  就是說不單止我們不能扭轉一個命運
[00:05:18.920 --> 00:05:19.920]  就是死亡
[00:05:19.920 --> 00:05:21.920]  是我們每一個人要面對的終結
[00:05:21.920 --> 00:05:23.920]  還有就是在我們在生的時候
[00:05:23.920 --> 00:05:25.920]  很多東西都是我們控制不了的
[00:05:25.920 --> 00:05:27.920]  有智慧都不一定有用
[00:05:27.920 --> 00:05:30.920]  可能有智慧可以幫助你得勝
[00:05:30.920 --> 00:05:32.920]  可以解鎖這個遺承的問題
[00:05:32.920 --> 00:05:34.920]  但很快就會被人遺忘
[00:05:34.920 --> 00:05:39.920]  智慧都是給了我們很多限制
[00:05:39.920 --> 00:05:41.920]  只是做了那麼多
[00:05:41.920 --> 00:05:43.920]  而這個思想這個課題
[00:05:43.920 --> 00:05:45.920]  是第十章繼續連著來
[00:05:45.920 --> 00:05:47.920]  讓我們看見智慧的限制
[00:05:47.920 --> 00:05:49.920]  人生的無奈
[00:05:49.920 --> 00:05:52.920]  從中我們去反思我們怎樣去面對
[00:05:52.920 --> 00:05:54.920]  第十章第一節說到
[00:05:54.920 --> 00:05:59.920]  死蒼蠅使造香的蠔油散發臭氣
[00:05:59.920 --> 00:06:05.920]  同樣一點愚昧也能壓倒智慧和尊榮
[00:06:05.920 --> 00:06:09.920]  你造些香蠔油是當時很常有的事情
[00:06:09.920 --> 00:06:12.920]  而一隻死蒼蠅掉下去的時候
[00:06:12.920 --> 00:06:14.920]  就整間都臭了
[00:06:14.920 --> 00:06:16.920]  這個可能是誇張地說
[00:06:16.920 --> 00:06:19.920]  但同樣一樣有一點愚昧
[00:06:19.920 --> 00:06:22.920]  也能壓倒智慧和尊榮
[00:06:22.920 --> 00:06:24.920]  你有多有智慧也好
[00:06:24.920 --> 00:06:25.920]  有愚昧的話
[00:06:25.920 --> 00:06:28.920]  它可以很快地反轉桌子
[00:06:28.920 --> 00:06:30.920]  你就什麼都沒有了
[00:06:30.920 --> 00:06:35.920]  這裡它是用一個玩字一個workplay
[00:06:35.920 --> 00:06:39.920]  一點愚昧可以壓倒智慧和尊榮
[00:06:39.920 --> 00:06:42.920]  壓倒這個字有點像我們中文說的
[00:06:42.920 --> 00:06:44.920]  壓倒性的勝利
[00:06:44.920 --> 00:06:45.920]  我比你重
[00:06:45.920 --> 00:06:46.920]  我壓低了你
[00:06:46.920 --> 00:06:48.920]  我贏了你
[00:06:48.920 --> 00:06:50.920]  但是玩字在哪裡呢
[00:06:50.920 --> 00:06:53.920]  就是這個很重的愚昧壓下來壓低了你
[00:06:53.920 --> 00:06:58.920]  但是尊榮榮耀這個字在原文也是重的意思
[00:06:58.920 --> 00:07:00.920]  有點像中文就是
[00:07:00.920 --> 00:07:05.920]  你很敬重很有份量很重的榮耀
[00:07:05.920 --> 00:07:07.920]  而這個這麼重的榮耀
[00:07:07.920 --> 00:07:09.920]  也比愚昧更重
[00:07:09.920 --> 00:07:11.920]  你這樣壓了下來
[00:07:11.920 --> 00:07:13.920]  就是一點點的愚昧
[00:07:13.920 --> 00:07:17.920]  就可以反轉你的計劃
[00:07:17.920 --> 00:07:20.920]  我們很少人做香膏油
[00:07:20.920 --> 00:07:22.920]  讓我做一個另一個比喻
[00:07:22.920 --> 00:07:23.920]  你想像一下
[00:07:23.920 --> 00:07:25.920]  假設你為你的外人
[00:07:25.920 --> 00:07:27.920]  預備了一餐燭光晚餐
[00:07:27.920 --> 00:07:30.920]  花了很多時間去預備
[00:07:30.920 --> 00:07:32.920]  熬了一個很好的湯
[00:07:32.920 --> 00:07:35.920]  就想到在天台上曬月光
[00:07:35.920 --> 00:07:36.920]  點著蠟燭
[00:07:36.920 --> 00:07:40.920]  你拿湯出來準備給他喝的時候
[00:07:40.920 --> 00:07:41.920]  一隻雀飛過
[00:07:41.920 --> 00:07:44.920]  啊 啊 啊 啾
[00:07:44.920 --> 00:07:46.920]  那你怎樣呢
[00:07:46.920 --> 00:07:48.920]  你舀開他喝嗎
[00:07:48.920 --> 00:07:50.920]  做不出的
[00:07:50.920 --> 00:07:54.920]  就是一點點的東西就弄得整包湯都沒有了
[00:07:54.920 --> 00:07:55.920]  你花了多少時間去弄都好
[00:07:55.920 --> 00:07:56.920]  一隻雀飛過
[00:07:56.920 --> 00:07:59.920]  這樣就什麼都沒有了
[00:07:59.920 --> 00:08:01.920]  同樣的就是死蒼蠅
[00:08:01.920 --> 00:08:03.920]  你要做香膏的發臭
[00:08:03.920 --> 00:08:05.920]  一點點的愚昧
[00:08:05.920 --> 00:08:09.920]  就可以敗壞你一切的智慧和尊榮
[00:08:09.920 --> 00:08:10.920]  很無奈
[00:08:10.920 --> 00:08:12.920]  但實在是真的
[00:08:12.920 --> 00:08:14.920]  第二節他再說
[00:08:14.920 --> 00:08:16.920]  智慧的人的心居右
[00:08:16.920 --> 00:08:18.920]  愚昧的人的心居左
[00:08:18.920 --> 00:08:21.920]  這裡不是從一個醫學的角度來說
[00:08:21.920 --> 00:08:23.920]  你的心偏右偏左的問題
[00:08:23.920 --> 00:08:27.920]  在古時他們相信
[00:08:27.920 --> 00:08:29.920]  右邊是好的
[00:08:29.920 --> 00:08:31.920]  左邊是沒那麼好的
[00:08:31.920 --> 00:08:33.920]  所謂智慧的人的心居右
[00:08:33.920 --> 00:08:35.920]  就是你的心行得正 站得正
[00:08:35.920 --> 00:08:37.920]  有點像中文我們說的
[00:08:37.920 --> 00:08:39.920]  愚昧的人心術不正
[00:08:39.920 --> 00:08:41.920]  他的心就去了左邊
[00:08:41.920 --> 00:08:43.920]  為什麼右邊才是好的
[00:08:43.920 --> 00:08:44.920]  另外一個說法就是說
[00:08:44.920 --> 00:08:45.920]  在打仗的時候
[00:08:45.920 --> 00:08:47.920]  通常是右手拿武器
[00:08:47.920 --> 00:08:49.920]  所以你右手要有些保護
[00:08:49.920 --> 00:08:50.920]  因為左手已經拿盾了
[00:08:50.920 --> 00:08:51.920]  你要保護你的右手
[00:08:51.920 --> 00:08:53.920]  免得你的右手受到傷害
[00:08:53.920 --> 00:08:55.920]  你的右邊是被保護的
[00:08:55.920 --> 00:08:57.920]  所以智慧人的心居右
[00:08:57.920 --> 00:08:59.920]  他的心是被保護的
[00:08:59.920 --> 00:09:01.920]  無論兩個說法都好
[00:09:01.920 --> 00:09:05.920]  很明顯就是智慧的人是對的
[00:09:05.920 --> 00:09:07.920]  他的心是在對的那邊
[00:09:07.920 --> 00:09:08.920]  被保護的
[00:09:08.920 --> 00:09:11.920]  但是愚昧的人是沒有的
[00:09:11.920 --> 00:09:14.920]  但是你的心是怎樣
[00:09:14.920 --> 00:09:15.920]  你見不到的
[00:09:15.920 --> 00:09:16.920]  外面的人是見不到的
[00:09:16.920 --> 00:09:17.920]  不過愚昧的人
[00:09:17.920 --> 00:09:19.920]  他是徹頭徹尾地愚昧的
[00:09:19.920 --> 00:09:21.920]  所以他裡面是愚昧的
[00:09:21.920 --> 00:09:22.920]  他外面也是愚昧的
[00:09:22.920 --> 00:09:23.920]  第三次他說
[00:09:23.920 --> 00:09:26.920]  愚昧人的行徑顯出無知
[00:09:26.920 --> 00:09:28.920]  對眾人說他是愚昧人
[00:09:28.920 --> 00:09:31.920]  他用他的日常生活一舉一動
[00:09:31.920 --> 00:09:33.920]  用他的言行舉止
[00:09:33.920 --> 00:09:36.920]  讓你知道我是一個愚昧人
[00:09:36.920 --> 00:09:38.920]  是蠢到出面的那些
[00:09:38.920 --> 00:09:39.920]  換句話說
[00:09:39.920 --> 00:09:41.920]  因為他裡面不正
[00:09:41.920 --> 00:09:44.920]  所以他外面走的也不正
[00:09:44.920 --> 00:09:46.920]  以致他所做的也不正
[00:09:46.920 --> 00:09:47.920]  以致他做愚昧的時候
[00:09:47.920 --> 00:09:52.920]  大家見到他真的是一個愚昧人
[00:09:52.920 --> 00:09:53.920]  第四節
[00:09:53.920 --> 00:09:56.920]  掌權者的怒氣若向你發作
[00:09:56.920 --> 00:09:58.920]  不要離開你的本位
[00:09:58.920 --> 00:10:02.920]  因為鎮定能平息大過
[00:10:02.920 --> 00:10:03.920]  我們很明白
[00:10:03.920 --> 00:10:06.920]  如果掌權者向你發怒
[00:10:06.920 --> 00:10:07.920]  假設在工作的環境
[00:10:07.920 --> 00:10:09.920]  是你的老闆
[00:10:09.920 --> 00:10:10.920]  你不要走開
[00:10:10.920 --> 00:10:12.920]  如果你的老闆罵你
[00:10:12.920 --> 00:10:13.920]  我不跟你說話我走了
[00:10:13.920 --> 00:10:15.920]  更大件事
[00:10:15.920 --> 00:10:17.920]  你不要離開你的本位
[00:10:17.920 --> 00:10:19.920]  掌權者向你發怒
[00:10:19.920 --> 00:10:22.920]  你仍然要鎮定
[00:10:22.920 --> 00:10:25.920]  因為鎮定能夠平息大過
[00:10:25.920 --> 00:10:27.920]  鎮定的意思是
[00:10:27.920 --> 00:10:30.920]  即使在一個很大的壓迫
[00:10:30.920 --> 00:10:32.920]  情緒的壓迫下
[00:10:32.920 --> 00:10:36.920]  你仍然能夠保持自己的心境
[00:10:36.920 --> 00:10:39.920]  可以控制自己的情緒
[00:10:39.920 --> 00:10:41.920]  這樣能夠平息大過
[00:10:41.920 --> 00:10:43.920]  平息大過
[00:10:43.920 --> 00:10:45.920]  有人可能說
[00:10:45.920 --> 00:10:46.920]  你犯了什麼大錯
[00:10:46.920 --> 00:10:48.920]  他向你發烈怒的時候
[00:10:48.920 --> 00:10:50.920]  只要你不跟他爭拗
[00:10:50.920 --> 00:10:52.920]  都可以擺平事情
[00:10:52.920 --> 00:10:54.920]  我們都可以理解
[00:10:54.920 --> 00:10:56.920]  當有人向你發烈怒
[00:10:56.920 --> 00:10:58.920]  你又向他發烈怒的時候
[00:10:58.920 --> 00:11:00.920]  通常都沒有什麼好後果
[00:11:00.920 --> 00:11:01.920]  只是火星撞地球
[00:11:01.920 --> 00:11:03.920]  愈撞愈勁
[00:11:03.920 --> 00:11:05.920]  但另一個說法是
[00:11:05.920 --> 00:11:08.920]  當他犯錯向你發烈怒的時候
[00:11:08.920 --> 00:11:10.920]  你平息
[00:11:10.920 --> 00:11:12.920]  你鎮定的時候
[00:11:12.920 --> 00:11:14.920]  你可以平息他的怒氣
[00:11:14.920 --> 00:11:16.920]  即使他燒到你不死
[00:11:16.920 --> 00:11:18.920]  你都可以處理得到
[00:11:18.920 --> 00:11:22.920]  但為什麼無端端這樣說呢
[00:11:22.920 --> 00:11:25.920]  頭三節都很明顯
[00:11:25.920 --> 00:11:30.920]  愚昧的可以敗壞你的智慧
[00:11:30.920 --> 00:11:34.920]  然後就比較愚昧和聰明人
[00:11:34.920 --> 00:11:36.920]  但為什麼無端端第四節
[00:11:36.920 --> 00:11:38.920]  講到掌權者向你發作的時候
[00:11:38.920 --> 00:11:39.920]  就這樣看第四節都明白
[00:11:39.920 --> 00:11:40.920]  但你擺不明白
[00:11:40.920 --> 00:11:43.920]  頭三節有什麼關係
[00:11:43.920 --> 00:11:45.920]  這似乎是講到
[00:11:45.920 --> 00:11:47.920]  掌權者向你發怒的時候
[00:11:47.920 --> 00:11:50.920]  他可能很愚昧地犯
[00:11:50.920 --> 00:11:54.920]  但你能夠很鎮定地平息你的怒氣
[00:11:54.920 --> 00:11:57.920]  你就很有智慧了
[00:11:57.920 --> 00:11:59.920]  接下來再說
[00:11:59.920 --> 00:12:00.920]  第五節
[00:12:00.920 --> 00:12:03.920]  我見日光之下有一件和環
[00:12:03.920 --> 00:12:06.920]  似乎是出於統治者的錯誤
[00:12:06.920 --> 00:12:08.920]  日光之下有和環
[00:12:08.920 --> 00:12:10.920]  我讀書時經常這樣說
[00:12:10.920 --> 00:12:12.920]  有一個新的和環我見到
[00:12:12.920 --> 00:12:15.920]  似乎是出於統治者的錯誤
[00:12:15.920 --> 00:12:20.920]  中文譯作似乎譯得比較溫和
[00:12:20.920 --> 00:12:23.920]  原文的文法上是可以這樣解釋
[00:12:23.920 --> 00:12:27.920]  但也可以說是出於掌權者的錯誤
[00:12:27.920 --> 00:12:30.920]  我選擇後者的解法
[00:12:30.920 --> 00:12:33.920]  這個和環是出於掌權者的錯誤
[00:12:33.920 --> 00:12:36.920]  這個錯誤是他做了一件錯事
[00:12:36.920 --> 00:12:38.920]  可能是無心之失
[00:12:38.920 --> 00:12:40.920]  可能是他忘記了有遺留
[00:12:40.920 --> 00:12:42.920]  也可能是一個意外
[00:12:42.920 --> 00:12:44.920]  但無論如何這是一個錯誤
[00:12:44.920 --> 00:12:48.920]  而這個錯誤不是只是一個做錯事情
[00:12:48.920 --> 00:12:51.920]  而是做了一件錯事
[00:12:51.920 --> 00:12:53.920]  是一件不對的事
[00:12:53.920 --> 00:12:56.920]  是一件道德上不對的事
[00:12:56.920 --> 00:12:58.920]  什麼不對呢
[00:12:58.920 --> 00:13:01.920]  就是愚昧人立在高位
[00:13:01.920 --> 00:13:03.920]  有錢人坐在低位
[00:13:03.920 --> 00:13:05.920]  我見僕人騎馬
[00:13:05.920 --> 00:13:10.920]  王子像僕人在地上步行
[00:13:10.920 --> 00:13:12.920]  日光之下的和環
[00:13:12.920 --> 00:13:14.920]  是掌權者做錯的事情
[00:13:14.920 --> 00:13:16.920]  就是擺錯位
[00:13:16.920 --> 00:13:17.920]  但這裡很有趣
[00:13:17.920 --> 00:13:20.920]  第六節是愚昧人坐在高位
[00:13:20.920 --> 00:13:22.920]  你一邊聽的時候
[00:13:22.920 --> 00:13:25.920]  一邊聽他在比較智慧和愚昧
[00:13:25.920 --> 00:13:28.920]  你以為他應該說是智慧人坐在低位
[00:13:28.920 --> 00:13:31.920]  但他這裡說是有錢人坐在低位
[00:13:31.920 --> 00:13:33.920]  為什麼這麼說呢
[00:13:33.920 --> 00:13:34.920]  這麼奇怪呢
[00:13:34.920 --> 00:13:36.920]  這個作者是在奪取我們的注意力
[00:13:36.920 --> 00:13:38.920]  為什麼他會說一件我這麼不期待的事
[00:13:38.920 --> 00:13:40.920]  我這麼預測不到的事
[00:13:40.920 --> 00:13:43.920]  這麼意外地說呢
[00:13:43.920 --> 00:13:47.920]  我們會說愚昧人坐在高位
[00:13:47.920 --> 00:13:48.920]  很明顯是不對的
[00:13:48.920 --> 00:13:51.920]  因為他已經是徹頭徹尾的愚昧
[00:13:51.920 --> 00:13:52.920]  是大家都見到
[00:13:52.920 --> 00:13:55.920]  我們應該竭力去防範這件事情
[00:13:55.920 --> 00:13:57.920]  這個很可以理解
[00:13:57.920 --> 00:14:00.920]  智慧人坐在低位
[00:14:00.920 --> 00:14:04.920]  就會說你不能夠知人善用
[00:14:04.920 --> 00:14:06.920]  你擺錯位
[00:14:06.920 --> 00:14:09.920]  但其實很多時候都是這樣
[00:14:09.920 --> 00:14:14.920]  有能者不是常常都能夠當之
[00:14:14.920 --> 00:14:17.920]  所以這是一個很常見的情況
[00:14:17.920 --> 00:14:20.920]  你用不對人不是一個大問題
[00:14:20.920 --> 00:14:23.920]  不過有錢人坐在低位
[00:14:23.920 --> 00:14:25.920]  是一件錯事
[00:14:25.920 --> 00:14:29.920]  這是在說他在顛覆社會結構
[00:14:29.920 --> 00:14:33.920]  是在反轉一些應該要發生的事情
[00:14:33.920 --> 00:14:35.920]  很多時候我們會說
[00:14:35.920 --> 00:14:37.920]  你欺壓窮人是很不對
[00:14:37.920 --> 00:14:38.920]  這也是真的
[00:14:38.920 --> 00:14:41.920]  但欺壓有錢人也不代表他是對的
[00:14:41.920 --> 00:14:43.920]  如果有一個人是很窮的
[00:14:43.920 --> 00:14:45.920]  是三代都住劏房
[00:14:45.920 --> 00:14:46.920]  你覺得很慘
[00:14:46.920 --> 00:14:49.920]  我們應該做些事情去改變這件事情
[00:14:49.920 --> 00:14:51.920]  但如果有一個有錢人住半山
[00:14:51.920 --> 00:14:53.920]  無端端被人推去劏房
[00:14:53.920 --> 00:14:55.920]  也是一件錯事
[00:14:55.920 --> 00:14:56.920]  現在就是在說
[00:14:56.920 --> 00:14:59.920]  掌權者做錯的事情
[00:14:59.920 --> 00:15:01.920]  就是他把愚昧的人放在高位
[00:15:01.920 --> 00:15:04.920]  然後有錢人無端端被推去低位
[00:15:04.920 --> 00:15:07.920]  他是在反轉顛覆社會秩序
[00:15:07.920 --> 00:15:12.920]  王子要在地上像瀑人一樣走
[00:15:12.920 --> 00:15:13.920]  瀑人在騎馬
[00:15:13.920 --> 00:15:15.920]  騎馬不單只是舒服
[00:15:15.920 --> 00:15:16.920]  是一個身份的象徵
[00:15:16.920 --> 00:15:18.920]  是一個尊榮的身份
[00:15:18.920 --> 00:15:20.920]  都是完全反轉的
[00:15:20.920 --> 00:15:22.920]  我們看到一個和幻
[00:15:22.920 --> 00:15:24.920]  就是掌權者的時候
[00:15:24.920 --> 00:15:25.920]  他做錯決定
[00:15:25.920 --> 00:15:27.920]  你做不到什麼
[00:15:27.920 --> 00:15:30.920]  頭三個字是在跟你說
[00:15:30.920 --> 00:15:32.920]  有智慧都沒有用
[00:15:32.920 --> 00:15:35.920]  因為愚昧的可以完全反轉
[00:15:35.920 --> 00:15:36.920]  第四個字是在跟你說
[00:15:36.920 --> 00:15:38.920]  你有智慧你可以做什麼
[00:15:38.920 --> 00:15:39.920]  你可以自保
[00:15:39.920 --> 00:15:41.920]  你可以讓掌權者
[00:15:41.920 --> 00:15:44.920]  不會他的怒氣燒死你
[00:15:44.920 --> 00:15:47.920]  不過你改變不了掌權者
[00:15:47.920 --> 00:15:49.920]  他之後做什麼決定
[00:15:49.920 --> 00:15:51.920]  他反轉了整個社會
[00:15:51.920 --> 00:15:53.920]  你都做不到什麼
[00:15:53.920 --> 00:15:57.920]  這個是智慧的限制
[00:15:57.920 --> 00:15:59.920]  香港人可能會說
[00:15:59.920 --> 00:16:01.920]  我都沒得投票
[00:16:01.920 --> 00:16:03.920]  所以我的掌權者我不喜歡
[00:16:03.920 --> 00:16:04.920]  我都沒辦法
[00:16:04.920 --> 00:16:06.920]  美國人可能會跟你說
[00:16:06.920 --> 00:16:07.920]  我有得投票
[00:16:07.920 --> 00:16:09.920]  不過掌權者我都不喜歡
[00:16:09.920 --> 00:16:11.920]  我都沒辦法
[00:16:11.920 --> 00:16:13.920]  北韓人就會跟香港人和美國人說
[00:16:13.920 --> 00:16:14.920]  我有沒得投票都好
[00:16:14.920 --> 00:16:16.920]  我都被迫要喜歡我的掌權者
[00:16:16.920 --> 00:16:19.920]  我更加沒辦法
[00:16:19.920 --> 00:16:22.920]  你沒法子可以做什麼
[00:16:22.920 --> 00:16:24.920]  你有多有智慧都好
[00:16:24.920 --> 00:16:26.920]  即使你見到的事情
[00:16:26.920 --> 00:16:27.920]  這樣發展是不對的
[00:16:27.920 --> 00:16:29.920]  你已經可以預測得到
[00:16:29.920 --> 00:16:31.920]  你都做不到什麼去阻止
[00:16:31.920 --> 00:16:34.920]  因為我們不能夠改變
[00:16:34.920 --> 00:16:37.920]  掌權者所做的決定
[00:16:37.920 --> 00:16:39.920]  智慧很有限制
[00:16:39.920 --> 00:16:41.920]  作者跟我們說
