
[00:00:00.000 --> 00:00:03.040]  若生日王可以說在猶太諸王當中
[00:03:50.560 --> 00:03:52.080]  都應該來學校
[00:03:52.080 --> 00:03:54.640]  讓我們在神面前才有禱告
[00:03:54.640 --> 00:03:59.040]  願聖靈充滿我們的心
[00:03:59.040 --> 00:04:01.240]  光照我們
[00:04:01.240 --> 00:04:02.840]  監察我們
[00:04:02.840 --> 00:04:05.360]  讓我們看見
[00:04:05.360 --> 00:04:06.920]  在我們心靈裏面
[00:04:06.920 --> 00:04:09.080]  有多少地方
[00:04:09.080 --> 00:04:11.960]  其實我們並沒有真心地跟從
[00:04:11.960 --> 00:04:16.480]  我們可能只是表面虛假地跟從
[00:04:17.680 --> 00:04:18.880]  求主幫助我們
[00:04:18.880 --> 00:04:21.040]  讓我們心裏面
[00:04:21.040 --> 00:04:22.600]  都有一個心願
[00:04:22.600 --> 00:04:26.680]  就是我們要一心一意地跟從祢
[00:04:26.680 --> 00:04:28.360]  我們人生
[00:04:28.360 --> 00:04:30.400]  單單地以祢為首
[00:04:30.400 --> 00:04:32.200]  奉耶穌基督名求
[00:04:32.200 --> 00:04:36.000]  聖經給我們看見
[00:04:36.000 --> 00:04:36.800]  約西亞王
[00:04:36.800 --> 00:04:38.880]  作王之後第一個的改革
[00:04:38.880 --> 00:04:41.600]  就是徹底地將偶像
[00:04:41.600 --> 00:04:43.680]  從他的國家裏面來除去
[00:04:43.680 --> 00:04:46.280]  在猶大王國的歷史裏面
[00:04:46.640 --> 00:04:48.040]  其實有不少的君王
[00:04:48.040 --> 00:04:50.480]  都曾經來將偶像除去
[00:04:50.480 --> 00:04:53.120]  只不過不少的王
[00:04:53.120 --> 00:04:55.480]  他們的努力都不是很徹底
[00:04:55.480 --> 00:04:58.200]  不過聖經對約西亞的描述
[00:04:58.200 --> 00:05:01.120]  就反映了他那個除偶像
[00:05:01.120 --> 00:05:03.000]  是相當之徹底的
[00:05:03.000 --> 00:05:05.840]  在第三到七字那一書裏提到
[00:05:05.840 --> 00:05:07.520]  在第十二年的時候
[00:05:07.520 --> 00:05:09.920]  他開始潔淨猶大和耶路撒冷
[00:05:09.920 --> 00:05:11.360]  除掉丘壇
[00:05:11.360 --> 00:05:12.320]  亞瑟拉
[00:05:12.320 --> 00:05:14.360]  雕像和柱像
[00:05:14.360 --> 00:05:15.960]  他在眾人面前
[00:05:15.960 --> 00:05:17.960]  來將巴力的祭壇粉碎
[00:05:17.960 --> 00:05:21.360]  他親自打碎壇上高高的香壇
[00:05:21.360 --> 00:05:22.680]  然後將亞瑟拉
[00:05:22.680 --> 00:05:24.360]  雕像和柱像砍碎
[00:05:24.360 --> 00:05:30.400]  殺在偶像獻祭的人墳上
[00:05:30.400 --> 00:05:33.480]  他將祭司的骨頭燒在祭壇上
[00:05:33.480 --> 00:05:35.600]  潔淨了猶大和耶路撒冷
[00:05:35.600 --> 00:05:37.560]  他還在馬拿西
[00:05:37.560 --> 00:05:38.800]  以法連西面
[00:05:38.800 --> 00:05:40.680]  伊魯拿夫哈利的郭城
[00:05:40.680 --> 00:05:43.760]  就是他們周圍荒廢的地方
[00:05:43.760 --> 00:05:44.400]  都這樣行
[00:05:46.000 --> 00:05:47.240]  當我們看這段聖經
[00:05:47.240 --> 00:05:48.120]  來描述的時候
[00:05:48.120 --> 00:05:50.080]  我們可以留意到幾方面
[00:05:50.080 --> 00:05:52.800]  首先就是在第四字那一書提到
[00:05:52.800 --> 00:05:55.040]  這些來取偶像的事
[00:05:55.040 --> 00:05:57.560]  是這位王親自帶領的
[00:05:57.560 --> 00:06:00.840]  他甚至親自打碎壇上的偶像
[00:06:00.840 --> 00:06:03.280]  第二個我們留意到的
[00:06:03.280 --> 00:06:05.400]  就是在第五字那一書提到
[00:06:05.400 --> 00:06:06.880]  他將祭司
[00:06:06.880 --> 00:06:10.240]  就是拜祭偶像的祭司的骨頭
[00:06:10.240 --> 00:06:12.040]  燒在祭壇上
[00:06:12.040 --> 00:06:13.480]  這個行動
[00:06:13.480 --> 00:06:14.920]  是一個象徵的意義
[00:06:14.920 --> 00:06:18.160]  表示他們要徹底的污衊這些假神的祭壇
[00:06:18.160 --> 00:06:21.840]  同樣也反映著約瑟亞王在神面前
[00:06:21.840 --> 00:06:23.560]  對神那一份的決心
[00:06:23.560 --> 00:06:26.520]  而第三個最特別的地方
[00:06:26.520 --> 00:06:27.960]  就是在第六字提到
[00:06:27.960 --> 00:06:30.840]  他不僅是在猶大王國裏面
[00:06:30.840 --> 00:06:32.080]  來將偶像除去
[00:06:32.080 --> 00:06:35.320]  在當時北面的以色列國已經亡國了
[00:06:35.320 --> 00:06:38.760]  但是他竟然連北面以色列國裏面的偶像
[00:06:38.760 --> 00:06:40.000]  都要來除去
[00:06:40.000 --> 00:06:41.640]  所以第六字提到
[00:06:41.640 --> 00:06:43.880]  他在馬拿西以法連西面
[00:06:43.880 --> 00:06:45.480]  以後南伏塔尼的各城
[00:06:45.480 --> 00:06:46.760]  在那裏
[00:06:46.760 --> 00:06:49.200]  就是亡了國的北國以色列
[00:06:49.200 --> 00:06:51.680]  那些被亞述人帶走之後
[00:06:51.680 --> 00:06:54.120]  仍然留下的少數的愚民當中
[00:06:54.120 --> 00:06:56.040]  他在那些愚民當中
[00:06:56.040 --> 00:06:58.200]  都要來將偶像除去
[00:06:58.200 --> 00:07:01.480]  可見他希望百姓歸向神的那份心
[00:07:01.480 --> 00:07:03.840]  即使只是見了一兩個愚民
[00:07:03.840 --> 00:07:06.520]  愚民不是那些打魚的那些
[00:07:06.520 --> 00:07:08.200]  是剩餘的愚民
[00:07:08.200 --> 00:07:10.920]  他們心都仍然希望
[00:07:10.920 --> 00:07:13.360]  他們專一的來歸向神
[00:07:13.920 --> 00:07:17.240]  可見他在神面前那份心是多麼執著
[00:07:17.240 --> 00:07:19.160]  只可惜
[00:07:19.160 --> 00:07:22.440]  因著馬拿西王拜偶像的影響實在太深了
[00:07:22.440 --> 00:07:25.600]  所以猶大有一段很長的時間
[00:07:25.600 --> 00:07:28.760]  都是陷在拜偶像的黑暗時期裏面
[00:07:28.760 --> 00:07:30.840]  雖然馬拿西王
[00:07:30.840 --> 00:07:32.480]  晚年的仇他悔改
[00:07:32.480 --> 00:07:34.840]  但是那份影響仍然很深遠
[00:07:34.840 --> 00:07:38.520]  很多的百姓仍然沉溺在那些拜偶像裏面
[00:07:38.520 --> 00:07:40.400]  雖然皇帝禁止
[00:07:40.400 --> 00:07:42.760]  但是人民百姓仍然偷偷地拜
[00:07:43.480 --> 00:07:44.440]  由此可見
[00:07:44.440 --> 00:07:46.600]  當一個人離開神
[00:07:46.600 --> 00:07:48.960]  走向拜偶像的路的時候
[00:07:48.960 --> 00:07:51.000]  這個影響是多麼深遠
[00:07:51.000 --> 00:07:53.000]  一個國家是這樣
[00:07:53.000 --> 00:07:54.800]  一個家庭是這樣
[00:07:54.800 --> 00:07:57.000]  一個人的生命同樣是這樣
[00:07:57.000 --> 00:07:59.320]  曾經一位母親這樣分享
[00:07:59.320 --> 00:08:01.800]  她說到她中學時候就已經信了主了
[00:08:01.800 --> 00:08:03.400]  不過後來拍拖
[00:08:03.400 --> 00:08:05.320]  所以就沒有再回教會
[00:08:05.320 --> 00:08:06.440]  離開了神
[00:08:06.440 --> 00:08:07.720]  當離開了神
[00:08:07.720 --> 00:08:08.960]  有兒有女之後
[00:08:08.960 --> 00:08:10.240]  有了家之後
[00:08:10.240 --> 00:08:12.360]  她開始學習來拜偶像
[00:08:12.440 --> 00:08:13.720]  跟隨很多其他人一樣
[00:08:13.720 --> 00:08:16.320]  到了她年長的時候
[00:08:16.320 --> 00:08:19.160]  她蒙神恩典有機會再回到神的家裏面
[00:08:19.160 --> 00:08:20.760]  再一次來信主
[00:08:20.760 --> 00:08:22.400]  雖然如此
[00:08:22.400 --> 00:08:23.560]  不過這個時候
[00:08:23.560 --> 00:08:24.720]  無論如何
[00:08:24.720 --> 00:08:27.800]  她都再不容易帶領她的兒女歸向神
[00:08:27.800 --> 00:08:29.600]  由此可見
[00:08:29.600 --> 00:08:30.720]  離開了神
[00:08:30.720 --> 00:08:31.920]  走自己的路
[00:08:31.920 --> 00:08:34.360]  那個後果其實是多麼深遠
[00:08:34.360 --> 00:08:36.880]  其實對於你和我
[00:08:36.880 --> 00:08:38.680]  我們未必會拜偶像
[00:08:38.680 --> 00:08:41.040]  事實在這個現代社會裏面
[00:08:41.160 --> 00:08:44.120]  我們很自然覺得拜偶像都很荒謬
[00:08:44.120 --> 00:08:45.200]  你看那些神主牌
[00:08:45.200 --> 00:08:46.480]  反轉它後面寫著
[00:08:46.480 --> 00:08:47.680]  Made in China
[00:08:47.680 --> 00:08:49.320]  或者小心輕放
[00:08:49.320 --> 00:08:50.240]  為什麼呢
[00:08:50.240 --> 00:08:51.800]  因為自己的貨箱
[00:08:51.800 --> 00:08:52.880]  就是那塊木板
[00:08:52.880 --> 00:08:53.920]  再鋸開它
[00:08:53.920 --> 00:08:54.840]  塗了紅色
[00:08:54.840 --> 00:08:56.240]  寫幾個字就賣給你了
[00:08:56.240 --> 00:08:58.120]  好像我們小時候
[00:08:58.120 --> 00:09:00.280]  有些人就會走上來他家裏面
[00:09:00.280 --> 00:09:02.080]  過年過節的時候就按鐘
[00:09:02.080 --> 00:09:03.720]  財神到!財神到!
[00:09:03.720 --> 00:09:05.680]  我們不知道發生什麼事
[00:09:05.680 --> 00:09:07.400]  母親總會給他幾塊錢
[00:09:07.400 --> 00:09:08.680]  就拿了一張紙
[00:09:08.680 --> 00:09:10.520]  上面寫著財神兩個字
[00:09:10.960 --> 00:09:13.120]  當時我覺得那些字都寫錯了
[00:09:13.120 --> 00:09:14.600]  甚至寫得很差
[00:09:14.600 --> 00:09:16.080]  我寫得比他還要好
[00:09:16.080 --> 00:09:17.760]  但是對很多人來說
[00:09:17.760 --> 00:09:19.280]  他都覺得那件事很重要
[00:09:19.280 --> 00:09:21.360]  今天我們覺得這些東西
[00:09:21.360 --> 00:09:22.600]  很荒謬而已
[00:09:22.600 --> 00:09:23.480]  給他幾塊錢
[00:09:23.480 --> 00:09:25.080]  我拿去買一條雪條就好了
[00:09:25.080 --> 00:09:27.000]  所以在我們生命裏面
[00:09:27.000 --> 00:09:29.680]  我們再未必好像昔日的猶大那樣
[00:09:29.680 --> 00:09:31.360]  他們會拜偶像
[00:09:31.360 --> 00:09:33.960]  我們覺得那些偶像不值得我們去拜
[00:09:33.960 --> 00:09:36.040]  但是聖經就提醒我們
[00:09:36.040 --> 00:09:38.000]  任何在我們心靈裏面
[00:09:38.000 --> 00:09:40.520]  任何東西取代了神的地位
[00:09:40.520 --> 00:09:41.480]  神的位置
[00:09:41.480 --> 00:09:42.880]  或者任何東西
[00:09:42.880 --> 00:09:45.360]  我們愛他多過愛神的時候
[00:09:45.360 --> 00:09:48.200]  這些都是我們生命裏面的偶像
[00:09:48.200 --> 00:09:50.000]  可能是金錢
[00:09:50.000 --> 00:09:52.040]  可能是一段的愛情
[00:09:52.040 --> 00:09:53.560]  可能是工作
[00:09:53.560 --> 00:09:54.840]  可能是事業
[00:09:54.840 --> 00:09:56.200]  可能是興趣
[00:09:56.200 --> 00:09:57.920]  可能是你的手機
[00:09:57.920 --> 00:10:00.040]  又或者你的家庭
[00:10:00.040 --> 00:10:01.760]  聖經提醒我們
[00:10:01.760 --> 00:10:03.680]  要謹慎自守
[00:10:03.680 --> 00:10:06.320]  不要容約任何的東西
[00:10:06.320 --> 00:10:07.640]  從我們心裏面
[00:10:07.640 --> 00:10:09.440]  將神的位置奪去
[00:10:10.720 --> 00:10:13.680]  約西亞王不僅是在除偶像的一件事上
[00:10:13.680 --> 00:10:14.360]  他盡力
[00:10:14.360 --> 00:10:17.320]  在重修聖殿的事上
[00:10:17.320 --> 00:10:20.240]  更加可以表現出他對神那份的心
[00:10:20.240 --> 00:10:22.440]  第八節那裏提到
[00:10:22.440 --> 00:10:24.400]  約西亞在位的第十八年
[00:10:24.400 --> 00:10:26.760]  結認了猶大地和聖殿之後
[00:10:26.760 --> 00:10:29.640]  他就差遣亞撒尼亞的兒子沙番
[00:10:29.640 --> 00:10:31.920]  市長馬西亞
[00:10:31.920 --> 00:10:35.320]  和約克斯的兒子史官約亞
[00:10:35.320 --> 00:10:38.200]  去收築耶和華他神的殿
[00:10:39.240 --> 00:10:41.400]  於是他們來到見大祭斯尼加
[00:10:41.400 --> 00:10:44.160]  將獻給神的殿的銀子交給他
[00:10:44.160 --> 00:10:46.480]  這些銀子都是守門的利美人
[00:10:46.480 --> 00:10:49.360]  從馬來西亞以法尼亞和以色列所有的漁民
[00:10:49.360 --> 00:10:53.720]  以及猶大、貶雅敏和耶路撒冷的居民那裏收集來的
[00:10:53.720 --> 00:10:56.920]  聖殿代表著神的同在
[00:10:56.920 --> 00:10:59.000]  而人造的聖殿
[00:10:59.000 --> 00:11:00.520]  都是人的建築
[00:11:00.520 --> 00:11:02.760]  總有會破舊的日子
[00:11:02.760 --> 00:11:04.960]  就好像我們身處的建築物
[00:11:04.960 --> 00:11:06.280]  五十年來
[00:11:06.280 --> 00:11:08.920]  讓我們樹有自由的敬拜
[00:11:09.280 --> 00:11:10.640]  但五十年後的今天
[00:11:10.640 --> 00:11:13.120]  我們到處都見到破舊的痕跡
[00:11:13.120 --> 00:11:16.160]  所以聖殿同樣都需要修理
[00:11:16.160 --> 00:11:18.680]  修理聖殿需要費用
[00:11:18.680 --> 00:11:20.080]  而說到錢
[00:11:20.080 --> 00:11:21.880]  就好像耶穌基督所說的
[00:11:21.880 --> 00:11:23.800]  你的財寶在哪裏
[00:11:23.800 --> 00:11:25.560]  你的心就在哪裏
[00:11:25.560 --> 00:11:29.440]  所以只要你在哪件事上顯出你的豪氣
[00:11:29.440 --> 00:11:30.720]  你說沒問題
[00:11:30.720 --> 00:11:31.720]  多少錢?行
[00:11:31.720 --> 00:11:32.680]  告訴我
[00:11:32.680 --> 00:11:33.400]  我開張車
[00:11:33.400 --> 00:11:34.760]  我拿張卡就搞定了
[00:11:34.760 --> 00:11:36.920]  這樣就反映著甚麼呢?
[00:11:36.920 --> 00:11:38.960]  反映著你的心在哪裏
[00:11:39.280 --> 00:11:40.760]  你重視些甚麼
[00:11:40.760 --> 00:11:42.960]  譬如說有些姐妹
[00:11:42.960 --> 00:11:44.840]  當她生日的時候
[00:11:44.840 --> 00:11:47.000]  男朋友送上一束
[00:11:47.000 --> 00:11:48.520]  很美麗很美麗
[00:11:48.520 --> 00:11:51.080]  九十九枝的玫瑰花給你
[00:11:51.080 --> 00:11:54.840]  你可能沒想像過這件情景
[00:11:54.840 --> 00:11:57.000]  一來你沒收過
[00:11:57.000 --> 00:11:58.880]  二來九十九束
[00:11:58.880 --> 00:12:00.840]  這麼大都遮住了我
[00:12:00.840 --> 00:12:02.520]  不過無論如何
[00:12:02.520 --> 00:12:04.400]  在她裏面你的心是怎樣呢?
[00:12:04.400 --> 00:12:06.040]  你的心裏面很甜
[00:12:06.040 --> 00:12:06.880]  甜到
[00:12:08.120 --> 00:12:10.160]  我是世界上最幸福
[00:12:10.160 --> 00:12:11.080]  最幸福
[00:12:11.080 --> 00:12:13.960]  用現在年輕人流行的詞叫
[00:12:13.960 --> 00:12:15.520]  超幸福
[00:12:15.520 --> 00:12:16.920]  為甚麼呢?
[00:12:16.920 --> 00:12:19.480]  因為我在我男朋友的心裏面
[00:12:19.480 --> 00:12:22.000]  我是超重要的
[00:12:22.000 --> 00:12:24.760]  為甚麼呢?
[00:12:24.760 --> 00:12:26.040]  因為你覺得
[00:12:26.040 --> 00:12:27.600]  你深深體會到
[00:12:27.600 --> 00:12:29.640]  你男朋友覺得你重要
[00:12:29.640 --> 00:12:31.840]  這次不算甚麼
[00:12:31.840 --> 00:12:34.080]  又譬如那些弟兄
[00:12:34.080 --> 00:12:36.000]  他閒來無事
[00:12:36.320 --> 00:12:38.320]  喜歡逛逛商場
[00:12:38.320 --> 00:12:40.640]  不過他們不是每個商場都去的
[00:12:40.640 --> 00:12:42.440]  很多商場他們都不去的
[00:12:42.440 --> 00:12:44.920]  他們只會去某幾個商場而已
[00:12:44.920 --> 00:12:46.040]  你知不知道哪幾個?
[00:12:46.040 --> 00:12:48.480]  黃金商場就是了
[00:12:48.480 --> 00:12:50.240]  男士喜歡黃金嘛
[00:12:50.240 --> 00:12:52.000]  黃金有多寶貴呢?
[00:12:52.000 --> 00:12:55.080]  進去見到每一樣四四方方的黃金
[00:12:55.080 --> 00:12:56.440]  真的是黃金
[00:12:56.440 --> 00:12:57.680]  所以我記得有一位傳統人說
[00:12:57.680 --> 00:12:59.360]  男人喜歡四方的東西
[00:12:59.360 --> 00:13:00.800]  譬如甚麼呢?
[00:13:00.800 --> 00:13:03.240]  看報紙
[00:13:03.240 --> 00:13:05.000]  電腦
[00:13:05.200 --> 00:13:06.480]  電視
[00:13:06.480 --> 00:13:07.680]  手機
[00:13:07.680 --> 00:13:10.880]  只可惜太太不是四方形
[00:13:10.880 --> 00:13:13.520]  所以他不太看得到太太
[00:13:13.520 --> 00:13:17.640]  你看到那些弟兄走進去商場裏面的時候
[00:13:17.640 --> 00:13:19.440]  指定的商場的時候
[00:13:19.440 --> 00:13:21.240]  他的眼睛是明亮的
[00:13:21.240 --> 00:13:23.320]  看聖經的時候眼睛是合起來的
[00:13:23.320 --> 00:13:24.760]  但那一刻是明亮的
[00:13:24.760 --> 00:13:28.200]  他發覺每一樣東西都是值得買的
[00:13:28.200 --> 00:13:30.720]  雖然是最新的模特兒
[00:13:30.720 --> 00:13:33.000]  這個模特兒轉手就會升值了
[00:13:33.000 --> 00:13:34.240]  我也不太知道
[00:13:34.840 --> 00:13:37.320]  這些是如有類同實在巧合
[00:13:37.320 --> 00:13:39.800]  然後他就會買的了
[00:13:39.800 --> 00:13:40.720]  所以回到家裏
[00:13:40.720 --> 00:13:43.280]  沒多久就換了他家裏的四方形的東西
[00:13:43.280 --> 00:13:44.840]  而太太就會跟他說
[00:13:44.840 --> 00:13:48.360]  我婚前輔導通常都會教姐妹這樣跟太太說的
[00:13:48.360 --> 00:13:51.120]  我有點擔心
[00:13:51.120 --> 00:13:55.000]  當我見到你不斷地買新的音響
[00:13:55.000 --> 00:13:57.040]  新的四方形的東西的時候
[00:13:57.040 --> 00:13:59.120]  我覺得沒甚麼安全感
[00:13:59.120 --> 00:14:00.840]  我需要一些安全感
[00:14:00.840 --> 00:14:03.840]  我希望不如我們每個月一起想想
[00:14:03.840 --> 00:14:06.160]  每個月裏面究竟用多少錢
[00:14:06.160 --> 00:14:07.920]  是你和我都可以接受的
[00:14:07.920 --> 00:14:11.360]  用來買那些音響那些東西
[00:14:11.360 --> 00:14:12.960]  記住了姐妹
[00:14:12.960 --> 00:14:14.040]  你這樣跟他說就可以了
[00:14:14.040 --> 00:14:17.640]  你看到弟兄們在那一天裏面
[00:14:17.640 --> 00:14:19.520]  他很樂意花錢買那些東西
[00:14:19.520 --> 00:14:20.560]  為甚麼呢?
[00:14:20.560 --> 00:14:22.360]  因為他的心在那裏
[00:14:22.360 --> 00:14:24.520]  耶穌說你的心在哪裏
[00:14:24.520 --> 00:14:27.240]  你的財寶就在哪裏
[00:14:27.240 --> 00:14:33.400]  當時約瑟雅王他見到聖殿需要重修
[00:14:34.040 --> 00:14:39.280]  他絲毫不介意來收集奉獻重建神的聖殿
[00:14:39.280 --> 00:14:43.520]  這件事的行動反映一件事
[00:14:43.520 --> 00:14:45.560]  就是在約瑟雅王的心底裏面
[00:14:45.560 --> 00:14:46.600]  他重視神
[00:14:46.600 --> 00:14:49.200]  他不介意重視重修聖殿
[00:14:49.200 --> 00:14:51.160]  聖經亦都告訴我們
[00:14:51.160 --> 00:14:53.560]  當聖殿重修的時候
[00:14:53.560 --> 00:14:56.320]  祭司耶律加無意間發現了
[00:14:56.320 --> 00:14:58.680]  一份收藏在聖殿裏面很久
[00:14:58.680 --> 00:15:00.760]  已經被人遺忘的律法書
[00:15:00.760 --> 00:15:02.640]  有些聖經學者認為
[00:15:02.840 --> 00:15:05.240]  這份律法書應該是生命記
[00:15:05.240 --> 00:15:09.040]  而這份很久已經被人遺忘
[00:15:09.040 --> 00:15:10.800]  留在聖殿裏面的律法書
[00:15:10.800 --> 00:15:12.040]  讓我們看得見
[00:15:12.040 --> 00:15:13.920]  過去一段很長的日子
[00:15:13.920 --> 00:15:15.800]  在猶太的國家裏面
[00:15:15.800 --> 00:15:17.920]  他們根本不重視神的律法
[00:15:17.920 --> 00:15:19.040]  要明白
[00:15:19.040 --> 00:15:21.840]  當時的書不像今天那麼隨便
[00:15:21.840 --> 00:15:22.720]  很容易有
[00:15:22.720 --> 00:15:25.880]  那些都插在牆皮紙上
[00:15:25.880 --> 00:15:28.960]  所以這份律法書相當珍貴
[00:15:28.960 --> 00:15:30.680]  但放在聖殿之後
[00:15:30.680 --> 00:15:32.160]  竟然沒有人再理會它
[00:15:32.560 --> 00:15:33.640]  不知道有沒有封到牆
[00:15:33.640 --> 00:15:35.040]  所以我們可以知道
[00:15:35.040 --> 00:15:36.640]  當時有一段很長的時間
[00:15:36.640 --> 00:15:38.640]  在整個猶太國裏面
[00:15:38.640 --> 00:15:40.360]  沒有律法的教導
[00:15:40.360 --> 00:15:42.480]  而祭司也忘記了
[00:15:42.480 --> 00:15:44.720]  他們有這個教導律法的責任
[00:15:44.720 --> 00:15:46.920]  於是律法書就放在那裏
[00:15:46.920 --> 00:15:51.200]  書記沙蕃馬上向王報告這件事
[00:15:51.200 --> 00:15:54.520]  並且在王面前讀那份律法書
[00:15:54.520 --> 00:15:57.840]  可能王也是第一次聽到這份律法書
[00:15:57.840 --> 00:15:59.360]  但聖經讓我們看見
[00:15:59.360 --> 00:16:01.480]  就是王聽到律法上的話愁
