
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹的朋友,早晨
[00:05:26.000 --> 00:05:30.000]  在基督耶穌的恩典上面你要剛強起來
[00:05:30.000 --> 00:05:31.000]  保羅說我兒啊
[00:05:31.000 --> 00:05:33.000]  譚摩泰是我的兒子
[00:05:33.000 --> 00:05:34.000]  我屬靈的兒子
[00:05:34.000 --> 00:05:36.000]  其實他們是同工
[00:05:36.000 --> 00:05:37.000]  雖然譚摩泰比較年輕
[00:05:37.000 --> 00:05:39.000]  但是保羅和他一起同工
[00:05:39.000 --> 00:05:41.000]  譚摩泰跟著師父一起去侍奉
[00:05:41.000 --> 00:05:42.000]  在不同的教會
[00:05:42.000 --> 00:05:43.000]  特別是伊斯科所有的教會
[00:05:43.000 --> 00:05:45.000]  來教導教會
[00:05:45.000 --> 00:05:46.000]  帶領教會
[00:05:46.000 --> 00:05:50.000]  去開展福音的傳遞的侍功
[00:05:50.000 --> 00:05:53.000]  保羅寫封信給譚摩泰裡面
[00:05:53.000 --> 00:05:56.000]  我兒啊
[00:05:56.000 --> 00:05:59.000]  你要在基督耶穌的裡面
[00:05:59.000 --> 00:06:02.000]  在恩典上面剛強起來
[00:06:02.000 --> 00:06:06.000]  這個語氣有一點語重心長的感覺
[00:06:06.000 --> 00:06:07.000]  大家記得
[00:06:07.000 --> 00:06:10.000]  譚摩泰的後書是保羅去到晚年
[00:06:10.000 --> 00:06:12.000]  再一次被監禁的時候
[00:06:12.000 --> 00:06:15.000]  他知道自己面臨離世的日子很近
[00:06:15.000 --> 00:06:19.000]  甚至乎這封可能是他最後的一封書信
[00:06:19.000 --> 00:06:21.000]  語重心長
[00:06:21.000 --> 00:06:27.000]  不知道你有沒有想起當日你移民的時候
[00:06:27.000 --> 00:06:31.000]  如果你們香港還有年老的父母、家人
[00:06:31.000 --> 00:06:34.000]  臨別在機場跟你們說的話
[00:06:34.000 --> 00:06:37.000]  有沒有一些類似的
[00:06:37.000 --> 00:06:39.000]  兒子啊兒子
[00:06:39.000 --> 00:06:42.000]  你移民去到加拿大這麼遠的地方
[00:06:42.000 --> 00:06:44.000]  人生路不熟
[00:06:44.000 --> 00:06:46.000]  當年我來加拿大的時候
[00:06:46.000 --> 00:06:47.000]  以前從來都沒來過
[00:06:47.000 --> 00:06:49.000]  真是人生路不熟
[00:06:49.000 --> 00:06:50.000]  第一次來的時候
[00:06:50.000 --> 00:06:52.000]  老人家就會跟我們說
[00:06:52.000 --> 00:06:55.000]  去到那邊生性做人
[00:06:55.000 --> 00:06:57.000]  努力啊
[00:06:57.000 --> 00:06:59.000]  不要那麼快棄女放棄啊
[00:06:59.000 --> 00:07:02.000]  日子可能很難捱很辛苦
[00:07:02.000 --> 00:07:04.000]  努力啊
[00:07:04.000 --> 00:07:05.000]  當我的父母這樣跟我說的時候
[00:07:05.000 --> 00:07:08.000]  我以為我是一個不努力的人
[00:07:08.000 --> 00:07:11.000]  是不是我不會努力去堅持呢
[00:07:11.000 --> 00:07:12.000]  其實不是的
[00:07:12.000 --> 00:07:13.000]  我相信我們不是的
[00:07:13.000 --> 00:07:15.000]  我們香港移民當然有預料的
[00:07:15.000 --> 00:07:17.000]  但是老人家當然在臨別陣燃
[00:07:17.000 --> 00:07:18.000]  現在跟我們說
[00:07:18.000 --> 00:07:19.000]  努力啊
[00:07:19.000 --> 00:07:20.000]  今天也是的
[00:07:20.000 --> 00:07:22.000]  其實當你的兒女去大學的時候
[00:07:22.000 --> 00:07:25.000]  特別是那些喜歡離鄉滅井去到很遠
[00:07:25.000 --> 00:07:26.000]  Waterloo啊
[00:07:26.000 --> 00:07:27.000]  Queens啊
[00:07:27.000 --> 00:07:28.000]  讀大學的那些妓女
[00:07:28.000 --> 00:07:31.000]  那你會跟你的兒女怎麼說呢
[00:07:31.000 --> 00:07:34.000]  女兒啊女兒
[00:07:34.000 --> 00:07:36.000]  辛苦進了大學了
[00:07:36.000 --> 00:07:37.000]  不容易的
[00:07:37.000 --> 00:07:39.000]  努力讀書啊
[00:07:39.000 --> 00:07:41.000]  不要浪費了幾年時間
[00:07:41.000 --> 00:07:42.000]  是不是你女兒不生性
[00:07:42.000 --> 00:07:44.000]  準備不讀書啊
[00:07:44.000 --> 00:07:46.000]  不是的
[00:07:46.000 --> 00:07:47.000]  她是預計要讀書
[00:07:47.000 --> 00:07:48.000]  但是你的父母又怎樣
[00:07:48.000 --> 00:07:49.000]  好像臨別陣燃
[00:07:49.000 --> 00:07:50.000]  不知道有沒有機會跟她說話
[00:07:50.000 --> 00:07:55.000]  很語重心長地跟她說一些很交代的話
[00:07:55.000 --> 00:07:57.000]  兒女啊
[00:07:57.000 --> 00:07:58.000]  我兒啊
[00:07:58.000 --> 00:07:59.000]  提摩太
[00:07:59.000 --> 00:08:01.000]  你要講強起來
[00:08:01.000 --> 00:08:04.000]  但是提摩太真的需要講強起來的
[00:08:04.000 --> 00:08:05.000]  你記不記得
[00:08:05.000 --> 00:08:08.000]  提摩太在教會裡面面對了什麼情況呢
[00:08:08.000 --> 00:08:09.000]  知不知道
[00:08:09.000 --> 00:08:12.000]  過去幾堂堂不斷有提過幾次
[00:08:12.000 --> 00:08:14.000]  教會裡面有些假的先知出來
[00:08:14.000 --> 00:08:15.000]  假的教師出來
[00:08:15.000 --> 00:08:17.000]  來講一些歪理
[00:08:17.000 --> 00:08:19.000]  年輕的提摩太面對教會裡面
[00:08:19.000 --> 00:08:22.000]  一些年長的信徒
[00:08:22.000 --> 00:08:28.000]  在挑戰她教導的地位身份權柄
[00:08:28.000 --> 00:08:31.000]  他們喜歡聽一些不是真理的道理
[00:08:31.000 --> 00:08:35.000]  對提摩太所傳講的正統的教導有抗拒
[00:08:35.000 --> 00:08:37.000]  甚至乎拒絕
[00:08:37.000 --> 00:08:39.000]  提摩太就真真正正面對著
[00:08:39.000 --> 00:08:41.000]  在侍奉上面的困難
[00:08:41.000 --> 00:08:42.000]  她有很多不同的挑戰
[00:08:42.000 --> 00:08:44.000]  讓身邊的人
[00:08:44.000 --> 00:08:45.000]  甚至乎教會領袖
[00:08:45.000 --> 00:08:49.000]  來反對甚至乎拒絕
[00:08:49.000 --> 00:08:52.000]  提摩太在心裡面的確是需要
[00:08:52.000 --> 00:08:55.000]  在授領的侍奉上面是需要
[00:08:55.000 --> 00:08:57.000]  講強起來
[00:08:57.000 --> 00:09:00.000]  所以保羅很認真地跟她講
[00:09:00.000 --> 00:09:02.000]  你要講強起來
[00:09:02.000 --> 00:09:04.000]  不是自己努力的運動講強起來
[00:09:04.000 --> 00:09:07.000]  不是自己努力的去掙扎講強起來
[00:09:07.000 --> 00:09:08.000]  要在神的恩典
[00:09:08.000 --> 00:09:11.000]  耶穌基督的恩典上面
[00:09:11.000 --> 00:09:13.000]  藉著耶穌基督的恩典
[00:09:13.000 --> 00:09:14.000]  所經歷過的恩典
[00:09:14.000 --> 00:09:16.000]  拯救的恩典
[00:09:16.000 --> 00:09:19.000]  交托的恩典
[00:09:19.000 --> 00:09:21.000]  召命的恩典
[00:09:21.000 --> 00:09:23.000]  在耶穌基督身上
[00:09:23.000 --> 00:09:25.000]  講強起來
[00:09:25.000 --> 00:09:27.000]  保羅對提摩太的提醒
[00:09:27.000 --> 00:09:31.000]  今天我們要像保羅提醒提摩太一樣
[00:09:31.000 --> 00:09:34.000]  我們彼此互相鼓勵提醒
[00:09:34.000 --> 00:09:36.000]  我們的確是需要
[00:09:36.000 --> 00:09:38.000]  特別在屬靈的事上面
[00:09:38.000 --> 00:09:42.000]  講強起來
[00:09:42.000 --> 00:09:46.000]  第二段是歷代司徒的承傳
[00:09:46.000 --> 00:09:48.000]  我們知道保羅和提摩太的關係
[00:09:48.000 --> 00:09:50.000]  很清楚是司徒的關係
[00:09:50.000 --> 00:09:53.000]  保羅在這裡特別跟提摩太講到
[00:09:53.000 --> 00:09:57.000]  我們作為耶穌基督的徵兵
[00:09:57.000 --> 00:10:00.000]  有什麼地方提摩太需要去留意呢
[00:10:00.000 --> 00:10:01.000]  保羅跟她講
[00:10:01.000 --> 00:10:05.000]  你看到我在很多其他的見證人面前
[00:10:05.000 --> 00:10:07.000]  所教導他們的事情
[00:10:07.000 --> 00:10:09.000]  所教導他們的內容
[00:10:09.000 --> 00:10:12.000]  意思就是保羅跟提摩太講
[00:10:12.000 --> 00:10:13.000]  我沒有收藏你
[00:10:13.000 --> 00:10:16.000]  只是跟你有教導有承傳
[00:10:16.000 --> 00:10:18.000]  我不是只是把我所學的
[00:10:18.000 --> 00:10:21.000]  一生所學的領袖的道理教給你
[00:10:21.000 --> 00:10:23.000]  我是很公開地
[00:10:23.000 --> 00:10:25.000]  在很多其他見證人面前
[00:10:25.000 --> 00:10:27.000]  都有同樣的教導給其他人
[00:10:27.000 --> 00:10:30.000]  你是有親眼見過
[00:10:30.000 --> 00:10:31.000]  聽過
[00:10:31.000 --> 00:10:33.000]  看過
[00:10:33.000 --> 00:10:35.000]  提摩太
[00:10:35.000 --> 00:10:36.000]  我不是只有教你的
[00:10:36.000 --> 00:10:38.000]  我也有教其他人的
[00:10:38.000 --> 00:10:39.000]  你有看過的
[00:10:39.000 --> 00:10:40.000]  有聽過的
[00:10:40.000 --> 00:10:41.000]  那怎麼樣呢
[00:10:41.000 --> 00:10:42.000]  同樣的
[00:10:42.000 --> 00:10:46.000]  你要把你所看所聽所學的回來
[00:10:46.000 --> 00:10:51.000]  要好好地交託給你的徒弟
[00:10:51.000 --> 00:10:54.000]  同樣要把他從保羅身上所學的
[00:10:54.000 --> 00:10:58.000]  所見到的教授給他自己的門徒
[00:10:58.000 --> 00:11:01.000]  不是單單那些願意學的門徒
[00:11:01.000 --> 00:11:03.000]  包括那些學完之後
[00:11:03.000 --> 00:11:05.000]  又好像提摩太一樣
[00:11:05.000 --> 00:11:07.000]  願意去教導人
[00:11:07.000 --> 00:11:10.000]  願意去教導人的人
[00:11:10.000 --> 00:11:13.000]  其實保羅是在說四代相傳
[00:11:13.000 --> 00:11:16.000]  四代同堂的教導
[00:11:16.000 --> 00:11:19.000]  保羅教提摩太
[00:11:19.000 --> 00:11:22.000]  提摩太教他的門徒
[00:11:22.000 --> 00:11:24.000]  有教導恩賜的門徒
[00:11:24.000 --> 00:11:27.000]  而預備有教導恩賜的門徒
[00:11:27.000 --> 00:11:31.000]  同樣地教導他們的門徒
[00:11:31.000 --> 00:11:33.000]  四代的教導就是
[00:11:33.000 --> 00:11:34.000]  到代以來
[00:11:34.000 --> 00:11:35.000]  我們在耶穌基督門徒
[00:11:35.000 --> 00:11:40.000]  在我們信仰上承傳的關係
[00:11:40.000 --> 00:11:41.000]  然後保羅和提摩太說
[00:11:41.000 --> 00:11:43.000]  作為耶穌基督的精兵
[00:11:43.000 --> 00:11:49.000]  你要和我同受苦難
[00:11:49.000 --> 00:11:51.000]  保羅知道自己在苦難當中
[00:11:51.000 --> 00:11:54.000]  他已經是第二次、第三次坐牢
[00:11:54.000 --> 00:11:56.000]  也知道自己的生命
[00:11:56.000 --> 00:12:00.000]  到了接近死亡的時間
[00:12:00.000 --> 00:12:01.000]  他和提摩太說
[00:12:01.000 --> 00:12:04.000]  你要和我同受苦難
[00:12:04.000 --> 00:12:06.000]  保羅知道自己受了苦難
[00:12:06.000 --> 00:12:09.000]  他知道提摩太知道他在苦難當中
[00:12:09.000 --> 00:12:15.000]  保羅也知道提摩太將要承受苦難
[00:12:15.000 --> 00:12:17.000]  保羅也讓提摩太知道
[00:12:17.000 --> 00:12:23.000]  保羅會與提摩太同受苦難
[00:12:23.000 --> 00:12:26.000]  你看到這幅圖畫
[00:12:26.000 --> 00:12:28.000]  兩個人一個箱
[00:12:28.000 --> 00:12:31.000]  你怎樣理解?
[00:12:31.000 --> 00:12:33.000]  是一個人本來抱著一個箱
[00:12:33.000 --> 00:12:38.000]  另一個人去幫他搬一份
[00:12:38.000 --> 00:12:41.000]  還是兩個人一起搬一個箱
[00:12:41.000 --> 00:12:42.000]  又或者是一個人將一個箱
[00:12:42.000 --> 00:12:44.000]  交給另一個人
[00:12:44.000 --> 00:12:47.000]  其實這就是保羅和提摩太的關係
[00:12:47.000 --> 00:12:50.000]  保羅自己正在承受苦難
[00:12:50.000 --> 00:12:52.000]  所謂的苦難其實意思是說
[00:12:52.000 --> 00:12:56.000]  在事況中所面對的艱苦情況
[00:12:56.000 --> 00:12:59.000]  那些被挑戰、有困難
[00:12:59.000 --> 00:13:01.000]  被拒絕的那種處境
[00:13:01.000 --> 00:13:03.000]  保羅正在承受
[00:13:03.000 --> 00:13:05.000]  提摩太走過去
[00:13:05.000 --> 00:13:08.000]  和他一起承擔
[00:13:08.000 --> 00:13:12.000]  搬起這個艱苦、這個苦難
[00:13:12.000 --> 00:13:15.000]  也象徵著保羅將這個苦難
[00:13:15.000 --> 00:13:17.000]  傳承同樣的承傳
[00:13:17.000 --> 00:13:20.000]  交給提摩太
[00:13:20.000 --> 00:13:22.000]  也象徵著當提摩太
[00:13:22.000 --> 00:13:25.000]  接到這個苦難的承傳之時
[00:13:25.000 --> 00:13:28.000]  保羅同樣繼續和提摩太
[00:13:28.000 --> 00:13:31.000]  一起去過一段時間
[00:13:31.000 --> 00:13:33.000]  原來這個代代相傳
[00:13:33.000 --> 00:13:36.000]  不單是在教導上的傳承
[00:13:36.000 --> 00:13:38.000]  保羅將他所學的、所領受的
[00:13:38.000 --> 00:13:39.000]  傳給提摩太
[00:13:39.000 --> 00:13:42.000]  同樣讓提摩太很清楚地知道
[00:13:42.000 --> 00:13:46.000]  也預計了在他的事況當中
[00:13:46.000 --> 00:13:49.000]  就有苦難、有困苦、有艱苦的來到
[00:13:49.000 --> 00:13:52.000]  而他不只是他自己去承擔
[00:13:52.000 --> 00:14:00.000]  保羅和他一起去承擔
[00:14:00.000 --> 00:14:03.000]  苦難、艱苦
[00:14:03.000 --> 00:14:05.000]  當時他們有
[00:14:05.000 --> 00:14:07.000]  歷代與你都有
[00:14:07.000 --> 00:14:09.000]  今天我們作為耶穌基督的門徒
[00:14:09.000 --> 00:14:11.000]  仍然都有
[00:14:11.000 --> 00:14:13.000]  第三部分
[00:14:13.000 --> 00:14:16.000]  作為耶穌基督的精兵
[00:14:16.000 --> 00:14:23.000]  我們應該有什麼毀身的態度呢?
[00:14:23.000 --> 00:14:25.000]  保羅用了三個比喻
[00:14:25.000 --> 00:14:28.000]  當時提摩太會很容易明白
[00:14:28.000 --> 00:14:30.000]  在當時的年代也很明白
[00:14:30.000 --> 00:14:33.000]  保羅所說的這三個比喻
[00:14:33.000 --> 00:14:35.000]  作為當兵的
[00:14:35.000 --> 00:14:36.000]  既然說的是精兵
[00:14:36.000 --> 00:14:38.000]  就用了當兵的比喻
[00:14:38.000 --> 00:14:41.000]  作為運動員的
[00:14:41.000 --> 00:14:43.000]  作為農夫的
[00:14:43.000 --> 00:14:46.000]  很辛勞的農夫
[00:14:46.000 --> 00:14:48.000]  今天開始的時候
[00:14:48.000 --> 00:14:50.000]  跟大家說燒烤
[00:14:50.000 --> 00:14:52.000]  我就大膽地
[00:14:52.000 --> 00:14:56.000]  多加一個比喻
[00:14:56.000 --> 00:14:58.000]  嘗試
[00:14:58.000 --> 00:15:00.000]  不知道行不行
[00:15:00.000 --> 00:15:02.000]  其實以前也沒有試過
[00:15:02.000 --> 00:15:04.000]  將保羅的三個比喻
[00:15:04.000 --> 00:15:06.000]  加上燒烤比喻
[00:15:06.000 --> 00:15:08.000]  來幫助我們去
[00:15:08.000 --> 00:15:10.000]  嘗試去觸摸到
[00:15:10.000 --> 00:15:12.000]  保羅歷代與你所傳承
[00:15:12.000 --> 00:15:16.000]  在耶穌基督精兵
[00:15:16.000 --> 00:15:21.000]  的毀身的態度
[00:15:21.000 --> 00:15:24.000]  當兵是需要專心的
[00:15:24.000 --> 00:15:27.000]  不要讓世務前身
[00:15:27.000 --> 00:15:28.000]  否則
[00:15:28.000 --> 00:15:31.000]  召你去當兵的上司
[00:15:31.000 --> 00:15:33.000]  就會不開心
[00:15:33.000 --> 00:15:35.000]  召你去當兵的上司
[00:15:35.000 --> 00:15:36.000]  開心的時候
[00:15:36.000 --> 00:15:39.000]  就不要讓世務前身
[00:15:39.000 --> 00:15:40.000]  最近我相信
[00:15:40.000 --> 00:15:42.000]  大家如果有看新聞
[00:15:42.000 --> 00:15:44.000]  一定不會錯失
[00:15:44.000 --> 00:15:45.000]  或者不知道
[00:15:45.000 --> 00:15:47.000]  和會戰爭打了
[00:15:47.000 --> 00:15:49.000]  接近一年了
[00:15:49.000 --> 00:15:50.000]  還有幾天
[00:15:50.000 --> 00:15:52.000]  就是一年的時間
[00:15:52.000 --> 00:15:55.000]  很多人民在苦難裡面
[00:15:55.000 --> 00:15:57.000]  在死亡裡面
[00:15:57.000 --> 00:15:59.000]  去掙扎
[00:15:59.000 --> 00:16:02.000]  看那些新聞去報導
[00:16:02.000 --> 00:16:04.000]  有些當兵的
[00:16:04.000 --> 00:16:07.000]  原來在去年一年前
[00:16:07.000 --> 00:16:09.000]  打仗開始的時候
[00:16:09.000 --> 00:16:12.000]  有些當兵他們說
[00:16:12.000 --> 00:16:14.000]  其實他們不知道
[00:16:14.000 --> 00:16:16.000]  原來要打仗
[00:16:16.000 --> 00:16:19.000]  有些投降士兵說
[00:16:19.000 --> 00:16:23.000]  他們從上司所給的命令
[00:16:23.000 --> 00:16:26.000]  是在練習的階段
[00:16:26.000 --> 00:16:28.000]  去那地區練習
[00:16:28.000 --> 00:16:30.000]  去到別人的國家
[00:16:30.000 --> 00:16:31.000]  別人的街道
[00:16:31.000 --> 00:16:32.000]  才發現
[00:16:32.000 --> 00:16:34.000]  原來這不是一個練習
[00:16:34.000 --> 00:16:36.000]  是一個戰爭
[00:16:36.000 --> 00:16:37.000]  如果當兵的人
[00:16:37.000 --> 00:16:38.000]  都不知道自己
[00:16:38.000 --> 00:16:40.000]  原來已經進入了爭戰裡面
[00:16:40.000 --> 00:16:41.000]  原來以為在練習裡面
[00:16:41.000 --> 00:16:42.000]  他的心情都不是
[00:16:42.000 --> 00:16:45.000]  集中在一個戰爭裡面
[00:16:45.000 --> 00:16:48.000]  又怎會有能夠成功
[00:16:48.000 --> 00:16:50.000]  有些士兵說
[00:16:50.000 --> 00:16:53.000]  其實他都不想去打仗
[00:16:53.000 --> 00:16:55.000]  也期望不用去打仗
[00:16:55.000 --> 00:16:58.000]  又無奈地要去打仗
[00:16:58.000 --> 00:16:59.000]  如果士兵的心情
[00:16:59.000 --> 00:17:01.000]  根本不在戰場裡面
[00:17:01.000 --> 00:17:03.000]  也不願意在戰爭裡面
[00:17:03.000 --> 00:17:06.000]  也不想參加這場戰爭的時候
[00:17:06.000 --> 00:17:08.000]  當兵的人又怎能夠專心
[00:17:08.000 --> 00:17:14.000]  在戰爭裡面得到成功呢
[00:17:14.000 --> 00:17:16.000]  無論是攻打那個
[00:17:16.000 --> 00:17:18.000]  或者是防守那個
[00:17:18.000 --> 00:17:21.000]  如果心不在場的話
[00:17:21.000 --> 00:17:24.000]  又很不願意的話
[00:17:24.000 --> 00:17:26.000]  又怎能夠當兵呢
[00:17:26.000 --> 00:17:29.000]  更加不會取悅到他的上司
[00:17:29.000 --> 00:17:31.000]  不會令到上面所要求的
[00:17:31.000 --> 00:17:35.000]  能夠成就
[00:17:35.000 --> 00:17:36.000]  其實你有沒有想過
[00:17:36.000 --> 00:17:40.000]  其實跟我們在燒烤裡面
[00:17:40.000 --> 00:17:42.000]  有些相似的地方
[00:17:42.000 --> 00:17:43.000]  你知不知道
[00:17:43.000 --> 00:17:45.000]  做燒烤要很專心
[00:17:45.000 --> 00:17:48.000]  似乎要當兵那樣
[00:17:48.000 --> 00:17:50.000]  不要假以人家的手
[00:17:50.000 --> 00:17:52.000]  來做燒烤
[00:17:52.000 --> 00:17:54.000]  通常當年我上當年年輕的時候
[00:17:54.000 --> 00:17:55.000]  我去燒烤的
[00:17:55.000 --> 00:17:57.000]  不只是去燒烤的
[00:17:57.000 --> 00:17:58.000]  通常都帶我一起旅行
[00:17:58.000 --> 00:17:59.000]  踢下球
[00:17:59.000 --> 00:18:01.000]  即是打下球
[00:18:01.000 --> 00:18:02.000]  打下羽毛球
[00:18:02.000 --> 00:18:03.000]  打下排球
[00:18:03.000 --> 00:18:05.000]  或者去游泳
[00:18:05.000 --> 00:18:06.000]  有些去燒烤
[00:18:06.000 --> 00:18:08.000]  有些去游泳
[00:18:08.000 --> 00:18:09.000]  最理想是什麼呢
[00:18:09.000 --> 00:18:13.000]  就是叉了兩塊雞翼
