
[00:00:00.000 --> 00:00:01.000]  第一千倍平安
[00:02:47.000 --> 00:02:48.000]  這個是什麼
[00:02:48.000 --> 00:02:49.000]  沒有人知道
[00:02:49.000 --> 00:02:51.000]  可能有些家裡沒有
[00:02:51.000 --> 00:02:52.000]  這個吊櫃
[00:02:52.000 --> 00:02:54.000]  接著有個天花
[00:02:54.000 --> 00:02:55.000]  是要爬出去的
[00:02:55.000 --> 00:02:56.000]  去通去哪裏
[00:02:56.000 --> 00:02:59.000]  走廊的
[00:02:59.000 --> 00:03:01.000]  真是不得了
[00:03:01.000 --> 00:03:03.000]  找到出路
[00:03:03.000 --> 00:03:04.000]  接著我不理自己
[00:03:04.000 --> 00:03:05.000]  多大隻
[00:03:05.000 --> 00:03:06.000]  照樣爬
[00:03:06.000 --> 00:03:07.000]  沒有倒下
[00:03:07.000 --> 00:03:08.000]  就出去了
[00:03:08.000 --> 00:03:09.000]  那一刻的經歷
[00:03:09.000 --> 00:03:10.000]  真的很深刻
[00:03:10.000 --> 00:03:11.000]  接著出去
[00:03:11.000 --> 00:03:13.000]  當然這些聽起來
[00:03:13.000 --> 00:03:14.000]  好像笑話
[00:03:14.000 --> 00:03:15.000]  但那一刻
[00:03:15.000 --> 00:03:16.000]  只是感覺到
[00:03:16.000 --> 00:03:17.000]  真是神的幫助
[00:03:17.000 --> 00:03:18.000]  從何而來
[00:03:18.000 --> 00:03:20.000]  望那個望到了
[00:03:20.000 --> 00:03:22.000]  真是有時要想
[00:03:22.000 --> 00:03:23.000]  真是祈禱很重要
[00:03:23.000 --> 00:03:24.000]  這件事教了我
[00:03:24.000 --> 00:03:25.000]  真是很多急的事
[00:03:25.000 --> 00:03:26.000]  危難的時候
[00:03:26.000 --> 00:03:27.000]  有時很多時候
[00:03:27.000 --> 00:03:28.000]  我們只顧著自己
[00:03:28.000 --> 00:03:29.000]  想方法
[00:03:29.000 --> 00:03:30.000]  想很多不同的事
[00:03:30.000 --> 00:03:31.000]  但是其實我們有沒有
[00:03:31.000 --> 00:03:32.000]  第一時間
[00:03:32.000 --> 00:03:34.000]  來到神的面前去祈禱呢
[00:03:34.000 --> 00:03:36.000]  這個很大的提醒
[00:03:36.000 --> 00:03:38.000]  今天基本上都是講一段
[00:03:38.000 --> 00:03:39.000]  被拯救的經歷
[00:03:39.000 --> 00:03:41.000]  講彼得被人捉住
[00:03:41.000 --> 00:03:43.000]  接著在監牢裏面
[00:03:43.000 --> 00:03:44.000]  怎樣被神拯救
[00:03:44.000 --> 00:03:45.000]  講少少背景
[00:03:45.000 --> 00:03:47.000]  這個講到希律王
[00:03:47.000 --> 00:03:50.000]  就下手苦待教會的幾個人
[00:03:50.000 --> 00:03:52.000]  接著就捉了不同的人
[00:03:52.000 --> 00:03:53.000]  最特別的是
[00:03:53.000 --> 00:03:55.000]  殺了約翰的哥哥
[00:03:55.000 --> 00:03:56.000]  這個約翰是
[00:03:56.000 --> 00:03:58.000]  這個雅各
[00:03:58.000 --> 00:03:59.000]  是誰
[00:03:59.000 --> 00:04:01.000]  是當時我們記得
[00:04:01.000 --> 00:04:02.000]  跟隨耶穌
[00:04:02.000 --> 00:04:04.000]  那三個很重要的門徒
[00:04:04.000 --> 00:04:05.000]  有哪三個
[00:04:05.000 --> 00:04:06.000]  彼得
[00:04:06.000 --> 00:04:07.000]  和兩兄弟
[00:04:07.000 --> 00:04:08.000]  約翰
[00:04:08.000 --> 00:04:09.000]  和雅各
[00:04:09.000 --> 00:04:10.000]  接著雅各被人殺了
[00:04:10.000 --> 00:04:12.000]  接著這個希律見
[00:04:12.000 --> 00:04:13.000]  猶太人都很喜歡這件事
[00:04:13.000 --> 00:04:15.000]  接著就捉了彼得
[00:04:15.000 --> 00:04:18.000]  那時候就是除交之的時候
[00:04:18.000 --> 00:04:20.000]  想回顧一下這個希律
[00:04:20.000 --> 00:04:22.000]  這個希律王是誰的希律王呢
[00:04:22.000 --> 00:04:24.000]  其實在聖經裏面有很多
[00:04:24.000 --> 00:04:25.000]  有幾個
[00:04:25.000 --> 00:04:27.000]  至少五個是希律王的
[00:04:27.000 --> 00:04:29.000]  但是希律大家很知道
[00:04:29.000 --> 00:04:30.000]  什麼時候他出現的
[00:04:30.000 --> 00:04:31.000]  在聖經當中
[00:04:31.000 --> 00:04:33.000]  就是耶穌出生的時候
[00:04:33.000 --> 00:04:36.000]  接著他知道尼塞亞出生
[00:04:36.000 --> 00:04:38.000]  接著就滅了
[00:04:38.000 --> 00:04:39.000]  這個伯利恆附近
[00:04:39.000 --> 00:04:40.000]  有很多的嬰孩
[00:04:40.000 --> 00:04:41.000]  兩歲的嬰孩
[00:04:41.000 --> 00:04:43.000]  接著他的兒子
[00:04:43.000 --> 00:04:45.000]  接著另一個
[00:04:45.000 --> 00:04:47.000]  我是說希律王二號
[00:04:47.000 --> 00:04:48.000]  接著就是後來
[00:04:48.000 --> 00:04:49.000]  就經歷了很多不同的事
[00:04:49.000 --> 00:04:51.000]  在耶穌侍奉的階段
[00:04:51.000 --> 00:04:52.000]  他是做了很多事的
[00:04:52.000 --> 00:04:54.000]  那時候最印象深刻的
[00:04:54.000 --> 00:04:55.000]  就是怎麼樣
[00:04:55.000 --> 00:04:57.000]  獅子約翰怎麼樣
[00:04:57.000 --> 00:04:58.000]  死了
[00:04:58.000 --> 00:04:59.000]  死了被他殺了是不是
[00:04:59.000 --> 00:05:00.000]  因為獅子約翰說他
[00:05:00.000 --> 00:05:01.000]  你做錯事了
[00:05:01.000 --> 00:05:03.000]  娶了兄弟的妻子
[00:05:03.000 --> 00:05:04.000]  那他的妻子很生他的氣
[00:05:04.000 --> 00:05:05.000]  接著就藉著這個機會
[00:05:05.000 --> 00:05:07.000]  就叫他叫希律王
[00:05:07.000 --> 00:05:08.000]  不如把他斬頭
[00:05:08.000 --> 00:05:09.000]  接著就殺了
[00:05:09.000 --> 00:05:11.000]  那當然後來我們知道
[00:05:11.000 --> 00:05:12.000]  耶穌被審的時候
[00:05:12.000 --> 00:05:14.000]  見過這個希律王二號
[00:05:14.000 --> 00:05:15.000]  今天說的希律王
[00:05:15.000 --> 00:05:17.000]  就不是前面那兩個
[00:05:17.000 --> 00:05:18.000]  是第三個
[00:05:18.000 --> 00:05:21.000]  這個就是大希律王的孫
[00:05:21.000 --> 00:05:23.000]  他是大希律王的孫
[00:05:23.000 --> 00:05:24.000]  他的時間
[00:05:24.000 --> 00:05:26.000]  就是剛剛初期教會
[00:05:26.000 --> 00:05:29.000]  這個第三個希律王
[00:05:29.000 --> 00:05:30.000]  其實很特別的
[00:05:30.000 --> 00:05:35.000]  他不是長期生活在猶大地
[00:05:35.000 --> 00:05:37.000]  他曾經在羅馬那邊
[00:05:37.000 --> 00:05:39.000]  生活了幾十年的時間
[00:05:39.000 --> 00:05:42.000]  後來當他派回去做
[00:05:42.000 --> 00:05:44.000]  管理猶大這個地方
[00:05:44.000 --> 00:05:46.000]  主要在加利利那邊做王
[00:05:46.000 --> 00:05:48.000]  你想一下一個
[00:05:48.000 --> 00:05:50.000]  長期在外面生活的人
[00:05:50.000 --> 00:05:52.000]  回去他要管治一個地方
[00:05:52.000 --> 00:05:56.000]  會遇到什麼問題
[00:05:56.000 --> 00:05:58.000]  他是作為一個羅馬帝國
[00:05:58.000 --> 00:06:01.000]  和當地猶太勢力的一個
[00:06:01.000 --> 00:06:03.000]  叫做中間人或者管理者
[00:06:03.000 --> 00:06:06.000]  他需要做什麼
[00:06:06.000 --> 00:06:09.000]  平衡兩方面的這種關係
[00:06:09.000 --> 00:06:11.000]  但是他長期都在羅馬
[00:06:11.000 --> 00:06:12.000]  他怎麼平衡呢
[00:06:12.000 --> 00:06:13.000]  所以他做一些事情
[00:06:13.000 --> 00:06:14.000]  來巴結當地的
[00:06:14.000 --> 00:06:16.000]  這些猶太領袖的勢力
[00:06:16.000 --> 00:06:17.000]  所以我們看到
[00:06:17.000 --> 00:06:19.000]  其實他對猶太教
[00:06:19.000 --> 00:06:20.000]  不是那麼熱衷的
[00:06:20.000 --> 00:06:23.000]  他不是覺得彼得 雅各
[00:06:23.000 --> 00:06:25.000]  他們說耶穌基督是救主
[00:06:25.000 --> 00:06:26.000]  得罪他
[00:06:26.000 --> 00:06:28.000]  不是 他不是很在乎這些
[00:06:28.000 --> 00:06:30.000]  不過聖經告訴我什麼
[00:06:30.000 --> 00:06:31.000]  聖經告訴我
[00:06:31.000 --> 00:06:35.000]  他為了討好這些猶太教
[00:06:35.000 --> 00:06:37.000]  討好這些猶太教的領袖
[00:06:37.000 --> 00:06:42.000]  所以下手去捉拿彼得
[00:06:42.000 --> 00:06:43.000]  所以我們知道
[00:06:43.000 --> 00:06:45.000]  他的情況是這樣
[00:06:45.000 --> 00:06:46.000]  在當中我們看到
[00:06:46.000 --> 00:06:48.000]  經文裡面說到
[00:06:48.000 --> 00:06:53.000]  當時正是彼得進去坐牢的時候
[00:06:53.000 --> 00:06:55.000]  是禦節的期間
[00:06:55.000 --> 00:06:56.000]  然後按照律法
[00:06:56.000 --> 00:06:58.000]  有七天的時間除教
[00:06:58.000 --> 00:07:00.000]  所以有七天的時間
[00:07:00.000 --> 00:07:01.000]  他們不可以開審
[00:07:01.000 --> 00:07:03.000]  他們其實合謀
[00:07:03.000 --> 00:07:04.000]  七天之後
[00:07:04.000 --> 00:07:06.000]  就將彼得拿出來
[00:07:06.000 --> 00:07:07.000]  透過公審
[00:07:07.000 --> 00:07:08.000]  然後怎麼樣
[00:07:08.000 --> 00:07:09.000]  就殺了彼得
[00:07:09.000 --> 00:07:11.000]  因為他們覺得殺了彼得之後
[00:07:11.000 --> 00:07:14.000]  兩個連續重要的領袖都死了的時候
[00:07:14.000 --> 00:07:17.000]  在耶路撒冷的教會會怎麼樣
[00:07:17.000 --> 00:07:18.000]  會瓦解
[00:07:18.000 --> 00:07:19.000]  那些人都失去信心了
[00:07:19.000 --> 00:07:21.000]  我們的領袖都被人殺了
[00:07:21.000 --> 00:07:23.000]  然後怎麼辦
[00:07:23.000 --> 00:07:26.000]  所以我們看到
[00:07:26.000 --> 00:07:29.000]  他的行為都是有預謀的
[00:07:29.000 --> 00:07:33.000]  但是我們看著經文記載的時候
[00:07:33.000 --> 00:07:34.000]  當他被囚的時候
[00:07:34.000 --> 00:07:37.000]  彼得在監牢被囚的時候
[00:07:37.000 --> 00:07:38.000]  雖然這段經文
[00:07:38.000 --> 00:07:40.000]  不是今天的經文裡面的第五節
[00:07:40.000 --> 00:07:42.000]  但是有一個很深的印象
[00:07:42.000 --> 00:07:44.000]  我們一起讀第五節的經文好不好
[00:07:44.000 --> 00:07:47.000]  於是彼得被囚在監裡
[00:07:47.000 --> 00:07:52.000]  教會卻為他徹徹地禱告神
[00:07:52.000 --> 00:07:56.000]  在這七天裡面
[00:07:56.000 --> 00:07:57.000]  教會做些什麼呢
[00:07:57.000 --> 00:07:58.000]  就是祈禱
[00:07:58.000 --> 00:07:59.000]  很特別的
[00:07:59.000 --> 00:08:01.000]  如果經文你看的話
[00:08:01.000 --> 00:08:07.000]  祈禱是很誇張地找人去守著彼得
[00:08:07.000 --> 00:08:09.000]  總共找了多少人
[00:08:09.000 --> 00:08:10.000]  十六個人
[00:08:10.000 --> 00:08:11.000]  十六個兵丁去
[00:08:11.000 --> 00:08:12.000]  你以為彼得只是一個漁夫
[00:08:12.000 --> 00:08:13.000]  用不著找那麼多人
[00:08:13.000 --> 00:08:16.000]  還有是四個四個輪著看著他
[00:08:16.000 --> 00:08:18.000]  然後擔心那四個
[00:08:18.000 --> 00:08:19.000]  累了就睡著了
[00:08:19.000 --> 00:08:21.000]  然後很快就換一家
[00:08:21.000 --> 00:08:22.000]  四個四個輪著他
[00:08:22.000 --> 00:08:24.000]  如果你看後面的經文
[00:08:24.000 --> 00:08:27.000]  其中有兩個人就戴著鐵鏈
[00:08:27.000 --> 00:08:28.000]  鎖著他左右手
[00:08:28.000 --> 00:08:31.000]  不是 鎖在他旁邊
[00:08:31.000 --> 00:08:33.000]  以防什麼呢
[00:08:33.000 --> 00:08:36.000]  以防基督徒去劫獄
[00:08:36.000 --> 00:08:37.000]  害怕這件事
[00:08:37.000 --> 00:08:39.000]  但是當時教會有沒有做這件事
[00:08:39.000 --> 00:08:40.000]  告訴你沒有
[00:08:40.000 --> 00:08:42.000]  整個教會在做什麼呢
[00:08:42.000 --> 00:08:44.000]  教會裡面所有的人
[00:08:44.000 --> 00:08:45.000]  都是為他徹徹地祈禱
[00:08:45.000 --> 00:08:48.000]  希望神去拯救他
[00:08:48.000 --> 00:08:50.000]  當時如果我們回顧
[00:08:50.000 --> 00:08:52.000]  《使徒行傳》裡面的經文
[00:08:52.000 --> 00:08:53.000]  我們發覺當時
[00:08:53.000 --> 00:08:55.000]  整個耶路撒冷多少信徒
[00:08:55.000 --> 00:08:57.000]  可能接近一萬個信徒
[00:08:57.000 --> 00:08:59.000]  一萬個基督徒
[00:08:59.000 --> 00:09:02.000]  當然有沒有這麼大聚會的地方
[00:09:02.000 --> 00:09:03.000]  可以容納這麼多人呢
[00:09:03.000 --> 00:09:04.000]  我們知道沒有了
[00:09:04.000 --> 00:09:06.000]  當時都是家庭聚會
[00:09:06.000 --> 00:09:08.000]  每個家庭在想像裡面
[00:09:08.000 --> 00:09:10.000]  分散在不同的家庭裡面
[00:09:10.000 --> 00:09:11.000]  可能有幾十個
[00:09:11.000 --> 00:09:12.000]  甚至上百個
[00:09:12.000 --> 00:09:14.000]  上百個左右
[00:09:14.000 --> 00:09:15.000]  幾百個就沒有
[00:09:15.000 --> 00:09:17.000]  十個人一個家庭
[00:09:17.000 --> 00:09:19.000]  或者幾十個人一個家庭聚會
[00:09:19.000 --> 00:09:21.000]  所以我們看到他們
[00:09:21.000 --> 00:09:22.000]  我想像的場景就是說
[00:09:22.000 --> 00:09:23.000]  他們在當中
[00:09:23.000 --> 00:09:26.000]  徹徹地為彼得祈禱
[00:09:26.000 --> 00:09:28.000]  不知道為什麼我讀這段經文的時候
[00:09:28.000 --> 00:09:31.000]  我想起一個很特別的情景
[00:09:31.000 --> 00:09:33.000]  這個純粹是想像出來
[00:09:33.000 --> 00:09:34.000]  不是解經
[00:09:34.000 --> 00:09:35.000]  想像的情景
[00:09:35.000 --> 00:09:38.000]  在一個黑暗籠罩住
[00:09:38.000 --> 00:09:40.000]  特別是在一個屬靈黑暗籠罩住的
[00:09:40.000 --> 00:09:42.000]  耶路撒冷裡面
[00:09:42.000 --> 00:09:45.000]  本身整個城市都暗淡無光
[00:09:45.000 --> 00:09:47.000]  因為在屬靈的氣氛裡面
[00:09:47.000 --> 00:09:48.000]  領袖被人抓了
[00:09:48.000 --> 00:09:51.000]  剛剛一個雅閣被人殺了
[00:09:51.000 --> 00:09:53.000]  但是在當中
[00:09:53.000 --> 00:09:55.000]  有幾十個或者上百個家庭
[00:09:55.000 --> 00:09:57.000]  裡面有些基督徒
[00:09:57.000 --> 00:09:59.000]  無論男男女女
[00:09:59.000 --> 00:10:01.000]  年少的年長的
[00:10:01.000 --> 00:10:03.000]  都聚集在一起
[00:10:03.000 --> 00:10:04.000]  跪在地上
[00:10:04.000 --> 00:10:07.000]  狠切地向神祈禱
[00:10:07.000 --> 00:10:09.000]  求神釋放彼得
[00:10:09.000 --> 00:10:12.000]  你想像這個場景
[00:10:12.000 --> 00:10:15.000]  七天不間斷地為彼得祈禱
[00:10:15.000 --> 00:10:16.000]  會不會想像到
[00:10:16.000 --> 00:10:19.000]  我在腦子裡想到一幅圖
[00:10:19.000 --> 00:10:20.000]  就是一幅圖
[00:10:20.000 --> 00:10:22.000]  在一個黑暗的城市裡面
[00:10:22.000 --> 00:10:25.000]  很多很多的家庭在祈禱的時候
[00:10:25.000 --> 00:10:26.000]  那些家庭的祈禱
[00:10:26.000 --> 00:10:28.000]  就成為了一個燈台
[00:10:28.000 --> 00:10:29.000]  一個光
[00:10:29.000 --> 00:10:33.000]  去照亮了這個城市
[00:10:33.000 --> 00:10:35.000]  接著上帝在當中就工作
[00:10:35.000 --> 00:10:36.000]  有一段經文
[00:10:36.000 --> 00:10:38.000]  《馬帝福音》五章裡說
[00:10:38.000 --> 00:10:41.000]  說我們是世上的光世上的炎
[00:10:41.000 --> 00:10:44.000]  接著我們要照亮這個世界
[00:10:44.000 --> 00:10:45.000]  這裡說到十六節
[00:10:45.000 --> 00:10:48.000]  你們的光也當這樣照在人前
[00:10:48.000 --> 00:10:50.000]  叫他們看見你的好行為
[00:10:50.000 --> 00:10:54.000]  便將榮耀歸給你們在天上的父
[00:10:54.000 --> 00:10:56.000]  好行為我們很容易明白
[00:10:56.000 --> 00:10:57.000]  什麼叫好行為
[00:10:57.000 --> 00:10:58.000]  但在這段經文裡面
[00:10:58.000 --> 00:11:00.000]  讓我想到的問題就是
[00:11:00.000 --> 00:11:03.000]  祈禱是不是我們的好行為
[00:11:03.000 --> 00:11:05.000]  我們有沒有想過祈禱
[00:11:05.000 --> 00:11:07.000]  我們同心的祈禱
[00:11:07.000 --> 00:11:10.000]  同樣是一個彰顯上帝榮耀的
[00:11:10.000 --> 00:11:12.000]  一個好行為
[00:11:12.000 --> 00:11:15.000]  有時候我們不會這樣想的
[00:11:15.000 --> 00:11:17.000]  我們覺得我們要做善行
[00:11:17.000 --> 00:11:18.000]  我們要做些事
[00:11:18.000 --> 00:11:20.000]  才是真正的好行為
[00:11:20.000 --> 00:11:24.000]  但是聖經很多地方告訴我們
[00:11:24.000 --> 00:11:25.000]  我們在神的面前
[00:11:25.000 --> 00:11:26.000]  那份信靠的祈禱
[00:11:26.000 --> 00:11:27.000]  同心的祈禱
[00:11:27.000 --> 00:11:32.000]  同樣是彰顯去榮耀的一個過程
[00:11:32.000 --> 00:11:33.000]  看到這個圖畫
[00:11:33.000 --> 00:11:34.000]  我就想
[00:11:34.000 --> 00:11:35.000]  香港這個城市
[00:11:35.000 --> 00:11:37.000]  會不會同樣有類似的光景
[00:11:37.000 --> 00:11:38.000]  我們信不信
[00:11:38.000 --> 00:11:40.000]  相信上帝都會祝福
[00:11:40.000 --> 00:11:41.000]  或者帶領香港
[00:11:41.000 --> 00:11:43.000]  這麼多的基督徒在一起
[00:11:43.000 --> 00:11:46.000]  我們一起去創造這個
[00:11:46.000 --> 00:11:47.000]  讓人感動的場景
[00:11:47.000 --> 00:11:50.000]  我們一起同心的祈禱
[00:11:50.000 --> 00:11:51.000]  我之前也提過
[00:11:51.000 --> 00:11:53.000]  教會歷史告訴我們
[00:11:53.000 --> 00:11:56.000]  教會的復興一定不會離開
[00:11:56.000 --> 00:11:57.000]  同心的祈禱
[00:11:57.000 --> 00:11:59.000]  同心的祈禱是教會復興
[00:11:59.000 --> 00:12:01.000]  是一個很重要很重要的指標
[00:12:01.000 --> 00:12:03.000]  所以鼓勵弟兄姊妹
[00:12:03.000 --> 00:12:05.000]  我們不單止自己去祈禱
[00:12:05.000 --> 00:12:07.000]  我們一起回教會的祈禱會
[00:12:07.000 --> 00:12:09.000]  我們一起同心的
[00:12:09.000 --> 00:12:10.000]  在祈禱會當中
[00:12:10.000 --> 00:12:11.000]  去仰望神
[00:12:11.000 --> 00:12:12.000]  帶領教會
[00:12:12.000 --> 00:12:15.000]  繼續的被祈禱
[00:12:15.000 --> 00:12:17.000]  經文裡面繼續說到
[00:12:17.000 --> 00:12:18.000]  故事的高潮
[00:12:18.000 --> 00:12:21.000]  就是彼得被天使拯救
[00:12:21.000 --> 00:12:22.000]  我不知道大家讀這段經文的時候
[00:12:22.000 --> 00:12:23.000]  會有什麼感覺
[00:12:23.000 --> 00:12:24.000]  讀完之後會覺得
[00:12:24.000 --> 00:12:26.000]  原來是這樣
[00:12:26.000 --> 00:12:27.000]  還是帶著一種驚訝
[00:12:27.000 --> 00:12:28.000]  好像門徒聽到
[00:12:28.000 --> 00:12:30.000]  彼得被拯救的時候
[00:12:30.000 --> 00:12:31.000]  很驚訝
[00:12:31.000 --> 00:12:33.000]  天使可以這麼帶領他出來
[00:12:33.000 --> 00:12:35.000]  經文是這樣說的
[00:12:35.000 --> 00:12:38.000]  接著彼得就被兩條鍊鎖住
[00:12:38.000 --> 00:12:39.000]  剛才也說了
[00:12:39.000 --> 00:12:40.000]  左右手都有一個冰釘
[00:12:40.000 --> 00:12:41.000]  鎖住他
[00:12:41.000 --> 00:12:43.000]  突然間一個天使就出現了
[00:12:43.000 --> 00:12:45.000]  天使的出場通常很震撼
[00:12:45.000 --> 00:12:47.000]  有些光出來了
[00:12:47.000 --> 00:12:50.000]  光照了整個露房
[00:12:50.000 --> 00:12:52.000]  接著天使叫醒了彼得
[00:12:52.000 --> 00:12:54.000]  打醒他
[00:12:54.000 --> 00:12:56.000]  不知道為什麼身旁的冰釘
[00:12:56.000 --> 00:12:58.000]  正常應該沒有睡覺
[00:12:58.000 --> 00:12:59.000]  這麼多間的不會再睡
[00:12:59.000 --> 00:13:00.000]  不過晚上真的太累了
[00:13:00.000 --> 00:13:01.000]  睡著了
[00:13:01.000 --> 00:13:04.000]  可能上帝也讓他們沉睡
[00:13:04.000 --> 00:13:07.000]  沒有任何的反應
[00:13:07.000 --> 00:13:08.000]  接著
[00:13:08.000 --> 00:13:11.000]  跟一般逃獄的緊張氣氛不同
[00:13:11.000 --> 00:13:13.000]  通常都很緊張很快
[00:13:13.000 --> 00:13:14.000]  快走快走
[00:13:14.000 --> 00:13:15.000]  但是
