
[00:00:00.000 --> 00:00:03.800]  多謝珮常姊妹跟我們有一個這麼美好的競拜
[00:06:09.200 --> 00:06:12.400]  第一次由耶和華對約書亞說
[00:06:12.400 --> 00:06:16.400]  他說看 我已經將耶利哥和耶利哥的王
[00:06:16.400 --> 00:06:20.500]  以及英勇的戰士都交在你的手中
[00:06:20.500 --> 00:06:23.200]  已經 已經得了
[00:06:23.200 --> 00:06:26.000]  未打已經得了
[00:06:26.000 --> 00:06:28.200]  第二次就是
[00:06:28.200 --> 00:06:30.300]  去到第七天的時候
[00:06:30.300 --> 00:06:32.500]  到了第七天清早黎明的時候
[00:06:32.500 --> 00:06:36.100]  他們起來以同樣的方式擾成七次
[00:06:36.100 --> 00:06:38.300]  只有這一天他們擾成七次
[00:06:38.300 --> 00:06:39.800]  到第七次的時候
[00:06:39.800 --> 00:06:42.200]  祭司催國之時
[00:06:42.200 --> 00:06:46.000]  約書亞就對人民說
[00:06:46.000 --> 00:06:47.200]  你們呼喊
[00:06:47.200 --> 00:06:51.100]  因為耶和華已經將這城賜給你們了
[00:06:51.100 --> 00:06:54.000]  明明那城還沒有倒塌
[00:06:54.000 --> 00:06:57.200]  甚至他們連耶利哥的人都還沒有碰到
[00:06:57.200 --> 00:06:58.400]  還沒有接觸到
[00:06:58.400 --> 00:07:00.600]  但是就已經好像得了
[00:07:00.600 --> 00:07:02.800]  我們已經勝利了
[00:07:02.800 --> 00:07:08.500]  這個是很特別的一個情況
[00:07:08.500 --> 00:07:11.000]  第二個很不尋常的地方就是
[00:07:11.000 --> 00:07:15.200]  裡面有很多不合常理的舉動
[00:07:15.200 --> 00:07:18.800]  第一 就是重複擾成
[00:07:18.800 --> 00:07:20.900]  神指示約書亞就是
[00:07:20.900 --> 00:07:24.300]  你們所有能作戰的男兵都要擾成
[00:07:24.300 --> 00:07:26.600]  圍繞那個城來去繞
[00:07:26.600 --> 00:07:27.900]  一天擾一次
[00:07:27.900 --> 00:07:30.200]  六天都要這樣
[00:07:30.200 --> 00:07:31.800]  而且還要派七個祭司
[00:07:31.800 --> 00:07:34.800]  鎖住七個陽閣走在約會的前面
[00:07:34.800 --> 00:07:37.400]  到第七天要擾成七次
[00:07:37.400 --> 00:07:40.000]  祭司也都要催國
[00:07:40.000 --> 00:07:43.300]  相信歷史上都沒有哪一個攻城的方式
[00:07:43.300 --> 00:07:45.200]  比以色列人這個
[00:07:45.200 --> 00:07:48.200]  抬著約會擾成七天
[00:07:48.200 --> 00:07:50.700]  更加奇怪的事件
[00:07:50.700 --> 00:07:53.200]  既然神一早就已經說
[00:07:53.200 --> 00:07:55.800]  你們一定會勝利的
[00:07:55.800 --> 00:07:58.300]  那為什麼不速戰速決呢?
[00:07:58.300 --> 00:07:59.900]  一句話馬上搞定
[00:07:59.900 --> 00:08:02.200]  就不用搞那麼多事情了
[00:08:02.200 --> 00:08:04.800]  就算去攻打這個耶利哥城
[00:08:04.800 --> 00:08:06.000]  擾就擾吧
[00:08:06.000 --> 00:08:07.200]  擾一次就算了
[00:08:07.200 --> 00:08:08.900]  為什麼要擾
[00:08:08.900 --> 00:08:10.600]  每天擾一次 擾六天
[00:08:10.600 --> 00:08:13.100]  第七天還要擾七次
[00:08:13.100 --> 00:08:15.000]  總共十三次
[00:08:15.000 --> 00:08:16.000]  一次就夠了
[00:08:16.000 --> 00:08:18.200]  為什麼要搞那麼多事情呢?
[00:08:18.200 --> 00:08:19.600]  但是如果
[00:08:19.600 --> 00:08:24.400]  你是昔日的這些以色列的兵
[00:08:24.400 --> 00:08:26.200]  你聽到這個命令
[00:08:26.200 --> 00:08:27.800]  不知道你會怎樣反應呢?
[00:08:27.800 --> 00:08:30.200]  你會不會就真的乖乖地
[00:08:30.200 --> 00:08:34.500]  繞著城去擾呢?
[00:08:34.500 --> 00:08:38.300]  另一個很不合常理的舉動就是
[00:08:38.300 --> 00:08:41.800]  靜默有時 呼喊有時
[00:08:41.800 --> 00:08:46.300]  這裡約書聽了神的吩咐之後
[00:08:46.300 --> 00:08:49.000]  他又來跟百姓說
[00:08:49.000 --> 00:08:50.800]  他說你們不可以呼喊
[00:08:50.800 --> 00:08:53.300]  不可以讓人聽見你們的聲音
[00:08:53.300 --> 00:08:55.700]  連一句話都不可以出口
[00:08:55.700 --> 00:08:58.500]  等到我吩咐你們呼喊的那一天
[00:08:58.500 --> 00:09:00.800]  你們才可以呼喊
[00:09:00.800 --> 00:09:02.500]  接著到了第七天
[00:09:02.500 --> 00:09:03.900]  祭司吹角的時候
[00:09:03.900 --> 00:09:06.200]  約書就對百姓說
[00:09:06.200 --> 00:09:07.600]  你們呼喊吧
[00:09:07.600 --> 00:09:11.300]  因為耶和華已經把這個城賜給你們了
[00:09:11.300 --> 00:09:13.400]  於是那些人就呼喊
[00:09:13.400 --> 00:09:15.400]  祭司也吹角
[00:09:15.400 --> 00:09:17.400]  那些人聽到覺聲的時候
[00:09:17.400 --> 00:09:19.600]  就大聲地來呼喊
[00:09:19.600 --> 00:09:21.900]  城牆就倒塌了
[00:09:21.900 --> 00:09:23.800]  於是人就衝進城裏面
[00:09:23.800 --> 00:09:25.000]  人人向前
[00:09:25.000 --> 00:09:27.600]  將城攻取
[00:09:27.600 --> 00:09:29.400]  這裡說呼喊
[00:09:29.400 --> 00:09:30.600]  約書又說
[00:09:30.600 --> 00:09:32.500]  到了呼喊的那一天
[00:09:32.500 --> 00:09:34.000]  你們才可以呼喊
[00:09:34.000 --> 00:09:38.000]  呼喊的日子就是指到第七天
[00:09:38.000 --> 00:09:39.200]  但是你想想
[00:09:39.200 --> 00:09:41.800]  那些人一路繞城的時候
[00:09:41.800 --> 00:09:44.200]  其實可能你代入去
[00:09:44.200 --> 00:09:45.300]  你一路繞的時候
[00:09:45.300 --> 00:09:49.700]  除非你故意要很深水清地看著
[00:09:49.700 --> 00:09:52.600]  你一路繞可能未必這麼深水清
[00:09:52.600 --> 00:09:54.700]  知道走了多少圈
[00:09:54.700 --> 00:09:55.800]  走了多少天
[00:09:55.800 --> 00:09:57.700]  可能走到亂了都不定
[00:09:57.700 --> 00:10:01.000]  要有個人指示著你才清楚
[00:10:01.000 --> 00:10:03.100]  當時的人都是這樣
[00:10:03.100 --> 00:10:05.200]  他們沒得
[00:10:05.200 --> 00:10:08.100]  唯一可以做的就是內心去等候
[00:10:08.100 --> 00:10:11.500]  一味的來聽命令行事
[00:10:11.500 --> 00:10:13.600]  我想如果這一點
[00:10:13.600 --> 00:10:15.300]  我們在座中有沒有誰
[00:10:15.300 --> 00:10:18.500]  你覺得自己很喜歡說話的
[00:10:18.500 --> 00:10:20.000]  有沒有啊
[00:10:20.000 --> 00:10:21.100]  如果你很喜歡說話
[00:10:21.100 --> 00:10:23.100]  我想這個對你來說難一點
[00:10:23.100 --> 00:10:24.800]  要你經常都不可以說話
[00:10:24.800 --> 00:10:27.200]  覺得有點辛苦
[00:10:27.200 --> 00:10:29.200]  但是對其他人可能你又覺得
[00:10:29.200 --> 00:10:30.000]  哎 濕濕碎了
[00:10:30.000 --> 00:10:31.800]  我平日都不喜歡說話
[00:10:31.800 --> 00:10:33.500]  最好不用說了
[00:10:33.500 --> 00:10:34.900]  但問題就是
[00:10:34.900 --> 00:10:37.200]  你不明白為什麼要這樣
[00:10:37.200 --> 00:10:39.900]  你知道我們人的本性就是這樣的
[00:10:39.900 --> 00:10:41.600]  不說話沒問題
[00:10:41.600 --> 00:10:43.700]  但是一天半天沒問題
[00:10:43.700 --> 00:10:45.500]  但是七天要這麼多天
[00:10:45.500 --> 00:10:47.100]  這麼多時間
[00:10:47.100 --> 00:10:49.900]  還要就是你不明白為什麼要這樣做
[00:10:49.900 --> 00:10:51.100]  我們人的天性
[00:10:51.100 --> 00:10:55.300]  不會這麼乖 一味就順從
[00:10:55.300 --> 00:10:58.600]  可能這一點對我們基督徒來講
[00:10:58.600 --> 00:10:59.800]  或者普通人來講
[00:10:59.800 --> 00:11:01.100]  都是很困難的
[00:11:01.100 --> 00:11:04.600]  你一味的靜默無聲
[00:11:04.600 --> 00:11:08.200]  你虔誠一點就說
[00:11:08.200 --> 00:11:09.500]  你又向上帝說
[00:11:09.500 --> 00:11:10.900]  上帝啊 為什麼要我這樣
[00:11:10.900 --> 00:11:11.900]  哎呀 我怎樣
[00:11:11.900 --> 00:11:12.500]  我忍不住了
[00:11:12.500 --> 00:11:13.400]  很想說話
[00:11:13.400 --> 00:11:14.900]  你可能這樣
[00:11:14.900 --> 00:11:18.100]  但是可能我們都未必會這樣做
[00:11:18.100 --> 00:11:21.300]  因為原來其實節制我們的舌頭
[00:11:21.300 --> 00:11:23.900]  記不記得聖經馬國書講過
[00:11:23.900 --> 00:11:27.500]  說原來我們舌頭是全身最小的一個
[00:11:27.500 --> 00:11:29.900]  一個可以說是器官
[00:11:29.900 --> 00:11:31.000]  但是呢
[00:11:31.000 --> 00:11:35.300]  它說沒有人能夠制伏舌頭
[00:11:35.300 --> 00:11:37.800]  它是喋喋不休的惡物
[00:11:37.800 --> 00:11:40.600]  充滿了致命的毒素
[00:11:40.600 --> 00:11:43.200]  很多時候其實我們人都是
[00:11:43.200 --> 00:11:47.400]  我們很急於發表自己的想法
[00:11:47.400 --> 00:11:48.800]  我們反而很多時候
[00:11:48.800 --> 00:11:51.500]  是不太懂得細心安靜
[00:11:51.500 --> 00:11:53.700]  去聆聽別人的心聲
[00:11:53.700 --> 00:11:54.900]  以致我們很多時候
[00:11:54.900 --> 00:11:58.900]  我們說話是快過聽快過想
[00:11:58.900 --> 00:12:00.300]  等於姐妹換了是你
[00:12:00.300 --> 00:12:02.200]  如果你在你的工作
[00:12:02.200 --> 00:12:04.300]  或者你的侍奉裡面
[00:12:04.300 --> 00:12:05.300]  叫你不要出聲
[00:12:05.300 --> 00:12:06.400]  你做就行了
[00:12:06.400 --> 00:12:08.800]  一味做不准出聲
[00:12:08.800 --> 00:12:09.900]  到你叫你出聲
[00:12:09.900 --> 00:12:11.300]  你才不要出聲
[00:12:11.300 --> 00:12:12.900]  你行不行呢
[00:12:12.900 --> 00:12:15.000]  這個真是不容易
[00:12:15.000 --> 00:12:18.100]  還有為什麼要呼喊呢
[00:12:18.100 --> 00:12:21.200]  呼喊代表著什麼呢
[00:12:21.200 --> 00:12:22.900]  你想想以色列人
[00:12:22.900 --> 00:12:25.400]  第七天他要行足七次
[00:12:25.400 --> 00:12:26.800]  繞城七次
[00:12:26.800 --> 00:12:30.600]  城不是可能像我們在柴灣那樣
[00:12:30.600 --> 00:12:31.800]  繞一下那樣
[00:12:31.800 --> 00:12:35.100]  可能大很多
[00:12:35.100 --> 00:12:37.800]  還有他們由清早一直繞
[00:12:37.800 --> 00:12:39.100]  走到黃昏
[00:12:39.100 --> 00:12:40.100]  你想想
[00:12:40.100 --> 00:12:41.700]  還有些人抬著藥櫃
[00:12:41.700 --> 00:12:43.300]  又拿著兵器
[00:12:43.300 --> 00:12:44.800]  行足七圈
[00:12:44.800 --> 00:12:45.900]  其實去到那一刻
[00:12:45.900 --> 00:12:48.300]  可能其實都已經很疲乏
[00:12:48.300 --> 00:12:49.600]  很累
[00:12:49.600 --> 00:12:53.600]  你說這一刻想睡覺
[00:12:53.600 --> 00:12:54.800]  也不奇怪
[00:12:54.800 --> 00:12:58.600]  但是這一刻還要我去大聲喊
[00:12:58.600 --> 00:13:00.800]  是不是開玩笑啊
[00:13:00.800 --> 00:13:04.300]  呼喊的意思就是歡呼
[00:13:04.300 --> 00:13:06.200]  為什麼要歡呼呢
[00:13:06.200 --> 00:13:08.200]  為了什麼而歡呼呢
[00:13:08.200 --> 00:13:11.000]  原來這道神要他們這樣做
[00:13:11.000 --> 00:13:14.800]  他們要為了眼見這個城
[00:13:14.800 --> 00:13:17.300]  在上帝的應許當中
[00:13:17.300 --> 00:13:20.600]  他一定會塌陷
[00:13:20.600 --> 00:13:22.200]  而來歡呼
[00:13:22.200 --> 00:13:25.300]  雖然現在城還是屹立在這裡
[00:13:25.300 --> 00:13:27.400]  但是在信心裡面
[00:13:27.400 --> 00:13:30.200]  上帝已經將這個城交給他們
[00:13:30.200 --> 00:13:33.300]  他們要為著神的作為來歡呼
[00:13:33.300 --> 00:13:38.100]  大聲的發出德性的歡呼
[00:13:38.100 --> 00:13:41.100]  很奇妙的事真的發生了
[00:13:41.100 --> 00:13:42.800]  當百姓一歡呼的時候
[00:13:42.800 --> 00:13:46.200]  這裡說那個城就塌陷了
[00:13:46.200 --> 00:13:49.500]  耶利哥的城牆大概有十公尺高
[00:13:49.500 --> 00:13:52.000]  而且是雙重的城牆
[00:13:52.000 --> 00:13:53.500]  很堅固
[00:13:53.500 --> 00:13:55.400]  如果不是神的作為的話
[00:13:55.400 --> 00:13:58.500]  實在是沒那麼容易倒塌
[00:13:58.500 --> 00:14:04.500]  原來信心真的不需要憑據
[00:14:04.500 --> 00:14:10.500]  最重要的就是上帝的說話就搞定了
[00:14:10.500 --> 00:14:14.200]  第三個不合理的舉動就是
[00:14:14.200 --> 00:14:16.200]  祭司也打仗
[00:14:16.200 --> 00:14:17.700]  你有沒有想過呢
[00:14:17.700 --> 00:14:21.900]  如果你是元帥鳥派兵上陣
[00:14:21.900 --> 00:14:25.100]  你當然是派一些壯丁精銳的部隊
[00:14:25.100 --> 00:14:26.800]  打得仗的那些人
[00:14:26.800 --> 00:14:28.200]  但是這裡
[00:14:28.200 --> 00:14:32.100]  他上場竟然是派祭司上去
[00:14:32.100 --> 00:14:36.700]  神祇少約書不僅召集那些可以作戰的藍丁
[00:14:36.700 --> 00:14:41.700]  但是同時吩咐祭司也要上去
[00:14:41.700 --> 00:14:43.600]  他說要派七個祭司
[00:14:43.600 --> 00:14:45.800]  拿著七個的陽閣
[00:14:45.800 --> 00:14:47.800]  走在約會的前面
[00:14:47.800 --> 00:14:48.700]  到第七天
[00:14:48.700 --> 00:14:50.100]  你們要繞成七次
[00:14:50.100 --> 00:14:52.300]  而祭司就一路走
[00:14:52.300 --> 00:14:55.300]  一路來吹角
[00:14:55.300 --> 00:14:59.400]  你叫祭司來主持憲制儀式
[00:14:59.400 --> 00:15:01.400]  就很容易了
[00:15:01.400 --> 00:15:02.800]  但是去打仗
[00:15:02.800 --> 00:15:04.400]  其實真的想一想
[00:15:04.400 --> 00:15:07.000]  不死也一身殘
[00:15:07.000 --> 00:15:10.400]  但是上帝指明他們也要參與
[00:15:10.400 --> 00:15:13.100]  但是他們做的不是拿刀不是拿槍
[00:15:13.100 --> 00:15:15.800]  而是拿著七個陽閣
[00:15:15.800 --> 00:15:18.600]  邊走邊吹角
[00:15:18.600 --> 00:15:20.700]  吹角是代表什麼
[00:15:20.700 --> 00:15:24.400]  吹角是表示神的同在
[00:15:24.400 --> 00:15:27.000]  也表示他們這場戰爭
[00:15:27.000 --> 00:15:31.800]  這個征戰是必定得勝的
[00:15:31.800 --> 00:15:35.300]  這幾樣很不合常理的舉動
[00:15:35.300 --> 00:15:39.100]  但是卻在當中發揮很重要的
[00:15:39.100 --> 00:15:42.600]  很大的作用
[00:15:42.600 --> 00:15:45.300]  第三我們看一下
[00:15:45.300 --> 00:15:48.300]  這場戰爭的不尋常的地方
[00:15:48.300 --> 00:15:53.900]  就是有這個人神的完美合作
[00:15:53.900 --> 00:15:55.600]  在經文裡面
[00:15:55.600 --> 00:15:57.800]  如果你再一次留心這段經文
[00:15:57.800 --> 00:16:01.300]  你會發現裡面的人物角色
[00:16:01.300 --> 00:16:03.800]  不斷不斷地出現
[00:16:03.800 --> 00:16:07.000]  我數過耶和華和耶和華的約會
[00:16:07.000 --> 00:16:08.900]  出現了十三次
[00:16:08.900 --> 00:16:11.100]  約書出現了六次
[00:16:11.100 --> 00:16:13.000]  祭司有十二次
[00:16:13.000 --> 00:16:16.400]  而那些作戰的南丁拿武器的人
[00:16:16.400 --> 00:16:18.500]  或者人民防衛的隊伍
[00:16:18.500 --> 00:16:20.400]  其實都是指那個軍隊
[00:16:20.400 --> 00:16:21.500]  The Army
[00:16:21.500 --> 00:16:24.800]  總共有十四次這麼多
[00:16:24.800 --> 00:16:26.200]  作神的工作
[00:16:26.200 --> 00:16:28.200]  不是靠任何一個人
[00:16:28.200 --> 00:16:30.300]  或者一班人
[00:16:30.300 --> 00:16:33.100]  或者某一班人
[00:16:33.100 --> 00:16:37.700]  而是領袖和各種恩賜崗位的信徒
[00:16:37.700 --> 00:16:42.000]  都要全民皆兵來參與服侍
[00:16:42.000 --> 00:16:43.300]  更重要的是
[00:16:43.300 --> 00:16:47.600]  人和神有一個完美的結合
[00:16:47.600 --> 00:16:49.500]  在這場戰爭裡面
[00:16:49.500 --> 00:16:50.700]  耶和華的名字
[00:16:50.700 --> 00:16:52.700]  或者耶和華的約會
[00:16:52.700 --> 00:16:54.800]  經常地出現
[00:16:54.800 --> 00:16:57.000]  而這個神的約會
[00:16:57.000 --> 00:16:59.600]  是象徵著神的同在
[00:16:59.600 --> 00:17:03.200]  特別還有這個約會是擺在哪裡呢
[00:17:03.200 --> 00:17:05.400]  這個約會其實它是
[00:17:05.400 --> 00:17:09.000]  在前面拿武器的人
[00:17:09.000 --> 00:17:11.900]  和後面又有一些防衛的人
[00:17:11.900 --> 00:17:14.000]  而抬著約會就是祭司
[00:17:14.000 --> 00:17:16.000]  就是說約會正正就在
[00:17:16.000 --> 00:17:18.700]  這班出戰的人的中間
[00:17:18.700 --> 00:17:23.200]  跟著他們走
[00:17:23.200 --> 00:17:24.600]  約會的隨行
[00:17:24.600 --> 00:17:25.900]  祭司的吹角
[00:17:25.900 --> 00:17:28.400]  都象徵了神的臨在
[00:17:28.400 --> 00:17:31.500]  神同在才是這場戰爭
[00:17:31.500 --> 00:17:35.500]  致勝的關鍵
[00:17:35.500 --> 00:17:40.600]  好 我們看完這場耶利哥之戰之後
[00:17:40.600 --> 00:17:42.200]  我們看看在當中
[00:17:42.200 --> 00:17:44.000]  有些什麼功課
[00:17:44.000 --> 00:17:45.800]  你都學到
[00:17:45.800 --> 00:17:50.100]  第一點給我們很大的提醒就是
[00:17:50.100 --> 00:17:53.500]  上帝為你來征戰
[00:17:53.500 --> 00:17:55.800]  經文在第一節那裡
[00:17:55.800 --> 00:17:57.800]  它就說耶利哥的城門
[00:17:57.800 --> 00:17:59.800]  因為以色列人的緣故
[00:17:59.800 --> 00:18:01.400]  就緊緊地關閉
[00:18:01.400 --> 00:18:02.900]  沒有人出入
[00:18:02.900 --> 00:18:03.600]  那可能你說
[00:18:03.600 --> 00:18:05.400]  當然啦 他們怕以色列人
[00:18:05.400 --> 00:18:07.300]  某程度可能都是
[00:18:07.300 --> 00:18:08.600]  但是另一方面
[00:18:08.600 --> 00:18:11.700]  這個也是耶利哥人的策略
[00:18:11.700 --> 00:18:13.700]  因為他們知道以色列人
[00:18:13.700 --> 00:18:16.600]  其實他們是勞師遠征
[00:18:16.600 --> 00:18:20.100]  他們是擅於速戰速決
[00:18:20.100 --> 00:18:21.800]  但是在他們的城裡
