
[00:00:00.000 --> 00:00:01.640]  頂姊妹主也平安
[00:09:07.360 --> 00:09:09.760]  就是說耶穌成為一個踏腳石
[00:09:09.760 --> 00:09:13.200]  去顯出自己有多厲害、有多厲害
[00:09:13.200 --> 00:09:15.280]  因為大家都知道耶穌是很受歡迎的
[00:09:15.280 --> 00:09:18.800]  而如果他能夠被耶穌肯定的話
[00:09:18.800 --> 00:09:21.920]  也就是說他更加能夠被一些
[00:09:21.920 --> 00:09:22.880]  支持耶穌的人
[00:09:22.880 --> 00:09:27.280]  都能夠肯定到他的地位和身份
[00:09:27.280 --> 00:09:28.640]  所以這裡就問
[00:09:28.640 --> 00:09:32.800]  究竟律法師和神很近還是很遠呢
[00:09:32.800 --> 00:09:35.120]  他表面上已經有很多很好的特質
[00:09:35.120 --> 00:09:38.480]  熟悉律法、願意探求永生
[00:09:38.480 --> 00:09:40.720]  不過他心底裡面那種特質
[00:09:40.720 --> 00:09:45.120]  那種裡面的性格是什麼呢
[00:09:45.120 --> 00:09:50.320]  他想挑戰耶穌 想顯出自己有多厲害
[00:09:50.320 --> 00:09:54.000]  所以這是一種自我中心的狀況
[00:09:54.000 --> 00:09:55.840]  而面對這種狀況的時候
[00:09:55.840 --> 00:09:56.720]  耶穌就問他
[00:09:56.720 --> 00:09:59.040]  耶穌就說 那你認為呢
[00:09:59.040 --> 00:10:01.040]  你認為什麼呢
[00:10:01.040 --> 00:10:04.080]  當這個律法師去關注著一個屬靈的問題
[00:10:04.080 --> 00:10:05.440]  一個關於救恩的問題
[00:10:05.440 --> 00:10:08.400]  就是怎樣能夠得到、承受永生
[00:10:08.400 --> 00:10:10.960]  能夠得到永生
[00:10:10.960 --> 00:10:12.640]  耶穌給他的答案就是
[00:10:12.640 --> 00:10:14.320]  反問他一條問題
[00:10:14.320 --> 00:10:17.840]  而律法師就很肯定、很有信心地回答
[00:10:17.840 --> 00:10:20.480]  剛才我們說到的那兩個重點
[00:10:20.480 --> 00:10:21.680]  其中第一個重點就是
[00:10:21.680 --> 00:10:25.760]  來自《生命記》第六章第五節
[00:10:25.760 --> 00:10:27.760]  《生命記》第六章第四至九節
[00:10:27.760 --> 00:10:31.680]  是一個猶太人很熟悉的經文
[00:10:31.680 --> 00:10:32.560]  叫 Shema
[00:10:32.560 --> 00:10:34.880]  就是一個 你們要聽
[00:10:34.880 --> 00:10:35.840]  一個很重要的經文
[00:10:35.840 --> 00:10:38.000]  經常提醒他們怎樣帶著律法
[00:10:38.000 --> 00:10:42.240]  怎樣帶著聖經在他們身上
[00:10:42.240 --> 00:10:43.200]  特別當中第五節說
[00:10:43.200 --> 00:10:46.720]  你們要盡心盡性盡力愛耶和華你的神
[00:10:46.720 --> 00:10:49.440]  所以律法師答對了
[00:10:49.440 --> 00:10:52.000]  很厲害 你知道答案
[00:10:52.000 --> 00:10:53.440]  接著關於第二個是什麼
[00:10:53.440 --> 00:10:55.520]  你們要愛論寫如同愛自己
[00:10:55.520 --> 00:10:58.160]  原來在《利美記》十九章十八節都有答案
[00:10:58.160 --> 00:11:02.000]  他說 不可報仇也不可埋怨你本國的子民
[00:11:02.000 --> 00:11:06.320]  他要愛人如己 我是耶和華
[00:11:06.320 --> 00:11:10.400]  所以原來這個律法師所說的這兩點
[00:11:10.400 --> 00:11:14.320]  原來就是今天我們教會裡面說的大誡命
[00:11:14.320 --> 00:11:18.640]  今天教會裡面有兩個很重要的大
[00:11:18.640 --> 00:11:20.560]  我們叫兩條腿
[00:11:20.560 --> 00:11:23.600]  如果教會今天不能夠持著這兩條腿走
[00:11:23.600 --> 00:11:26.000]  那就不能夠吐神氣穴
[00:11:26.000 --> 00:11:28.560]  第一個是什麼 就是大使命
[00:11:28.560 --> 00:11:30.240]  我們要走出大使命
[00:11:30.240 --> 00:11:33.040]  第二個就是走出大誡命
[00:11:33.040 --> 00:11:35.680]  所以你看得到這個律法師所答的答案
[00:11:35.680 --> 00:11:37.280]  其實能夠正正好就是
[00:11:37.280 --> 00:11:40.320]  在新約裡面說的耶穌說的大誡命裡面
[00:11:40.320 --> 00:11:44.160]  其實這個律法師都答中了問題
[00:11:44.160 --> 00:11:48.880]  能夠答中了愛神愛人這個很重要的
[00:11:48.880 --> 00:11:52.480]  在神家裡面的一個原則
[00:11:52.480 --> 00:11:55.760]  一個很重要的原則
[00:11:55.760 --> 00:11:57.760]  但我們要問一個問題就是
[00:11:57.760 --> 00:12:03.920]  這個原則怎樣回應律法師原本問的問題呢
[00:12:03.920 --> 00:12:08.640]  那就問大家一開始律法師問什麼問題
[00:12:08.640 --> 00:12:11.920]  為什麼有永生
[00:12:11.920 --> 00:12:13.600]  所以我們要問一個問題就是
[00:12:13.600 --> 00:12:16.960]  今天我們知道怎麼能夠有永生呢
[00:12:16.960 --> 00:12:20.320]  次永生是誰呢 是不是主耶穌
[00:12:20.320 --> 00:12:22.240]  主耶穌 是不是
[00:12:22.240 --> 00:12:25.120]  得永生 我們是靠什麼
[00:12:25.120 --> 00:12:27.120]  因信清義
[00:12:27.120 --> 00:12:30.880]  因為信耶穌我們能夠被清義
[00:12:30.880 --> 00:12:34.640]  因為信耶穌我們能夠得救
[00:12:34.640 --> 00:12:38.720]  但是這裡就說律法師答的時候
[00:12:38.720 --> 00:12:43.680]  他答要愛神愛人這兩個大誡命的時候
[00:12:43.680 --> 00:12:46.880]  就能夠得永生
[00:12:46.880 --> 00:12:48.720]  而耶穌的答案是什麼
[00:12:48.720 --> 00:12:49.680]  耶穌的答案就是
[00:12:49.680 --> 00:12:52.960]  你回答的事你答對了
[00:12:52.960 --> 00:12:56.240]  你這樣做就能夠得到永生了
[00:12:56.240 --> 00:12:57.920]  你有沒有想想這個答法
[00:12:57.920 --> 00:13:03.200]  會不會跟我們的信仰的理解有矛盾呢
[00:13:03.200 --> 00:13:06.000]  他說你要守愛神
[00:13:06.000 --> 00:13:08.080]  愛信心 信聖 正義 正義 愛神
[00:13:08.080 --> 00:13:10.320]  接著愛人 御己
[00:13:10.320 --> 00:13:13.920]  那我們是不是這樣就能夠得永生呢
[00:13:13.920 --> 00:13:16.960]  那我們想想是不是能夠得永生呢
[00:13:16.960 --> 00:13:18.080]  我們怎樣去理解
[00:13:18.080 --> 00:13:21.760]  我們說信耶穌才能夠得永生
[00:13:21.760 --> 00:13:24.400]  有沒有矛盾呢
[00:13:24.400 --> 00:13:27.280]  所以你要知道就是
[00:13:27.280 --> 00:13:30.960]  我們怎樣去理解這個原則
[00:13:30.960 --> 00:13:33.920]  我嘗試用兩個重點去理解
[00:13:33.920 --> 00:13:37.040]  第一就是
[00:13:37.040 --> 00:13:40.640]  我們要知道並且努力去嘗試去愛神愛人
[00:13:40.640 --> 00:13:43.680]  我們就知道自己的罪
[00:13:43.680 --> 00:13:46.080]  沒有能力去愛
[00:13:46.080 --> 00:13:47.440]  聽得懂嗎
[00:13:47.440 --> 00:13:51.440]  當我們嘗試去實踐這個大誡命
[00:13:51.440 --> 00:13:52.800]  愛神愛人的時候
[00:13:52.800 --> 00:13:54.160]  當我們越是實踐
[00:13:54.160 --> 00:13:57.120]  我們就越知道自己的罪
[00:13:57.120 --> 00:14:00.880]  沒有辦法去愛到
[00:14:00.880 --> 00:14:05.360]  聖經裡面這樣說
[00:14:05.360 --> 00:14:06.960]  原來在神的面前
[00:14:06.960 --> 00:14:09.520]  不是聽律法的遺義
[00:14:09.520 --> 00:14:11.760]  乃是行律法的清義
[00:14:11.760 --> 00:14:14.880]  在羅馬書三章十三節裡面這樣說
[00:14:14.880 --> 00:14:15.840]  很清楚說
[00:14:15.840 --> 00:14:18.480]  我們怎樣能夠清義在神的面前
[00:14:18.480 --> 00:14:21.040]  就是說不是聽律法的遺義
[00:14:21.040 --> 00:14:23.280]  而是行律法的遺義
[00:14:23.280 --> 00:14:25.120]  當你嘗試行律法的話
[00:14:25.120 --> 00:14:26.880]  你就能夠遺義
[00:14:26.880 --> 00:14:28.720]  所以耶穌就要求他
[00:14:28.720 --> 00:14:29.920]  律法師就是什麼
[00:14:29.920 --> 00:14:32.000]  你要去行這個律法
[00:14:32.000 --> 00:14:34.240]  你要照樣去行這個律法的時候
[00:14:34.240 --> 00:14:36.320]  去愛神愛人的時候
[00:14:36.320 --> 00:14:38.400]  你理論上就會知道
[00:14:38.400 --> 00:14:40.880]  就是你會知道那個問題所在
[00:14:40.880 --> 00:14:42.080]  當你知道問題所在的時候
[00:14:42.080 --> 00:14:43.760]  你就會發現
[00:14:43.760 --> 00:14:45.200]  原來沒有一個人
[00:14:45.200 --> 00:14:48.560]  能夠行到律法的所有東西
[00:14:48.560 --> 00:14:49.280]  你聽得明白嗎
[00:14:49.280 --> 00:14:51.200]  羅馬書就是這樣說
[00:14:51.200 --> 00:14:52.800]  確實在舊約裡面
[00:14:52.800 --> 00:14:54.720]  說你要實踐聖經裡面
[00:14:54.720 --> 00:14:56.400]  愛神愛人做完的話
[00:14:56.400 --> 00:14:58.800]  你是能夠被清義
[00:14:58.800 --> 00:15:01.360]  但羅馬書也回答了我們說什麼
[00:15:01.360 --> 00:15:03.440]  所以凡有血氣的
[00:15:03.440 --> 00:15:04.960]  沒有一個
[00:15:04.960 --> 00:15:07.280]  沒有一個因行律法
[00:15:07.280 --> 00:15:09.680]  能夠在神的面前清義
[00:15:09.680 --> 00:15:13.360]  因為律法本是叫人知罪
[00:15:13.360 --> 00:15:15.440]  原來就會發現我們的限制
[00:15:15.440 --> 00:15:16.720]  我們就更加知道
[00:15:16.720 --> 00:15:18.960]  我們只可以單單
[00:15:18.960 --> 00:15:20.800]  信靠耶穌
[00:15:20.800 --> 00:15:22.240]  唯獨耶穌基督
[00:15:22.240 --> 00:15:24.480]  是我們唯一的拯救
[00:15:24.480 --> 00:15:25.920]  因為這個拯救
[00:15:25.920 --> 00:15:27.840]  不是靠我們自己
[00:15:27.840 --> 00:15:29.760]  所以第一個要弄清楚
[00:15:29.760 --> 00:15:32.960]  就是耶穌叫律法師去行的時候
[00:15:32.960 --> 00:15:35.200]  就是唯有去行這個律法
[00:15:35.200 --> 00:15:38.000]  他就能夠去經歷清義的過程裡面
[00:15:38.000 --> 00:15:39.840]  不能夠靠自己
[00:15:39.840 --> 00:15:41.680]  最後他就要知道靠耶穌
[00:15:41.680 --> 00:15:45.760]  所以耶穌是要要求他真的要行的
[00:15:45.760 --> 00:15:47.760]  第二個原因就是
[00:15:47.760 --> 00:15:50.800]  為什麼耶穌要要求這個律法師去行
[00:15:50.800 --> 00:15:52.560]  這個愛神愛人的道理呢
[00:15:52.560 --> 00:15:54.000]  行這個大誡命呢
[00:15:54.000 --> 00:15:56.560]  因為事實上在永生的日子裡面
[00:15:56.560 --> 00:16:00.640]  我們一個真的願意愛神愛人的人
[00:16:00.640 --> 00:16:05.520]  才能夠享受到入天國的
[00:16:05.520 --> 00:16:07.120]  你聽得明白嗎
[00:16:07.120 --> 00:16:09.120]  當你願意愛神愛人的時候
[00:16:09.120 --> 00:16:11.760]  你入天國你才舒服的
[00:16:11.760 --> 00:16:13.040]  你才享受的
[00:16:13.040 --> 00:16:15.520]  你才能夠開心的
[00:16:15.520 --> 00:16:17.200]  那你會問為什麼
[00:16:17.200 --> 00:16:18.880]  因為一項福音說什麼
[00:16:18.880 --> 00:16:22.720]  神愛世人
[00:16:22.720 --> 00:16:24.800]  甚至將他的獨生子賜給他們的時候
[00:16:24.800 --> 00:16:27.600]  要一切信他的就是所有世人
[00:16:27.600 --> 00:16:30.800]  都不自滅亡 反得永生
[00:16:30.800 --> 00:16:33.200]  你記得我上一個禮拜在主一學裡面
[00:16:33.200 --> 00:16:34.640]  跟大家說過
[00:16:34.640 --> 00:16:38.320]  耶穌差派門徒的時候是怎樣的
[00:16:38.320 --> 00:16:41.760]  兩個兩個出去
[00:16:41.760 --> 00:16:43.280]  兩個兩個出去
[00:16:43.280 --> 00:16:44.400]  你試想一下
[00:16:44.400 --> 00:16:46.000]  如果上到天堂的時候
[00:16:46.000 --> 00:16:49.920]  耶穌叫你們兩個兩個一起坐
[00:16:49.920 --> 00:16:51.120]  而坐在你旁邊的那個
[00:16:51.120 --> 00:16:52.240]  就是你最督眼督鼻
[00:16:52.240 --> 00:16:55.040]  但他又信耶穌那個
[00:16:55.040 --> 00:16:58.000]  那你是不是很辛苦
[00:16:58.000 --> 00:16:59.440]  你說不是耶穌
[00:16:59.440 --> 00:17:02.800]  我上來是為了見你 愛神
[00:17:02.800 --> 00:17:04.640]  但因為你沒有愛人的操練
[00:17:04.640 --> 00:17:05.600]  你上去的時候
[00:17:05.600 --> 00:17:07.040]  耶穌就是要你
[00:17:07.040 --> 00:17:08.720]  訓練你的時候
[00:17:08.720 --> 00:17:11.280]  坐在一個你最不喜歡的人的時候
[00:17:11.280 --> 00:17:13.440]  那怎麼辦
[00:17:13.440 --> 00:17:14.720]  唯有你愛人的時候
[00:17:14.720 --> 00:17:15.840]  你坐在旁邊的那個
[00:17:15.840 --> 00:17:17.840]  你都覺得無所謂
[00:17:17.840 --> 00:17:20.080]  你都覺得很開心
