
[00:00:00.000 --> 00:00:04.560]  今日是復活主日之後的一個主日
[00:05:41.000 --> 00:05:42.440]  來進來的
[00:05:42.440 --> 00:05:44.160]  耶穌不是等待著人類
[00:05:44.160 --> 00:05:45.680]  預備好歡迎祂的時候
[00:05:45.680 --> 00:05:46.920]  祂才進來的
[00:05:46.920 --> 00:05:49.680]  如果是這樣祂永遠都不用進來
[00:05:49.680 --> 00:05:51.240]  但是感謝主
[00:05:51.240 --> 00:05:53.920]  耶穌是復活的主
[00:05:53.920 --> 00:05:56.640]  祂就在那時候進入去
[00:05:56.640 --> 00:05:57.760]  祂進入去的時候
[00:05:57.760 --> 00:05:59.080]  我很稀奇
[00:05:59.080 --> 00:06:01.280]  耶穌說話的方法
[00:06:01.280 --> 00:06:03.440]  和說話的時機
[00:06:03.440 --> 00:06:05.320]  我相信在當中就是反映了
[00:06:05.320 --> 00:06:08.280]  我們那位的主是一位怎樣的神
[00:06:08.280 --> 00:06:09.560]  然後這位的神
[00:06:09.560 --> 00:06:13.000]  是一直要教導我們怎樣做人
[00:06:13.000 --> 00:06:15.400]  如果我們能夠跟著神做人
[00:06:15.400 --> 00:06:16.560]  以神的智慧
[00:06:16.560 --> 00:06:18.760]  以神的言語的表達
[00:06:18.760 --> 00:06:19.640]  來做人
[00:06:19.640 --> 00:06:21.680]  我相信我們的生命
[00:06:21.680 --> 00:06:25.680]  也都會成為對別人的祝福
[00:06:25.680 --> 00:06:27.760]  耶穌進去
[00:06:27.760 --> 00:06:29.240]  看到那群人
[00:06:29.240 --> 00:06:30.600]  很害怕
[00:06:30.600 --> 00:06:31.520]  很害怕 怕什麼
[00:06:31.520 --> 00:06:33.320]  怕猶太人
[00:06:33.320 --> 00:06:35.440]  耶穌怎麼說
[00:06:35.440 --> 00:06:37.400]  如果是你 你會怎麼說
[00:06:37.400 --> 00:06:39.760]  我們通常看不慣
[00:06:39.760 --> 00:06:42.560]  看不頂得住脖子那些
[00:06:42.560 --> 00:06:45.240]  特別做爸爸做媽媽那些
[00:06:45.240 --> 00:06:46.680]  一開口
[00:06:46.680 --> 00:06:48.720]  砰 就彈了
[00:06:48.720 --> 00:06:51.160]  不用怕 有什麼好怕
[00:06:51.160 --> 00:06:53.640]  我在這裡 怕什麼
[00:06:53.640 --> 00:06:55.440]  跟著來
[00:06:55.440 --> 00:06:57.120]  耶穌沒有
[00:06:57.120 --> 00:07:00.320]  耶穌說 願你們平安
[00:07:00.320 --> 00:07:01.320]  願你們平安
[00:07:01.320 --> 00:07:04.240]  在巴勒斯坦人的文化裡面
[00:07:04.240 --> 00:07:07.240]  就差不多好像廣東人見到面
[00:07:07.240 --> 00:07:09.840]  吃了飯沒有
[00:07:09.840 --> 00:07:12.680]  是很簡單的一句話
[00:07:12.680 --> 00:07:14.160]  但是有人告訴我們
[00:07:14.160 --> 00:07:16.040]  當這個Shalom
[00:07:16.040 --> 00:07:17.400]  平安
[00:07:17.400 --> 00:07:20.080]  從耶穌的口中出來
[00:07:20.080 --> 00:07:21.840]  當這個Shalom
[00:07:21.840 --> 00:07:23.600]  是復活的主
[00:07:23.600 --> 00:07:25.080]  勝過了罪惡
[00:07:25.080 --> 00:07:26.160]  勝過了撒旦
[00:07:26.160 --> 00:07:27.640]  勝過了死亡
[00:07:27.640 --> 00:07:28.920]  出來的Shalom
[00:07:28.920 --> 00:07:31.120]  就不是吃了飯沒有
[00:07:31.120 --> 00:07:33.400]  這麼簡單
[00:07:33.400 --> 00:07:37.760]  原來在聖經在舊約先知的文化裡面
[00:07:37.760 --> 00:07:40.600]  他們時常在說的就是
[00:07:40.600 --> 00:07:44.040]  百姓進入神的約裡面
[00:07:44.040 --> 00:07:47.520]  百姓若果是遵照著神的心意來生活
[00:07:47.520 --> 00:07:49.480]  是親近神的時候
[00:07:49.480 --> 00:07:51.760]  百姓所能夠享有的
[00:07:51.760 --> 00:07:54.400]  就是Shalom
[00:07:54.400 --> 00:07:55.920]  平安
[00:07:55.920 --> 00:07:58.720]  我們中國人都很喜歡平安
[00:07:58.720 --> 00:08:00.320]  我們中國人最喜歡的平安就是
[00:08:00.320 --> 00:08:01.920]  出入平安
[00:08:01.920 --> 00:08:04.400]  就是外出不要被磚頭打到
[00:08:04.400 --> 00:08:06.280]  坐車不要撞車
[00:08:06.280 --> 00:08:09.200]  都是說這些身體外圍的平安
[00:08:09.200 --> 00:08:11.400]  都需要的
[00:08:11.400 --> 00:08:14.600]  但是這裡說的最重要的一個平安是什麼呢
[00:08:14.600 --> 00:08:19.280]  就是天國裡面的一切的福祉
[00:08:19.280 --> 00:08:20.960]  很抽象
[00:08:20.960 --> 00:08:21.800]  平安
[00:08:21.800 --> 00:08:22.760]  Shalom
[00:08:22.760 --> 00:08:26.240]  其實是包括健康
[00:08:26.240 --> 00:08:29.680]  什麼的健康才是真正的健康
[00:08:29.680 --> 00:08:32.480]  是生命能夠完整
[00:08:32.480 --> 00:08:34.520]  徹底的完整
[00:08:34.520 --> 00:08:36.320]  是生命能夠復興
[00:08:36.320 --> 00:08:38.160]  永不再衰殘
[00:08:38.160 --> 00:08:43.000]  好像剛才林偉傑牧師為我們很艱辛地讀出的潮州話
[00:08:43.000 --> 00:08:45.040]  比迪在茲
[00:08:45.040 --> 00:08:48.280]  卜靈曉懷 卜雪撐
[00:08:48.280 --> 00:08:51.160]  只計創造天下的堅韌
[00:08:51.160 --> 00:08:52.440]  是在說這些
[00:08:52.440 --> 00:08:53.680]  是不腦壞
[00:08:53.680 --> 00:08:55.120]  是不衰殘的
[00:08:55.120 --> 00:08:58.600]  這個是完全的康復
[00:08:58.600 --> 00:09:00.320]  這個是平安
[00:09:00.320 --> 00:09:02.160]  親愛的弟兄姊妹
[00:09:02.160 --> 00:09:07.240]  耶穌基督進到這個恐懼的門徒當中
[00:09:07.240 --> 00:09:08.200]  帶來的
[00:09:08.200 --> 00:09:10.560]  也是我們今天這個人類的世界
[00:09:10.560 --> 00:09:12.200]  是必須要有的
[00:09:12.200 --> 00:09:14.960]  那種天國裡面完整的平安
[00:09:14.960 --> 00:09:19.360]  因為祂已經勝過死亡復活了
[00:09:19.360 --> 00:09:21.360]  Hallelujah
[00:09:21.360 --> 00:09:23.400]  好不好
[00:09:23.400 --> 00:09:25.360]  復活的訊息
[00:09:25.360 --> 00:09:28.800]  不只是復活節的前前後後說的
[00:09:28.800 --> 00:09:30.120]  復活的主
[00:09:30.120 --> 00:09:36.120]  是時時刻刻要進到我們的生命當中來的
[00:09:36.120 --> 00:09:39.440]  願你們平安
[00:09:39.440 --> 00:09:41.840]  Shalom
[00:09:41.840 --> 00:09:44.400]  門徒看見主
[00:09:44.400 --> 00:09:46.320]  就喜樂了
[00:09:46.320 --> 00:09:49.600]  我每逢讀這個復活後的記載
[00:09:49.600 --> 00:09:51.840]  總是看到這句話
[00:09:51.840 --> 00:09:54.640]  就是非常的歡喜
[00:09:54.640 --> 00:09:57.320]  門徒看見主
[00:09:57.320 --> 00:09:59.800]  就喜樂了
[00:09:59.800 --> 00:10:02.480]  From fear to faith
[00:10:02.480 --> 00:10:05.720]  從這個恐懼進入信心
[00:10:05.720 --> 00:10:09.280]  從這個被困所
[00:10:09.280 --> 00:10:11.600]  進入喜樂
[00:10:11.600 --> 00:10:16.680]  這個是一個非常重要的人生的經歷
[00:10:16.680 --> 00:10:20.200]  請問你喜樂嗎
[00:10:20.200 --> 00:10:22.600]  你快樂嗎
[00:10:22.600 --> 00:10:27.560]  請問你見了主就喜樂嗎
[00:10:27.560 --> 00:10:30.480]  有些人說我最怕的就是見主
[00:10:30.480 --> 00:10:32.160]  我見其他的都喜樂
[00:10:32.160 --> 00:10:34.800]  是見主我就顫顫抖抖
[00:10:34.800 --> 00:10:37.240]  那可能你還不知道
[00:10:37.240 --> 00:10:42.440]  主對你的恩典和慈愛是何等的大
[00:10:42.440 --> 00:10:44.720]  我都很記得我自己小時候
[00:10:44.720 --> 00:10:47.160]  其實是不喜歡見主的
[00:10:47.160 --> 00:10:49.760]  因為見主好像見校長一樣
[00:10:49.760 --> 00:10:53.520]  好像見這個訓導主任一樣
[00:10:53.520 --> 00:10:54.520]  見主
[00:10:54.520 --> 00:10:56.600]  如果是很見的審判官
[00:10:56.600 --> 00:10:58.880]  就真的不要見了
[00:10:58.880 --> 00:11:01.160]  門徒當時沒有受到斥責
[00:11:01.160 --> 00:11:03.040]  沒有受到審判
[00:11:03.040 --> 00:11:06.760]  門徒當時是見到這位慈愛的主
[00:11:06.760 --> 00:11:08.160]  在他們當中說
[00:11:08.160 --> 00:11:09.640]  平安
[00:11:09.640 --> 00:11:11.040]  Shalom
[00:11:11.040 --> 00:11:12.240]  平安
[00:11:12.240 --> 00:11:15.120]  願你們平安
[00:11:15.120 --> 00:11:17.000]  親愛的兄姊妹
[00:11:17.000 --> 00:11:19.920]  這就是我們的主耶穌
[00:11:19.920 --> 00:11:22.400]  耶穌來到這個人世間
[00:11:22.400 --> 00:11:24.640]  是帶來平安
[00:11:24.640 --> 00:11:28.560]  門徒看見主就喜樂了
[00:11:28.560 --> 00:11:31.560]  小時候不喜歡
[00:11:31.560 --> 00:11:36.480]  因為小時候覺得主就是一位監察者
[00:11:36.480 --> 00:11:38.480]  我想你也聽過我唱這首歌
[00:11:38.480 --> 00:11:40.520]  你在做什麼
[00:11:40.520 --> 00:11:42.720]  你在說什麼
[00:11:42.720 --> 00:11:44.320]  聽過沒有
[00:11:44.320 --> 00:11:46.200]  還沒我唱
[00:11:46.200 --> 00:11:48.920]  主每時每刻都記名
[00:11:48.920 --> 00:11:50.000]  記名
[00:11:50.000 --> 00:11:52.160]  你在做什麼
[00:11:52.160 --> 00:11:54.440]  你在說什麼
[00:11:54.440 --> 00:11:57.360]  主每時每刻都記名
[00:11:57.360 --> 00:11:59.000]  我當時說什麼呢
[00:11:59.000 --> 00:12:00.200]  說髒話
[00:12:00.200 --> 00:12:01.440]  我當時做什麼
[00:12:01.440 --> 00:12:02.560]  看壞事
[00:12:02.560 --> 00:12:03.840]  我當時做什麼
[00:12:03.840 --> 00:12:05.120]  很多事
[00:12:05.120 --> 00:12:06.800]  回團契是一個樣
[00:12:06.800 --> 00:12:08.920]  離開團契是另外一個樣
[00:12:08.920 --> 00:12:11.720]  所以我不喜歡見主
[00:12:11.720 --> 00:12:13.760]  但是門徒見主就喜樂
[00:12:13.760 --> 00:12:17.520]  因為他們知道這一位主
[00:12:17.520 --> 00:12:22.640]  是真的勝過了死亡
[00:12:22.640 --> 00:12:26.240]  當我們以正確的眼光來見主的時候
[00:12:26.240 --> 00:12:29.720]  我相信帶來的一定是
[00:12:29.720 --> 00:12:32.440]  好像彼得所說的
[00:12:32.440 --> 00:12:37.840]  是心裡充滿榮光的大喜樂
[00:12:37.840 --> 00:12:39.960]  請問你喜樂嗎
[00:12:39.960 --> 00:12:42.760]  請問你以主為樂嗎
[00:12:42.760 --> 00:12:45.840]  如果你不是以主為樂的話
[00:12:45.840 --> 00:12:47.960]  你以別的為樂的話
[00:12:47.960 --> 00:12:50.000]  我可以告訴你
[00:12:50.000 --> 00:12:51.960]  你會樂
[00:12:51.960 --> 00:12:54.640]  不過是樂得一會兒的快樂
[00:12:54.640 --> 00:12:56.360]  然後你會樂
[00:12:56.360 --> 00:13:00.080]  因為你所看的那些是會喜喜樂樂的
[00:13:00.080 --> 00:13:02.000]  好像股市那些
[00:13:02.000 --> 00:13:03.680]  那就會樂的
[00:13:03.680 --> 00:13:05.320]  當你看著你的健康
[00:13:05.320 --> 00:13:06.360]  喜喜樂樂
[00:13:06.360 --> 00:13:07.680]  是會樂的
[00:13:07.680 --> 00:13:09.240]  當你看著人生的變化
[00:13:09.240 --> 00:13:10.080]  是喜喜樂樂
[00:13:10.080 --> 00:13:11.240]  是會樂的
[00:13:11.240 --> 00:13:13.440]  但是當你看見主
[00:13:13.440 --> 00:13:15.880]  真真正正的認識祂的時候
[00:13:15.880 --> 00:13:17.400]  祂是會帶給你
[00:13:17.400 --> 00:13:20.600]  是那一種越來越多的喜樂
[00:13:20.600 --> 00:13:22.600]  越來越深的喜樂
[00:13:22.600 --> 00:13:24.880]  越來越穩固的喜樂
[00:13:24.880 --> 00:13:28.280]  門徒看見主就喜樂了
[00:13:28.280 --> 00:13:30.040]  主耶穌
[00:13:30.040 --> 00:13:33.920]  是帶給這一群在恐懼當中的人
[00:13:33.920 --> 00:13:35.000]  有喜樂
[00:13:35.000 --> 00:13:39.280]  我但願主同樣的將祂的喜樂
[00:13:39.280 --> 00:13:43.160]  帶給你無論你今天有什麼恐懼
[00:13:43.160 --> 00:13:45.480]  當你是看主的時候
[00:13:45.480 --> 00:13:47.560]  你就能夠有新的眼光
[00:13:47.560 --> 00:13:49.760]  來看你所面臨的事
[00:13:49.760 --> 00:13:52.280]  當你只是看著你所面臨的事
[00:13:52.280 --> 00:13:54.160]  你忘記了主的時候
[00:13:54.160 --> 00:13:55.560]  那一個困難
[00:13:55.560 --> 00:13:58.800]  就會越看越大越看越恐怖
[00:13:58.800 --> 00:14:01.200]  其實多看主
[00:14:01.200 --> 00:14:03.320]  多定睛仰望祂
[00:14:03.320 --> 00:14:07.680]  多從祂的角度來理解你所面對的事情
[00:14:07.680 --> 00:14:12.280]  有些人他們面對的簡直是我們在座沒有人能夠理解的
[00:14:12.280 --> 00:14:14.960]  但是當他們看著主的時候
[00:14:14.960 --> 00:14:16.760]  特別我最近在Facebook那裡
[00:14:16.760 --> 00:14:20.520]  看見這個Nick Vigic的一些相片
[00:14:20.520 --> 00:14:23.040]  覺得真的就是一個人看不看主的問題
[00:14:23.040 --> 00:14:24.400]  當他不看主的時候
[00:14:24.400 --> 00:14:25.480]  他想死
[00:14:25.480 --> 00:14:27.720]  十歲的時候就想自殺
[00:14:27.720 --> 00:14:31.160]  當你看著自己只有雞腿這麼小的一隻腳
[00:14:31.160 --> 00:14:33.600]  當你看著自己的身體是什麼都沒有
[00:14:33.600 --> 00:14:36.360]  當你看著自己受眾限制的時候
[00:14:36.360 --> 00:14:38.200]  你想死
[00:14:38.200 --> 00:14:40.440]  但是當他看著主的時候
[00:14:40.440 --> 00:14:42.880]  他起飛
[00:14:42.880 --> 00:14:45.120]  他的侍奉、他的訊息
[00:14:45.120 --> 00:14:47.200]  是take flight
[00:14:47.200 --> 00:14:48.800]  是起飛
[00:14:48.800 --> 00:14:50.680]  結果他飛成怎樣呢
[00:14:50.680 --> 00:14:52.280]  奇妙
[00:14:52.280 --> 00:14:53.920]  你知道他的消息嗎
[00:14:53.920 --> 00:14:56.040]  不知道,我update一下
[00:14:56.040 --> 00:14:58.280]  你知道誰是Nick Vigic嗎
[00:14:58.280 --> 00:14:59.720]  沒有手沒有腳的那個
[00:14:59.720 --> 00:15:00.480]  知道嗎
[00:15:00.480 --> 00:15:01.960]  知道是他
[00:15:01.960 --> 00:15:03.960]  你有手
[00:15:06.480 --> 00:15:08.760]  操了老婆
[00:15:08.760 --> 00:15:10.520]  生了兒子
[00:15:10.520 --> 00:15:12.320]  兒子歲幾
[00:15:12.320 --> 00:15:14.600]  然後這個Nick Vigic
[00:15:14.600 --> 00:15:16.000]  他不看自己的困難
[00:15:16.000 --> 00:15:17.720]  他看耶穌
[00:15:17.720 --> 00:15:19.040]  耶穌帶他到處飛
[00:15:19.040 --> 00:15:22.040]  飛了二百多個國家
[00:15:22.040 --> 00:15:24.840]  還繼續生活
[00:15:24.840 --> 00:15:27.600]  悶到看見主
[00:15:27.600 --> 00:15:30.120]  就起落了
[00:15:30.120 --> 00:15:31.840]  但願我們都時常
[00:15:31.840 --> 00:15:34.080]  因為看見主
[00:15:34.080 --> 00:15:36.120]  就起落了
[00:15:36.120 --> 00:15:38.520]  你看問題你看不完的朋友
[00:15:38.520 --> 00:15:41.240]  你處理問題你處理不完的
[00:15:41.240 --> 00:15:42.760]  你害怕
[00:15:42.760 --> 00:15:45.520]  越害怕就越死
[00:15:45.520 --> 00:15:47.960]  所以跟自己說
[00:15:47.960 --> 00:15:48.840]  不要害怕
[00:15:48.840 --> 00:15:50.640]  有沒有害怕
[00:15:50.640 --> 00:15:52.200]  我不知道你害怕什麼
[00:15:52.200 --> 00:15:54.840]  總之不要害怕
[00:15:54.840 --> 00:15:56.600]  總之要看著主
[00:15:56.600 --> 00:15:58.920]  願你平安
[00:15:58.920 --> 00:16:02.440]  人生很多事情令我們不快樂的
[00:16:02.440 --> 00:16:04.560]  但是看著主
[00:16:04.560 --> 00:16:07.120]  連恐懼都要走
[00:16:07.120 --> 00:16:09.200]  連不快樂的事情
[00:16:09.200 --> 00:16:11.240]  終於有一天
[00:16:11.240 --> 00:16:14.600]  都會令我們快樂
[00:16:14.600 --> 00:16:16.560]  願你們平安
[00:16:16.560 --> 00:16:18.280]  第一句的說話
[00:16:18.280 --> 00:16:19.680]  第二句的說話
[00:16:19.680 --> 00:16:21.480]  耶穌又對他們說
[00:16:21.480 --> 00:16:22.440]  願你們平安
[00:16:22.440 --> 00:16:23.760]  我讀到這裡的時候
[00:16:23.760 --> 00:16:24.400]  有時想
[00:16:24.400 --> 00:16:26.880]  是不是好像有些聖經學者說
[00:16:26.880 --> 00:16:28.400]  就是我們的聖經
[00:16:28.400 --> 00:16:31.480]  有時是有幾段的說話拼在一起
[00:16:31.480 --> 00:16:33.600]  所以這段就說了願你平安
[00:16:33.600 --> 00:16:35.320]  第二段拼在一起的時候
[00:16:35.320 --> 00:16:37.600]  又繼續說願你平安
[00:16:37.600 --> 00:16:40.200]  這裡絕對不是這樣的情況
[00:16:40.200 --> 00:16:43.960]  這裡是耶穌基督再一次跟他們說平安
[00:16:43.960 --> 00:16:46.160]  當我見到你的時候願你平安
[00:16:46.160 --> 00:16:47.920]  說不夠幾句的說話
[00:16:47.920 --> 00:16:49.400]  然後又再願你平安
[00:16:49.400 --> 00:16:51.800]  你真的覺得我做什麼
[00:16:51.800 --> 00:16:53.440]  是不是說錯話
[00:16:53.440 --> 00:16:55.600]  是不是年紀大了
[00:16:55.600 --> 00:16:57.400]  所以說完之後
[00:16:57.400 --> 00:16:59.600]  吃了飯沒問完
[00:16:59.600 --> 00:17:01.200]  然後繼續又問
[00:17:01.200 --> 00:17:02.320]  這裡不是這樣
[00:17:02.320 --> 00:17:04.000]  我們的主不是這樣
[00:17:04.000 --> 00:17:06.400]  耶穌基督祂說每一句說話
[00:17:06.400 --> 00:17:08.520]  都是有意義有價值的
[00:17:08.520 --> 00:17:09.840]  願你們平安
[00:17:09.840 --> 00:17:12.200]  父怎樣差遣了我
[00:17:12.200 --> 00:17:15.240]  我也照樣差遣你們
[00:17:15.240 --> 00:17:17.320]  第一個平安祂向他們展示
[00:17:17.320 --> 00:17:19.440]  祂已經復活了在他們當中
[00:17:19.440 --> 00:17:22.480]  祂隨他們的恐懼帶給他們喜樂
[00:17:22.480 --> 00:17:24.560]  第二個願你們平安
[00:17:24.560 --> 00:17:31.200]  是將這個使命委託給過他們
[00:17:31.200 --> 00:17:33.320]  親愛的兄弟姐妹
[00:17:33.320 --> 00:17:37.280]  我總覺得當復活的主來到這一班
[00:17:37.280 --> 00:17:40.320]  將自己困在屋裡面的門徒
[00:17:40.320 --> 00:17:41.920]  能夠跟他們說
[00:17:41.920 --> 00:17:43.440]  父怎樣差遣我
[00:17:43.440 --> 00:17:44.760]  我也照樣差遣你
[00:17:44.760 --> 00:17:46.840]  這個實在是信心的差遣
[00:17:46.840 --> 00:17:48.600]  實在是恩典的差遣
[00:17:48.600 --> 00:17:51.800]  實在是愛的差遣
[00:17:51.800 --> 00:17:55.240]  你知道嗎
[00:17:55.240 --> 00:17:57.640]  按條件來說
[00:17:57.640 --> 00:18:02.440]  這班人是不是很值得託付大事呢
[00:18:02.440 --> 00:18:05.360]  因為有什麼事雞飛狗走
[00:18:05.360 --> 00:18:07.120]  因為明明經歷了這麼多東西
[00:18:07.120 --> 00:18:09.360]  還是害怕的
[00:18:09.360 --> 00:18:11.000]  父怎樣差遣我
[00:18:11.000 --> 00:18:12.880]  我也照樣差遣你
[00:18:12.880 --> 00:18:15.400]  開玩笑
