
[00:00:00.000 --> 00:00:02.880]  剛纔我們讀的是馬可福音的經文
[00:14:20.800 --> 00:14:22.240]  那這個就奇怪
[00:14:22.240 --> 00:14:27.200]  你想想一個小孩他要學說話要學多久?
[00:14:27.200 --> 00:14:29.200]  我不曉得你要學講話要學多久
[00:14:29.200 --> 00:14:31.600]  我現在孩子十個月大了
[00:14:31.600 --> 00:14:35.440]  但是他只會喊媽媽兩個字
[00:14:35.440 --> 00:14:38.120]  爸爸還不會喊
[00:14:38.120 --> 00:14:40.520]  所以我不曉得他什麼時候會喊
[00:14:40.520 --> 00:14:43.040]  是需要很長的時間來學習
[00:14:43.040 --> 00:14:46.080]  那這個人他雖然馬上聽到了
[00:14:46.080 --> 00:14:48.320]  但是他要不要學習?
[00:14:48.320 --> 00:14:49.560]  好像不需要學習
[00:14:49.560 --> 00:14:51.920]  他馬上就會說話
[00:14:51.920 --> 00:14:58.600]  所以他的那個被醫治的情況是超過他的所想所求了
[00:14:58.600 --> 00:15:00.680]  他不只是舌頭解開了
[00:15:00.680 --> 00:15:04.160]  而且他還有說話的那個能力
[00:15:04.160 --> 00:15:05.560]  他還知道怎麼說話
[00:15:05.560 --> 00:15:07.360]  這個不需要學
[00:15:07.360 --> 00:15:09.080]  很快
[00:15:09.080 --> 00:15:13.720]  好了那我們再來看
[00:15:13.720 --> 00:15:17.360]  這個人雖然我們不知道他說什麼
[00:15:17.360 --> 00:15:19.680]  但是後面的經文告訴我們
[00:15:19.680 --> 00:15:22.560]  他把耶穌的事情給傳開了
[00:15:22.560 --> 00:15:25.760]  那待會我們再來看這個他傳開了
[00:15:25.760 --> 00:15:29.200]  究竟有什麼樣的意義在裏面
[00:15:29.200 --> 00:15:32.160]  那我們先看第二部分的經文
[00:15:32.160 --> 00:15:35.400]  剛纔我們講的第一部分就是31到35節
[00:15:35.400 --> 00:15:40.000]  那第二部分是36節和37節
[00:15:40.000 --> 00:15:44.920]  我給他定的小題目是屬靈的耳聾舌節
[00:15:44.920 --> 00:15:46.320]  好了
[00:15:46.320 --> 00:15:49.040]  當這個人能夠講話以後呢
[00:15:49.040 --> 00:15:52.960]  然後耶穌就吩咐他們一件事情
[00:15:52.960 --> 00:15:57.840]  這裏講到的他們應該就是包括這個被治好的人
[00:15:57.840 --> 00:16:00.200]  也包括在場的那些人士
[00:16:00.200 --> 00:16:03.280]  就是可能帶他來的那些朋友
[00:16:03.280 --> 00:16:07.040]  叫他們不要去把這個事情去傳開
[00:16:07.040 --> 00:16:09.400]  但是他越吩咐他們
[00:16:09.400 --> 00:16:12.520]  他們就越傳開了
[00:16:12.520 --> 00:16:17.080]  這個事情很奇怪
[00:16:17.080 --> 00:16:21.600]  雖然經文沒有提到這個聾啞人
[00:16:21.600 --> 00:16:23.600]  講了什麼樣的內容
[00:16:23.600 --> 00:16:28.040]  只是說他把這件事情給傳開了
[00:16:28.040 --> 00:16:31.960]  但耶穌的本意不是叫他把消息傳開的
[00:16:31.960 --> 00:16:34.880]  爲什麼耶穌不想他把這個消息傳開呢
[00:16:34.880 --> 00:16:38.360]  除了剛纔我們提到的有兩方面的原因
[00:16:38.360 --> 00:16:41.560]  一方面就是他不想他的事工受到影響
[00:16:41.560 --> 00:16:43.800]  不想太快這個聲明傳得很快
[00:16:43.800 --> 00:16:45.400]  很多人去打擾他
[00:16:45.400 --> 00:16:51.160]  另外就是也想很順利地完成這個的醫治
[00:16:51.160 --> 00:16:53.040]  不想其他人攪擾他
[00:16:53.040 --> 00:16:55.200]  那現在我們來看
[00:16:55.200 --> 00:16:58.280]  耶穌他不想這個人把消息傳開的
[00:16:58.280 --> 00:17:00.720]  另一個原因有可能是
[00:17:00.720 --> 00:17:06.520]  他不想人只是關注這個神蹟本身
[00:17:06.520 --> 00:17:11.240]  他不想人只是看他是一個行神蹟的人
[00:17:11.240 --> 00:17:16.200]  而忽略了他真正要傳講的信息
[00:17:16.200 --> 00:17:21.000]  他要我們關注的是他所傳講的信息
[00:17:21.000 --> 00:17:23.920]  而不是他所做的這些事情
[00:17:23.920 --> 00:17:25.840]  很多時候我們都會比較關注
[00:17:25.840 --> 00:17:28.520]  耶穌爲我們所做的事情
[00:17:28.520 --> 00:17:32.040]  而忽略了耶穌對我們所說的話
[00:17:32.040 --> 00:17:34.000]  這個纔是重點
[00:17:34.000 --> 00:17:36.880]  所以耶穌吩咐這個人不要張揚
[00:17:36.880 --> 00:17:39.040]  所以我想耶穌的意思就是
[00:17:39.040 --> 00:17:42.400]  要他不要太過於看重這個神蹟
[00:17:42.400 --> 00:17:44.560]  不要到處去講這個神蹟了
[00:17:44.560 --> 00:17:48.040]  結果就是事與願違
[00:17:48.040 --> 00:17:50.520]  他們反而把這個消息傳得很開
[00:17:50.520 --> 00:17:53.640]  成爲衆所周知的事情
[00:17:53.640 --> 00:17:57.120]  這裏兩個詞就是「越發越發」
[00:17:57.120 --> 00:17:59.000]  兩個詞就表明
[00:17:59.000 --> 00:18:00.920]  耶穌越叫他們這麼做
[00:18:00.920 --> 00:18:03.880]  他們就越不聽
[00:18:03.880 --> 00:18:06.120]  這個也是人的一個罪性
[00:18:06.120 --> 00:18:08.640]  我們常常也會這樣
[00:18:08.640 --> 00:18:11.720]  不曉得你有沒有這樣的一個經驗
[00:18:11.720 --> 00:18:15.400]  我常常會聽到這樣的一些例子
[00:18:15.400 --> 00:18:21.680]  就是「誒,我告訴你一個祕密,你不要告訴別人」
[00:18:21.680 --> 00:18:27.320]  結果呢,這個事情全世界都知道了,很快
[00:18:27.320 --> 00:18:31.000]  然後有時候我們教導孩子也是一樣
[00:18:31.000 --> 00:18:32.920]  最近我的孩子他喫飯的時候
[00:18:32.920 --> 00:18:40.720]  老是把這個餃子要拿到這個放碗的桌面上面
[00:18:40.720 --> 00:18:42.880]  好像做得像太子爺一樣
[00:18:42.880 --> 00:18:47.280]  我們就要叫他「誒,不要把餃子放上來,要放下去,叫他坐好」
[00:18:47.280 --> 00:18:53.480]  我們越叫他把餃子放下去,他越把餃子放上來
[00:18:53.480 --> 00:18:57.000]  他就是不聽,好像我們要跟他玩一樣
[00:18:57.000 --> 00:19:02.600]  然後廣東話有一句叫做「阿崩叫狗,越叫越走」
[00:19:02.600 --> 00:19:06.520]  有沒有聽過?「阿崩叫狗,越叫越走」
[00:19:06.520 --> 00:19:10.600]  類似這種情況,耶穌要越叫他們不要去講
[00:19:10.600 --> 00:19:15.600]  他們就越講,這個就是人性的這種罪在裏面
[00:19:15.600 --> 00:19:19.440]  在這裏我們看到有兩個很弔詭的地方
[00:19:19.440 --> 00:19:21.480]  第一個弔詭的地方就是
[00:19:21.480 --> 00:19:28.400]  啞巴的口被開了,但是耶穌卻禁止他將這件事情傳開
[00:19:28.400 --> 00:19:30.600]  這是弔詭的第一處
[00:19:30.600 --> 00:19:38.920]  第二處就是籠子的耳朵開了,但是卻對耶穌的吩咐充耳不聞
[00:19:38.920 --> 00:19:42.080]  我不曉得這個人是不是真的開了耳朵
[00:19:42.080 --> 00:19:46.880]  他也許是開了右身的耳朵,右體上面的耳朵
[00:19:46.880 --> 00:19:49.160]  但是他屬靈的耳朵還沒開
[00:19:49.160 --> 00:19:53.120]  他對耶穌的吩咐是真的當作耳邊風一樣
[00:19:53.120 --> 00:19:54.720]  他完全聽不到的
[00:19:54.720 --> 00:19:59.280]  越叫他不要這麼做,他就越這麼做
[00:19:59.280 --> 00:20:02.400]  我們常常也跟這個人有點類似
[00:20:02.400 --> 00:20:07.200]  我們對神的話也是充耳不聞
[00:20:07.200 --> 00:20:13.080]  那耶穌在這裏請這些人不要去傳講
[00:20:13.080 --> 00:20:19.600]  其實是因爲很多人他們不能夠正確的來理解神蹟
[00:20:19.600 --> 00:20:23.600]  也不知道自己應該傳講什麼
[00:20:23.600 --> 00:20:26.480]  他們很可能只是傳講這個神蹟本身
[00:20:26.480 --> 00:20:28.400]  他們的焦點在哪裏呢?
[00:20:28.400 --> 00:20:31.120]  他們的焦點是在那個神蹟那裏
