
[00:00:00.000 --> 00:00:02.000]  在《勞家方》第九章裏面
[00:05:46.800 --> 00:05:48.800]  不是害死這一代這麼簡單
[00:05:48.800 --> 00:05:49.800]  害死整個市鎮
[00:05:49.800 --> 00:05:50.800]  害死整個城市
[00:05:50.800 --> 00:05:52.800]  最終害死整個國家
[00:05:52.800 --> 00:05:55.800]  因為沒有人再將福音傳揚出來
[00:05:55.800 --> 00:05:56.800]  所以這個看起來
[00:05:56.800 --> 00:05:57.800]  好像不是歪理
[00:05:57.800 --> 00:05:58.800]  但是我告訴你
[00:05:58.800 --> 00:06:00.800]  這個絕對是歪理
[00:06:00.800 --> 00:06:03.800]  今天我看到的是什麼
[00:06:03.800 --> 00:06:04.800]  我看到鄧英姐妹
[00:06:04.800 --> 00:06:05.800]  我每個星期
[00:06:05.800 --> 00:06:07.800]  我看到坐輪椅的
[00:06:07.800 --> 00:06:09.800]  行動不方便的人回來教會
[00:06:09.800 --> 00:06:12.800]  我是很感動
[00:06:12.800 --> 00:06:13.800]  我看到一些
[00:06:13.800 --> 00:06:15.800]  要拿著扶手的拐杖
[00:06:15.800 --> 00:06:17.800]  回來教會崇拜的
[00:06:17.800 --> 00:06:18.800]  我們很感動
[00:06:18.800 --> 00:06:20.800]  我們行走這麼方便的人
[00:06:20.800 --> 00:06:22.800]  我們竟然不回教會
[00:06:22.800 --> 00:06:23.800]  我們在家裡坐著
[00:06:23.800 --> 00:06:25.800]  兩三個人坐著
[00:06:25.800 --> 00:06:26.800]  我們就說我們是教會
[00:06:26.800 --> 00:06:27.800]  我們看到這種定義
[00:06:27.800 --> 00:06:29.800]  只會害死整個城市
[00:06:29.800 --> 00:06:31.800]  和整個國家
[00:06:31.800 --> 00:06:33.800]  因為我們只是幾個人在享受
[00:06:33.800 --> 00:06:35.800]  在查閱
[00:06:35.800 --> 00:06:37.800]  我們喜悅的聖經
[00:06:37.800 --> 00:06:38.800]  而沒有執行到
[00:06:38.800 --> 00:06:39.800]  聖經所說的
[00:06:39.800 --> 00:06:41.800]  出去傳揚
[00:06:41.800 --> 00:06:42.800]  神的福音
[00:06:42.800 --> 00:06:44.800]  其實很簡單
[00:06:44.800 --> 00:06:45.800]  一種很自私
[00:06:45.800 --> 00:06:47.800]  一個埃的世代就這麼自私
[00:06:47.800 --> 00:06:49.800]  我享受我自己的生活
[00:06:49.800 --> 00:06:50.800]  我享受我的信仰
[00:06:50.800 --> 00:06:52.800]  我就覺得這個是信仰
[00:06:52.800 --> 00:06:53.800]  但是這個不合乎聖經
[00:06:53.800 --> 00:06:55.800]  我就很難明白
[00:06:55.800 --> 00:06:57.800]  查經最終的目的是什麼
[00:06:57.800 --> 00:06:58.800]  查經最終的目的
[00:06:58.800 --> 00:06:59.800]  就是我們要走出來
[00:06:59.800 --> 00:07:01.800]  要查的時間可以很長
[00:07:01.800 --> 00:07:03.800]  但是做是很簡單
[00:07:03.800 --> 00:07:05.800]  當我們出去傳福音的時候
[00:07:05.800 --> 00:07:06.800]  就經歷到
[00:07:06.800 --> 00:07:07.800]  我們今天在溫州
[00:07:07.800 --> 00:07:09.800]  他們每天都經歷到信心
[00:07:09.800 --> 00:07:10.800]  他們每天都經歷到
[00:07:10.800 --> 00:07:12.800]  如何寧靜上帝的聲音
[00:07:12.800 --> 00:07:13.800]  所以和你解釋
[00:07:13.800 --> 00:07:15.800]  你要出去傳福音
[00:07:15.800 --> 00:07:16.800]  接著我們看到
[00:07:16.800 --> 00:07:18.800]  當彼得確認了
[00:07:18.800 --> 00:07:19.800]  耶穌是基督之後
[00:07:19.800 --> 00:07:21.800]  是第二個路加福音的
[00:07:21.800 --> 00:07:22.800]  高峰的時刻
[00:07:22.800 --> 00:07:24.800]  耶穌就要求門徒要寫記
[00:07:24.800 --> 00:07:26.800]  也是我們今天要說的
[00:07:26.800 --> 00:07:27.800]  我們上星期沒有時間說的
[00:07:27.800 --> 00:07:29.800]  當門徒要寫記之後
[00:07:29.800 --> 00:07:32.800]  接著耶穌就帶了彼得雅各約翰上山
[00:07:32.800 --> 00:07:33.800]  改變了他的形象
[00:07:33.800 --> 00:07:36.800]  待會我們最後會回到這幅圖表裡面
[00:07:36.800 --> 00:07:40.800]  去解釋整個路加福音第八到第九章
[00:07:40.800 --> 00:07:41.800]  發生什麼事
[00:07:41.800 --> 00:07:43.800]  我們先看了路加福音第九章
[00:07:43.800 --> 00:07:45.800]  二十三到二十七節
[00:07:45.800 --> 00:07:46.800]  面對這段經文
[00:07:46.800 --> 00:07:47.800]  我們有兩個危機
[00:07:47.800 --> 00:07:48.800]  第一個危機是什麼
[00:07:48.800 --> 00:07:49.800]  第一個危機
[00:07:49.800 --> 00:07:52.800]  我們覺得耶穌的要求太高了
[00:07:52.800 --> 00:07:53.800]  我們太難了
[00:07:53.800 --> 00:07:55.800]  我們做不到
[00:07:55.800 --> 00:07:56.800]  所以我們會卻步
[00:07:56.800 --> 00:07:57.800]  這是第一個危機
[00:07:57.800 --> 00:07:58.800]  第二個危機是什麼
[00:07:58.800 --> 00:07:59.800]  第三個危機
[00:07:59.800 --> 00:08:00.800]  我做到
[00:08:00.800 --> 00:08:01.800]  我旁邊那個做不到
[00:08:01.800 --> 00:08:03.800]  我就開始分了級別
[00:08:03.800 --> 00:08:05.800]  我就比他高一點
[00:08:05.800 --> 00:08:08.800]  接著我們就會很容易步入了驕傲
[00:08:08.800 --> 00:08:10.800]  這個是面對這段經文
[00:08:10.800 --> 00:08:11.800]  兩個危機
[00:08:11.800 --> 00:08:12.800]  請你現在放在心裡
[00:08:12.800 --> 00:08:16.800]  我們先看路加福音第九章的二十三節
[00:08:16.800 --> 00:08:18.800]  剛才我講到很少講原文
[00:08:18.800 --> 00:08:20.800]  但是這段經文我們必須要講
[00:08:20.800 --> 00:08:22.800]  因為在原文的動詞裡面
[00:08:22.800 --> 00:08:23.800]  我們講希臘文
[00:08:23.800 --> 00:08:26.800]  動詞的時式時態
[00:08:26.800 --> 00:08:29.800]  是影響了我們怎樣去理解這段經文
[00:08:29.800 --> 00:08:30.800]  當我們解釋錯了的時候
[00:08:30.800 --> 00:08:32.800]  在應用部分我們就會出現錯誤
[00:08:32.800 --> 00:08:33.800]  這段經文講什麼
[00:08:33.800 --> 00:08:35.800]  它說耶穌對眾人說
[00:08:35.800 --> 00:08:37.800]  若有人要跟從我
[00:08:37.800 --> 00:08:39.800]  跟從這個動詞原文
[00:08:39.800 --> 00:08:40.800]  是用present tense
[00:08:40.800 --> 00:08:42.800]  現在的時式
[00:08:42.800 --> 00:08:44.800]  希臘文
[00:08:44.800 --> 00:08:45.800]  凡是用了現在的時式
[00:08:45.800 --> 00:08:46.800]  是在講的
[00:08:46.800 --> 00:08:49.800]  它不是一次過的功效
[00:08:49.800 --> 00:08:51.800]  是持續
[00:08:51.800 --> 00:08:53.800]  要持之以恆去做的
[00:08:53.800 --> 00:08:54.800]  所以
[00:08:54.800 --> 00:08:58.800]  剛才講到要持續跟從主
[00:08:58.800 --> 00:09:00.800]  這個很容易理解
[00:09:00.800 --> 00:09:01.800]  只要你想像一下
[00:09:01.800 --> 00:09:03.800]  跟你同屆受針的人
[00:09:03.800 --> 00:09:05.800]  有多少還留在這裡呢
[00:09:05.800 --> 00:09:07.800]  我不相信他受針那一刻是假的
[00:09:07.800 --> 00:09:09.800]  我相信他那一刻是真的
[00:09:09.800 --> 00:09:11.800]  但是起碼今天他放棄了
[00:09:11.800 --> 00:09:15.800]  繼續跟從這位主
[00:09:15.800 --> 00:09:16.800]  我們看到的
[00:09:16.800 --> 00:09:18.800]  這些人就什麼事
[00:09:18.800 --> 00:09:20.800]  他說門徒要寫記
[00:09:20.800 --> 00:09:22.800]  天天背起他的十字架
[00:09:22.800 --> 00:09:23.800]  來跟從我
[00:09:23.800 --> 00:09:26.800]  寫記和背起這兩個動詞
[00:09:26.800 --> 00:09:28.800]  是用不定過去時式
[00:09:28.800 --> 00:09:29.800]  不定過去時式的時候
[00:09:29.800 --> 00:09:31.800]  我們的理解就不一樣了
[00:09:31.800 --> 00:09:32.800]  他不是要持續去做
[00:09:32.800 --> 00:09:35.800]  他是已經完成了的事情
[00:09:35.800 --> 00:09:36.800]  如果已經完成了的事情
[00:09:36.800 --> 00:09:37.800]  我們就不需要天天背起
[00:09:37.800 --> 00:09:39.800]  我們是不是要
[00:09:39.800 --> 00:09:40.800]  耶穌從另一段經文說
[00:09:40.800 --> 00:09:41.800]  我們要天天的
[00:09:41.800 --> 00:09:42.800]  要背起我們的十字架
[00:09:42.800 --> 00:09:43.800]  確實是真的
[00:09:43.800 --> 00:09:45.800]  但是問題是從這裡來
[00:09:45.800 --> 00:09:47.800]  是耶穌這個呼召
[00:09:47.800 --> 00:09:49.800]  在現在我們現代人沒有什麼感覺
[00:09:49.800 --> 00:09:51.800]  在當時代是很恐怖的事情
[00:09:51.800 --> 00:09:53.800]  沒有人會這樣說
[00:09:53.800 --> 00:09:55.800]  這個宣傳的口供
[00:09:55.800 --> 00:09:56.800]  沒有人這樣提
[00:09:56.800 --> 00:09:57.800]  有什麼理由
[00:09:57.800 --> 00:10:00.800]  你叫那些人跟從你的時候
[00:10:00.800 --> 00:10:02.800]  要背起一個在羅馬帝國
[00:10:02.800 --> 00:10:08.800]  最殘酷的刑罰的一個刑具呢
[00:10:08.800 --> 00:10:10.800]  今天如果用現代術語跟你說
[00:10:10.800 --> 00:10:11.800]  你要跟從耶穌
[00:10:11.800 --> 00:10:13.800]  你要終身監禁
[00:10:13.800 --> 00:10:15.800]  有沒有可能
[00:10:15.800 --> 00:10:16.800]  這個代價太大了
[00:10:16.800 --> 00:10:17.800]  是不是
[00:10:17.800 --> 00:10:19.800]  當時門徒要接受的就是
[00:10:19.800 --> 00:10:20.800]  背起十字架
[00:10:20.800 --> 00:10:22.800]  十字架已經是很恐怖的事情
[00:10:22.800 --> 00:10:24.800]  耶穌要呼召的門徒
[00:10:24.800 --> 00:10:25.800]  在說什麼事情
[00:10:25.800 --> 00:10:27.800]  他說你要寫記和背起十字架
[00:10:27.800 --> 00:10:29.800]  去跟從耶穌的呼召
[00:10:29.800 --> 00:10:30.800]  是最基礎的
[00:10:30.800 --> 00:10:33.800]  毀身給耶穌是一直不變的
[00:10:33.800 --> 00:10:34.800]  似乎這裡我們在說
[00:10:34.800 --> 00:10:36.800]  毀身是一件很複雜的事情
[00:10:36.800 --> 00:10:38.800]  一會兒我想解釋一下
[00:10:38.800 --> 00:10:40.800]  但起碼耶穌要呼喚的
[00:10:40.800 --> 00:10:41.800]  背起十字架就預備
[00:10:41.800 --> 00:10:43.800]  面對拒絕和死亡
[00:10:43.800 --> 00:10:45.800]  釘在十字架上面的人
[00:10:45.800 --> 00:10:47.800]  是被世界拒絕
[00:10:47.800 --> 00:10:49.800]  也是面對死亡的
[00:10:49.800 --> 00:10:51.800]  釘在十字架上面的人
[00:10:51.800 --> 00:10:52.800]  是就座的
[00:10:52.800 --> 00:10:54.800]  是被人唾棄的
[00:10:54.800 --> 00:10:55.800]  是犯了嚴重罪行的
[00:10:55.800 --> 00:10:57.800]  各位姐妹請留意
[00:10:57.800 --> 00:10:59.800]  今天耶穌呼召我們
[00:10:59.800 --> 00:11:00.800]  不是享樂的
[00:11:00.800 --> 00:11:01.800]  耶穌呼召我們
[00:11:01.800 --> 00:11:03.800]  是付上極大的代價
[00:11:03.800 --> 00:11:04.800]  是因著我們的信仰的緣故
[00:11:04.800 --> 00:11:06.800]  我們要堅持我們的信仰的緣故
[00:11:06.800 --> 00:11:08.800]  我們要付的代價
[00:11:08.800 --> 00:11:10.800]  今天教會太少人宣講了
[00:11:10.800 --> 00:11:11.800]  我們以為
[00:11:11.800 --> 00:11:12.800]  信耶穌上天堂
[00:11:12.800 --> 00:11:14.800]  就是這麼快樂的一回事
[00:11:14.800 --> 00:11:16.800]  我們分析了代價在哪裡
[00:11:16.800 --> 00:11:19.800]  我們的代價是非常大的
[00:11:19.800 --> 00:11:22.800]  是一個根本的改變
[00:11:22.800 --> 00:11:24.800]  一個徹底的方向的改變
[00:11:24.800 --> 00:11:26.800]  就是我們謙卑的
[00:11:26.800 --> 00:11:28.800]  將自己的計劃放下
[00:11:28.800 --> 00:11:30.800]  緊緊的跟從這位上帝的旨意
[00:11:30.800 --> 00:11:32.800]  我們不再有自己的計劃
[00:11:32.800 --> 00:11:34.800]  但我們不是不計劃
[00:11:34.800 --> 00:11:35.800]  請留意
[00:11:35.800 --> 00:11:36.800]  現在有兩個極端
[00:11:36.800 --> 00:11:37.800]  要麼就很有計劃
[00:11:37.800 --> 00:11:39.800]  要麼就不計劃
[00:11:39.800 --> 00:11:40.800]  等上帝帶領
[00:11:40.800 --> 00:11:41.800]  當你等上帝帶領
[00:11:41.800 --> 00:11:43.800]  你必須知道上帝怎麼帶領
[00:11:43.800 --> 00:11:45.800]  你自然就應該有個計劃
[00:11:45.800 --> 00:11:49.800]  頂智媒
[00:11:49.800 --> 00:11:51.800]  2013年快完結了
[00:11:51.800 --> 00:11:53.800]  你要怎麼思考這14年的時間
[00:11:53.800 --> 00:11:55.800]  有些人很有趣
[00:11:55.800 --> 00:11:56.800]  我們教會這麼多年
[00:11:56.800 --> 00:11:58.800]  都經歷了很多奇形怪狀的人
[00:11:58.800 --> 00:11:59.800]  打電話來問
[00:11:59.800 --> 00:12:02.800]  你們今年暑假有沒有什麼短宣隊
[00:12:02.800 --> 00:12:04.800]  我們報不了旅行團
[00:12:04.800 --> 00:12:06.800]  我們想參加
[00:12:06.800 --> 00:12:10.800]  就是他有空的時候
[00:12:10.800 --> 00:12:13.800]  教會要有些東西給他做
[00:12:13.800 --> 00:12:15.800]  我告訴你
[00:12:15.800 --> 00:12:17.800]  這不是耶穌的要求
[00:12:17.800 --> 00:12:21.800]  今天我們教會從來不滿足這些人的要求
[00:12:21.800 --> 00:12:23.800]  教會不會滿足你回來
[00:12:23.800 --> 00:12:25.800]  在這裡吃喝玩樂
[00:12:25.800 --> 00:12:27.800]  有些什麼東西要給你做
[00:12:27.800 --> 00:12:28.800]  有些人會打電話來
[00:12:28.800 --> 00:12:29.800]  我兒子很空閒
[00:12:29.800 --> 00:12:31.800]  剛剛從外國回來沒有工作
[00:12:31.800 --> 00:12:33.800]  你教會有沒有義工
[00:12:33.800 --> 00:12:36.800]  我們有,洗廁所
[00:12:36.800 --> 00:12:37.800]  頂智媒
[00:12:37.800 --> 00:12:40.800]  我們會計劃好我們的時間
[00:12:40.800 --> 00:12:41.800]  剩下多少
[00:12:41.800 --> 00:12:43.800]  才給上帝
[00:12:43.800 --> 00:12:45.800]  但耶穌說門徒是什麼
[00:12:45.800 --> 00:12:49.800]  門徒是要整個根本的改變
[00:12:49.800 --> 00:12:50.800]  我們放下我們自己的計劃
[00:12:50.800 --> 00:12:52.800]  謙卑的跟從這位耶穌
[00:12:52.800 --> 00:12:54.800]  什麼叫偉身
[00:12:54.800 --> 00:12:56.800]  我們聽起來好像很高尚
[00:12:56.800 --> 00:12:57.800]  很偉大
[00:12:57.800 --> 00:12:59.800]  很神聖
[00:12:59.800 --> 00:13:00.800]  但我想這樣說
[00:13:00.800 --> 00:13:01.800]  這樣說你就明白
[00:13:01.800 --> 00:13:03.800]  耶穌說的話從來都不深奧
[00:13:03.800 --> 00:13:06.800]  耶穌說的話從來都不複雜
[00:13:06.800 --> 00:13:07.800]  如果什麼時候
[00:13:07.800 --> 00:13:09.800]  你把耶穌的教導變成深奧複雜
[00:13:09.800 --> 00:13:10.800]  是你的問題
[00:13:10.800 --> 00:13:13.800]  你是把耶穌這個大師級的人
[00:13:13.800 --> 00:13:15.800]  貶低了
[00:13:15.800 --> 00:13:16.800]  因為耶穌說的話
[00:13:16.800 --> 00:13:18.800]  是將複雜變成簡單
[00:13:18.800 --> 00:13:20.800]  而且他說的話不是深奧難明
[00:13:20.800 --> 00:13:22.800]  也不是艱難
[00:13:22.800 --> 00:13:23.800]  什麼叫偉身
[00:13:23.800 --> 00:13:24.800]  聽起來好像很恐怖
[00:13:24.800 --> 00:13:26.800]  偉身我用另一個翻譯給你聽
[00:13:26.800 --> 00:13:27.800]  你會更加明白
[00:13:27.800 --> 00:13:30.800]  就是全然投入
[00:13:30.800 --> 00:13:32.800]  就是偉身
[00:13:32.800 --> 00:13:35.800]  弟兄當你追你現在老婆
[00:13:35.800 --> 00:13:36.800]  昔日的女朋友的時候
[00:13:36.800 --> 00:13:38.800]  你都是全然偉身
[00:13:38.800 --> 00:13:39.800]  你不是全然投入去追她
[00:13:39.800 --> 00:13:41.800]  你根本追不到
[00:13:41.800 --> 00:13:43.800]  追完之後你再不全然投入
[00:13:43.800 --> 00:13:44.800]  是另一回事
[00:13:44.800 --> 00:13:46.800]  但你追我就是全然投入
[00:13:46.800 --> 00:13:47.800]  你想想
[00:13:47.800 --> 00:13:50.800]  我們在說什麼叫發燒友
[00:13:50.800 --> 00:13:52.800]  就是我有一個牧師
[00:13:52.800 --> 00:13:55.800]  他是哈里電單車發燒友
[00:13:55.800 --> 00:13:57.800]  當有一天我站在紐約大街上
[00:13:57.800 --> 00:13:59.800]  聽到引擎聲
[00:13:59.800 --> 00:14:00.800]  那個人在開車
[00:14:00.800 --> 00:14:01.800]  他眼睛四圍看
[00:14:01.800 --> 00:14:03.800]  看哈里車在哪裡
[00:14:03.800 --> 00:14:04.800]  全然投入
[00:14:04.800 --> 00:14:05.800]  你喜歡拍照
[00:14:05.800 --> 00:14:07.800]  弟兄你揭雜誌的時候
[00:14:07.800 --> 00:14:09.800]  你不是看廣告
[00:14:09.800 --> 00:14:11.800]  你去看那個廣告是怎樣拍的
[00:14:11.800 --> 00:14:12.800]  照片是怎樣拍的
[00:14:12.800 --> 00:14:13.800]  用多少光圈拍那個快門
[00:14:13.800 --> 00:14:15.800]  全然投入
[00:14:15.800 --> 00:14:16.800]  姐妹你去買東西的時候
[00:14:16.800 --> 00:14:18.800]  是全然投入
[00:14:18.800 --> 00:14:19.800]  不記得時間
[00:14:19.800 --> 00:14:21.800]  電話都聽不到
[00:14:21.800 --> 00:14:23.800]  全然投入
