
[00:00:00.000 --> 00:00:04.000]  大家都聽過皇帝的新衣的故事
[00:03:52.000 --> 00:03:56.000]  大家可不可以概念是一個多大的建築物呢
[00:03:56.000 --> 00:03:58.000]  大家如果來自香港的話
[00:03:58.000 --> 00:04:00.000]  沒有人沒有聽過紅館
[00:04:00.000 --> 00:04:02.000]  如果你是歌星的話
[00:04:02.000 --> 00:04:05.000]  最終必定要在紅館開演唱會
[00:04:05.000 --> 00:04:08.000]  你知道紅館可以容納多少人嗎
[00:04:08.000 --> 00:04:11.000]  紅館我上次查過
[00:04:11.000 --> 00:04:13.000]  可以容納一萬二千人
[00:04:13.000 --> 00:04:16.000]  就是說這個神廟
[00:04:16.000 --> 00:04:19.000]  是有兩倍紅館的大小
[00:04:19.000 --> 00:04:20.000]  很大很大
[00:04:20.000 --> 00:04:22.000]  也由於這麼大的原因
[00:04:22.000 --> 00:04:24.000]  所以這個神廟
[00:04:24.000 --> 00:04:29.000]  是古代七大奇蹟的其中之一
[00:04:29.000 --> 00:04:36.000]  由於這個神廟所拜祭的是一個生育的女神
[00:04:36.000 --> 00:04:41.000]  所以裡面拜祭的情況
[00:04:41.000 --> 00:04:44.000]  必定有的環節當然是燒香
[00:04:44.000 --> 00:04:46.000]  有很多音樂的
[00:04:46.000 --> 00:04:49.000]  很多娛樂性的節目
[00:04:49.000 --> 00:04:50.000]  還有一樣東西
[00:04:50.000 --> 00:04:52.000]  由於是生育的神
[00:04:52.000 --> 00:04:59.000]  當時這個神廟裡面有很多的廟祭
[00:04:59.000 --> 00:05:04.000]  去跟拜祭的人進行性交的活動
[00:05:04.000 --> 00:05:05.000]  大家可以想像一下
[00:05:05.000 --> 00:05:07.000]  所有的設計的活動
[00:05:07.000 --> 00:05:08.000]  都是五官的
[00:05:08.000 --> 00:05:09.000]  看得到
[00:05:09.000 --> 00:05:10.000]  聞得到
[00:05:10.000 --> 00:05:12.000]  感覺得到
[00:05:12.000 --> 00:05:14.000]  整個的程序
[00:05:14.000 --> 00:05:17.000]  其實就是將敬拜者
[00:05:17.000 --> 00:05:20.000]  推入一個情緒很高昂
[00:05:20.000 --> 00:05:22.000]  很狂熱的一個境況
[00:05:22.000 --> 00:05:26.000]  就是當時神廟的敬拜
[00:05:26.000 --> 00:05:31.000]  以弗所除了宗教上的不道德之外
[00:05:31.000 --> 00:05:36.000]  也是當時很多犯罪的人聚集的地方
[00:05:36.000 --> 00:05:37.000]  為什麼呢
[00:05:37.000 --> 00:05:38.000]  原來當時有一個傳統
[00:05:38.000 --> 00:05:40.000]  如果犯了法的人
[00:05:40.000 --> 00:05:41.000]  只要在你抓到之前
[00:05:41.000 --> 00:05:44.000]  走到神廟的時候
[00:05:44.000 --> 00:05:47.000]  就可以逃避刑罰
[00:05:47.000 --> 00:05:51.000]  就會成為犯罪者的一個庇護的地方
[00:05:51.000 --> 00:05:55.000]  他們不需要接受這個懲罰
[00:05:55.000 --> 00:05:56.000]  大家可以想像
[00:05:56.000 --> 00:05:58.000]  每個犯法的人都馬上跑去那裡
[00:05:58.000 --> 00:05:59.000]  所以久而久之
[00:05:59.000 --> 00:06:03.000]  那個神廟就成為一個罪惡溫床的地方
[00:06:03.000 --> 00:06:07.000]  以弗所雖然是一個很繁榮
[00:06:07.000 --> 00:06:09.000]  很有錢的地方
[00:06:09.000 --> 00:06:11.000]  不過同一個時間
[00:06:11.000 --> 00:06:13.000]  也是一個相當敗壞的地方
[00:06:13.000 --> 00:06:15.000]  講完這個歷史背景之後
[00:06:15.000 --> 00:06:17.000]  大家可以想像一個這樣的地方
[00:06:17.000 --> 00:06:23.000]  如果你在那個城市裡長大的市民
[00:06:23.000 --> 00:06:26.000]  今天信了耶穌成為基督徒
[00:06:26.000 --> 00:06:28.000]  現在叫你不要回到以前那種
[00:06:28.000 --> 00:06:30.000]  不道德的生活的時候
[00:06:30.000 --> 00:06:32.000]  你覺得容易嗎
[00:06:32.000 --> 00:06:33.000]  不容易
[00:06:33.000 --> 00:06:36.000]  城市每一個角落的人都是這樣犯罪的
[00:06:36.000 --> 00:06:39.000]  你叫我如何來持守基督徒
[00:06:39.000 --> 00:06:44.000]  有道德的生活表現呢
[00:06:44.000 --> 00:06:49.000]  你說如何的外邦的信徒
[00:06:49.000 --> 00:06:52.000]  如何的不被引誘
[00:06:52.000 --> 00:06:57.000]  回到以前那種生活呢
[00:06:57.000 --> 00:06:58.000]  怎樣呢
[00:06:58.000 --> 00:07:03.000]  其實這個問題都是今天我們要面對的問題
[00:07:03.000 --> 00:07:05.000]  保羅就是說
[00:07:05.000 --> 00:07:11.000]  由於這一幫遠離神的人
[00:07:11.000 --> 00:07:16.000]  他們從小到大都是在一個犯罪的城市裡
[00:07:16.000 --> 00:07:19.000]  來長大成長生活的
[00:07:19.000 --> 00:07:22.000]  所以他們心地昏迴
[00:07:22.000 --> 00:07:24.000]  心裡剛硬
[00:07:24.000 --> 00:07:25.000]  我想大家想一想
[00:07:25.000 --> 00:07:29.000]  什麼叫做心地昏迴
[00:07:29.000 --> 00:07:31.000]  什麼意思
[00:07:31.000 --> 00:07:33.000]  我們經常聽到一個形容詞
[00:07:33.000 --> 00:07:35.000]  就是認知障礙
[00:07:35.000 --> 00:07:37.000]  很多人經常說認知障礙
[00:07:37.000 --> 00:07:39.000]  什麼是認知障礙
[00:07:39.000 --> 00:07:41.000]  很簡單 顧名思義
[00:07:41.000 --> 00:07:45.000]  認知障礙就是指我們精神的狀態出現了問題
[00:07:45.000 --> 00:07:47.000]  以致我們不能夠健康地
[00:07:47.000 --> 00:07:51.000]  正常地來做一個認知的功能
[00:07:51.000 --> 00:07:53.000]  分辨不到事物
[00:07:53.000 --> 00:07:54.000]  這個就是認知障礙
[00:07:54.000 --> 00:07:56.000]  來心地昏迴
[00:07:56.000 --> 00:08:00.000]  你可以視之為一種屬靈的認知障礙
[00:08:00.000 --> 00:08:01.000]  什麼意思
[00:08:01.000 --> 00:08:06.000]  就是我們不能夠分辨到屬靈上的真理
[00:08:06.000 --> 00:08:09.000]  在這裡我們要留意
[00:08:09.000 --> 00:08:13.000]  保羅不是在嘲笑或者侮辱一些認知有問題的人
[00:08:13.000 --> 00:08:15.000]  因為我們都知道
[00:08:15.000 --> 00:08:17.000]  高學歷的人
[00:08:17.000 --> 00:08:21.000]  他仍然都可以是屬靈上的一個核子
[00:08:21.000 --> 00:08:22.000]  看不到東西的
[00:08:22.000 --> 00:08:25.000]  問題不是在於那個人的智商有多高
[00:08:25.000 --> 00:08:30.000]  而是問題在於那個人的屬靈上的辨別能力有多多
[00:08:30.000 --> 00:08:34.000]  根本的問題不是在腦子那裡
[00:08:34.000 --> 00:08:36.000]  而是在心那裡
[00:08:36.000 --> 00:08:40.000]  當人的心變得剛硬的時候
[00:08:40.000 --> 00:08:44.000]  人的認知能力就會變得昏暗
[00:08:44.000 --> 00:08:48.000]  大家都知道什麼叫白內障吧
[00:08:48.000 --> 00:08:51.000]  可能當中也有人做過白內障手術
[00:08:51.000 --> 00:08:52.000]  什麼叫白內障
[00:08:52.000 --> 00:08:56.000]  白內障就是我們眼睛裡面有一個水晶體
[00:08:56.000 --> 00:08:57.000]  漸漸混濁
[00:08:57.000 --> 00:08:59.000]  混濁到一個地步
[00:08:59.000 --> 00:09:00.000]  光進不去
[00:09:00.000 --> 00:09:01.000]  光進不去
[00:09:01.000 --> 00:09:02.000]  後果怎樣
[00:09:02.000 --> 00:09:04.000]  看不到東西
[00:09:04.000 --> 00:09:07.000]  這就是白內障的病
[00:09:07.000 --> 00:09:13.000]  當人被和神分離的時候
[00:09:13.000 --> 00:09:20.000]  你可以說神的光不能夠進入人的心裡面
[00:09:20.000 --> 00:09:22.000]  以致人的理性
[00:09:22.000 --> 00:09:24.000]  人的認知能力
[00:09:24.000 --> 00:09:26.000]  屬靈的判斷力
[00:09:26.000 --> 00:09:27.000]  變得昏暗
[00:09:27.000 --> 00:09:29.000]  就好像這個鏡片一樣
[00:09:29.000 --> 00:09:31.000]  光不能夠透過
[00:09:31.000 --> 00:09:33.000]  以致人不能夠看到東西
[00:09:33.000 --> 00:09:36.000]  這就是罪的結果
[00:09:36.000 --> 00:09:42.000]  罪不單止是令人的行為污染了
[00:09:42.000 --> 00:09:45.000]  也蒙蔽了人的思想
[00:09:45.000 --> 00:09:51.000]  罪人最大的問題不是在於這個人不夠聰明
[00:09:51.000 --> 00:09:55.000]  而是在於神的光不能夠進入這群人的心裡面
[00:09:55.000 --> 00:09:58.000]  以致看不清楚屬靈的真相
[00:09:58.000 --> 00:10:05.000]  以致分辨不到在神眼中的善惡對錯
[00:10:05.000 --> 00:10:07.000]  不是每個人都有善惡對錯
[00:10:07.000 --> 00:10:09.000]  是的,每個人都有善惡對錯
[00:10:09.000 --> 00:10:14.000]  我現在說的不能分辨是在神眼中的善惡對錯
[00:10:14.000 --> 00:10:16.000]  所以今天這麼多的戰亂
[00:10:16.000 --> 00:10:18.000]  你有你說,我有我說
[00:10:18.000 --> 00:10:19.000]  我覺得我對,我覺得你錯
[00:10:19.000 --> 00:10:22.000]  對方又是我覺得我對,我覺得你錯
[00:10:22.000 --> 00:10:26.000]  因為每一個人今天站在這個世界來看事物
[00:10:26.000 --> 00:10:29.000]  都是按著自己的準則來定對錯
[00:10:29.000 --> 00:10:34.000]  但是心地昏昧的人
[00:10:34.000 --> 00:10:39.000]  不能夠在神眼中能夠分辨到善惡對錯
[00:10:39.000 --> 00:10:42.000]  保羅就說良心既然喪盡
[00:10:42.000 --> 00:10:46.000]  就放縱私慾,貪行種種的污穢
[00:10:46.000 --> 00:10:50.000]  既然是這樣的情況,很惡劣
[00:10:50.000 --> 00:10:55.000]  我們怎樣才能將人從困局裡面抽出來呢
[00:10:55.000 --> 00:10:57.000]  怎樣呢
[00:10:57.000 --> 00:10:59.000]  保羅的建議就是說
[00:10:59.000 --> 00:11:06.000]  我們要脫去從前行為上的舊人
[00:11:06.000 --> 00:11:09.000]  脫去行為上的舊人
[00:11:09.000 --> 00:11:15.000]  大家腦海中立刻出現了一個很鮮明的影像
[00:11:15.000 --> 00:11:18.000]  在希利文裡面脫去這個舊人
[00:11:18.000 --> 00:11:22.000]  其實真的是脫了外衣的動作
[00:11:22.000 --> 00:11:26.000]  大家想像一下,你的衣服髒了,爛了
[00:11:26.000 --> 00:11:29.000]  你當然要脫掉它
[00:11:29.000 --> 00:11:33.000]  基督徒就將這個動作
[00:11:33.000 --> 00:11:36.000]  就是說我們以前那一種的行為模式
[00:11:36.000 --> 00:11:39.000]  在神面前是不妥當的,是污穢的
[00:11:39.000 --> 00:11:42.000]  我們就脫掉它
[00:11:42.000 --> 00:11:45.000]  保羅形容這個舊我
[00:11:45.000 --> 00:11:50.000]  就是被私慾所迷惑而變壞的
[00:11:50.000 --> 00:11:53.000]  我想大家留意這句說話
[00:11:53.000 --> 00:11:55.000]  被迷惑
[00:11:55.000 --> 00:11:58.000]  你覺得你有沒有被迷惑
[00:11:58.000 --> 00:12:02.000]  你有沒有今天活在世上被騙了
[00:12:02.000 --> 00:12:05.000]  有沒有這樣的感覺
[00:12:05.000 --> 00:12:08.000]  很多時候人總是覺得
[00:12:08.000 --> 00:12:11.000]  罪惡會讓我們感到開心快樂
[00:12:11.000 --> 00:12:18.000]  卻不知道原來罪惡是慢慢地將我們捆綁起來
[00:12:18.000 --> 00:12:20.000]  我們很多時候都覺得
[00:12:20.000 --> 00:12:23.000]  只要我們滿足了物質上的需要
[00:12:23.000 --> 00:12:25.000]  我們情慾上的需要
[00:12:25.000 --> 00:12:27.000]  在你管理其他人的死活
[00:12:27.000 --> 00:12:29.000]  最重要是自己有自己的好處
[00:12:29.000 --> 00:12:34.000]  人生在世就可以得到最大的好處
[00:12:34.000 --> 00:12:36.000]  人不為己,天知地明
[00:12:36.000 --> 00:12:39.000]  很多時候我們都會受這種思想影響
[00:12:39.000 --> 00:12:41.000]  卻不知道
[00:12:41.000 --> 00:12:43.000]  當我們有這樣的心態的時候
[00:12:43.000 --> 00:12:50.000]  其實這個心態就破壞了我們和其他人和神的關係
[00:12:50.000 --> 00:12:52.000]  保羅告訴我們
[00:12:52.000 --> 00:12:54.000]  今天你們不同了
[00:12:54.000 --> 00:12:56.000]  你們已經不同了
[00:12:56.000 --> 00:12:58.000]  你們已經聽過神的道
[00:12:58.000 --> 00:13:00.000]  知道祂的教
[00:13:00.000 --> 00:13:02.000]  學了祂的真理
[00:13:02.000 --> 00:13:07.000]  所以你需要脫去舊人的行為模式
[00:13:07.000 --> 00:13:14.000]  就是說現在你們已經知道什麼是對什麼是錯
[00:13:14.000 --> 00:13:16.000]  第一步要做的
[00:13:16.000 --> 00:13:18.000]  保羅說悔改
[00:13:18.000 --> 00:13:20.000]  悔改
[00:13:20.000 --> 00:13:22.000]  悔改是一個決定
[00:13:22.000 --> 00:13:26.000]  讓我們可以離開舊有的生活模式
[00:13:26.000 --> 00:13:28.000]  拿一個決定來反過來
[00:13:28.000 --> 00:13:30.000]  這個就是悔改
[00:13:30.000 --> 00:13:34.000]  這個就是除去舊人的意思
[00:13:34.000 --> 00:13:38.000]  除去舊人只是舊因的第一步
[00:13:38.000 --> 00:13:41.000]  保羅在這裡告訴我們我們需要走第二步
[00:13:41.000 --> 00:13:43.000]  第二步就是穿上新人
[00:13:43.000 --> 00:13:45.000]  又是很抽象
[00:13:45.000 --> 00:13:46.000]  什麼意思?
[00:13:46.000 --> 00:13:48.000]  什麼叫穿上新人?
[00:13:48.000 --> 00:13:53.000]  很多時候我們去評估一個人
[00:13:53.000 --> 00:13:55.000]  或者評估自己是不是一個好人的時候
[00:13:55.000 --> 00:13:57.000]  通常你會聽到什麼?
[00:13:57.000 --> 00:13:59.000]  我當然是好人
[00:13:59.000 --> 00:14:02.000]  又不嫖又不賭又不喝又不吹
[00:14:02.000 --> 00:14:04.000]  還不是好人?
[00:14:04.000 --> 00:14:07.000]  很多時候我們都是去衡量
[00:14:07.000 --> 00:14:09.000]  我們有沒有做一些不好的事情
[00:14:09.000 --> 00:14:11.000]  來決定我們是不是一個好人
[00:14:11.000 --> 00:14:14.000]  不過基督教不單止是這樣
[00:14:14.000 --> 00:14:16.000]  因為如果基督教單是去
[00:14:16.000 --> 00:14:19.000]  基於我們有沒有做一些不好的事情
[00:14:19.000 --> 00:14:22.000]  來決定我們的屬靈質素的時候
[00:14:22.000 --> 00:14:25.000]  我們錯過了很多的東西
[00:14:25.000 --> 00:14:29.000]  停止不做一些不好的事情
[00:14:29.000 --> 00:14:31.000]  並不足夠
[00:14:31.000 --> 00:14:33.000]  想像一下
[00:14:33.000 --> 00:14:35.000]  你現在在花園裡
[00:14:35.000 --> 00:14:37.000]  做得很辛苦
[00:14:37.000 --> 00:14:39.000]  滿身都大汗
[00:14:39.000 --> 00:14:41.000]  泥土都亂了
[00:14:41.000 --> 00:14:43.000]  一身大汗
[00:14:43.000 --> 00:14:46.000]  今晚我要去附一個晚宴
[00:14:46.000 --> 00:14:48.000]  你會怎麼做的?
[00:14:48.000 --> 00:14:50.000]  渾身大汗 渾身骯髒
[00:14:50.000 --> 00:14:52.000]  當然是脫光那些骯髒的衣服
[00:14:52.000 --> 00:14:54.000]  是不是?
[00:14:54.000 --> 00:14:56.000]  脫光那些骯髒的衣服之後怎麼辦?
[00:14:56.000 --> 00:14:58.000]  再去洗個澡是不是?
[00:14:58.000 --> 00:15:01.000]  你會怎麼做的?
[00:15:01.000 --> 00:15:03.000]  把那些骯髒的衣服脫光
[00:15:03.000 --> 00:15:05.000]  洗完澡之後怎麼辦?
[00:15:05.000 --> 00:15:06.000]  就去吃飯
[00:15:06.000 --> 00:15:08.000]  希望大家不是這樣吧
[00:15:08.000 --> 00:15:10.000]  你還沒穿衣服
[00:15:10.000 --> 00:15:12.000]  聽說最近的澳洲法例
[00:15:12.000 --> 00:15:14.000]  一絲不掛走在街上
[00:15:14.000 --> 00:15:16.000]  還沒合法的
[00:15:16.000 --> 00:15:17.000]  那你怎麼辦?
[00:15:17.000 --> 00:15:20.000]  當然是穿回乾淨的衣服
[00:15:20.000 --> 00:15:23.000]  同樣
[00:15:23.000 --> 00:15:25.000]  如果我們單是停止
[00:15:25.000 --> 00:15:28.000]  做一些不應該做的事情
[00:15:28.000 --> 00:15:33.000]  這個並不足夠
[00:15:33.000 --> 00:15:38.000]  我們要停止做一些不好的事情
[00:15:38.000 --> 00:15:43.000]  也要開始做一些正確公義的事情
[00:15:43.000 --> 00:15:45.000]  而兩者之間
[00:15:45.000 --> 00:15:46.000]  不做一些事情
[00:15:46.000 --> 00:15:47.000]  做一些事情
[00:15:47.000 --> 00:15:48.000]  中間
[00:15:48.000 --> 00:15:49.000]  還有一樣東西
[00:15:49.000 --> 00:15:51.000]  用那個例子
[00:15:51.000 --> 00:15:53.000]  脫光那些骯髒的衣服
[00:15:53.000 --> 00:15:54.000]  穿回乾淨的衣服
[00:15:54.000 --> 00:15:56.000]  中間還要洗澡
[00:15:56.000 --> 00:15:58.000]  洗澡是什麼?
[00:15:58.000 --> 00:16:01.000]  洗去我們的罪
[00:16:01.000 --> 00:16:06.000]  怎麼樣人才能夠洗淨自己的罪呢?
[00:16:06.000 --> 00:16:08.000]  大家記不記得
[00:16:08.000 --> 00:16:11.000]  保羅是由迫伯教會
[00:16:11.000 --> 00:16:13.000]  去到成為基督徒之間
[00:16:13.000 --> 00:16:16.000]  他經歷的事情是怎麼樣的呢?
[00:16:16.000 --> 00:16:17.000]  大家記得吧
[00:16:17.000 --> 00:16:18.000]  保羅這個人
[00:16:18.000 --> 00:16:19.000]  以前是迫伯教會的
[00:16:19.000 --> 00:16:21.000]  走在大馬色路上
[00:16:21.000 --> 00:16:23.000]  耶穌基督向他顯現
[00:16:23.000 --> 00:16:24.000]  顯現的時候
[00:16:24.000 --> 00:16:27.000]  這個保羅瞎了
[00:16:27.000 --> 00:16:29.000]  在他漆黑一片
[00:16:29.000 --> 00:16:31.000]  看不到東西的時候
[00:16:31.000 --> 00:16:36.000]  不斷反省他的一切
[00:16:36.000 --> 00:16:39.000]  於是就極為後悔
[00:16:39.000 --> 00:16:40.000]  聖經更要說
[00:16:40.000 --> 00:16:43.000]  有一個仙子亞拿尼亞
[00:16:43.000 --> 00:16:45.000]  被神派去見保羅
[00:16:45.000 --> 00:16:49.000]  接著亞拿尼亞見到保羅的時候
[00:16:49.000 --> 00:16:50.000]  就跟他說
[00:16:50.000 --> 00:16:52.000]  還等什麼呢?
[00:16:52.000 --> 00:16:53.000]  未來
[00:16:53.000 --> 00:16:54.000]  求告他的名
[00:16:54.000 --> 00:16:56.000]  就是耶穌基督的名受洗
[00:16:56.000 --> 00:17:00.000]  洗去你的罪
[00:17:00.000 --> 00:17:03.000]  不過不要搞錯
[00:17:03.000 --> 00:17:06.000]  不要因為這一句話
[00:17:06.000 --> 00:17:08.000]  就想著一定要受洗
[00:17:08.000 --> 00:17:09.000]  不受洗的話
[00:17:09.000 --> 00:17:10.000]  罪不得赦免
[00:17:10.000 --> 00:17:12.000]  洗禮這個禮儀
[00:17:12.000 --> 00:17:15.000]  本身並不能夠除去人的罪
[00:17:15.000 --> 00:17:19.000]  不過洗禮所代表的屬靈意義
[00:17:19.000 --> 00:17:20.000]  告訴我們
[00:17:20.000 --> 00:17:23.000]  我們的懊悔
[00:17:23.000 --> 00:17:25.000]  後悔我們之前的舊惡
[00:17:25.000 --> 00:17:27.000]  所做的一切
[00:17:27.000 --> 00:17:29.000]  而將我們的信心
[00:17:29.000 --> 00:17:31.000]  投靠在我們耶穌基督
[00:17:31.000 --> 00:17:34.000]  這個救主上面
[00:17:34.000 --> 00:17:36.000]  分享他的死亡
[00:17:36.000 --> 00:17:38.000]  分享他的復活
[00:17:38.000 --> 00:17:41.000]  這個就是背後的意思
[00:17:41.000 --> 00:17:42.000]  如果我們再看的話
[00:17:42.000 --> 00:17:44.000]  使徒彼得也提醒我們
[00:17:44.000 --> 00:17:46.000]  他說這個洗禮
[00:17:46.000 --> 00:17:49.000]  本不在乎除掉肉體的污穢
[00:17:49.000 --> 00:17:53.000]  是求在神面前有無愧的良心
[00:17:53.000 --> 00:17:55.000]  說得很清楚
[00:17:55.000 --> 00:17:56.000]  無愧的良心
[00:17:56.000 --> 00:17:58.000]  就是說我們通過這個洗禮
[00:17:58.000 --> 00:18:00.000]  背後所代表的屬靈意義
[00:18:00.000 --> 00:18:04.000]  我們被耶穌基督的寶血洗得乾淨
[00:18:04.000 --> 00:18:05.000]  我們的罪得都潔淨
[00:18:05.000 --> 00:18:07.000]  就像我們剛才洗澡的例子
[00:18:07.000 --> 00:18:10.000]  洗完澡之後乾淨了
[00:18:10.000 --> 00:18:11.000]  好了
[00:18:11.000 --> 00:18:13.000]  保羅就告訴我們
[00:18:13.000 --> 00:18:14.000]  這個洗澡
[00:18:14.000 --> 00:18:15.000]  在二十三節
[00:18:15.000 --> 00:18:17.000]  就好像洗澡的果效
[00:18:17.000 --> 00:18:21.000]  就是將我們的心智改換一生
[00:18:21.000 --> 00:18:24.000]  你說為什麼會這麼厲害?
[00:18:24.000 --> 00:18:29.000]  為什麼可以心智改換一生呢?
[00:18:29.000 --> 00:18:31.000]  聖經告訴我們
[00:18:31.000 --> 00:18:34.000]  洗禮很形象化地
[00:18:34.000 --> 00:18:36.000]  通過一個人浸在水裡面
[00:18:36.000 --> 00:18:42.000]  上來就好像我們與主同死同埋葬同復活一樣
[00:18:42.000 --> 00:18:44.000]  代表著那個屬靈的意思
[00:18:44.000 --> 00:18:45.000]  也都由於這樣
[00:18:45.000 --> 00:18:48.000]  我們已經與主耶穌基督同死去
[00:18:48.000 --> 00:18:52.000]  所以我們就能夠成為一個新造的人
[00:18:52.000 --> 00:18:53.000]  一個新造的人
[00:18:53.000 --> 00:18:55.000]  既然是新造的人
[00:18:55.000 --> 00:18:59.000]  我們的心智就是改換一生
[00:18:59.000 --> 00:19:00.000]  什麼意思?
[00:19:00.000 --> 00:19:01.000]  什麼意思?
[00:19:01.000 --> 00:19:04.000]  剛才用我們那個白內障的例子
[00:19:04.000 --> 00:19:08.000]  白內障的手術是做什麼的?
[00:19:08.000 --> 00:19:10.000]  將你那個看不到
[00:19:10.000 --> 00:19:12.000]  透不到光的水晶體
[00:19:12.000 --> 00:19:16.000]  拿出來製造一對新的水晶體
[00:19:16.000 --> 00:19:19.000]  清晰到不得了
[00:19:19.000 --> 00:19:24.000]  光就可以再一次進入你的視網膜
[00:19:24.000 --> 00:19:27.000]  讓你可以再一次看到東西
[00:19:27.000 --> 00:19:31.000]  這個洗禮所代表的重生
[00:19:31.000 --> 00:19:34.000]  就是讓我們重生一次
[00:19:34.000 --> 00:19:37.000]  與神有這個關係
[00:19:37.000 --> 00:19:42.000]  重生神的光可以進入我們的生命裏面
