
[00:00:00.000 --> 00:00:03.460]  今天和大家分享的題目叫做
[00:05:59.800 --> 00:06:00.800]  NUZU
[00:06:00.800 --> 00:06:02.800]  發現一批古籍
[00:06:02.800 --> 00:06:05.800]  原來當時的社會風俗習慣是這樣的
[00:06:05.800 --> 00:06:11.800]  奴隸可以被主人收養成為他的後子
[00:06:11.800 --> 00:06:15.800]  就像他的親生兒子一樣繼承主人的產業
[00:06:15.800 --> 00:06:19.800]  不過如果這個儀式做完之後
[00:06:19.800 --> 00:06:23.800]  主人有自己生了自己的兒子的話
[00:06:23.800 --> 00:06:26.800]  被認養的後子就要退位
[00:06:26.800 --> 00:06:31.800]  讓主人的兒子可以繼承一切
[00:06:31.800 --> 00:06:34.800]  我們都知道現在香港歷史博物館
[00:06:34.800 --> 00:06:37.800]  正在展出米蘇北特米亞的文物
[00:06:37.800 --> 00:06:40.800]  大家有時間都可以來參觀
[00:06:40.800 --> 00:06:44.800]  看看有沒有機會看到這些古籍
[00:06:44.800 --> 00:06:46.800]  我們不知道或者不論
[00:06:46.800 --> 00:06:50.800]  阿伯拉罕在這個收養的舉動下
[00:06:50.800 --> 00:06:52.800]  是出於對上帝的懷疑
[00:06:52.800 --> 00:06:58.800]  不信,小信,還是誤會了上帝的意思
[00:06:58.800 --> 00:07:02.800]  不過在經文裡我們看不到上帝對他的責備
[00:07:02.800 --> 00:07:05.800]  反而是安慰他
[00:07:05.800 --> 00:07:09.800]  大馬士革人以利爾者不會繼承你
[00:07:09.800 --> 00:07:14.800]  你本身所生的才會繼承你
[00:07:14.800 --> 00:07:18.800]  然後我們看到上帝再一次保證
[00:07:18.800 --> 00:07:24.800]  帶著阿伯拉罕出去看天上的星星
[00:07:24.800 --> 00:07:27.800]  告訴他將來的子孫
[00:07:27.800 --> 00:07:32.800]  就要多如天上的繁星一樣
[00:07:32.800 --> 00:07:34.800]  從另一個角度來看
[00:07:34.800 --> 00:07:38.800]  上帝這個應許似乎不可能實現
[00:07:38.800 --> 00:07:40.800]  如果不是的話
[00:07:40.800 --> 00:07:43.800]  阿伯拉罕也不會兩手準備
[00:07:43.800 --> 00:07:46.800]  來收養他的老婆
[00:07:46.800 --> 00:07:48.800]  不過這一刻
[00:07:48.800 --> 00:07:50.800]  當上帝跟他談完之後
[00:07:50.800 --> 00:07:54.800]  作者形容阿伯拉罕選擇回去
[00:07:54.800 --> 00:07:57.800]  對上帝有一份信任
[00:07:57.800 --> 00:07:59.800]  他選擇相信上帝
[00:07:59.800 --> 00:08:02.800]  相信事情雖然現在看不到
[00:08:02.800 --> 00:08:07.800]  就必然會像上帝告訴他的那樣來發生
[00:08:07.800 --> 00:08:09.800]  於是聖經就說
[00:08:09.800 --> 00:08:14.800]  耶和華就以此算他為義
[00:08:14.800 --> 00:08:16.800]  這句話是什麼意思呢?
[00:08:16.800 --> 00:08:18.800]  算他為義這個算字
[00:08:18.800 --> 00:08:22.800]  其實就好像在獻祭的禮儀裡面
[00:08:22.800 --> 00:08:24.800]  祭司宣告
[00:08:24.800 --> 00:08:26.800]  前來獻上獻給上帝的禮物
[00:08:26.800 --> 00:08:29.800]  無論是出於贖罪祭或是感恩祭
[00:08:29.800 --> 00:08:31.800]  這些禮物是合乎規格
[00:08:31.800 --> 00:08:34.800]  會被上帝所接受
[00:08:34.800 --> 00:08:37.800]  這個算這個字
[00:08:37.800 --> 00:08:40.800]  就是祭司宣告的意思
[00:08:40.800 --> 00:08:43.800]  面對阿伯拉罕對上帝這份信任
[00:08:43.800 --> 00:08:45.800]  這份信心
[00:08:45.800 --> 00:08:47.800]  上帝就像祭司一樣
[00:08:47.800 --> 00:08:52.800]  去宣告阿伯拉罕是一位義人
[00:08:52.800 --> 00:08:55.800]  其實信任是一段關係的基石
[00:08:55.800 --> 00:08:58.800]  人和人需要一份信任
[00:08:58.800 --> 00:09:01.800]  人和上帝都是一樣
[00:09:01.800 --> 00:09:03.800]  因著阿伯拉罕去信任上帝
[00:09:03.800 --> 00:09:06.800]  上帝宣告他是一位義人
[00:09:06.800 --> 00:09:11.800]  他可以和上帝有著一份正確的關係
[00:09:11.800 --> 00:09:13.800]  我們有理由相信
[00:09:13.800 --> 00:09:15.800]  當阿伯拉罕選擇相信上帝之後
[00:09:15.800 --> 00:09:19.800]  相信事情就像上帝所說的那樣來發生
[00:09:19.800 --> 00:09:21.800]  他就不會再為先前自己
[00:09:21.800 --> 00:09:27.800]  擔心自己沒有兒子繼後來去憂慮
[00:09:27.800 --> 00:09:30.800]  又或者為自己籌算另外一些方法
[00:09:30.800 --> 00:09:32.800]  去解決眼前的問題
[00:09:32.800 --> 00:09:36.800]  他只需要安然的等候
[00:09:36.800 --> 00:09:42.800]  事情就會像上帝所說的那樣發生
[00:09:42.800 --> 00:09:44.800]  現在的特區政府
[00:09:44.800 --> 00:09:46.800]  我想和香港市民之間
[00:09:46.800 --> 00:09:49.800]  正正就是缺乏了這份信任
[00:09:49.800 --> 00:09:51.800]  以政府的施政
[00:09:51.800 --> 00:09:54.800]  我們見到全部濫行
[00:09:54.800 --> 00:09:57.800]  香港市民除了充滿憂慮
[00:09:57.800 --> 00:10:00.800]  也沒有耐性給任何時間
[00:10:00.800 --> 00:10:02.800]  我們的政府去證明
[00:10:02.800 --> 00:10:07.800]  或者去實現他曾經承諾過的事情
[00:10:07.800 --> 00:10:12.800]  第二段經文是在15章的7-12節和17-18節
[00:10:12.800 --> 00:10:16.800]  這段經文和第一段有很多相似的地方
[00:10:16.800 --> 00:10:23.800]  都是上帝再一次重新賜土地給阿伯拉罕
[00:10:23.800 --> 00:10:27.800]  之前在創世紀13章上帝也是這樣說過
[00:10:27.800 --> 00:10:31.800]  阿伯拉罕也是同樣發出一個疑問
[00:10:31.800 --> 00:10:38.800]  我怎能知道我必然會得到這塊地作為我的產業呢?
[00:10:38.800 --> 00:10:42.800]  這句說話表明了他想要一個確據
[00:10:42.800 --> 00:10:44.800]  一個保證
[00:10:44.800 --> 00:10:47.800]  於是耶和華叫他去做一些準備功夫
[00:10:47.800 --> 00:10:51.800]  去拿一隻三歲的母牛
[00:10:51.800 --> 00:10:54.800]  一隻三歲的母山羊
[00:10:54.800 --> 00:10:56.800]  一隻三歲的公綿羊
[00:10:56.800 --> 00:10:59.800]  一隻班溝和一隻初鴿
[00:10:59.800 --> 00:11:02.800]  阿伯拉罕照著做
[00:11:02.800 --> 00:11:06.800]  並且將每一樣從中間劈開兩半
[00:11:06.800 --> 00:11:09.800]  一半對著一半排在一起
[00:11:09.800 --> 00:11:14.800]  只有那兩隻小鳥沒有劈開
[00:11:14.800 --> 00:11:16.800]  這叫自動波
[00:11:16.800 --> 00:11:21.800]  即是在聖經裡我們沒有看到上帝很詳細的吩咐
[00:11:21.800 --> 00:11:23.800]  他卻懂得去做
[00:11:23.800 --> 00:11:27.800]  相信這個疑節他很熟悉
[00:11:27.800 --> 00:11:33.800]  事實上這並不是一個普通尋常的獻祭
[00:11:33.800 --> 00:11:37.800]  而是一個納約的特殊儀式
[00:11:37.800 --> 00:11:41.800]  因為納約的雙方要在這個儀式裡
[00:11:41.800 --> 00:11:45.800]  一起走過這些並排的祭物之間
[00:11:45.800 --> 00:11:49.800]  象徵兩方面合二為一
[00:11:49.800 --> 00:11:51.800]  同樣表明
[00:11:51.800 --> 00:11:55.800]  如果其中一方破壞了這個協議的話
[00:11:55.800 --> 00:12:01.800]  就會像在地上劈開兩半的生畜一樣被殺
[00:12:01.800 --> 00:12:07.800]  這可以看耶利米蘇34章18至20節提及
[00:12:07.800 --> 00:12:10.800]  經文描述這個特殊納約儀式的過程
[00:12:10.800 --> 00:12:13.800]  充滿了很神秘的色彩
[00:12:13.800 --> 00:12:15.800]  我們看到飼料飛下來
[00:12:15.800 --> 00:12:18.800]  落在這些預備好的祭身
[00:12:18.800 --> 00:12:20.800]  這些動慄的屍體上
[00:12:20.800 --> 00:12:23.800]  我們也看到聖經經文提到
[00:12:23.800 --> 00:12:27.800]  阿伯拉罕在等候的過程裡沉睡了下來
[00:12:27.800 --> 00:12:32.800]  並且有大而可怕的黑暗淋在阿伯拉罕的身上
[00:12:32.800 --> 00:12:35.800]  之後看到冒煙的爐
[00:12:35.800 --> 00:12:37.800]  以及燒了的火把
[00:12:37.800 --> 00:12:44.800]  這正是代表上帝從那些劈開的生畜裡經過
[00:12:44.800 --> 00:12:51.800]  為了強調整個納約儀式的嚴肅和奧秘
[00:12:51.800 --> 00:12:53.800]  我剛才也說過
[00:12:53.800 --> 00:12:55.800]  這個儀式要納約的雙方面
[00:12:55.800 --> 00:13:00.800]  都要在這些動物中間走過
[00:13:00.800 --> 00:13:02.800]  但經文告訴我們
[00:13:02.800 --> 00:13:08.800]  單單只有上帝從這些祭身中走過
[00:13:08.800 --> 00:13:11.800]  而阿伯拉罕只不過是一個見證人
[00:13:11.800 --> 00:13:14.800]  見證上帝單方面和他納約
[00:13:14.800 --> 00:13:17.800]  也見證著上帝是這樣走過
[00:13:17.800 --> 00:13:20.800]  要把這塊地賜給他
[00:13:20.800 --> 00:13:22.800]  換句話說
[00:13:22.800 --> 00:13:26.800]  這個表明上帝是無條件的
[00:13:26.800 --> 00:13:28.800]  去答應阿伯拉罕
[00:13:28.800 --> 00:13:33.800]  也表明他不會背離他的諾言
[00:13:33.800 --> 00:13:34.800]  阿伯拉罕的異象中
[00:13:34.800 --> 00:13:36.800]  因為在十二節告訴我們
[00:13:36.800 --> 00:13:38.800]  他已經沉睡了
[00:13:38.800 --> 00:13:40.800]  相信他在異象裡清楚看到
[00:13:40.800 --> 00:13:44.800]  冒煙的爐和燒著的火把
[00:13:44.800 --> 00:13:51.800]  代表著上帝自己在這些劈開的死畜裡經過
[00:13:51.800 --> 00:13:53.800]  這個體驗
[00:13:53.800 --> 00:13:55.800]  這個經驗
[00:13:55.800 --> 00:13:57.800]  對於他來說意義很重大
[00:13:57.800 --> 00:14:00.800]  因為上帝以這個經驗
[00:14:00.800 --> 00:14:03.800]  讓阿伯拉罕知道
[00:14:03.800 --> 00:14:05.800]  沒有什麼事情
[00:14:05.800 --> 00:14:09.800]  可以阻止上帝應驗他的承諾
[00:14:09.800 --> 00:14:11.800]  牙齒當今世
[00:14:11.800 --> 00:14:13.800]  聖牙實子無花無架
[00:14:13.800 --> 00:14:16.800]  也無語言藝術
[00:14:16.800 --> 00:14:18.800]  信是什麼呢?
[00:14:18.800 --> 00:14:21.800]  是我們信仰所說的核心
[00:14:21.800 --> 00:14:22.800]  雖然我們知道
[00:14:22.800 --> 00:14:25.800]  如今常傳的有信有望有愛
[00:14:25.800 --> 00:14:27.800]  最大的是愛
[00:14:27.800 --> 00:14:30.800]  但信在我們信仰裡很重要
[00:14:30.800 --> 00:14:33.800]  究竟什麼叫信呢?
[00:14:33.800 --> 00:14:34.800]  在這經文告訴我們
[00:14:34.800 --> 00:14:38.800]  信可以指的是信任
[00:14:38.800 --> 00:14:40.800]  剛才我所說
[00:14:40.800 --> 00:14:44.800]  信任是人和人關係的一個很大的基石
[00:14:44.800 --> 00:14:45.800]  沒有信任
[00:14:45.800 --> 00:14:47.800]  沒有關係可以
[00:14:47.800 --> 00:14:48.800]  就算有關係
[00:14:48.800 --> 00:14:50.800]  也是一個很脆弱的關係
[00:14:50.800 --> 00:14:53.800]  我們和上帝的關係都一樣
[00:14:53.800 --> 00:14:55.800]  不知道
[00:14:55.800 --> 00:14:59.800]  你對上帝有多少的信任呢?
[00:14:59.800 --> 00:15:01.800]  而我們自己
[00:15:01.800 --> 00:15:06.800]  又是不是可以被上帝所信任呢?
[00:15:06.800 --> 00:15:10.800]  信任也會隨著時間的增長或萎縮
[00:15:10.800 --> 00:15:12.800]  從亞伯拉罕的生命裡
[00:15:12.800 --> 00:15:13.800]  我們可以看到
[00:15:13.800 --> 00:15:16.800]  他曾經對上帝缺乏信任
[00:15:16.800 --> 00:15:17.800]  缺乏信心
[00:15:17.800 --> 00:15:19.800]  也是小信
[00:15:19.800 --> 00:15:21.800]  在埃及地的時候
[00:15:21.800 --> 00:15:23.800]  因為饑荒的緣故
[00:15:23.800 --> 00:15:26.800]  他和他太太去到埃及
[00:15:26.800 --> 00:15:30.800]  但因為他很擔心自己的人身安全
[00:15:30.800 --> 00:15:31.800]  於是跟人說
[00:15:31.800 --> 00:15:33.800]  跟自己的妻子撒萊說
[00:15:33.800 --> 00:15:35.800]  不要認是我老婆
[00:15:35.800 --> 00:15:37.800]  你要認是我妹妹
[00:15:37.800 --> 00:15:39.800]  他用自己的方法
[00:15:39.800 --> 00:15:43.800]  來想著保護自己的性命
[00:15:43.800 --> 00:15:44.800]  他未能夠相信
[00:15:44.800 --> 00:15:48.800]  上帝其實可以保護他
[00:15:48.800 --> 00:15:49.800]  第二
[00:15:49.800 --> 00:15:50.800]  我們看到
[00:15:50.800 --> 00:15:52.800]  他遲遲未見上帝賜給他兒子
[00:15:52.800 --> 00:15:55.800]  來繼承他的產業
[00:15:55.800 --> 00:15:58.800]  於是他就收養了奴隸
[00:15:58.800 --> 00:16:02.800]  以利爾謝作為他的繼承人
[00:16:02.800 --> 00:16:03.800]  第三我們看到
[00:16:03.800 --> 00:16:06.800]  他更加懷疑上帝
[00:16:06.800 --> 00:16:07.800]  如剛才所說
[00:16:07.800 --> 00:16:09.800]  他口出牢騷
[00:16:09.800 --> 00:16:10.800]  主耶和華
[00:16:10.800 --> 00:16:12.800]  我還沒有兒子
[00:16:12.800 --> 00:16:14.800]  你可以賜什麼給我呢?
[00:16:14.800 --> 00:16:15.800]  看看
[00:16:15.800 --> 00:16:21.800]  你都沒有賜過給我任何的後製
[00:16:21.800 --> 00:16:23.800]  甚至他這樣說
[00:16:23.800 --> 00:16:24.800]  主耶和華
[00:16:24.800 --> 00:16:26.800]  我怎能夠知道
[00:16:26.800 --> 00:16:29.800]  我必得這個地為業呢?
[00:16:29.800 --> 00:16:30.800]  他缺乏信心
[00:16:30.800 --> 00:16:33.800]  以至於上帝給他一個確據
[00:16:33.800 --> 00:16:34.800]  當然
[00:16:34.800 --> 00:16:35.800]  我們也看到
[00:16:35.800 --> 00:16:37.800]  他曾經誤會了上帝的意思
[00:16:37.800 --> 00:16:39.800]  上面在這章經文裏
[00:16:39.800 --> 00:16:40.800]  第四節說
[00:16:40.800 --> 00:16:43.800]  可謂你本身所生的
[00:16:43.800 --> 00:16:45.800]  先至會繼承你
[00:16:45.800 --> 00:16:46.800]  於是
[00:16:46.800 --> 00:16:48.800]  我們除了第十六章裏
[00:16:48.800 --> 00:16:51.800]  我們就看到阿伯拉罕
[00:16:51.800 --> 00:16:52.800]  接納他的太太
[00:16:52.800 --> 00:16:54.800]  撒拉的建議
[00:16:54.800 --> 00:16:56.800]  和他的僕人
[00:16:56.800 --> 00:16:58.800]  阿霞甲同房
[00:16:58.800 --> 00:17:02.800]  希望因此得到這個兒子
[00:17:02.800 --> 00:17:03.800]  不過這樣也對
[00:17:03.800 --> 00:17:04.800]  因為上帝說過
[00:17:04.800 --> 00:17:07.800]  是阿伯拉罕本身所生的
[00:17:07.800 --> 00:17:09.800]  才是他的後子
[00:17:09.800 --> 00:17:11.800]  所以
[00:17:11.800 --> 00:17:13.800]  我們可以說
[00:17:13.800 --> 00:17:15.800]  他誤會了上帝的意思
[00:17:15.800 --> 00:17:17.800]  但上帝的本意就是
[00:17:17.800 --> 00:17:20.800]  賜福給他和他自己的妻子撒拉
[00:17:20.800 --> 00:17:25.800]  讓他們兩個有自己的兒子
[00:17:25.800 --> 00:17:27.800]  我們再看經文裏的時候
[00:17:27.800 --> 00:17:28.800]  第七章
[00:17:28.800 --> 00:17:30.800]  就是上帝說要應驗
[00:17:30.800 --> 00:17:32.800]  並宣告是時候
[00:17:32.800 --> 00:17:37.800]  要把兒子賜給他們兩夫婦那一刻
[00:17:37.800 --> 00:17:41.800]  他們兩個都分別感到不可置信
[00:17:41.800 --> 00:17:44.800]  就偷偷地笑
[00:17:44.800 --> 00:17:46.800]  一個九十九歲
[00:17:46.800 --> 00:17:49.800]  和一個八十九歲的年老夫婦
[00:17:49.800 --> 00:17:50.800]  按常理
[00:17:50.800 --> 00:17:53.800]  真的已經過了生育的年齡
[00:17:53.800 --> 00:17:57.800]  上帝你真的不要開玩笑了
[00:17:57.800 --> 00:17:59.800]  不過當然我們看經文的時候
[00:17:59.800 --> 00:18:00.800]  去到最後
[00:18:00.800 --> 00:18:02.800]  阿伯拉罕對上帝的信任
[00:18:02.800 --> 00:18:04.800]  可謂去到最高峰
[00:18:04.800 --> 00:18:05.800]  在二十二章
[00:18:05.800 --> 00:18:08.800]  我們見到他將自己很心愛
[00:18:08.800 --> 00:18:09.800]  唯一
[00:18:09.800 --> 00:18:12.800]  繼承家業的那位兒子
[00:18:12.800 --> 00:18:15.800]  那個可以讓自己的子孫
[00:18:15.800 --> 00:18:20.800]  多於天上繁星的唯一的種子
[00:18:20.800 --> 00:18:23.800]  他竟然遵循上帝的吩咐命令
[00:18:23.800 --> 00:18:27.800]  將他獻在祭壇上
[00:18:27.800 --> 00:18:29.800]  我們當然知道
[00:18:29.800 --> 00:18:33.800]  最後上帝親自去阻止這件事情的發生
[00:18:33.800 --> 00:18:36.800]  但是阿伯拉罕對上帝的信任
[00:18:36.800 --> 00:18:39.800]  並不是只是在口頭上說
[00:18:39.800 --> 00:18:41.800]  和上帝說我信得過你
[00:18:41.800 --> 00:18:42.800]  我信得過你
[00:18:42.800 --> 00:18:47.800]  我們見到他的言行是合一
[00:18:47.800 --> 00:18:51.800]  他的行為貫徹始終
[00:18:51.800 --> 00:18:53.800]  他講得出信上帝
[00:18:53.800 --> 00:18:55.800]  他最終就做得到
[00:18:55.800 --> 00:18:58.800]  手起刀落
[00:18:58.800 --> 00:19:00.800]  我們從阿伯拉罕的生命裏面
[00:19:00.800 --> 00:19:03.800]  我們見到他對上帝的信任
[00:19:03.800 --> 00:19:05.800]  那個成長的歷程
[00:19:05.800 --> 00:19:07.800]  由懷疑
[00:19:07.800 --> 00:19:08.800]  不信
[00:19:08.800 --> 00:19:10.800]  到完全的信任
[00:19:10.800 --> 00:19:12.800]  在當中上帝和阿伯拉罕
[00:19:12.800 --> 00:19:14.800]  都作出了很多的努力
[00:19:14.800 --> 00:19:17.800]  包括阿伯拉罕坦白去承認
[00:19:17.800 --> 00:19:20.800]  自己那份的懷疑
[00:19:20.800 --> 00:19:23.800]  他和上帝去坦誠講自己的需要
[00:19:23.800 --> 00:19:27.800]  我需要一個兒子去繼承這個產業
[00:19:27.800 --> 00:19:30.800]  他並且願意去等候
[00:19:30.800 --> 00:19:32.800]  因為上帝曾經應許過的
[00:19:32.800 --> 00:19:35.800]  遲遲都未見出現
[00:19:35.800 --> 00:19:37.800]  而上帝不單只是給阿伯拉罕
[00:19:37.800 --> 00:19:39.800]  有口頭的安慰
[00:19:39.800 --> 00:19:42.800]  有口頭的保證和承諾
[00:19:42.800 --> 00:19:44.800]  他更加有行動的
[00:19:44.800 --> 00:19:46.800]  就是我們見到在埃及地
[00:19:46.800 --> 00:19:50.800]  雖然阿伯拉罕去
[00:19:50.800 --> 00:19:53.800]  認他的妻子為他的妹妹
[00:19:53.800 --> 00:19:56.800]  最後這個謊言是由上帝自己拆穿
[00:19:56.800 --> 00:19:59.800]  不過上帝同時也保護他
[00:19:59.800 --> 00:20:01.800]  和撒拉的性命
[00:20:01.800 --> 00:20:03.800]  我們經文告訴我們
[00:20:03.800 --> 00:20:06.800]  上帝單方面的
[00:20:06.800 --> 00:20:09.800]  在納約裏面經過
[00:20:09.800 --> 00:20:13.800]  去和阿伯拉罕作出無條件的承諾
[00:20:13.800 --> 00:20:15.800]  讓這個經驗
[00:20:15.800 --> 00:20:17.800]  告訴阿伯拉罕知道
[00:20:17.800 --> 00:20:19.800]  他不會失信
[00:20:19.800 --> 00:20:21.800]  當然不可少的是
[00:20:21.800 --> 00:20:23.800]  在整個創世紀的裏面
