
[00:00:00.000 --> 00:00:08.000]  宣祷之前我們也要一起禱告
[00:13:43.000 --> 00:13:45.000]  沒得多的了
[00:13:45.000 --> 00:13:49.000]  你多想進去排隊
[00:13:49.000 --> 00:13:53.000]  得到的機會可能是五分一或者十分一
[00:13:53.000 --> 00:13:57.000]  你這個小朋友多厲害都好
[00:13:57.000 --> 00:13:59.000]  收不到就收不到
[00:13:59.000 --> 00:14:04.000]  這個是現實
[00:14:04.000 --> 00:14:06.000]  我年青末會的時候
[00:14:06.000 --> 00:14:08.000]  有個弟兄回來一段時間
[00:14:08.000 --> 00:14:11.000]  他唱歌很厲害很好聽
[00:14:11.000 --> 00:14:12.000]  簡直可以做歌星
[00:14:12.000 --> 00:14:15.000]  他也覺得自己可以做歌星
[00:14:15.000 --> 00:14:17.000]  那時候有新秀比賽
[00:14:17.000 --> 00:14:22.000]  無綫選的會員坊出來
[00:14:22.000 --> 00:14:24.000]  他就和他一起唱歌
[00:14:24.000 --> 00:14:26.000]  唱歌的人有很多
[00:14:26.000 --> 00:14:29.000]  一起參加新秀比賽
[00:14:29.000 --> 00:14:32.000]  結果和他一起練歌一起唱歌的那個
[00:14:32.000 --> 00:14:35.000]  就贏了
[00:14:35.000 --> 00:14:38.000]  現在是一個歌星
[00:14:38.000 --> 00:14:44.000]  我不說是誰我只是說他的名字
[00:14:44.000 --> 00:14:46.000]  他很失望
[00:14:46.000 --> 00:14:48.000]  他覺得自己唱得一點都不差過他
[00:14:48.000 --> 00:14:51.000]  甚至比他好
[00:14:51.000 --> 00:14:53.000]  但是評判選了他
[00:14:53.000 --> 00:14:54.000]  認為他潛質
[00:14:54.000 --> 00:14:56.000]  簽了他
[00:14:56.000 --> 00:15:01.000]  人家做歌星
[00:15:01.000 --> 00:15:03.000]  他很失望
[00:15:03.000 --> 00:15:05.000]  沒多久他就沒有教會了
[00:15:05.000 --> 00:15:08.000]  跟那個朋友也沒有來往
[00:15:08.000 --> 00:15:09.000]  人家已經紅了
[00:15:09.000 --> 00:15:13.000]  你出賣他幹什麼
[00:15:13.000 --> 00:15:17.000]  不要說是接受這個失敗
[00:15:17.000 --> 00:15:20.000]  我們就會是這樣
[00:15:20.000 --> 00:15:22.000]  我讀神學的時候
[00:15:22.000 --> 00:15:25.000]  有兩個女同學很好
[00:15:25.000 --> 00:15:27.000]  一起喜歡一個男同學
[00:15:27.000 --> 00:15:30.000]  才是要命的
[00:15:30.000 --> 00:15:32.000]  要命啊
[00:15:32.000 --> 00:15:34.000]  兩個好好的女同學
[00:15:34.000 --> 00:15:36.000]  一起喜歡一個男同學
[00:15:36.000 --> 00:15:39.000]  不過這件事後來就歡喜收場
[00:15:39.000 --> 00:15:41.000]  不是因為男同學兩個都喜歡
[00:15:41.000 --> 00:15:45.000]  是男同學兩個都不喜歡
[00:15:45.000 --> 00:15:47.000]  所以他們就做好朋友了
[00:15:47.000 --> 00:15:51.000]  如果其中一個女同學
[00:15:51.000 --> 00:15:53.000]  成功和男同學拍拖
[00:15:53.000 --> 00:15:59.000]  這兩個好的女同學就沒有朋友做了
[00:15:59.000 --> 00:16:02.000]  人生是這樣的
[00:16:02.000 --> 00:16:04.000]  這是人生的處境
[00:16:04.000 --> 00:16:07.000]  人生的局限
[00:16:07.000 --> 00:16:13.000]  你接受還是不接受
[00:16:13.000 --> 00:16:17.000]  這就是創世紀我們看到的
[00:16:17.000 --> 00:16:24.000]  一個很實際的人生的處境
[00:16:24.000 --> 00:16:27.000]  創世紀四章的一至七節
[00:16:27.000 --> 00:16:30.000]  講出了一個實實在在
[00:16:30.000 --> 00:16:35.000]  世世代代都存在的生命處境
[00:16:35.000 --> 00:16:38.000]  就是會有輸
[00:16:38.000 --> 00:16:40.000]  又會有贏
[00:16:40.000 --> 00:16:41.000]  會有得
[00:16:41.000 --> 00:16:43.000]  又會有失
[00:16:43.000 --> 00:16:45.000]  會有一種情況就是
[00:16:45.000 --> 00:16:48.000]  無論我們多渴望多努力
[00:16:48.000 --> 00:16:51.000]  付出多少
[00:16:51.000 --> 00:16:54.000]  最後是不行的
[00:16:54.000 --> 00:16:57.000]  那怎麼辦呢?
[00:16:57.000 --> 00:17:03.000]  怎麼辦呢?
[00:17:03.000 --> 00:17:10.000]  當一個人很不開心的時候
[00:17:10.000 --> 00:17:14.000]  如果他在我們這裡聽到斯班唱一首歌就好了
[00:17:14.000 --> 00:17:18.000]  何故悲傷偷偷飲泣自嘆呢?
[00:17:18.000 --> 00:17:21.000]  掀起苦惱像雲霧瀰漫呢?
[00:17:21.000 --> 00:17:24.000]  何故心中抑鬱始終不能散呢?
[00:17:24.000 --> 00:17:27.000]  滿腔遮炭欲離別世間呢?
[00:17:27.000 --> 00:17:29.000]  何故這麼慘呢?
[00:17:29.000 --> 00:17:31.000]  好像世界每日一樣呢?
[00:17:31.000 --> 00:17:37.000]  如果在這裡聚會聽一首歌可能會舒服一點
[00:17:37.000 --> 00:17:39.000]  有時我們真的是這樣的
[00:17:39.000 --> 00:17:41.000]  你想想是不是?
[00:17:41.000 --> 00:17:43.000]  失戀,多大件事
[00:17:43.000 --> 00:17:45.000]  真是天塌的
[00:17:45.000 --> 00:17:47.000]  最想那個職位
[00:17:47.000 --> 00:17:51.000]  原來老闆不升我,升他不升我
[00:17:51.000 --> 00:17:54.000]  很多這樣的情況
[00:17:54.000 --> 00:17:58.000]  整個世界玩完的樣子,塌了
[00:17:58.000 --> 00:18:02.000]  你看看,那個人生氣得多厲害
[00:18:02.000 --> 00:18:04.000]  很生氣
[00:18:04.000 --> 00:18:07.000]  上帝這句跟那個人說,你為什麼這麼生氣呢?
[00:18:07.000 --> 00:18:10.000]  你為什麼沉下念來呢?
[00:18:10.000 --> 00:18:13.000]  你如果做得對,豈不仰起念來
[00:18:13.000 --> 00:18:16.000]  你若做得不對,罪就伏在你門前
[00:18:16.000 --> 00:18:20.000]  他想要控制你,你卻要制伏他
[00:18:20.000 --> 00:18:25.000]  我們細心讀這段聖經
[00:18:25.000 --> 00:18:31.000]  我們有時會覺得上帝在罵他
[00:18:31.000 --> 00:18:34.000]  你細心讀,未必是這樣
[00:18:34.000 --> 00:18:37.000]  但你要繼續做好
[00:18:37.000 --> 00:18:41.000]  你就可以繼續有機會,獲得機會
[00:18:41.000 --> 00:18:44.000]  你不要讓你的怒氣蒙蔽你
[00:18:44.000 --> 00:18:48.000]  你全心全意地去做
[00:18:48.000 --> 00:18:50.000]  做好它
[00:18:50.000 --> 00:18:55.000]  不要讓失敗牽制你
[00:18:55.000 --> 00:19:00.000]  每個人都喜歡贏,包括我
[00:19:00.000 --> 00:19:05.000]  有誰喜歡輸呢?
[00:19:05.000 --> 00:19:09.000]  我都是喜歡贏的人
[00:19:09.000 --> 00:19:14.000]  但我輸過,不止一次
[00:19:14.000 --> 00:19:19.000]  所謂輸,是人生的逆境或挫折
[00:19:19.000 --> 00:19:23.000]  求而不得
[00:19:23.000 --> 00:19:28.000]  我有一次遇到一個很大的挫折
[00:19:28.000 --> 00:19:33.000]  有機會可以坐下來慢慢說
[00:19:33.000 --> 00:19:37.000]  真的很生氣
[00:19:37.000 --> 00:19:42.000]  實在太過橫蠻和沒有道理
[00:19:42.000 --> 00:19:47.000]  左想右想橫掩掩,都是我對,不是別人對
[00:19:47.000 --> 00:19:53.000]  但結果是非常非常難去接受
[00:19:53.000 --> 00:19:56.000]  我向街上行走
[00:19:56.000 --> 00:19:59.000]  有一天我自己對自己說
[00:19:59.000 --> 00:20:02.000]  我說上帝啊
[00:20:02.000 --> 00:20:08.000]  如果他們做錯了
[00:20:08.000 --> 00:20:17.000]  求祢幫助我,不要做錯
[00:20:17.000 --> 00:20:19.000]  我說上帝啊
[00:20:19.000 --> 00:20:21.000]  如果他們做錯了
[00:20:21.000 --> 00:20:27.000]  求祢幫我,不要做錯
[00:20:27.000 --> 00:20:30.000]  自言自語地走
[00:20:30.000 --> 00:20:35.000]  你知道我當時的心情有多沉重
[00:20:35.000 --> 00:20:41.000]  我就不斷教自己,提醒自己
[00:20:41.000 --> 00:20:45.000]  無論對方怎樣做都好
[00:20:45.000 --> 00:20:50.000]  我要用正確的態度來回應
[00:20:50.000 --> 00:20:53.000]  就是不要以惡報惡
[00:20:53.000 --> 00:20:57.000]  以辱馬還辱馬
[00:20:57.000 --> 00:21:00.000]  過了一段時間
[00:21:00.000 --> 00:21:10.000]  因為其實是我有能力還手的人
[00:21:10.000 --> 00:21:16.000]  他們全部做回我的朋友
[00:21:16.000 --> 00:21:20.000]  直到現在
[00:21:20.000 --> 00:21:22.000]  我很感恩
[00:21:22.000 --> 00:21:27.000]  因為我沒有讓這些事情成為我生命的傷痕
[00:21:27.000 --> 00:21:31.000]  又別人生命的傷痕
[00:21:31.000 --> 00:21:34.000]  你如果做得好
[00:21:34.000 --> 00:21:39.000]  豈不養起念來嗎?
[00:21:39.000 --> 00:21:40.000]  可以養起念來
[00:21:40.000 --> 00:21:43.000]  輸了,我已經努力了
[00:21:43.000 --> 00:21:45.000]  做到最好了
[00:21:45.000 --> 00:21:49.000]  我敗而不失
[00:21:49.000 --> 00:21:54.000]  我可以抬頭
[00:21:54.000 --> 00:21:57.000]  你若行得好
[00:21:57.000 --> 00:22:00.000]  豈不養起頭來嗎?
[00:22:00.000 --> 00:22:02.000]  你要小心
[00:22:02.000 --> 00:22:05.000]  不要因為失敗,因為怒氣
[00:22:05.000 --> 00:22:08.000]  如果你做得不好,罪就伏在你面前
[00:22:08.000 --> 00:22:10.000]  他想要控制你
[00:22:10.000 --> 00:22:12.000]  我們時常都會被那種挫敗感
[00:22:12.000 --> 00:22:15.000]  那種不安,那種焦慮
[00:22:15.000 --> 00:22:17.000]  綁住我們
[00:22:17.000 --> 00:22:20.000]  特別是我們覺得自己不應該輸
[00:22:20.000 --> 00:22:24.000]  不應該這樣被對待
[00:22:24.000 --> 00:22:26.000]  我們有憤怒
