
[00:00:00.000 --> 00:00:02.000]  在我們的人生裏面
[00:03:36.000 --> 00:03:39.000]  我的姨父舅父到現在我這麼大
[00:03:39.000 --> 00:03:43.000]  看到我他們都叫Lulu
[00:03:43.000 --> 00:03:46.000]  所以更加不喜歡自己的名字
[00:03:46.000 --> 00:03:49.000]  但無奈不是你改的
[00:03:49.000 --> 00:03:52.000]  你的名字不是你改的
[00:03:52.000 --> 00:03:58.000]  問問有多少人自己改自己的名字
[00:03:58.000 --> 00:04:02.000]  直到1983年
[00:04:02.000 --> 00:04:08.000]  當年我爸爸受親人所託
[00:04:08.000 --> 00:04:12.000]  要回大陸尋親
[00:04:12.000 --> 00:04:15.000]  我爸爸在大陸來香港
[00:04:15.000 --> 00:04:18.000]  當時已經三十多年了
[00:04:18.000 --> 00:04:22.000]  我都未回過祖國
[00:04:22.000 --> 00:04:25.000]  那年暑假我就陪爸爸回去
[00:04:25.000 --> 00:04:28.000]  不過回去之前
[00:04:28.000 --> 00:04:33.000]  不知為何我有一個衝動或想法
[00:04:33.000 --> 00:04:35.000]  我就去問我爸爸
[00:04:35.000 --> 00:04:39.000]  為什麼改我這個名字
[00:04:39.000 --> 00:04:42.000]  如果你自己沒有問過或不知道
[00:04:42.000 --> 00:04:45.000]  如果還有機會問就問一問
[00:04:45.000 --> 00:04:47.000]  為什麼改我這個名字
[00:04:47.000 --> 00:04:52.000]  一問之下就五體投地
[00:04:52.000 --> 00:04:55.000]  我哥哥是偉東
[00:04:55.000 --> 00:04:59.000]  紀念偉大的毛澤東
[00:04:59.000 --> 00:05:01.000]  我弟弟是偉星
[00:05:01.000 --> 00:05:04.000]  是中華人民共和國的國旗
[00:05:04.000 --> 00:05:06.000]  一顆星的星
[00:05:06.000 --> 00:05:08.000]  那我呢
[00:05:08.000 --> 00:05:14.000]  偉廉是什麼
[00:05:14.000 --> 00:05:17.000]  是共產黨的標誌
[00:05:17.000 --> 00:05:19.000]  斧頭廉刀的廉
[00:05:19.000 --> 00:05:22.000]  因為金字鍊有殺傷力
[00:05:22.000 --> 00:05:24.000]  所以拿走了
[00:05:24.000 --> 00:05:26.000]  在他腦海裡
[00:05:26.000 --> 00:05:28.000]  構思三個兒子的名字
[00:05:28.000 --> 00:05:31.000]  已經與祖國掛鉤
[00:05:31.000 --> 00:05:35.000]  但問題是
[00:05:35.000 --> 00:05:38.000]  我家鄉是台灣
[00:05:38.000 --> 00:05:40.000]  因為我們屬於福建金門
[00:05:40.000 --> 00:05:43.000]  爸爸是祖籍在那裡
[00:05:43.000 --> 00:05:45.000]  就來了香港
[00:05:45.000 --> 00:05:50.000]  但他讀過、看過或認識過中國大陸
[00:05:50.000 --> 00:05:52.000]  很崇拜毛澤東
[00:05:52.000 --> 00:05:55.000]  所以一早就將我們三個兒子
[00:05:55.000 --> 00:05:57.000]  與祖國掛鉤
[00:05:57.000 --> 00:05:59.000]  我們生於香港
[00:05:59.000 --> 00:06:02.000]  鄉下就在台灣
[00:06:02.000 --> 00:06:06.000]  我爸爸現在還有台灣的公民證
[00:06:06.000 --> 00:06:13.000]  但我們在這樣的社會政治環境成長
[00:06:13.000 --> 00:06:16.000]  都有些矛盾
[00:06:16.000 --> 00:06:20.000]  不過我們需要認識我們自己
[00:06:20.000 --> 00:06:22.000]  我們需要認識
[00:06:22.000 --> 00:06:24.000]  所以當我們認識自己的時候
[00:06:24.000 --> 00:06:28.000]  就要去尋根
[00:06:28.000 --> 00:06:37.000]  或者要找一些很重要的來源
[00:06:37.000 --> 00:06:39.000]  另一位很出名的
[00:06:39.000 --> 00:06:41.000]  也是一位德國的神學家
[00:06:41.000 --> 00:06:43.000]  他有一句說話也影響我
[00:06:43.000 --> 00:06:47.000]  他說一位牧者的生命得以完整
[00:06:47.000 --> 00:06:51.000]  是藉著讀經、祈禱、默想和掙扎
[00:06:51.000 --> 00:06:54.000]  這位是潘霍華牧師
[00:06:54.000 --> 00:06:58.000]  在一本書叫《心靈關顧》裡說這句話
[00:06:58.000 --> 00:07:01.000]  一位牧者的生命得以完整
[00:07:01.000 --> 00:07:06.000]  是藉著讀聖經、祈禱、默想和掙扎
[00:07:06.000 --> 00:07:07.000]  讀經、祈禱、默想
[00:07:07.000 --> 00:07:10.000]  我相信大家都明白
[00:07:10.000 --> 00:07:12.000]  一個屬靈的操練
[00:07:12.000 --> 00:07:16.000]  是讓我們和上帝建立一個很重要的關係
[00:07:16.000 --> 00:07:18.000]  很緊密的關係
[00:07:18.000 --> 00:07:21.000]  第四樣是掙扎
[00:07:21.000 --> 00:07:25.000]  是很特別也很真實
[00:07:25.000 --> 00:07:29.000]  因為潘牧師面對第二次世界大戰的時候
[00:07:29.000 --> 00:07:34.000]  他自己也要面對在信仰上很大的掙扎
[00:07:34.000 --> 00:07:37.000]  在第二次世界大戰結束前幾天
[00:07:37.000 --> 00:07:40.000]  他就在集中營被處決
[00:07:40.000 --> 00:07:44.000]  他所寫的文章、書籍
[00:07:44.000 --> 00:07:47.000]  對後來我們的信仰、信徒
[00:07:47.000 --> 00:07:49.000]  有很大的影響
[00:07:49.000 --> 00:07:51.000]  也有很大的提醒
[00:07:51.000 --> 00:07:54.000]  掙扎
[00:07:54.000 --> 00:07:57.000]  我們每天都在掙扎
[00:07:57.000 --> 00:08:01.000]  在不同的時代都有不同的掙扎
[00:08:01.000 --> 00:08:04.000]  前幾天我收到蔡牧師
[00:08:04.000 --> 00:08:08.000]  在我們的柴灣區教務同工組裡
[00:08:08.000 --> 00:08:10.000]  通知大家
[00:08:10.000 --> 00:08:12.000]  6月4號晚
[00:08:12.000 --> 00:08:17.000]  在柴鎮有一個六四和中國的祈禱會
[00:08:17.000 --> 00:08:20.000]  真的非常好
[00:08:20.000 --> 00:08:24.000]  因為我們不知道今年在維園還有沒有
[00:08:24.000 --> 00:08:26.000]  或者安排得到
[00:08:26.000 --> 00:08:34.000]  轉眼間已經是31年了
[00:08:34.000 --> 00:08:36.000]  1989年到現在
[00:08:36.000 --> 00:08:41.000]  我記得在1996年之前
[00:08:41.000 --> 00:08:43.000]  即是97年前
[00:08:43.000 --> 00:08:46.000]  有兩個跟六四有關的經驗
[00:08:46.000 --> 00:08:49.000]  我也覺得可以跟大家分享
[00:08:49.000 --> 00:08:52.000]  第一個是1993年
[00:08:52.000 --> 00:08:55.000]  是我大女兒出生的那一年
[00:08:55.000 --> 00:09:00.000]  我大女兒是1993年8月19日出生的
[00:09:00.000 --> 00:09:05.000]  當時我懷著我的女兒的時候
[00:09:05.000 --> 00:09:08.000]  發生一件事
[00:09:08.000 --> 00:09:12.000]  當年國內一位記者
[00:09:12.000 --> 00:09:19.000]  他六四的時候逃亡到外國
[00:09:19.000 --> 00:09:23.000]  93年他決定要回中國
[00:09:23.000 --> 00:09:26.000]  由香港再入國內
[00:09:26.000 --> 00:09:29.000]  來到香港就滯留在那裡
[00:09:29.000 --> 00:09:33.000]  因為大陸不讓他回去
[00:09:33.000 --> 00:09:36.000]  關了門
[00:09:36.000 --> 00:09:39.000]  這位是一位記者
[00:09:39.000 --> 00:09:42.000]  他的名字叫大程
[00:09:42.000 --> 00:09:46.000]  他就在一份報章寫了一點點他的感想
[00:09:46.000 --> 00:09:48.000]  剛好讓我看到
[00:09:48.000 --> 00:09:50.000]  就很感動
[00:09:50.000 --> 00:09:53.000]  我當時的感覺就是
[00:09:53.000 --> 00:09:57.000]  他覺得要回家
[00:09:57.000 --> 00:10:00.000]  因為國內當然他的家也在那裡
[00:10:00.000 --> 00:10:02.000]  中國也是他的家
[00:10:02.000 --> 00:10:03.000]  他要回去
[00:10:03.000 --> 00:10:04.000]  雖然他逃亡
[00:10:04.000 --> 00:10:05.000]  就好像逃學一樣
[00:10:05.000 --> 00:10:08.000]  逃完學或者逃離家出走之後
[00:10:08.000 --> 00:10:09.000]  想回家
[00:10:09.000 --> 00:10:11.000]  但是家裡不讓你回去
[00:10:11.000 --> 00:10:14.000]  你的爸爸媽媽不讓你回去
[00:10:14.000 --> 00:10:16.000]  你要繼續流浪
[00:10:16.000 --> 00:10:18.000]  那種心情
[00:10:18.000 --> 00:10:20.000]  我看了他那篇文章之後
[00:10:20.000 --> 00:10:21.000]  很感觸
[00:10:21.000 --> 00:10:22.000]  我就說
[00:10:22.000 --> 00:10:28.000]  為什麼我的國家空間會這麼狹窄
[00:10:28.000 --> 00:10:30.000]  就算做錯什麼也好
[00:10:30.000 --> 00:10:31.000]  他要回家
[00:10:31.000 --> 00:10:36.000]  為什麼你不讓他回去
[00:10:36.000 --> 00:10:38.000]  於是當我女兒出生之前
[00:10:38.000 --> 00:10:41.000]  我就決定改我的女兒的名字
[00:10:41.000 --> 00:10:43.000]  既然我爸爸改我的名字
[00:10:43.000 --> 00:10:45.000]  也有些原因
[00:10:45.000 --> 00:10:48.000]  我也要想想我改女兒的名字也有些原因
[00:10:48.000 --> 00:10:50.000]  於是我就改了女兒的名字
[00:10:50.000 --> 00:10:52.000]  林晴
[00:10:52.000 --> 00:10:54.000]  晴這個字
[00:10:54.000 --> 00:10:56.000]  因為記者叫大晴
[00:10:56.000 --> 00:10:58.000]  晴這個字很有意思
[00:10:58.000 --> 00:10:59.000]  對我來說就是
[00:10:59.000 --> 00:11:02.000]  藍天無雲
[00:11:02.000 --> 00:11:04.000]  一望無際
[00:11:04.000 --> 00:11:07.000]  我希望我女兒的胸襟廣闊
[00:11:07.000 --> 00:11:14.000]  看得遠一點
[00:11:14.000 --> 00:11:16.000]  一個人
[00:11:16.000 --> 00:11:18.000]  一位牧者的生命得以完整
[00:11:18.000 --> 00:11:22.000]  是藉著讀經、祈禱、默想和掙扎
[00:11:22.000 --> 00:11:24.000]  當我們面對這個時代轉變的時候
[00:11:24.000 --> 00:11:27.000]  真的有很多掙扎
[00:11:27.000 --> 00:11:31.000]  隔了幾年來到1996
[00:11:31.000 --> 00:11:33.000]  其實1994到96我就不在香港
[00:11:33.000 --> 00:11:35.000]  我去了美國
[00:11:35.000 --> 00:11:40.000]  都是做遠牧和接受遠牧督導的訓練
[00:11:40.000 --> 00:11:42.000]  在美國的時候
[00:11:42.000 --> 00:11:43.000]  那時候在夏威夷
[00:11:43.000 --> 00:11:45.000]  很多移民的朋友
[00:11:45.000 --> 00:11:47.000]  弟兄姊妹
[00:11:47.000 --> 00:11:49.000]  都跟我說你不要回香港
[00:11:49.000 --> 00:11:51.000]  都不知道九七會是怎樣
[00:11:51.000 --> 00:11:53.000]  你不要回去
[00:11:53.000 --> 00:11:55.000]  不如留在這裡
[00:11:55.000 --> 00:12:00.000]  當然我沒有任何移民的傾向
[00:12:00.000 --> 00:12:03.000]  因為爸爸已經幫我們掛勾
[00:12:03.000 --> 00:12:06.000]  所以一定要回來香港
[00:12:06.000 --> 00:12:08.000]  幸好回來香港
[00:12:08.000 --> 00:12:13.000]  我覺得可以跟大部份的人一起經歷
[00:12:13.000 --> 00:12:19.000]  人生或我們很重要的轉變過程
[00:12:19.000 --> 00:12:23.000]  1996年6月我就回來香港
[00:12:23.000 --> 00:12:28.000]  有一個星期六的下午
[00:12:28.000 --> 00:12:31.000]  我就帶著我的女兒林晴
[00:12:31.000 --> 00:12:33.000]  她那時候三歲
[00:12:33.000 --> 00:12:35.000]  我都不知道
[00:12:35.000 --> 00:12:37.000]  我只是想帶她出去逛街
[00:12:37.000 --> 00:12:39.000]  那時是五月尾
[00:12:39.000 --> 00:12:42.000]  不知為何我去了銅鑼灣
[00:12:42.000 --> 00:12:45.000]  我都忘了是甚麼原因我要去那裡
[00:12:45.000 --> 00:12:46.000]  去了銅鑼灣
[00:12:46.000 --> 00:12:48.000]  一出地鐵
[00:12:48.000 --> 00:12:54.000]  就見到有幾個攝影機在地鐵口
[00:12:54.000 --> 00:12:57.000]  其中有一個記者走過來
[00:12:57.000 --> 00:13:00.000]  追著我訪問我
[00:13:00.000 --> 00:13:07.000]  他問我怎樣看六四
[00:13:07.000 --> 00:13:09.000]  他見我抱著女兒
[00:13:09.000 --> 00:13:13.000]  跟著就問我怎樣教導女兒
[00:13:13.000 --> 00:13:16.000]  知道這件事或她的看法
[00:13:16.000 --> 00:13:18.000]  我真的很認真
[00:13:18.000 --> 00:13:20.000]  平時有這樣的走過來
[00:13:20.000 --> 00:13:23.000]  我可能已經跑到別處
[00:13:23.000 --> 00:13:25.000]  那天真的很認真就停在那裡
[00:13:25.000 --> 00:13:27.000]  想了一會
[00:13:27.000 --> 00:13:29.000]  回應了這個記者
[00:13:29.000 --> 00:13:31.000]  我就離開了
[00:13:31.000 --> 00:13:33.000]  他在星期六
[00:13:33.000 --> 00:13:35.000]  第二天
[00:13:35.000 --> 00:13:39.000]  他是一個明報的記者
[00:13:39.000 --> 00:13:41.000]  第二天突然有個想法
[00:13:41.000 --> 00:13:44.000]  就是買一份報紙看看
[00:13:44.000 --> 00:13:46.000]  買一份明報看看
[00:13:46.000 --> 00:13:50.000]  一看就見到自己的樣子在那裡登出來
[00:13:50.000 --> 00:13:53.000]  他不只是登我的
[00:13:53.000 --> 00:13:55.000]  還有三個男人
[00:13:55.000 --> 00:13:58.000]  我是其中一個
[00:13:58.000 --> 00:14:01.000]  他也截錄了我說的話
[00:14:01.000 --> 00:14:03.000]  我看了之後
[00:14:03.000 --> 00:14:07.000]  他也寫下了我所說的話
[00:14:07.000 --> 00:14:09.000]  這份報紙我也簽了下來
[00:14:09.000 --> 00:14:14.000]  對我來說也是很重要的經驗
[00:14:14.000 --> 00:14:19.000]  我們怎樣去教導我們下一代
[00:14:19.000 --> 00:14:21.000]  去明白
[00:14:21.000 --> 00:14:24.000]  還有一個更加重要的經驗
[00:14:24.000 --> 00:14:28.000]  就是1996年
[00:14:28.000 --> 00:14:30.000]  也是1996年
[00:14:30.000 --> 00:14:32.000]  我在美國回來之後
[00:14:32.000 --> 00:14:34.000]  我就進了宋基進修
[00:14:34.000 --> 00:14:36.000]  參加暑假
[00:14:36.000 --> 00:14:39.000]  就是八月的時候的一個迎新營
[00:14:39.000 --> 00:14:43.000]  就在大嶼山維尼縣
[00:14:43.000 --> 00:14:45.000]  很普通的
[00:14:45.000 --> 00:14:51.000]  這些是十二月入學之前的迎新營
[00:14:51.000 --> 00:14:54.000]  就出席了有三天
[00:14:54.000 --> 00:14:58.000]  第二天在程序表裡面
[00:14:58.000 --> 00:15:00.000]  第二天的晚上
[00:15:00.000 --> 00:15:02.000]  就有一個特別的晚會
[00:15:02.000 --> 00:15:07.000]  就叫做不一樣的六四紀念晚會
[00:15:07.000 --> 00:15:10.000]  因為是96年
[00:15:10.000 --> 00:15:13.000]  可能我心裡想
[00:15:13.000 --> 00:15:17.000]  97年我們還有沒有機會有燭光晚會呢
[00:15:17.000 --> 00:15:22.000]  所以哨院就特別安排一個不一樣的六四紀念晚會
[00:15:22.000 --> 00:15:25.000]  帶著一些期待
[00:15:25.000 --> 00:15:28.000]  也帶著一些心情
[00:15:28.000 --> 00:15:30.000]  就去出席了
[00:15:30.000 --> 00:15:33.000]  我們有七八十人
[00:15:33.000 --> 00:15:35.000]  在一個大禮堂
[00:15:35.000 --> 00:15:36.000]  一開始的時候
[00:15:36.000 --> 00:15:39.000]  主席就帶大家唱一些非常雄壯的歌
[00:15:39.000 --> 00:15:45.000]  《血染的風采》《我是中國人》那類
[00:15:45.000 --> 00:15:48.000]  跟著大會一起唱
[00:15:48.000 --> 00:15:50.000]  唱著唱著
[00:15:50.000 --> 00:15:52.000]  突然間
[00:15:52.000 --> 00:15:55.000]  因為禮堂有六道門
[00:15:55.000 --> 00:15:56.000]  打橫
[00:15:56.000 --> 00:15:57.000]  有兩道
[00:15:57.000 --> 00:15:58.000]  後面一道
[00:15:58.000 --> 00:15:59.000]  那邊一道
[00:15:59.000 --> 00:16:00.000]  六道門
[00:16:00.000 --> 00:16:02.000]  突然間這些門打開了
[00:16:02.000 --> 00:16:06.000]  就有些紅衛兵衝進來
[00:16:06.000 --> 00:16:10.000]  然後就有一個人走出來
[00:16:10.000 --> 00:16:11.000]  就說我們一起起來
[00:16:11.000 --> 00:16:13.000]  唱國歌
[00:16:13.000 --> 00:16:15.000]  有些人就起來
[00:16:15.000 --> 00:16:16.000]  有些人就不起來
[00:16:16.000 --> 00:16:18.000]  有些人就反抗
[00:16:18.000 --> 00:16:20.000]  有些人就被人抓走了
[00:16:20.000 --> 00:16:23.000]  我就其中一個人坐在那裡
[00:16:23.000 --> 00:16:25.000]  起不了身
[00:16:25.000 --> 00:16:27.000]  好了
[00:16:27.000 --> 00:16:29.000]  當然不是真的
[00:16:29.000 --> 00:16:33.000]  是大會特別的設計
[00:16:33.000 --> 00:16:37.000]  完了之後就有一個我們叫解說會
[00:16:37.000 --> 00:16:41.000]  負責人就出來問
[00:16:41.000 --> 00:16:47.000]  那一刻大家有什麼感受
[00:16:47.000 --> 00:16:51.000]  有什麼感受
[00:16:51.000 --> 00:16:55.000]  我是第一個站起來說我的感受
[00:16:55.000 --> 00:16:59.000]  我的感受就是被人騙了
[00:16:59.000 --> 00:17:01.000]  被人騙了
[00:17:01.000 --> 00:17:04.000]  不過不是被誰騙了
[00:17:04.000 --> 00:17:07.000]  我是被自己騙了
[00:17:07.000 --> 00:17:10.000]  我說我是被自己騙了
[00:17:10.000 --> 00:17:12.000]  九六年
[00:17:12.000 --> 00:17:17.000]  我以為我自己已經預備好面對九七
[00:17:17.000 --> 00:17:21.000]  原來我還沒預備好
[00:17:21.000 --> 00:17:24.000]  其實那一刻
[00:17:24.000 --> 00:17:28.000]  我連那首國歌都還沒唱
[00:17:28.000 --> 00:17:36.000]  當然眨眼就已經二十幾年
[00:17:36.000 --> 00:17:41.000]  這個時代都在轉變
[00:17:41.000 --> 00:17:47.000]  到今天我們都面對很多不同的經歷和掙扎
[00:17:47.000 --> 00:17:51.000]  今天和大家選的經文是C篇23篇
[00:17:51.000 --> 00:17:55.000]  是一段其實大家都耳熟能詳的經文
[00:17:55.000 --> 00:18:01.000]  不過當中帶給我的提醒其實也有很多
[00:18:01.000 --> 00:18:06.000]  大衛的經歷在年輕的時候
[00:18:06.000 --> 00:18:10.000]  他被數落王追殺追趕的時候
[00:18:10.000 --> 00:18:12.000]  他的一段經歷
[00:18:12.000 --> 00:18:17.000]  這一段C篇23篇是他在艱難的時候
[00:18:17.000 --> 00:18:20.000]  在困局困境的時候
[00:18:20.000 --> 00:18:24.000]  去表達他的信念他的信仰
[00:18:24.000 --> 00:18:35.000]  而我是我的目者,我必不自缺乏,他使我躺臥在青草地上,令我渡可安潔的水邊
[00:18:35.000 --> 00:18:38.000]  我說其實他什麼都沒有
[00:18:38.000 --> 00:18:42.000]  其實當時他是一無所有
[00:18:42.000 --> 00:18:44.000]  他是一個人
[00:18:44.000 --> 00:18:47.000]  什麼都帶不到
[00:18:47.000 --> 00:18:49.000]  他什麼都沒有
[00:18:49.000 --> 00:18:52.000]  但是他的心靈就很滿足
[00:18:52.000 --> 00:18:57.000]  他逃到曠野的時候哪有草呢?哪有水呢?
[00:18:57.000 --> 00:19:00.000]  沒有草,沒有溪水
[00:19:00.000 --> 00:19:05.000]  但是他想像到當上帝和他同在的時候
[00:19:05.000 --> 00:19:13.000]  他是很豐富的,很豐盛
[00:19:13.000 --> 00:19:20.000]  他說他使我的靈魂蘇醒為自己的名人渡我走而路
[00:19:20.000 --> 00:19:23.000]  靈魂蘇醒
[00:19:23.000 --> 00:19:29.000]  我會用這個字去形容,我叫awakening
[00:19:29.000 --> 00:19:32.000]  我們的醒覺
[00:19:32.000 --> 00:19:35.000]  醒覺到我們和上帝的關係
[00:19:35.000 --> 00:19:40.000]  可能我們需要重新去建立我們和上帝的關係
[00:19:40.000 --> 00:19:43.000]  重新更新我們和上帝的關係
[00:19:43.000 --> 00:19:47.000]  如果我們只是焦點放在我們前面的困難
[00:19:47.000 --> 00:19:54.000]  我們沒有留意到上帝參與在我們人生種種的困難之內
[00:19:54.000 --> 00:20:00.000]  我們只是面對受苦、困擾
[00:20:00.000 --> 00:20:03.000]  但如果我們意識到在我們人生裡面
[00:20:03.000 --> 00:20:06.000]  原來上帝是參與其中的
[00:20:06.000 --> 00:20:12.000]  我們得到的屬靈的資源就是很豐盛
[00:20:12.000 --> 00:20:17.000]  很豐富
[00:20:17.000 --> 00:20:20.000]  一個月前是4月29號
[00:20:20.000 --> 00:20:22.000]  應該是4月28號
[00:20:22.000 --> 00:20:24.000]  星期六,如果我沒有記錯
[00:20:24.000 --> 00:20:29.000]  下午三點多
[00:20:29.000 --> 00:20:36.000]  前任再前任的醫院院長任醫生打電話給我
[00:20:36.000 --> 00:20:38.000]  我也覺得很奇怪
[00:20:38.000 --> 00:20:42.000]  當然我也認識這位院長
[00:20:42.000 --> 00:20:44.000]  當年我剛開始在東區醫院工作的時候
[00:20:44.000 --> 00:20:48.000]  2006年去做院長
[00:20:48.000 --> 00:20:51.000]  星期六下午他打電話給我
[00:20:51.000 --> 00:20:53.000]  我也覺得有點突然
[00:20:53.000 --> 00:20:55.000]  當然是有些重要的事
[00:20:55.000 --> 00:20:57.000]  他跟我說
[00:20:57.000 --> 00:21:03.000]  在之前我們有一位退休的行政事務總經理
[00:21:03.000 --> 00:21:08.000]  丈夫進了東區醫院垂危
[00:21:08.000 --> 00:21:14.000]  他可能是代表那位同事打電話給我
[00:21:14.000 --> 00:21:18.000]  那位同事我不是太熟
[00:21:18.000 --> 00:21:20.000]  當然大家都認識
[00:21:20.000 --> 00:21:23.000]  他托這位院長打電話給我
[00:21:23.000 --> 00:21:25.000]  發生什麼事
[00:21:25.000 --> 00:21:28.000]  因為這位同事的丈夫進了我們醫院ICU
[00:21:28.000 --> 00:21:31.000]  垂危
[00:21:31.000 --> 00:21:35.000]  那位同事跟著再跟我說
[00:21:35.000 --> 00:21:38.000]  因為她丈夫清醒的時候
[00:21:38.000 --> 00:21:40.000]  她曾經問她丈夫
[00:21:40.000 --> 00:21:42.000]  因為她自己是一位天主教徒
[00:21:42.000 --> 00:21:46.000]  她丈夫沒有特別的信仰傾向
[00:21:46.000 --> 00:21:50.000]  但她自己就覺得不是太好
[00:21:50.000 --> 00:21:52.000]  其實每一個人都應該有個歸宿
[00:21:52.000 --> 00:21:54.000]  無論是怎樣
[00:21:54.000 --> 00:21:56.000]  你是什麼信仰都好
[00:21:56.000 --> 00:22:00.000]  她都希望明白丈夫的信仰取向
[00:22:00.000 --> 00:22:02.000]  於是在她丈夫清醒的時候
[00:22:02.000 --> 00:22:04.000]  她就問她丈夫
[00:22:04.000 --> 00:22:09.000]  其實如果基督教、天主教、佛教或其他宗教
[00:22:09.000 --> 00:22:12.000]  如果要讓你選擇
[00:22:12.000 --> 00:22:15.000]  你會選擇哪個宗教
[00:22:15.000 --> 00:22:17.000]  她丈夫就說
[00:22:17.000 --> 00:22:20.000]  基督教
[00:22:20.000 --> 00:22:24.000]  就有一段這樣的片段
[00:22:24.000 --> 00:22:29.000]  所以當她到了一個比較危殆的情況之下
[00:22:29.000 --> 00:22:32.000]  她太太就想起這件事
[00:22:32.000 --> 00:22:36.000]  她就跟我們前任的院長說
[00:22:36.000 --> 00:22:37.000]  所以這個院長就打電話給我
[00:22:37.000 --> 00:22:39.000]  看看有什麼可以做
[00:22:39.000 --> 00:22:41.000]  我聽到之後覺得
