
[00:00:00.000 --> 00:00:03.620]  今天我跟各位繼續來看傳道書的第三章
[00:01:43.160 --> 00:01:48.120]  但從傳道書裡面大概我會想跟各位來看
[00:01:48.120 --> 00:01:50.800]  第一個我們上次有講到宿命人生
[00:01:50.800 --> 00:01:56.600]  有時候我們覺得人生生有時死有時
[00:01:56.600 --> 00:01:58.600]  哭有時笑有時
[00:01:58.600 --> 00:02:02.320]  這是不是好像就有點像我們中國人的宿命論
[00:02:02.320 --> 00:02:05.360]  好像是生死有命富貴在天
[00:02:05.360 --> 00:02:07.840]  由天來決定我們每一個人的命運
[00:02:07.840 --> 00:02:09.640]  而且是我們不知道的
[00:02:09.640 --> 00:02:11.840]  這個我們是有點是說
[00:02:11.840 --> 00:02:17.360]  這是我們中國人比較有不少人都是有這樣子的想法
[00:02:17.360 --> 00:02:21.200]  但我們相信在我們的信仰當中
[00:02:21.200 --> 00:02:24.560]  神對我們每一個人都有他的計劃
[00:02:24.560 --> 00:02:27.920]  這個有時並不是說我們一種宿命
[00:02:27.920 --> 00:02:30.880]  不是受命運的擺佈
[00:02:30.880 --> 00:02:32.720]  或者說是一種無賴
[00:02:32.720 --> 00:02:34.960]  或者是我們不可知道的
[00:02:34.960 --> 00:02:37.200]  在我們信仰當中告訴我們說
[00:02:37.200 --> 00:02:42.160]  是神對我們每一個人的身上都有最好的計劃
[00:02:42.160 --> 00:02:46.200]  所以上次我們講到計劃人生
[00:02:46.200 --> 00:02:49.440]  我們在座當中可能有人很會計劃
[00:02:49.440 --> 00:02:56.080]  你對你的人生規劃可能已經有不同的一個規劃在你的手中
[00:02:56.080 --> 00:02:58.400]  有些人可能是你讀完書
[00:02:58.400 --> 00:02:59.960]  你去工作一段時間
[00:02:59.960 --> 00:03:00.840]  你再讀書
[00:03:00.840 --> 00:03:02.680]  或者說你工作一段時間之後
[00:03:02.680 --> 00:03:05.000]  你賺了一桶金
[00:03:05.000 --> 00:03:09.480]  你就去把你的桶金就變成第二桶第三桶第百桶
[00:03:09.480 --> 00:03:11.440]  所以每個人都有他的人生的計劃
[00:03:11.440 --> 00:03:13.360]  有些人真的很會做計劃
[00:03:13.360 --> 00:03:16.080]  有些人就比較隨遇而安
[00:03:16.080 --> 00:03:18.920]  所以他們大概也不需要什麼計劃
[00:03:18.920 --> 00:03:20.960]  當然我們最近就想到據說
[00:03:20.960 --> 00:03:24.600]  就是說我們的計劃趕不上我們的變化
[00:03:24.600 --> 00:03:26.880]  這個計劃有時候都很無賴
[00:03:26.880 --> 00:03:31.040]  我們都覺得那個計劃可能是很容易被打亂
[00:03:31.040 --> 00:03:33.800]  但我們還是覺得在聖經當中告訴我們說
[00:03:33.800 --> 00:03:36.720]  我們的人生當中真的是很有計劃
[00:03:36.720 --> 00:03:38.920]  這個計劃是從神而來
[00:03:38.920 --> 00:03:40.360]  所以上次我提到
[00:03:40.360 --> 00:03:44.080]  有時候我們會覺得我們好像是被計劃的人生
[00:03:44.080 --> 00:03:45.440]  有時候我們覺得有點無賴
[00:03:45.440 --> 00:03:49.400]  是因為好像可能你活在一個社會當中
[00:03:49.400 --> 00:03:52.880]  你覺得你的人生都被一些計劃
[00:03:52.880 --> 00:03:54.880]  不是你自己的掌控
[00:03:54.880 --> 00:03:57.000]  有時候是受那個社會
[00:03:57.000 --> 00:04:00.360]  可能是那個政府他有一些安排
[00:04:00.360 --> 00:04:01.600]  特別是在疫情底下
[00:04:01.600 --> 00:04:03.320]  我們都覺得我們的計劃
[00:04:03.320 --> 00:04:06.240]  可能都要受到現在在香港所說的
[00:04:06.240 --> 00:04:10.600]  那個防疫的那個一些規條那些安排
[00:04:10.600 --> 00:04:12.320]  所以我們的人生好像是
[00:04:12.320 --> 00:04:14.520]  我們的生活是被計劃的
[00:04:14.520 --> 00:04:18.840]  但我相信最重要的計劃是在神的計劃裡面
[00:04:18.840 --> 00:04:21.120]  所以縱然是被計劃
[00:04:21.120 --> 00:04:23.600]  我們的人生不是無賴
[00:04:23.600 --> 00:04:26.760]  我們是在神的創造裡面
[00:04:26.760 --> 00:04:29.400]  我們是有一個美好的人生
[00:04:29.400 --> 00:04:32.120]  所以在我們
[00:04:32.120 --> 00:04:39.160]  這裡講到神個案
[00:04:39.160 --> 00:04:40.800]  神造萬物第十一節
[00:04:40.800 --> 00:04:43.040]  個案其實成為美好
[00:04:43.040 --> 00:04:46.560]  我們相信神看著他所造的都是好的
[00:04:46.560 --> 00:04:47.400]  都是美好的
[00:04:47.400 --> 00:04:50.440]  所以我們相信這些神在你跟我身上
[00:04:50.440 --> 00:04:54.280]  他有他在我們生命當中的主權
[00:04:54.280 --> 00:04:57.160]  但他更有一個美好的計劃
[00:04:57.160 --> 00:04:59.200]  都是對我們最好的
[00:04:59.200 --> 00:05:02.240]  所以這個計劃人生我覺得不是無賴
[00:05:02.240 --> 00:05:04.440]  也不是可製造的
[00:05:04.440 --> 00:05:09.360]  是神為你為我都有一個美好的計劃的安排
[00:05:09.360 --> 00:05:10.560]  所以上次我講到就是說
[00:05:10.560 --> 00:05:11.800]  如果真的是這樣子
[00:05:11.800 --> 00:05:15.000]  是不是我們就已經在我們的人生開始的時候
[00:05:15.000 --> 00:05:21.400]  就像我們是神手中的一個機械人
[00:05:21.400 --> 00:05:23.920]  就是像一個AI現代人
[00:05:23.920 --> 00:05:27.280]  神在我們每一個人生命當中有一些塵屍
[00:05:27.280 --> 00:05:29.000]  我們都輸進去
[00:05:29.000 --> 00:05:31.920]  那我們的人生就是這樣子
[00:05:31.920 --> 00:05:36.200]  我們就像神所造的一個機械人
[00:05:36.200 --> 00:05:38.640]  是不是我們的人生就是這樣子
[00:05:38.640 --> 00:05:39.800]  我相信不是
[00:05:39.800 --> 00:05:42.240]  所以今天我跟各位來講就是
[00:05:42.240 --> 00:05:46.320]  我們的計劃裡面是一個拼圖人生
[00:05:46.320 --> 00:05:50.400]  神已經在你我生命當中有一個最美好的計劃
[00:05:50.400 --> 00:05:52.000]  反而是我們要問
[00:05:52.000 --> 00:05:57.120]  我們怎樣去明白神在你身上在我身上
[00:05:57.120 --> 00:05:59.280]  他的計劃是怎麼樣
[00:05:59.280 --> 00:06:00.800]  就用現代我們說
[00:06:00.800 --> 00:06:05.080]  就是神給我們每一個人都有不同的照明
[00:06:05.080 --> 00:06:07.200]  就是神給你的照明是什麼
[00:06:07.200 --> 00:06:10.640]  所以這也是就是跟我們的人生的計劃裡面
[00:06:10.640 --> 00:06:13.440]  如果我們真的是覺得神
[00:06:13.440 --> 00:06:16.400]  我的人生是在神的手中
[00:06:16.400 --> 00:06:17.600]  是神掌管
[00:06:17.600 --> 00:06:19.760]  那神對我是最美好的安排
[00:06:19.760 --> 00:06:21.680]  那神的計劃是怎麼樣呢
[00:06:21.680 --> 00:06:24.160]  我們怎麼樣可以明白神的計劃
[00:06:24.160 --> 00:06:25.760]  反而是最重要
[00:06:25.760 --> 00:06:27.160]  這在我們基督徒當中
[00:06:27.160 --> 00:06:30.000]  我們常常用另外一個說法是什麼呢
[00:06:30.000 --> 00:06:34.080]  就是說我們怎麼樣去明白神的旨意
[00:06:34.080 --> 00:06:36.360]  既然神對你我做一個基督徒
[00:06:36.360 --> 00:06:38.040]  我們都有一個美好的計劃
[00:06:38.040 --> 00:06:40.520]  那我們怎麼樣明白神的旨意呢
[00:06:40.520 --> 00:06:44.000]  這是我們應該去在我們一生當中
[00:06:44.000 --> 00:06:46.600]  都要追求去明白的
[00:06:46.600 --> 00:06:49.560]  但有兩個原則我想跟各位來看
[00:06:49.560 --> 00:06:51.680]  在拼圖人生當中
[00:06:51.680 --> 00:06:53.800]  第一個原則是什麼呢
[00:06:53.800 --> 00:06:58.960]  神在你我身上的計劃是在人有限的智慧
[00:06:58.960 --> 00:07:02.120]  不能夠完全明白的
[00:07:02.120 --> 00:07:03.600]  這我們要記得
[00:07:03.600 --> 00:07:05.000]  我們要明白神的計劃
[00:07:05.000 --> 00:07:06.240]  明白神的旨意
[00:07:06.240 --> 00:07:09.960]  但我們也要承認在人有限的智慧
[00:07:09.960 --> 00:07:12.760]  我們不能夠完全明白知道
[00:07:12.760 --> 00:07:14.600]  所以在哥林多前書的
[00:07:14.600 --> 00:07:17.720]  第十三章十二節裡面這樣說
[00:07:17.720 --> 00:07:22.560]  我們如今彷彿對著鏡子觀看模糊不清
[00:07:22.560 --> 00:07:25.480]  到那時就要面對面
[00:07:25.480 --> 00:07:28.760]  我如今所知道的很有限
[00:07:28.760 --> 00:07:31.560]  但到那時就全知道
[00:07:31.560 --> 00:07:34.640]  如同主知道我一樣
[00:07:34.640 --> 00:07:39.120]  這個是保羅給我們一個很好很好的
[00:07:39.120 --> 00:07:41.760]  怎麼樣去明白神的計劃
[00:07:41.760 --> 00:07:45.400]  他告訴我們就像我們看鏡子一樣
[00:07:45.400 --> 00:07:49.040]  當時候保羅的鏡子跟我們今天的不一樣
[00:07:49.040 --> 00:07:53.080]  當時候保羅的鏡子他的材料是什麼
[00:07:53.080 --> 00:07:55.880]  不是我們今天所看的我們現在
[00:07:55.880 --> 00:07:58.760]  他是銅或是說是金屬
[00:07:58.760 --> 00:08:02.320]  所以那種真的是怎麼樣模糊不清
[00:08:02.320 --> 00:08:05.280]  大概還是照一點點用途
[00:08:05.280 --> 00:08:09.880]  但不是我們現在照鏡子的那樣很清楚看見
[00:08:09.880 --> 00:08:11.120]  所以他就告訴我們說
[00:08:11.120 --> 00:08:12.840]  我們要明白神的計劃
[00:08:12.840 --> 00:08:16.040]  我們要明白神在我們生命當中的照明
[00:08:16.040 --> 00:08:20.320]  但不是完全的能夠知道
[00:08:20.320 --> 00:08:25.600]  所以我們要接納或承認我們人的有限
[00:08:25.600 --> 00:08:30.160]  但什麼時候可以全然知道
[00:08:30.160 --> 00:08:34.920]  就是當我們跟主面對面的時候
[00:08:34.920 --> 00:08:38.240]  那個是什麼時候
[00:08:38.240 --> 00:08:40.960]  大家想像一下那是什麼時候
[00:08:40.960 --> 00:08:42.520]  其實這個就跟我待會要講的
[00:08:42.520 --> 00:08:44.760]  永恆的人生有關係
[00:08:44.760 --> 00:08:47.680]  所以第一個原則就是我們人有限的智慧
[00:08:47.680 --> 00:08:50.520]  我們能夠完全明白神的計劃
[00:08:50.520 --> 00:08:52.040]  第二個原則就是說
[00:08:52.040 --> 00:08:56.720]  我們不應該懷疑神的美好的旨意
[00:08:56.720 --> 00:08:58.360]  我們不要懷疑
[00:08:58.360 --> 00:08:59.960]  有時候當我們人生當中
[00:08:59.960 --> 00:09:01.320]  我們的生活上
[00:09:01.320 --> 00:09:03.680]  我們碰到很不如意的事情
[00:09:03.680 --> 00:09:05.360]  或是我們不順利的時候
[00:09:05.360 --> 00:09:07.360]  或是我們遇到苦難的時候
[00:09:07.360 --> 00:09:13.960]  我們就覺得為什麼神要我這樣子艱難的時刻
[00:09:13.960 --> 00:09:15.120]  我們不要懷疑
[00:09:15.120 --> 00:09:18.240]  我們不要懷疑神好像對神有的計劃
[00:09:18.240 --> 00:09:20.920]  在我生命當中是覺得不好
[00:09:20.920 --> 00:09:23.400]  或是說是不是神搞錯了
[00:09:23.400 --> 00:09:24.360]  我們不要懷疑
[00:09:24.360 --> 00:09:28.080]  所以羅馬書第八章二十八節告訴我們說
[00:09:28.080 --> 00:09:31.240]  我們曉得萬事都是怎麼樣
[00:09:31.240 --> 00:09:33.120]  互相效力
[00:09:33.120 --> 00:09:35.800]  叫愛神的人得到一處
[00:09:35.800 --> 00:09:39.280]  這是按祂旨意被造的人
[00:09:39.280 --> 00:09:41.360]  就是說神給我們每一個人
[00:09:41.360 --> 00:09:45.320]  都有祂最美好旨意來呼叫我們
[00:09:45.320 --> 00:09:48.560]  讓我們有我們每一個人的照明
[00:09:48.560 --> 00:09:52.520]  這就是神對我們有最美好的安排
[00:09:52.520 --> 00:09:55.600]  這個是祂叫萬事都互相效力的時候
[00:09:55.600 --> 00:09:57.880]  就是說我們人生當中
[00:09:57.880 --> 00:10:03.400]  哭有時 笑有時 建造有時 拆毀有時
[00:10:03.400 --> 00:10:04.840]  所以這些都會發生
[00:10:04.840 --> 00:10:10.800]  人生當中不是完全每一天都是很順利
[00:10:10.800 --> 00:10:13.120]  每一天都過得很快樂
[00:10:13.120 --> 00:10:15.000]  不會是這樣子
[00:10:15.000 --> 00:10:17.400]  這不是真實的人生
[00:10:17.400 --> 00:10:18.680]  如果有人告訴你說
[00:10:18.680 --> 00:10:21.720]  你信耶穌以後就萬事順利
[00:10:21.720 --> 00:10:24.600]  不會有痛苦 不會有災難
[00:10:24.600 --> 00:10:28.240]  這個人大概是有點是現代的騙徒
[00:10:28.240 --> 00:10:30.480]  其中的一個方式
[00:10:30.480 --> 00:10:31.680]  不會是這樣子
[00:10:31.680 --> 00:10:34.840]  你信耶穌不會說你就有那種
[00:10:34.840 --> 00:10:39.440]  如果用現代我們要打那個疫苗的話
[00:10:39.440 --> 00:10:40.440]  信了耶穌以後
[00:10:40.440 --> 00:10:45.240]  沒有那個苦難的免疫的能力
[00:10:45.240 --> 00:10:46.480]  大家明白嗎
[00:10:46.480 --> 00:10:48.080]  既然你信了耶穌
[00:10:48.080 --> 00:10:50.840]  你不要想像好像我打了疫苗以後
[00:10:50.840 --> 00:10:52.960]  我就有一種免疫的能力
[00:10:52.960 --> 00:10:54.680]  沒有 我們信了耶穌以後
[00:10:54.680 --> 00:10:58.080]  不會有一種所謂的苦難的免疫的能力
[00:10:58.080 --> 00:11:00.200]  這些不真實
[00:11:00.200 --> 00:11:02.280]  所以 但我們不要懷疑
[00:11:02.280 --> 00:11:05.480]  你不要懷疑神的美好的計畫的安排
[00:11:05.480 --> 00:11:09.000]  我們仍然相信祂是叫萬事都互相效力
[00:11:09.000 --> 00:11:10.520]  萬事互相效力的意思是說
[00:11:10.520 --> 00:11:11.720]  無論是發生的事情
[00:11:11.720 --> 00:11:14.280]  是在人看來是好事情
[00:11:14.280 --> 00:11:16.520]  或許是壞的事情
[00:11:16.520 --> 00:11:18.640]  在你身上可能是
[00:11:18.640 --> 00:11:20.040]  好像是很順利
[00:11:20.040 --> 00:11:23.400]  也有可能是很艱難的時候
[00:11:23.400 --> 00:11:26.000]  這些都能夠互相的效力
[00:11:26.000 --> 00:11:27.880]  就是說這個發生的事情
[00:11:27.880 --> 00:11:32.360]  是讓我們得到神給我們的好處
[00:11:32.360 --> 00:11:34.760]  是叫愛神的人得到益處
[00:11:34.760 --> 00:11:39.040]  這就是我們神對我們美好的計畫
[00:11:39.040 --> 00:11:41.560]  所以人生是有點像一個拼圖
[00:11:41.560 --> 00:11:43.000]  人生是什麼意思呢
[00:11:43.000 --> 00:11:44.040]  就是說我們每一個人
[00:11:44.040 --> 00:11:47.480]  都有我們在神面前的照命
[00:11:47.480 --> 00:11:51.880]  有我們一個特定的一個拼圖的位置
[00:11:51.880 --> 00:11:53.240]  拼圖人生
[00:11:53.240 --> 00:11:57.040]  有人有沒有玩過拼圖的
[00:11:57.040 --> 00:11:58.240]  Puzzle
[00:11:58.240 --> 00:11:59.720]  有沒有沒有玩過
[00:11:59.720 --> 00:12:01.240]  在你人生當中
[00:12:01.240 --> 00:12:02.680]  從小的時候
[00:12:02.680 --> 00:12:04.320]  或 我不知道
[00:12:04.320 --> 00:12:06.680]  好像有一些是很複雜的
[00:12:06.680 --> 00:12:07.640]  那些我們就
[00:12:07.640 --> 00:12:09.200]  我也不敢去玩了
[00:12:09.200 --> 00:12:10.040]  有些很簡單的
[00:12:10.040 --> 00:12:11.680]  你就把它拼在一起就好
[00:12:11.680 --> 00:12:13.120]  所以拼圖人生就是說
[00:12:13.120 --> 00:12:14.640]  我們每一個人都有一個圖
[00:12:14.640 --> 00:12:16.720]  就像一個拼圖一塊
[00:12:16.720 --> 00:12:18.840]  我們都有一個特定的位置
[00:12:18.840 --> 00:12:19.920]  有時候很像
[00:12:19.920 --> 00:12:23.160]  你看你要做一個很大的拼圖的時候
[00:12:23.160 --> 00:12:24.680]  你就眼花撩亂
[00:12:24.680 --> 00:12:26.040]  你就有時候分不清楚
[00:12:26.040 --> 00:12:27.160]  哪一個應該放哪一個
[00:12:27.160 --> 00:12:28.600]  就是因為有些很像
[00:12:28.600 --> 00:12:30.280]  有些就很不一樣的
[00:12:30.280 --> 00:12:31.720]  你就比較容易
[00:12:31.720 --> 00:12:33.200]  但你放在一起的時候
[00:12:33.200 --> 00:12:34.160]  就是說每一個人
[00:12:34.160 --> 00:12:36.280]  一定有他的特定的位置
[00:12:36.280 --> 00:12:38.120]  所以神給我們都是這樣子
[00:12:38.120 --> 00:12:39.600]  神對你我的計畫
[00:12:39.600 --> 00:12:41.960]  每一個人都有他不同特定的位置
[00:12:41.960 --> 00:12:43.840]  有點上有點不上
[00:12:43.840 --> 00:12:46.800]  但是互相的影響
[00:12:46.800 --> 00:12:48.480]  我們都互相的影響
[00:12:48.480 --> 00:12:51.200]  我們放對的那個位置的時候
[00:12:51.200 --> 00:12:53.640]  我們就能夠成為一個很漂亮
[00:12:53.640 --> 00:12:55.320]  很美麗的一個拼圖
[00:12:55.320 --> 00:12:57.360]  所以拼圖人生就像我們在
[00:12:57.360 --> 00:12:59.120]  神的手中
[00:12:59.120 --> 00:13:01.520]  他叫萬事都互相效力
[00:13:01.520 --> 00:13:05.360]  這是讓我們去更明白他的旨意就是
[00:13:05.360 --> 00:13:07.720]  所以其中在拼圖人生當中
[00:13:07.720 --> 00:13:10.320]  我們怎麼樣看我們自己的位置
[00:13:10.320 --> 00:13:12.680]  也要看神
[00:13:12.680 --> 00:13:14.240]  或者說去追求明白
[00:13:14.240 --> 00:13:16.840]  神在我身上的一個旨意
[00:13:16.840 --> 00:13:18.800]  那個計畫是怎麼樣
[00:13:18.800 --> 00:13:22.160]  所以是允許我們去問的
[00:13:22.160 --> 00:13:25.160]  神啊你的旨意到底是怎麼樣
[00:13:25.160 --> 00:13:26.680]  我不曉得在你的信仰當中
[00:13:26.680 --> 00:13:28.640]  當你成為一個自由徒
[00:13:28.640 --> 00:13:31.360]  其實其中一個很好的就是
[00:13:31.360 --> 00:13:32.520]  當你有一些問題
[00:13:32.520 --> 00:13:33.760]  有一些困難的時候
[00:13:33.760 --> 00:13:35.560]  其實你真的是在信仰當中
[00:13:35.560 --> 00:13:36.920]  給你一些幫助
[00:13:36.920 --> 00:13:40.120]  你就來到神的面前求問神
[00:13:40.120 --> 00:13:43.160]  神到底你要我做什麼
[00:13:43.160 --> 00:13:45.280]  在這樣子的環境當中
[00:13:45.280 --> 00:13:46.480]  神我應該做什麼
[00:13:46.480 --> 00:13:49.040]  你的旨意是什麼
[00:13:49.040 --> 00:13:52.200]  我不曉得你經歷過有多少次
[00:13:52.200 --> 00:13:53.800]  你在神面前這樣子的
[00:13:53.800 --> 00:13:55.960]  求問祂的旨意
[00:13:55.960 --> 00:13:57.880]  當然也不是所有
[00:13:57.880 --> 00:13:59.320]  或者說你生活當中
[00:13:59.320 --> 00:14:00.560]  大大小小的事情
[00:14:00.560 --> 00:14:03.040]  都要去問神的旨意
[00:14:03.040 --> 00:14:04.320]  這個也不需要
[00:14:04.320 --> 00:14:06.560]  你不需要去今天吃午餐的時候
[00:14:06.560 --> 00:14:08.520]  問神到底我要吃A餐 B餐
[00:14:08.520 --> 00:14:11.160]  C餐 D餐哪一個餐才是對的
[00:14:11.160 --> 00:14:12.440]  不用這樣子問
[00:14:12.440 --> 00:14:14.880]  你有你個人的判斷
[00:14:14.880 --> 00:14:16.280]  但有時候我們會碰到一些
[00:14:16.280 --> 00:14:18.840]  很大的一些事情發生的時候
[00:14:18.840 --> 00:14:20.880]  當然你是大小事情都可以問
[00:14:20.880 --> 00:14:22.600]  我不能禁止你去問
[00:14:22.600 --> 00:14:24.480]  但特別是在一些事情
[00:14:24.480 --> 00:14:25.600]  你需要問的時候
[00:14:25.600 --> 00:14:28.600]  你要去怎麼樣去明白神的旨意
[00:14:28.600 --> 00:14:30.640]  神要你怎麼樣做一個決定
[00:14:30.640 --> 00:14:32.080]  做一個判斷
[00:14:32.080 --> 00:14:35.520]  這是我們都要在生活當中經歷到
[00:14:35.520 --> 00:14:37.760]  也是在我們的信仰上
[00:14:37.760 --> 00:14:40.000]  我們要不斷的學習
[00:14:40.000 --> 00:14:42.400]  有時候我們真的是覺得
[00:14:42.400 --> 00:14:44.080]  我問了神以後
[00:14:44.080 --> 00:14:46.680]  我做了一個決定是錯的
[00:14:46.680 --> 00:14:47.640]  真的有可能
[00:14:47.640 --> 00:14:49.640]  我告訴你也是有可能
[00:14:49.640 --> 00:14:51.520]  不要說只要你禱告完以後
[00:14:51.520 --> 00:14:53.520]  做的決定一定是對的
[00:14:53.520 --> 00:14:57.040]  也不是這樣子的方式
[00:14:57.040 --> 00:14:59.760]  所以我們還是需要去不斷的學習
[00:14:59.760 --> 00:15:02.440]  去追求明白神的旨意
[00:15:02.440 --> 00:15:04.560]  當然你去問神的旨意
[00:15:04.560 --> 00:15:06.720]  有很多不同的方式
[00:15:06.720 --> 00:15:08.560]  有不同的方法
[00:15:08.560 --> 00:15:11.000]  其中一個很簡單的是怎麼樣
[00:15:11.000 --> 00:15:13.000]  就是打開聖經
[00:15:13.000 --> 00:15:14.960]  看看聖經有什麼指示我
[00:15:14.960 --> 00:15:18.440]  這個是很多人在我們的信仰
[00:15:18.440 --> 00:15:21.560]  其中某一些階段可能會用到的
[00:15:21.560 --> 00:15:23.600]  然後最簡單另外一個方法是怎麼樣
[00:15:23.600 --> 00:15:24.720]  你知道
[00:15:24.720 --> 00:15:27.560]  當你想知道神的旨意的時候
[00:15:27.560 --> 00:15:30.280]  去問那個岳峰傳道
[00:15:30.280 --> 00:15:31.480]  他是傳道人
[00:15:31.480 --> 00:15:33.080]  他就應該很明白
[00:15:33.080 --> 00:15:34.360]  問那個雅雍
[00:15:34.360 --> 00:15:35.600]  那個佩塞
[00:15:35.600 --> 00:15:37.520]  那個問傳道人
[00:15:37.520 --> 00:15:40.640]  他們應該是比我們更接近神
[00:15:40.640 --> 00:15:42.200]  所以去問他問傳道人
[00:15:42.200 --> 00:15:44.360]  神的旨意到底是怎麼樣
[00:15:44.360 --> 00:15:46.360]  他們應該給我們一個
[00:15:46.360 --> 00:15:50.040]  比較接近上帝接近神的答案
[00:15:50.040 --> 00:15:51.680]  所以求問神的旨意
[00:15:51.680 --> 00:15:52.920]  大概你去問傳道人
[00:15:52.920 --> 00:15:56.680]  也是一個可以參考的
[00:15:56.680 --> 00:15:59.360]  有沒有人是這樣子的
[00:15:59.360 --> 00:16:02.680]  你不會去問傳道人的
[00:16:02.680 --> 00:16:05.760]  也不會看聖經
[00:16:05.760 --> 00:16:07.360]  還是你自己個人禱告
[00:16:07.360 --> 00:16:09.080]  上神禱告就夠了
[00:16:09.080 --> 00:16:10.200]  都可以啦
[00:16:10.200 --> 00:16:12.680]  所以這個大概有不同的方法
[00:16:12.680 --> 00:16:16.240]  但我想告訴各位
[00:16:16.240 --> 00:16:19.400]  有一個很重要的是怎麼樣呢
[00:16:19.400 --> 00:16:23.520]  這是當我們去尋求問神的旨意的時候
[00:16:23.520 --> 00:16:28.920]  不要把神怎麼樣說呢
[00:16:28.920 --> 00:16:35.280]  把神框框一個放在一個很窄的框框裡面
[00:16:35.280 --> 00:16:38.080]  就是不要少看神
[00:16:38.080 --> 00:16:43.160]  不要以為神就是能夠給你yes or no的答案
[00:16:43.160 --> 00:16:45.240]  這個是是還是否的答案
[00:16:45.240 --> 00:16:49.800]  不要把神看作你給神的選擇ABCD
[00:16:49.800 --> 00:16:53.160]  神就要幫你在ABCD裡面選一個
[00:16:53.160 --> 00:16:55.200]  就是不要把神看成這樣子
[00:16:55.200 --> 00:16:57.640]  幫你去求問就是
[00:16:57.640 --> 00:17:03.040]  大家如果去中國傳統的廟宇求那個籤
[00:17:03.040 --> 00:17:04.800]  神不是這樣子
[00:17:04.800 --> 00:17:06.920]  不要把神看為這樣子的神
[00:17:06.920 --> 00:17:08.520]  不要少看神
[00:17:08.520 --> 00:17:12.640]  不要以為就是神的選擇只有ABCD
[00:17:12.640 --> 00:17:13.200]  不是這樣子
[00:17:13.200 --> 00:17:14.240]  我們的神不是這樣子
[00:17:14.240 --> 00:17:15.760]  你要求問神的旨意的時候
[00:17:15.760 --> 00:17:19.640]  不要用這樣子的去欣賞去賞神
[00:17:19.640 --> 00:17:22.600]  所以我們要去求問神的時候
[00:17:22.600 --> 00:17:24.280]  我們真的是每一個人
[00:17:24.280 --> 00:17:28.880]  我覺得你跟神的關係是很重要的
[00:17:28.880 --> 00:17:33.040]  你要欣賞到你跟神的關係是怎麼樣的一個關係
[00:17:33.040 --> 00:17:36.840]  這個是很影響你去明白神的旨意
[00:17:36.840 --> 00:17:38.840]  你是可以去問傳道人
[00:17:38.840 --> 00:17:40.560]  你是可以去看聖經
[00:17:40.560 --> 00:17:42.680]  你是可以去禱告
[00:17:42.680 --> 00:17:44.040]  都是可以的
[00:17:44.040 --> 00:17:47.880]  但最重要是你要跟神的關係是怎麼樣
[00:17:47.880 --> 00:17:49.560]  另外就是不要少看神
[00:17:49.560 --> 00:17:52.080]  就是只有這些選擇給神
[00:17:52.080 --> 00:17:56.640]  然後就是說不要以為你一選錯的時候
[00:17:56.640 --> 00:17:58.440]  就變成世界末日
[00:17:58.440 --> 00:17:59.680]  你不要以為你選錯
[00:17:59.680 --> 00:18:01.560]  真的你問神以後
[00:18:01.560 --> 00:18:05.280]  你還是有機會會做了錯的一個決定
[00:18:05.280 --> 00:18:07.000]  做一個錯的選擇
[00:18:07.000 --> 00:18:09.160]  但這不是世界末日
