
[00:00:00.000 --> 00:00:04.860]  我們在美國這個地方
[00:03:18.560 --> 00:03:21.940]  有哪幾個字是重複的
[00:03:21.940 --> 00:03:30.840]  或者說應該講是類似的
[00:03:30.840 --> 00:03:31.760]  救
[00:03:31.760 --> 00:03:33.760]  哪個救
[00:03:33.760 --> 00:03:35.500]  救贖是不是
[00:03:35.500 --> 00:03:36.440]  所以你看
[00:03:36.440 --> 00:03:37.640]  格羅西書第一章講說
[00:03:37.640 --> 00:03:40.040]  我們在愛子裡得蒙怎麼樣
[00:03:40.040 --> 00:03:41.000]  救贖
[00:03:41.000 --> 00:03:41.900]  然後呢
[00:03:41.900 --> 00:03:43.660]  以福索書這邊講什麼
[00:03:43.660 --> 00:03:46.060]  我們藉著愛子的血得怎麼樣
[00:03:46.060 --> 00:03:48.460]  得蒙救贖
[00:03:48.460 --> 00:03:50.460]  所以這個地方告訴我們說
[00:03:50.460 --> 00:03:52.660]  保羅說感謝神
[00:03:52.660 --> 00:03:54.860]  他感謝的一個主軸是什麼
[00:03:54.860 --> 00:03:57.340]  他感謝神不是今天升官發財
[00:03:57.340 --> 00:03:59.260]  他感謝神不是五指登科
[00:03:59.260 --> 00:04:01.340]  他感謝神不是洞房花燭夜
[00:04:01.340 --> 00:04:02.800]  不是金榜提名時
[00:04:02.800 --> 00:04:04.300]  當然這些應該感謝
[00:04:04.300 --> 00:04:08.100]  可是保羅在這個地方感謝的是什麼呢
[00:04:08.100 --> 00:04:09.840]  他說感謝神
[00:04:09.840 --> 00:04:12.160]  我們藉著這愛子
[00:04:12.160 --> 00:04:14.860]  得蒙救贖
[00:04:14.860 --> 00:04:16.540]  所以第一個
[00:04:16.540 --> 00:04:18.960]  我們今天不單單是我們信耶穌的
[00:04:18.960 --> 00:04:21.060]  我們今天受洗的弟兄姊妹
[00:04:21.060 --> 00:04:22.300]  我們每一個弟兄姊妹
[00:04:22.300 --> 00:04:25.060]  你四十年前五十年前信主的
[00:04:25.060 --> 00:04:27.260]  你今天在這個感恩節
[00:04:27.260 --> 00:04:30.300]  我盼望你能夠再一次為著神
[00:04:30.300 --> 00:04:32.900]  拯救你這一個恩典來感謝祂
[00:04:32.900 --> 00:04:35.500]  有沒有
[00:04:35.500 --> 00:04:37.600]  那這個救贖
[00:04:37.600 --> 00:04:40.960]  這個救贖到底是什麼意思
[00:04:40.960 --> 00:04:43.240]  這個「贖」我們在中文裡面
[00:04:43.240 --> 00:04:46.260]  我們平常是不會用的
[00:04:46.260 --> 00:04:47.700]  你在平常口語話裡面
[00:04:47.700 --> 00:04:49.800]  你有幾個人會講救贖救贖
[00:04:49.800 --> 00:04:50.300]  沒有
[00:04:50.300 --> 00:04:53.600]  這只有你信了耶穌你才知道的這一個用詞
[00:04:53.600 --> 00:04:59.460]  可是這一個用詞
[00:04:59.460 --> 00:05:03.100]  這一個用詞其實它在原文的意思
[00:05:03.100 --> 00:05:07.460]  是表明著一個釋放
[00:05:07.460 --> 00:05:09.500]  表明著一個
[00:05:09.500 --> 00:05:12.500]  它是從兩個字聯合在一起的
[00:05:12.500 --> 00:05:14.300]  那個希臘文裡面是從
[00:05:14.300 --> 00:05:19.340]  離開跟付贖金得到自由
[00:05:19.340 --> 00:05:22.040]  這兩個字要把它連在一起
[00:05:22.040 --> 00:05:23.240]  簡單的說
[00:05:23.240 --> 00:05:25.560]  就是說
[00:05:25.560 --> 00:05:30.640]  基督替我們付了這一個贖金
[00:05:30.640 --> 00:05:34.940]  把我們釋放出來得到自由
[00:05:34.940 --> 00:05:38.940]  那你說什麼意思啊
[00:05:38.940 --> 00:05:41.560]  庸子貝你欠錢嗎
[00:05:41.560 --> 00:05:42.540]  信了耶穌之後
[00:05:42.540 --> 00:05:44.160]  你的錢就上帝幫你
[00:05:44.160 --> 00:05:46.140]  耶穌基督幫你付了嗎
[00:05:46.140 --> 00:05:48.960]  是不是這個意思
[00:05:48.960 --> 00:05:50.640]  不是
[00:05:50.640 --> 00:05:54.660]  這個贖金指的是什麼呢
[00:05:54.660 --> 00:06:06.760]  我們需要了解一下當時候的背景
[00:06:06.760 --> 00:06:11.160]  保羅在哥林多前書第六章二十節
[00:06:11.160 --> 00:06:12.660]  也講了這句話
[00:06:12.660 --> 00:06:16.240]  他說因為你們是重價買來的
[00:06:16.240 --> 00:06:18.300]  如果你沒有這一個當時候的背景
[00:06:18.300 --> 00:06:19.640]  你很難體會
[00:06:19.640 --> 00:06:20.800]  什麼意思啊
[00:06:20.800 --> 00:06:22.740]  我是重價買來的
[00:06:22.740 --> 00:06:24.440]  花多少錢啊
[00:06:24.440 --> 00:06:25.200]  前庸子貝
[00:06:25.200 --> 00:06:26.760]  你信耶穌這件事情
[00:06:26.760 --> 00:06:30.240]  上帝耶穌基督花了多少錢把你買了
[00:06:30.240 --> 00:06:31.660]  從哪裡買了
[00:06:31.660 --> 00:06:32.160]  有沒有
[00:06:32.160 --> 00:06:34.960]  這一節聖經裡面有很多問題出現了
[00:06:34.960 --> 00:06:36.360]  從哪裡買
[00:06:36.360 --> 00:06:37.860]  為什麼還要贖金
[00:06:37.860 --> 00:06:39.740]  這個贖金多少錢
[00:06:39.740 --> 00:06:41.540]  那我給大家了解一下
[00:06:41.540 --> 00:06:45.440]  你知道當時候保羅寫這些書信的時候
[00:06:45.440 --> 00:06:49.100]  那時候是羅馬時代
[00:06:49.100 --> 00:06:51.540]  當時候的羅馬
[00:06:51.540 --> 00:07:00.240]  可以說是全羅馬大概有25%都是奴隸
[00:07:00.240 --> 00:07:01.560]  羅馬帝國擴張的時候
[00:07:01.560 --> 00:07:05.240]  他把整個歐洲大陸都打下來了
[00:07:05.240 --> 00:07:06.440]  然後他每到一個地方
[00:07:06.440 --> 00:07:09.200]  他就把這些人抓了就變成奴隸
[00:07:09.200 --> 00:07:09.900]  就這樣子
[00:07:09.900 --> 00:07:11.840]  所以不斷的不斷的奴隸很多
[00:07:11.840 --> 00:07:13.460]  那麼甚至到一個地步
[00:07:13.460 --> 00:07:15.160]  當時候整個義大利
[00:07:15.160 --> 00:07:20.460]  據說這個奴隸可能估計大概佔了35%
[00:07:20.460 --> 00:07:21.900]  但是說這些奴隸幹什麼
[00:07:21.900 --> 00:07:26.400]  這些奴隸就是這些羅馬的這些上層的這些官
[00:07:26.400 --> 00:07:28.040]  這些的這些貴族
[00:07:28.040 --> 00:07:33.100]  他們用這些的奴隸來服侍他
[00:07:33.100 --> 00:07:40.940]  屢得很多的變成是做性奴
[00:07:40.940 --> 00:07:42.740]  其實我們中國人也有這個概念對不對
[00:07:42.740 --> 00:07:43.740]  丫鬟有沒有
[00:07:43.740 --> 00:07:46.060]  丫鬟是不是
[00:07:46.060 --> 00:07:48.340]  奴婢有沒有
[00:07:48.340 --> 00:07:50.340]  中國也有這奴隸的
[00:07:50.340 --> 00:07:53.260]  所以這些羅馬的這一些的
[00:07:53.260 --> 00:07:55.260]  他們這些你很可憐
[00:07:55.260 --> 00:07:58.400]  他們這些奴隸被抓來之後呢
[00:07:58.400 --> 00:08:03.060]  那有的就是被這些達官貴族就把他拿去了
[00:08:03.060 --> 00:08:06.460]  有的就放在這個奴隸市場
[00:08:06.460 --> 00:08:09.600]  被這些一般的這些羅馬人民
[00:08:09.600 --> 00:08:11.400]  他們稍微有一點錢的
[00:08:11.400 --> 00:08:13.740]  他們去買奴隸
[00:08:13.740 --> 00:08:17.460]  到底這個奴隸價值多少呢
[00:08:17.460 --> 00:08:20.460]  其實他們把它像動物一樣的賣
[00:08:20.460 --> 00:08:23.700]  這個價錢也根據你的
[00:08:23.700 --> 00:08:32.740]  比如說呂德他看你的這個長相或者各方面
[00:08:32.740 --> 00:08:37.060]  甚至他還要挑剔有沒有什麼一些的皮膚病
[00:08:37.060 --> 00:08:40.640]  有沒有一些的什麼這些的疾病殘疾這些東西
[00:08:40.640 --> 00:08:45.040]  是這樣子當作一個動物在挑的你知道嗎
[00:08:45.040 --> 00:08:48.860]  那有一些比較沒有文化的野蠻民族被抓來的
[00:08:48.860 --> 00:08:52.140]  他們就把他派到鬥獸場裡面
[00:08:52.140 --> 00:08:54.140]  那羅馬人喜歡看那個鬥獸場
[00:08:54.140 --> 00:08:55.800]  你們如果到羅馬去觀光的時候
[00:08:55.800 --> 00:08:57.440]  你也大概一個人會去
[00:08:57.440 --> 00:09:00.860]  那個鬥獸場就把這些人就這個
[00:09:00.860 --> 00:09:05.160]  當作是跟獸在那邊搏鬥的這個角鬥士
[00:09:05.160 --> 00:09:09.100]  在那個鬥獸
[00:09:09.100 --> 00:09:09.960]  你很難想像
[00:09:09.960 --> 00:09:11.440]  今天我們很難想像
[00:09:11.440 --> 00:09:15.060]  在那個年代講到奴隸這件事情
[00:09:15.060 --> 00:09:19.000]  奴隸是一個沒有自己自由的人
[00:09:19.000 --> 00:09:22.240]  他就像是一個動物一樣
[00:09:22.240 --> 00:09:24.040]  他是在原文裡面
[00:09:24.040 --> 00:09:32.360]  事實上希臘文裡面這個奴隸就跟body身體是同等意思
[00:09:32.360 --> 00:09:37.000]  所以這一些奴隸他們要脫光衣服
[00:09:37.000 --> 00:09:43.960]  在那邊在販賣市場被人家挑的
[00:09:43.960 --> 00:09:47.640]  保羅是在這種的背景之下講的說
[00:09:47.640 --> 00:09:52.060]  他說你我還沒有認識這位耶穌基督之前
[00:09:52.060 --> 00:09:56.200]  我們都是奴隸
[00:09:56.200 --> 00:09:57.060]  我們都是奴隸
[00:09:57.060 --> 00:09:59.860]  誰的奴隸
[00:09:59.860 --> 00:10:04.660]  罪的奴隸
[00:10:04.660 --> 00:10:10.040]  這就是為什麼基督教如果不談罪
[00:10:10.040 --> 00:10:14.000]  今天基督教不成為基督教
[00:10:14.000 --> 00:10:16.300]  你不需要信耶穌
[00:10:16.300 --> 00:10:18.260]  如果你覺得你自己還不錯
[00:10:18.260 --> 00:10:22.400]  你不覺得你沒什麼罪
[00:10:22.400 --> 00:10:25.660]  你不需要耶穌
[00:10:25.660 --> 00:10:31.460]  可是當一個人真正的被聖靈光照的時候就看見
[00:10:31.460 --> 00:10:34.860]  我們裡面有多少的一些誤會敗壞
[00:10:34.860 --> 00:10:36.700]  是不是
[00:10:36.700 --> 00:10:39.300]  所以耶穌基督為我們死
[00:10:39.300 --> 00:10:42.200]  把我們從這個罪的奴隸
[00:10:42.200 --> 00:10:43.700]  從魔鬼的奴隸
[00:10:43.700 --> 00:10:45.960]  魔鬼透過罪來掌控我們
[00:10:45.960 --> 00:10:48.900]  所以其實當我們講說是罪的奴隸的時候
[00:10:48.900 --> 00:10:51.060]  我們就是誰的奴隸
[00:10:51.060 --> 00:10:54.400]  我們就是魔鬼的奴隸
[00:10:54.400 --> 00:10:56.300]  你說不會吧
[00:10:56.300 --> 00:11:00.060]  我這個人你看我北大畢業的
[00:11:00.060 --> 00:11:02.760]  在這邊好歹也是一個碩士
[00:11:02.760 --> 00:11:04.600]  工作也不錯
[00:11:04.600 --> 00:11:05.600]  對不對
[00:11:05.600 --> 00:11:10.960]  我怎麼會是魔鬼的奴隸呢
[00:11:10.960 --> 00:11:19.200]  OK anyway身體上你只有兩個主人
[00:11:19.200 --> 00:11:20.860]  一個就是什麼
[00:11:20.860 --> 00:11:22.160]  一個就是神
[00:11:22.160 --> 00:11:24.220]  另外一個就是什麼
[00:11:24.220 --> 00:11:26.200]  另外一個就是魔鬼
[00:11:26.200 --> 00:11:28.000]  你只能做這個選擇
[00:11:28.000 --> 00:11:31.160]  你不是神的僕人
[00:11:31.160 --> 00:11:32.520]  你就是什麼
[00:11:32.520 --> 00:11:35.560]  你就是魔鬼的僕人
[00:11:35.560 --> 00:11:37.400]  所以保羅就在這裡剛剛說
[00:11:37.400 --> 00:11:39.400]  他說他叫我們脫離了
[00:11:39.400 --> 00:11:40.760]  脫離什麼
[00:11:40.760 --> 00:11:43.520]  脫離了黑暗的權勢
[00:11:43.520 --> 00:11:44.460]  是不是
[00:11:44.460 --> 00:11:50.460]  叫我們遷到他愛子的國裡面
[00:11:50.460 --> 00:11:54.300]  保羅在這邊用一個國度的觀念來講
[00:11:54.300 --> 00:11:55.220]  前陣子我們當中
[00:11:55.220 --> 00:11:56.920]  你這個是美國籍的
[00:11:56.920 --> 00:11:57.860]  請告訴我
[00:11:57.860 --> 00:12:03.460]  當你宣誓成為美國公民的那一天
[00:12:03.460 --> 00:12:06.660]  那是代表什麼意思
[00:12:06.660 --> 00:12:10.660]  當然現在美國可能越來越不太讓人家覺得很羨慕
[00:12:10.660 --> 00:12:16.660]  但是當你加入美國籍的那一天
[00:12:16.660 --> 00:12:19.460]  代表一件事情是什麼
[00:12:19.460 --> 00:12:23.000]  你成為美國的公民是不是
[00:12:23.000 --> 00:12:27.320]  American citizen
[00:12:27.320 --> 00:12:30.800]  哇你不覺得他很寶貴嗎
[00:12:30.800 --> 00:12:32.360]  我告訴你
[00:12:32.360 --> 00:12:34.600]  張牧師這次跟我出去
[00:12:34.600 --> 00:12:38.320]  他就可以有一些體會了
[00:12:38.320 --> 00:12:43.060]  我要去烏克蘭我就去了
[00:12:43.060 --> 00:12:44.660]  我都還不知道
[00:12:44.660 --> 00:12:46.560]  他們說那個美國宣教士帶我們進
[00:12:46.560 --> 00:12:48.360]  他說沒問題
[00:12:48.360 --> 00:12:50.360]  你美國護照
[00:12:50.360 --> 00:12:52.860]  你就跟我進去就是了
[00:12:52.860 --> 00:12:56.000]  過關的時候他看美國護照
[00:12:56.000 --> 00:13:00.720]  就落地牽了
[00:13:00.720 --> 00:13:09.960]  進德國也是 波蘭也是 捷克也是
[00:13:09.960 --> 00:13:13.420]  所以做美國國民好不好啊
[00:13:13.420 --> 00:13:18.660]  好不好
[00:13:18.660 --> 00:13:19.860]  還繳稅
[00:13:19.860 --> 00:13:23.960]  你到哪邊不繳稅啊
[00:13:23.960 --> 00:13:26.000]  所以你看到沒有
[00:13:26.000 --> 00:13:29.860]  當我們成為美國公民的時候
[00:13:29.860 --> 00:13:32.760]  美國大家全世界都想要來
[00:13:32.760 --> 00:13:34.260]  那代表一件事情
[00:13:34.260 --> 00:13:37.200]  這是一個令人喜愛
[00:13:37.200 --> 00:13:39.460]  令人羨慕的一個國度是不是
[00:13:39.460 --> 00:13:41.320]  當然今天我們剛剛講說
[00:13:41.320 --> 00:13:42.760]  美國現在越來越多問題
[00:13:42.760 --> 00:13:44.800]  所以可能也許不一定大家會
[00:13:44.800 --> 00:13:46.320]  在美國久的人會對美國
[00:13:46.320 --> 00:13:48.120]  會有這麼樣子的一種喜愛
[00:13:48.120 --> 00:13:50.100]  但是呢 親愛的同志們
[00:13:50.100 --> 00:13:53.060]  如果美國這樣子的一個國家
[00:13:53.060 --> 00:13:55.120]  很多全世界人都想來
[00:13:55.120 --> 00:13:56.160]  那你想想看
[00:13:56.160 --> 00:14:03.060]  天國是什麼樣子的概念
[00:14:03.060 --> 00:14:04.220]  想不想去天國
[00:14:04.220 --> 00:14:08.420]  想不想成為天國的國民
[00:14:08.420 --> 00:14:10.160]  我覺得你們好像
[00:14:10.160 --> 00:14:11.420]  我先問這些
[00:14:11.420 --> 00:14:12.420]  今天壽喜的
[00:14:12.420 --> 00:14:14.360]  我剛才問你了
[00:14:14.360 --> 00:14:16.620]  你成為天國的國民
[00:14:16.620 --> 00:14:19.160]  歡不歡喜快樂
[00:14:19.160 --> 00:14:23.200]  歡喜快樂
[00:14:23.200 --> 00:14:25.600]  你說成為美國國民怎麼樣
[00:14:25.600 --> 00:14:29.660]  不過你是不是美國國民
[00:14:29.660 --> 00:14:33.220]  等到你試的時候再說
[00:14:33.220 --> 00:14:34.220]  你不想當美國國民
[00:14:34.220 --> 00:14:36.520]  好 感謝贊美主
[00:14:36.520 --> 00:14:37.060]  親愛的同志們
[00:14:37.060 --> 00:14:38.220]  我的意思就是說
[00:14:38.220 --> 00:14:39.460]  祂救了我們
[00:14:39.460 --> 00:14:40.760]  耶穌基督救了我們
[00:14:40.760 --> 00:14:42.960]  在這裡告訴我們一個恩典
[00:14:42.960 --> 00:14:45.200]  就是說脫離黑暗的權勢
[00:14:45.200 --> 00:14:46.460]  祂把這個黑暗的權勢
[00:14:46.460 --> 00:14:48.060]  跟愛子的國度做比較
[00:14:48.060 --> 00:14:49.220]  表明一個是黑暗
[00:14:49.220 --> 00:14:50.600]  一個是什麼
[00:14:50.600 --> 00:14:53.200]  光明
[00:14:53.200 --> 00:14:56.260]  魔鬼來就是要偷竊 傷害 毀壞
[00:14:56.260 --> 00:14:58.260]  但是主來了是要教養 得生命
[00:14:58.260 --> 00:15:01.160]  並且得得更豐盛
[00:15:01.160 --> 00:15:03.760]  所以我們是從這個黑暗的國度
[00:15:03.760 --> 00:15:05.620]  被主把它釋放出來了
[00:15:05.620 --> 00:15:06.700]  把我們釋放出來
[00:15:06.700 --> 00:15:10.420]  脫離出來了
[00:15:10.420 --> 00:15:11.760]  那你說黑暗
[00:15:11.760 --> 00:15:12.700]  我沒有看見黑暗
[00:15:12.700 --> 00:15:13.860]  因為下面就說了
[00:15:13.860 --> 00:15:15.520]  耶汗一書第五章十九節
[00:15:15.520 --> 00:15:18.920]  我們知道全世界都臥在那
[00:15:18.920 --> 00:15:21.720]  惡質的手下
[00:15:21.720 --> 00:15:24.520]  換句話說你不是在基督的裡面
[00:15:24.520 --> 00:15:27.400]  你就是在那惡質的手下
[00:15:27.400 --> 00:15:34.360]  你說我怎麼在惡質的手下
[00:15:34.360 --> 00:15:36.600]  有工作的人都知道
[00:15:36.600 --> 00:15:38.960]  上班好不好
[00:15:38.960 --> 00:15:41.360]  好嗎 有錢賺是不是
[00:15:41.360 --> 00:15:43.560]  有沒有喜歡上班
[00:15:43.560 --> 00:15:45.120]  有幾位你可以告訴我
[00:15:45.120 --> 00:15:46.760]  沒關係喜歡不喜歡
[00:15:46.760 --> 00:15:48.120]  就是很清清楚楚
[00:15:48.120 --> 00:15:51.400]  你很喜歡上班的請舉手
[00:15:51.400 --> 00:15:52.460]  哎喲 不錯
[00:15:52.460 --> 00:15:55.120]  我們教會還有好多位
[00:15:55.120 --> 00:15:58.320]  很喜歡做上班的
[00:15:58.320 --> 00:16:00.600]  但是有人這個舉手
[00:16:00.600 --> 00:16:03.120]  但是你已經退休了
[00:16:03.120 --> 00:16:05.060]  你應該繼續做下去
[00:16:05.060 --> 00:16:06.300]  繼續做下去
[00:16:06.300 --> 00:16:08.620]  乾脆就是一直做做做做
[00:16:08.620 --> 00:16:11.120]  做到底 做到見主面的時候
[00:16:11.120 --> 00:16:13.060]  是不是
[00:16:13.060 --> 00:16:14.960]  我覺得我們教會傳道人應該都喜歡
[00:16:14.960 --> 00:16:17.260]  都應該舉手才對 好嗎
[00:16:17.260 --> 00:16:24.600]  張牧師父沒看你舉手啊
[00:16:24.600 --> 00:16:28.920]  所以我們今天在上班的時候
[00:16:28.920 --> 00:16:31.460]  其實就像出埃及機一樣
[00:16:31.460 --> 00:16:33.060]  許多人在這個世界
[00:16:33.060 --> 00:16:35.000]  就好像出埃及機所預表的
[00:16:35.000 --> 00:16:41.800]  在法老督工的手下做工
[00:16:41.800 --> 00:16:44.260]  但是不做工又不行 是不是
[00:16:44.260 --> 00:16:47.360]  不做工沒飯吃
[00:16:47.360 --> 00:16:49.320]  魔鬼很厲害
[00:16:49.320 --> 00:16:52.260]  透過整個的這個系統
[00:16:52.260 --> 00:16:55.560]  他在掌控人
[00:16:55.560 --> 00:16:59.260]  親愛的柳子妹
[00:16:59.260 --> 00:17:00.960]  所以保羅說
[00:17:00.960 --> 00:17:03.460]  他說感謝神
[00:17:03.460 --> 00:17:06.460]  為著這救贖的恩典
[00:17:06.460 --> 00:17:08.120]  他把我們拯救出來
[00:17:08.120 --> 00:17:11.220]  用重價把我們買出回來
[00:17:11.220 --> 00:17:12.020]  親愛的柳子妹
[00:17:12.020 --> 00:17:14.460]  重價他花了什麼錢
[00:17:14.460 --> 00:17:16.260]  他花了多少代價
[00:17:16.260 --> 00:17:18.760]  他花的代價就是什麼
[00:17:18.760 --> 00:17:23.560]  就是耶穌基督為我們定在十字架上面
[00:17:23.560 --> 00:17:25.760]  就是這一位神的兒子
[00:17:25.760 --> 00:17:27.460]  他沒有犯罪
[00:17:27.460 --> 00:17:30.060]  但是他竟然為著你我的罪
[00:17:30.060 --> 00:17:31.420]  他來到這個世界
[00:17:31.420 --> 00:17:35.120]  就是為了要來拯救我們
[00:17:35.120 --> 00:17:37.660]  所以耶穌來就是為了上十字架的
[00:17:37.660 --> 00:17:39.760]  十字架是基督教的核心
[00:17:39.760 --> 00:17:43.060]  是整本我們信仰的核心 福音的中心
[00:17:43.060 --> 00:17:47.660]  因為沒有十字架就沒有救恩
[00:17:47.660 --> 00:17:55.160]  耶穌不上十字架就沒有恩典
[00:17:55.160 --> 00:17:59.660]  所以保羅說我們得救是本乎恩
[00:17:59.660 --> 00:18:02.460]  我們得救不是憑我們
[00:18:02.460 --> 00:18:05.860]  不是在奴隸市場他看你的牙齒不錯
[00:18:05.860 --> 00:18:08.160]  這是他們第一個要挑選的
[00:18:08.160 --> 00:18:11.060]  表明你的健康狀況不錯
[00:18:11.060 --> 00:18:12.660]  一看你一口爛牙
[00:18:12.660 --> 00:18:14.560]  這健康一定不好
[00:18:14.560 --> 00:18:23.560]  又需要去找宋長老
[00:18:23.560 --> 00:18:26.960]  他根本不要挑你
[00:18:26.960 --> 00:18:28.660]  現在就是沒
[00:18:28.660 --> 00:18:34.860]  但是耶穌基督他為所有的人
[00:18:34.860 --> 00:18:37.060]  男女老少
[00:18:37.060 --> 00:18:39.060]  不管什麼膚色
[00:18:39.060 --> 00:18:41.560]  不管什麼樣子的職業
[00:18:41.560 --> 00:18:45.160]  他為著你我每一個人的罪
[00:18:45.160 --> 00:18:48.960]  定死在十字架上
[00:18:48.960 --> 00:18:51.760]  若不流血 罪就不得赦免
[00:18:51.760 --> 00:18:53.360]  聖經上告訴我們
[00:18:53.360 --> 00:18:54.560]  那個意思就是說
[00:18:54.560 --> 00:18:57.560]  如果耶穌基督沒有付上這一個
[00:18:57.560 --> 00:18:59.460]  流血的代價
[00:18:59.460 --> 00:19:01.960]  他成為一個代罪的羔羊
[00:19:01.960 --> 00:19:07.460]  你我怎麼樣子才能夠得到上帝的赦免呢
[00:19:07.460 --> 00:19:10.760]  沒有別的辦法
[00:19:10.760 --> 00:19:13.660]  舊約的人是透過獻祭
[00:19:13.660 --> 00:19:14.960]  而新約的時候
[00:19:14.960 --> 00:19:18.460]  耶穌他神的兒子親自來到這個地上
[00:19:18.460 --> 00:19:23.360]  成為那一個代罪的羔羊
[00:19:23.360 --> 00:19:26.260]  他兒子親自成為代罪的羔羊
[00:19:26.260 --> 00:19:28.160]  因著他的犧牲
[00:19:28.160 --> 00:19:31.260]  我們今天信耶穌
[00:19:31.260 --> 00:19:35.360]  只要你接受他
[00:19:35.360 --> 00:19:37.160]  所以怎麼樣子你得到這個恩典呢
[00:19:37.160 --> 00:19:41.860]  親愛的劉哲美
[00:19:41.860 --> 00:19:45.960]  你怎麼樣子得到這個恩典呢
[00:19:45.960 --> 00:19:46.960]  幫我弄一下好了
[00:19:46.960 --> 00:19:49.260]  這個他今天
[00:19:49.260 --> 00:19:51.460]  這裡告訴我們說
[00:19:51.460 --> 00:19:52.960]  剛才兩處經典裡面
