
[00:00:00.000 --> 00:00:01.500]  各位代言人姐妹們,平安!
[00:07:00.000 --> 00:07:02.000]  如果你聽了
[00:07:02.000 --> 00:07:04.000]  你很想立刻應用
[00:07:04.000 --> 00:07:06.000]  我想你先停一停
[00:07:06.000 --> 00:07:08.000]  如果你心裡有些事想做
[00:07:08.000 --> 00:07:10.000]  聽到耶穌這樣
[00:07:10.000 --> 00:07:12.000]  你又說那我當然去做了
[00:07:13.000 --> 00:07:15.000]  那你先停一停想一想
[00:07:15.000 --> 00:07:18.000]  在採取行動之前
[00:07:18.000 --> 00:07:20.000]  不妨再想一想
[00:07:20.000 --> 00:07:23.000]  其實聖經是否可以這麼簡單直接應用呢
[00:07:23.000 --> 00:07:27.000]  雖然堅持是一種社會讚許的價值
[00:07:27.000 --> 00:07:30.000]  但是我們都要考慮一下
[00:07:30.000 --> 00:07:34.000]  堅持要做的事情究竟是什麼事情
[00:07:34.000 --> 00:07:37.000]  有內容的嘛
[00:07:37.000 --> 00:07:40.000]  要堅持做的事情究竟是什麼事情呢
[00:07:40.000 --> 00:07:42.000]  你有沒有聽過一句
[00:07:43.000 --> 00:07:49.000]  不時因為罕見希望而堅持
[00:07:49.000 --> 00:07:52.000]  而是因為堅持才罕見希望
[00:07:52.000 --> 00:07:55.000]  這句話雖然是很勵志
[00:07:55.000 --> 00:07:57.000]  但是其實是沒有內容的
[00:07:57.000 --> 00:07:59.000]  都是那個問題
[00:07:59.000 --> 00:08:01.000]  堅持做什麼事情
[00:08:01.000 --> 00:08:06.000]  要堅持究竟是做什麼事情呢
[00:08:06.000 --> 00:08:09.000]  那些事情是否值得堅持呢
[00:08:11.000 --> 00:08:13.000]  會不會我的堅持
[00:08:13.000 --> 00:08:17.000]  其實在其他人眼裏面是固執呢
[00:08:17.000 --> 00:08:20.000]  有一次婚前輔導裏面
[00:08:20.000 --> 00:08:23.000]  我邀請兩位準新人
[00:08:23.000 --> 00:08:26.000]  來講一下對對方的欣賞
[00:08:26.000 --> 00:08:29.000]  其中一位就說
[00:08:29.000 --> 00:08:32.000]  我很欣賞你很堅持
[00:08:32.000 --> 00:08:34.000]  你想做的事情
[00:08:34.000 --> 00:08:36.000]  無論有多困難
[00:08:36.000 --> 00:08:39.000]  你都會去做的
[00:08:40.000 --> 00:08:41.000]  無論有多不容易
[00:08:41.000 --> 00:08:43.000]  你都會想辦法去做到的
[00:08:43.000 --> 00:08:47.000]  例如那次那次那次
[00:08:47.000 --> 00:08:49.000]  一直講的時候
[00:08:49.000 --> 00:08:52.000]  另外一個人就在流眼淚
[00:08:52.000 --> 00:08:55.000]  他講完之後
[00:08:55.000 --> 00:08:57.000]  我邀請他分享一下
[00:08:57.000 --> 00:08:59.000]  你剛才是什麼感受
[00:08:59.000 --> 00:09:01.000]  以致你流眼淚
[00:09:01.000 --> 00:09:05.000]  他說我聽到他說我堅持
[00:09:05.000 --> 00:09:07.000]  我很感動
[00:09:08.000 --> 00:09:11.000]  因為只有他說我堅持
[00:09:11.000 --> 00:09:13.000]  其他人都說我固執
[00:09:13.000 --> 00:09:20.000]  其實怎樣分辨堅持和固執呢
[00:09:20.000 --> 00:09:24.000]  記不記得上個月鄧瑞強博士
[00:09:24.000 --> 00:09:27.000]  講到約拿書
[00:09:27.000 --> 00:09:30.000]  約拿夠不夠堅持
[00:09:30.000 --> 00:09:34.000]  上帝叫他去尼尼眉城
[00:09:34.000 --> 00:09:36.000]  警告尼尼眉的人
[00:09:37.000 --> 00:09:38.000]  於是明明是向東
[00:09:38.000 --> 00:09:40.000]  他就向西走
[00:09:40.000 --> 00:09:42.000]  你記得到最後
[00:09:42.000 --> 00:09:44.000]  結局的時候
[00:09:44.000 --> 00:09:46.000]  那個畫面是怎樣的嗎
[00:09:46.000 --> 00:09:48.000]  結局畫面就是
[00:09:48.000 --> 00:09:51.000]  上帝和約拿說
[00:09:51.000 --> 00:09:55.000]  你為了這顆癖麻在發怒
[00:09:55.000 --> 00:09:58.000]  這樣對嗎
[00:09:58.000 --> 00:10:00.000]  記不記得約拿怎樣回應
[00:10:00.000 --> 00:10:02.000]  約拿說
[00:10:02.000 --> 00:10:05.000]  我發怒到死都對
[00:10:06.000 --> 00:10:08.000]  夠不夠堅持
[00:10:08.000 --> 00:10:10.000]  夠堅持了
[00:10:10.000 --> 00:10:14.000]  你怎樣看約拿這份堅持呢
[00:10:14.000 --> 00:10:18.000]  究竟是堅持還是固執呢
[00:10:18.000 --> 00:10:20.000]  怎樣分辨呢
[00:10:20.000 --> 00:10:22.000]  其實就是回到那個問題
[00:10:22.000 --> 00:10:26.000]  就是我們怎樣分辨堅持和固執呢
[00:10:26.000 --> 00:10:28.000]  他逼我們去想
[00:10:28.000 --> 00:10:31.000]  其實我們是真的要想
[00:10:31.000 --> 00:10:33.000]  究竟那些是什麼事情
[00:10:34.000 --> 00:10:36.000]  有些事情是值得我們勇往直前的
[00:10:36.000 --> 00:10:38.000]  但是會不會有些事情
[00:10:38.000 --> 00:10:40.000]  其實是回頭是岸比較合適的呢
[00:10:40.000 --> 00:10:44.000]  我們回到耶穌這個故事
[00:10:44.000 --> 00:10:47.000]  耶穌堅持的是什麼事情呢
[00:10:47.000 --> 00:10:52.000]  耶穌為了誰而去堅持呢
[00:10:52.000 --> 00:10:56.000]  第一個問題耶穌很直接回答
[00:10:56.000 --> 00:11:00.000]  祂說今天明天我趕鬼治病
[00:11:01.000 --> 00:11:04.000]  耶穌堅持的就是趕鬼治病
[00:11:04.000 --> 00:11:06.000]  第二個問題
[00:11:06.000 --> 00:11:09.000]  耶穌為了誰而去堅持趕鬼治病呢
[00:11:09.000 --> 00:11:13.000]  耶穌為了自己可以有豐厚的收入
[00:11:13.000 --> 00:11:15.000]  而這樣做
[00:11:15.000 --> 00:11:17.000]  還是耶穌為了自己
[00:11:17.000 --> 00:11:20.000]  能夠揚名萬代
[00:11:20.000 --> 00:11:22.000]  威震天下
[00:11:22.000 --> 00:11:24.000]  而這樣做呢
[00:11:24.000 --> 00:11:27.000]  福音書經常都描述
[00:11:28.000 --> 00:11:31.000]  耶穌看見受苦的人
[00:11:31.000 --> 00:11:33.000]  而動了憐憫之心
[00:11:33.000 --> 00:11:35.000]  可能大家都仍然記得
[00:11:35.000 --> 00:11:38.000]  看來耶穌堅持趕鬼治病
[00:11:38.000 --> 00:11:40.000]  很可能是為了解除
[00:11:40.000 --> 00:11:43.000]  祂碰見那些人的痛苦
[00:11:43.000 --> 00:11:46.000]  如果我們說要學校耶穌
[00:11:46.000 --> 00:11:48.000]  一樣要堅持到底的話
[00:11:48.000 --> 00:11:50.000]  我們都不妨問一問自己
[00:11:50.000 --> 00:11:53.000]  我堅持要做的事情是什麼事情呢
[00:11:53.000 --> 00:11:55.000]  為了誰呢
[00:11:56.000 --> 00:11:59.000]  到底是為了誰的福祉呢
[00:11:59.000 --> 00:12:02.000]  人類很聰明的
[00:12:02.000 --> 00:12:05.000]  人類會懂得把事情合理化
[00:12:05.000 --> 00:12:07.000]  甚至自以為意
[00:12:07.000 --> 00:12:09.000]  例如我們說
[00:12:09.000 --> 00:12:11.000]  我堅持這樣做
[00:12:11.000 --> 00:12:13.000]  也是為了你的需要
[00:12:13.000 --> 00:12:15.000]  我堅持這樣做
[00:12:15.000 --> 00:12:17.000]  也是為了解決你的問題
[00:12:17.000 --> 00:12:19.000]  但有時候我們都會感覺到
[00:12:19.000 --> 00:12:21.000]  究竟這個是我的需要
[00:12:21.000 --> 00:12:23.000]  還是你的需要呢
[00:12:23.000 --> 00:12:25.000]  這個是我的問題
[00:12:26.000 --> 00:12:27.000]  小故事一說出來
[00:12:27.000 --> 00:12:29.000]  就會得罪了天下的母親
[00:12:29.000 --> 00:12:32.000]  有一天
[00:12:32.000 --> 00:12:34.000]  就是這些乍暖還寒的日子
[00:12:34.000 --> 00:12:37.000]  突然間溫度又回到二十四、五度
[00:12:37.000 --> 00:12:40.000]  突然間又回到十四、五度
[00:12:40.000 --> 00:12:43.000]  那天又真的是回南天
[00:12:43.000 --> 00:12:45.000]  去了二十四、五度
[00:12:45.000 --> 00:12:48.000]  小明就穿著很多衣服上學
[00:12:48.000 --> 00:12:51.000]  然後老師看到他就問他
[00:12:51.000 --> 00:12:53.000]  小明,今天很冷嗎
[00:12:55.000 --> 00:12:56.000]  小明說
[00:12:56.000 --> 00:12:58.000]  有一種凍
[00:12:58.000 --> 00:13:01.000]  叫「阿媽覺得你凍」
[00:13:01.000 --> 00:13:06.000]  有人說
[00:13:06.000 --> 00:13:08.000]  在我們經濟運作的市場裡面
[00:13:08.000 --> 00:13:11.000]  其實很多商品和服務
[00:13:11.000 --> 00:13:13.000]  都不是真的很需要
[00:13:13.000 --> 00:13:16.000]  而是市場製造出來
[00:13:16.000 --> 00:13:19.000]  製造什麼
[00:13:19.000 --> 00:13:22.000]  是為消費者製造這一種需要出來
[00:13:24.000 --> 00:13:25.000]  他告訴你
[00:13:25.000 --> 00:13:27.000]  你很需要
[00:13:27.000 --> 00:13:29.000]  然後他就製造這種商品和服務
[00:13:29.000 --> 00:13:31.000]  然後你就去消費這種商品和服務
[00:13:31.000 --> 00:13:36.000]  耶穌所做的
[00:13:36.000 --> 00:13:38.000]  並不是這些東西
[00:13:38.000 --> 00:13:41.000]  耶穌沒有對健康的人說
[00:13:41.000 --> 00:13:43.000]  你有病
[00:13:43.000 --> 00:13:45.000]  讓我來醫治你
[00:13:45.000 --> 00:13:48.000]  耶穌說健康的人用不著醫生
[00:13:48.000 --> 00:13:50.000]  有病的人才用得著
[00:13:50.000 --> 00:13:53.000]  耶穌沒有去宮廷裡面
[00:13:54.000 --> 00:13:57.000]  去和那些已經飽到腦滿腸肥的人
[00:13:57.000 --> 00:14:00.000]  來施展他的五餅二魚神蹟
[00:14:00.000 --> 00:14:02.000]  耶穌在哪裡施展
[00:14:02.000 --> 00:14:05.000]  耶穌在曠野上面
[00:14:05.000 --> 00:14:07.000]  在荒野上面
[00:14:07.000 --> 00:14:09.000]  那些沒有東西吃的人群體裡面
[00:14:09.000 --> 00:14:11.000]  來施展五餅二魚神蹟
[00:14:11.000 --> 00:14:15.000]  世界上真的有需要的人非常多
[00:14:15.000 --> 00:14:18.000]  耶穌堅持向前不退後
[00:14:18.000 --> 00:14:20.000]  就是為了這些有需要的人
[00:14:20.000 --> 00:14:22.000]  或者有人會問
[00:14:23.000 --> 00:14:25.000]  說了那麼多快點告訴我可以怎樣做
[00:14:25.000 --> 00:14:27.000]  可以怎樣應用
[00:14:27.000 --> 00:14:30.000]  是不是要學耶穌這樣去趕鬼醫病呢
[00:14:30.000 --> 00:14:34.000]  如果你有耶穌這種趕鬼醫病的恩賜能力
[00:14:34.000 --> 00:14:36.000]  那你就去吧
[00:14:36.000 --> 00:14:38.000]  但是沒有
[00:14:38.000 --> 00:14:40.000]  那我做些什麼呢
[00:14:40.000 --> 00:14:43.000]  於是就迫著我們
[00:14:43.000 --> 00:14:45.000]  都是要想一想
[00:14:45.000 --> 00:14:48.000]  又不是那麼可以直接這樣應用
[00:14:48.000 --> 00:14:51.000]  耶穌有的能力其實我未必有
[00:14:52.000 --> 00:14:55.000]  而耶穌領受的使命
[00:14:55.000 --> 00:14:57.000]  又未必是我領受的使命
[00:14:57.000 --> 00:15:00.000]  而耶穌遇到那些人
[00:15:00.000 --> 00:15:03.000]  那些需要又未必是你遇到那些人的需要
[00:15:03.000 --> 00:15:06.000]  所以我們仍然都會問
[00:15:06.000 --> 00:15:10.000]  究竟上帝賜什麼恩賜或者能力給我呢
[00:15:10.000 --> 00:15:12.000]  究竟在我的環境裡面
[00:15:12.000 --> 00:15:15.000]  我碰見的人的需要是什麼呢
[00:15:15.000 --> 00:15:18.000]  究竟上帝感召我去做什麼
[00:15:18.000 --> 00:15:20.000]  去回應這些需要
[00:15:21.000 --> 00:15:22.000]  這些恩賜
[00:15:22.000 --> 00:15:25.000]  令到遇到的人可以得到幫助呢
[00:15:25.000 --> 00:15:30.000]  如果你發現
[00:15:30.000 --> 00:15:32.000]  在這些思考裡面
[00:15:32.000 --> 00:15:34.000]  你找到的答案
[00:15:34.000 --> 00:15:36.000]  和你旁邊的人找到的答案不同的話
[00:15:36.000 --> 00:15:38.000]  那你一點都不用擔心
[00:15:38.000 --> 00:15:40.000]  因為這是好事
[00:15:40.000 --> 00:15:44.000]  記不記得保羅在羅馬書裡面這樣說
[00:15:44.000 --> 00:15:46.000]  他說按我們所得的恩賜
[00:15:46.000 --> 00:15:48.000]  各有不同
[00:15:48.000 --> 00:15:50.000]  這是一個事實
[00:15:51.000 --> 00:15:52.000]  保羅說有好處的
[00:15:52.000 --> 00:15:53.000]  好處是什麼呢
[00:15:53.000 --> 00:15:55.000]  他在《義弗所書》裡面說
[00:15:55.000 --> 00:15:57.000]  百節各按各職
[00:15:57.000 --> 00:15:59.000]  照著各體的功用彼此相助
[00:15:59.000 --> 00:16:01.000]  使身體漸漸增長
[00:16:01.000 --> 00:16:03.000]  在愛中建立自己
[00:16:03.000 --> 00:16:05.000]  這個說法是什麼意思呢
[00:16:05.000 --> 00:16:07.000]  就是當人
[00:16:07.000 --> 00:16:09.000]  能夠運用自己的才能
[00:16:09.000 --> 00:16:11.000]  或者運用自己的恩賜
[00:16:11.000 --> 00:16:14.000]  而透過行動去回應別人的需要的時候
[00:16:14.000 --> 00:16:18.000]  這樣既能夠在愛中建立自己
[00:16:19.000 --> 00:16:21.000]  也能夠成就社群
[00:16:21.000 --> 00:16:24.000]  保羅的說法就是使身體漸漸增長
[00:16:24.000 --> 00:16:26.000]  身體不是我的身體
[00:16:26.000 --> 00:16:28.000]  而是基督的身體
[00:16:28.000 --> 00:16:30.000]  即是群體
[00:16:30.000 --> 00:16:32.000]  或者有人會說
[00:16:32.000 --> 00:16:34.000]  和耶穌說
[00:16:34.000 --> 00:16:38.000]  其實你也不一定要去耶路撒冷
[00:16:38.000 --> 00:16:40.000]  你要治病趕鬼
[00:16:40.000 --> 00:16:43.000]  周圍也有人讓你治病趕鬼
[00:16:43.000 --> 00:16:45.000]  我知道了
[00:16:45.000 --> 00:16:47.000]  你死也要去耶路撒冷
[00:16:48.000 --> 00:16:50.000]  是因為耶路撒冷是基督
[00:16:50.000 --> 00:16:53.000]  你想去取得皇權
[00:16:53.000 --> 00:16:56.000]  每個人進基督都想取得皇權
[00:16:56.000 --> 00:16:58.000]  耶穌說
[00:16:58.000 --> 00:17:00.000]  我設計對白
[00:17:00.000 --> 00:17:02.000]  耶穌可能說
[00:17:02.000 --> 00:17:05.000]  是的 我死也要去耶路撒冷
[00:17:05.000 --> 00:17:08.000]  因為我就是要去那裡死
[00:17:08.000 --> 00:17:11.000]  我不是去奪權
[00:17:11.000 --> 00:17:14.000]  我是要去放下
[00:17:14.000 --> 00:17:17.000]  耶穌的回答其實是
[00:17:18.000 --> 00:17:20.000]  我們一起看經文
[00:17:20.000 --> 00:17:22.000]  十三章三十三節
[00:17:22.000 --> 00:17:24.000]  耶穌說 雖然這樣
[00:17:24.000 --> 00:17:26.000]  今天 明天 後天
[00:17:26.000 --> 00:17:28.000]  我必須前行
[00:17:28.000 --> 00:17:30.000]  因為先知在耶路撒冷之外
[00:17:30.000 --> 00:17:32.000]  喪命是不能的
[00:17:32.000 --> 00:17:35.000]  其實設計對白也有點準確
[00:17:35.000 --> 00:17:39.000]  他真的去耶路撒冷
[00:17:39.000 --> 00:17:42.000]  是走向死亡
[00:17:42.000 --> 00:17:44.000]  這是他自願的
[00:17:44.000 --> 00:17:46.000]  是事先知道的
[00:17:47.000 --> 00:17:48.000]  他三次向門徒預言
[00:17:48.000 --> 00:17:52.000]  自己如何被交在耶路撒冷的權貴手上
[00:17:52.000 --> 00:17:54.000]  被殺害 然後第三天復活
[00:17:54.000 --> 00:17:56.000]  換言之 其實耶穌
[00:17:56.000 --> 00:18:00.000]  是活在死亡的陰影之下
[00:18:00.000 --> 00:18:05.000]  死亡的陰影其實是很恐怖的
[00:18:05.000 --> 00:18:07.000]  也很令人擔心
[00:18:07.000 --> 00:18:11.000]  令人跌入了不知道怎麼辦
[00:18:11.000 --> 00:18:14.000]  又好像計劃不到將來
[00:18:14.000 --> 00:18:16.000]  很恐懼的狀況
[00:18:17.000 --> 00:18:18.000]  但是其實
[00:18:18.000 --> 00:18:22.000]  步向這個終點
[00:18:22.000 --> 00:18:24.000]  卻是每一個人
[00:18:24.000 --> 00:18:27.000]  都不可以逃避的道路
[00:18:27.000 --> 00:18:29.000]  有人說
[00:18:29.000 --> 00:18:33.000]  我們從一出生就開始走向死亡
[00:18:33.000 --> 00:18:37.000]  其實這是一種向前行的形式
[00:18:37.000 --> 00:18:42.000]  而且是無法阻擋的向前行
[00:18:42.000 --> 00:18:45.000]  分別只是在於
[00:18:46.000 --> 00:18:49.000]  是無意識地被推動著向前走
[00:18:49.000 --> 00:18:53.000]  還是憂心忡忡地不得不向前走
[00:18:53.000 --> 00:18:58.000]  還是懷著使命地有意識地向前走
[00:18:58.000 --> 00:19:01.000]  並不是說
[00:19:01.000 --> 00:19:04.000]  有使命的人有意識地向前走
[00:19:04.000 --> 00:19:06.000]  必然是康莊大道
[00:19:06.000 --> 00:19:10.000]  現在是御虎期 今天是第二主日
[00:19:10.000 --> 00:19:12.000]  御虎期其實就是
[00:19:14.000 --> 00:19:19.000]  預備和耶穌一起走向這條受苦的路的時期
[00:19:19.000 --> 00:19:24.000]  耶穌的狀況和情緒都是複雜而多樣的
[00:19:24.000 --> 00:19:26.000]  祂堅持向前走
[00:19:26.000 --> 00:19:29.000]  祂竟然是走向十字架上
[00:19:29.000 --> 00:19:31.000]  在十字架上
[00:19:31.000 --> 00:19:34.000]  祂竟然大聲地呼喊
[00:19:34.000 --> 00:19:36.000]  我的上帝 我的上帝
[00:19:36.000 --> 00:19:38.000]  為什麼離棄我
[00:19:40.000 --> 00:19:44.000]  上帝的兒子走入了人間最深的苦痛裏面
[00:19:44.000 --> 00:19:49.000]  被人性的邪惡和黑暗遊輪的深處
[00:19:49.000 --> 00:19:52.000]  相信當時跟隨耶穌的人
[00:19:52.000 --> 00:19:54.000]  都是感到大惑不解的
[00:19:54.000 --> 00:20:00.000]  如果耶穌不是堅持要向耶路撒冷走
