
[00:00:00.000 --> 00:00:01.020]  在這個年初六
[00:05:31.780 --> 00:05:36.900]  你會怎樣用你所得到的財富?
[00:05:36.900 --> 00:05:42.800]  或者小朋友,今天你和爸爸媽媽一起參與崇拜
[00:05:42.800 --> 00:05:45.100]  你收到的利是你會怎樣用?
[00:05:46.120 --> 00:05:48.420]  有財富你會怎樣去管理?
[00:05:48.420 --> 00:05:52.520]  你得到的人生的時間,你又怎樣用呢?
[00:05:52.520 --> 00:05:55.860]  原來通通都是一個選擇來的
[00:05:55.860 --> 00:06:01.220]  大衛為了他這個國家能夠去建造聖殿
[00:06:01.220 --> 00:06:03.020]  他去撥弊
[00:06:03.020 --> 00:06:08.140]  有些人就說,他可能只是搜刮民脂民膏而已
[00:06:08.140 --> 00:06:11.720]  你看清楚今天我們讀的第三第四節
[00:06:11.720 --> 00:06:13.520]  那裏說
[00:06:15.060 --> 00:06:19.400]  我愛慕我神的殿,所以在預備建造聖殿一切材料之外
[00:06:19.400 --> 00:06:21.960]  即是除了國家的國富預備之外
[00:06:21.960 --> 00:06:24.020]  又將我自己
[00:06:24.020 --> 00:06:26.320]  他自己的積蓄
[00:06:26.320 --> 00:06:27.340]  金銀
[00:06:27.340 --> 00:06:29.140]  獻給神的殿
[00:06:29.140 --> 00:06:32.980]  大衛將自己的私人積蓄拿出來奉獻給神
[00:06:32.980 --> 00:06:37.320]  學者指出原來古時的國王是會有自己的私己錢
[00:06:37.320 --> 00:06:40.900]  當然這筆錢平時是用來他的皇家去用的
[00:06:40.900 --> 00:06:44.240]  亦都去養他自己的親兵
[00:06:45.000 --> 00:06:49.360]  更多的是留下一大筆的資源是未雨綢繆用的
[00:06:49.360 --> 00:06:55.240]  一旦有政局的動盪,皇權不穩,他可以動用這一筆的金銀
[00:06:55.240 --> 00:06:58.580]  調動親兵拉攏權臣
[00:06:58.580 --> 00:07:03.180]  所以這一筆的私己錢可以說是他一個的保障
[00:07:03.180 --> 00:07:04.720]  是他的安全網
[00:07:04.720 --> 00:07:07.520]  你不要忘記,大衛他早年經歷
[00:07:07.520 --> 00:07:08.820]  掃羅的追殺
[00:07:08.820 --> 00:07:10.860]  洛蘭菲利士很慘
[00:07:10.860 --> 00:07:13.420]  要裝傻裝糊塗才能過關
[00:07:14.180 --> 00:07:18.280]  中晚年又經歷自己的兒子阿沙隆的叛變奪位
[00:07:18.280 --> 00:07:22.120]  他到了年老這個時候他要退位
[00:07:22.120 --> 00:07:24.160]  這筆錢
[00:07:24.160 --> 00:07:25.440]  是退休金
[00:07:25.440 --> 00:07:29.540]  他竟然是盡全力拿出來奉獻
[00:07:29.540 --> 00:07:35.180]  當然不夠整個國家這麼多,但數量都很驚人
[00:07:35.180 --> 00:07:40.300]  第四節說就是三千他年得,又跟你計算多少噸
[00:07:40.300 --> 00:07:43.100]  其實這裡是說
[00:07:43.620 --> 00:07:45.400]  一百噸,新易本易
[00:07:45.400 --> 00:07:51.560]  一噸是一千公斤,剛才計算過了,換作我們容易理解的重量有多重
[00:07:51.560 --> 00:07:53.600]  大約
[00:07:53.600 --> 00:07:55.640]  二萬包米那麼重
[00:07:55.640 --> 00:07:58.200]  未計銀
[00:07:58.200 --> 00:08:03.840]  你依然不是很明白,一個國王的力量是多還是少呢
[00:08:03.840 --> 00:08:11.000]  歷在之下的第九章十三節有交代到後來他的兒子所羅門一年可以收到多少的金
[00:08:12.040 --> 00:08:15.100]  聖經記載他可以收到六百六十六的他年得
[00:08:15.100 --> 00:08:19.200]  大約是今天的二十三公噸的黃金每年
[00:08:19.200 --> 00:08:21.500]  如果這樣換算的話
[00:08:21.500 --> 00:08:26.620]  假設這一筆收到的二十三噸的黃金是他自己私人的
[00:08:26.620 --> 00:08:29.700]  他就是拿了他四年的收入
[00:08:29.700 --> 00:08:32.260]  四年有多的收入全部
[00:08:32.260 --> 00:08:33.800]  作為今次的奉獻
[00:08:33.800 --> 00:08:36.600]  大為盡力
[00:08:36.600 --> 00:08:39.160]  為什麼他這樣做?他自己說的
[00:08:40.200 --> 00:08:42.240]  因為我愛慕我神的殿
[00:08:42.240 --> 00:08:46.600]  因為他愛慕神的家,你記得「殿」、「屋」
[00:08:46.600 --> 00:08:51.200]  「皇宮」、「家庭」是同一個字,都是希伯來文的「家」這個字
[00:08:51.200 --> 00:08:53.760]  我很愛我神的家
[00:08:53.760 --> 00:08:56.840]  他很想為神建一間家
[00:08:56.840 --> 00:08:59.140]  一個屋,一個長久的殿
[00:08:59.140 --> 00:09:01.440]  讓神在他們中間
[00:09:01.440 --> 00:09:05.020]  他很想表達他對神的愛
[00:09:05.020 --> 00:09:07.320]  於是他盡力獻情
[00:09:07.320 --> 00:09:10.140]  他知道這是蒙福之選
[00:09:11.180 --> 00:09:13.480]  各位弟兄姊妹,我不知道你對神的家
[00:09:13.480 --> 00:09:15.280]  或者教會、屬靈的群體
[00:09:15.280 --> 00:09:17.580]  你有什麼樣的情懷和情感
[00:09:17.580 --> 00:09:19.880]  為了這個家
[00:09:19.880 --> 00:09:22.700]  這個群體你有多盡力呢?
[00:09:22.700 --> 00:09:25.260]  以顯示你對神的愛慕呢?
[00:09:25.260 --> 00:09:27.820]  弟兄姊妹
[00:09:27.820 --> 00:09:32.680]  願意大為這段說話都成為我們的鼓勵
[00:09:32.680 --> 00:09:35.240]  在你人生有得選擇的時候
[00:09:35.240 --> 00:09:36.780]  你去盡力去獻情
[00:09:36.780 --> 00:09:39.580]  這個選擇是蒙福的
[00:09:40.620 --> 00:09:41.640]  可能你說
[00:09:41.640 --> 00:09:44.440]  要盡力傾家蕩產
[00:09:44.440 --> 00:09:47.000]  大為這些一國之君就說
[00:09:47.000 --> 00:09:49.320]  有這麼多,跌一點點
[00:09:49.320 --> 00:09:51.640]  留給自己,還有很多剩
[00:09:51.640 --> 00:09:54.180]  沙特國王就說
[00:09:54.180 --> 00:09:56.480]  不做那兩部金電梯
[00:09:56.480 --> 00:09:59.040]  也有很多可以拿出來奉獻
[00:09:59.040 --> 00:10:02.120]  他們要選擇這樣做似乎不難
[00:10:02.120 --> 00:10:03.660]  因為起點高
[00:10:03.660 --> 00:10:06.260]  留意大為在這章經文
[00:10:06.260 --> 00:10:08.280]  他卻是重複說了另一個
[00:10:08.780 --> 00:10:12.540]  關於盡力或盡心的原則
[00:10:12.540 --> 00:10:14.460]  他在第二節說
[00:10:14.460 --> 00:10:17.860]  他預備的金紙做金器
[00:10:17.860 --> 00:10:19.200]  銀紙做銀器
[00:10:19.200 --> 00:10:20.220]  銅做銅器
[00:10:20.220 --> 00:10:21.100]  鐵做鐵器
[00:10:21.100 --> 00:10:22.060]  木做木器
[00:10:22.060 --> 00:10:23.140]  第五節又說
[00:10:23.140 --> 00:10:24.260]  金紙做金器
[00:10:24.260 --> 00:10:25.500]  銀紙做銀器
[00:10:25.500 --> 00:10:27.840]  其實原文更加簡潔
[00:10:27.840 --> 00:10:29.500]  Gold for gold
[00:10:29.500 --> 00:10:31.300]  Silver for silver
[00:10:31.300 --> 00:10:32.900]  什麼意思呢?
[00:10:32.900 --> 00:10:36.500]  盡力除了量之外
[00:10:36.500 --> 00:10:38.340]  還有另一個層面
[00:10:39.140 --> 00:10:40.080]  質素
[00:10:40.080 --> 00:10:42.780]  中文將意思翻譯出來
[00:10:42.780 --> 00:10:45.920]  你真的用金去做金器
[00:10:45.920 --> 00:10:48.820]  真的用純銀去做銀器
[00:10:48.820 --> 00:10:50.660]  大為後來也說
[00:10:50.660 --> 00:10:52.120]  他奉獻的金
[00:10:52.120 --> 00:10:54.660]  私人拿出來的金叫做「鵝肥金」
[00:10:54.660 --> 00:10:58.800]  鵝肥是一個地方專門出產很好的黃金
[00:10:58.800 --> 00:11:00.560]  在古代近東的世界
[00:11:00.560 --> 00:11:02.600]  每一個王國都希望派一艘船
[00:11:02.600 --> 00:11:06.740]  去和鵝肥的地方交換這些最好的黃金
[00:11:07.540 --> 00:11:09.060]  上乘的黃金
[00:11:09.060 --> 00:11:11.020]  大為拿出來奉獻
[00:11:11.020 --> 00:11:12.340]  那個質素
[00:11:12.340 --> 00:11:14.780]  真材實料
[00:11:14.780 --> 00:11:15.980]  無花無假
[00:11:15.980 --> 00:11:18.100]  不是看上去像
[00:11:18.100 --> 00:11:23.180]  而是真的用十足的材料去做出那樣東西
[00:11:23.180 --> 00:11:25.860]  後來眾多的族長
[00:11:25.860 --> 00:11:27.380]  眾多十二支派的領袖
[00:11:27.380 --> 00:11:28.660]  甚至眾多的官員
[00:11:28.660 --> 00:11:30.020]  齊齊響應奉獻
[00:11:30.020 --> 00:11:31.380]  剛才主席幫我們讀了
[00:11:31.380 --> 00:11:34.180]  其實他們代表了整個以色列人
[00:11:34.180 --> 00:11:36.540]  每一個支派
[00:11:36.540 --> 00:11:39.340]  每一個子民都擺上他們的一些
[00:11:39.340 --> 00:11:40.780]  真金
[00:11:40.780 --> 00:11:42.060]  真銀
[00:11:42.060 --> 00:11:43.860]  真的寶石
[00:11:43.860 --> 00:11:46.420]  重點是他們所奉獻的
[00:11:46.420 --> 00:11:48.660]  他們知道是給神的
[00:11:48.660 --> 00:11:51.140]  是為了神的家的工程
[00:11:51.140 --> 00:11:54.580]  或者愚民亦都亦做為了神家的侍奉
[00:11:54.580 --> 00:11:58.180]  這樣的參與是要真材實料的
[00:11:58.180 --> 00:12:00.460]  其實你剛才聽經文
[00:12:00.460 --> 00:12:02.420]  有沒有看到他沒有去數
[00:12:02.420 --> 00:12:05.220]  猶大之派又拿了多少出來
[00:12:05.220 --> 00:12:07.340]  彼岸民之派又拿了多少出來
[00:12:07.340 --> 00:12:09.620]  沒有說誰多誰少
[00:12:09.620 --> 00:12:11.660]  他仍然是一個集合
[00:12:11.660 --> 00:12:12.900]  一個整體
[00:12:12.900 --> 00:12:15.260]  經文卻是強調
[00:12:15.260 --> 00:12:17.740]  Gold for Gold
[00:12:17.740 --> 00:12:19.580]  Silver for Silver
[00:12:19.580 --> 00:12:22.580]  真材實料的奉獻
[00:12:22.580 --> 00:12:25.180]  我們說如果我們沒有金銀
[00:12:25.180 --> 00:12:26.780]  還會奉獻甚麼呢?
[00:12:26.780 --> 00:12:30.180]  除了金銀
[00:12:30.180 --> 00:12:31.300]  他亦都說到
[00:12:31.300 --> 00:12:33.340]  藉著工匠的手
[00:12:33.820 --> 00:12:35.340]  做一切的工
[00:12:35.340 --> 00:12:37.820]  原來我們的奉獻
[00:12:37.820 --> 00:12:41.780]  不單止是一個可以數數量的錢財
[00:12:41.780 --> 00:12:45.460]  亦都包括我們可以做到的事情
[00:12:45.460 --> 00:12:47.220]  你的技術
[00:12:47.220 --> 00:12:48.740]  你的能力
[00:12:48.740 --> 00:12:50.220]  你的知識
[00:12:50.220 --> 00:12:52.620]  後來所羅門
[00:12:52.620 --> 00:12:54.660]  他有份去建造聖殿
[00:12:54.660 --> 00:12:56.340]  但他沒有預備金銀
[00:12:56.340 --> 00:12:59.660]  他亦都不是去做那些工藝的人
[00:12:59.660 --> 00:13:01.140]  他有甚麼呢?
[00:13:01.660 --> 00:13:03.940]  他有上帝給他的智慧
[00:13:03.940 --> 00:13:06.500]  他就奉獻他那份智慧
[00:13:06.500 --> 00:13:11.100]  去完成管理建造聖殿的計劃
[00:13:11.100 --> 00:13:15.300]  盡力代表你能夠拿出真實的你
[00:13:15.300 --> 00:13:16.820]  你的能力
[00:13:16.820 --> 00:13:17.620]  你的恩賜
[00:13:17.620 --> 00:13:19.380]  你的才幹奉獻
[00:13:19.380 --> 00:13:22.420]  有小朋友
[00:13:22.420 --> 00:13:24.300]  會在爸爸媽媽生日
[00:13:24.300 --> 00:13:27.260]  或者一些節慶的時候送上祝賀
[00:13:27.260 --> 00:13:29.220]  很可能你會見過
[00:13:29.220 --> 00:13:30.660]  有些小朋友會畫卡
[00:13:31.300 --> 00:13:34.780]  亦都知道有些小朋友會特意排練一連串的表演節目
[00:13:34.780 --> 00:13:36.380]  自己做話劇
[00:13:36.380 --> 00:13:37.780]  自己做MC
[00:13:37.780 --> 00:13:39.380]  有才藝的表演
[00:13:39.380 --> 00:13:40.700]  甚至做powerpoint
[00:13:40.700 --> 00:13:41.620]  連接youtube
[00:13:41.620 --> 00:13:43.580]  節日到的時候
[00:13:43.580 --> 00:13:45.460]  小朋友就躲在房間裏面
[00:13:45.460 --> 00:13:47.700]  門口貼著大人物進
[00:13:47.700 --> 00:13:49.300]  原來小朋友就在裏面
[00:13:49.300 --> 00:13:50.340]  預備道具
[00:13:50.340 --> 00:13:50.940]  講稿
[00:13:50.940 --> 00:13:51.460]  排練
[00:13:51.460 --> 00:13:52.260]  做powerpoint
[00:13:52.260 --> 00:13:55.700]  到為爸爸媽媽慶祝的時候
[00:13:55.700 --> 00:13:56.500]  表演的時候
[00:13:56.500 --> 00:13:57.500]  爸爸媽媽一看見
[00:13:57.500 --> 00:13:58.700]  他們會看到甚麼?
[00:13:59.780 --> 00:14:02.420]  不是看到一個很有質素的電視台的表演
[00:14:02.420 --> 00:14:03.100]  當然未必
[00:14:03.100 --> 00:14:04.740]  但他們卻是能夠感受到
[00:14:04.740 --> 00:14:06.500]  這個孩子盡力
[00:14:06.500 --> 00:14:10.180]  按著他有的能力
[00:14:10.180 --> 00:14:12.980]  真材實料地送上一個祝賀
[00:14:12.980 --> 00:14:16.220]  父母感受到的絕對不是孩子
[00:14:16.220 --> 00:14:17.700]  求求其其
[00:14:17.700 --> 00:14:20.700]  卻是感受到孩子真的很愛他們
[00:14:20.700 --> 00:14:23.580]  很愛這個家
[00:14:23.580 --> 00:14:26.380]  頂姐妹
[00:14:26.380 --> 00:14:27.220]  是
[00:14:27.220 --> 00:14:29.460]  我們今天未必有大衛那些的金
[00:14:29.580 --> 00:14:30.100]  銀
[00:14:30.100 --> 00:14:31.980]  但在神的家裏面
[00:14:31.980 --> 00:14:32.980]  在你的群體裏面
[00:14:32.980 --> 00:14:36.860]  有沒有展現這份盡心的付出呢?
[00:14:36.860 --> 00:14:41.380]  你不需要和這些全世間的童工去比較
[00:14:41.380 --> 00:14:43.420]  你不需要和教務去比較
[00:14:43.420 --> 00:14:44.540]  你不需要和執事
[00:14:44.540 --> 00:14:46.260]  團長或團職去比較
[00:14:46.260 --> 00:14:48.340]  正如當時的領袖
[00:14:48.340 --> 00:14:49.740]  他們代表他們的家族
[00:14:49.740 --> 00:14:52.580]  他們不會去和大衛王去比較
[00:14:52.580 --> 00:14:55.180]  關鍵是你的奉獻
[00:14:55.180 --> 00:14:56.420]  你的侍奉
[00:14:56.420 --> 00:14:58.020]  是否盡心
[00:14:59.380 --> 00:15:01.540]  是否真材實料地付出呢?
[00:15:01.540 --> 00:15:04.460]  還是似曾曾
[00:15:04.460 --> 00:15:05.860]  差不多
[00:15:05.860 --> 00:15:07.100]  OK啦
[00:15:07.100 --> 00:15:08.660]  的擺上呢?
[00:15:08.660 --> 00:15:11.500]  求主幫助我們
[00:15:11.500 --> 00:15:15.660]  說到這裏可能你開始想
[00:15:15.660 --> 00:15:18.260]  是否牧師想我們奉獻多些
[00:15:18.260 --> 00:15:21.380]  難道我們現在奉獻未夠嗎?
[00:15:21.380 --> 00:15:23.060]  當然
[00:15:23.060 --> 00:15:24.660]  我們很感謝弟兄姊妹
[00:15:24.660 --> 00:15:27.020]  依然在疫情中記掛教會
[00:15:28.340 --> 00:15:31.060]  很多時候看見弟兄姊妹往返教會
[00:15:31.060 --> 00:15:32.740]  回來就是為了奉獻
[00:15:32.740 --> 00:15:35.980]  但在這裏我們所看的歷代誌
[00:15:35.980 --> 00:15:38.860]  我們套用當時人的處境
[00:15:38.860 --> 00:15:42.100]  他們原本是寫給哪一班人的呢?
[00:15:42.100 --> 00:15:44.540]  是那班
[00:15:44.540 --> 00:15:47.140]  亡國差不多一百年
[00:15:47.140 --> 00:15:49.500]  回到耶路撒冷的聖城
[00:15:49.500 --> 00:15:52.860]  一個好像廢墟的地方的那班人
[00:15:52.860 --> 00:15:56.500]  對於生活在內外交迫的環境裏面
[00:15:56.500 --> 00:15:58.260]  百廢待興的耶路撒冷
[00:15:58.500 --> 00:16:00.620]  在當中要建造的人
[00:16:00.620 --> 00:16:03.860]  是看見有聖殿正在興建
[00:16:03.860 --> 00:16:05.980]  但讀到大衛那一代人
[00:16:05.980 --> 00:16:09.140]  那個銀河級別的奉獻數量
[00:16:09.140 --> 00:16:12.260]  歷代誌想他們給予甚麼反應?
[00:16:12.260 --> 00:16:17.220]  他們自己很清楚自己的處境
[00:16:17.220 --> 00:16:20.660]  好像一兩句說話那樣說
[00:16:20.660 --> 00:16:22.060]  寒天飲雪水
[00:16:22.060 --> 00:16:23.940]  點滴在心頭
[00:16:23.940 --> 00:16:26.820]  其實那個有苦是自己知
[00:16:27.620 --> 00:16:30.700]  歷代誌難道又是在指斥他們不奉獻
[00:16:30.700 --> 00:16:33.860]  不肯為神的家做事嗎?
[00:16:33.860 --> 00:16:36.100]  大概不是
[00:16:36.100 --> 00:16:41.220]  每一個在當時的子民生活緊絀
[00:16:41.220 --> 00:16:45.540]  他們會想哪個去奉獻
[00:16:45.540 --> 00:16:47.140]  不夠大衛他們來
[00:16:47.140 --> 00:16:50.580]  有時候說到我們去奉獻
[00:16:50.580 --> 00:16:52.260]  我們真的會和神計算
[00:16:52.260 --> 00:16:56.700]  有做十分一的弟兄姊妹可能會想問
[00:16:56.980 --> 00:17:00.980]  這個十分一是算交稅前還是扣了稅去計算呢?
[00:17:00.980 --> 00:17:03.860]  有出了新年商量的
[00:17:03.860 --> 00:17:05.420]  或者有花紅的
[00:17:05.420 --> 00:17:07.900]  會問這些算不算十分之一呢?
[00:17:07.900 --> 00:17:10.780]  沒有做十分一的奉獻總有不同的理由
[00:17:10.780 --> 00:17:12.500]  有條算式和神去計算
[00:17:12.500 --> 00:17:15.020]  怎樣才算是奉獻夠
[00:17:15.020 --> 00:17:17.700]  大衛這樣算不算夠?
[00:17:17.700 --> 00:17:19.580]  以色列人這樣算不算夠?
[00:17:19.580 --> 00:17:21.660]  我想我們問錯問題了
[00:17:22.900 --> 00:17:28.660]  歷代之丹重點不是要奉獻多少給神才算夠
[00:17:28.660 --> 00:17:34.900]  在農曆年我家總會去一個長輩家裡拜年
[00:17:34.900 --> 00:17:38.860]  這個長輩在我小時候
[00:17:38.860 --> 00:17:40.980]  在我父母做孫教士的年代
[00:17:40.980 --> 00:17:44.020]  他就是其中一個會去短孫探訪我們的一位
[00:17:44.020 --> 00:17:46.740]  長年關顧我們成為了很好的朋友
[00:17:46.740 --> 00:17:48.900]  他也是很好的前輩
[00:17:48.900 --> 00:17:50.700]  每次去到他家拜年
[00:17:50.700 --> 00:17:55.380]  這個長輩總是煮很多很多美味的菜招呼我們
[00:17:55.380 --> 00:17:57.540]  我不拍他那些
[00:17:57.540 --> 00:18:00.060]  我在網上下載了一個好像很豐富的菜給大家看
[00:18:00.060 --> 00:18:03.340]  每一次吃第一道菜
[00:18:03.340 --> 00:18:05.020]  他就在廚房裡煮第二道菜
[00:18:05.020 --> 00:18:05.820]  第三道菜
[00:18:05.820 --> 00:18:07.020]  吃到第三道菜
[00:18:07.020 --> 00:18:08.260]  他又進去煮第四道菜
[00:18:08.260 --> 00:18:09.020]  第五道菜
[00:18:09.020 --> 00:18:11.460]  其實吃到一半已經很飽了
[00:18:11.460 --> 00:18:14.460]  但是他依然會拿出一碟又一碟的新的菜式出來
[00:18:14.460 --> 00:18:16.180]  吃完甜品有水果
[00:18:16.180 --> 00:18:18.060]  吃完水果還有小吃多款
[00:18:18.060 --> 00:18:19.660]  喝完湯有果汁
[00:18:19.660 --> 00:18:20.900]  喝完果汁就沖茶
[00:18:20.900 --> 00:18:22.220]  想的話還可以有咖啡
[00:18:22.220 --> 00:18:24.100]  在他的餐桌上
[00:18:24.100 --> 00:18:25.900]  沒有「夠」這個字
[00:18:25.900 --> 00:18:30.500]  他總是招呼我們比「足夠」還要多
[00:18:30.500 --> 00:18:32.900]  有一次跟他聊天
[00:18:32.900 --> 00:18:34.740]  他這樣形容自己所做的事
