
[00:00:00.000 --> 00:00:03.000]  各位弟兄姐妹 各位朋友 你們好
[00:14:17.000 --> 00:14:20.000]  特別是玩 她可以精力有限
[00:14:20.000 --> 00:14:24.000]  一個小時裡面可以換五到六種的玩具
[00:14:24.000 --> 00:14:27.000]  但是我問一下大家 如果她長大之後
[00:14:27.000 --> 00:14:33.000]  她還是這樣的話 也許我們要帶她去看輔導
[00:14:33.000 --> 00:14:38.000]  保羅的意思是說 信徒如今的心態
[00:14:38.000 --> 00:14:42.000]  像小孩子一樣活著 重視恩賜
[00:14:42.000 --> 00:14:45.000]  然而當主耶穌再來的時候
[00:14:45.000 --> 00:14:50.000]  信徒就不需要恩賜了
[00:14:50.000 --> 00:14:52.000]  十二節
[00:14:52.000 --> 00:14:56.000]  我們現在是透過鏡子觀看 模糊不清
[00:14:56.000 --> 00:14:59.000]  到那時就要面對面了
[00:14:59.000 --> 00:15:03.000]  模糊不清 為什麼這樣說呢?
[00:15:03.000 --> 00:15:06.000]  我們現在照鏡子都很清楚
[00:15:06.000 --> 00:15:11.000]  原來當年他們用的鏡子是銅鏡
[00:15:11.000 --> 00:15:13.000]  哥林多盛產銅鏡
[00:15:13.000 --> 00:15:19.000]  銅鏡所能反映出來人的樣子是不清楚的
[00:15:19.000 --> 00:15:24.000]  如果在燈光的下面 更是模糊
[00:15:24.000 --> 00:15:28.000]  但是在將來的時候 跟主面對面的時候
[00:15:28.000 --> 00:15:33.000]  保羅說他全知道 就好像主知道他一樣
[00:15:33.000 --> 00:15:39.000]  他現在知道的有限 不及主耶穌知道他那麼多
[00:15:39.000 --> 00:15:45.000]  保羅也不明白 也不可能明白所有關聖經的內容
[00:15:45.000 --> 00:15:47.000]  同樣我們也是一樣
[00:15:47.000 --> 00:15:51.000]  就算牧師 就算神學家 有幾個的博士學位
[00:15:51.000 --> 00:15:57.000]  我們也不能完全明白聖經
[00:15:57.000 --> 00:16:02.000]  我們完全知道的時候 就是我們看到主面的時候
[00:16:02.000 --> 00:16:08.000]  那完全的到來 就是指向耶穌基督的再來
[00:16:08.000 --> 00:16:13.000]  先知講道是歸於無有 知師也是一樣
[00:16:13.000 --> 00:16:18.000]  我們可以看下面一個圖片
[00:16:18.000 --> 00:16:24.000]  耶穌升天之後 五旬節聖靈降下
[00:16:24.000 --> 00:16:26.000]  教會就開始被建立
[00:16:26.000 --> 00:16:34.000]  直到耶穌基督再來之前 教會就完成它的使命
[00:16:34.000 --> 00:16:39.000]  恩賜是聖靈所賜給各信徒的 為了要造就教會
[00:16:39.000 --> 00:16:42.000]  所以基督再來的時候 恩賜就會結束
[00:16:42.000 --> 00:16:46.000]  但愛是永遠長存的
[00:16:46.000 --> 00:16:52.000]  不單只是在教會的時期 而且直到新天新地
[00:16:52.000 --> 00:16:57.000]  當然我們這裡是一個簡約的描寫
[00:16:57.000 --> 00:17:00.000]  還有一些其他的部分沒有寫在裡面
[00:17:00.000 --> 00:17:03.000]  但是我們知道在教會的時期
[00:17:03.000 --> 00:17:09.000]  恩賜跟愛是一同的造就整個教會
[00:17:09.000 --> 00:17:14.000]  第十三節 保羅更是用了一個比較
[00:17:14.000 --> 00:17:18.000]  來凸顯愛的重要性跟永恆性
[00:17:18.000 --> 00:17:22.000]  雖然保羅這裡沒有說為什麼信望愛
[00:17:22.000 --> 00:17:24.000]  愛是最大
[00:17:24.000 --> 00:17:27.000]  但是我們從上下文來看
[00:17:27.000 --> 00:17:32.000]  因為愛最能造就教會 最能造就人的生命
[00:17:32.000 --> 00:17:35.000]  而且愛是永存不息的
[00:17:35.000 --> 00:17:39.000]  所以說愛是最重要的
[00:17:39.000 --> 00:17:46.000]  愛其實是永遠存留在關係的當中
[00:17:46.000 --> 00:17:50.000]  更多教會當時出現了不同的紛爭的問題
[00:17:50.000 --> 00:17:55.000]  原因是因為他們把屬世的價值觀帶進了教會
[00:17:55.000 --> 00:18:01.000]  其中有一部分人注重講方言的恩賜
[00:18:01.000 --> 00:18:05.000]  但卻缺乏愛心 不注重關係
[00:18:05.000 --> 00:18:10.000]  因此至高至大 破壞教會的合一
[00:18:10.000 --> 00:18:12.000]  所以保羅用這段經文來教導他們
[00:18:12.000 --> 00:18:18.000]  要渴慕屬靈恩賜的同時 更是要追求愛
[00:18:18.000 --> 00:18:20.000]  我們看下一個
[00:18:20.000 --> 00:18:27.000]  愛是永存不息的 但是恩賜卻是有終極的
[00:18:27.000 --> 00:18:28.000]  這樣給我們的反省是
[00:18:28.000 --> 00:18:33.000]  我們需要認定以愛為動力的恩賜侍奉
[00:18:33.000 --> 00:18:36.000]  是有永恆的價值
[00:18:36.000 --> 00:18:39.000]  什麼是永恆的 什麼是短暫的
[00:18:39.000 --> 00:18:44.000]  我們需要清楚的了解
[00:18:44.000 --> 00:18:47.000]  金錢 財富 建築物
[00:18:47.000 --> 00:18:52.000]  包括我們如今肉身的身體 都結束了一天
[00:18:52.000 --> 00:18:56.000]  我們的恩賜同樣也會結束
[00:18:56.000 --> 00:18:58.000]  如何把愛作為動力
[00:18:58.000 --> 00:19:03.000]  放在侍奉恩賜中產生永恆的價值呢
[00:19:03.000 --> 00:19:06.000]  我們需要看重人際關係
[00:19:06.000 --> 00:19:12.000]  施工很重要 但是愛的關係更為重要
[00:19:12.000 --> 00:19:18.000]  我們看重的是施工的得失 還是人的靈魂得救
[00:19:18.000 --> 00:19:23.000]  生命到底有沒有真正被改變
[00:19:23.000 --> 00:19:27.000]  曾經有一個人問過我一個假設性的問題
[00:19:27.000 --> 00:19:29.000]  假如六日我要講道
[00:19:29.000 --> 00:19:32.000]  那由於突然的一個原因
[00:19:32.000 --> 00:19:37.000]  特別的一個原因 我週六還在非常緊張的預備
[00:19:37.000 --> 00:19:38.000]  然後來了一個電話
[00:19:38.000 --> 00:19:42.000]  說一個肢體遇到一個非常緊急的狀況
[00:19:42.000 --> 00:19:45.000]  需要我輔導他
[00:19:45.000 --> 00:19:49.000]  但我的講章還沒有預備好 怎麼辦呢
[00:19:49.000 --> 00:19:53.000]  也許有很多不同的方法來處理
[00:19:53.000 --> 00:19:56.000]  但如果只有兩個選擇的話
[00:19:56.000 --> 00:20:01.000]  要不就放下預備講章去輔導這位肢體
[00:20:01.000 --> 00:20:07.000]  要不就拒絕挽救這位肢體緊急迫切的需要
[00:20:07.000 --> 00:20:10.000]  那我會怎麼選擇呢
[00:20:10.000 --> 00:20:13.000]  我會選擇前者
[00:20:13.000 --> 00:20:18.000]  因為這個生命需要愛 需要支持
[00:20:18.000 --> 00:20:23.000]  預備講章在這樣極為特殊的環境之中
[00:20:23.000 --> 00:20:26.000]  需要暫時停下來
[00:20:26.000 --> 00:20:32.000]  就算最後講到的信息沒有預期的這麼充分
[00:20:32.000 --> 00:20:37.000]  但是我相信這是合神心意的
[00:20:37.000 --> 00:20:42.000]  愛是所有律法可先知一切道理的總綱
[00:20:42.000 --> 00:20:48.000]  愛是永存不息的 恩賜卻是有終結
[00:20:48.000 --> 00:20:50.000]  我們侍奉生命當中
[00:20:50.000 --> 00:20:54.000]  我們一定要認定以愛為動力的恩賜侍奉
[00:20:54.000 --> 00:20:57.000]  是有永恆價值
[00:20:57.000 --> 00:20:58.000]  第三部分
[00:20:58.000 --> 00:21:00.000]  我們現在來到核心的部分
[00:21:00.000 --> 00:21:03.000]  就是第四到第七節
[00:21:03.000 --> 00:21:06.000]  這裡講到愛的特質
[00:21:06.000 --> 00:21:10.000]  這段經文常在坤里當中被使用
[00:21:10.000 --> 00:21:15.000]  無論是鄭坤的經文或者獻唱的詩歌
[00:21:15.000 --> 00:21:18.000]  但是保羅在寫這段經文的時候
[00:21:18.000 --> 00:21:20.000]  並不是針對坤英的
[00:21:20.000 --> 00:21:25.000]  而是針對教會侍奉而描述
[00:21:25.000 --> 00:21:30.000]  我們看下一個
[00:21:30.000 --> 00:21:36.000]  恆久忍耐 能夠忍耐長久的痛苦
[00:21:36.000 --> 00:21:39.000]  就好像耶穌基督在世上不是的時候
[00:21:39.000 --> 00:21:42.000]  長期受到罪人的頂撞
[00:21:42.000 --> 00:21:44.000]  他還是不斷地堅忍
[00:21:44.000 --> 00:21:48.000]  為的是要給世人機會 悔改 歸正
[00:21:48.000 --> 00:21:51.000]  是神愛被動的一面
[00:21:51.000 --> 00:21:58.000]  恩賜原文的意思是慷慨施予
[00:21:58.000 --> 00:22:01.000]  同樣也是耶穌基督的生命的表現
[00:22:01.000 --> 00:22:05.000]  耶穌不單只給世人有恆久的忍耐
[00:22:05.000 --> 00:22:08.000]  而且滿有恩賜
[00:22:08.000 --> 00:22:13.000]  最後採取救恩的行動來拯救世人
[00:22:13.000 --> 00:22:17.000]  這是體現了愛的主動的一面
[00:22:17.000 --> 00:22:22.000]  我們在侍奉當中 是否也有忍耐跟恩賜呢?
[00:22:22.000 --> 00:22:27.000]  我在團聚當中是負責茶經的統籌安排
[00:22:27.000 --> 00:22:30.000]  還有負責帶領禦茶
[00:22:30.000 --> 00:22:35.000]  但是我同時也是一個帶領茶經的大後輩
[00:22:35.000 --> 00:22:38.000]  當組長們有些什麼特別需要的時候
[00:22:38.000 --> 00:22:43.000]  有時甚至是茶經前一天 或者甚至是當天
[00:22:43.000 --> 00:22:48.000]  就跟我聯絡 讓我頂替他們帶茶經
[00:22:48.000 --> 00:22:56.000]  坦白的說 我的心過往並沒有一開始就有完全的忍耐
[00:22:56.000 --> 00:22:58.000]  但是直到我試想到
[00:22:58.000 --> 00:23:00.000]  我在耶穌基督面前
[00:23:00.000 --> 00:23:06.000]  也不是常常需要耶穌為我買單嗎?
[00:23:06.000 --> 00:23:11.000]  每一次的跌倒 耶穌都會用忍耐跟恩賜來帶我
[00:23:11.000 --> 00:23:19.000]  而我又為什麼不能夠這樣對我的弟兄姊妹呢?
[00:23:19.000 --> 00:23:26.000]  嫉妒 自誇 臟狂 這是對誰的描述呢?
[00:23:26.000 --> 00:23:32.000]  這正是對格林多教會的一些部分的肢體的描述
[00:23:32.000 --> 00:23:36.000]  書信的前面多次提到格林多教會紛爭的問題
[00:23:36.000 --> 00:23:39.000]  根源就是他們的自我中心
[00:23:39.000 --> 00:23:42.000]  有人高舉自己的智慧跟修養
