
[00:00:00.000 --> 00:00:02.000]  頂枝妹 午安
[00:16:00.000 --> 00:16:02.000]  你首先要恢復第一步
[00:16:02.000 --> 00:16:03.000]  你要靜下來
[00:16:03.000 --> 00:16:05.000]  你要懂得安靜
[00:16:05.000 --> 00:16:06.000]  這個圖
[00:16:06.000 --> 00:16:08.000]  每一天如果我們沒有分別時間出來
[00:16:08.000 --> 00:16:09.000]  去安靜
[00:16:09.000 --> 00:16:10.000]  去親近主
[00:16:10.000 --> 00:16:12.000]  去審查我們的生活的時候
[00:16:12.000 --> 00:16:14.000]  我們很容易就跌在試探
[00:16:14.000 --> 00:16:15.000]  我們會犯罪
[00:16:15.000 --> 00:16:17.000]  心之墮落
[00:16:17.000 --> 00:16:20.000]  我們今天有沒有去審查呢
[00:16:20.000 --> 00:16:21.000]  有的話
[00:16:21.000 --> 00:16:25.000]  我們就能夠去愛惜光陰了
[00:16:25.000 --> 00:16:27.000]  因為這個世代是邪惡的
[00:16:27.000 --> 00:16:29.000]  這個愛惜光陰又有意思
[00:16:29.000 --> 00:16:31.000]  因為他在說
[00:16:31.000 --> 00:16:32.000]  愛惜
[00:16:32.000 --> 00:16:33.000]  他用一個字
[00:16:33.000 --> 00:16:34.000]  就是redeeming
[00:16:34.000 --> 00:16:36.000]  這個原文的意思就是
[00:16:36.000 --> 00:16:38.000]  你要贖回的
[00:16:38.000 --> 00:16:39.000]  你要去買贖的
[00:16:39.000 --> 00:16:41.000]  買贖這個光陰
[00:16:41.000 --> 00:16:43.000]  他又用另外一個字
[00:16:43.000 --> 00:16:45.000]  叫kyros這個字
[00:16:45.000 --> 00:16:48.000]  希臘文有兩個字去表達時間
[00:16:48.000 --> 00:16:51.000]  kyros是說一個時機
[00:16:51.000 --> 00:16:52.000]  一個機會
[00:16:52.000 --> 00:16:55.000]  一個特定的時候
[00:16:55.000 --> 00:16:57.000]  你不要錯過
[00:16:57.000 --> 00:16:58.000]  如果保羅是在說
[00:16:58.000 --> 00:17:00.000]  你要愛惜光陰
[00:17:00.000 --> 00:17:02.000]  他可以用另外一個字
[00:17:02.000 --> 00:17:05.000]  那個不是說你善用時間
[00:17:05.000 --> 00:17:07.000]  如果他在說善用時間
[00:17:07.000 --> 00:17:10.000]  他會用另外一個叫promise那個字
[00:17:10.000 --> 00:17:11.000]  就是我們今天英文
[00:17:11.000 --> 00:17:13.000]  chronological order
[00:17:13.000 --> 00:17:14.000]  一個時序
[00:17:14.000 --> 00:17:16.000]  那個字去說
[00:17:16.000 --> 00:17:18.000]  所以保羅這裡是很清楚
[00:17:18.000 --> 00:17:20.000]  他要說明一件事
[00:17:20.000 --> 00:17:22.000]  不是只是說我們要善用時間
[00:17:22.000 --> 00:17:25.000]  他說你要把握那個機會
[00:17:25.000 --> 00:17:27.000]  把握那個機會
[00:17:27.000 --> 00:17:29.000]  就好像保羅的人生
[00:17:29.000 --> 00:17:30.000]  他在大馬適路上
[00:17:30.000 --> 00:17:32.000]  他遇見這位復活的主
[00:17:32.000 --> 00:17:34.000]  他生命徹底改變
[00:17:34.000 --> 00:17:35.000]  他昔日為神大發熱心
[00:17:35.000 --> 00:17:37.000]  他以為迫害教會
[00:17:37.000 --> 00:17:38.000]  就是做對的事
[00:17:38.000 --> 00:17:40.000]  直至到耶穌說
[00:17:40.000 --> 00:17:42.000]  你在逼迫我
[00:17:42.000 --> 00:17:44.000]  蘇羅要變成保羅
[00:17:44.000 --> 00:17:46.000]  他看不到東西
[00:17:46.000 --> 00:17:47.000]  他順服主的吩咐
[00:17:47.000 --> 00:17:48.000]  進到城裡
[00:17:48.000 --> 00:17:51.000]  等候他所要做的事
[00:17:51.000 --> 00:17:54.000]  他就看到阿拿尼亞蒙差顯
[00:17:54.000 --> 00:17:56.000]  去到他旁邊
[00:17:56.000 --> 00:17:57.000]  告訴他
[00:17:57.000 --> 00:18:00.000]  原來他已經蒙神選照
[00:18:00.000 --> 00:18:02.000]  他要成為愛邦人的使徒
[00:18:02.000 --> 00:18:04.000]  保羅成為第一世紀
[00:18:04.000 --> 00:18:05.000]  一個最出色的使徒
[00:18:05.000 --> 00:18:07.000]  將夫人帶到歐洲
[00:18:07.000 --> 00:18:08.000]  因為他的生命
[00:18:08.000 --> 00:18:11.000]  有一個很重要的關鍵時刻
[00:18:11.000 --> 00:18:13.000]  他遇到這位復活的主
[00:18:13.000 --> 00:18:15.000]  他也把握了這次的機會
[00:18:15.000 --> 00:18:17.000]  他整個人生改變過來
[00:18:17.000 --> 00:18:19.000]  今天我們有沒有把握機會
[00:18:19.000 --> 00:18:21.000]  去令人歸住呢
[00:18:21.000 --> 00:18:24.000]  去探望一些有需要的病人呢
[00:18:24.000 --> 00:18:25.000]  或者甚至
[00:18:25.000 --> 00:18:27.000]  對我們的配偶說一句
[00:18:27.000 --> 00:18:29.000]  多謝、感激的說話呢
[00:18:29.000 --> 00:18:30.000]  你不要想著
[00:18:30.000 --> 00:18:33.000]  天天都對著配偶
[00:18:33.000 --> 00:18:35.000]  不用跟他說那麼多
[00:18:35.000 --> 00:18:37.000]  老夫老妻
[00:18:37.000 --> 00:18:38.000]  不是的
[00:18:38.000 --> 00:18:39.000]  感情這件事
[00:18:39.000 --> 00:18:41.000]  你每天都要栽培
[00:18:41.000 --> 00:18:43.000]  你不要以為無所謂
[00:18:43.000 --> 00:18:44.000]  我記得去年
[00:18:44.000 --> 00:18:46.000]  是2011年
[00:18:46.000 --> 00:18:48.000]  11月11日
[00:18:48.000 --> 00:18:51.000]  我當日在教會辦公室工作的時候
[00:18:51.000 --> 00:18:53.000]  突然間有一個醒悟
[00:18:53.000 --> 00:18:54.000]  咦 是的
[00:18:54.000 --> 00:18:57.000]  今天11年11月11日
[00:18:57.000 --> 00:18:59.000]  再看看電腦
[00:18:59.000 --> 00:19:01.000]  咦 11點多
[00:19:01.000 --> 00:19:04.000]  嘩 就快11點11分了
[00:19:04.000 --> 00:19:06.000]  立即靈機一觸
[00:19:06.000 --> 00:19:09.000]  立即我寫了一個電郵給師母
[00:19:09.000 --> 00:19:11.000]  即是我太太
[00:19:11.000 --> 00:19:12.000]  師母很多個
[00:19:12.000 --> 00:19:15.000]  我當然要搞清楚
