
[00:00:00.000 --> 00:00:02.000]  最近有個朋友和我談判
[00:04:31.000 --> 00:04:35.000]  因為裏面出現了內戰
[00:04:35.000 --> 00:04:37.000]  今天的題目就是
[00:04:37.000 --> 00:04:39.000]  「換上新心」
[00:04:39.000 --> 00:04:41.000]  繼續用我們新心新事的主題
[00:04:41.000 --> 00:04:45.000]  我的題目就是「心無旁騖」
[00:04:45.000 --> 00:04:47.000]  分開三方面
[00:04:48.000 --> 00:04:50.000]  第一個是「看風洗理」的人
[00:04:50.000 --> 00:04:54.000]  這個就是在素羅王朝裏面出現的人
[00:04:54.000 --> 00:04:57.000]  第二個是「離心離德」的人
[00:04:57.000 --> 00:04:59.000]  這個在大衛身邊的人
[00:04:59.000 --> 00:05:04.000]  最後大衛是一個心無旁騖的人
[00:05:04.000 --> 00:05:06.000]  依致神繼續帶領他
[00:05:06.000 --> 00:05:10.000]  我們看看在歷史的時刻裏面
[00:05:10.000 --> 00:05:13.000]  這些人物的影響
[00:05:13.000 --> 00:05:15.000]  帶來的破壞
[00:05:16.000 --> 00:05:18.000]  第三個是「看風洗理」的人
[00:05:18.000 --> 00:05:21.000]  大家看三章三十二節
[00:05:21.000 --> 00:05:23.000]  大概知道是誰
[00:05:23.000 --> 00:05:25.000]  三十二節裏面說
[00:05:25.000 --> 00:05:27.000]  「他們把阿彌爾葬在希伯倫
[00:05:27.000 --> 00:05:31.000]  王在阿彌爾的墓旁放聲大哭
[00:05:31.000 --> 00:05:33.000]  眾百姓也都哭了」
[00:05:33.000 --> 00:05:35.000]  王就是大衛王
[00:05:35.000 --> 00:05:37.000]  這個就是阿彌爾
[00:05:37.000 --> 00:05:39.000]  第一個想說的
[00:05:39.000 --> 00:05:41.000]  這個叫「看風洗理」的人
[00:05:41.000 --> 00:05:43.000]  阿彌爾是誰呢?
[00:05:44.000 --> 00:05:46.000]  是素羅王的大元帥
[00:05:46.000 --> 00:05:48.000]  是跟隨素羅王的
[00:05:48.000 --> 00:05:53.000]  他一直都在素羅王的旁邊
[00:05:53.000 --> 00:05:58.000]  所以當日大衛挺身而出
[00:05:58.000 --> 00:06:03.000]  去跟哥里亞決戰
[00:06:03.000 --> 00:06:06.000]  阿彌爾也在旁邊
[00:06:06.000 --> 00:06:11.000]  或者是素羅追殺大衛
[00:06:11.000 --> 00:06:13.000]  阿彌爾也在旁邊
[00:06:14.000 --> 00:06:15.000]  甚至進入洞裏面
[00:06:15.000 --> 00:06:17.000]  有機會反而讓大衛的勇士
[00:06:17.000 --> 00:06:19.000]  可以刺殺素羅
[00:06:19.000 --> 00:06:22.000]  阿彌爾也在洞裏面
[00:06:22.000 --> 00:06:25.000]  這個就是他的大元帥
[00:06:25.000 --> 00:06:29.000]  這件事說回阿彌爾
[00:06:29.000 --> 00:06:32.000]  當素羅死了之後
[00:06:32.000 --> 00:06:36.000]  他處心積慮
[00:06:36.000 --> 00:06:41.000]  扶植素羅的兒子伊斯波切
[00:06:42.000 --> 00:06:44.000]  成為十二支派
[00:06:44.000 --> 00:06:47.000]  推舉他為北方變軍王
[00:06:47.000 --> 00:06:50.000]  其實他是一個造王者
[00:06:50.000 --> 00:06:52.000]  Kingmaker
[00:06:52.000 --> 00:06:56.000]  所以伊斯波切只是他的傀儡
[00:06:56.000 --> 00:06:59.000]  只不過成為一個籌碼
[00:06:59.000 --> 00:07:01.000]  慢慢你會看到
[00:07:01.000 --> 00:07:04.000]  大衛的實力越來越大
[00:07:04.000 --> 00:07:07.000]  因為他受人民的擁戴
[00:07:07.000 --> 00:07:09.000]  是越來越強的
[00:07:10.000 --> 00:07:12.000]  軍隊也是歸心在大衛身上
[00:07:12.000 --> 00:07:15.000]  除了大衛本身自己也有軍隊
[00:07:15.000 --> 00:07:17.000]  也是歸心在那裏
[00:07:17.000 --> 00:07:19.000]  所以慢慢你看到形勢
[00:07:19.000 --> 00:07:21.000]  遲早有一天
[00:07:21.000 --> 00:07:23.000]  大衛是掌管天下的
[00:07:23.000 --> 00:07:26.000]  很快就會
[00:07:26.000 --> 00:07:31.000]  他是用所謂的傀儡皇帝
[00:07:31.000 --> 00:07:33.000]  自己成為一個籌碼
[00:07:33.000 --> 00:07:37.000]  於是就決定和大衛去談判
[00:07:37.000 --> 00:07:39.000]  用一些政治手腕
[00:07:40.000 --> 00:07:43.000]  「現在我把伊斯波切交給你」
[00:07:43.000 --> 00:07:49.000]  「我再把以色列十一支派交給你」
[00:07:49.000 --> 00:07:55.000]  「你幫助我成為你身邊最重要的人物」
[00:07:55.000 --> 00:07:58.000]  一個傻上一個高位
[00:07:58.000 --> 00:08:00.000]  大衛皇朝
[00:08:00.000 --> 00:08:02.000]  他同時會借用神的名字
[00:08:02.000 --> 00:08:05.000]  威嚇傀儡皇帝伊斯波切
[00:08:06.000 --> 00:08:12.000]  「如果我不是按照耶和華向大衛所起誓應許的做法去做」
[00:08:12.000 --> 00:08:14.000]  「我一定要這樣做」
[00:08:14.000 --> 00:08:16.000]  「所以一定要廢去掃羅的王國」
[00:08:16.000 --> 00:08:18.000]  「要建立大衛的王位」
[00:08:18.000 --> 00:08:22.000]  「要統治以色列和友大」
[00:08:22.000 --> 00:08:24.000]  這就是三章九節的說話
[00:08:24.000 --> 00:08:28.000]  接著在十八節他跟以色列的長老說
[00:08:28.000 --> 00:08:32.000]  「因為耶和華曾經說過大衛是這樣的」
[00:08:32.000 --> 00:08:35.000]  「我要藉著我自己這個僕人大衛的手」
[00:08:36.000 --> 00:08:38.000]  「從我的子民以色列人」
[00:08:38.000 --> 00:08:42.000]  「從菲律師人的手上拯救出來」
[00:08:42.000 --> 00:08:48.000]  「所以你看到這個大衛是神所揀選的」
[00:08:48.000 --> 00:08:50.000]  「我們一定要歸心於他」
[00:08:50.000 --> 00:08:53.000]  「所以已經安排到長老」
[00:08:53.000 --> 00:08:56.000]  「這些支派的長老都沒有問題」
[00:08:56.000 --> 00:09:00.000]  「而這個傀儡皇帝都被他威脅了」
[00:09:01.000 --> 00:09:06.000]  「所以就有了一些籌碼、一連串的操作」
[00:09:06.000 --> 00:09:08.000]  「跟大衛去談判」
[00:09:08.000 --> 00:09:11.000]  「他是一個很投機的分子」
[00:09:11.000 --> 00:09:16.000]  「漢豐勢力的人就是以自己的利益為導向」
[00:09:16.000 --> 00:09:18.000]  「想到有什麼好處」
[00:09:18.000 --> 00:09:21.000]  「自己的利益隨時會變化」
[00:09:21.000 --> 00:09:25.000]  「所以在政治裏面」
[00:09:25.000 --> 00:09:29.000]  「當然更加有這些官員、政客」
[00:09:30.000 --> 00:09:34.000]  「他們的勢力變化是調整自己的立場」
[00:09:34.000 --> 00:09:38.000]  「支持對自己那方有利的一方」
[00:09:38.000 --> 00:09:41.000]  「所以他們未必有堅定的原則」
[00:09:41.000 --> 00:09:45.000]  「但是很敏銳隨著環境的變化」
[00:09:45.000 --> 00:09:47.000]  「應該是一個投機分子」
[00:09:47.000 --> 00:09:50.000]  「所以厄尼爾的行為在今天來說」
[00:09:50.000 --> 00:09:55.000]  「其實在我們身邊都有很多這樣的人」
[00:09:55.000 --> 00:09:57.000]  「無論在自己的職場裏面」
[00:09:58.000 --> 00:10:00.000]  「還是在自己的群體裏面」
[00:10:00.000 --> 00:10:03.000]  「都可能會出現一些類似這樣的樣子」
[00:10:03.000 --> 00:10:05.000]  「看到一些新的權力的轉變」
[00:10:05.000 --> 00:10:08.000]  「是會調整自己的立場、自己的行動」
[00:10:08.000 --> 00:10:13.000]  「他們可能看到某個領袖」
[00:10:13.000 --> 00:10:15.000]  「他們是得勢了」
[00:10:15.000 --> 00:10:17.000]  「他們可能會跟他示好」
[00:10:17.000 --> 00:10:20.000]  「看看有什麼得到好處等等」
[00:10:20.000 --> 00:10:24.000]  「這些是一些類似的投機分子」
[00:10:25.000 --> 00:10:28.000]  「而這些人亦有兩面人的特質」
[00:10:28.000 --> 00:10:30.000]  「所以兩面人」
[00:10:30.000 --> 00:10:34.000]  「他們有一種不同的面貌出現」
[00:10:34.000 --> 00:10:38.000]  「厄尼爾對大衛是什麼面貌呢?」
[00:10:38.000 --> 00:10:42.000]  「當然又客氣、又坦誠」
[00:10:42.000 --> 00:10:46.000]  「又有一種很恩慰的感受在裏面」
[00:10:46.000 --> 00:10:48.000]  「所以跟大衛談的時候」
[00:10:48.000 --> 00:10:50.000]  「某程度上他很坦誠」
[00:10:50.000 --> 00:10:52.000]  「很欣賞大衛」
[00:10:53.000 --> 00:10:56.000]  「很願意跟你一起打江山」
[00:10:56.000 --> 00:10:58.000]  「這是一個很美麗的說法」
[00:10:58.000 --> 00:11:06.000]  「但是同時遇著大衛當時的勇士」
[00:11:06.000 --> 00:11:08.000]  「或者元帥」
[00:11:08.000 --> 00:11:11.000]  「其中出現了很多鬥爭在裏面」
[00:11:11.000 --> 00:11:16.000]  「甚至殺死了其中一位大將」
[00:11:16.000 --> 00:11:18.000]  「叫阿薩克」
[00:11:19.000 --> 00:11:23.000]  「讓大衛刑中裏面的人」
[00:11:23.000 --> 00:11:26.000]  「很多人都不能接受他的存在」
[00:11:26.000 --> 00:11:29.000]  「所以這是一種雙面人」
[00:11:29.000 --> 00:11:31.000]  「兩種雙面的角色」
[00:11:31.000 --> 00:11:35.000]  「表面上會保持很美好的關係」
[00:11:35.000 --> 00:11:40.000]  「但內心更加關心自己的好處、益處在裏面」
[00:11:40.000 --> 00:11:43.000]  「當然這些人在團體裏面」
[00:11:43.000 --> 00:11:45.000]  「在群體裏面都很容易」
[00:11:45.000 --> 00:11:48.000]  「表面上很和睦相處」
[00:11:49.000 --> 00:11:50.000]  「在利益衝突時」
[00:11:50.000 --> 00:11:54.000]  「會做出一些損人利己的行為」
[00:11:54.000 --> 00:11:59.000]  「如果團隊有共同目標方向」
[00:11:59.000 --> 00:12:02.000]  「可能在私底下有自己的行動」
[00:12:02.000 --> 00:12:06.000]  「會令團隊的矛盾增加」
[00:12:06.000 --> 00:12:10.000]  「這就是鴨尼爾的雙面人角色」
[00:12:10.000 --> 00:12:14.000]  「總結來說,鴨尼爾最後」
[00:12:15.000 --> 00:12:19.000]  「死在大衛元帥的手下」
[00:12:19.000 --> 00:12:21.000]  「這個叫做虐押」
[00:12:21.000 --> 00:12:23.000]  「我稍後會說的那個」
[00:12:23.000 --> 00:12:25.000]  「這個叫做報復」
[00:12:25.000 --> 00:12:27.000]  「這個個人的報復」
[00:12:27.000 --> 00:12:30.000]  「就是他們以前的恩怨」
[00:12:30.000 --> 00:12:33.000]  「成為了鴨尼爾最後的沉重代價」
[00:12:33.000 --> 00:12:36.000]  「所以鴨尼爾生平裏面」
[00:12:36.000 --> 00:12:39.000]  「是一個很權謀的人、很懂得」
[00:12:39.000 --> 00:12:41.000]  「人性很複雜」
[00:12:41.000 --> 00:12:44.000]  「投機看風洗禮」
[00:12:45.000 --> 00:12:49.000]  「但是最終是失去了信任支持」
[00:12:49.000 --> 00:12:52.000]  「陷入了困境裏面」
[00:12:52.000 --> 00:12:55.000]  「所以我們今天要警惕」
[00:12:55.000 --> 00:12:59.000]  「我們還是要去持守信仰的價值觀」
[00:12:59.000 --> 00:13:02.000]  「我們要去持守信仰的核心」
[00:13:02.000 --> 00:13:05.000]  「因為很多時候我們失去了原則」
[00:13:05.000 --> 00:13:09.000]  「失去了一些判斷是非的能力」
[00:13:09.000 --> 00:13:12.000]  「或者我們不願意去走的時候」
[00:13:13.000 --> 00:13:17.000]  「我們很容易類似鴨尼爾這種的人」
[00:13:17.000 --> 00:13:20.000]  「變成了一種投機、雙面人」
[00:13:20.000 --> 00:13:22.000]  「但是結局不是理想」
[00:13:22.000 --> 00:13:26.000]  接著說的是大衛身邊的人
[00:13:26.000 --> 00:13:30.000]  第二方面就是離心離德的人
[00:13:30.000 --> 00:13:33.000]  三章三十九節
[00:13:33.000 --> 00:13:36.000]  大衛者這樣說
[00:13:36.000 --> 00:13:38.000]  「我雖然受高為王」
[00:13:38.000 --> 00:13:41.000]  「今天還是軟弱」
[00:13:42.000 --> 00:13:44.000]  「洗魯雅的兩個兒子」
[00:13:44.000 --> 00:13:46.000]  「這些人比我更強硬」
[00:13:46.000 --> 00:13:50.000]  「願耶和華招著惡人所行的惡」
[00:13:50.000 --> 00:13:52.000]  「報應他」
[00:13:52.000 --> 00:13:56.000]  你聽下去你會覺得這是大衛的敵人
[00:13:56.000 --> 00:14:00.000]  大衛要出奏助
[00:14:00.000 --> 00:14:04.000]  讓神去報應這些惡人
[00:14:04.000 --> 00:14:08.000]  究竟洗魯雅的兩個兒子是誰呢
[00:14:09.000 --> 00:14:12.000]  我是說離心離德的人
[00:14:12.000 --> 00:14:14.000]  其實我主要是說的是約亞
[00:14:14.000 --> 00:14:16.000]  剛才所說的那個
[00:14:16.000 --> 00:14:18.000]  首先他們是洗魯雅
[00:14:18.000 --> 00:14:20.000]  洗魯雅是誰呢
[00:14:20.000 --> 00:14:22.000]  就是大衛的姐姐
[00:14:22.000 --> 00:14:24.000]  有三個兒子
[00:14:24.000 --> 00:14:28.000]  一個叫約亞、阿比西和阿薩哈
[00:14:28.000 --> 00:14:32.000]  而第三十九節說的兩個兒子
[00:14:32.000 --> 00:14:35.000]  就是頭兩個兒子約亞和阿比西
[00:14:35.000 --> 00:14:37.000]  阿薩哈死了
[00:14:38.000 --> 00:14:39.000]  他跟阿尼爾有衝突
[00:14:39.000 --> 00:14:41.000]  被阿尼爾所殺死
[00:14:41.000 --> 00:14:44.000]  所以成為了他們的冤仇
[00:14:44.000 --> 00:14:49.000]  大衛的外甥是他們有親戚的關係
[00:14:49.000 --> 00:14:52.000]  阿尼爾一直都在大衛的身邊
[00:14:52.000 --> 00:14:55.000]  所以可以說是一個心腹
[00:14:55.000 --> 00:14:59.000]  應該說是一個得力的助手
[00:14:59.000 --> 00:15:04.000]  但為何大衛剛剛當上皇帝的時候
[00:15:05.000 --> 00:15:08.000]  只是一個支派推舉去猶大支派
[00:15:08.000 --> 00:15:13.000]  他就已經說這個阿尼爾
[00:15:13.000 --> 00:15:16.000]  加上他的弟弟阿比西
[00:15:16.000 --> 00:15:18.000]  太過厲害了
[00:15:18.000 --> 00:15:20.000]  我實在太軟弱
[00:15:20.000 --> 00:15:23.000]  我實在沒辦法可以應付他們
[00:15:23.000 --> 00:15:27.000]  神你自己幫了他們
[00:15:27.000 --> 00:15:29.000]  去處理他們
[00:15:29.000 --> 00:15:32.000]  你想想大衛說過橋抽板
[00:15:33.000 --> 00:15:35.000]  因為他以為有阿尼爾來
[00:15:35.000 --> 00:15:37.000]  又不用愛這些人
[00:15:37.000 --> 00:15:39.000]  但無論如何
[00:15:39.000 --> 00:15:41.000]  當然因為發生了很多事情
[00:15:41.000 --> 00:15:43.000]  令到大衛心寒
[00:15:43.000 --> 00:15:45.000]  令到大衛覺得
[00:15:45.000 --> 00:15:50.000]  不能夠按照神的心意去行動
[00:15:50.000 --> 00:15:54.000]  大衛知道今天讓他成為一國之君
[00:15:54.000 --> 00:15:56.000]  現在開始第一步
[00:15:56.000 --> 00:15:59.000]  剛剛猶大支派推舉他
[00:15:59.000 --> 00:16:02.000]  前面有一條長的路
[00:16:03.000 --> 00:16:05.000]  大衛本來可以順利去走
[00:16:05.000 --> 00:16:07.000]  按照神的心意一步一步
[00:16:07.000 --> 00:16:11.000]  但身邊出現的人竟然做壞事
[00:16:11.000 --> 00:16:16.000]  做了一個本來所謂好人做壞事的感覺
[00:16:16.000 --> 00:16:18.000]  其實都不是好人
[00:16:18.000 --> 00:16:20.000]  但已經是這樣的情況
[00:16:20.000 --> 00:16:23.000]  令到這些計劃受阻
[00:16:23.000 --> 00:16:31.000]  令到期望以色列能夠建立一個統一的皇國受阻
[00:16:32.000 --> 00:16:34.000]  所以經歷了七年的內戰
[00:16:34.000 --> 00:16:43.000]  才能夠大衛順利到耶路撒冷登基
[00:16:43.000 --> 00:16:47.000]  究竟阿尼爾是怎樣的人呢?
[00:16:47.000 --> 00:16:52.000]  他是一個離心離德的軍人形象
[00:16:52.000 --> 00:16:56.000]  今天說離心離德是什麼意思呢?
[00:16:56.000 --> 00:17:01.000]  不只是局限個人的行為
[00:17:02.000 --> 00:17:04.000]  在團隊裏面、組織機構裏面
[00:17:04.000 --> 00:17:08.000]  甚至國家裏面都會出現這樣的情況
[00:17:08.000 --> 00:17:15.000]  因為當這些不協調、背叛出現
[00:17:15.000 --> 00:17:17.000]  就是會有這樣的情況
[00:17:17.000 --> 00:17:19.000]  當然在今天來說
[00:17:19.000 --> 00:17:22.000]  在一個地方裏面各自為政
[00:17:22.000 --> 00:17:26.000]  不合群、缺乏團隊精神
[00:17:26.000 --> 00:17:28.000]  疏離利益至上
[00:17:29.000 --> 00:17:33.000]  這些都可以很具體形容這些離心離德的人
[00:17:33.000 --> 00:17:35.000]  在聖經記載裏面
[00:17:35.000 --> 00:17:38.000]  弱壓對大衛是忠心的
[00:17:38.000 --> 00:17:42.000]  他是極度忠於大衛
[00:17:42.000 --> 00:17:44.000]  打仗裏面尤其出力
[00:17:44.000 --> 00:17:48.000]  他有很多戰略都能夠很好的
[00:17:48.000 --> 00:17:50.000]  但是最大的問題
[00:17:50.000 --> 00:17:55.000]  他往往是自己解讀那個情勢
[00:17:56.000 --> 00:17:59.000]  自己解讀這個王的想法
[00:17:59.000 --> 00:18:02.000]  他覺得自己的行動一直都在幫大衛
[00:18:02.000 --> 00:18:06.000]  但是往往大衛覺得不是這樣的情況
[00:18:06.000 --> 00:18:11.000]  所以這些情況是跟大衛的計劃背道而馳
[00:18:11.000 --> 00:18:16.000]  如果背後來講就是跟神的心意背道而馳
[00:18:16.000 --> 00:18:19.000]  所以弱壓是一個很複雜
[00:18:19.000 --> 00:18:22.000]  充滿了矛盾的一個軍事的領袖
[00:18:23.000 --> 00:18:26.000]  在大衛的元帥時間裏面
[00:18:26.000 --> 00:18:28.000]  沒錯是忠心
[00:18:28.000 --> 00:18:30.000]  好像是很有勇氣
[00:18:30.000 --> 00:18:34.000]  但是不受到大衛的規範
[00:18:34.000 --> 00:18:36.000]  不顧全大局
[00:18:36.000 --> 00:18:40.000]  成為一個離心離德的典型的代表
[00:18:40.000 --> 00:18:44.000]  所以為了自己個人的心態想法
[00:18:44.000 --> 00:18:49.000]  推動大衛統一以色列國的計劃
[00:18:49.000 --> 00:18:51.000]  受到破壞
[00:18:52.000 --> 00:18:56.000]  後來甚至將來不必要的一些血債要償還
[00:18:56.000 --> 00:19:00.000]  仍然是一個很典型的武士形象
[00:19:00.000 --> 00:19:03.000]  行事果斷
[00:19:03.000 --> 00:19:05.000]  注重結果
[00:19:05.000 --> 00:19:07.000]  所以很多時候
[00:19:07.000 --> 00:19:12.000]  有些情況就不會很多人慢慢心思熟慮
[00:19:12.000 --> 00:19:14.000]  考慮前因後果
[00:19:14.000 --> 00:19:16.000]  考慮怎樣去處理一件事情
[00:19:16.000 --> 00:19:18.000]  反而很快就是速遷速決
[00:19:18.000 --> 00:19:21.000]  速遷速決的方法就是暴力優先
[00:19:22.000 --> 00:19:26.000]  暴力優先打完再說
[00:19:26.000 --> 00:19:29.000]  所以很多時候會有這樣的情況
[00:19:29.000 --> 00:19:31.000]  最直接解決問題的方法
[00:19:31.000 --> 00:19:35.000]  所以這些情況就是一個冷酷高傲的執行者
[00:19:35.000 --> 00:19:37.000]  不再說
[00:19:37.000 --> 00:19:39.000]  總之我有實力
[00:19:39.000 --> 00:19:41.000]  打完再說
[00:19:41.000 --> 00:19:43.000]  哪件事看到呢
[00:19:43.000 --> 00:19:45.000]  其實在前面一章裏面
[00:19:45.000 --> 00:19:49.000]  在《機騙詞》一件慘案
[00:19:50.000 --> 00:19:52.000]  這件是什麼事呢
[00:19:52.000 --> 00:19:54.000]  這件事剛好
[00:19:54.000 --> 00:19:58.000]  蘇羅王過身撞了
[00:19:58.000 --> 00:20:02.000]  當然這個約押
[00:20:02.000 --> 00:20:04.000]  剛才說的三兄弟
[00:20:04.000 --> 00:20:07.000]  慢慢向北上
[00:20:07.000 --> 00:20:09.000]  去到機騙
[00:20:09.000 --> 00:20:12.000]  機騙不是接近南方
[00:20:12.000 --> 00:20:14.000]  接近北方
[00:20:14.000 --> 00:20:16.000]  而當時就預見到
[00:20:16.000 --> 00:20:19.000]  當時蘇羅的大元帥
[00:20:20.000 --> 00:20:24.000]  就說這個漢風洗禮的厄尼爾
[00:20:24.000 --> 00:20:28.000]  本來這個地方都屬於北方一些的地方
[00:20:28.000 --> 00:20:32.000]  你看到這個約押
[00:20:32.000 --> 00:20:34.000]  他們已經想著
[00:20:34.000 --> 00:20:36.000]  慢慢慢慢佔據這些地方
[00:20:36.000 --> 00:20:40.000]  用力量爭取
[00:20:40.000 --> 00:20:42.000]  大衛不是這樣想的
[00:20:42.000 --> 00:20:44.000]  大衛是要等待
[00:20:44.000 --> 00:20:49.000]  等待整個支派長老
[00:20:50.000 --> 00:20:52.000]  都能夠體會知道臣的心意
[00:20:52.000 --> 00:20:54.000]  去歸順
[00:20:54.000 --> 00:20:56.000]  這是大衛和平的想法
[00:20:56.000 --> 00:20:59.000]  這個已經慢慢可以做到
[00:20:59.000 --> 00:21:01.000]  而當時阿彌已經
[00:21:01.000 --> 00:21:05.000]  就算是漢風洗禮都好
[00:21:05.000 --> 00:21:07.000]  他都已經和大衛有一個
[00:21:07.000 --> 00:21:09.000]  有一個磋商
[00:21:09.000 --> 00:21:11.000]  和大衛有一個想法
[00:21:11.000 --> 00:21:13.000]  我們會歸順你
[00:21:13.000 --> 00:21:15.000]  這就是後來的事
[00:21:15.000 --> 00:21:17.000]  說回剛才那件事
