
[00:00:00.000 --> 00:00:05.760]  各位姐妹 我們今天已經來到希伯來書第四章
[00:06:59.920 --> 00:07:03.920]  究竟大家是否經常都能經歷得到?
[00:07:03.920 --> 00:07:07.120]  抑或只是頭腦的知識呢?
[00:07:07.120 --> 00:07:13.240]  有一個人曾經問羅德尼·史密斯(Rodney Smith)
[00:07:13.240 --> 00:07:16.040]  一個二十世紀的英國報道家
[00:07:16.040 --> 00:07:17.800]  他的問題是這樣的
[00:07:17.800 --> 00:07:19.800]  「我也有讀聖經的」
[00:07:20.200 --> 00:07:22.680]  「不過我總是經歷不到
[00:07:22.680 --> 00:07:25.880]  神透過聖經與我講說話
[00:07:25.880 --> 00:07:28.880]  向我啟示祂的心意」
[00:07:28.880 --> 00:07:33.400]  這位報道家就這樣回答他
[00:07:33.400 --> 00:07:37.400]  我嘗試將他翻譯成中文
[00:07:37.400 --> 00:07:38.640]  他這樣說
[00:07:38.640 --> 00:07:41.120]  「你有讀神的話是好的
[00:07:41.120 --> 00:07:44.160]  不過如果你現在
[00:07:44.160 --> 00:07:47.640]  讓神的道去檢視你」
[00:07:47.640 --> 00:07:49.280]  只是一次而已
[00:07:49.280 --> 00:07:52.880]  「你的體會將會截然不同」
[00:07:52.880 --> 00:07:58.160]  英文原本的說法是這樣的
[00:07:58.160 --> 00:08:02.680]  「It's good that you have gone through the word
[00:08:02.680 --> 00:08:07.200]  Now if you allow the word to go through you just once」
[00:08:07.200 --> 00:08:08.840]  一次而已
[00:08:08.840 --> 00:08:12.240]  「Then you will tell a different story」
[00:08:12.240 --> 00:08:13.560]  毫無疑問
[00:08:13.560 --> 00:08:15.600]  神的道是活的
[00:08:15.600 --> 00:08:18.680]  但在我們身上是否活呢?
[00:08:18.680 --> 00:08:22.480]  其實就要視乎我們是否容讓祂的道
[00:08:22.480 --> 00:08:26.840]  在我們的生命當中發揮果效
[00:08:26.840 --> 00:08:29.200]  所以接下來
[00:08:29.200 --> 00:08:32.680]  我們要進一步解釋第十二節
[00:08:32.680 --> 00:08:35.800]  對於神的話的第二個描述
[00:08:35.800 --> 00:08:37.240]  經文說
[00:08:37.240 --> 00:08:41.560]  「神的道是有功效的」
[00:08:41.560 --> 00:08:45.440]  究竟祂會在哪一方面發揮功效呢?
[00:08:45.440 --> 00:08:47.760]  我只舉出兩個例子
[00:08:47.760 --> 00:08:48.880]  首先
[00:08:48.880 --> 00:08:55.560]  神的道是要使人得著救恩最有效的方法
[00:08:55.560 --> 00:08:57.560]  如果沒有了神的道
[00:08:57.560 --> 00:09:00.760]  無論我們是否有口才
[00:09:00.760 --> 00:09:02.480]  我們很有智慧
[00:09:02.480 --> 00:09:04.320]  我們充滿幽默感
[00:09:04.320 --> 00:09:06.640]  我們能夠有那份熱情
[00:09:06.640 --> 00:09:10.720]  甚至有一些非常動人的見證
[00:09:10.720 --> 00:09:16.640]  其實只是能夠讓別人留下一個非常深刻的印象
[00:09:16.640 --> 00:09:20.880]  最多只能做到口裡承認
[00:09:20.880 --> 00:09:23.600]  但沒有辦法讓人心裡相信
[00:09:23.600 --> 00:09:26.520]  就好像主耶穌在《瑪利福音》第十三章
[00:09:26.520 --> 00:09:28.520]  殺種的比喻裡所說
[00:09:28.520 --> 00:09:32.200]  那些殺在石頭地上的種子
[00:09:32.200 --> 00:09:35.640]  其實只不過是當下歡喜領受
[00:09:35.640 --> 00:09:39.240]  但是只因為心裡沒有根
[00:09:39.240 --> 00:09:40.920]  不過是暫時的
[00:09:40.920 --> 00:09:43.960]  及至為道遭了患難
[00:09:43.960 --> 00:09:45.880]  或是受了逼迫
[00:09:45.880 --> 00:09:48.360]  立刻就跌倒了
[00:09:48.360 --> 00:09:51.360]  所以其實沒有其他東西
[00:09:51.360 --> 00:09:54.640]  是可以讓人真正摘心的
[00:09:54.640 --> 00:09:56.760]  唯有神的道
[00:09:56.760 --> 00:09:58.360]  才能夠幫助人
[00:09:58.360 --> 00:10:02.280]  能夠真正得著救恩
[00:10:02.280 --> 00:10:06.120]  或許有部分大英姐妹聽我分享過
[00:10:06.120 --> 00:10:07.320]  當年
[00:10:07.320 --> 00:10:11.880]  當時我仍然在福音門外的時候
[00:10:11.880 --> 00:10:14.920]  其實我也是一個比較難搞的人
[00:10:14.920 --> 00:10:19.320]  雖然我是被一群非常有愛心
[00:10:19.320 --> 00:10:22.880]  很活潑喜樂的大英姐妹
[00:10:22.880 --> 00:10:26.320]  在團契裡圍繞著我
[00:10:26.320 --> 00:10:28.320]  我也覺得挺吸引的
[00:10:28.320 --> 00:10:34.400]  但是我對信仰仍然有很多疑問
[00:10:34.400 --> 00:10:38.040]  我以為自己在會考的時候讀過
[00:10:38.040 --> 00:10:41.400]  並且有考到聖經科
[00:10:41.400 --> 00:10:43.400]  就覺得自己完全懂得
[00:10:43.400 --> 00:10:45.400]  非常了不起
[00:10:45.400 --> 00:10:48.400]  當時我有一個同屋
[00:10:48.400 --> 00:10:50.400]  另外一位男生
[00:10:50.400 --> 00:10:51.400]  是一個弟兄
[00:10:51.400 --> 00:10:53.400]  他當時信了耶穌
[00:10:53.400 --> 00:10:54.400]  不久後
[00:10:54.400 --> 00:10:56.400]  他就挑戰我
[00:10:56.400 --> 00:10:59.400]  他說:你還未看完整本聖經
[00:10:59.400 --> 00:11:02.400]  你卻說這本聖經是不可能的
[00:11:02.400 --> 00:11:07.400]  如果你有這樣的立場和想法
[00:11:07.400 --> 00:11:11.400]  他說我是一個不合乎理性的人
[00:11:11.400 --> 00:11:14.400]  我除了不服氣之外
[00:11:14.400 --> 00:11:15.400]  其實仔細想想
[00:11:15.400 --> 00:11:17.400]  他的說法也是對的
[00:11:17.400 --> 00:11:18.400]  我真的沒有看過
[00:11:18.400 --> 00:11:20.400]  然後就拒絕了
[00:11:20.400 --> 00:11:24.400]  於是我就願意接受這個挑戰
[00:11:24.400 --> 00:11:26.400]  打開這本聖經來讀
[00:11:26.400 --> 00:11:28.400]  當我一邊讀
[00:11:28.400 --> 00:11:30.400]  其實也不用讀完整本
[00:11:30.400 --> 00:11:34.400]  我已經讓神的話幫助我
[00:11:34.400 --> 00:11:38.400]  讓我突破了那份偏見和驕傲
[00:11:38.400 --> 00:11:41.400]  得著了這個寶貴的救恩
[00:11:41.400 --> 00:11:44.400]  我當然不是唯一一個人
[00:11:44.400 --> 00:11:47.400]  用這樣的方式得著信仰
[00:11:47.400 --> 00:11:50.400]  其實在我之前和之後
[00:11:50.400 --> 00:11:52.400]  已經有千千萬萬的人
[00:11:52.400 --> 00:11:56.400]  透過聖經能夠找到神
[00:11:56.400 --> 00:11:57.400]  其中一個表表者
[00:11:57.400 --> 00:12:00.400]  就是上一個世紀最偉大的
[00:12:00.400 --> 00:12:03.400]  基督教思想家之一路易斯
[00:12:03.400 --> 00:12:05.400]  C.S. Lewis
[00:12:05.400 --> 00:12:09.400]  最初他是一個不可知論者
[00:12:09.400 --> 00:12:12.400]  當時他為了要反駁基督教
[00:12:12.400 --> 00:12:15.400]  於是他就努力地去看聖經
[00:12:15.400 --> 00:12:19.400]  想去找找當中有什麼漏洞
[00:12:19.400 --> 00:12:22.400]  不過漏洞他就找不到
[00:12:22.400 --> 00:12:24.400]  反而找到其中
[00:12:24.400 --> 00:12:27.400]  原來有一個永生神在裏面
[00:12:27.400 --> 00:12:31.400]  成為了一個對於基督教信仰
[00:12:31.400 --> 00:12:37.400]  甚至是護教方面非常出色的學者
[00:12:37.400 --> 00:12:38.400]  神的話
[00:12:38.400 --> 00:12:40.400]  另外一個重要的功效
[00:12:40.400 --> 00:12:43.400]  就是能夠讓我們得到安慰
[00:12:43.400 --> 00:12:45.400]  做了這麼多年人
[00:12:45.400 --> 00:12:49.400]  我猜頂姐妹多多少少都會經歷過
[00:12:49.400 --> 00:12:54.400]  人生當中有不同的甜酸苦辣
[00:12:54.400 --> 00:12:56.400]  可能是失去了工作
[00:12:56.400 --> 00:12:58.400]  失去了健康
[00:12:58.400 --> 00:13:02.400]  甚至失去了自己所愛的家人
[00:13:02.400 --> 00:13:04.400]  當那些時候
[00:13:04.400 --> 00:13:06.400]  我不知道你們有沒有試過
[00:13:06.400 --> 00:13:07.400]  剛剛讀到
[00:13:07.400 --> 00:13:09.400]  又或者在心裏面
[00:13:09.400 --> 00:13:12.400]  反起了某一些經文
[00:13:12.400 --> 00:13:14.400]  成為你的安慰
[00:13:14.400 --> 00:13:18.400]  即使你覺得自己沒有力量繼續走下去
[00:13:18.400 --> 00:13:20.400]  又或者連聖經都不想讀了
[00:13:20.400 --> 00:13:23.400]  但是身邊總是有一些頂姐妹
[00:13:23.400 --> 00:13:25.400]  送一些經文
[00:13:25.400 --> 00:13:29.400]  好像度身訂造那樣來給你
[00:13:29.400 --> 00:13:33.400]  鼓勵你能夠重新站起來
[00:13:33.400 --> 00:13:34.400]  如果你沒有試過
[00:13:34.400 --> 00:13:37.400]  又或者你試過了
[00:13:37.400 --> 00:13:39.400]  但是你淡忘了
[00:13:39.400 --> 00:13:41.400]  我真的很想不厭其煩地
[00:13:41.400 --> 00:13:46.400]  來鼓勵大家好好地去讀聖經
[00:13:46.400 --> 00:13:49.400]  現在我們要面對的挑戰處境
[00:13:49.400 --> 00:13:51.400]  真的很不容易
[00:13:51.400 --> 00:13:52.400]  求主幫助我們
[00:13:52.400 --> 00:13:56.400]  透過祂的說話儲夠彈藥
[00:13:56.400 --> 00:13:58.400]  以致我們真的能夠有力量
[00:13:58.400 --> 00:14:03.400]  去面對前面的挑戰
[00:14:03.400 --> 00:14:06.400]  接著第十二節
[00:14:06.400 --> 00:14:09.400]  對於神的道的第三個描述
[00:14:09.400 --> 00:14:14.400]  就是以兩刃劍作為一個類比
[00:14:14.400 --> 00:14:16.400]  經文是這樣說的
[00:14:16.400 --> 00:14:21.400]  神的道比一切兩刃劍更快
[00:14:21.400 --> 00:14:23.400]  很多的中文譯本
[00:14:23.400 --> 00:14:26.400]  包括新漢語、詩歌、新譯本
[00:14:26.400 --> 00:14:27.400]  現代中文譯本
[00:14:27.400 --> 00:14:34.400]  通通都將這個快字譯作銳利或者鋒利
[00:14:34.400 --> 00:14:37.400]  再加上兩刃
[00:14:37.400 --> 00:14:39.400]  就好像我一開始的時候
[00:14:39.400 --> 00:14:42.400]  給大家看的那條短片
[00:14:42.400 --> 00:14:45.400]  那把叫做Pata的劍
[00:14:45.400 --> 00:14:48.400]  是極具殺傷力
[00:14:48.400 --> 00:14:52.400]  正因為這把劍沒有頓邊
[00:14:52.400 --> 00:14:57.400]  所以無論你用任何一個方向來切割
[00:14:57.400 --> 00:15:02.400]  基本上你都會發覺它是非常利
[00:15:02.400 --> 00:15:05.400]  我不知道大家有沒有試過
[00:15:05.400 --> 00:15:09.400]  不小心被很利的刀割傷
[00:15:09.400 --> 00:15:11.400]  一割傷的時候
[00:15:11.400 --> 00:15:15.400]  你看著血是很快地流出來
[00:15:15.400 --> 00:15:18.400]  不過一時間你不覺得痛
[00:15:18.400 --> 00:15:22.400]  但過了一段時間就覺得很痛
[00:15:22.400 --> 00:15:26.400]  其實這個就叫做一針見血
[00:15:26.400 --> 00:15:29.400]  神的話就是一刀見血
[00:15:29.400 --> 00:15:36.400]  將靈與魂、骨折和骨髓都能夠剖開
[00:15:36.400 --> 00:15:41.400]  前者是屬於靈和意識、情感、意志等等
[00:15:41.400 --> 00:15:44.400]  非物質的內在生命
[00:15:44.400 --> 00:15:50.400]  後者當然是代表人體物質的其他方面
[00:15:50.400 --> 00:15:52.400]  所以簡單來說
[00:15:52.400 --> 00:15:54.400]  這句經文的意思就是說
[00:15:54.400 --> 00:15:56.400]  神的話是真理
[00:15:56.400 --> 00:16:00.400]  是可以刺透人的裡裡外外
[00:16:00.400 --> 00:16:03.400]  刺入剖開的目的是什麼?
[00:16:03.400 --> 00:16:06.400]  第十二節最後那句這樣說
[00:16:06.400 --> 00:16:11.400]  連心中的意念和主義都能辨明
[00:16:11.400 --> 00:16:15.400]  辨明就是分辨
[00:16:15.400 --> 00:16:20.400]  但英文聖經NRSV的翻譯就比較嚴正
[00:16:20.400 --> 00:16:21.400]  它這樣說
[00:16:21.400 --> 00:16:26.400]  It is able to judge the thoughts and intentions of the heart
[00:16:26.400 --> 00:16:33.400]  這裡是說它能夠辨明的是我們心裡的思念和主義
[00:16:33.400 --> 00:16:35.400]  就是我們的內心世界
[00:16:35.400 --> 00:16:40.400]  那些可能我們身邊最親近的人都看不到的東西
[00:16:40.400 --> 00:16:41.400]  所有東西
[00:16:41.400 --> 00:16:47.400]  神的話不單止會看到我們內心想著什麼
[00:16:47.400 --> 00:16:52.400]  神還會用那把尺去判斷
[00:16:52.400 --> 00:16:53.400]  去批判
[00:16:53.400 --> 00:16:57.400]  對我們內心的想法施行審判
[00:16:57.400 --> 00:17:00.400]  神的道是能夠救人
[00:17:00.400 --> 00:17:04.400]  同時也能夠作出審判
[00:17:04.400 --> 00:17:05.400]  定人的罪
[00:17:05.400 --> 00:17:08.400]  最終的後果是怎麼樣?
[00:17:08.400 --> 00:17:14.400]  其實是視乎我們選擇去接受還是拒絕
[00:17:14.400 --> 00:17:16.400]  我們必須感恩
[00:17:16.400 --> 00:17:19.400]  因為聖經很多次告訴我們
[00:17:19.400 --> 00:17:21.400]  耶和華有憐憫
[00:17:21.400 --> 00:17:22.400]  有恩典
[00:17:22.400 --> 00:17:23.400]  不輕易發怒
[00:17:23.400 --> 00:17:25.400]  且有豐盛的慈愛
[00:17:25.400 --> 00:17:29.400]  神一次又一次提醒我們
[00:17:29.400 --> 00:17:32.400]  給我們機會去悔改
[00:17:32.400 --> 00:17:39.400]  今天剛剛我們有每一個月一次的主餐
[00:17:39.400 --> 00:17:43.400]  剛才在主餐的時候
[00:17:43.400 --> 00:17:47.400]  我不知道大家有沒有藉著這個餅和杯
[00:17:47.400 --> 00:17:51.400]  好像哥倫多前書十一章三十一節那樣說
[00:17:51.400 --> 00:17:54.400]  分辨自己
[00:17:54.400 --> 00:17:57.400]  哥倫多前書十一章三十一節
[00:17:57.400 --> 00:18:02.400]  分辨這個字跟我們一直在說的
[00:18:02.400 --> 00:18:04.400]  希伯來書四章十二節
[00:18:04.400 --> 00:18:08.400]  辨明這個字其實是同一個字
[00:18:08.400 --> 00:18:13.400]  剛才大家有沒有藉著主餐這個機會
[00:18:13.400 --> 00:18:18.400]  去審查自己生命裡的不是
[00:18:18.400 --> 00:18:21.400]  以紀念這位主
[00:18:21.400 --> 00:18:26.400]  為我們的生命付上沉重的代價
[00:18:26.400 --> 00:18:33.400]  紀念主其實不是單單頭腦的運作
[00:18:33.400 --> 00:18:37.400]  而是容讓主耶穌在十字架上的死
[00:18:37.400 --> 00:18:40.400]  的一份重新體驗
[00:18:40.400 --> 00:18:44.400]  認定祂的拯救對於今天的我
[00:18:44.400 --> 00:18:47.400]  我所犯的罪仍然是有效
[00:18:47.400 --> 00:18:50.400]  幫助我們重新起步
[00:18:50.400 --> 00:18:53.400]  但當然最重要的前設
[00:18:53.400 --> 00:18:58.400]  是我們願意認真地反省
[00:18:58.400 --> 00:19:00.400]  自省自己
[00:19:00.400 --> 00:19:02.400]  在南美洲
[00:19:02.400 --> 00:19:08.400]  龜亞拿的埃塞灰博河
[00:19:08.400 --> 00:19:15.400]  河邊有一個鎮叫巴提卡
[00:19:15.400 --> 00:19:21.400]  在鎮的中心有一座白色的紀念碑
[00:19:21.400 --> 00:19:27.400]  從遠處的十字路口看就能看到
[00:19:27.400 --> 00:19:30.400]  有一個遊客想了解一下
[00:19:30.400 --> 00:19:37.400]  這個白色紀念碑的資料和背景
[00:19:37.400 --> 00:19:40.400]  於是他就走過去看看
[00:19:40.400 --> 00:19:45.400]  他就圍著這個碑繞了一圈
[00:19:45.400 --> 00:19:48.400]  但發覺什麼都看不到
[00:19:48.400 --> 00:19:50.400]  他覺得很奇怪
[00:19:50.400 --> 00:19:53.400]  於是就問當地的居民
[00:19:53.400 --> 00:19:55.400]  你可不可以告訴我
[00:19:55.400 --> 00:20:00.400]  究竟這座紀念碑是紀念什麼的
[00:20:00.400 --> 00:20:04.400]  有個路人甲跟他說不知道
[00:20:04.400 --> 00:20:09.400]  於是他就連接問了幾個路過的人
[00:20:09.400 --> 00:20:11.400]  答案都是一樣
[00:20:11.400 --> 00:20:14.400]  甚至他專門找一些年紀大一點的
[00:20:14.400 --> 00:20:17.400]  看起來都是當地的居民去問
[00:20:17.400 --> 00:20:20.400]  仍然是沒有人答得出
[00:20:20.400 --> 00:20:24.400]  這個遊客就覺得很奇怪
[00:20:24.400 --> 00:20:26.400]  有沒有搞錯
[00:20:26.400 --> 00:20:29.400]  竟然會有人建一座紀念碑
[00:20:29.400 --> 00:20:30.400]  毫無意義
[00:20:30.400 --> 00:20:32.400]  都不知道紀念什麼的
[00:20:32.400 --> 00:20:35.400]  建來做什麼呢?
[00:20:35.400 --> 00:20:38.400]  主耶穌在設立聖餐的時候
[00:20:38.400 --> 00:20:41.400]  透過聖經叫我們
[00:20:41.400 --> 00:20:45.400]  「如此行,為的是紀念我」
[00:20:45.400 --> 00:20:48.400]  剛才在領受主餐的時候
[00:20:48.400 --> 00:20:51.400]  我邀請大家去反省
[00:20:51.400 --> 00:20:54.400]  究竟自己生命裡的罪
[00:20:54.400 --> 00:20:56.400]  有什麼我們需要放下
[00:20:56.400 --> 00:20:59.400]  有什麼我們需要撕掉
[00:20:59.400 --> 00:21:01.400]  特別因為我們現在
[00:21:01.400 --> 00:21:05.400]  需要在網上參與崇拜
[00:21:05.400 --> 00:21:08.400]  我不知道大家有沒有好好
[00:21:08.400 --> 00:21:11.400]  很專注地來到神的面前
[00:21:11.400 --> 00:21:15.400]  來自省,來省察自己
[00:21:15.400 --> 00:21:17.400]  透過剛才的反省
[00:21:17.400 --> 00:21:21.400]  神提醒了我們什麼?
[00:21:21.400 --> 00:21:28.400]  剛才神提醒了我們什麼?
[00:21:28.400 --> 00:21:30.400]  求主幫助我們
[00:21:30.400 --> 00:21:33.400]  不要將祂給我們
[00:21:33.400 --> 00:21:36.400]  悔改、迴轉的提醒
[00:21:36.400 --> 00:21:37.400]  祂的道
[00:21:37.400 --> 00:21:39.400]  甚至是每一個月
[00:21:39.400 --> 00:21:42.400]  很具體我們能夠領受的主餐
[00:21:42.400 --> 00:21:47.400]  變成了放置在南美洲的村莊路口
[00:21:47.400 --> 00:21:49.400]  任何人都看得到
[00:21:49.400 --> 00:21:55.400]  但是毫無意義的一個紀念碑
[00:21:55.400 --> 00:21:58.400]  既然第十二節描述到
[00:21:58.400 --> 00:22:00.400]  神的話這麼厲害
[00:22:00.400 --> 00:22:03.400]  我們應該怎麼回應呢?
[00:22:03.400 --> 00:22:06.400]  十三節,接著就說
[00:22:06.400 --> 00:22:10.400]  「並且被造的沒有一樣在他面前不顯然的
[00:22:10.400 --> 00:22:15.400]  原來萬物在那與我們有關的主眼前
[00:22:15.400 --> 00:22:18.400]  都是赤露敞開的」
[00:22:18.400 --> 00:22:21.400]  這其實是一句平行句
[00:22:21.400 --> 00:22:23.400]  從正和反
[00:22:23.400 --> 00:22:25.400]  兩方面做一個陳述
[00:22:25.400 --> 00:22:27.400]  陳述一個事實
[00:22:27.400 --> 00:22:29.400]  然後很嚴肅地
[00:22:29.400 --> 00:22:31.400]  向讀者再強調一次
[00:22:31.400 --> 00:22:33.400]  作為結束
[00:22:33.400 --> 00:22:37.400]  首先作為受造之物
[00:22:37.400 --> 00:22:38.400]  作者就說
[00:22:38.400 --> 00:22:40.400]  「沒有一樣在他」
[00:22:40.400 --> 00:22:41.400]  即是神
[00:22:41.400 --> 00:22:43.400]  「面前是不顯然的」
[00:22:43.400 --> 00:22:46.400]  就好像詩篇139篇第十二節
[00:22:46.400 --> 00:22:50.400]  我讀詩高的一個翻譯版本給大家聽聽
[00:22:50.400 --> 00:22:52.400]  是這樣翻譯的
[00:22:52.400 --> 00:22:54.400]  「黑暗對你並不朦朧
[00:22:54.400 --> 00:22:56.400]  黑夜與白晝一樣光明
[00:22:56.400 --> 00:22:59.400]  黑暗對於你無異光明」
[00:22:59.400 --> 00:23:02.400]  同樣用正面來說
[00:23:02.400 --> 00:23:04.400]  萬物在神的眼裡
[00:23:04.400 --> 00:23:07.400]  都是赤露敞開的
[00:23:07.400 --> 00:23:09.400]  陷在罪裡的人
[00:23:09.400 --> 00:23:13.400]  即使他不知道自己已經掉進罪的陷阱
[00:23:13.400 --> 00:23:15.400]  又或者他知道了
[00:23:15.400 --> 00:23:17.400]  但是很努力地掩飾
