
[00:00:00.000 --> 00:00:03.200]  今天我們會分兩個部分去看這段聖經
[00:06:48.600 --> 00:06:52.880]  再熟悉一點的你就做教會的掌執
[00:06:52.880 --> 00:06:55.040]  再熟悉一點的讀神學院
[00:06:55.040 --> 00:06:55.800]  做牧師
[00:06:55.800 --> 00:06:57.520]  很多信徒是這樣看的
[00:06:57.520 --> 00:07:02.360]  聖經是不是這樣看所謂榮耀神
[00:07:02.360 --> 00:07:03.920]  怎樣彰顯到神呢?
[00:07:03.920 --> 00:07:06.440]  很有趣
[00:07:06.440 --> 00:07:07.480]  我們一起去看一下
[00:07:07.480 --> 00:07:09.840]  第一部分我們要看的
[00:07:09.840 --> 00:07:12.480]  是從第五節到第八節
[00:07:12.960 --> 00:07:19.360]  講及到榮耀神原來是參與一份與罪爭戰的
[00:07:19.360 --> 00:07:21.360]  你死我活的爭鬥
[00:07:21.360 --> 00:07:28.520]  榮耀神不是坐在那裡唱「嘻嘻哈哈」
[00:07:28.520 --> 00:07:31.280]  或者「你好我好大家好」
[00:07:31.280 --> 00:07:34.520]  或者教會出去有空有什麼活動
[00:07:34.520 --> 00:07:37.400]  大家可以覺得很光榮
[00:07:37.400 --> 00:07:38.280]  不是
[00:07:40.640 --> 00:07:44.000]  榮耀神是參與著一場
[00:07:44.000 --> 00:07:47.240]  你死我活的爭戰裡面
[00:07:47.240 --> 00:07:51.440]  而這個爭戰是針對著罪來去參與的
[00:07:51.440 --> 00:07:56.400]  所以教會無論作任何的事
[00:07:56.400 --> 00:07:58.840]  任何的事
[00:07:58.840 --> 00:08:02.600]  無論你是教會唱詩也好
[00:08:02.600 --> 00:08:04.040]  你是崇拜也好
[00:08:04.040 --> 00:08:06.480]  你是參加授浸也好
[00:08:06.480 --> 00:08:09.000]  你參加團契也好
[00:08:09.000 --> 00:08:13.320]  其實你都是在參與著這份與罪有一個
[00:08:13.320 --> 00:08:16.840]  直接的衝擊和爭戰的活動
[00:08:16.840 --> 00:08:19.040]  榮耀神不是一個口號
[00:08:19.040 --> 00:08:21.160]  不是一個嘴巴在那裡說
[00:08:21.160 --> 00:08:25.920]  更加不是只是純粹做一下教會時工
[00:08:25.920 --> 00:08:29.600]  榮耀神是整個人由心而發
[00:08:29.600 --> 00:08:32.400]  在整個的心裡面
[00:08:32.400 --> 00:08:37.840]  承諾毁身在這份全面與罪
[00:08:37.840 --> 00:08:41.040]  進行衝突的爭戰的當中
[00:08:41.040 --> 00:08:47.280]  所以當我們去看回第三章的第五節裡面
[00:08:47.280 --> 00:08:50.560]  它就用了一連串
[00:08:50.560 --> 00:08:52.240]  其實不只是第三章的五節
[00:08:52.240 --> 00:08:55.640]  一直下去有一連串的命令語
[00:08:55.640 --> 00:08:58.640]  在希臘文裡面用了一個叫做
[00:08:58.640 --> 00:09:01.040]  imperative的語氣
[00:09:01.040 --> 00:09:05.360]  imperative可以只是一個指示
[00:09:05.360 --> 00:09:07.280]  一個命令
[00:09:07.960 --> 00:09:10.680]  但是也都可以說是一個
[00:09:10.680 --> 00:09:15.120]  充滿導向性的一個勸誡
[00:09:15.120 --> 00:09:19.480]  向哥羅西教會指出
[00:09:19.480 --> 00:09:24.960]  我們必須要自死在地上的肢體
[00:09:24.960 --> 00:09:27.520]  到這裡來算
[00:09:27.520 --> 00:09:28.760]  很多信徒就說
[00:09:28.760 --> 00:09:30.320]  哦
[00:09:30.320 --> 00:09:34.040]  原來要自死地上的肢體
[00:09:34.040 --> 00:09:35.800]  指的是什麼呢?
[00:09:37.880 --> 00:09:42.040]  指的是不是好像天主教那樣
[00:09:42.040 --> 00:09:44.280]  當有什麼信徒
[00:09:44.280 --> 00:09:47.560]  他與他們的教義不同的時候
[00:09:47.560 --> 00:09:52.040]  就將他驅逐出教會這樣的行為
[00:09:52.040 --> 00:09:55.720]  英文叫做excommunications
[00:09:55.720 --> 00:09:57.840]  知不知道什麼叫excommunications
[00:09:57.840 --> 00:09:59.600]  communications你懂的
[00:09:59.600 --> 00:10:03.080]  交通嘛
[00:10:03.080 --> 00:10:04.880]  excommunications就
[00:10:05.720 --> 00:10:08.320]  驅除他不讓他與你交通
[00:10:08.320 --> 00:10:11.480]  昔日天主教會就是這樣運作
[00:10:11.480 --> 00:10:13.640]  今天很多信徒都以為是這樣的
[00:10:13.640 --> 00:10:18.560]  最近我們福音浸聯會曾經
[00:10:18.560 --> 00:10:22.600]  發出了一個這樣的宣佈
[00:10:22.600 --> 00:10:25.160]  其實剛剛在開年會
[00:10:25.160 --> 00:10:28.320]  這個年會裡面就講及到
[00:10:28.320 --> 00:10:33.440]  在草原省份的我們福音浸聯會的分會
[00:10:34.240 --> 00:10:38.240]  就將當中有五間的教會
[00:10:38.240 --> 00:10:43.840]  將他除了他們的教會聯會的會籍
[00:10:43.840 --> 00:10:46.360]  有些人就說
[00:10:46.360 --> 00:10:47.080]  哇
[00:10:47.080 --> 00:10:50.640]  是不是又是走天主教那一套
[00:10:50.640 --> 00:10:52.800]  將他驅逐出去
[00:10:52.800 --> 00:10:55.080]  請大家留意
[00:10:55.080 --> 00:11:00.880]  如果我們在真理的上面
[00:11:02.080 --> 00:11:06.000]  是作了多次的規勸的時候
[00:11:06.000 --> 00:11:10.880]  如果我們再將他視為
[00:11:10.880 --> 00:11:13.800]  好像和我們一模一樣的信徒
[00:11:13.800 --> 00:11:16.120]  但是他是仍然沒有改變的
[00:11:16.120 --> 00:11:17.520]  沒有改過的
[00:11:17.520 --> 00:11:19.840]  在這方面
[00:11:19.840 --> 00:11:22.520]  就不是和你同心
[00:11:22.520 --> 00:11:23.760]  我們教會
[00:11:23.760 --> 00:11:25.640]  我們聯會叫做fellowship baptist
[00:11:25.640 --> 00:11:27.720]  你知不知道為什麼叫fellowship baptist
[00:11:27.720 --> 00:11:29.880]  福音浸聯會
[00:11:29.880 --> 00:11:31.640]  為什麼叫做福音浸聯會
[00:11:33.080 --> 00:11:37.600]  因為我們是有共信才叫fellowship
[00:11:37.600 --> 00:11:42.080]  如果你和我的信不同的時候
[00:11:42.080 --> 00:11:45.360]  我和你沒有聯絡的
[00:11:45.360 --> 00:11:48.600]  那浸聯會是不是現在在做的就是
[00:11:48.600 --> 00:11:49.640]  驅除他出來
[00:11:49.640 --> 00:11:50.760]  不是的
[00:11:50.760 --> 00:11:53.000]  我們聯會做了一樣東西
[00:11:53.000 --> 00:11:56.360]  雖然他的會籍不再是福音浸聯會
[00:11:56.360 --> 00:11:59.720]  但是仍然是在報告裡面說
[00:11:59.720 --> 00:12:01.840]  我們希望他們的教會
[00:12:01.840 --> 00:12:05.200]  是可以改變他們的信仰
[00:12:05.200 --> 00:12:08.800]  回到聖經裡面的標準
[00:12:08.800 --> 00:12:13.320]  但是這個會籍的問題
[00:12:13.320 --> 00:12:15.960]  其實只不過是顯示出
[00:12:15.960 --> 00:12:17.600]  他和我們的信有分別
[00:12:17.600 --> 00:12:20.800]  但是不代表我們驅除他
[00:12:20.800 --> 00:12:22.080]  不和他溝通
[00:12:22.080 --> 00:12:24.000]  天主教就不同了
[00:12:24.000 --> 00:12:26.000]  驅除他出去
[00:12:26.000 --> 00:12:29.440]  所以為什麼會有馬丁路德改革
[00:12:30.080 --> 00:12:33.080]  這個宗教改革的事情
[00:12:33.080 --> 00:12:35.280]  驅除他出去
[00:12:35.280 --> 00:12:37.480]  大家要記住
[00:12:37.480 --> 00:12:41.720]  馬丁路德是一個天主教的教士
[00:12:41.720 --> 00:12:46.720]  他不是一個我們以為基督徒
[00:12:46.720 --> 00:12:50.480]  就是基督教會裡面的信徒
[00:12:50.480 --> 00:12:51.160]  不是的
[00:12:51.160 --> 00:12:55.160]  他其實是想天主教會歸回真理裡面
[00:12:55.160 --> 00:12:57.600]  但是天主教會拒絕了
[00:12:57.600 --> 00:12:59.720]  不再和他溝通
[00:12:59.720 --> 00:13:02.560]  於是乎他才搞到要釘出
[00:13:02.560 --> 00:13:05.360]  那幾十條的教條出來
[00:13:05.360 --> 00:13:08.680]  去展示出正確的信仰是什麼
[00:13:08.680 --> 00:13:12.040]  和我們浸聯會做的不一樣
[00:13:12.040 --> 00:13:16.600]  但是在這裡這段聖經所說
[00:13:16.600 --> 00:13:19.560]  要治死你們地上的肢體
[00:13:19.560 --> 00:13:20.760]  是不是就指
[00:13:20.760 --> 00:13:23.960]  和這些人斷絕來往呢
[00:13:23.960 --> 00:13:26.240]  甚至有些信徒解經的上面就說
[00:13:26.240 --> 00:13:28.920]  哎是啊牧師我記得你先前曾經說過
[00:13:28.920 --> 00:13:33.160]  上文談論到原來有一個基督的身體
[00:13:33.160 --> 00:13:36.440]  這個基督的身體在這個時候這樣的情況
[00:13:36.440 --> 00:13:38.400]  要將他治死的肢體
[00:13:38.400 --> 00:13:39.840]  是不是就指到那裡
[00:13:39.840 --> 00:13:44.280]  將那個肢體上面的一些軀幹
[00:13:44.280 --> 00:13:45.560]  將它斬除它呢
[00:13:45.560 --> 00:13:46.800]  是不是這個意思呢
[00:13:46.800 --> 00:13:49.840]  我們看看
[00:13:49.840 --> 00:13:52.400]  這段聖經說到
[00:13:52.400 --> 00:13:58.320]  治死地上的肢體有清楚的界定
[00:13:58.920 --> 00:14:01.160]  英文叫quantifier
[00:14:01.160 --> 00:14:02.920]  或者qualifier
[00:14:02.920 --> 00:14:05.480]  應該講得準確
[00:14:05.480 --> 00:14:06.400]  qualifier
[00:14:06.400 --> 00:14:07.880]  有界定的
[00:14:07.880 --> 00:14:10.360]  界定什麼呢
[00:14:10.360 --> 00:14:12.240]  我們讀一下這裡幾樣東西是什麼
[00:14:12.240 --> 00:14:12.880]  第五節
[00:14:12.880 --> 00:14:14.800]  咒語什麼
[00:14:14.800 --> 00:14:16.520]  淫亂
[00:14:16.520 --> 00:14:17.960]  污衛
[00:14:17.960 --> 00:14:19.320]  邪情
[00:14:19.320 --> 00:14:20.640]  惡辱
[00:14:20.640 --> 00:14:22.200]  和貪婪
[00:14:22.200 --> 00:14:23.640]  加多句括號
[00:14:23.640 --> 00:14:27.200]  貪婪咒語拜偶像一樣
[00:14:29.920 --> 00:14:32.920]  這裡有沒有指任何一個人
[00:14:32.920 --> 00:14:35.920]  在教會裡如果做得不對
[00:14:35.920 --> 00:14:36.920]  信仰不同
[00:14:36.920 --> 00:14:38.920]  所以我們將它斬了斬斷它
[00:14:38.920 --> 00:14:40.520]  excommunicate它呢
[00:14:40.520 --> 00:14:41.520]  沒有
[00:14:41.520 --> 00:14:44.520]  相反在這裡說到的是
[00:14:44.520 --> 00:14:49.120]  一連串由人內心裡面
[00:14:49.120 --> 00:14:52.720]  所誘發的一連串的邪惡
[00:14:55.720 --> 00:15:00.920]  所以保羅在這裡向哥羅西教會所展示出的
[00:15:00.920 --> 00:15:04.120]  其實不是好像天主教那一套
[00:15:04.120 --> 00:15:07.520]  將他們的人或者怎樣
[00:15:07.520 --> 00:15:09.920]  斬除跟他再沒有關係
[00:15:09.920 --> 00:15:12.720]  相反
[00:15:12.720 --> 00:15:14.520]  保羅在這裡
[00:15:14.520 --> 00:15:17.520]  作出一個這麼不客氣的說話
[00:15:17.520 --> 00:15:22.120]  是要讓教會針對人裡面的問題
[00:15:22.120 --> 00:15:23.520]  這些什麼問題
[00:15:23.520 --> 00:15:25.320]  歸咎於同一個字
[00:15:25.720 --> 00:15:26.720]  罪
[00:15:26.720 --> 00:15:32.120]  保羅在這裡向哥羅西教會告訴他們知道
[00:15:32.120 --> 00:15:36.520]  我們要一同參與這場屬靈的爭戰
[00:15:36.520 --> 00:15:38.520]  不是去針對哪個人
[00:15:38.520 --> 00:15:40.520]  不是去針對哪個群體
[00:15:40.520 --> 00:15:43.320]  或者不是去針對哪個教會
[00:15:43.320 --> 00:15:45.920]  而是去針對人裡面的罪
[00:15:45.920 --> 00:15:49.920]  和它相關所誘發種種的後遺症
[00:15:49.920 --> 00:15:53.120]  這個才是核心所在
[00:15:53.120 --> 00:15:54.120]  去到第六節
[00:15:54.120 --> 00:15:55.920]  因這些事
[00:15:55.920 --> 00:16:00.320]  上帝的憤怒必臨到那撥逆之子
[00:16:00.320 --> 00:16:02.720]  在這裡我要先做個註腳
[00:16:02.720 --> 00:16:05.520]  在原文聖經的抄本裡面
[00:16:05.520 --> 00:16:08.920]  有一些很重要的抄本
[00:16:08.920 --> 00:16:10.920]  可靠的抄本
[00:16:10.920 --> 00:16:15.920]  是沒有這個臨到那撥逆之子這句話的
[00:16:15.920 --> 00:16:17.720]  沒有撥逆之子這句話的
[00:16:20.720 --> 00:16:24.320]  這句話在和合本有的
[00:16:24.320 --> 00:16:27.320]  我們看看有沒有大分別呢
[00:16:27.320 --> 00:16:28.320]  我們看看
[00:16:28.320 --> 00:16:33.520]  為什麼要致死這一連串在人裡面的罪呢
[00:16:33.520 --> 00:16:39.320]  因為這些事是引發神的憤怒
[00:16:39.320 --> 00:16:45.320]  這個才是主題
[00:16:45.320 --> 00:16:47.720]  臨到撥逆之子
[00:16:47.720 --> 00:16:51.320]  這個其實可有可無的記載
[00:16:51.320 --> 00:16:53.720]  因為世人都犯了罪
[00:16:53.720 --> 00:16:55.120]  這個說話是沒有錯的
[00:16:55.120 --> 00:16:57.520]  所以全部人都是撥逆之子
[00:16:57.520 --> 00:17:01.120]  包括在哥羅西教會後面會說的
[00:17:01.120 --> 00:17:05.520]  你們都是撥逆之子的一部分來的
[00:17:05.520 --> 00:17:08.320]  但是只要你願意參與
[00:17:08.320 --> 00:17:11.920]  在致死這一連串的罪惡
[00:17:13.720 --> 00:17:20.320]  我們就可以解除上帝的憤怒
[00:17:20.320 --> 00:17:27.720]  上文說到要去榮耀神
[00:17:27.720 --> 00:17:29.920]  要怎樣榮耀神
[00:17:29.920 --> 00:17:30.920]  所以第五節說
[00:17:30.920 --> 00:17:32.920]  所以你要怎樣做
[00:17:32.920 --> 00:17:35.320]  要致死這一連串的罪
[00:17:35.320 --> 00:17:37.520]  為什麼要致死這一連串的罪呢
[00:17:37.520 --> 00:17:40.520]  因為最重要的目的
[00:17:40.520 --> 00:17:44.720]  是免了上帝的憤怒
[00:17:44.720 --> 00:17:49.320]  要去擴展在他創造的人當中
[00:17:49.320 --> 00:17:59.120]  人是神創造的時候的巔峰
[00:17:59.120 --> 00:18:05.520]  人是上帝創造裡面
[00:18:05.520 --> 00:18:12.320]  那個屬於反映上帝的重要的角色
[00:18:12.320 --> 00:18:20.520]  如果人能夠歸回神的樣式的話
[00:18:20.520 --> 00:18:24.720]  換句話來說
[00:18:24.720 --> 00:18:29.320]  神就將他創造的榮耀
[00:18:29.320 --> 00:18:33.320]  能夠繼續存留在他的創造當中
[00:18:36.520 --> 00:18:38.520]  因此
[00:18:38.520 --> 00:18:47.520]  如果我們能夠參與在致死人裡面的罪
[00:18:47.520 --> 00:18:49.520]  換言之
[00:18:49.520 --> 00:18:58.520]  我們是將人帶回原本上帝神造人的樣式
[00:18:58.520 --> 00:19:03.520]  剛才有沒有聽清楚
[00:19:03.520 --> 00:19:07.520]  人是神創造裡面
[00:19:07.520 --> 00:19:10.520]  反映神的角色
[00:19:10.520 --> 00:19:16.520]  如果有真正的人的質素的時候
[00:19:16.520 --> 00:19:18.520]  沒有罪在他裡面的時候
[00:19:18.520 --> 00:19:21.520]  神的榮耀就彰顯
[00:19:21.520 --> 00:19:24.520]  顯露在他的創造當中
[00:19:24.520 --> 00:19:27.520]  所以保羅在這裡所談論到的
[00:19:27.520 --> 00:19:29.520]  這個所謂榮耀神
[00:19:29.520 --> 00:19:31.520]  是一件很嚴肅的事情
[00:19:31.520 --> 00:19:34.520]  不是在教會搞一下聖功
[00:19:34.520 --> 00:19:36.520]  搞一下什麼活動
[00:19:36.520 --> 00:19:38.520]  從而使大家覺得
[00:19:38.520 --> 00:19:42.520]  自滿地覺得好像神聖了
[00:19:42.520 --> 00:19:45.520]  我們在教會裡面
[00:19:45.520 --> 00:19:48.520]  一同去學會去榮耀神
[00:19:48.520 --> 00:19:51.520]  是我們一起去致死我們的罪
[00:19:51.520 --> 00:19:53.520]  所以教會的群體
[00:19:53.520 --> 00:19:55.520]  我們做每一件事
[00:19:55.520 --> 00:19:57.520]  其實是幫助弟兄姊妹
[00:19:57.520 --> 00:20:00.520]  去面對著我們自己的罪
[00:20:01.520 --> 00:20:05.520]  所以保羅很精準地去把握到
[00:20:05.520 --> 00:20:08.520]  你必須要處理好
[00:20:08.520 --> 00:20:11.520]  這個行為或者這個問題
[00:20:11.520 --> 00:20:15.520]  不過我們的現況是怎麼樣
[00:20:15.520 --> 00:20:16.520]  第七節說
[00:20:16.520 --> 00:20:21.520]  當你們在這些事中活著的時候
[00:20:21.520 --> 00:20:24.520]  也曾這樣行過
[00:20:24.520 --> 00:20:28.520]  但現在你們要欺絕這一切的事
[00:20:28.520 --> 00:20:33.520]  以及惱恨、憤怒、惡毒、毀謗
[00:20:33.520 --> 00:20:37.520]  並口中污穢的言語
[00:20:37.520 --> 00:20:41.520]  保羅在這裡
[00:20:41.520 --> 00:20:45.520]  說了給哥羅西教會知道
[00:20:45.520 --> 00:20:48.520]  應該怎麼樣可以去榮耀神
[00:20:48.520 --> 00:20:50.520]  榮耀神的目的是怎麼樣
[00:20:50.520 --> 00:20:52.520]  原來要收復人的形象
[00:20:52.520 --> 00:20:55.520]  是上帝做人的原本的形象
[00:20:55.520 --> 00:20:59.520]  就可以將人放回一個上帝的創造裡面
[00:20:59.520 --> 00:21:01.520]  去顯出上帝的榮美
[00:21:01.520 --> 00:21:04.520]  不過你們是怎麼樣呢
[00:21:04.520 --> 00:21:11.520]  保羅好像在數他們以前的不是
[00:21:11.520 --> 00:21:15.520]  當你們在這些事中活著的時候
[00:21:15.520 --> 00:21:19.520]  這句話中文讀出來
[00:21:19.520 --> 00:21:22.520]  可能你未必太清楚時態是什麼
[00:21:23.520 --> 00:21:26.520]  英文聖經New English Translation
[00:21:26.520 --> 00:21:28.520]  他將原文翻譯得很準確
[00:21:28.520 --> 00:21:29.520]  他這樣說
[00:21:29.520 --> 00:21:46.520]  如果要準確些翻譯成中文
[00:21:46.520 --> 00:21:50.520]  就是說其實你們以前
[00:21:51.520 --> 00:21:54.520]  曾幾何時都是活在
[00:21:54.520 --> 00:22:08.520]  同樣這種充滿淫亂、污穢、邪情、惡辱和貪婪的裡面
[00:22:08.520 --> 00:22:16.520]  哇!保羅你寫一封信給一間教會
[00:22:16.520 --> 00:22:19.520]  其實你跟他們沒有直接掃尾謀妙
[00:22:19.520 --> 00:22:21.520]  沒有傳導去過那間教會
[00:22:21.520 --> 00:22:23.520]  雖然你認識他們裡面一些人
[00:22:23.520 --> 00:22:25.520]  你寫些這樣的東西
[00:22:25.520 --> 00:22:27.520]  數他們的不善
[00:22:27.520 --> 00:22:29.520]  你會不會聽啊
