
[00:00:00.000 --> 00:00:02.000]  各位領事館平安
[00:01:27.000 --> 00:01:29.000]  主再次來到去仰望祢
[00:01:29.000 --> 00:01:34.000]  求祢繼續的盡心的幫助我們認識主耶穌
[00:01:34.000 --> 00:01:36.000]  讓我們看見祂的尊榮
[00:01:36.000 --> 00:01:38.000]  看見主耶穌的偉大
[00:01:38.000 --> 00:01:41.000]  我們更知道一生堅定的信靠
[00:01:41.000 --> 00:01:45.000]  求主施恩在我們今天打開聖經讀祢的話的時候
[00:01:45.000 --> 00:01:49.000]  求親愛的主開啟我們心思
[00:01:49.000 --> 00:01:52.000]  讓我們明白有靈神
[00:01:52.000 --> 00:01:56.000]  我們仰望祈禱奉耶穌成名祈求
[00:01:56.000 --> 00:01:57.000]  阿們
[00:02:22.000 --> 00:02:25.000]  有時會聽到有這樣的情況
[00:02:25.000 --> 00:02:29.000]  特別最近我們聽到在中國內地的教會
[00:02:29.000 --> 00:02:31.000]  面對著很大的壓力
[00:02:31.000 --> 00:02:34.000]  有一些弟兄姊妹在壓力當中
[00:02:34.000 --> 00:02:37.000]  他們要簽署一些聲明書
[00:02:37.000 --> 00:02:40.000]  聲明他們不再是教徒
[00:02:40.000 --> 00:02:42.000]  在一個很大的壓力之下
[00:02:42.000 --> 00:02:46.000]  他們要面對一種選擇
[00:02:46.000 --> 00:02:49.000]  當然也有很多不同的原因
[00:02:49.000 --> 00:02:52.000]  可以帶來對我們的衝擊
[00:02:52.000 --> 00:02:54.000]  如果大家都會留意到
[00:02:54.000 --> 00:02:55.000]  你身邊的弟兄姊妹
[00:02:55.000 --> 00:02:58.000]  我都聽到有些告訴我
[00:02:58.000 --> 00:03:00.000]  她現在不能夠再信主了
[00:03:00.000 --> 00:03:01.000]  因為她結了婚
[00:03:01.000 --> 00:03:04.000]  她先生不接受她回教會
[00:03:04.000 --> 00:03:06.000]  有一些告訴我
[00:03:06.000 --> 00:03:09.000]  她現在不能夠再回教會了
[00:03:09.000 --> 00:03:12.000]  因為她接受不了在團契裡面
[00:03:12.000 --> 00:03:14.000]  弟兄姊妹對她有傷害
[00:03:14.000 --> 00:03:16.000]  很多不定的原因
[00:03:16.000 --> 00:03:18.000]  很多時候都會衝擊我們
[00:03:18.000 --> 00:03:20.000]  對主的信心
[00:03:20.000 --> 00:03:23.000]  但是聖經有一個很重要的方向
[00:03:23.000 --> 00:03:24.000]  或者說關鍵
[00:03:24.000 --> 00:03:27.000]  就提醒我們上上去留心去認識
[00:03:27.000 --> 00:03:28.000]  這位主耶穌
[00:03:28.000 --> 00:03:31.000]  究竟是一位怎樣的上帝
[00:03:31.000 --> 00:03:33.000]  認識祂是永恆的上帝
[00:03:33.000 --> 00:03:36.000]  認識祂是那位永不改變的上帝
[00:03:36.000 --> 00:03:39.000]  以致你會知道就算在任何的處境
[00:03:39.000 --> 00:03:42.000]  祂仍然是可信可靠
[00:03:42.000 --> 00:03:46.000]  以致你可以幫助自己堅定的跟隨
[00:03:46.000 --> 00:03:50.000]  而不會失去了神給你的救恩
[00:03:50.000 --> 00:03:53.000]  或者說失去了神給你的一生
[00:03:53.000 --> 00:03:57.000]  要給你的各種的恩惠
[00:03:57.000 --> 00:03:59.000]  所以今天當我們一起讀聖經的時候
[00:03:59.000 --> 00:04:00.000]  去認識主
[00:04:00.000 --> 00:04:02.000]  去明白這位上帝
[00:04:02.000 --> 00:04:03.000]  是怎樣的一位上帝
[00:04:03.000 --> 00:04:07.000]  叫我們更加堅定的信靠主
[00:04:07.000 --> 00:04:08.000]  在聖經一開始的時候
[00:04:08.000 --> 00:04:14.000]  就會馬上將主耶穌的超越性說出來
[00:04:14.000 --> 00:04:15.000]  讓我們知道這位主
[00:04:15.000 --> 00:04:19.000]  祂是超越一切一切的權勢
[00:04:19.000 --> 00:04:22.000]  祂是真正掌權的主
[00:04:22.000 --> 00:04:24.000]  大家先看回第一章
[00:04:24.000 --> 00:04:25.000]  開始的時候
[00:04:25.000 --> 00:04:27.000]  聖經就提到上帝在古時
[00:04:27.000 --> 00:04:29.000]  曾經透過不同的先知
[00:04:29.000 --> 00:04:32.000]  用不同的方法來向先祖
[00:04:32.000 --> 00:04:34.000]  特別是舊約的人士
[00:04:34.000 --> 00:04:36.000]  來講述祂自己
[00:04:36.000 --> 00:04:38.000]  介紹祂自己
[00:04:38.000 --> 00:04:41.000]  但來到這個末後的日子
[00:04:41.000 --> 00:04:45.000]  聖經就說 神是藉著祂的兒子
[00:04:45.000 --> 00:04:47.000]  向我們說話
[00:04:47.000 --> 00:04:50.000]  這裡所說的藉著他的兒子
[00:04:50.000 --> 00:04:53.000]  是包含了一個很重要的意思
[00:04:53.000 --> 00:04:54.000]  就是說耶穌基督
[00:04:54.000 --> 00:04:58.000]  神的兒子就是啟示
[00:04:58.000 --> 00:05:00.000]  過去是藉著不同的人
[00:05:00.000 --> 00:05:03.000]  來傳達神的道
[00:05:03.000 --> 00:05:07.000]  但是今天耶穌基督就是神的道
[00:05:07.000 --> 00:05:09.000]  就是神的啟示
[00:05:09.000 --> 00:05:11.000]  所以你讀到聖經二萬呼音的時候
[00:05:11.000 --> 00:05:13.000]  聖經就直接說
[00:05:13.000 --> 00:05:20.000]  「太初有道,道與神同在,道就是神」
[00:05:20.000 --> 00:05:22.000]  在這個末後的日子
[00:05:22.000 --> 00:05:25.000]  主耶穌自己來到世上
[00:05:25.000 --> 00:05:27.000]  神是藉著祂的兒子
[00:05:27.000 --> 00:05:32.000]  是直接的讓神的道顯明在我們中間
[00:05:32.000 --> 00:05:36.000]  不再是透過某些先知來講述道
[00:05:36.000 --> 00:05:39.000]  而是讓道直接來到我們中間
[00:05:39.000 --> 00:05:42.000]  顯明神自己的救贖
[00:05:42.000 --> 00:05:45.000]  顯明出神的真理
[00:05:45.000 --> 00:05:46.000]  聖經就說
[00:05:46.000 --> 00:05:48.000]  當我們看到
[00:05:48.000 --> 00:05:52.000]  既然神自己的兒子直接來到我們中間
[00:05:52.000 --> 00:05:55.000]  來向我們啟示他自己的時候
[00:05:55.000 --> 00:05:57.000]  我們就更加要去珍重
[00:05:57.000 --> 00:06:02.000]  這一種的神的恩惠 神的指教
[00:06:02.000 --> 00:06:04.000]  然後聖經就繼續說
[00:06:04.000 --> 00:06:06.000]  神的道是什麼呢?
[00:06:06.000 --> 00:06:09.000]  在第二節中間再說
[00:06:09.000 --> 00:06:13.000]  「神經立他作萬有的承受者
[00:06:13.000 --> 00:06:17.000]  並且藉著他創造了宇宙」
[00:06:17.000 --> 00:06:20.000]  聖經在多處經文不斷地說
[00:06:20.000 --> 00:06:25.000]  這位主耶穌就是那位創造天地的上帝
[00:06:25.000 --> 00:06:29.000]  萬有都是藉著祂所造成的
[00:06:29.000 --> 00:06:33.000]  有時候我們太習慣在世界生活
[00:06:33.000 --> 00:06:35.000]  有時候去到一些郊野的地方
[00:06:35.000 --> 00:06:37.000]  都覺得好像很平常
[00:06:37.000 --> 00:06:38.000]  但是留心
[00:06:38.000 --> 00:06:41.000]  當你看到某一些自然的景象
[00:06:41.000 --> 00:06:43.000]  當你心好像有一些觸動的時候
[00:06:43.000 --> 00:06:46.000]  你要記得這個天地
[00:06:46.000 --> 00:06:48.000]  包括你和我
[00:06:48.000 --> 00:06:51.000]  是由主耶穌所創造出來的
[00:06:51.000 --> 00:06:54.000]  祂是那位天地的創造主
[00:06:54.000 --> 00:06:55.000]  而聖經說
[00:06:55.000 --> 00:06:58.000]  祂是那位承受萬有的
[00:06:58.000 --> 00:07:01.000]  祂要承受祂所創造的一切
[00:07:01.000 --> 00:07:03.000]  聖經所說的承受
[00:07:03.000 --> 00:07:07.000]  其實是在說一個後智的意思
[00:07:07.000 --> 00:07:08.000]  什麼後智?
[00:07:08.000 --> 00:07:10.000]  在當時的人很明白
[00:07:10.000 --> 00:07:14.000]  就是兒子承受負一切的產業
[00:07:14.000 --> 00:07:15.000]  當說到後智的時候
[00:07:15.000 --> 00:07:19.000]  是在說他要承受一切
[00:07:19.000 --> 00:07:24.000]  聖經說既然上帝創造天地
[00:07:24.000 --> 00:07:28.000]  而主耶穌也是承受這些一切
[00:07:28.000 --> 00:07:33.000]  因為祂要承受祂所創造的一切
[00:07:33.000 --> 00:07:35.000]  在這個時候你會體會
[00:07:35.000 --> 00:07:38.000]  就是整個宇宙窮滄
[00:07:38.000 --> 00:07:40.000]  包括每一個的生命
[00:07:40.000 --> 00:07:42.000]  都是屬於主
[00:07:42.000 --> 00:07:44.000]  承受只是講述出
[00:07:44.000 --> 00:07:47.000]  這一切一切都是屬於上帝
[00:07:47.000 --> 00:07:50.000]  因此祂在我們身上有絕對的主權
[00:07:50.000 --> 00:07:52.000]  祂是我們的神
[00:07:52.000 --> 00:07:55.000]  祂掌管我們的生命
[00:07:55.000 --> 00:07:57.000]  因此當你再讀聖經的時候
[00:07:57.000 --> 00:07:58.000]  聖經在其他地方
[00:07:58.000 --> 00:08:01.000]  特別羅馬書特別提及一點
[00:08:01.000 --> 00:08:02.000]  聖經就說
[00:08:02.000 --> 00:08:07.000]  整個世界萬有都是本於他
[00:08:07.000 --> 00:08:10.000]  都是倚靠他
[00:08:10.000 --> 00:08:12.000]  是歸於他
[00:08:12.000 --> 00:08:14.000]  是祂所創造的
[00:08:14.000 --> 00:08:16.000]  是倚靠著祂的
[00:08:16.000 --> 00:08:17.000]  聖經接著再說
[00:08:17.000 --> 00:08:19.000]  是用祂的說話
[00:08:19.000 --> 00:08:21.000]  祂帶著能力的說話
[00:08:21.000 --> 00:08:23.000]  去托著萬有
[00:08:23.000 --> 00:08:25.000]  因此萬有都是倚靠祂
[00:08:25.000 --> 00:08:27.000]  不能夠再維繫著
[00:08:27.000 --> 00:08:29.000]  原來是歸於祂
[00:08:29.000 --> 00:08:31.000]  都是祂所承受
[00:08:31.000 --> 00:08:34.000]  是屬於祂
[00:08:34.000 --> 00:08:35.000]  各位弟兄姊妹
[00:08:35.000 --> 00:08:38.000]  不要當這些是一些純粹理念
[00:08:38.000 --> 00:08:42.000]  應該是講述一個天地的真理
[00:08:42.000 --> 00:08:44.000]  很多人以為我們所見到的
[00:08:44.000 --> 00:08:46.000]  眼前的事情就是這麼多
[00:08:46.000 --> 00:08:49.000]  我們見到的四處的社會國家人口
[00:08:49.000 --> 00:08:51.000]  就是這樣的
[00:08:51.000 --> 00:08:53.000]  是自動自己來不斷的發展
[00:08:53.000 --> 00:08:55.000]  不是
[00:08:55.000 --> 00:08:56.000]  在背後
[00:08:56.000 --> 00:08:59.000]  是一位創造天地的上帝
[00:08:59.000 --> 00:09:01.000]  維繫著整個的天地
[00:09:01.000 --> 00:09:05.000]  亦都在當中掌管一切
[00:09:05.000 --> 00:09:07.000]  有人就說
[00:09:07.000 --> 00:09:10.000]  如果你說沒有一個創造主
[00:09:10.000 --> 00:09:12.000]  打一個比喻
[00:09:12.000 --> 00:09:15.000]  如果有一次你在一個沙漠裏面
[00:09:15.000 --> 00:09:17.000]  在沙漠裏面走的時候
[00:09:17.000 --> 00:09:21.000]  突然在地上見到一個手錶
[00:09:21.000 --> 00:09:23.000]  在沙堆裏面
[00:09:23.000 --> 00:09:25.000]  閃閃的拿出來
[00:09:25.000 --> 00:09:29.000]  是一隻很漂亮的金錶
[00:09:29.000 --> 00:09:31.000]  但是你旁邊的朋友就說
[00:09:31.000 --> 00:09:33.000]  有什麼這麼稀奇呢
[00:09:33.000 --> 00:09:36.000]  這隻錶是因為經過年月
[00:09:36.000 --> 00:09:38.000]  一直沖洗沙
[00:09:38.000 --> 00:09:41.000]  所以慢慢它變成很多的齒輪
[00:09:41.000 --> 00:09:45.000]  慢慢就變成一隻這麼漂亮的錶
[00:09:45.000 --> 00:09:47.000]  我想你一定會大笑
[00:09:47.000 --> 00:09:54.000]  有什麼可能沙會沖積而成為一隻錶呢
[00:09:54.000 --> 00:09:56.000]  因此不要習以為常
[00:09:56.000 --> 00:09:59.000]  以為這些都是一切自然發生
[00:09:59.000 --> 00:10:00.000]  其實這個自然
[00:10:00.000 --> 00:10:04.000]  正是上帝的超自然注入當中
[00:10:04.000 --> 00:10:07.000]  帶來這一切奇妙的創造
[00:10:07.000 --> 00:10:09.000]  奇妙的工作
[00:10:09.000 --> 00:10:12.000]  認識這位儒生已經說到
[00:10:12.000 --> 00:10:17.000]  萬有都是萬有的承受者
[00:10:17.000 --> 00:10:20.000]  而且萬有是祂所創造的
[00:10:20.000 --> 00:10:22.000]  然後聖經再說
[00:10:22.000 --> 00:10:25.000]  你先看第三節中間說
[00:10:25.000 --> 00:10:28.000]  祂用自己帶有能力的話
[00:10:28.000 --> 00:10:30.000]  掌管了萬有
[00:10:30.000 --> 00:10:33.000]  祂用祂自己帶有能力的話
[00:10:33.000 --> 00:10:36.000]  也意味著祂所定義要成全的事情
[00:10:36.000 --> 00:10:38.000]  就必定成全
[00:10:38.000 --> 00:10:40.000]  我們順順說
[00:10:40.000 --> 00:10:43.000]  聖經說到神命立就立
[00:10:43.000 --> 00:10:45.000]  命有就有
[00:10:45.000 --> 00:10:49.000]  祂的說話也意味著祂的意願
[00:10:49.000 --> 00:10:51.000]  當祂要成就一件事情的時候
[00:10:51.000 --> 00:10:54.000]  就必定成就
[00:10:54.000 --> 00:10:55.000]  而聖經就說
[00:10:55.000 --> 00:10:58.000]  祂用祂的說話來掌管萬有
[00:10:58.000 --> 00:11:01.000]  或者說用祂的說話托住萬有
[00:11:01.000 --> 00:11:05.000]  你見到最近天氣開始有少少轉涼
[00:11:05.000 --> 00:11:08.000]  開始感覺有季節的轉變
[00:11:08.000 --> 00:11:11.000]  整個宇宙四時運轉
[00:11:11.000 --> 00:11:13.000]  日出日落
[00:11:13.000 --> 00:11:14.000]  你會體會到
[00:11:14.000 --> 00:11:19.000]  如果不是上帝用祂大能的權柄托住
[00:11:19.000 --> 00:11:20.000]  維繫住
[00:11:20.000 --> 00:11:23.000]  是不可以這樣的
[00:11:23.000 --> 00:11:26.000]  或者我們再進一步再想
[00:11:26.000 --> 00:11:32.000]  如果這個天地是上帝的大能去維繫住
[00:11:32.000 --> 00:11:34.000]  何況我們人生
[00:11:34.000 --> 00:11:38.000]  我們每一步會經歷的每一件事情
[00:11:38.000 --> 00:11:42.000]  豈不是都要為上帝去托住
[00:11:42.000 --> 00:11:44.000]  去掌管
[00:11:44.000 --> 00:11:45.000]  特別是屬神的兒女
[00:11:45.000 --> 00:11:48.000]  更加體會到上帝不斷地講述
[00:11:48.000 --> 00:11:51.000]  你每一天的生命
[00:11:51.000 --> 00:11:53.000]  是我所掌管住的
[00:11:53.000 --> 00:11:57.000]  是我所托住的
[00:11:57.000 --> 00:11:58.000]  我講回這一點的時候
[00:11:58.000 --> 00:12:00.000]  我就想回自己
[00:12:00.000 --> 00:12:02.000]  也曾經跟弟子趙說過
[00:12:02.000 --> 00:12:04.000]  我曾經做過心臟手術
[00:12:04.000 --> 00:12:07.000]  那個經歷我常常都想起
[00:12:07.000 --> 00:12:10.000]  在心臟手術做完之後
[00:12:10.000 --> 00:12:11.000]  推出來
[00:12:11.000 --> 00:12:15.000]  當時整個人很痛楚
[00:12:15.000 --> 00:12:18.000]  剛剛麻醉藥開始散
[00:12:18.000 --> 00:12:20.000]  去到心切治療室的時候
[00:12:20.000 --> 00:12:22.000]  以為比較安寧一點
[00:12:22.000 --> 00:12:24.000]  但都不是真的那麼安寧
[00:12:24.000 --> 00:12:28.000]  因為旁邊都有其他的病友
[00:12:28.000 --> 00:12:29.000]  在心切治療室的病友
[00:12:29.000 --> 00:12:32.000]  有時候有些突發性的問題
[00:12:32.000 --> 00:12:34.000]  突然間見到一班醫護
[00:12:34.000 --> 00:12:37.000]  衝到一張床上幫他急救
[00:12:37.000 --> 00:12:38.000]  很多聲音在吵
[00:12:38.000 --> 00:12:42.000]  怎樣幫他搶救
[00:12:42.000 --> 00:12:44.000]  見到自己身體很軟弱
[00:12:44.000 --> 00:12:46.000]  不單止很痛楚
[00:12:46.000 --> 00:12:49.000]  見到自己身體插滿了喉管
[00:12:49.000 --> 00:12:50.000]  我很記得
[00:12:50.000 --> 00:12:53.000]  在我的腹腔插了三條喉管
[00:12:53.000 --> 00:12:54.000]  那三條喉管
[00:12:54.000 --> 00:12:57.000]  是將身體裡面不斷流出血水
[00:12:57.000 --> 00:13:00.000]  一直轉流出去
[00:13:00.000 --> 00:13:02.000]  自己動不了
[00:13:02.000 --> 00:13:03.000]  在那個時候
[00:13:03.000 --> 00:13:04.000]  裡面很痛
[00:13:04.000 --> 00:13:06.000]  外面很嘈吵
[00:13:06.000 --> 00:13:07.000]  在那個時候
[00:13:07.000 --> 00:13:08.000]  我祈禱
[00:13:08.000 --> 00:13:12.000]  求你幫我面對這個處境
[00:13:12.000 --> 00:13:14.000]  但當時有一個很特別的經歷
[00:13:14.000 --> 00:13:15.000]  那個經歷就是
[00:13:15.000 --> 00:13:18.000]  突然間我感覺到自己去到一個
[00:13:18.000 --> 00:13:20.000]  好像無邊無際的
[00:13:20.000 --> 00:13:24.000]  一個很寧很廣闊的地方
[00:13:24.000 --> 00:13:26.000]  在那個地方裡面
[00:13:26.000 --> 00:13:28.000]  我看不到什麼
[00:13:28.000 --> 00:13:30.000]  因為都是漆黑一片
[00:13:30.000 --> 00:13:33.000]  但是就感覺到很廣闊
[00:13:33.000 --> 00:13:36.000]  好像一個大園野
[00:13:36.000 --> 00:13:37.000]  但是那個時候
[00:13:37.000 --> 00:13:38.000]  同樣一種感受就是
[00:13:38.000 --> 00:13:41.000]  突然間覺得很寧靜
[00:13:41.000 --> 00:13:43.000]  你記得剛才我說
[00:13:43.000 --> 00:13:45.000]  周圍的環境絕對不是寧靜
[00:13:45.000 --> 00:13:48.000]  但裡面是一種很清楚的感受
[00:13:48.000 --> 00:13:50.000]  很寧靜
[00:13:50.000 --> 00:13:52.000]  然後接著體會
[00:13:52.000 --> 00:13:55.000]  上帝與我同在
[00:13:55.000 --> 00:13:57.000]  心中有一種思想
[00:13:57.000 --> 00:14:04.000]  這位主用祂的恩手托住我
[00:14:04.000 --> 00:14:06.000]  這種體會
[00:14:06.000 --> 00:14:09.000]  將一份信心放在我裡面
[00:14:09.000 --> 00:14:11.000]  然後自己也鼓勵自己
[00:14:11.000 --> 00:14:14.000]  你放心忍耐著
[00:14:14.000 --> 00:14:16.000]  上帝用祂的恩典托住你
[00:14:16.000 --> 00:14:19.000]  你放心面對
[00:14:19.000 --> 00:14:20.000]  之後一段長時間
[00:14:20.000 --> 00:14:24.000]  一直去調理康復
[00:14:24.000 --> 00:14:26.000]  但是這個體會
[00:14:26.000 --> 00:14:28.000]  給我裡面一種力量
[00:14:28.000 --> 00:14:31.000]  我繼續去忍耐著
[00:14:31.000 --> 00:14:34.000]  後來可以康復
[00:14:34.000 --> 00:14:36.000]  等於照顧生活上的事情
[00:14:36.000 --> 00:14:38.000]  你會有不同的體會
[00:14:38.000 --> 00:14:39.000]  但你記住
[00:14:39.000 --> 00:14:42.000]  這位上帝是掌管天地的上帝
[00:14:42.000 --> 00:14:44.000]  他同時掌管你的人生
[00:14:44.000 --> 00:14:46.000]  掌管你每一個的經歷
[00:14:46.000 --> 00:14:50.000]  你記得去信靠他
[00:14:50.000 --> 00:14:52.000]  當詩篇很多時候講到
[00:14:52.000 --> 00:14:55.000]  耶和華是我的倚靠
[00:14:55.000 --> 00:14:58.000]  是我的盆石
[00:14:58.000 --> 00:15:00.000]  他背後其實也是同樣在講
[00:15:00.000 --> 00:15:02.000]  因為他們相信
[00:15:02.000 --> 00:15:04.000]  上帝是他們的倚靠
[00:15:04.000 --> 00:15:06.000]  因為祂掌管他們的人生
[00:15:06.000 --> 00:15:08.000]  也是他們的盆石
[00:15:08.000 --> 00:15:09.000]  站立在主的裡面
[00:15:09.000 --> 00:15:11.000]  就可以不自動搖
[00:15:11.000 --> 00:15:16.000]  因為這位主掌管天地
[00:15:16.000 --> 00:15:17.000]  所以你知道
[00:15:17.000 --> 00:15:18.000]  當他們這樣講的時候
[00:15:18.000 --> 00:15:20.000]  同樣因為他們知道
[00:15:20.000 --> 00:15:24.000]  這位上帝是因典的掌權
[00:15:24.000 --> 00:15:25.000]  帶領著他們
[00:15:25.000 --> 00:15:27.000]  他們就可以倚靠祂
[00:15:27.000 --> 00:15:30.000]  安穩在祂的裡面
[00:15:30.000 --> 00:15:32.000]  當我們讀聖經的時候
[00:15:32.000 --> 00:15:35.000]  當你看到主的那種屬性的時候
[00:15:35.000 --> 00:15:36.000]  你知道不單是一些
[00:15:36.000 --> 00:15:40.000]  好像很外在的一些理念
[00:15:40.000 --> 00:15:42.000]  而是對你每一天
[00:15:42.000 --> 00:15:46.000]  是絕對有關係的一種靈受
[00:15:46.000 --> 00:15:48.000]  我們再看下去的時候
[00:15:48.000 --> 00:15:50.000]  聖經就在講
[00:15:50.000 --> 00:15:52.000]  剛才第三節
[00:15:52.000 --> 00:15:54.000]  他是神榮耀的光輝
[00:15:54.000 --> 00:15:57.000]  是神本質的真相
[00:15:57.000 --> 00:16:02.000]  因為主耶穌是神榮耀的光輝
[00:16:02.000 --> 00:16:04.000]  意味著祂是上帝
[00:16:04.000 --> 00:16:09.000]  祂是神本體的真相
[00:16:09.000 --> 00:16:13.000]  主耶穌就是神的榮耀
[00:16:13.000 --> 00:16:15.000]  祂完全無缺地
[00:16:15.000 --> 00:16:19.000]  把神的榮耀顯出來
[00:16:19.000 --> 00:16:22.000]  祂也是上帝本質的真相
[00:16:22.000 --> 00:16:25.000]  也意味著祂是完全
[00:16:25.000 --> 00:16:28.000]  和神一樣的本質
[00:16:28.000 --> 00:16:30.000]  聖經其實是直指
[00:16:30.000 --> 00:16:33.000]  主耶穌就是神
[00:16:33.000 --> 00:16:35.000]  祂和神一樣的本質
[00:16:35.000 --> 00:16:36.000]  一樣的屬性
[00:16:36.000 --> 00:16:37.000]  所以聖經就說
[00:16:37.000 --> 00:16:39.000]  祂是神榮耀的光輝
[00:16:39.000 --> 00:16:43.000]  是神本體本質的真相
[00:16:43.000 --> 00:16:45.000]  我們記得當主耶穌在世上的時候
[00:16:45.000 --> 00:16:47.000]  當時有一位門徒肥力
[00:16:47.000 --> 00:16:48.000]  就和主耶穌說
[00:16:48.000 --> 00:16:50.000]  主耶穌就快離開了
[00:16:50.000 --> 00:16:53.000]  他說求主耶穌讓我們看見符
[00:16:53.000 --> 00:16:56.000]  我們很想看到天符
[00:16:56.000 --> 00:16:59.000]  但主耶穌就和他說
[00:16:59.000 --> 00:17:01.000]  人看見了我
[00:17:01.000 --> 00:17:05.000]  就是看見了符
[00:17:05.000 --> 00:17:06.000]  為什麼你叫我
[00:17:06.000 --> 00:17:10.000]  把符顯出給你看呢?
[00:17:10.000 --> 00:17:13.000]  後來主耶穌不斷地講述
[00:17:13.000 --> 00:17:16.000]  祂說我符在我裡面
[00:17:16.000 --> 00:17:18.000]  我在符裡面
[00:17:18.000 --> 00:17:22.000]  我與符原為一
[00:17:22.000 --> 00:17:24.000]  聖經裡面很清楚地講述
[00:17:24.000 --> 00:17:27.000]  我們這位主耶穌
[00:17:27.000 --> 00:17:31.000]  祂和符是合一的
[00:17:31.000 --> 00:17:35.000]  祂們是同尊同榮
[00:17:35.000 --> 00:17:38.000]  主耶穌是神
[00:17:38.000 --> 00:17:40.000]  聖經就一路講述
[00:17:40.000 --> 00:17:42.000]  祂是神榮耀的光輝
[00:17:42.000 --> 00:17:45.000]  是神本體的真相
[00:17:45.000 --> 00:17:47.000]  而祂來到世上的時候
[00:17:47.000 --> 00:17:50.000]  祂承傳了潔淨罪惡的事情
[00:17:50.000 --> 00:17:52.000]  就坐在高天
[00:17:52.000 --> 00:17:54.000]  至尊者的右邊
[00:17:54.000 --> 00:17:56.000]  聖經提到這位主
[00:17:56.000 --> 00:17:59.000]  祂來到世上承傳了舊恩
[00:17:59.000 --> 00:18:04.000]  祂坐在神的右邊
[00:18:04.000 --> 00:18:09.000]  大家可能都會去過
[00:18:09.000 --> 00:18:12.000]  在沙田有一個杜豐山
[00:18:12.000 --> 00:18:14.000]  在上面有一個很大的十字架
[00:18:14.000 --> 00:18:16.000]  大家很多都知道
[00:18:16.000 --> 00:18:18.000]  有沒有試過上到十字架
[00:18:18.000 --> 00:18:20.000]  望一望十字架的時候
[00:18:20.000 --> 00:18:22.000]  你會看到什麼?
[00:18:22.000 --> 00:18:23.000]  「成不了」
[00:18:23.000 --> 00:18:25.000]  有兩個字刻在上面
[00:18:25.000 --> 00:18:26.000]  「成不了」
[00:18:26.000 --> 00:18:29.000]  我好幾次在那裡默想的時候
[00:18:29.000 --> 00:18:31.000]  我就想起主耶穌在十字架上的時候
[00:18:31.000 --> 00:18:33.000]  祂不是宣告我失敗了
[00:18:33.000 --> 00:18:35.000]  現在被釘十字架
[00:18:35.000 --> 00:18:37.000]  而是祂說「成了」
[00:18:37.000 --> 00:18:41.000]  因為祂以自己代屬了我們的生命
[00:18:41.000 --> 00:18:43.000]  承傳了舊恩
[00:18:43.000 --> 00:18:49.000]  祂完成了這件極其偉大的舊恩
[00:18:49.000 --> 00:18:52.000]  因此你會看到聖經所說
[00:18:52.000 --> 00:18:55.000]  祂作成了潔淨罪惡的事情
[00:18:55.000 --> 00:18:57.000]  就坐下
[00:18:57.000 --> 00:19:00.000]  表示祂已經完成了拯救
[00:19:00.000 --> 00:19:03.000]  這位天地的創造主
[00:19:03.000 --> 00:19:06.000]  也是為我們完成舊恩的主
[00:19:06.000 --> 00:19:12.000]  一直講述到祂的奇妙的創造和舊恩
[00:19:12.000 --> 00:19:15.000]  當聖經這樣說的時候
[00:19:15.000 --> 00:19:16.000]  接著我們再看的時候
