
[00:00:00.000 --> 00:00:02.000]  大家好,我是林牧師
[00:02:15.000 --> 00:02:20.000]  我覺得是最高潮最重要的一環
[00:02:20.000 --> 00:02:22.000]  8月13日即是接下來的星期日
[00:02:22.000 --> 00:02:27.000]  就是我要去美國之前最後一個實體的相聚
[00:02:27.000 --> 00:02:31.000]  所以那天生養眾多只是做一個簡單的總結
[00:02:31.000 --> 00:02:39.000]  以及希望跟大家實體一起去為以上六件事去禱告
[00:02:39.000 --> 00:02:42.000]  所以今天這個分享的未來戰士
[00:02:42.000 --> 00:02:49.000]  可以說是我自己的心裡面一個最重最重最大的負擔
[00:02:49.000 --> 00:02:52.000]  或者大家一聽到未來戰士
[00:02:52.000 --> 00:02:53.000]  有人馬上跟我說
[00:02:53.000 --> 00:02:56.000]  林牧師你又是在想一套電影
[00:02:56.000 --> 00:03:01.000]  我知道你又是喜歡看電影的那些未來戰士
[00:03:01.000 --> 00:03:05.000]  Terminator最近那一套叫做黑暗命運
[00:03:05.000 --> 00:03:08.000]  是不是有一點點黑暗了一點呢
[00:03:08.000 --> 00:03:10.000]  我是真的在想一套電影的
[00:03:10.000 --> 00:03:12.000]  那套電影就不是Terminator
[00:03:12.000 --> 00:03:14.000]  就不是這個所謂的未來戰士
[00:03:14.000 --> 00:03:17.000]  我在想的是X-men
[00:03:17.000 --> 00:03:19.000]  X-men當然有很多很多套
[00:03:19.000 --> 00:03:22.000]  但重要的不是你有沒有看過X-men
[00:03:22.000 --> 00:03:24.000]  或者你看過多少套
[00:03:24.000 --> 00:03:28.000]  而是你知道X-men背後那個故事的大綱
[00:03:28.000 --> 00:03:32.000]  X-men是說有一群人在這個世界裡面
[00:03:32.000 --> 00:03:37.000]  是因為他們身體上有另外一個基因叫X-gene
[00:03:37.000 --> 00:03:42.000]  所以他們天生是有一點點跟其他人不一樣的
[00:03:42.000 --> 00:03:46.000]  他們有超能力他有特殊的才能
[00:03:46.000 --> 00:03:50.000]  我很喜歡這套電影的背後的idea
[00:03:50.000 --> 00:03:55.000]  原因是因為X令我想起Christ基督
[00:03:55.000 --> 00:03:58.000]  很多時候是代表了耶穌基督的
[00:03:58.000 --> 00:04:00.000]  X是代表了耶穌基督
[00:04:00.000 --> 00:04:02.000]  我們基督徒也是一樣
[00:04:02.000 --> 00:04:08.000]  在我們生命裡面有那個Christ gene有基督的基因
[00:04:08.000 --> 00:04:11.000]  他的基因是一個十字架的基因
[00:04:11.000 --> 00:04:13.000]  他的基因是一個復活的基因
[00:04:13.000 --> 00:04:15.000]  他的基因叫我們向世界死
[00:04:15.000 --> 00:04:17.000]  向上帝而活
[00:04:17.000 --> 00:04:20.000]  而當我們真的去重生得救
[00:04:20.000 --> 00:04:24.000]  相信悔改相信上帝跟隨他的時候
[00:04:24.000 --> 00:04:25.000]  聖經告訴我們
[00:04:25.000 --> 00:04:28.000]  我們每一個人上帝都會為我們預備
[00:04:28.000 --> 00:04:31.000]  很特有的屬靈恩賜
[00:04:31.000 --> 00:04:35.000]  於是因著基督的基因復活的基因
[00:04:35.000 --> 00:04:36.000]  十字架的基因
[00:04:36.000 --> 00:04:40.000]  我們現在創出了一個新的人生
[00:04:40.000 --> 00:04:42.000]  甚至我可以這樣說
[00:04:42.000 --> 00:04:44.000]  就算你年紀已經老了
[00:04:44.000 --> 00:04:46.000]  當你真的信耶穌的時候
[00:04:46.000 --> 00:04:50.000]  你反而有一點點好像返老還童
[00:04:50.000 --> 00:04:53.000]  你回到一個年輕的時代
[00:04:53.000 --> 00:04:56.000]  你重新再展望你餘下的人生
[00:04:56.000 --> 00:05:00.000]  無論是幾個月幾年幾十年
[00:05:00.000 --> 00:05:03.000]  都好是可以為主所用
[00:05:03.000 --> 00:05:05.000]  我很喜歡X-men這部電影
[00:05:05.000 --> 00:05:11.000]  因為當中其中有一段片段
[00:05:11.000 --> 00:05:14.000]  是講到他們其中一個領袖
[00:05:14.000 --> 00:05:17.000]  叫做Professor X
[00:05:17.000 --> 00:05:20.000]  就開始了一個學校
[00:05:20.000 --> 00:05:21.000]  這個學校叫做
[00:05:21.000 --> 00:05:25.000]  Saviors School for Gifted Youngsters
[00:05:25.000 --> 00:05:28.000]  你可以說他開了一個學校
[00:05:28.000 --> 00:05:34.000]  給這些有特殊才能的天才兒童
[00:05:34.000 --> 00:05:37.000]  他們所謂天才兒童
[00:05:37.000 --> 00:05:40.000]  就是因為他們有X gene的緣故
[00:05:40.000 --> 00:05:41.000]  他們有一些特異功能
[00:05:41.000 --> 00:05:43.000]  我很喜歡這個idea
[00:05:43.000 --> 00:05:47.000]  因為我覺得每一個教會本身
[00:05:47.000 --> 00:05:54.000]  都要成為一間這樣的X-men的學校
[00:05:54.000 --> 00:05:56.000]  我很喜歡這個idea
[00:05:56.000 --> 00:05:59.000]  儘管上帝給了你一些很特別的才能
[00:05:59.000 --> 00:06:02.000]  這個才能是需要有一個導向
[00:06:02.000 --> 00:06:05.000]  這個才能需要有培育有孕育
[00:06:05.000 --> 00:06:07.000]  正如在X-men這部電影裏面
[00:06:07.000 --> 00:06:10.000]  你需要有個天才少年的學校
[00:06:10.000 --> 00:06:13.000]  有個Professor X帶領他們
[00:06:13.000 --> 00:06:14.000]  亦都有其他的老師
[00:06:14.000 --> 00:06:19.000]  今天教會亦都要成為一間這樣的學校
[00:06:19.000 --> 00:06:23.000]  我們的教會不是圍爐取暖
[00:06:23.000 --> 00:06:24.000]  今天太多的教會覺得
[00:06:24.000 --> 00:06:26.000]  我們在這裏是因為
[00:06:26.000 --> 00:06:28.000]  這個世界有很多壓力
[00:06:28.000 --> 00:06:31.000]  我們需要有些東西可以彼此代討
[00:06:31.000 --> 00:06:33.000]  不是的
[00:06:33.000 --> 00:06:35.000]  我們存在的目的是拯救世界
[00:06:35.000 --> 00:06:37.000]  不是圍爐取暖
[00:06:37.000 --> 00:06:40.000]  所以X-men就是一間這樣的學校
[00:06:40.000 --> 00:06:42.000]  他們預備學生
[00:06:42.000 --> 00:06:45.000]  讓他們發展他們的才能
[00:06:45.000 --> 00:06:50.000]  以致他們可以拯救這個世界
[00:06:50.000 --> 00:06:55.000]  令我想起一間在美國的基督教學校
[00:06:55.000 --> 00:06:57.000]  叫做Wyton College
[00:06:57.000 --> 00:07:01.000]  當我們想到領袖訓練創造未來的時候
[00:07:01.000 --> 00:07:03.000]  我們需要想想
[00:07:03.000 --> 00:07:06.000]  究竟我們要成為一間怎樣的學校
[00:07:06.000 --> 00:07:10.000]  這間Wyton是一間我們所謂的文理書院
[00:07:10.000 --> 00:07:12.000]  其實文理書院對香港人來說
[00:07:12.000 --> 00:07:13.000]  可能不是很熟悉
[00:07:13.000 --> 00:07:16.000]  但在外國已經是非常之
[00:07:16.000 --> 00:07:18.000]  很久很久的歷史
[00:07:18.000 --> 00:07:21.000]  甚至我們自己公理堂的喜家理牧師
[00:07:21.000 --> 00:07:24.000]  自己都是以前讀大學的時候
[00:07:24.000 --> 00:07:26.000]  都是讀一間
[00:07:26.000 --> 00:07:30.000]  當時仍然算是基督教的文理書院
[00:07:30.000 --> 00:07:32.000]  我很喜歡Wyton College
[00:07:32.000 --> 00:07:34.000]  它有一個左右名
[00:07:34.000 --> 00:07:35.000]  有一個Moto
[00:07:35.000 --> 00:07:36.000]  它的Moto是什麼呢
[00:07:36.000 --> 00:07:38.000]  就是For Christ and His Kingdom
[00:07:38.000 --> 00:07:39.000]  它說這間學校
[00:07:39.000 --> 00:07:42.000]  我們聚集一起
[00:07:42.000 --> 00:07:46.000]  我們的學習是為了基督和祂的國度
[00:07:46.000 --> 00:07:50.000]  我相信這就是我們訓練領袖
[00:07:50.000 --> 00:07:52.000]  創造未來的意象
[00:07:52.000 --> 00:07:54.000]  我們不是為我們自己圍爐取暖
[00:07:54.000 --> 00:07:58.000]  我們怎可以彼此相愛彼此牧養
[00:07:58.000 --> 00:08:01.000]  彼此相愛彼此牧養絕對是正確的
[00:08:01.000 --> 00:08:05.000]  但是相愛牧養的目標是什麼呢
[00:08:05.000 --> 00:08:08.000]  不是我們人生過得好一點
[00:08:08.000 --> 00:08:11.000]  而是我們可以為耶穌基督
[00:08:11.000 --> 00:08:12.000]  我們的君王
[00:08:12.000 --> 00:08:17.000]  祂的國度打一場非常漂亮的仗
[00:08:17.000 --> 00:08:19.000]  我們要訓練這些領袖
[00:08:19.000 --> 00:08:20.000]  培養他們
[00:08:20.000 --> 00:08:23.000]  以致他們可以創造未來
[00:08:23.000 --> 00:08:24.000]  什麼的未來
[00:08:24.000 --> 00:08:25.000]  什麼的未來
[00:08:25.000 --> 00:08:27.000]  是一個永恆的未來
[00:08:27.000 --> 00:08:28.000]  我們講的不是
[00:08:28.000 --> 00:08:30.000]  我們教會可以承傳
[00:08:30.000 --> 00:08:35.000]  我們教會現在我們的執事長老
[00:08:35.000 --> 00:08:37.000]  現在年紀老邁
[00:08:37.000 --> 00:08:39.000]  需要有新一代的上來
[00:08:39.000 --> 00:08:41.000]  我們講創造的未來
[00:08:41.000 --> 00:08:43.000]  是一個永恆的未來
[00:08:43.000 --> 00:08:46.000]  你記得C.S. Lewis的名言
[00:08:46.000 --> 00:08:47.000]  我經常去提
[00:08:47.000 --> 00:08:51.000]  All that is not eternal is eternally out of date
[00:08:51.000 --> 00:08:53.000]  所有不是屬於永恆的東西
[00:08:53.000 --> 00:08:55.000]  從永恆角度來講
[00:08:55.000 --> 00:08:56.000]  已經過時了
[00:08:56.000 --> 00:08:59.000]  所以我們怎樣去明白聖經
[00:08:59.000 --> 00:09:00.000]  聖經不是給我們圍爐取暖
[00:09:00.000 --> 00:09:03.000]  給我們在這個茫茫人生裡面
[00:09:03.000 --> 00:09:05.000]  得一點甜頭
[00:09:05.000 --> 00:09:07.000]  上帝可以祝福我們
[00:09:07.000 --> 00:09:09.000]  祈禱也都不是祈求
[00:09:09.000 --> 00:09:11.000]  上帝讓我們人生好過一點
[00:09:11.000 --> 00:09:15.000]  而是所有東西指向上帝的天國
[00:09:15.000 --> 00:09:16.000]  永恆的將來
[00:09:16.000 --> 00:09:19.000]  我們的領袖一定要帶領我們
[00:09:19.000 --> 00:09:23.000]  走向這個永恆的未來
[00:09:23.000 --> 00:09:26.000]  一講到領導訓練
[00:09:26.000 --> 00:09:29.000]  通常領袖訓練都是選一些人來講
[00:09:29.000 --> 00:09:33.000]  但其實我想更正確的方法去想
[00:09:33.000 --> 00:09:36.000]  就是領袖訓練是人人的培訓
[00:09:36.000 --> 00:09:40.000]  這個培訓不是單單是某幾個
[00:09:40.000 --> 00:09:42.000]  被揀選出來的領袖
[00:09:42.000 --> 00:09:44.000]  而是人人都有份
[00:09:44.000 --> 00:09:46.000]  人人都可以做
[00:09:46.000 --> 00:09:48.000]  每一個人都是耶穌基督的門徒
[00:09:48.000 --> 00:09:50.000]  每一個人都是耶穌基督的僕人
[00:09:50.000 --> 00:09:54.000]  每一個人都是耶穌基督的學生
[00:09:54.000 --> 00:09:56.000]  而在我們公理堂的
[00:09:56.000 --> 00:09:58.000]  公理宗的這個傳統更是這樣
[00:09:58.000 --> 00:10:01.000]  我們很相信人人皆兵
[00:10:01.000 --> 00:10:03.000]  每一個在教會裡面的人
[00:10:03.000 --> 00:10:08.000]  都是上帝可以使用的兵士
[00:10:08.000 --> 00:10:11.000]  每一個人都要被培訓
[00:10:11.000 --> 00:10:13.000]  願意被培訓
[00:10:13.000 --> 00:10:18.000]  願意去追求成為耶穌基督的徵兵
[00:10:18.000 --> 00:10:20.000]  所以從某個角度來講
[00:10:20.000 --> 00:10:24.000]  我們是在講某一些未來戰士的領袖
[00:10:24.000 --> 00:10:27.000]  一些未來的領袖
[00:10:27.000 --> 00:10:29.000]  但其實這個所謂的未來戰士
[00:10:29.000 --> 00:10:33.000]  包括了這裡每一個人
[00:10:33.000 --> 00:10:35.000]  我們要培養
[00:10:35.000 --> 00:10:38.000]  我們要去到人人皆兵的時候
[00:10:38.000 --> 00:10:41.000]  我們需要一定要培養一種
[00:10:41.000 --> 00:10:43.000]  人人在教會裡面都嚮往
[00:10:43.000 --> 00:10:47.000]  人人都忠心去侍奉上帝的文化
[00:10:47.000 --> 00:10:48.000]  大家明白嗎?
[00:10:48.000 --> 00:10:50.000]  我們的教會裡面
[00:10:50.000 --> 00:10:51.000]  不只是小部份
[00:10:51.000 --> 00:10:52.000]  大部份教會
[00:10:52.000 --> 00:10:54.000]  我不知道你知不知道這個數據
[00:10:54.000 --> 00:10:56.000]  是20%和80%
[00:10:56.000 --> 00:10:59.000]  即是說20%的少數人
[00:10:59.000 --> 00:11:01.000]  在這裡服侍80%
[00:11:01.000 --> 00:11:03.000]  甚麼都不理甚麼都不做
[00:11:03.000 --> 00:11:06.000]  包括不讀聖經不祈禱的人
[00:11:06.000 --> 00:11:08.000]  絕對不是這樣
[00:11:08.000 --> 00:11:10.000]  我們要創造一種文化
[00:11:10.000 --> 00:11:12.000]  我們要培養一種文化
[00:11:12.000 --> 00:11:14.000]  人人都嚮往
[00:11:14.000 --> 00:11:18.000]  人人都忠心去服侍上帝的文化
[00:11:18.000 --> 00:11:21.000]  令我想起這段聖經
[00:11:21.000 --> 00:11:22.000]  我非常之喜歡的聖經
[00:11:22.000 --> 00:11:25.000]  我們一定要高舉這段聖經
[00:11:25.000 --> 00:11:28.000]  提摩太前書三章一節
[00:11:28.000 --> 00:11:30.000]  它是我們其中一個
[00:11:30.000 --> 00:11:32.000]  很重要的核心價值
[00:11:32.000 --> 00:11:34.000]  我讀一讀給你聽
[00:11:34.000 --> 00:11:38.000]  若有人想望監督的積分
[00:11:38.000 --> 00:11:41.000]  他事在善無一件好事
[00:11:41.000 --> 00:11:45.000]  若有人想望監督積積分
[00:11:45.000 --> 00:11:46.000]  甚麼叫監督積分呢?
[00:11:46.000 --> 00:11:50.000]  你暫時當他是教會裡面的領袖
[00:11:50.000 --> 00:11:52.000]  在提摩太前書裡面
[00:11:52.000 --> 00:11:56.000]  提摩太所說的
[00:11:56.000 --> 00:12:00.000]  大概是當中的長老或者執事
[00:12:00.000 --> 00:12:03.000]  但我們不要分得太仔細
[00:12:03.000 --> 00:12:06.000]  我們說所有教會侍奉的崗位
[00:12:06.000 --> 00:12:10.000]  若有人渴望他可以得到積分
[00:12:10.000 --> 00:12:12.000]  是一件美事
[00:12:12.000 --> 00:12:17.000]  是一件福音當中的開心的
[00:12:17.000 --> 00:12:19.000]  好消息的事情
[00:12:19.000 --> 00:12:23.000]  人人都要想望這件事
[00:12:23.000 --> 00:12:25.000]  人人都要祈求
[00:12:25.000 --> 00:12:27.000]  希望被上帝所用
[00:12:27.000 --> 00:12:29.000]  你想想你回去上班的時候
[00:12:29.000 --> 00:12:32.000]  假設你不是隨便
[00:12:32.000 --> 00:12:34.000]  假設你真的不是頹的
[00:12:34.000 --> 00:12:36.000]  你上班的時候
[00:12:36.000 --> 00:12:39.000]  你當然想被你老闆所欣賞
[00:12:39.000 --> 00:12:41.000]  被你老闆所縱容
[00:12:41.000 --> 00:12:43.000]  你也想得到人的稱讚
[00:12:43.000 --> 00:12:45.000]  有時我們會說你這樣的話
[00:12:45.000 --> 00:12:46.000]  你非常熟悉
[00:12:46.000 --> 00:12:49.000]  但有一件事是不熟悉的
[00:12:49.000 --> 00:12:50.000]  是非常熟悉的
[00:12:50.000 --> 00:12:53.000]  是想被上帝所欣賞
[00:12:53.000 --> 00:12:55.000]  被上帝所縱容
[00:12:55.000 --> 00:12:59.000]  被上帝所得到上帝耶穌的稱讚
[00:12:59.000 --> 00:13:00.000]  audience of one
[00:13:00.000 --> 00:13:03.000]  在我們侍奉的我們的聽眾
[00:13:03.000 --> 00:13:05.000]  只有一個就是上帝
[00:13:05.000 --> 00:13:09.000]  我們希望可以在上帝的家裡面
[00:13:09.000 --> 00:13:12.000]  擔當上帝給我們的積分
[00:13:12.000 --> 00:13:17.000]  這件事是非常非常非常好的
[00:13:17.000 --> 00:13:20.000]  如果你想要得到這個積分的時候
[00:13:20.000 --> 00:13:22.000]  有一件事是少不了的
[00:13:22.000 --> 00:13:24.000]  那件事叫聖經
[00:13:24.000 --> 00:13:26.000]  你一定要讀聖經
[00:13:26.000 --> 00:13:28.000]  你一定要明白聖經
[00:13:28.000 --> 00:13:30.000]  我經常都跟這些年輕人
[00:13:30.000 --> 00:13:32.000]  其實不是開玩笑
[00:13:32.000 --> 00:13:33.000]  是說真的
[00:13:33.000 --> 00:13:35.000]  我說如果你不懂本聖經
[00:13:35.000 --> 00:13:37.000]  上帝怎麼用你呢
[00:13:37.000 --> 00:13:39.000]  因為我說你多有領導才能
[00:13:39.000 --> 00:13:42.000]  我話只你會考狀元
[00:13:42.000 --> 00:13:44.000]  其實沒用的
[00:13:44.000 --> 00:13:46.000]  你不懂聖經上帝用不了你
[00:13:46.000 --> 00:13:49.000]  相反如果你懂這本聖經
[00:13:49.000 --> 00:13:52.000]  上帝怎麼不用你呢
[00:13:52.000 --> 00:13:55.000]  我們在一個活在一個時代裡面
[00:13:55.000 --> 00:13:57.000]  需要上帝
[00:13:57.000 --> 00:13:58.000]  服侍上帝的人
[00:13:58.000 --> 00:13:59.000]  需要傳福音的人
[00:13:59.000 --> 00:14:01.000]  需要牧羊教會的人
[00:14:01.000 --> 00:14:03.000]  如果你懂這本聖經
[00:14:03.000 --> 00:14:06.000]  上帝很難不用你
[00:14:06.000 --> 00:14:07.000]  所以很簡單
[00:14:07.000 --> 00:14:11.000]  你要上網有監督的積分
[00:14:11.000 --> 00:14:12.000]  你做一件事
[00:14:12.000 --> 00:14:14.000]  你好好地讀聖經
[00:14:14.000 --> 00:14:15.000]  你好好地學習聖經
[00:14:15.000 --> 00:14:19.000]  那上帝就會一定用你
[00:14:19.000 --> 00:14:21.000]  或者我們再問
[00:14:21.000 --> 00:14:24.000]  上帝會用一些怎樣的人
[00:14:24.000 --> 00:14:26.000]  除了認識聖經的人以外
[00:14:26.000 --> 00:14:30.000]  上帝會使用哪一類人
[00:14:30.000 --> 00:14:33.000]  我不知道你有沒有聽過一句說話
[00:14:33.000 --> 00:14:34.000]  那句說話叫做
[00:14:34.000 --> 00:14:37.000]  God likes to use fat people
[00:14:37.000 --> 00:14:41.000]  上帝喜愛使用肥仔
[00:14:41.000 --> 00:14:43.000]  甚至我可以反過來說
[00:14:43.000 --> 00:14:44.000]  肥仔愛上帝
[00:14:44.000 --> 00:14:45.000]  上帝愛肥仔
[00:14:45.000 --> 00:14:46.000]  肥仔愛上帝
[00:14:46.000 --> 00:14:49.000]  所以我們每一個人都要做肥仔
[00:14:49.000 --> 00:14:50.000]  什麼叫肥仔
[00:14:50.000 --> 00:14:51.000]  FAT
[00:14:51.000 --> 00:14:52.000]  我小時候
[00:14:52.000 --> 00:14:53.000]  中學生的時候
[00:14:53.000 --> 00:14:55.000]  人們已經告訴我
[00:14:55.000 --> 00:14:56.000]  你要做肥仔
[00:14:56.000 --> 00:14:57.000]  你做肥仔
[00:14:57.000 --> 00:14:58.000]  上帝就可以使用你
[00:14:58.000 --> 00:15:01.000]  肥仔代表三個FAT
[00:15:01.000 --> 00:15:02.000]  Faithful
[00:15:02.000 --> 00:15:03.000]  忠心
[00:15:03.000 --> 00:15:04.000]  你要做一個忠心的人
[00:15:04.000 --> 00:15:06.000]  上帝就可以用你
[00:15:06.000 --> 00:15:07.000]  第二
[00:15:07.000 --> 00:15:08.000]  我先跳去T
[00:15:08.000 --> 00:15:09.000]  T是teachable
[00:15:09.000 --> 00:15:10.000]  你要受教
[00:15:10.000 --> 00:15:11.000]  你願意學習
[00:15:11.000 --> 00:15:13.000]  上帝可以使用你
[00:15:13.000 --> 00:15:14.000]  但第三
[00:15:14.000 --> 00:15:15.000]  A在中間
[00:15:15.000 --> 00:15:17.000]  我經常都覺得A是最重要的
[00:15:17.000 --> 00:15:19.000]  Available
[00:15:19.000 --> 00:15:20.000]  什麼意思
[00:15:20.000 --> 00:15:21.000]  我在這裡
[00:15:21.000 --> 00:15:23.000]  我好得閒
[00:15:23.000 --> 00:15:24.000]  上帝你用我
[00:15:24.000 --> 00:15:25.000]  我好得閒
[00:15:25.000 --> 00:15:26.000]  我有空
[00:15:26.000 --> 00:15:27.000]  我有空檔
[00:15:27.000 --> 00:15:29.000]  我的心裡面有空檔
[00:15:29.000 --> 00:15:32.000]  我的時間上面有空檔
[00:15:32.000 --> 00:15:35.000]  在我們一個這麼忙碌的社會裡面
[00:15:35.000 --> 00:15:37.000]  你開始明白
[00:15:37.000 --> 00:15:39.000]  我們其實都有很多弟兄姊妹
[00:15:39.000 --> 00:15:41.000]  都忠心受教
[00:15:41.000 --> 00:15:43.000]  但去到某一個位置
[00:15:43.000 --> 00:15:45.000]  其實人生真的要做一些抉擇
[00:15:45.000 --> 00:15:46.000]  就是
[00:15:46.000 --> 00:15:47.000]  我真的沒有空檔
[00:15:47.000 --> 00:15:48.000]  哎呀
[00:15:48.000 --> 00:15:50.000]  我的工作真的塞到我
[00:15:50.000 --> 00:15:51.000]  我讀書
[00:15:51.000 --> 00:15:53.000]  我又剛好讀了一科
[00:15:53.000 --> 00:15:55.000]  很難讀的
[00:15:55.000 --> 00:15:56.000]  我選擇了
[00:15:56.000 --> 00:15:57.000]  我真的很有興趣
[00:15:57.000 --> 00:15:58.000]  不過
[00:15:58.000 --> 00:15:59.000]  去到一個地步
[00:15:59.000 --> 00:16:00.000]  我慢慢緊
[00:16:00.000 --> 00:16:02.000]  於是我將我人生
[00:16:02.000 --> 00:16:03.000]  是沒有了空檔
[00:16:03.000 --> 00:16:05.000]  所以我就變了做
[00:16:05.000 --> 00:16:06.000]  A不知道什麼
[00:16:06.000 --> 00:16:07.000]  T了
[00:16:07.000 --> 00:16:08.000]  沒有了A
[00:16:08.000 --> 00:16:09.000]  沒有了A
[00:16:09.000 --> 00:16:10.000]  上帝
[00:16:10.000 --> 00:16:11.000]  怎麼用你呢
[00:16:11.000 --> 00:16:12.000]  其實是
[00:16:12.000 --> 00:16:13.000]  沒有辦法
[00:16:13.000 --> 00:16:14.000]  用到你
[00:16:14.000 --> 00:16:16.000]  所以
[00:16:16.000 --> 00:16:17.000]  我想每一個人
[00:16:17.000 --> 00:16:19.000]  都要去做一些抉擇
[00:16:19.000 --> 00:16:21.000]  當然
[00:16:21.000 --> 00:16:22.000]  你小時候
[00:16:22.000 --> 00:16:23.000]  比較簡單一點
[00:16:23.000 --> 00:16:24.000]  個抉擇
[00:16:24.000 --> 00:16:25.000]  即是不在你手中
[00:16:25.000 --> 00:16:26.000]  但去到
[00:16:26.000 --> 00:16:28.000]  遙遠一點的時候
[00:16:28.000 --> 00:16:30.000]  你會發現你自己
[00:16:30.000 --> 00:16:31.000]  需要做一些抉擇
[00:16:31.000 --> 00:16:32.000]  或者我們做父母
[00:16:32.000 --> 00:16:33.000]  都要做一些抉擇
[00:16:33.000 --> 00:16:34.000]  究竟我們想
[00:16:34.000 --> 00:16:35.000]  我們的孩子們
[00:16:35.000 --> 00:16:36.000]  是
[00:16:36.000 --> 00:16:38.000]  完全沒有了A
[00:16:38.000 --> 00:16:39.000]  即是肥不到的
[00:16:39.000 --> 00:16:40.000]  因為
[00:16:40.000 --> 00:16:41.000]  我們要他
[00:16:41.000 --> 00:16:42.000]  要學這件事
[00:16:42.000 --> 00:16:43.000]  學唱歌
[00:16:43.000 --> 00:16:44.000]  跳舞
[00:16:44.000 --> 00:16:45.000]  學音樂
[00:16:45.000 --> 00:16:46.000]  學
[00:16:46.000 --> 00:16:47.000]  然後學體育
[00:16:47.000 --> 00:16:49.000]  我們要他們
[00:16:49.000 --> 00:16:51.000]  有一個很漂亮的CV
[00:16:51.000 --> 00:16:53.000]  以後可以去報大學
[00:16:53.000 --> 00:16:55.000]  我們要他去補習
[00:16:55.000 --> 00:16:56.000]  是這樣
[00:16:56.000 --> 00:16:58.000]  所以就算我們的孩子
[00:16:58.000 --> 00:17:00.000]  即是他忠心
[00:17:00.000 --> 00:17:01.000]  他受教
[00:17:01.000 --> 00:17:03.000]  但他不允許
[00:17:03.000 --> 00:17:04.000]  他
[00:17:04.000 --> 00:17:05.000]  沒有
[00:17:05.000 --> 00:17:07.000]  沒有空間給上帝
[00:17:07.000 --> 00:17:08.000]  有時
[00:17:08.000 --> 00:17:09.000]  亦都有一些人
[00:17:09.000 --> 00:17:10.000]  他不是
[00:17:10.000 --> 00:17:11.000]  沒有時間
[00:17:11.000 --> 00:17:12.000]  但他用這些時間
[00:17:12.000 --> 00:17:13.000]  拿去做其他事
[00:17:13.000 --> 00:17:14.000]  去
[00:17:14.000 --> 00:17:15.000]  追求自己的興趣
[00:17:15.000 --> 00:17:16.000]  去打機
[00:17:16.000 --> 00:17:17.000]  等等
[00:17:17.000 --> 00:17:18.000]  他心裏面
[00:17:18.000 --> 00:17:19.000]  沒有空間給上帝
[00:17:19.000 --> 00:17:20.000]  這兩種人
[00:17:20.000 --> 00:17:22.000]  上帝都用不到
