
[00:00:00.000 --> 00:00:03.200]  請主婦平安,我們一起祈禱
[00:07:54.480 --> 00:07:57.480]  敬拜就應該是更加沒有藉口了
[00:07:57.480 --> 00:08:00.480]  好 國羅西書
[00:08:00.480 --> 00:08:02.480]  第一章保羅就講了一些開場白
[00:08:02.480 --> 00:08:03.480]  也都講明了
[00:08:03.480 --> 00:08:06.480]  他寫這一封信的目的是什麼呢
[00:08:06.480 --> 00:08:08.480]  他說因此
[00:08:08.480 --> 00:08:10.480]  我們自從聽見的日子
[00:08:10.480 --> 00:08:15.480]  不住地為你們禱告和祈求
[00:08:15.480 --> 00:08:20.480]  願你們滿有一切屬靈的智慧和悟性
[00:08:20.480 --> 00:08:24.480]  真正知道上帝的旨意
[00:08:24.480 --> 00:08:27.480]  好使你們行事為人
[00:08:27.480 --> 00:08:29.480]  對得起主
[00:08:29.480 --> 00:08:31.480]  凡事蒙他喜悅
[00:08:31.480 --> 00:08:35.480]  在一切善事上結果子
[00:08:35.480 --> 00:08:38.480]  對上帝的認識更有獎盡
[00:08:38.480 --> 00:08:41.480]  第二章我跟大家講過
[00:08:41.480 --> 00:08:44.480]  基督徒是要與主耶穌基督同活
[00:08:44.480 --> 00:08:47.480]  我們就會知道他的旨意
[00:08:47.480 --> 00:08:50.480]  有點像摩西是帶領以色列人
[00:08:50.480 --> 00:08:52.480]  出了埃及之後
[00:08:52.480 --> 00:08:56.480]  在西賴山上帝就頒布了十戒
[00:08:56.480 --> 00:09:00.480]  但其實還有很多很多戒命
[00:09:00.480 --> 00:09:03.480]  不是一次過全部給的
[00:09:03.480 --> 00:09:05.480]  那些戒命典章
[00:09:05.480 --> 00:09:08.480]  是在曠野路上慢慢頒布
[00:09:08.480 --> 00:09:11.480]  與基督同活
[00:09:11.480 --> 00:09:14.480]  就是不要走在基督的前面
[00:09:14.480 --> 00:09:17.480]  也不要跟在祂後面太遠
[00:09:17.480 --> 00:09:20.480]  而是要與祂同步前行
[00:09:20.480 --> 00:09:24.480]  第三章張善祿和我分享
[00:09:24.480 --> 00:09:26.480]  要宣賞新人
[00:09:26.480 --> 00:09:29.480]  這是一個比喻
[00:09:29.480 --> 00:09:32.480]  在保羅幾本不同的書信裡面
[00:09:32.480 --> 00:09:34.480]  他都用到這個比喻
[00:09:34.480 --> 00:09:38.480]  新人是從新的思想開始
[00:09:38.480 --> 00:09:42.480]  因為思想是控制我們的行為
[00:09:42.480 --> 00:09:48.480]  假如我們的思想認為說謊
[00:09:48.480 --> 00:09:51.480]  說謊是不算犯罪
[00:09:51.480 --> 00:09:53.480]  如果我們有這樣的思想
[00:09:53.480 --> 00:09:55.480]  我們就經常說謊
[00:09:55.480 --> 00:09:58.480]  三章一至二節保羅就說
[00:09:58.480 --> 00:10:00.480]  既然你民主基督一同復活
[00:10:00.480 --> 00:10:02.480]  就當求上面的事
[00:10:02.480 --> 00:10:04.480]  那你有基督做就上帝右邊
[00:10:04.480 --> 00:10:06.480]  你民主思考上面的事
[00:10:06.480 --> 00:10:10.480]  不要思考地上的事
[00:10:10.480 --> 00:10:14.480]  上面的事就有天上的法則
[00:10:14.480 --> 00:10:15.480]  以說方為例
[00:10:15.480 --> 00:10:17.480]  主耶穌曾經教導說
[00:10:17.480 --> 00:10:21.480]  你們的話事就說事
[00:10:21.480 --> 00:10:24.480]  不是就說不是
[00:10:24.480 --> 00:10:26.480]  若再多說
[00:10:26.480 --> 00:10:28.480]  多說即是怎樣
[00:10:28.480 --> 00:10:31.480]  就是出於那惡者
[00:10:31.480 --> 00:10:35.480]  最近如果我們有留意新聞的話
[00:10:35.480 --> 00:10:37.480]  不是特別大的新聞
[00:10:37.480 --> 00:10:39.480]  不過都很熱門的新聞
[00:10:39.480 --> 00:10:44.480]  就是說在泰緬那邊
[00:10:44.480 --> 00:10:47.480]  有很多詐騙的事件發生
[00:10:47.480 --> 00:10:49.480]  詐騙就不老都有
[00:10:49.480 --> 00:10:52.480]  但是最近那邊那些詐騙事件很恐怖
[00:10:52.480 --> 00:10:54.480]  他們是擄劫那些人
[00:10:54.480 --> 00:10:56.480]  騙了那些人
[00:10:56.480 --> 00:10:57.480]  去到那些園區
[00:10:57.480 --> 00:10:58.480]  說真的是大企業
[00:10:58.480 --> 00:11:00.480]  幾萬人在那裏工作
[00:11:00.480 --> 00:11:02.480]  天天在那裏工作
[00:11:02.480 --> 00:11:09.480]  聽說每人每日工作17個小時
[00:11:09.480 --> 00:11:12.480]  那些詐騙的事發生
[00:11:12.480 --> 00:11:16.480]  不單止損害了很多人的錢
[00:11:16.480 --> 00:11:19.480]  其實都很影響家庭
[00:11:19.480 --> 00:11:22.480]  說方真的是出於惡者
[00:11:22.480 --> 00:11:26.480]  是撒旦的行為
[00:11:26.480 --> 00:11:27.480]  更加具體來說
[00:11:27.480 --> 00:11:30.480]  上面的事其實就是天國的事
[00:11:30.480 --> 00:11:33.480]  因此今天第四則經文一開始的第二節
[00:11:33.480 --> 00:11:37.480]  保羅教導哥羅西教的信徒要怎樣?
[00:11:37.480 --> 00:11:40.480]  行節禱告
[00:11:40.480 --> 00:11:43.480]  禱告就是跟上帝溝通
[00:11:43.480 --> 00:11:44.480]  上帝在哪裏?
[00:11:44.480 --> 00:11:45.480]  上帝在上面
[00:11:45.480 --> 00:11:48.480]  主耶穌就在上帝右邊
[00:11:48.480 --> 00:11:50.480]  這個也是跟主耶穌同活的
[00:11:50.480 --> 00:11:53.480]  一個實際可以做的事
[00:11:53.480 --> 00:11:56.480]  但是在第三節至第四節
[00:11:56.480 --> 00:12:02.480]  保羅就勸導教會要為他的團隊祈禱
[00:12:02.480 --> 00:12:05.480]  還說明有祈禱事項
[00:12:05.480 --> 00:12:07.480]  祈禱事項是什麼?
[00:12:07.480 --> 00:12:10.480]  是求上帝給我們開全道的門
[00:12:10.480 --> 00:12:14.480]  能宣講基督的奧秘
[00:12:14.480 --> 00:12:20.480]  這個就是說為天國的擴展去禱告
[00:12:20.480 --> 00:12:21.480]  換句話說
[00:12:21.480 --> 00:12:25.480]  假如我們的人生目標是為耶穌而活
[00:12:25.480 --> 00:12:28.480]  就是為天國而活
[00:12:28.480 --> 00:12:31.480]  為天國的擴展而活
[00:12:31.480 --> 00:12:33.480]  與耶穌同活
[00:12:33.480 --> 00:12:35.480]  想念上面的事
[00:12:35.480 --> 00:12:38.480]  為天國的擴展禱告
[00:12:38.480 --> 00:12:40.480]  是環環相扣
[00:12:40.480 --> 00:12:43.480]  所以在主耶穌頒布的大使命裏面
[00:12:43.480 --> 00:12:45.480]  其實都是在說同樣的事
[00:12:45.480 --> 00:12:48.480]  所以你們要去看萬民作的門徒
[00:12:48.480 --> 00:12:51.480]  奉父子聖靈的名給他們施洗
[00:12:51.480 --> 00:12:53.480]  凡我所吩咐你們的
[00:12:53.480 --> 00:12:55.480]  都教導他們遵守
[00:12:55.480 --> 00:12:58.480]  看我天天與你們同在
[00:12:58.480 --> 00:13:00.480]  直到世代的終結
[00:13:00.480 --> 00:13:03.480]  天天與我們同在
[00:13:03.480 --> 00:13:06.480]  就是當我們思念上面的事
[00:13:06.480 --> 00:13:07.480]  去做全方的工作
[00:13:07.480 --> 00:13:09.480]  去訓練門徒的工作
[00:13:09.480 --> 00:13:12.480]  上帝就會與我們同在
[00:13:12.480 --> 00:13:14.480]  這裏我稍微解釋一下
[00:13:14.480 --> 00:13:18.480]  為什麼保羅會說基督的奧秘呢?
[00:13:18.480 --> 00:13:21.480]  其實我們一般會說基督的福音
[00:13:21.480 --> 00:13:24.480]  為什麼會說用奧秘呢?
[00:13:24.480 --> 00:13:29.480]  我相信這是與當時的文化有關
[00:13:29.480 --> 00:13:32.480]  很多解經家都提到
[00:13:32.480 --> 00:13:33.480]  在保羅的時代
[00:13:33.480 --> 00:13:36.480]  有些哲學思想都會用奧秘
[00:13:36.480 --> 00:13:39.480]  告訴他們有秘密
[00:13:39.480 --> 00:13:40.480]  這個很重要
[00:13:40.480 --> 00:13:41.480]  奧秘來的
[00:13:41.480 --> 00:13:44.480]  藉著這個奧秘來傳達他們的訊息
[00:13:44.480 --> 00:13:47.480]  但是保羅用奧秘
[00:13:47.480 --> 00:13:49.480]  就是形容基督的福音
[00:13:49.480 --> 00:13:52.480]  也都很可能是
[00:13:52.480 --> 00:13:56.480]  與那些熟悉舊約聖經的人有關
[00:13:56.480 --> 00:13:58.480]  在舊約裏面
[00:13:58.480 --> 00:14:01.480]  雖然有很多微塞亞的預言
[00:14:01.480 --> 00:14:06.480]  但是又沒有明明地說
[00:14:06.480 --> 00:14:08.480]  基督會成為肉身
[00:14:08.480 --> 00:14:09.480]  來到世上
[00:14:09.480 --> 00:14:11.480]  住在世人當中
[00:14:11.480 --> 00:14:13.480]  也都沒有說明外邦人
[00:14:13.480 --> 00:14:16.480]  都會好像猶太人那樣
[00:14:16.480 --> 00:14:18.480]  可以藉著信復音
[00:14:18.480 --> 00:14:21.480]  以成為上帝的兒女
[00:14:21.480 --> 00:14:24.480]  以及成為上帝的子民
[00:14:24.480 --> 00:14:26.480]  保羅在不同的詩信裏面
[00:14:26.480 --> 00:14:29.480]  其實都有用基督的奧秘
[00:14:29.480 --> 00:14:31.480]  但是我們單單從哥羅西書
[00:14:31.480 --> 00:14:34.480]  去了解基督的奧秘
[00:14:34.480 --> 00:14:36.480]  在一章26至27節
[00:14:36.480 --> 00:14:38.480]  他已經說了
[00:14:38.480 --> 00:14:42.480]  這就是歷世歷代所隱藏的奧秘
[00:14:42.480 --> 00:14:45.480]  但如今向他的聖徒顯明了
[00:14:45.480 --> 00:14:48.480]  上帝要讓他們知道
[00:14:48.480 --> 00:14:50.480]  這奧秘在外邦人中
[00:14:50.480 --> 00:14:52.480]  有何等豐盛的榮耀
[00:14:52.480 --> 00:14:54.480]  就是基督在你們心裏
[00:14:54.480 --> 00:14:58.480]  成了得榮耀的盼望
[00:14:58.480 --> 00:15:00.480]  這兩節經文讓我們看到
[00:15:00.480 --> 00:15:06.480]  這奧秘在從前的歷世歷代是隱藏的
[00:15:06.480 --> 00:15:09.480]  但如今向聖徒顯明了
[00:15:09.480 --> 00:15:12.480]  對聖徒來說就不再是什麼奧秘了
[00:15:12.480 --> 00:15:15.480]  或者可以說是顯明了奧秘
[00:15:15.480 --> 00:15:17.480]  就不是奧秘了
[00:15:17.480 --> 00:15:19.480]  第二方面這個奧秘
[00:15:19.480 --> 00:15:22.480]  讓外邦人都能夠信復陰
[00:15:22.480 --> 00:15:24.480]  能夠愛上帝
[00:15:24.480 --> 00:15:26.480]  能夠有榮耀的盼望
[00:15:26.480 --> 00:15:28.480]  這裏似乎是針對
[00:15:28.480 --> 00:15:31.480]  一些猶太文化背景的人說
[00:15:31.480 --> 00:15:33.480]  來用奧秘這個詞
[00:15:33.480 --> 00:15:36.480]  因為保羅說要讓他們知道
[00:15:36.480 --> 00:15:39.480]  他們可以指外邦信徒
[00:15:39.480 --> 00:15:41.480]  也可以指猶太人
[00:15:41.480 --> 00:15:43.480]  因為猶太人
[00:15:43.480 --> 00:15:46.480]  是時時以自己是上帝的子民
[00:15:46.480 --> 00:15:48.480]  來引以為榮
[00:15:48.480 --> 00:15:51.480]  覺得自己和外邦人比
[00:15:51.480 --> 00:15:53.480]  我們高你一等
[00:15:53.480 --> 00:15:54.480]  我們是上帝的子民
[00:15:54.480 --> 00:15:57.480]  你們不是
[00:15:57.480 --> 00:15:59.480]  保羅是說那些猶太人
[00:15:59.480 --> 00:16:01.480]  根本不明白上帝的心意
[00:16:01.480 --> 00:16:02.480]  上帝的奧秘
[00:16:02.480 --> 00:16:04.480]  其實都是要使外邦人
[00:16:04.480 --> 00:16:06.480]  同樣可以和上帝
[00:16:06.480 --> 00:16:10.480]  去有一個美好的關係
[00:16:10.480 --> 00:16:12.480]  另外在二章二到三節
[00:16:12.480 --> 00:16:15.480]  保羅都解釋上帝奧秘的意思
[00:16:15.480 --> 00:16:21.480]  是為要使他們的心得安慰
[00:16:21.480 --> 00:16:23.480]  因愛心互相聯絡
[00:16:23.480 --> 00:16:26.480]  以至有從確實了解所產生的豐盛
[00:16:26.480 --> 00:16:31.480]  好心知上帝的奧秘就是基督
[00:16:31.480 --> 00:16:33.480]  在他裏面
[00:16:33.480 --> 00:16:36.480]  隱藏著一切智慧和知識
[00:16:36.480 --> 00:16:44.480]  免得有人用花言巧語迷惑你們
[00:16:44.480 --> 00:16:48.480]  這裏應該是針對世俗的哲學
[00:16:48.480 --> 00:16:52.480]  世俗哲學又用花言巧語
[00:16:52.480 --> 00:16:54.480]  又有奧秘
[00:16:54.480 --> 00:16:56.480]  這些是很深奧的
[00:16:56.480 --> 00:16:57.480]  你要入教
[00:16:57.480 --> 00:17:00.480]  我才將奧秘傳授給你
[00:17:00.480 --> 00:17:02.480]  這個就是保羅
[00:17:02.480 --> 00:17:03.480]  為什麼說
[00:17:03.480 --> 00:17:05.480]  其實上帝都有奧秘
[00:17:05.480 --> 00:17:09.480]  上帝的福音也是一個奧秘
[00:17:09.480 --> 00:17:12.480]  除了為保羅團隊禱告之外
[00:17:12.480 --> 00:17:16.480]  基督徒自己也要把握機會傳福音
[00:17:16.480 --> 00:17:18.480]  在四章五到六節
[00:17:18.480 --> 00:17:23.480]  教導信徒與愛人來往
[00:17:23.480 --> 00:17:27.480]  信徒不是要獨善其身
[00:17:27.480 --> 00:17:29.480]  跑去深山居住
[00:17:29.480 --> 00:17:31.480]  不吃人間煙火
[00:17:31.480 --> 00:17:34.480]  而是仍然活在世上
[00:17:34.480 --> 00:17:37.480]  亦會與外人有交往
[00:17:37.480 --> 00:17:39.480]  保羅教導我們與外人交往
[00:17:39.480 --> 00:17:41.480]  就要有智慧
[00:17:41.480 --> 00:17:44.480]  小心我們的言談
[00:17:44.480 --> 00:17:46.480]  什麼是智慧呢
[00:17:46.480 --> 00:17:47.480]  想到智慧
[00:17:47.480 --> 00:17:51.480]  我就想起最近我與師母有一個討論
[00:17:51.480 --> 00:17:53.480]  我們做基督徒
[00:17:53.480 --> 00:18:00.480]  如果有些大公司減價的時候去買東西
[00:18:00.480 --> 00:18:03.480]  算不算是貪心呢
[00:18:03.480 --> 00:18:06.480]  貪心人減價我們去買東西
[00:18:06.480 --> 00:18:09.480]  還是說智慧呢
[00:18:09.480 --> 00:18:11.480]  我反問一個問題
[00:18:11.480 --> 00:18:14.480]  我們在公司減價的時候不去買東西
[00:18:14.480 --> 00:18:18.480]  是否一定要等公司減完價回復正價的時候
[00:18:18.480 --> 00:18:23.480]  我們才去買東西呢
[00:18:23.480 --> 00:18:27.480]  我相信一般正常人都不會這樣做
[00:18:27.480 --> 00:18:30.480]  但是我們都要小心
[00:18:30.480 --> 00:18:34.480]  不要說減價要快點去買
[00:18:34.480 --> 00:18:36.480]  其實應該要考慮
[00:18:36.480 --> 00:18:38.480]  那樣東西是否有需要
[00:18:38.480 --> 00:18:40.480]  沒有理由人家減價
[00:18:40.480 --> 00:18:42.480]  你沒有需要都買回來等
[00:18:42.480 --> 00:18:48.480]  如果是有需要的
[00:18:48.480 --> 00:18:52.480]  減價去買應該是生活的智慧
[00:18:52.480 --> 00:18:55.480]  這些是屬於生活的智慧
[00:18:55.480 --> 00:18:57.480]  保羅在這裡提到智慧
[00:18:57.480 --> 00:19:00.480]  是用來與外人交往
[00:19:00.480 --> 00:19:03.480]  我相信外人就是指非信徒
[00:19:03.480 --> 00:19:05.480]  真信徒是怎樣的
[00:19:05.480 --> 00:19:08.480]  信徒是自己上帝家裡的人
[00:19:08.480 --> 00:19:10.480]  是自己人
[00:19:10.480 --> 00:19:15.480]  非信徒就是外人
[00:19:15.480 --> 00:19:18.480]  第四章六節提到賢談
[00:19:18.480 --> 00:19:24.480]  我們在用和合本的修訂版
[00:19:24.480 --> 00:19:28.480]  要時常帶著溫和
[00:19:28.480 --> 00:19:30.480]  好像用鹽調味
[00:19:30.480 --> 00:19:34.480]  賢中版的翻譯很好
[00:19:34.480 --> 00:19:37.480]  說要溫和風趣
[00:19:37.480 --> 00:19:42.480]  我們這樣說有什麼好處呢
[00:19:42.480 --> 00:19:47.480]  就是讓外國人樂意與我們閒談
[00:19:47.480 --> 00:19:49.480]  先談一談家常事
[00:19:49.480 --> 00:19:51.480]  不要每次見到非信徒
[00:19:51.480 --> 00:19:54.480]  就說我跟你說你要信耶穌
[00:19:54.480 --> 00:19:56.480]  是因為你是個罪人
[00:19:56.480 --> 00:20:00.480]  這樣別人可能不喜歡和我們談
[00:20:00.480 --> 00:20:01.480]  免得和你說
[00:20:01.480 --> 00:20:05.480]  一開口就說我是罪人
[00:20:05.480 --> 00:20:07.480]  我們要溫和風趣
[00:20:07.480 --> 00:20:08.480]  我們要懂得說話
[00:20:08.480 --> 00:20:09.480]  我們要學習
[00:20:09.480 --> 00:20:11.480]  可以閒話家常
[00:20:11.480 --> 00:20:16.480]  這樣我們才有可能有機會把握
[00:20:16.480 --> 00:20:18.480]  製造機會出來
[00:20:18.480 --> 00:20:23.480]  我們就可以和他們分享我們的信仰
[00:20:23.480 --> 00:20:25.480]  第四章七到十八節
[00:20:25.480 --> 00:20:29.480]  這段經文就是這本書的結尾
[00:20:29.480 --> 00:20:33.480]  裏面提到很多的人名
[00:20:33.480 --> 00:20:35.480]  保羅提到他們的時候
[00:20:35.480 --> 00:20:38.480]  都會說他們問候你們
[00:20:38.480 --> 00:20:40.480]  一家人多好
[00:20:40.480 --> 00:20:42.480]  大家給錢問候
[00:20:42.480 --> 00:20:47.480]  也說保羅稱他們為主的僕人
[00:20:47.480 --> 00:20:50.480]  或者稱呼他們為弟兄
[00:20:50.480 --> 00:20:55.480]  我相信這些人都可以成為我們的榜樣
[00:20:55.480 --> 00:20:57.480]  他們這班人
[00:20:57.480 --> 00:21:01.480]  保羅提到這班人都是為天國而活的人
[00:21:01.480 --> 00:21:06.480]  讓我提幾位我稍為熟悉一些
[00:21:06.480 --> 00:21:08.480]  來介紹給大家知道
[00:21:08.480 --> 00:21:10.480]  第一位是推基古
[00:21:10.480 --> 00:21:12.480]  保羅形容他是怎樣
[00:21:12.480 --> 00:21:18.480]  中心的服役 和我一同作主的僕人
[00:21:18.480 --> 00:21:24.480]  保羅就說要特意打發他到你們那裏去
[00:21:24.480 --> 00:21:27.480]  我們知道保羅寫這封信的時候
[00:21:27.480 --> 00:21:30.480]  是在羅馬坐監
[00:21:30.480 --> 00:21:33.480]  這一次應該不是坐在羅馬的監獄
[00:21:33.480 --> 00:21:40.480]  是屬於一種家居的軟禁的形式
[00:21:40.480 --> 00:21:44.480]  因為當保羅第一次去到羅馬
[00:21:44.480 --> 00:21:48.480]  他是上訴去羅馬的
[00:21:48.480 --> 00:21:50.480]  他要等羅馬皇帝排期
[00:21:50.480 --> 00:21:52.480]  哎呀 有心情了
[00:21:52.480 --> 00:21:55.480]  排定日期了 見見保羅了
[00:21:55.480 --> 00:21:57.480]  他要等的
[00:21:57.480 --> 00:21:59.480]  有關這件事大家可以參考
[00:21:59.480 --> 00:22:01.480]  《仕途行主》二十八章三十節
[00:22:01.480 --> 00:22:03.480]  不是最後一節聖經
