
[00:00:00.000 --> 00:00:11.120]  可能有些人都知道,上星期對我們招家來說是個大日子
[00:01:56.000 --> 00:02:04.520]  我們一家人吃完飯之後,特別是對我們來說是一個很典型的習慣
[00:02:04.520 --> 00:02:10.040]  我不知道你們怎麼去看或者去評估,這樣好不好呢?
[00:02:10.040 --> 00:02:11.800]  為什麼我會問這個問題呢?
[00:02:11.800 --> 00:02:16.520]  因為我知道有些家人,吃完飯之後,大家都是一家人一起吃飯
[00:02:16.520 --> 00:02:22.600]  都是坐在客廳裡,不過那些年輕的青年,少年
[00:02:22.600 --> 00:02:27.120]  就會去掃TikTok,小的那些,不像他們兩個孫子那樣
[00:02:27.120 --> 00:02:33.760]  玩Roblox,或者是其他一些流行的電玩,好像他們兩個孫子一樣
[00:02:33.760 --> 00:02:38.800]  不過旁邊就沒有計時鬧鐘的,就進去玩
[00:02:38.800 --> 00:02:41.880]  父母、公公、婆婆、爺爺、奶奶在做什麼呢?
[00:02:41.880 --> 00:02:50.040]  各自在那裡,有些在看新聞,有些在看YouTube,看什麼不知道
[00:02:50.040 --> 00:02:55.280]  不知道大家有沒有留意到,我們的朋友、家人當中
[00:02:55.280 --> 00:03:00.000]  有這樣的情況出現呢?或者會不會出現在我們家當中呢?
[00:03:00.000 --> 00:03:05.520]  如果有這樣的情況的時候,會不會我們在不知不覺當中
[00:03:05.520 --> 00:03:14.360]  將我們的子女,不經意地,變成將來的一些宅男、宅女呢?
[00:03:14.360 --> 00:03:19.280]  雖然很多時候我們仍然是一家人在一起,特別是會一起吃飯的
[00:03:19.280 --> 00:03:21.920]  間中都會,就算不是住在一起
[00:03:21.920 --> 00:03:27.600]  但是會不會仍然會覺得有些孤獨的感覺?
[00:03:27.600 --> 00:03:31.360]  家裡滿了人,到處看,這個在這裡,那個在這裡,大家坐在一起
[00:03:31.360 --> 00:03:38.640]  但是各人做自己的事,有時候都會覺得,好像很冷漠
[00:03:38.640 --> 00:03:42.200]  我希望沒有,希望家裡沒有這樣的情況出現
[00:03:42.200 --> 00:03:44.800]  但我知道有些人的情況是這樣的
[00:03:44.800 --> 00:03:48.480]  當然在美國,有另外一些極端的
[00:03:48.480 --> 00:03:53.240]  我們感染了另外一些美國的家庭文化
[00:03:53.240 --> 00:03:56.240]  來一來的時候,我們會習染到的
[00:03:56.240 --> 00:03:59.440]  其中一個比較普遍的,是什麼呢?
[00:03:59.440 --> 00:04:03.120]  就是對子女地獄式的教育
[00:04:03.120 --> 00:04:05.240]  什麼叫地獄式的教育呢?
[00:04:05.240 --> 00:04:08.120]  為什麼呢?背後有一個理念
[00:04:08.120 --> 00:04:14.120]  我們不知不覺地很希望我們的子女和很多
[00:04:14.120 --> 00:04:16.400]  是不是很多,我不知道,其他一樣
[00:04:16.400 --> 00:04:20.560]  要將他們打造成為金牌子女
[00:04:20.560 --> 00:04:22.000]  有沒有這樣的想法呢?
[00:04:22.000 --> 00:04:24.480]  可能我們沒有這樣想的
[00:04:24.480 --> 00:04:28.880]  不過我們的行動很多時候是有這樣的情況出現
[00:04:28.880 --> 00:04:32.760]  現在我發覺我們的中學生真的很忙
[00:04:32.760 --> 00:04:39.920]  他們家裡的生活有很嚴格的規矩,規律
[00:04:39.920 --> 00:04:44.360]  和密密麻麻的時間表
[00:04:44.360 --> 00:04:50.360]  譬如你要上advanced placement,AP的課程
[00:04:50.360 --> 00:04:52.840]  有些巡迴的體育比賽
[00:04:52.840 --> 00:04:57.480]  還有你要充實你的履歷,要申請大學
[00:04:57.480 --> 00:05:01.400]  還有很多校外課程,課外的活動
[00:05:01.400 --> 00:05:05.960]  所以很多時候你晚上吃飯的時間
[00:05:05.960 --> 00:05:08.040]  不經意地變成一個board meeting
[00:05:08.040 --> 00:05:10.560]  父母帶著你開會,開什麼會?
[00:05:10.560 --> 00:05:14.680]  講一下學業成績怎麼樣,校外課程要讀什麼
[00:05:14.680 --> 00:05:18.080]  可以爭取進入哪間名校
[00:05:18.080 --> 00:05:20.680]  還有這個星期,1月3,4,5
[00:05:20.680 --> 00:05:25.360]  每個星期哪天做什麼,在哪個時候做什麼事情
[00:05:25.360 --> 00:05:29.720]  所以很多時候吃飯就會談這些事情
[00:05:29.720 --> 00:05:38.160]  不知道我們會不會不自覺地,不是有心的
[00:05:38.160 --> 00:05:45.800]  造就了新一代成就很高,high achievement
[00:05:45.800 --> 00:05:56.000]  但是很容易出現焦慮的年輕人
[00:05:56.000 --> 00:06:00.080]  其實影響可能會更加深遠也說不定
[00:06:00.080 --> 00:06:03.000]  因為當我們這樣做的時候
[00:06:03.000 --> 00:06:07.720]  他們不會思考的,不過他們吸收了訊息是什麼呢?
[00:06:07.720 --> 00:06:12.680]  他們的價值是取決於他們的成就
[00:06:12.680 --> 00:06:19.240]  而不是取決於他們的個性和品格
[00:06:19.240 --> 00:06:21.760]  於是,說嚴重一點
[00:06:21.760 --> 00:06:26.440]  很容易就有一些脆弱的自我認同
[00:06:26.440 --> 00:06:29.480]  什麼意思呢?
[00:06:29.480 --> 00:06:34.200]  人的自尊心很弱的,很多時候是玻璃心
[00:06:34.200 --> 00:06:38.440]  一遇到困難、挫折、失敗、有什麼不行
[00:06:38.440 --> 00:06:43.200]  很容易就depress、崩潰
[00:06:43.200 --> 00:06:46.120]  所以上個禮拜還是前個禮拜我忘記了
[00:06:46.120 --> 00:06:50.640]  跟大家說過,在美國每十個年輕人當中
[00:06:50.640 --> 00:06:56.880]  有一個是認真想過會自殺,就是這麼嚴重
[00:06:56.880 --> 00:07:01.400]  不知道大家聽完之後
[00:07:01.400 --> 00:07:07.120]  有沒有想過自己家裡面有什麼家庭文化呢?
[00:07:07.120 --> 00:07:12.320]  今天我跟大家說的是家庭文化2.0
[00:07:12.320 --> 00:07:17.240]  你自己想一想,現在我們家的文化是怎麼樣的?
[00:07:17.240 --> 00:07:20.800]  我們的家庭文化是什麼呢?
[00:07:20.800 --> 00:07:26.040]  大家有沒有想過,我們的子女在我們現時的環境氣候
[00:07:26.040 --> 00:07:29.320]  在這個家庭文化中長大的時候
[00:07:29.320 --> 00:07:34.560]  對他們以後的人生會有什麼影響?
[00:07:34.560 --> 00:07:40.560]  說到家庭文化,可能不是常常說的family culture
[00:07:40.560 --> 00:07:42.640]  其實簡單來說是什麼呢?
[00:07:42.640 --> 00:07:46.840]  family culture就是在日常生活當中,大家不用說的
[00:07:46.840 --> 00:07:49.440]  不言而喻的一些默契
[00:07:49.440 --> 00:07:53.320]  家裡大家知道怎麼做事的,怎麼運作的
[00:07:53.320 --> 00:07:56.320]  是一些我們不用說了,大家都會做的
[00:07:56.320 --> 00:08:01.280]  一起都會去守的守則,生活上的守則
[00:08:01.280 --> 00:08:05.120]  如果我們將家庭文化比喻為一家公司,當然不是
[00:08:05.120 --> 00:08:11.720]  家庭文化就是這家公司裡的企業靈魂
[00:08:11.720 --> 00:08:17.200]  我們都不太明白,如果我們將家庭文化比喻為一台電腦
[00:08:17.200 --> 00:08:24.120]  比喻一台電腦的時候,家庭文化就是一台電腦的作業系統
[00:08:24.120 --> 00:08:27.120]  如何運作你的電腦
[00:08:27.120 --> 00:08:34.000]  所以如果我們有這樣的觀念,其實家庭文化最低限度有三種不同的功能
[00:08:34.000 --> 00:08:35.600]  第一種功能是什麼?
[00:08:35.600 --> 00:08:38.800]  防禦的功能,就好像一道防火牆
[00:08:38.800 --> 00:08:41.160]  大家玩電腦就知道有防火牆
[00:08:41.160 --> 00:08:49.760]  一道防火牆可以保護家裡的成員在一個混亂的價值觀
[00:08:49.760 --> 00:08:52.280]  很容易被動搖的
[00:08:52.280 --> 00:08:55.280]  但是一道防火牆在家裡長大
[00:08:55.280 --> 00:09:05.360]  可以保護你,就不會那麼容易被不同的價值觀衝擊影響他們
[00:09:05.360 --> 00:09:08.800]  有個保護的功能,防禦的功能
[00:09:08.800 --> 00:09:13.080]  家庭文化也有一種導航的功能
[00:09:13.080 --> 00:09:17.280]  當小朋友或家裡任何一個人都好
[00:09:17.280 --> 00:09:20.920]  當我們面對人生的誘惑、挑戰
[00:09:20.920 --> 00:09:25.360]  或者要面對一些重大的抉擇的時候
[00:09:25.360 --> 00:09:30.200]  家庭文化就會成為我們的北極星
[00:09:30.200 --> 00:09:33.600]  應該如何定位呢?
[00:09:33.600 --> 00:09:34.800]  應該如何做決定呢?
[00:09:34.800 --> 00:09:36.480]  應該如何走呢?
[00:09:36.480 --> 00:09:39.280]  所以家庭文化很多時候都能夠幫助我們
[00:09:39.280 --> 00:09:43.400]  平時沒事就沒事,在有事的時候
[00:09:43.400 --> 00:09:47.280]  就會主導著我們的抉擇
[00:09:47.280 --> 00:09:52.040]  家庭文化也要凝聚在一起
[00:09:52.040 --> 00:09:54.120]  這是一個功能
[00:09:54.120 --> 00:09:59.720]  我希望我們家裡不只是一個回家睡覺的地方
[00:09:59.720 --> 00:10:04.000]  以前我們很忙碌,要工作十幾個小時才能回家睡覺
[00:10:04.000 --> 00:10:08.040]  工作完就回家睡覺
[00:10:08.040 --> 00:10:10.840]  家庭文化讓我們知道
[00:10:10.840 --> 00:10:13.640]  家裡不是一個我們回家休息睡覺的地方
[00:10:13.640 --> 00:10:18.520]  是一個有獨特的氣息,能夠讓人感到安全
[00:10:18.520 --> 00:10:22.480]  感到被接納的一個地方
[00:10:22.480 --> 00:10:24.480]  所以人們說這是一個安全的地方
[00:10:24.480 --> 00:10:27.000]  躲在家裡就覺得安全
[00:10:27.000 --> 00:10:31.160]  不是因為家裡特別堅固,用石屎水來做
[00:10:31.160 --> 00:10:32.840]  而是因為裡面的人
[00:10:32.840 --> 00:10:36.040]  他們如何互相保護大家
[00:10:36.040 --> 00:10:37.920]  所以我剛才說
[00:10:37.920 --> 00:10:41.800]  家庭文化包括有防禦、有導航
[00:10:41.800 --> 00:10:45.120]  也有凝聚的功能
[00:10:45.120 --> 00:10:47.280]  其實對家裡每一個人
[00:10:47.280 --> 00:10:48.720]  不單是小孩子
[00:10:48.720 --> 00:10:52.080]  對家裡每一個人如何在世上生活
[00:10:52.080 --> 00:10:55.840]  影響是相當深遠的
[00:10:55.840 --> 00:10:57.640]  而對基督徒來說
[00:10:57.640 --> 00:11:00.560]  我相信大部分都是基督徒
[00:11:00.560 --> 00:11:04.000]  無道的朋友,我都希望你留心聽一聽
[00:11:04.000 --> 00:11:06.000]  對基督徒來說
[00:11:06.000 --> 00:11:08.280]  更是我們經常說的信仰
[00:11:08.280 --> 00:11:11.840]  如何傳承給我們下一代
[00:11:11.840 --> 00:11:16.880]  不可以忽略的一個課題
[00:11:16.880 --> 00:11:18.360]  所以今天跟大家說
[00:11:18.360 --> 00:11:20.240]  家庭文化2.0是說到
[00:11:20.240 --> 00:11:24.680]  如何建立一個基督徒的家庭文化
[00:11:24.680 --> 00:11:26.360]  當然任何的文化
[00:11:26.360 --> 00:11:28.120]  包括基督徒的家庭文化
[00:11:28.120 --> 00:11:30.640]  就不可以一朝一食
[00:11:30.640 --> 00:11:32.480]  忽然之間就搞定
[00:11:32.480 --> 00:11:38.400]  特別我知道我們在座的人
[00:11:38.400 --> 00:11:39.280]  不同於以前
[00:11:39.280 --> 00:11:43.080]  很多都不是小時候在基督徒家庭長大的
[00:11:43.080 --> 00:11:46.160]  很多人來美國讀書才相信耶穌
[00:11:46.160 --> 00:11:50.080]  所以有時我們沒有在那個環境裡
[00:11:50.080 --> 00:11:51.760]  經歷過、長大過
[00:11:51.760 --> 00:11:56.160]  所以現在你叫我們去建立一個家庭文化
[00:11:56.160 --> 00:11:57.640]  有時真的有些挑戰
[00:11:57.640 --> 00:12:00.800]  我們真的不知道從何開始
[00:12:00.800 --> 00:12:02.840]  甚至我們根本不知道要這樣做
[00:12:02.840 --> 00:12:04.760]  我們就去教會崇拜
[00:12:04.760 --> 00:12:06.120]  帶小朋友回來
[00:12:06.120 --> 00:12:08.280]  我以為已經做了
[00:12:08.280 --> 00:12:10.400]  很多時候都是這樣
[00:12:10.400 --> 00:12:12.680]  但是如果我們相信上帝
[00:12:12.680 --> 00:12:14.040]  我們相信神
[00:12:14.040 --> 00:12:15.400]  我們是基督徒
[00:12:15.400 --> 00:12:17.720]  我們經歷過神的恩典
[00:12:17.720 --> 00:12:19.160]  有沒有經歷過神的恩典?
[00:12:19.160 --> 00:12:23.200]  有沒有經歷過神在我們生命當中給我們那種祝福?
[00:12:23.200 --> 00:12:24.320]  我們有沒有希望
[00:12:24.320 --> 00:12:26.640]  我們真的希望、我們真的想
[00:12:26.640 --> 00:12:28.080]  我們的子女、我們的下一代
[00:12:28.080 --> 00:12:29.840]  成為基督徒去信耶穌
[00:12:29.840 --> 00:12:33.720]  以致他們不單單有永生的盼望
[00:12:33.720 --> 00:12:35.760]  當他們在世上生活的時候
[00:12:35.760 --> 00:12:37.520]  他們能夠活得有意義
[00:12:37.520 --> 00:12:38.680]  能夠活得精彩
[00:12:38.680 --> 00:12:41.680]  能夠覺得不枉此生
[00:12:41.680 --> 00:12:43.440]  我們想不想我們的下一代
[00:12:43.440 --> 00:12:45.680]  有這樣的體會和經歷呢?
[00:12:45.680 --> 00:12:47.600]  如果想的話
[00:12:47.600 --> 00:12:48.640]  弟兄姊妹
[00:12:48.640 --> 00:12:51.480]  我們就必須要在家裡
[00:12:51.480 --> 00:12:55.400]  建立起基督徒的文化
[00:12:55.400 --> 00:12:58.360]  我們可以怎樣開始呢?
[00:12:58.360 --> 00:13:01.280]  首先我們要知道什麼才可以
[00:13:01.280 --> 00:13:02.960]  首先我們要問
[00:13:02.960 --> 00:13:04.720]  我們家裡面
[00:13:04.720 --> 00:13:08.320]  什麼是我們的核心價值呢?
[00:13:08.320 --> 00:13:09.640]  我們的核心價值
[00:13:09.640 --> 00:13:11.120]  如果我們大家都不知道
[00:13:11.120 --> 00:13:13.080]  在家裡什麼是重要的
[00:13:13.080 --> 00:13:14.520]  什麼是寶貴的
[00:13:14.520 --> 00:13:18.160]  在家裡我們最看重的是什麼來的
[00:13:18.160 --> 00:13:19.280]  在我們家裡面
[00:13:19.280 --> 00:13:21.280]  是不是每個人都知道
[00:13:21.280 --> 00:13:23.120]  什麼是我們的指路明燈
[00:13:23.120 --> 00:13:24.720]  是我們的北極星
[00:13:24.720 --> 00:13:26.160]  在我們家裡面
[00:13:26.160 --> 00:13:28.040]  我們有沒有防火牆
[00:13:28.040 --> 00:13:29.600]  我們有防火牆是什麼呢?
[00:13:29.600 --> 00:13:33.160]  我們的平安是來自什麼呢?
[00:13:33.160 --> 00:13:35.280]  有時候我們沒有問這些問題
[00:13:35.280 --> 00:13:36.480]  現在我們就要問
[00:13:36.480 --> 00:13:37.640]  要知道
[00:13:37.640 --> 00:13:39.280]  到底家裡的文化
[00:13:39.280 --> 00:13:40.920]  到底是怎樣的呢?
[00:13:40.920 --> 00:13:43.360]  《聖經》裡面其實記載
[00:13:43.360 --> 00:13:44.160]  今天跟大家說一下
[00:13:44.160 --> 00:13:45.560]  約書亞記
[00:13:45.560 --> 00:13:49.760]  約書亞帶領以色列人
[00:13:49.760 --> 00:13:52.200]  進入迦南
[00:13:52.200 --> 00:13:54.160]  其實進迦南說得很輕鬆
[00:13:54.160 --> 00:13:55.640]  其實是帶著以色列人
[00:13:55.640 --> 00:13:57.920]  征服迦南地
[00:13:57.920 --> 00:14:00.440]  迦南裡面滿佈了很多
[00:14:00.440 --> 00:14:01.840]  不同的種族
[00:14:01.840 --> 00:14:03.320]  不同的神明
[00:14:03.320 --> 00:14:05.560]  當他們大獨已定
[00:14:05.560 --> 00:14:07.440]  已經佔據了迦南
[00:14:07.440 --> 00:14:08.640]  很有把握了
[00:14:08.640 --> 00:14:10.920]  約書亞年紀大了
[00:14:10.920 --> 00:14:13.960]  於是就招聚了所有的以色列人
[00:14:13.960 --> 00:14:15.480]  來到他們面前
[00:14:15.480 --> 00:14:17.000]  做什麼呢?
[00:14:17.000 --> 00:14:20.240]  幫他們重溫耶和華上帝
[00:14:20.240 --> 00:14:21.840]  拯救以色列人
[00:14:21.840 --> 00:14:25.640]  離開埃及的歷史
[00:14:25.640 --> 00:14:26.600]  約書亞提醒他們
[00:14:26.600 --> 00:14:29.040]  從前你們埃及做奴隸多久了?
[00:14:29.040 --> 00:14:30.200]  400年了
[00:14:30.200 --> 00:14:32.280]  上帝怎樣用十個災禍
[00:14:32.280 --> 00:14:34.160]  讓你們能夠擺脫了
[00:14:34.160 --> 00:14:37.680]  埃及人的統治和虐待
[00:14:37.680 --> 00:14:38.960]  雖然去到曠野
[00:14:38.960 --> 00:14:40.160]  但是神在曠野當中
[00:14:40.160 --> 00:14:42.880]  用火柱、雲柱帶領你們
[00:14:42.880 --> 00:14:44.600]  你們經過曠野
[00:14:44.600 --> 00:14:45.600]  遇到很多的仇敵
[00:14:45.600 --> 00:14:47.920]  但是神一一將他們打敗
[00:14:47.920 --> 00:14:49.000]  使用你們
[00:14:49.000 --> 00:14:50.680]  而且夜夜鎖衫
[00:14:50.680 --> 00:14:52.440]  一無所缺
[00:14:52.440 --> 00:14:55.320]  然後走乾地
[00:14:55.320 --> 00:14:58.080]  通過約旦河
[00:14:58.080 --> 00:15:02.680]  攻佔了迦南這個肥沃的地方
[00:15:02.680 --> 00:15:05.200]  將他們不是自己建造的城一切
[00:15:05.200 --> 00:15:08.040]  將不是他們自己栽種的葡萄園、橄欖園
[00:15:08.040 --> 00:15:09.080]  送給他們
[00:15:09.080 --> 00:15:10.600]  可以吃到裡面的果子
[00:15:10.600 --> 00:15:13.840]  所以約書亞提醒他們
[00:15:13.840 --> 00:15:14.960]  我快要走了
[00:15:14.960 --> 00:15:15.840]  回天閣
[00:15:15.840 --> 00:15:17.400]  我快要離開這個世界了
[00:15:17.400 --> 00:15:21.440]  我要將最重要的事
[00:15:21.440 --> 00:15:23.040]  吩咐你們
[00:15:23.040 --> 00:15:24.200]  什麼事呢?
[00:15:24.200 --> 00:15:25.440]  十四節說
[00:15:25.440 --> 00:15:28.400]  你們現在要敬畏耶和華
[00:15:28.400 --> 00:15:30.840]  誠心實意地去侍奉祂
[00:15:30.840 --> 00:15:33.960]  將你們列祖在大河那邊
[00:15:33.960 --> 00:15:36.920]  和在埃及所侍奉的神除掉
[00:15:36.920 --> 00:15:39.200]  去侍奉耶和華神
[00:15:39.200 --> 00:15:41.800]  若是你們以為侍奉耶和華不好
[00:15:41.800 --> 00:15:43.720]  今天就可以選擇
[00:15:43.720 --> 00:15:45.720]  你所要侍奉的
[00:15:45.720 --> 00:15:48.800]  是你們列祖在大河那邊
[00:15:48.800 --> 00:15:50.120]  所侍奉的神
[00:15:50.120 --> 00:15:56.360]  是你們所駐這地的阿摩利人的神
[00:15:56.360 --> 00:15:58.120]  至於我和我家
[00:15:58.120 --> 00:16:02.200]  我們必定侍奉耶和華
[00:16:02.200 --> 00:16:03.440]  剛才我稍微提過
[00:16:03.440 --> 00:16:04.960]  當日以色列人
[00:16:04.960 --> 00:16:06.480]  和我們今天一樣
[00:16:06.480 --> 00:16:08.280]  他們生活的環境
[00:16:08.280 --> 00:16:10.000]  是滿天神佛的
[00:16:10.000 --> 00:16:13.760]  到處都是偶像和假神
[00:16:13.760 --> 00:16:14.800]  無論在埃及
[00:16:14.800 --> 00:16:15.680]  圖然是
[00:16:15.680 --> 00:16:16.920]  出來之後
[00:16:16.920 --> 00:16:21.080]  一直抗夜那四十年走過很多地方
[00:16:21.080 --> 00:16:24.000]  約旦河的東西嶺岸
[00:16:24.000 --> 00:16:25.920]  包括迦南地裡面
[00:16:25.920 --> 00:16:27.400]  都是滿天神佛
[00:16:27.400 --> 00:16:28.200]  完全一樣
[00:16:28.200 --> 00:16:31.240]  很多假神和偶像
[00:16:31.240 --> 00:16:32.480]  所以
[00:16:32.480 --> 00:16:33.760]  若雙俠離開世界之前
[00:16:33.760 --> 00:16:36.440]  有件很重要的事要告訴你們
[00:16:36.440 --> 00:16:39.920]  你們要做一個明智的抉擇
[00:16:39.920 --> 00:16:41.880]  做一個明智的抉擇
[00:16:41.880 --> 00:16:42.920]  若雙俠鼓勵百姓
[00:16:42.920 --> 00:16:44.640]  要敬畏耶和華
[00:16:44.640 --> 00:16:48.000]  誠心實意的去侍奉神
[00:16:48.000 --> 00:16:49.800]  千萬不可以有疑心
[00:16:49.800 --> 00:16:51.400]  這是第一件事
[00:16:51.400 --> 00:16:54.120]  若雙俠在《聖經》當中
[00:16:54.120 --> 00:16:56.040]  他帶頭表態
[00:16:56.040 --> 00:16:59.040]  不過大家有沒有留意到他怎麼表態呢?
[00:16:59.040 --> 00:17:00.320]  他的表態是什麼呢?
[00:17:00.320 --> 00:17:03.360]  他說不單單是他自己會敬拜神
[00:17:03.360 --> 00:17:05.720]  侍奉神
[00:17:05.720 --> 00:17:06.840]  從他的子女行間
[00:17:06.840 --> 00:17:08.160]  他更告訴我們
[00:17:08.160 --> 00:17:12.320]  他立志要自己家裡面每個人
[00:17:12.320 --> 00:17:13.360]  不單單是他的子女
[00:17:13.360 --> 00:17:19.480]  包括他的伯伯、奴隸
[00:17:19.480 --> 00:17:24.840]  都必定要侍奉耶和華神
[00:17:24.840 --> 00:17:27.360]  這就是他在他們面前的表態
[00:17:27.360 --> 00:17:29.320]  指的是我的家
[00:17:29.320 --> 00:17:32.760]  整個家裡面
[00:17:32.760 --> 00:17:34.000]  大大小小的所有人
[00:17:34.000 --> 00:17:35.480]  上上下下
[00:17:35.480 --> 00:17:40.080]  他們都要侍奉耶和華神
[00:17:40.080 --> 00:17:42.480]  所以對若雙俠來說
[00:17:42.480 --> 00:17:44.240]  他的核心價值是什麼呢?
[00:17:44.240 --> 00:17:45.960]  他家裡的核心價值是什麼呢?
[00:17:45.960 --> 00:17:47.440]  就是要敬畏神
[00:17:47.440 --> 00:17:49.160]  侍奉神
[00:17:49.160 --> 00:17:52.400]  若雙俠家裡的紫露明燈
[00:17:52.400 --> 00:17:55.000]  他的北極星是什麼呢?
[00:17:55.000 --> 00:17:56.640]  耶和華上帝
[00:17:56.640 --> 00:17:59.280]  他所相信的神
[00:17:59.280 --> 00:18:01.000]  若雙俠在地上的時候
[00:18:01.000 --> 00:18:02.320]  在上天教之前
[00:18:02.320 --> 00:18:04.040]  他朝聚以色列人
[00:18:04.040 --> 00:18:05.480]  大家有沒有想過
[00:18:05.480 --> 00:18:06.560]  若雙俠在地上的時候
[00:18:06.560 --> 00:18:08.560]  他有他的工作
[00:18:08.560 --> 00:18:10.040]  他的工作是什麼呢?
[00:18:10.040 --> 00:18:13.960]  承接摩西一族之長
[00:18:13.960 --> 00:18:15.960]  他的工作是族長
[00:18:15.960 --> 00:18:17.280]  帶領以色列人
[00:18:17.280 --> 00:18:18.120]  還有
[00:18:18.120 --> 00:18:21.840]  他是開疆拓土的民族英雄
[00:18:21.840 --> 00:18:23.120]  進來之後
[00:18:23.120 --> 00:18:24.640]  打敗這個打敗那個
[00:18:24.640 --> 00:18:27.320]  加拿大就是我們的了
[00:18:27.320 --> 00:18:29.360]  他是帶領以色列人
[00:18:29.360 --> 00:18:32.920]  征服加拿大的偉大領袖
[00:18:32.920 --> 00:18:37.600]  這是若雙俠在地上的工作
[00:18:37.600 --> 00:18:40.600]  他之所以能夠完成這些艱巨的任務
[00:18:40.600 --> 00:18:41.800]  做一族之長
[00:18:41.800 --> 00:18:43.800]  不容易的
[00:18:43.800 --> 00:18:44.800]  還有
[00:18:44.800 --> 00:18:46.480]  要開疆拓土
[00:18:46.480 --> 00:18:48.280]  開創新天地
[00:18:48.280 --> 00:18:50.440]  又要征服加拿大所有的人
[00:18:50.440 --> 00:18:53.200]  以致他們可以在裡面安居樂業
[00:18:53.200 --> 00:18:57.280]  任何一個的工作
[00:18:57.280 --> 00:18:59.280]  都是很艱難的事
[00:18:59.280 --> 00:19:01.360]  而他只能夠完成這些工作
[00:19:01.360 --> 00:19:02.240]  為什麼呢?
[00:19:02.240 --> 00:19:06.560]  因為若雙俠敬畏神
[00:19:06.560 --> 00:19:11.520]  專心一意侍奉祂
[00:19:11.520 --> 00:19:13.520]  在座的弟兄姊妹
[00:19:13.520 --> 00:19:14.680]  如果你們記得
[00:19:14.680 --> 00:19:17.200]  上個星期我跟大家說過
[00:19:17.200 --> 00:19:17.880]  如果你錯過了
[00:19:17.880 --> 00:19:20.760]  可以聽網上的說法
[00:19:20.760 --> 00:19:24.480]  如果我們自己不愛神
[00:19:24.480 --> 00:19:27.480]  如果我們自己不愛神
[00:19:27.480 --> 00:19:29.880]  不尊重神
[00:19:29.880 --> 00:19:31.200]  我告訴你們
[00:19:31.200 --> 00:19:35.040]  我們很難將我們的信仰
[00:19:35.040 --> 00:19:37.800]  傳給我們的下一代
[00:19:37.800 --> 00:19:38.760]  所以第一件事
[00:19:38.760 --> 00:19:42.160]  如果我們真的想我們的子女信耶穌
[00:19:42.160 --> 00:19:44.360]  我們自己才要做一個好基督徒
[00:19:44.360 --> 00:19:46.200]  什麼叫做好基督徒?
[00:19:46.200 --> 00:19:47.600]  敬畏神
[00:19:47.600 --> 00:19:50.000]  因為今天有太多不敬畏神的人
[00:19:50.000 --> 00:19:53.600]  太多不敬畏神的基督徒
[00:19:53.600 --> 00:19:55.400]  不單要敬畏神
[00:19:55.400 --> 00:19:56.440]  專心一意
[00:19:56.440 --> 00:19:58.280]  誠心實意
[00:19:58.280 --> 00:20:00.560]  這是若孫毅用的說話
[00:20:00.560 --> 00:20:03.320]  去侍奉神
[00:20:03.320 --> 00:20:05.880]  所以今天在這個時候
[00:20:05.880 --> 00:20:07.760]  我想向大家呼籲
[00:20:07.760 --> 00:20:10.280]  如果大家真的經歷過神的恩典
[00:20:10.280 --> 00:20:12.200]  經歷過神怎樣帶領你
[00:20:12.200 --> 00:20:14.200]  幫助你、祝福你
[00:20:14.200 --> 00:20:15.560]  以致到今天
