
[00:00:00.000 --> 00:00:03.200]  各位地緣的朋友們 早安
[00:01:13.000 --> 00:01:16.200]  你要知道什麼時候安息
[00:01:16.200 --> 00:01:19.400]  什麼時候榮耀神
[00:01:19.400 --> 00:01:22.800]  我記得在十五二十年前
[00:01:22.800 --> 00:01:25.600]  我以前是做網絡通訊的
[00:01:25.600 --> 00:01:28.200]  所謂的New Kids on the Block
[00:01:28.200 --> 00:01:31.600]  這個大紅辣子雞 是的
[00:01:31.600 --> 00:01:33.800]  所以我那個時候
[00:01:33.800 --> 00:01:36.600]  去Cisco上班
[00:01:36.600 --> 00:01:38.200]  但是我的孩子
[00:01:38.200 --> 00:01:39.800]  一個在讀華大
[00:01:39.800 --> 00:01:42.000]  一個要準備進華大
[00:01:42.000 --> 00:01:44.200]  所以他們就留在這邊
[00:01:44.200 --> 00:01:46.600]  那麼我一個人就到San Jose
[00:01:46.600 --> 00:01:48.400]  硅谷去
[00:01:48.400 --> 00:01:52.000]  淘金啊 是不是
[00:01:52.000 --> 00:01:54.200]  滿懷希望
[00:01:54.200 --> 00:01:56.200]  滿心盼望
[00:01:56.200 --> 00:01:58.600]  滿有憧憬的
[00:01:58.600 --> 00:02:02.200]  在那裏呢
[00:02:02.200 --> 00:02:04.200]  在師科做事
[00:02:04.200 --> 00:02:07.200]  也創過業
[00:02:07.200 --> 00:02:09.400]  但是一個人在那裏
[00:02:09.400 --> 00:02:12.200]  去教會呢
[00:02:12.200 --> 00:02:15.200]  教會就特別喜歡用單身的人
[00:02:15.200 --> 00:02:16.600]  單身在那邊
[00:02:16.600 --> 00:02:18.000]  非常好用
[00:02:18.000 --> 00:02:21.200]  所以也就非常的用我
[00:02:21.200 --> 00:02:23.200]  叫我帶主日學
[00:02:23.200 --> 00:02:24.400]  叫我帶茶經
[00:02:24.400 --> 00:02:27.200]  叫我唱詩班
[00:02:27.200 --> 00:02:29.800]  但是我發現我自己啊
[00:02:29.800 --> 00:02:32.000]  根本靈力不夠
[00:02:32.000 --> 00:02:34.000]  聖經也不懂
[00:02:34.000 --> 00:02:37.800]  所以我就特別到那邊有一間神學院
[00:02:37.800 --> 00:02:39.400]  我去註冊
[00:02:39.400 --> 00:02:41.400]  我申請入學
[00:02:41.400 --> 00:02:44.200]  就是後來我出來那間神學院
[00:02:44.200 --> 00:02:47.200]  它專門是晚上上課
[00:02:47.200 --> 00:02:49.200]  還有禮拜六跟禮拜天
[00:02:49.200 --> 00:02:52.000]  下午等上課
[00:02:52.000 --> 00:02:53.800]  所以我就
[00:02:53.800 --> 00:02:57.200]  做了這個申請入學的考試
[00:02:57.200 --> 00:03:00.600]  結果考不及格
[00:03:00.600 --> 00:03:03.400]  那麼院長就思想了半天
[00:03:03.400 --> 00:03:06.600]  思考了半天
[00:03:06.600 --> 00:03:08.000]  很有意思的是
[00:03:08.000 --> 00:03:11.200]  那個神學院纔開沒幾年
[00:03:11.200 --> 00:03:14.200]  我是第三屆還是第四屆畢業的
[00:03:14.200 --> 00:03:16.200]  所以它人很少
[00:03:16.200 --> 00:03:18.800]  所以來了一個人
[00:03:18.800 --> 00:03:23.200]  他就錄取了我 你知道嗎
[00:03:23.200 --> 00:03:25.000]  所以我在那邊
[00:03:25.000 --> 00:03:27.600]  就讀了兩三年的時間
[00:03:27.600 --> 00:03:30.200]  當然他收我做學生
[00:03:30.200 --> 00:03:33.600]  有一個條件就是留下查看
[00:03:33.600 --> 00:03:35.600]  看我到底行不行
[00:03:35.600 --> 00:03:37.000]  我自己也是很緊張
[00:03:37.000 --> 00:03:38.400]  因爲真的
[00:03:38.400 --> 00:03:41.800]  我那時候聖經都沒有看過一遍
[00:03:41.800 --> 00:03:44.000]  我看到人家都是朗朗上口
[00:03:44.000 --> 00:03:45.400]  我這背經
[00:03:45.400 --> 00:03:49.800]  我滾瓜爛米的背得非常的熟
[00:03:49.800 --> 00:03:52.400]  還記得那時候快要畢業的時候
[00:03:52.400 --> 00:03:54.400]  有一天教務主任
[00:03:54.400 --> 00:03:57.200]  拿了我的申請單來找我說
[00:03:57.200 --> 00:03:59.400]  於同學啊 恭喜你
[00:03:59.400 --> 00:04:04.000]  學校現在准許了你的入學申請了
[00:04:04.000 --> 00:04:08.200]  哈嘍嘍呀 我都快要畢業了
[00:04:08.200 --> 00:04:10.600]  那幾年呢
[00:04:10.600 --> 00:04:13.400]  是我一生最忙的時間
[00:04:13.400 --> 00:04:14.800]  你知道嗎
[00:04:14.800 --> 00:04:16.600]  我在那邊
[00:04:16.600 --> 00:04:21.200]  那些西股那些公司都很拼的
[00:04:21.200 --> 00:04:25.200]  我還有做過一間創業的公司
[00:04:25.200 --> 00:04:28.800]  那麼那個時候忙到一個什麼地步啊
[00:04:28.800 --> 00:04:30.800]  平常忙不講
[00:04:30.800 --> 00:04:33.200]  還要讀神學院晚上跟禮拜六
[00:04:33.200 --> 00:04:35.200]  禮拜天早上
[00:04:35.200 --> 00:04:39.200]  我六點鐘就到辦公室去
[00:04:39.200 --> 00:04:42.000]  到辦公室去做事
[00:04:42.000 --> 00:04:47.800]  然後做到九點趕快趕到教會去教主日學
[00:04:47.800 --> 00:04:52.400]  然後教到十點多又開始主日崇拜
[00:04:52.400 --> 00:04:55.000]  主日崇拜完了就在那邊喫個飯
[00:04:55.000 --> 00:05:00.000]  又趕快去詩歌練唱
[00:05:00.000 --> 00:05:01.400]  練唱完又回到
[00:05:01.400 --> 00:05:04.200]  我有兩個詩班在那裏練唱
[00:05:04.200 --> 00:05:06.000]  我參加兩個詩班
[00:05:06.000 --> 00:05:07.400]  一個外面一個詩班
[00:05:07.400 --> 00:05:10.000]  去練唱完就趕快回到本教會
[00:05:10.000 --> 00:05:13.800]  三點鐘我們自己教會還有詩班練唱
[00:05:13.800 --> 00:05:15.000]  詩班練唱完
[00:05:15.000 --> 00:05:18.800]  晚餐時間我又趕快趕到辦公室去加班
[00:05:18.800 --> 00:05:21.200]  加到晚上
[00:05:21.200 --> 00:05:25.000]  從早到晚
[00:05:25.000 --> 00:05:27.200]  但是神很顧念我
[00:05:27.200 --> 00:05:28.400]  你知道嗎
[00:05:28.400 --> 00:05:31.200]  自從我願意認真的
[00:05:31.200 --> 00:05:35.000]  當我知道我自己不足的時候
[00:05:35.000 --> 00:05:40.600]  神就把各式樣的恩典祝福領到我
[00:05:40.600 --> 00:05:42.800]  我最喜歡說的是
[00:05:42.800 --> 00:05:44.800]  我瞬間不會
[00:05:44.800 --> 00:05:46.800]  沒讀過一遍
[00:05:46.800 --> 00:05:49.200]  但是當我認真的時候呢
[00:05:49.200 --> 00:05:52.000]  我讀過去我就忘不了
[00:05:52.000 --> 00:05:54.800]  我就可以讀一次我就記得
[00:05:54.800 --> 00:05:56.800]  而且那個裏面有什麼內容
[00:05:56.800 --> 00:05:58.400]  可以在我眼睛就跳出來
[00:05:58.400 --> 00:06:02.200]  我就能夠抓到它的意識等
[00:06:02.200 --> 00:06:06.600]  感謝主這是神特別賜給我的
[00:06:06.600 --> 00:06:08.600]  我也非常感恩
[00:06:08.600 --> 00:06:12.200]  在那兩三年中間呢
[00:06:12.200 --> 00:06:13.800]  我常常喜歡講是
[00:06:13.800 --> 00:06:17.400]  淘金不成反得至寶
[00:06:17.400 --> 00:06:19.800]  沒有淘到那個金礦
[00:06:19.800 --> 00:06:21.600]  但是我得到了
[00:06:21.600 --> 00:06:23.400]  數天最大的禪業
[00:06:23.400 --> 00:06:26.000]  我們的主耶穌基督
[00:06:26.000 --> 00:06:27.800]  那時候我很認真
[00:06:27.800 --> 00:06:29.400]  這樣子跑來跑去衝來衝去
[00:06:29.400 --> 00:06:32.600]  神也很保佑我的身體健康
[00:06:32.600 --> 00:06:34.200]  我一個人在那邊
[00:06:34.200 --> 00:06:38.000]  幾乎早飯從來都不喫的
[00:06:38.000 --> 00:06:39.800]  中餐
[00:06:39.800 --> 00:06:41.400]  在Sysco中餐都有
[00:06:41.400 --> 00:06:43.200]  供應你免費喫喝玩樂
[00:06:43.200 --> 00:06:44.600]  通通在裏面
[00:06:44.600 --> 00:06:46.000]  那麼晚餐
[00:06:46.000 --> 00:06:47.400]  有的時候
[00:06:47.400 --> 00:06:48.600]  消費你加一點班
[00:06:48.600 --> 00:06:50.000]  還可以報工賬
[00:06:50.000 --> 00:06:52.200]  再去買菜來買飯來喫
[00:06:52.200 --> 00:06:54.200]  基本上全部喫外面
[00:06:54.200 --> 00:06:56.800]  所謂的喫香喝辣
[00:06:56.800 --> 00:06:58.800]  這麼幾年下來
[00:06:58.800 --> 00:07:02.000]  感謝神還保佑我身體還好
[00:07:02.000 --> 00:07:05.600]  那麼也感謝神到現在
[00:07:05.600 --> 00:07:09.800]  我粗茶淡飯也喫得很高興
[00:07:09.800 --> 00:07:10.600]  是不是
[00:07:10.600 --> 00:07:12.800]  甚至於在那段時間
[00:07:12.800 --> 00:07:14.400]  忙得不得了
[00:07:14.400 --> 00:07:16.400]  後來最後一年
[00:07:16.400 --> 00:07:18.400]  那個孩子大學也畢業了
[00:07:18.400 --> 00:07:20.600]  另外一個也上了
[00:07:20.600 --> 00:07:22.200]  師母也搬過去陪我
[00:07:22.200 --> 00:07:24.400]  所以那最後一年呢
[00:07:24.400 --> 00:07:27.400]  師母也是對我在那個
[00:07:27.400 --> 00:07:30.200]  神學院的時候很大的幫助
[00:07:30.200 --> 00:07:33.000]  她喜歡做煮菜做飯嘛
[00:07:33.000 --> 00:07:35.800]  所以每個禮拜六
[00:07:35.800 --> 00:07:38.200]  學校讀書的時候
[00:07:38.200 --> 00:07:41.200]  她都會帶盤菜去帶鍋湯去
[00:07:41.200 --> 00:07:42.800]  哇那個同學
[00:07:42.800 --> 00:07:44.400]  個個餓得不得了
[00:07:44.400 --> 00:07:45.600]  餓了一個禮拜
[00:07:45.600 --> 00:07:47.800]  就等着喫她的
[00:07:47.800 --> 00:07:51.800]  所以同學也很喜歡我們
[00:07:51.800 --> 00:07:53.600]  院長也很喜歡我們
[00:07:53.600 --> 00:07:55.200]  我還記得有一次
[00:07:55.200 --> 00:07:58.200]  我還是神學生的時候
[00:07:58.200 --> 00:08:01.600]  院長才派我們兩個去中國宣教
[00:08:01.600 --> 00:08:04.400]  這麼多學生他纔派我們兩個去
[00:08:04.400 --> 00:08:05.400]  哈雷路亞
[00:08:05.400 --> 00:08:07.200]  當然啦
[00:08:07.200 --> 00:08:10.000]  那正好我那些學期做了一個報告
[00:08:10.000 --> 00:08:13.000]  叫做使徒循戰的報告
[00:08:13.000 --> 00:08:15.200]  哦上面有好多個主題
[00:08:15.200 --> 00:08:16.800]  比如說是
[00:08:16.800 --> 00:08:20.200]  初代教會爲什麼會發展這麼快
[00:08:20.200 --> 00:08:21.800]  比如有一個例子就是說
[00:08:21.800 --> 00:08:23.600]  使徒們天天睡在一起
[00:08:23.600 --> 00:08:26.400]  禱告唱詩歌讚美神
[00:08:26.400 --> 00:08:29.600]  神將得救的人數天天加給他們等等等等
[00:08:29.600 --> 00:08:31.000]  還有保羅的宣教
[00:08:31.000 --> 00:08:32.200]  一次兩次三次四次
[00:08:32.200 --> 00:08:33.600]  還有使徒的宣教
[00:08:33.600 --> 00:08:36.600]  還有保羅的宣教策略等等
[00:08:36.600 --> 00:08:40.600]  所以他就派我們去中國去宣教
[00:08:40.600 --> 00:08:41.400]  是的
[00:08:41.400 --> 00:08:42.400]  快要畢業的時候
[00:08:42.400 --> 00:08:46.400]  學校有老師也介紹我們
[00:08:46.400 --> 00:08:50.200]  說到加州去帶一個教會
[00:08:50.200 --> 00:08:52.400]  到東岸去帶一個教會
[00:08:52.400 --> 00:08:54.200]  不過我們心在這裏
[00:08:54.200 --> 00:08:56.600]  所以我們最後來這邊
[00:08:56.600 --> 00:08:59.200]  不然我們真是碰不到各位了
[00:08:59.200 --> 00:09:00.600]  感謝神
[00:09:00.600 --> 00:09:03.200]  也很是看到神的幫助
[00:09:03.200 --> 00:09:06.000]  神大能的手在帶領
[00:09:06.000 --> 00:09:08.800]  淘金不成反得至寶
[00:09:08.800 --> 00:09:11.800]  讓地多禱告阿爸福
[00:09:11.800 --> 00:09:14.000]  我們感謝你我們讚美你
[00:09:14.000 --> 00:09:16.600]  你是那又真又活的神
[00:09:16.600 --> 00:09:19.200]  謝謝你使用我們
[00:09:19.200 --> 00:09:24.800]  保守帶領我們今天的時間講的聽的都同德造就
[00:09:24.800 --> 00:09:28.600]  感謝禱告讚美是奉主耶穌基督的名
[00:09:28.600 --> 00:09:30.000]  Amen
[00:09:30.000 --> 00:09:32.000]  剛纔說很忙
[00:09:32.000 --> 00:09:35.000]  我相信我們每一個人都很忙
[00:09:35.000 --> 00:09:37.600]  所以我今天要用我們個人
[00:09:37.600 --> 00:09:40.800]  還有世界上有一些名人
[00:09:40.800 --> 00:09:42.600]  還有一些聖經人物
[00:09:42.600 --> 00:09:45.600]  我們看看他們是怎麼忙的
[00:09:45.600 --> 00:09:49.400]  或者是我們可以從今天學到一些
[00:09:49.400 --> 00:09:53.200]  讓我們能夠忙得不會心亡
[00:09:53.200 --> 00:09:54.400]  你懂我意思嗎
[00:09:54.400 --> 00:09:55.800]  忙怎麼寫啊
[00:09:55.800 --> 00:09:58.400]  就是一個心一個亡
[00:09:58.400 --> 00:10:01.600]  忙的意思就很明白你的心會亡了
[00:10:01.600 --> 00:10:02.600]  是不是
[00:10:02.600 --> 00:10:07.000]  所以我從四個方面來跟各位講
[00:10:07.000 --> 00:10:10.000]  我們到底要忙怎麼忙
[00:10:10.000 --> 00:10:12.600]  那我問各位
[00:10:12.600 --> 00:10:16.800]  早上起來你第一件做什麼事情
[00:10:16.800 --> 00:10:17.400]  禱告
[00:10:17.400 --> 00:10:18.200]  哎呀
[00:10:18.200 --> 00:10:19.200]  這是標準答案
[00:10:19.200 --> 00:10:21.400]  不要講那麼快
[00:10:21.400 --> 00:10:26.200]  還有人有什麼答案
[00:10:26.200 --> 00:10:29.000]  早上起來第一件事是什麼
[00:10:29.000 --> 00:10:29.600]  上廁所
[00:10:29.600 --> 00:10:30.600]  那個那個不算
[00:10:30.600 --> 00:10:32.000]  那不算
[00:10:32.000 --> 00:10:38.600]  感謝是也很好
[00:10:38.600 --> 00:10:41.000]  你說給
[00:10:41.000 --> 00:10:41.600]  耶
[00:10:41.600 --> 00:10:47.800]  我也是我以前一早上起來第一件事就是看手機
[00:10:47.800 --> 00:10:49.800]  那喝汽水也不算了
[00:10:49.800 --> 00:10:50.800]  那不算什麼事情
[00:10:50.800 --> 00:10:52.400]  那你不過你講的也很好
[00:10:52.400 --> 00:10:54.800]  是不是
[00:10:54.800 --> 00:10:58.400]  猶太人早上起來第一件事情
[00:10:58.400 --> 00:11:00.400]  因爲猶太人相信了
[00:11:00.400 --> 00:11:02.200]  晚上睡覺的時候
[00:11:02.200 --> 00:11:04.400]  你有沒有發生過這種事情
[00:11:04.400 --> 00:11:06.000]  晚上睡覺的時候做夢
[00:11:06.000 --> 00:11:07.600]  好像飛到天上
[00:11:07.600 --> 00:11:10.600]  一下在中國一下在歐洲一下在美國
[00:11:10.600 --> 00:11:12.200]  一下子又去哪裏去了
[00:11:12.200 --> 00:11:14.600]  一下子又喫好喫的東西
[00:11:14.600 --> 00:11:16.600]  夢到最可愛的女孩子等等
[00:11:16.600 --> 00:11:18.600]  是不是
[00:11:18.600 --> 00:11:20.800]  因爲他們相信當你晚上睡覺的時候
[00:11:20.800 --> 00:11:23.400]  你的靈魂跟神在一起
[00:11:23.400 --> 00:11:26.000]  他帶你來去自如啊
[00:11:26.000 --> 00:11:29.200]  所以他們早上起來第一件事情就是感謝神
[00:11:29.200 --> 00:11:34.000]  讓我又看到燦爛的陽光呼吸到新鮮的空氣
[00:11:34.000 --> 00:11:36.400]  神把我的靈魂還給我了
[00:11:36.400 --> 00:11:38.600]  不然我們早上都起不來了
[00:11:38.600 --> 00:11:39.800]  有嗎
[00:11:39.800 --> 00:11:41.200]  所以
[00:11:41.200 --> 00:11:43.400]  早上起來第一件事
[00:11:43.400 --> 00:11:46.000]  我以前是看手機
[00:11:46.000 --> 00:11:47.600]  我現在也是看手機
[00:11:47.600 --> 00:11:49.800]  不過目的不一樣
[00:11:49.800 --> 00:11:54.800]  我早上起來第一件事看手機是抓那個
[00:11:54.800 --> 00:11:57.600]  N.365
[00:11:57.600 --> 00:12:01.400]  還有抓這個爲兒女禱告等等
[00:12:01.400 --> 00:12:05.200]  還有當然也有用電腦抓一些靈脩材料
[00:12:05.200 --> 00:12:08.200]  然後發往外面發
[00:12:08.200 --> 00:12:11.000]  那麼師父也等我的
[00:12:11.000 --> 00:12:12.400]  因爲我的比他早一天
[00:12:12.400 --> 00:12:13.600]  我是向外國發
[00:12:13.600 --> 00:12:14.600]  他是在國內發
[00:12:14.600 --> 00:12:16.800]  所以我比他早一天
[00:12:16.800 --> 00:12:19.400]  所以早上起來第一件事情
[00:12:19.400 --> 00:12:20.400]  我就趕快做這個
[00:12:20.400 --> 00:12:23.600]  有的時候是我晚上睡前來做
[00:12:23.600 --> 00:12:27.000]  但是總之我現在這是我早上起來
[00:12:27.000 --> 00:12:29.000]  必要做的事情
[00:12:29.000 --> 00:12:31.600]  看手機看有什麼發生什麼大事
[00:12:31.600 --> 00:12:35.400]  有什麼新聞等等
[00:12:35.400 --> 00:12:39.200]  出埃及記十六章二十一節他說
[00:12:39.200 --> 00:12:42.800]  百姓出埃及下曠野
[00:12:42.800 --> 00:12:46.000]  然後沒東西喫
[00:12:46.000 --> 00:12:46.400]  對不對
[00:12:46.400 --> 00:12:50.800]  曠野表示沒得喫沒得喝的
[00:12:50.800 --> 00:12:52.600]  甚至也沒有餐廳旅館
[00:12:52.600 --> 00:12:54.000]  也沒有飯店
[00:12:54.000 --> 00:12:57.000]  是不是也沒有買菜買肉買魚的
[00:12:57.000 --> 00:12:58.600]  也沒有冰箱的
[00:12:58.600 --> 00:13:01.000]  是不是就怎麼樣
[00:13:01.000 --> 00:13:04.200]  神賜瑪拿聖經上面說
[00:13:04.200 --> 00:13:07.400]  他們每日早晨
[00:13:07.400 --> 00:13:11.600]  按照個人的分量收取瑪拿
[00:13:11.600 --> 00:13:13.000]  太陽一出來
[00:13:13.000 --> 00:13:15.400]  瑪拿就沒了
[00:13:15.400 --> 00:13:17.000]  所以我們常常喜歡講說
[00:13:17.000 --> 00:13:19.400]  每日有新鮮的瑪拿
[00:13:19.400 --> 00:13:21.400]  就是這意識
[00:13:21.400 --> 00:13:24.400]  所以他們以色列人四十年
[00:13:24.400 --> 00:13:27.800]  他們在曠野漂流
[00:13:27.800 --> 00:13:30.000]  這是他們日常的生活
[00:13:30.000 --> 00:13:31.800]  拾取瑪拿
[00:13:31.800 --> 00:13:36.400]  按照你的分量就喫這個白色的東西
[00:13:36.400 --> 00:13:40.400]  你瑪拿太陽一出來就沒有了
[00:13:40.400 --> 00:13:42.800]  好像是在討生活不是嗎
[00:13:42.800 --> 00:13:45.200]  足足有四十年
[00:13:45.200 --> 00:13:47.000]  但是實際上
[00:13:47.000 --> 00:13:49.400]  神要他們學功課
[00:13:49.400 --> 00:13:51.000]  你知道嗎
[00:13:51.000 --> 00:13:53.200]  我們也要學這個功課
[00:13:53.200 --> 00:13:55.200]  你怎麼樣早上起來的時候
[00:13:55.200 --> 00:13:57.400]  你能夠跟上神的腳步
[00:13:57.400 --> 00:14:00.200]  你能夠跟着神走
[00:14:00.200 --> 00:14:04.800]  你能夠領受每一早晨新鮮的瑪拿
[00:14:04.800 --> 00:14:06.400]  就是讀經禱告
[00:14:06.400 --> 00:14:09.600]  甚至於唱詩歌讚美神等
[00:14:09.600 --> 00:14:13.000]  而不要像那些初埃及的
[00:14:13.000 --> 00:14:15.200]  以色列百姓的誤會之中
[00:14:15.200 --> 00:14:16.600]  他們有的時候抱怨說
[00:14:16.600 --> 00:14:18.400]  哎呀我們以前在埃及
[00:14:18.400 --> 00:14:19.600]  還有韭菜大蔥
[00:14:19.600 --> 00:14:22.400]  還有肉還有圍爐好喫
[00:14:22.400 --> 00:14:25.600]  到現在一天到晚喫這個瑪拿
[00:14:25.600 --> 00:14:28.000]  你知道瑪拿英文叫做maana
[00:14:28.000 --> 00:14:30.600]  意思是說what is this
[00:14:30.600 --> 00:14:32.800]  這啥玩意兒
[00:14:32.800 --> 00:14:36.200]  哦就每天喫這個白白東西
[00:14:36.200 --> 00:14:40.000]  我相信是沒有味道
[00:14:40.000 --> 00:14:42.600]  但是喫起來又會長肌肉
[00:14:42.600 --> 00:14:44.000]  不會餓
[00:14:44.000 --> 00:14:47.800]  這倒不錯啊
[00:14:47.800 --> 00:14:49.200]  但今天我們就想說
[00:14:49.200 --> 00:14:50.400]  你每天早上起來
[00:14:50.400 --> 00:14:52.600]  你要去找
[00:14:52.600 --> 00:14:54.200]  你要去領受
[00:14:54.200 --> 00:14:57.600]  你要喫神所賜給你瑪拿
[00:14:57.600 --> 00:14:59.400]  而不要像他們
[00:14:59.400 --> 00:15:02.200]  哦抱怨連連
[00:15:02.200 --> 00:15:03.200]  一下子沒水了
[00:15:03.200 --> 00:15:04.600]  一下沒肉了
[00:15:04.600 --> 00:15:06.000]  一下子怎麼樣了
[00:15:06.000 --> 00:15:11.200]  或者是動不動就退縮了
[00:15:11.200 --> 00:15:11.800]  你懂嗎
[00:15:11.800 --> 00:15:12.800]  動不動就說
[00:15:12.800 --> 00:15:16.600]  我要回埃及去了等等
[00:15:16.600 --> 00:15:21.200]  倒要受操練蒙恩典
[00:15:21.200 --> 00:15:22.600]  我們在教會也是一樣
[00:15:22.600 --> 00:15:23.800]  我希望我們弟兄姐妹
[00:15:23.800 --> 00:15:26.400]  都願意受督促
[00:15:26.400 --> 00:15:31.200]  而且受操練有長進
[00:15:31.200 --> 00:15:34.600]  《真言》第三十一章
[00:15:34.600 --> 00:15:37.000]  它說財來的夫人
[00:15:37.000 --> 00:15:40.200]  未到黎明她就起來
[00:15:40.200 --> 00:15:43.000]  把食物分給家中的人
[00:15:43.000 --> 00:15:45.800]  將當作的功分派
[00:15:45.800 --> 00:15:47.000]  哈雷洛亞
[00:15:47.000 --> 00:15:48.400]  我們姐妹都像這個樣子
[00:15:48.400 --> 00:15:49.200]  不是嗎
[00:15:49.200 --> 00:15:51.400]  我們有的弟兄也是這個樣子
[00:15:51.400 --> 00:15:52.800]  早上起來第一件事情
[00:15:52.800 --> 00:15:56.000]  就是把一天的食物都做好
[00:15:56.000 --> 00:15:57.200]  該分配了
[00:15:57.200 --> 00:15:59.000]  像司母曾經回去
[00:15:59.000 --> 00:16:04.600]  足足給我做了十天的東西
[00:16:04.600 --> 00:16:06.600]  我到現在還剩一大堆
[00:16:06.600 --> 00:16:08.800]  我要趕快把它喫完了
[00:16:08.800 --> 00:16:10.200]  哇 是啊
[00:16:10.200 --> 00:16:11.800]  這是財德的夫人
[00:16:11.800 --> 00:16:15.000]  她的價值遠勝過珍珠
[00:16:15.000 --> 00:16:16.600]  哈雷洛亞 是的
[00:16:16.600 --> 00:16:18.000]  所以她一大早起來
[00:16:18.000 --> 00:16:19.400]  就是做這些事情
[00:16:19.400 --> 00:16:20.600]  不是嗎
[00:16:20.600 --> 00:16:21.600]  哈雷洛亞
[00:16:21.600 --> 00:16:23.000]  感謝神讚美神
[00:16:23.000 --> 00:16:25.000]  我們姐妹也都如此
[00:16:25.000 --> 00:16:27.400]  一大早起來就忙得不得了
[00:16:27.400 --> 00:16:28.400]  是不是
[00:16:28.400 --> 00:16:29.800]  但是我剛纔講了
[00:16:29.800 --> 00:16:32.600]  真的不要起來忙着看手機
[00:16:32.600 --> 00:16:34.600]  不要起來忙着打電話
[00:16:34.600 --> 00:16:37.000]  不要起來忙着幹什麼
[00:16:37.000 --> 00:16:39.800]  哪需要來到神的面前
[00:16:39.800 --> 00:16:44.000]  領受領取新鮮的瑪納
[00:16:44.000 --> 00:16:46.400]  哈雷洛亞讚美神
[00:16:46.400 --> 00:16:47.800]  聖經上面講
[00:16:47.800 --> 00:16:49.400]  詩篇
[00:16:49.400 --> 00:16:51.000]  大衛每天早上起來
[00:16:51.000 --> 00:16:52.000]  他說什麼
[00:16:52.000 --> 00:16:57.000]  他說 求禰使我清晨得聽禰慈愛之聲
[00:16:57.000 --> 00:16:58.600]  因我依靠禰
[00:16:58.600 --> 00:17:01.400]  求禰使我知道當行的路
[00:17:01.400 --> 00:17:04.600]  因我的心仰望禰
[00:17:04.600 --> 00:17:05.800]  哈雷洛亞
[00:17:05.800 --> 00:17:07.800]  這是我們的大衛王
[00:17:07.800 --> 00:17:09.400]  他早上起來就是這樣
[00:17:09.400 --> 00:17:10.400]  讚美神
[00:17:10.400 --> 00:17:11.800]  唱詩歌
[00:17:11.800 --> 00:17:13.000]  禱告
[00:17:13.000 --> 00:17:14.800]  等候神
[00:17:14.800 --> 00:17:17.800]  各位如果你去看聖經
[00:17:17.800 --> 00:17:19.000]  後來
[00:17:19.000 --> 00:17:21.400]  他年紀稍微長了一些
[00:17:21.400 --> 00:17:22.800]  他有一天
[00:17:22.800 --> 00:17:23.600]  經上面說
[00:17:23.600 --> 00:17:27.600]  他睡覺睡到日頭平息
[00:17:27.600 --> 00:17:29.000]  結果怎麼樣
[00:17:29.000 --> 00:17:31.800]  就到陽臺上面去
[00:17:31.800 --> 00:17:36.600]  就看到隔壁婦人八十八在洗澡
[00:17:36.600 --> 00:17:38.600]  就動了銀鏈
[00:17:38.600 --> 00:17:39.800]  結果
[00:17:39.800 --> 00:17:42.000]  霸佔了人妻
[00:17:42.000 --> 00:17:47.800]  神後來足足取了他家四條人命
[00:17:47.800 --> 00:17:49.000]  早上起來
[00:17:49.000 --> 00:17:51.000]  早早起來
[00:17:51.000 --> 00:17:52.800]  不是叫我們去
[00:17:52.800 --> 00:17:55.000]  開始一天忙碌的生活
[00:17:55.000 --> 00:17:56.000]  乃是說
