
[00:00:00.000 --> 00:00:03.060]  扫羅是以色列第一個皇帝
[00:07:13.660 --> 00:07:16.900]  「帶回來的原因是看到這些牛羊是上好的牛羊」
[00:07:16.900 --> 00:07:21.080]  「他們是用來獻給耶和華為祭的」
[00:07:21.080 --> 00:07:24.040]  「不過其他的已經殺光了」
[00:07:24.040 --> 00:07:28.280]  當大家看到這個「素羅」的解釋的時候
[00:07:28.280 --> 00:07:29.920]  大家覺得合不合理?
[00:07:29.920 --> 00:07:31.580]  聽起來挺合理的
[00:07:31.580 --> 00:07:32.960]  還好像很什麼?
[00:07:32.960 --> 00:07:34.420]  很虔誠
[00:07:34.420 --> 00:07:39.560]  留一些好東西來獻祭,對不對?
[00:07:39.560 --> 00:07:46.600]  但是為什麼神會不喜悅「素羅」這一個行動呢?
[00:07:46.600 --> 00:07:48.040]  為什麼?
[00:07:48.040 --> 00:07:50.600]  我想大家要留意這一段經文
[00:07:50.600 --> 00:07:53.080]  大家待會兒一定要留心細節
[00:07:53.080 --> 00:07:55.680]  我想大家要留意這個代名詞
[00:07:55.680 --> 00:08:02.880]  在「素羅」這個回覆裡面所用的代名詞
[00:08:02.880 --> 00:08:04.360]  我們來看看
[00:08:04.360 --> 00:08:09.060]  你聽到那些牛羊的叫聲
[00:08:09.060 --> 00:08:10.160]  「素羅」就說
[00:08:10.160 --> 00:08:15.100]  「因為他們愛惜這些上好的牛羊」
[00:08:15.100 --> 00:08:22.640]  「以致他們從阿馬利人那裡帶這些牛羊回來」
[00:08:22.640 --> 00:08:23.600]  大家要留意
[00:08:23.600 --> 00:08:27.080]  這個「他們」是指什麼人?
[00:08:27.080 --> 00:08:28.880]  「他們」是指以色列人,是嗎?
[00:08:28.880 --> 00:08:30.040]  指的是百姓
[00:08:30.040 --> 00:08:32.440]  那就是說不關我的事
[00:08:32.440 --> 00:08:37.080]  是百姓愛惜這些牛羊,帶了這些牛羊回來而已
[00:08:37.080 --> 00:08:37.980]  然後他再怎麼說?
[00:08:37.980 --> 00:08:43.420]  他說「其餘的我們已經徹底毀滅了」
[00:08:43.420 --> 00:08:45.520]  「突然之間從他們變成我們」
[00:08:45.520 --> 00:08:47.120]  有沒有留意?
[00:08:47.120 --> 00:08:53.320]  就是說「素羅」在信服神的命令上,他有份
[00:08:53.320 --> 00:08:57.700]  在不順從的事情上,他沒有份,是吧?
[00:08:57.700 --> 00:08:59.000]  很清楚
[00:08:59.000 --> 00:09:02.040]  從這個代名詞的使用就告訴我們
[00:09:02.040 --> 00:09:05.940]  其實他知道很清楚神的命令
[00:09:05.940 --> 00:09:07.240]  要他做些什麼
[00:09:07.240 --> 00:09:10.620]  也知道神不想他做些什麼,是吧?
[00:09:10.620 --> 00:09:15.420]  不單止「素羅」沒有信服到神的命令
[00:09:15.420 --> 00:09:21.160]  他也沒有承認他的錯誤
[00:09:21.160 --> 00:09:26.720]  不過同一時間,他是將錯誤責備其他人
[00:09:26.720 --> 00:09:28.560]  就好像中國人的一句話
[00:09:28.560 --> 00:09:30.800]  「有禍同當」
[00:09:30.800 --> 00:09:32.400]  不是,是「有福同享」
[00:09:32.400 --> 00:09:35.800]  「有福同享」,不過是「有禍理當」,是吧?
[00:09:35.800 --> 00:09:38.780]  在「素羅」這個解釋裡面
[00:09:38.780 --> 00:09:43.120]  牛和羊,他們不是想著為了自己
[00:09:43.120 --> 00:09:44.720]  他們不是抓一些好的牛羊回來
[00:09:44.720 --> 00:09:48.580]  想著今晚燒羊肉,或者弄個全牛宴
[00:09:48.580 --> 00:09:49.580]  他們不是想著這樣
[00:09:49.580 --> 00:09:53.080]  他們是將上好的牛羊獻給耶和華
[00:09:53.080 --> 00:09:55.300]  「你的神」為祭
[00:09:55.300 --> 00:09:58.700]  但是當他感覺到有些不妥的時候
[00:09:58.700 --> 00:10:00.300]  大家留意,是吧?
[00:10:00.300 --> 00:10:02.960]  同三個字,是「你的神」
[00:10:02.960 --> 00:10:06.800]  馬上跟神保持一個距離
[00:10:06.800 --> 00:10:10.340]  很多時候,我們都是這樣的
[00:10:10.340 --> 00:10:11.340]  不知道大家有沒有留意
[00:10:11.340 --> 00:10:15.540]  很多時候,特別是在夫妻說話的時候
[00:10:15.540 --> 00:10:18.680]  「喂,你兒子又考試失敗,又胖了」
[00:10:18.680 --> 00:10:21.280]  「請你快點做點事」
[00:10:21.280 --> 00:10:22.860]  「如果兒子考第一回來」
[00:10:22.860 --> 00:10:24.880]  「我的兒子真的厲害得不得了」
[00:10:24.880 --> 00:10:27.520]  「看看我的兒子,很厲害」
[00:10:27.520 --> 00:10:29.820]  是吧?
[00:10:29.820 --> 00:10:34.300]  這些都是我們通常所犯的錯誤
[00:10:34.300 --> 00:10:40.060]  在這樣的情況裡面,我想大家留意的就是
[00:10:40.060 --> 00:10:42.800]  在薩姆爾這個例子裡面
[00:10:42.800 --> 00:10:52.580]  薩姆爾將人性的軟弱表露得顯露無遺
[00:10:52.580 --> 00:10:56.080]  我想大家去幻想一下自己是一個醫生
[00:10:56.080 --> 00:11:01.260]  如果有一個病人來給你看病
[00:11:01.260 --> 00:11:05.120]  你跟他講解你的病在這樣的情況
[00:11:05.120 --> 00:11:07.520]  你問他你的病徵
[00:11:07.520 --> 00:11:09.300]  然後那個病人就回答你
[00:11:09.300 --> 00:11:12.740]  「我覺得需要告訴你,我才告訴你」
[00:11:12.740 --> 00:11:15.160]  「我覺得不需要告訴你,我就不告訴你」
[00:11:15.160 --> 00:11:17.980]  醫生診症,繼續診症
[00:11:17.980 --> 00:11:19.680]  然後就是開藥
[00:11:19.680 --> 00:11:21.500]  病人也跟你說
[00:11:21.500 --> 00:11:24.640]  「你開藥,我覺得我想吃的就吃」
[00:11:24.640 --> 00:11:27.220]  「我覺得不需要吃的,我就不吃」
[00:11:27.220 --> 00:11:30.380]  你覺得一個這樣的病人
[00:11:30.380 --> 00:11:35.380]  能夠醫好他的機會有多大?
[00:11:35.380 --> 00:11:36.920]  如果你覺得沒問題
[00:11:36.920 --> 00:11:39.260]  我一樣可以醫好他的時候
[00:11:39.260 --> 00:11:41.820]  我真的感恩你不是醫生
[00:11:41.820 --> 00:11:43.020]  我相信大家都知道
[00:11:43.020 --> 00:11:45.060]  你要醫好一個病人是怎樣的?
[00:11:45.060 --> 00:11:47.760]  你要完全知道他的問題在哪裡
[00:11:47.760 --> 00:11:51.640]  他有什麼病徵等等
[00:11:51.640 --> 00:11:53.680]  你要完全知道的,是不是?
[00:11:53.680 --> 00:11:55.080]  而你開藥的時候
[00:11:55.080 --> 00:11:56.980]  或者給一些治療方案的時候
[00:11:56.980 --> 00:12:00.720]  你也期望那個病人是怎樣的
[00:12:00.720 --> 00:12:03.420]  跟著你的指示去做的,是不是?
[00:12:03.420 --> 00:12:04.080]  為什麼?
[00:12:04.080 --> 00:12:06.220]  因為很簡單,要醫好一個病人
[00:12:06.220 --> 00:12:08.560]  重要的不是病人怎麼看
[00:12:08.560 --> 00:12:11.700]  是醫生的看法重要,是不是?
[00:12:11.700 --> 00:12:17.640]  當然,我所說的是一個有能力和有醫德的醫生,是不是?
[00:12:17.640 --> 00:12:19.560]  Solo的問題
[00:12:19.560 --> 00:12:25.040]  並不是他不知道神想要什麼
[00:12:25.040 --> 00:12:29.420]  或者他拒絕神要他做些什麼
[00:12:29.420 --> 00:12:32.780]  而是他按照自己的方式
[00:12:32.780 --> 00:12:35.780]  自己的標準去進行
[00:12:35.780 --> 00:12:38.160]  或者去執行神的命令
[00:12:38.160 --> 00:12:39.620]  這就是他的問題
[00:12:39.620 --> 00:12:41.560]  所以雖然神很清楚他的命令
[00:12:41.560 --> 00:12:46.460]  就是要將整個亞馬利人要完全消滅
[00:12:46.460 --> 00:12:49.940]  包括人和畜生
[00:12:49.940 --> 00:12:50.940]  但是很有趣的是
[00:12:50.940 --> 00:12:53.400]  Solo用了他自己的立場
[00:12:53.400 --> 00:12:56.380]  他自己的方式來執行神的命令
[00:12:56.380 --> 00:13:01.480]  所以他沒有殺死亞馬利人的王阿甲
[00:13:01.480 --> 00:13:05.680]  他只是殺死了百姓元、百姓丙、百姓丁
[00:13:05.680 --> 00:13:08.180]  他殺死了所有看不上眼的畜生
[00:13:08.180 --> 00:13:11.520]  但卻是留下一些又肥又壯的畜生
[00:13:11.520 --> 00:13:13.160]  這就是Solo的立場
[00:13:13.160 --> 00:13:14.320]  這就是Solo的看法
[00:13:14.320 --> 00:13:17.520]  這就是Solo他做事的準則
[00:13:17.520 --> 00:13:20.800]  用他自己的準則
[00:13:20.800 --> 00:13:22.360]  我們每一個人都有自己的立場
[00:13:22.360 --> 00:13:24.100]  每一個人都有自己的看法
[00:13:24.100 --> 00:13:25.600]  沒有問題的
[00:13:25.600 --> 00:13:28.880]  因為我們每一個人都有對事情的看法
[00:13:28.880 --> 00:13:29.880]  這是正常的
[00:13:29.880 --> 00:13:31.340]  但是Solo的問題就是
[00:13:31.340 --> 00:13:33.840]  將他自己做事的準則
[00:13:33.840 --> 00:13:38.280]  取代了神的做事準則
[00:13:38.280 --> 00:13:40.080]  換言之
[00:13:40.080 --> 00:13:44.220]  其實在Solo的生命裏面
[00:13:44.220 --> 00:13:45.920]  神並不是他的主人
[00:13:45.920 --> 00:13:47.300]  他自己才是自己的主人
[00:13:47.300 --> 00:13:48.300]  是不是?
[00:13:48.300 --> 00:13:49.520]  收到命令的時候
[00:13:49.520 --> 00:13:54.460]  用自己的方式去履行神的吩咐
[00:13:54.460 --> 00:13:55.160]  好了
[00:13:55.160 --> 00:13:59.240]  在Solo贏了這一場爭戰之後
[00:13:59.240 --> 00:14:00.840]  有人就告訴薩姆爾
[00:14:00.840 --> 00:14:02.880]  Solo到了這個加密的地方
[00:14:02.880 --> 00:14:07.380]  在那裏為自己立了一座紀念碑
[00:14:07.380 --> 00:14:09.280]  我想問大家
[00:14:09.280 --> 00:14:09.780]  沒錯
[00:14:09.780 --> 00:14:12.520]  這是Solo帶領百姓打贏這場仗的
[00:14:12.520 --> 00:14:13.520]  是不是?
[00:14:13.520 --> 00:14:14.880]  他為自己立了一個紀念碑
[00:14:14.880 --> 00:14:16.720]  有沒有問題?
[00:14:16.720 --> 00:14:18.620]  有沒有問題?
[00:14:18.620 --> 00:14:23.320]  他真是為百姓打成仗的
[00:14:23.320 --> 00:14:23.960]  是不是?
[00:14:23.960 --> 00:14:27.700]  似乎他為自己建立了一個紀念碑
[00:14:27.700 --> 00:14:28.960]  也真是無可厚非
[00:14:28.960 --> 00:14:30.340]  是不是?
[00:14:30.340 --> 00:14:35.240]  因為是為了紀念勝利的戰爭
[00:14:35.240 --> 00:14:37.700]  但是我們怎麼看?
[00:14:37.700 --> 00:14:38.940]  也許吧
[00:14:38.940 --> 00:14:39.940]  不過
[00:14:39.940 --> 00:14:43.720]  神和人不同
[00:14:43.720 --> 00:14:47.280]  神是測驗人的內心
[00:14:47.280 --> 00:14:49.480]  Solo的內心在那時候是在想什麼?
[00:14:49.480 --> 00:14:51.420]  或者他想要什麼?
[00:14:51.420 --> 00:14:53.420]  我們看幾節的經文
[00:14:53.420 --> 00:14:58.500]  當薩姆爾指出Solo的不順從的時候
[00:14:58.500 --> 00:14:59.660]  如果我們看第二十節
[00:14:59.660 --> 00:15:00.360]  Solo就是說
[00:15:00.360 --> 00:15:00.900]  我不是
[00:15:00.900 --> 00:15:04.800]  我實在聽從了耶和華的話
[00:15:04.800 --> 00:15:06.140]  第二十一節他說
[00:15:06.140 --> 00:15:08.940]  只不過是眾民從戰利品當中
[00:15:08.940 --> 00:15:10.580]  拿了一些上好之物
[00:15:10.580 --> 00:15:13.640]  是想獻給神的
[00:15:13.640 --> 00:15:18.320]  Solo的解釋就是因為百姓的原因
[00:15:18.320 --> 00:15:23.420]  也成為他覺得不需要承擔這個責任的原因
[00:15:23.420 --> 00:15:24.380]  是不是?
[00:15:24.380 --> 00:15:28.860]  另一方面也顯示出一件很重要的事情
[00:15:28.860 --> 00:15:30.260]  就是什麼?
[00:15:30.260 --> 00:15:33.460]  他看神的喜悅
[00:15:33.460 --> 00:15:37.440]  沒有看百姓的喜悅這麼重要
[00:15:37.440 --> 00:15:40.940]  他看重百姓對他是否接受
[00:15:40.940 --> 00:15:46.540]  遠遠重於他看神對自己的接受
[00:15:46.540 --> 00:15:52.420]  雖然薩姆爾的Solo被立為王
[00:15:52.420 --> 00:15:53.680]  是神的心意
[00:15:53.680 --> 00:15:54.820]  也是神的挑選
[00:15:54.820 --> 00:15:59.560]  是神賜予他能力來得到戰爭的勝利
[00:15:59.560 --> 00:16:04.520]  但是他仍然使用自己的方式
[00:16:04.520 --> 00:16:10.400]  來鞏固在百姓裡面的王位與權力
[00:16:10.400 --> 00:16:11.540]  很明顯
[00:16:11.540 --> 00:16:20.440]  這個紀念碑不單單是為了紀念這場戰爭的勝利
[00:16:20.440 --> 00:16:22.640]  或者是將榮耀歸給神
[00:16:22.640 --> 00:16:24.480]  很明顯
[00:16:24.480 --> 00:16:26.980]  在Solo的眼中
[00:16:26.980 --> 00:16:30.220]  很明顯這個紀念碑是用來表彰他的功績
[00:16:30.220 --> 00:16:35.600]  以致百姓知道他是百姓的王
[00:16:35.600 --> 00:16:38.900]  以致知道是Solo的能力保護百姓
[00:16:38.900 --> 00:16:46.500]  以致知道是Solo的能力得到戰爭的勝利
[00:16:46.500 --> 00:16:47.540]  在這個行動中
[00:16:47.540 --> 00:16:49.300]  Solo在某程度上
[00:16:49.300 --> 00:16:53.440]  或者在很大程度上是奪取了神的榮耀
[00:16:53.440 --> 00:16:56.180]  所以大家要小心
[00:16:56.180 --> 00:16:58.680]  當我們侍奉我們的主
[00:16:58.680 --> 00:16:59.880]  我們的神的時候
[00:16:59.880 --> 00:17:02.180]  要很小心
[00:17:02.180 --> 00:17:04.880]  不要奪取了神的榮耀
[00:17:04.880 --> 00:17:07.420]  覺得是我們自己的榮耀
[00:17:07.420 --> 00:17:09.220]  一段經文我覺得是很大的提醒
[00:17:09.220 --> 00:17:11.600]  大家不知道記不記得主耶穌提點我們
[00:17:11.600 --> 00:17:13.300]  當我們服侍神的時候
[00:17:13.300 --> 00:17:16.400]  一個很重要的心態
[00:17:16.400 --> 00:17:19.400]  是記載在路加福音
[00:17:19.400 --> 00:17:21.140]  在那裡說到
[00:17:21.140 --> 00:17:25.700]  耶穌說如果有一個僕人從耕地裡或者放羊回來
[00:17:25.700 --> 00:17:27.500]  就是做完事了
[00:17:27.500 --> 00:17:31.240]  不會有主人跟那個僕人說
[00:17:31.240 --> 00:17:32.540]  你快點來坐下來吃飯
[00:17:32.540 --> 00:17:34.040]  不會的
[00:17:34.040 --> 00:17:35.140]  主人總是會說
[00:17:35.140 --> 00:17:36.760]  你給我預備晚飯
[00:17:36.760 --> 00:17:38.280]  束上腰帶
[00:17:38.280 --> 00:17:39.380]  侍候我
[00:17:39.380 --> 00:17:40.660]  等我吃喝完了
[00:17:40.660 --> 00:17:43.120]  你才可以吃我
[00:17:43.120 --> 00:17:45.160]  就是做完事回去還要煮飯
[00:17:45.160 --> 00:17:46.500]  煮完飯還要服侍主人
[00:17:46.500 --> 00:17:49.500]  服侍完主人又怎樣?
[00:17:49.500 --> 00:17:52.860]  耶穌說僕人應該這樣說
[00:17:52.860 --> 00:17:54.760]  我們是無用的僕人
[00:17:54.760 --> 00:18:00.280]  所做的本是我們應奮作的
[00:18:00.280 --> 00:18:03.280]  這就是我們服侍神應該有的心態
[00:18:03.280 --> 00:18:04.980]  你說這麼嚴謹
[00:18:04.980 --> 00:18:08.520]  那麼我們弟兄姊妹做完侍奉
[00:18:08.520 --> 00:18:12.080]  很成功的一個侍奉之後
[00:18:12.080 --> 00:18:15.060]  我們可不可以互相讚賞呢?
[00:18:15.060 --> 00:18:17.760]  可不可以?
[00:18:17.760 --> 00:18:23.760]  有沒有試過做完一些很辛勞的侍奉工作之後
[00:18:23.760 --> 00:18:25.200]  弟兄姊妹不但不讚賞
[00:18:25.200 --> 00:18:26.700]  自己還在那裡挑挑剔剔
[00:18:26.700 --> 00:18:28.500]  批評這樣批評那樣
[00:18:28.500 --> 00:18:30.140]  有沒有試過?
[00:18:30.140 --> 00:18:31.640]  當然是感受不好
[00:18:31.640 --> 00:18:32.840]  但是當我們做完侍奉之後
[00:18:32.840 --> 00:18:34.140]  弟兄姊妹讚賞的時候
[00:18:34.140 --> 00:18:35.440]  我們當然會感到舒服
[00:18:35.440 --> 00:18:37.340]  但是這個經文不是這麼說的
[00:18:37.340 --> 00:18:39.140]  我們弟兄姊妹做完侍奉之後
[00:18:39.140 --> 00:18:43.820]  應不應該互相讚賞呢?
[00:18:43.820 --> 00:18:48.720]  我覺得這裡要分得很清楚
[00:18:48.720 --> 00:18:51.860]  讚賞鼓勵的說話絕對應該
[00:18:51.860 --> 00:18:53.700]  因為我們每一個人侍奉的時候
[00:18:53.700 --> 00:18:58.060]  我們相信不是我們靠自己的能力服侍神
[00:18:58.060 --> 00:18:59.140]  我們靠什麼?
[00:18:59.140 --> 00:19:01.660]  我們靠神所給我們的智慧能力
[00:19:01.660 --> 00:19:03.800]  以及因次來服侍神
[00:19:03.800 --> 00:19:05.940]  所以聖經整個身上都是說什麼?
[00:19:05.940 --> 00:19:10.140]  我們按照我們所領受的因次彼此服侍
[00:19:10.140 --> 00:19:11.740]  所以我們為此而感恩
[00:19:11.740 --> 00:19:15.020]  但是重要的是一樣很寶貴
[00:19:15.020 --> 00:19:16.340]  我們要分得清楚
[00:19:16.340 --> 00:19:21.680]  榮耀不屬於領因次的人
[00:19:21.680 --> 00:19:27.060]  榮耀永遠是屬於次因次的神
[00:19:27.060 --> 00:19:29.200]  所以我們要搞得很清楚
[00:19:29.200 --> 00:19:32.760]  我們再看下去
[00:19:32.760 --> 00:19:35.760]  掃羅所給的原因就是因為
[00:19:35.760 --> 00:19:40.440]  百姓留起一些好的牛羊
