
[00:00:00.000 --> 00:00:02.000]  (主席)各位聽眾,早安
[00:02:19.920 --> 00:02:21.920]  (主席)大家聽都知道是說什麼的
[00:02:21.920 --> 00:02:25.680]  (主席)第四個是預府期
[00:02:25.680 --> 00:02:28.400]  (主席)預先的預,預備的預
[00:02:28.400 --> 00:02:29.920]  (主席)預府期
[00:02:29.920 --> 00:02:31.920]  (主席)第五個是復活期
[00:02:31.920 --> 00:02:35.920]  (主席)第六個是聖靈降臨期
[00:02:35.920 --> 00:02:39.920]  (主席)在這六個時期裡面,教會年曆
[00:02:39.920 --> 00:02:41.920]  (主席)頭那五個
[00:02:41.920 --> 00:02:43.920]  (主席)是佔了
[00:02:43.920 --> 00:02:45.920]  (主席)前面差不多半年的時間
[00:02:45.920 --> 00:02:47.920]  (主席)約莽吧,我不和你仔細計算
[00:02:47.920 --> 00:02:49.920]  (主席)約莽半年的時間
[00:02:49.920 --> 00:02:51.920]  (主席)剩下的
[00:02:51.920 --> 00:02:53.920]  (主席)就是聖靈降臨期
[00:02:53.920 --> 00:02:55.920]  (主席)是佔了幾乎教會
[00:02:55.920 --> 00:02:57.920]  (主席)下半年的
[00:02:57.920 --> 00:02:59.920]  (主席)整個的時間
[00:02:59.920 --> 00:03:01.920]  (主席)為什麼是這樣?
[00:03:01.920 --> 00:03:03.920]  (主席)大家可以慢慢思想一下
[00:03:03.920 --> 00:03:05.920]  (主席)降臨期是說到
[00:03:05.920 --> 00:03:07.920]  (主席)有兩個的意義
[00:03:07.920 --> 00:03:09.920]  (主席)我們慶祝
[00:03:09.920 --> 00:03:11.920]  (主席)基督的降生
[00:03:11.920 --> 00:03:13.920]  (主席)但是基督已經降臨了
[00:03:13.920 --> 00:03:15.920]  (主席)已經是二千多年前的事了
[00:03:15.920 --> 00:03:17.920]  (主席)所以除了我們慶祝基督的降生之外
[00:03:17.920 --> 00:03:19.920]  (主席)我們是思想到
[00:03:19.920 --> 00:03:21.920]  (主席)基督的再來
[00:03:21.920 --> 00:03:23.920]  (主席)今天我們不是單單慶祝
[00:03:23.920 --> 00:03:25.920]  (主席)二千年前耶穌來過
[00:03:25.920 --> 00:03:27.920]  (主席)降生過,而是我們想到
[00:03:27.920 --> 00:03:29.920]  (主席)耶穌仍然要再來
[00:03:29.920 --> 00:03:31.920]  (主席)所以在降臨期的時候
[00:03:31.920 --> 00:03:33.920]  (主席)也是值得我們去思想
[00:03:33.920 --> 00:03:35.920]  (主席)聖誕期我們知道了
[00:03:35.920 --> 00:03:37.920]  (主席)基督的降生
[00:03:37.920 --> 00:03:39.920]  (主席)我們到現在
[00:03:39.920 --> 00:03:41.920]  (主席)我們是什麼呢
[00:03:41.920 --> 00:03:43.920]  (主席)我們是盼望那個日子
[00:03:43.920 --> 00:03:45.920]  (主席)能夠和基督
[00:03:45.920 --> 00:03:47.920]  (主席)如果基督再來的時候
[00:03:47.920 --> 00:03:49.920]  (主席)我們和祂是永遠同在
[00:03:49.920 --> 00:03:51.920]  (主席)顯現期
[00:03:51.920 --> 00:03:53.920]  (主席)就是我們要去傳揚
[00:03:53.920 --> 00:03:55.920]  (主席)基督的工作
[00:03:55.920 --> 00:03:57.920]  (主席)這個本來就是基督在世工作的時期
[00:03:57.920 --> 00:03:59.920]  (主席)不過已經過了
[00:03:59.920 --> 00:04:01.920]  (主席)但是不代表
[00:04:01.920 --> 00:04:03.920]  (主席)我的意思是耶穌升天之前
[00:04:03.920 --> 00:04:05.920]  (主席)在地上的工作
[00:04:05.920 --> 00:04:07.920]  (主席)但是今天
[00:04:07.920 --> 00:04:09.920]  (主席)我們在顯現期裡面我們會想到
[00:04:09.920 --> 00:04:11.920]  (主席)我們怎樣去
[00:04:11.920 --> 00:04:13.920]  (主席)將我們生活上的東西
[00:04:13.920 --> 00:04:15.920]  (主席)去表彰耶穌
[00:04:15.920 --> 00:04:17.920]  (主席)我們經常說
[00:04:17.920 --> 00:04:19.920]  (主席)耶穌說沒有人見過父
[00:04:19.920 --> 00:04:21.920]  (主席)唯有在
[00:04:21.920 --> 00:04:23.920]  (主席)父懷中的獨生子
[00:04:23.920 --> 00:04:25.920]  (主席)將祂顯明出來
[00:04:25.920 --> 00:04:27.920]  (主席)這是耶穌自己說的
[00:04:27.920 --> 00:04:29.920]  (主席)今天我們說什麼呢
[00:04:29.920 --> 00:04:31.920]  (主席)沒有人見過耶穌
[00:04:31.920 --> 00:04:33.920]  (主席)沒有人見證
[00:04:33.920 --> 00:04:35.920]  (主席)將耶穌表明出來
[00:04:35.920 --> 00:04:37.920]  (主席)所以顯現期將會是
[00:04:37.920 --> 00:04:39.920]  (主席)我們生活上的一些
[00:04:39.920 --> 00:04:41.920]  (主席)將基督彰顯出來
[00:04:41.920 --> 00:04:43.920]  (主席)御苦期
[00:04:43.920 --> 00:04:45.920]  (主席)大家想到了
[00:04:45.920 --> 00:04:47.920]  (主席)就是臨近
[00:04:47.920 --> 00:04:49.920]  (主席)受苦節
[00:04:49.920 --> 00:04:51.920]  (主席)上到
[00:04:51.920 --> 00:04:53.920]  (主席)基督的
[00:04:53.920 --> 00:04:55.920]  (主席)十誡
[00:04:55.920 --> 00:04:57.920]  (主席)上到當日御苦期的時候
[00:04:57.920 --> 00:04:59.920]  (主席)當日耶穌在
[00:04:59.920 --> 00:05:01.920]  (主席)赫西瑪尼園禱告
[00:05:01.920 --> 00:05:03.920]  (主席)求天父上帝
[00:05:03.920 --> 00:05:05.920]  (主席)若果可行
[00:05:05.920 --> 00:05:07.920]  (主席)就將這個苦杯挪開
[00:05:07.920 --> 00:05:09.920]  (主席)然而不要照我的意思是照天父的意思
[00:05:09.920 --> 00:05:11.920]  (主席)今天我們呢
[00:05:11.920 --> 00:05:13.920]  (主席)我們可能都會默想
[00:05:13.920 --> 00:05:15.920]  (主席)基督當日受苦
[00:05:15.920 --> 00:05:17.920]  (主席)今天我們地上生活的時候
[00:05:17.920 --> 00:05:19.920]  (主席)可能我們都需要
[00:05:19.920 --> 00:05:21.920]  (主席)反省我們的生活
[00:05:21.920 --> 00:05:23.920]  (主席)我們應該去認罪
[00:05:23.920 --> 00:05:25.920]  (主席)如果不是因為我們的罪
[00:05:25.920 --> 00:05:27.920]  (主席)基督就不會被釘
[00:05:27.920 --> 00:05:29.920]  (主席)不需要在十誡上
[00:05:29.920 --> 00:05:31.920]  (主席)為我們贖罪
[00:05:31.920 --> 00:05:33.920]  (主席)復活期就是因為當日
[00:05:33.920 --> 00:05:35.920]  (主席)基督勝過了死亡
[00:05:35.920 --> 00:05:37.920]  (主席)從
[00:05:37.920 --> 00:05:39.920]  (主席)死亡中復活過來
[00:05:39.920 --> 00:05:41.920]  (主席)今天我們應當從
[00:05:41.920 --> 00:05:43.920]  (主席)我們被罪克制的
[00:05:43.920 --> 00:05:45.920]  (主席)生命生活當中
[00:05:45.920 --> 00:05:47.920]  (主席)復甦過來
[00:05:47.920 --> 00:05:49.920]  (主席)然後去到
[00:05:49.920 --> 00:05:51.920]  (主席)第六個時期
[00:05:51.920 --> 00:05:53.920]  (主席)就是這個聖靈降臨期
[00:05:53.920 --> 00:05:55.920]  (主席)大家都知道
[00:05:55.920 --> 00:05:57.920]  (主席)如果你沒聽過聖靈降臨期
[00:05:57.920 --> 00:05:59.920]  (主席)你應該聽過聖靈降臨節
[00:05:59.920 --> 00:06:01.920]  (主席)所以呢
[00:06:01.920 --> 00:06:03.920]  (主席)這個就是
[00:06:03.920 --> 00:06:05.920]  (主席)基本上是在說
[00:06:05.920 --> 00:06:07.920]  (主席)在仕途行轉
[00:06:07.920 --> 00:06:09.920]  (主席)耶穌吩咐門徒要在罪在一處
[00:06:09.920 --> 00:06:11.920]  (主席)然後聖靈降臨
[00:06:11.920 --> 00:06:13.920]  (主席)好了
[00:06:13.920 --> 00:06:15.920]  (主席)但是這個聖靈降臨期
[00:06:15.920 --> 00:06:17.920]  (主席)我剛才說是很長的
[00:06:17.920 --> 00:06:19.920]  (主席)一直到
[00:06:19.920 --> 00:06:21.920]  (主席)這個教會年曆
[00:06:21.920 --> 00:06:23.920]  (主席)最後那一天
[00:06:23.920 --> 00:06:25.920]  (主席)教會年曆最後那一天
[00:06:25.920 --> 00:06:27.920]  (主席)知不知道是哪一天
[00:06:27.920 --> 00:06:29.920]  (主席)不是年曆最後一天
[00:06:29.920 --> 00:06:31.920]  (主席)最後一個主日
[00:06:31.920 --> 00:06:33.920]  (主席)最後一個主日
[00:06:33.920 --> 00:06:35.920]  (主席)上個主日
[00:06:35.920 --> 00:06:37.920]  (主席)當然啦
[00:06:37.920 --> 00:06:39.920]  (主席)這個是第一個主日
[00:06:39.920 --> 00:06:41.920]  (主席)那個是上個主日
[00:06:41.920 --> 00:06:43.920]  (主席)那個是基督君王主日
[00:06:43.920 --> 00:06:45.920]  (主席)當然
[00:06:45.920 --> 00:06:47.920]  (主席)浸信會我們
[00:06:47.920 --> 00:06:49.920]  (主席)不是很常提這些
[00:06:49.920 --> 00:06:51.920]  (主席)教會年曆的
[00:06:51.920 --> 00:06:53.920]  (主席)禮儀中的教會他們很著重
[00:06:53.920 --> 00:06:55.920]  (主席)每一樣東西都根據這些去做
[00:06:55.920 --> 00:06:57.920]  (主席)如果你有機會去
[00:06:57.920 --> 00:06:59.920]  (主席)可能你去婚禮
[00:06:59.920 --> 00:07:01.920]  (主席)剛好這段時間去婚禮
[00:07:01.920 --> 00:07:03.920]  (主席)你會見到教會
[00:07:03.920 --> 00:07:05.920]  (主席)如果你今天下午去婚禮
[00:07:05.920 --> 00:07:07.920]  (主席)去那些禮儀中的教會
[00:07:07.920 --> 00:07:09.920]  (主席)你就會見到
[00:07:09.920 --> 00:07:11.920]  (主席)他們佈置的不是聖誕樹
[00:07:11.920 --> 00:07:13.920]  (主席)不是聖誕
[00:07:13.920 --> 00:07:15.920]  (主席)他們特別的是甚麼呢
[00:07:15.920 --> 00:07:17.920]  (主席)有兩個東西很常見
[00:07:17.920 --> 00:07:19.920]  (主席)就是一個叫章林的圈
[00:07:19.920 --> 00:07:21.920]  (主席)要畫一個圈在那裏
[00:07:21.920 --> 00:07:23.920]  (主席)用樹葉做的
[00:07:23.920 --> 00:07:25.920]  (主席)另外特別的地方就是
[00:07:25.920 --> 00:07:27.920]  (主席)在他們的聖誕上
[00:07:27.920 --> 00:07:29.920]  (主席)他們有燭台
[00:07:29.920 --> 00:07:31.920]  (主席)有四支蠟燭
[00:07:31.920 --> 00:07:33.920]  (主席)今天會點一支
[00:07:33.920 --> 00:07:35.920]  (主席)下個主日點第二支
[00:07:35.920 --> 00:07:37.920]  (主席)再一個主日點第三支
[00:07:37.920 --> 00:07:39.920]  (主席)最後第四個主日
[00:07:39.920 --> 00:07:41.920]  (主席)點完那支
[00:07:41.920 --> 00:07:43.920]  (主席)是象徵著基督的真光
[00:07:43.920 --> 00:07:45.920]  (主席)是要臨到
[00:07:45.920 --> 00:07:47.920]  (主席)除了這樣之外
[00:07:47.920 --> 00:07:49.920]  (主席)幫助他們思念思想的東西
[00:07:49.920 --> 00:07:51.920]  (主席)譬如你會發覺
[00:07:51.920 --> 00:07:53.920]  (主席)這個主日在他們來說
[00:07:53.920 --> 00:07:57.920]  (主席)他們有一種特別的顏色
[00:07:57.920 --> 00:07:59.920]  (主席)這個顏色是甚麼呢
[00:07:59.920 --> 00:08:01.920]  (主席)紫色
[00:08:01.920 --> 00:08:03.920]  (主席)他們有很多
[00:08:03.920 --> 00:08:05.920]  (主席)用來幫他們
[00:08:05.920 --> 00:08:07.920]  (主席)去默想去紀念
[00:08:07.920 --> 00:08:09.920]  (主席)無論如何
[00:08:09.920 --> 00:08:13.920]  (主席)我們看看這四個時期
[00:08:13.920 --> 00:08:15.920]  (主席)今天就是章林期
[00:08:15.920 --> 00:08:17.920]  (主席)第一個的主日
[00:08:17.920 --> 00:08:19.920]  (主席)我們要思想到這段經文的時候
[00:08:19.920 --> 00:08:21.920]  (主席)當然我們前面兩個月
[00:08:21.920 --> 00:08:23.920]  (主席)都在說我們感恩
[00:08:23.920 --> 00:08:25.920]  (主席)我們感謝上帝
[00:08:25.920 --> 00:08:27.920]  (主席)我們讚頌
[00:08:27.920 --> 00:08:29.920]  (主席)在這段經文裏面
[00:08:29.920 --> 00:08:31.920]  (主席)其實這段經文裏面
[00:08:31.920 --> 00:08:33.920]  (主席)有一段大家
[00:08:33.920 --> 00:08:35.920]  (主席)應該是非常非常熟悉
[00:08:35.920 --> 00:08:37.920]  (主席)就是瑪利亞那一段
[00:08:37.920 --> 00:08:39.920]  (主席)瑪利亞那一段
[00:08:39.920 --> 00:08:41.920]  (主席)瑪利亞那一段
[00:08:41.920 --> 00:08:43.920]  (主席)剛才
[00:08:43.920 --> 00:08:45.920]  (主席)波波幫我們讀了一段
[00:08:45.920 --> 00:08:47.920]  (主席)就是我心尊主為大
[00:08:47.920 --> 00:08:49.920]  (主席)我寧願我的舊主為國
[00:08:49.920 --> 00:08:51.920]  (主席)這兩段經文
[00:08:51.920 --> 00:08:53.920]  (主席)一會兒說說
[00:08:53.920 --> 00:08:55.920]  (主席)有歌唱的
[00:08:55.920 --> 00:08:57.920]  (主席)我們經常唱的
[00:08:57.920 --> 00:08:59.920]  (主席)我們先說說
[00:08:59.920 --> 00:09:01.920]  (主席)在這個
[00:09:01.920 --> 00:09:03.920]  (主席)這個路加福音
[00:09:03.920 --> 00:09:05.920]  (主席)其實你會發覺
[00:09:05.920 --> 00:09:07.920]  (主席)今天我所列的經文是較多的
[00:09:07.920 --> 00:09:09.920]  (主席)連同參考經文裏面
[00:09:09.920 --> 00:09:11.920]  (主席)基本上就是整段
[00:09:11.920 --> 00:09:13.920]  (主席)路加福音第一章
[00:09:13.920 --> 00:09:15.920]  (主席)不過我想從頭到尾讀
[00:09:15.920 --> 00:09:17.920]  (主席)好像很長
[00:09:17.920 --> 00:09:19.920]  (主席)也沒辦法逐節
[00:09:19.920 --> 00:09:21.920]  (主席)跟大家說這麼多節
[00:09:21.920 --> 00:09:23.920]  (主席)不過問題是在路加福音
[00:09:23.920 --> 00:09:25.920]  (主席)第一章
[00:09:25.920 --> 00:09:27.920]  (主席)今天我想和大家分享的是
[00:09:27.920 --> 00:09:31.920]  (主席)有三首重讚的詩歌
[00:09:31.920 --> 00:09:33.920]  (主席)第一首
[00:09:33.920 --> 00:09:35.920]  (主席)是伊麗莎白之歌
[00:09:35.920 --> 00:09:37.920]  (主席)第二首
[00:09:37.920 --> 00:09:39.920]  (主席)是瑪利亞的尊主頌
[00:09:39.920 --> 00:09:41.920]  (主席)第三首就是
[00:09:41.920 --> 00:09:43.920]  (主席)撒加利亞之歌
[00:09:43.920 --> 00:09:45.920]  (主席)路加福音第一章
[00:09:45.920 --> 00:09:49.920]  (主席)有這三首的詩歌在裏面
[00:09:49.920 --> 00:09:51.920]  (主席)我們稍後有機會
[00:09:51.920 --> 00:09:53.920]  (主席)慢慢略為看一下
[00:09:53.920 --> 00:09:55.920]  (主席)今天和大家分享的是
[00:09:55.920 --> 00:09:57.920]  (主席)尊崇上帝
[00:09:57.920 --> 00:10:00.920]  (主席)我們尊崇我們的救主的時候
[00:10:00.920 --> 00:10:02.920]  (主席)第一個就是
[00:10:02.920 --> 00:10:04.920]  (主席)我們要被聖靈充滿
[00:10:04.920 --> 00:10:06.920]  (主席)我們要甘心
[00:10:06.920 --> 00:10:10.920]  (主席)按著聖靈的引導
[00:10:10.920 --> 00:10:12.920]  (主席)的生活
[00:10:12.920 --> 00:10:14.920]  (主席)以致我們能夠
[00:10:14.920 --> 00:10:17.920]  (主席)去尊崇上帝
[00:10:17.920 --> 00:10:19.920]  (主席)提到聖靈充滿
[00:10:19.920 --> 00:10:21.920]  (主席)我們也說過很多時候
[00:10:21.920 --> 00:10:24.920]  (主席)我們說聖靈充滿最明顯的
[00:10:24.920 --> 00:10:26.920]  (主席)我們是從《哲學行傳》開始說的
[00:10:26.920 --> 00:10:28.920]  (主席)不過原來大家有沒有留意
[00:10:28.920 --> 00:10:31.920]  (主席)聖靈充滿不是在那裏開始的
[00:10:31.920 --> 00:10:33.920]  (主席)不過那裏有個特別
[00:10:33.920 --> 00:10:34.920]  (主席)那個是甚麼呢
[00:10:34.920 --> 00:10:36.920]  (主席)耶穌說要門徒
[00:10:36.920 --> 00:10:38.920]  (主席)等候聖靈的來到
[00:10:38.920 --> 00:10:39.920]  (主席)其實那段時間
[00:10:39.920 --> 00:10:40.920]  (主席)是不是聖靈還沒有來呢
[00:10:40.920 --> 00:10:41.920]  (主席)沒有聖靈呢?不是
[00:10:41.920 --> 00:10:46.920]  (主席)不過不是一個普遍的臨在
[00:10:46.920 --> 00:10:49.920]  (主席)你看看路加福音
[00:10:49.920 --> 00:10:52.920]  (主席)其實我們看四福音裏面
[00:10:52.920 --> 00:10:56.920]  (主席)都有說到聖靈的工作
[00:10:56.920 --> 00:10:58.920]  (主席)即是說聖靈不是
[00:10:58.920 --> 00:11:01.920]  (主席)不是《哲學行傳》之前沒有聖靈的
[00:11:01.920 --> 00:11:03.920]  (主席)四福音裏面都有聖靈的工作
[00:11:03.920 --> 00:11:06.920]  (主席)不過在我們想像中
[00:11:06.920 --> 00:11:09.920]  (主席)哪一院福音書國提到聖靈最多呢
[00:11:09.920 --> 00:11:13.920]  (主席)有人可能會覺得是約翰
[00:11:13.920 --> 00:11:16.920]  (主席)因為約翰講神的思想最多
[00:11:16.920 --> 00:11:17.920]  (主席)不過不是
[00:11:17.920 --> 00:11:20.920]  (主席)約翰福音提到聖靈六次
[00:11:20.920 --> 00:11:23.920]  (主席)馬太福音提了七次
[00:11:23.920 --> 00:11:25.920]  (主席)馬可福音提了六次
[00:11:25.920 --> 00:11:29.920]  (主席)路加福音提了十四次
[00:11:29.920 --> 00:11:31.920]  (主席)你想都想不到
[00:11:31.920 --> 00:11:35.920]  (主席)路加福音提了十四次
[00:11:35.920 --> 00:11:39.920]  (主席)幾乎是四福音裏面提得最多
[00:11:39.920 --> 00:11:42.920]  (主席)在這段經文裏面
[00:11:42.920 --> 00:11:46.920]  (主席)我們看看路加福音第一章十五的時候
[00:11:46.920 --> 00:11:48.920]  (主席)講到一件事
[00:11:48.920 --> 00:11:51.920]  (主席)經文記載路加福音第一章第十五節
[00:11:51.920 --> 00:11:57.920]  (主席)提到伊麗莎白要懷孕的時候
[00:11:57.920 --> 00:11:59.920]  (主席)天使就跟他說
[00:11:59.920 --> 00:12:03.920]  (主席)你所懷的胎他在主的面前要為大
[00:12:03.920 --> 00:12:06.920]  (主席)淡酒濃酒都不渴
[00:12:06.920 --> 00:12:10.920]  (主席)從母福裡就被聖靈充滿
[00:12:10.920 --> 00:12:12.920]  (主席)這是誰?
[00:12:12.920 --> 00:12:13.920]  (主席)約翰
[00:12:13.920 --> 00:12:15.920]  (主席)他講約翰
[00:12:15.920 --> 00:12:17.920]  (主席)他跟伊麗莎白說
[00:12:17.920 --> 00:12:20.920]  (主席)你要懷孕生子
[00:12:20.920 --> 00:12:22.920]  (主席)但當時他年紀很大
[00:12:22.920 --> 00:12:27.920]  (主席)我想跟撒拉撒萊年紀都很大
[00:12:27.920 --> 00:12:29.920]  (主席)都不太可能
[00:12:29.920 --> 00:12:35.920]  (主席)不過為了顯出上帝的權能和榮耀
[00:12:35.920 --> 00:12:38.920]  (主席)天使報信說你要懷孕生子
[00:12:38.920 --> 00:12:41.920]  (主席)他說怎麼可能
[00:12:41.920 --> 00:12:42.920]  (主席)都是那句話
[00:12:42.920 --> 00:12:43.920]  (主席)好像撒萊那樣說
[00:12:43.920 --> 00:12:46.920]  (主席)不過天使就說錯了
[00:12:46.920 --> 00:12:47.920]  (主席)是會的
[00:12:47.920 --> 00:12:48.920]  (主席)他說你懷的胎是什麼呢?
[00:12:48.920 --> 00:12:49.920]  (主席)他說他要在上帝
[00:12:49.920 --> 00:12:50.920]  (主席)在基督的面前
[00:12:50.920 --> 00:12:52.920]  (主席)在主的面前要為大
[00:12:52.920 --> 00:12:54.920]  (主席)淡酒濃酒都不渴
[00:12:54.920 --> 00:13:00.920]  (主席)從母福裡就被聖靈充滿
[00:13:00.920 --> 00:13:01.920]  (主席)弟兄姊妹
[00:13:01.920 --> 00:13:03.920]  (主席)我們侍奉上帝的人
[00:13:03.920 --> 00:13:05.920]  (主席)是要被聖靈充滿
[00:13:05.920 --> 00:13:09.920]  (主席)被聖靈充滿不只是講方言
[00:13:09.920 --> 00:13:11.920]  (主席)其實以前我都講過
[00:13:11.920 --> 00:13:12.920]  (主席)不過這裡略提
[00:13:12.920 --> 00:13:14.920]  (主席)什麼是被聖靈充滿呢?
[00:13:14.920 --> 00:13:19.920]  (主席)其實是很簡單的一件事
[00:13:19.920 --> 00:13:21.920]  (主席)聖靈降臨節之後
[00:13:21.920 --> 00:13:22.920]  (主席)我們很明顯
[00:13:22.920 --> 00:13:24.920]  (主席)每一個相信耶穌的人
[00:13:24.920 --> 00:13:27.920]  (主席)已經有聖靈在我們的心裡
[00:13:27.920 --> 00:13:29.920]  (主席)因為聖經告訴我們
[00:13:29.920 --> 00:13:33.920]  (主席)我們的身體就是聖靈的電
[00:13:33.920 --> 00:13:35.920]  (主席)我希望你的電不是空的
[00:13:35.920 --> 00:13:37.920]  (主席)沒理由有間空屋
[00:13:37.920 --> 00:13:39.920]  (主席)身體就是聖靈的電
[00:13:39.920 --> 00:13:43.920]  (主席)所以聖靈應該住在我們裡面
[00:13:43.920 --> 00:13:45.920]  (主席)除非我們搞到他烏煙瘴氣
[00:13:45.920 --> 00:13:47.920]  (主席)他也不想住
[00:13:47.920 --> 00:13:48.920]  (主席)否則的話
[00:13:48.920 --> 00:13:49.920]  (主席)我們每一個人
[00:13:49.920 --> 00:13:51.920]  (主席)其實信主的時候
[00:13:51.920 --> 00:13:53.920]  (主席)我們已經受了聖靈
[00:13:53.920 --> 00:13:56.920]  (主席)但是怎麼充滿呢?
[00:13:56.920 --> 00:14:00.920]  (主席)就是你是不是
[00:14:00.920 --> 00:14:04.920]  (主席)時刻都被聖靈掌管
[00:14:04.920 --> 00:14:08.920]  (主席)我們追求的是什麼呢?
[00:14:08.920 --> 00:14:10.920]  (主席)所謂追求聖靈充滿
[00:14:10.920 --> 00:14:12.920]  (主席)是我們追求我們的生活
[00:14:12.920 --> 00:14:14.920]  (主席)然後是被聖靈引導
[00:14:14.920 --> 00:14:16.920]  (主席)被聖靈掌管
[00:14:16.920 --> 00:14:20.920]  (主席)追求我們能夠信服聖靈的感動
[00:14:22.920 --> 00:14:24.920]  (主席)總之有時候
[00:14:24.920 --> 00:14:26.920]  (主席)我重複說
[00:14:26.920 --> 00:14:28.920]  (主席)我們有聖靈在我們裡面
[00:14:28.920 --> 00:14:32.920]  (主席)但是我們聽不聽聖靈微小的聲音
[00:14:32.920 --> 00:14:36.920]  (主席)聖靈的聲音是微小
[00:14:36.920 --> 00:14:38.920]  (主席)聖經有告訴我們
[00:14:38.920 --> 00:14:40.920]  (主席)不要消滅聖靈的感動
[00:14:40.920 --> 00:14:42.920]  (主席)原來人都是很厲害的
[00:14:42.920 --> 00:14:45.920]  (主席)聖靈感動你也可以把它消滅
[00:14:45.920 --> 00:14:47.920]  (主席)厲害嗎?很厲害
[00:14:47.920 --> 00:14:50.920]  (主席)為什麼會這樣呢?
[00:14:50.920 --> 00:14:52.920]  (主席)是因為我們有
[00:14:52.920 --> 00:14:55.920]  (主席)上帝給予我們自由的意志
[00:14:55.920 --> 00:15:00.920]  (主席)我們有責任去守住這個抉擇
[00:15:00.920 --> 00:15:04.920]  (主席)所以我們聖靈充滿
[00:15:04.920 --> 00:15:06.920]  (主席)不是講方言
[00:15:06.920 --> 00:15:08.920]  (主席)最容易理解
[00:15:08.920 --> 00:15:10.920]  (主席)就是以弗所書說
[00:15:10.920 --> 00:15:12.920]  (主席)不要醉酒酒能使人放蕩
[00:15:12.920 --> 00:15:14.920]  (主席)乃要被聖靈充滿
[00:15:14.920 --> 00:15:18.920]  (主席)為什麼將醉酒和聖靈充滿放在一起呢?
[00:15:18.920 --> 00:15:21.920]  (主席)第一,人喝了酒就很興奮
[00:15:21.920 --> 00:15:23.920]  (主席)所以我們被聖靈充滿
[00:15:23.920 --> 00:15:25.920]  (主席)都應該很喜樂
[00:15:25.920 --> 00:15:27.920]  (主席)酒代表歡樂
[00:15:27.920 --> 00:15:30.920]  (主席)所以我們被聖靈充滿
[00:15:30.920 --> 00:15:33.920]  (主席)都應該滿有歡樂
[00:15:33.920 --> 00:15:34.920]  (主席)滿有喜樂
[00:15:34.920 --> 00:15:35.920]  (主席)第二就是
[00:15:35.920 --> 00:15:37.920]  (主席)人如果不醉酒
