
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,平安。
[00:03:10.000 --> 00:03:12.000]  他又是六磅三個骨,
[00:03:12.000 --> 00:03:16.000]  三個月之後他還是六磅三個骨,
[00:03:16.000 --> 00:03:18.000]  媽媽就真的很慘。
[00:03:18.000 --> 00:03:21.000]  如果一歲的時候他還是六磅三個骨,
[00:03:21.000 --> 00:03:23.000]  那就不是一件好事了,
[00:03:23.000 --> 00:03:25.000]  他還是喝奶,還是會講,
[00:03:25.000 --> 00:03:28.000]  你一定覺得很有問題。
[00:03:28.000 --> 00:03:30.000]  一個不長大的基督徒,
[00:03:30.000 --> 00:03:34.000]  你說多麻煩呢?
[00:03:34.000 --> 00:03:36.000]  一個不長大的嬰兒,
[00:03:36.000 --> 00:03:38.000]  我們都有很多的煩惱,
[00:03:38.000 --> 00:03:40.000]  所以生命不單只需要有生命,
[00:03:40.000 --> 00:03:43.000]  還需要成長這個生命才行,
[00:03:43.000 --> 00:03:46.000]  這個很重要。
[00:03:46.000 --> 00:03:48.000]  肉身的生命和我們靈性的生命
[00:03:48.000 --> 00:03:51.000]  有相同也有不相同,
[00:03:51.000 --> 00:03:52.000]  不相同的地方就是
[00:03:52.000 --> 00:03:56.000]  我們肉身的生命沒有經過我們同意的,
[00:03:56.000 --> 00:03:58.000]  我們爸爸媽媽生我們的時候,
[00:03:58.000 --> 00:04:00.000]  或者我們生我們的兒女的時候,
[00:04:00.000 --> 00:04:03.000]  會問他,你想不想出世?
[00:04:03.000 --> 00:04:06.000]  我生你出來好不好?
[00:04:06.000 --> 00:04:07.000]  如果有人這樣問過你,
[00:04:07.000 --> 00:04:10.000]  你可能不肯,
[00:04:10.000 --> 00:04:12.000]  原來生出來是這樣的,
[00:04:12.000 --> 00:04:16.000]  沒有問過的,沒有徵得我同意,
[00:04:16.000 --> 00:04:18.000]  就生了我出來,
[00:04:18.000 --> 00:04:20.000]  每個人都一樣,
[00:04:20.000 --> 00:04:23.000]  沒有得問的。
[00:04:23.000 --> 00:04:24.000]  父母能夠做的就是
[00:04:24.000 --> 00:04:27.000]  生你出來之後盡量去照顧你,
[00:04:27.000 --> 00:04:29.000]  盡量去照顧你。
[00:04:29.000 --> 00:04:31.000]  但是靈性的生命有些不同,
[00:04:31.000 --> 00:04:33.000]  我教《小道信經》的時候說,
[00:04:33.000 --> 00:04:34.000]  第一句說話,
[00:04:34.000 --> 00:04:38.000]  「我信上帝」,
[00:04:38.000 --> 00:04:40.000]  第一個字先放「我」字,
[00:04:40.000 --> 00:04:42.000]  「我信上帝」,
[00:04:42.000 --> 00:04:44.000]  這個信是要有回應的,
[00:04:44.000 --> 00:04:45.000]  有主動的,
[00:04:45.000 --> 00:04:46.000]  有毀身的,
[00:04:46.000 --> 00:04:48.000]  「我信上帝」,
[00:04:48.000 --> 00:04:52.000]  就開始你和上帝的關係,
[00:04:52.000 --> 00:04:54.000]  這個生命就誕生了。
[00:04:54.000 --> 00:04:56.000]  所以這個信是一個主動的,
[00:04:56.000 --> 00:04:57.000]  毀身的信,
[00:04:57.000 --> 00:05:01.000]  你是有參與的,
[00:05:01.000 --> 00:05:03.000]  每一個人成為基督徒,
[00:05:03.000 --> 00:05:06.000]  是沒有人逼你坐在那裡的,
[00:05:06.000 --> 00:05:07.000]  是你有參與在那裡的,
[00:05:07.000 --> 00:05:08.000]  這個不同的,
[00:05:08.000 --> 00:05:10.000]  和我們毀身的生命不同。
[00:05:10.000 --> 00:05:12.000]  一開始的時候,
[00:05:12.000 --> 00:05:15.000]  我就有一個角色在那裡,
[00:05:15.000 --> 00:05:17.000]  有一個責任在那裡,
[00:05:17.000 --> 00:05:19.000]  而相同的地方就是,
[00:05:19.000 --> 00:05:21.000]  毀身的生命,
[00:05:21.000 --> 00:05:24.000]  一個嬰兒出生之後,
[00:05:24.000 --> 00:05:26.000]  他就要做事了,
[00:05:26.000 --> 00:05:30.000]  第一個工作就是呼吸,
[00:05:30.000 --> 00:05:31.000]  打一下屁股,
[00:05:31.000 --> 00:05:33.000]  這個第一個工作,
[00:05:33.000 --> 00:05:36.000]  第二個工作就是要吃奶,
[00:05:36.000 --> 00:05:38.000]  要懂得啜奶,
[00:05:38.000 --> 00:05:40.000]  基本上也可以說是他的本能,
[00:05:40.000 --> 00:05:42.000]  但他要做事的,
[00:05:42.000 --> 00:05:44.000]  接著他要開始做多一點,
[00:05:44.000 --> 00:05:46.000]  又要做多一點,
[00:05:46.000 --> 00:05:49.000]  新娘的成長是這樣的,
[00:05:49.000 --> 00:05:52.000]  我以前的同事,
[00:05:52.000 --> 00:05:55.000]  他生了第一個嬰兒,
[00:05:55.000 --> 00:05:57.000]  那個嬰兒一出生,
[00:05:57.000 --> 00:05:59.000]  就有一個很大的問題,
[00:05:59.000 --> 00:06:03.000]  就是吃多少就吐多少,
[00:06:03.000 --> 00:06:05.000]  這個媽媽真慘,
[00:06:05.000 --> 00:06:06.000]  他吃完之後,
[00:06:06.000 --> 00:06:08.000]  他就幫你吐出來,
[00:06:08.000 --> 00:06:10.000]  通常嬰兒吃完之後,
[00:06:10.000 --> 00:06:11.000]  就會休息一下,
[00:06:11.000 --> 00:06:12.000]  吃第二餐,
[00:06:12.000 --> 00:06:14.000]  吃得很頻密,
[00:06:14.000 --> 00:06:15.000]  他吃完之後,
[00:06:15.000 --> 00:06:17.000]  那個時間就開始吃第二餐,
[00:06:17.000 --> 00:06:18.000]  他吐出來,
[00:06:18.000 --> 00:06:19.000]  於是再吃第二餐,
[00:06:19.000 --> 00:06:21.000]  一天到晚都是吃的,
[00:06:21.000 --> 00:06:22.000]  但一天到晚都沒事的,
[00:06:22.000 --> 00:06:25.000]  那個媽媽多緊張呢,
[00:06:25.000 --> 00:06:26.000]  很緊張,
[00:06:26.000 --> 00:06:27.000]  我這個同事很緊張,
[00:06:27.000 --> 00:06:28.000]  很緊張看這個嬰兒,
[00:06:28.000 --> 00:06:30.000]  他做了一個文員,
[00:06:30.000 --> 00:06:31.000]  也不是很多錢,
[00:06:31.000 --> 00:06:32.000]  但他看中環,
[00:06:32.000 --> 00:06:35.000]  一個名的兒科醫生,
[00:06:35.000 --> 00:06:37.000]  一千五千元起跳,
[00:06:37.000 --> 00:06:39.000]  進去一千五千元,
[00:06:39.000 --> 00:06:41.000]  拿著藥二千元才出來,
[00:06:41.000 --> 00:06:43.000]  第一次看他,
[00:06:43.000 --> 00:06:45.000]  很多東西要問,
[00:06:45.000 --> 00:06:47.000]  原來規矩就是,
[00:06:47.000 --> 00:06:49.000]  十分鐘一個症,
[00:06:49.000 --> 00:06:50.000]  你有東西要問,
[00:06:50.000 --> 00:06:53.000]  就一百元一分鐘,
[00:06:53.000 --> 00:06:55.000]  他問了二十幾分鐘,
[00:06:55.000 --> 00:06:56.000]  走出來,
[00:06:56.000 --> 00:06:59.000]  四千多元結帳,
[00:06:59.000 --> 00:07:01.000]  下一次看呢,
[00:07:01.000 --> 00:07:03.000]  看了他也有些好處,
[00:07:03.000 --> 00:07:07.000]  但看一次就沒了他十天的工資,
[00:07:07.000 --> 00:07:09.000]  你看多慘,
[00:07:09.000 --> 00:07:11.000]  所以下一次他就,
[00:07:11.000 --> 00:07:12.000]  集齊了題目,
[00:07:12.000 --> 00:07:14.000]  保證這麼快地問,
[00:07:14.000 --> 00:07:15.000]  因為你知道,
[00:07:15.000 --> 00:07:17.000]  一百元一分鐘,
[00:07:17.000 --> 00:07:18.000]  很耐算的,
[00:07:18.000 --> 00:07:21.000]  是不是呢,
[00:07:21.000 --> 00:07:24.000]  嬰兒的成長很緊張,
[00:07:24.000 --> 00:07:27.000]  他不肯吃,
[00:07:27.000 --> 00:07:29.000]  不肯吸收,
[00:07:29.000 --> 00:07:31.000]  他怎麼會長大呢,
[00:07:31.000 --> 00:07:32.000]  是不是呢,
[00:07:32.000 --> 00:07:33.000]  我突然之間,
[00:07:33.000 --> 00:07:36.000]  我不知道大家的吸收是怎樣,
[00:07:36.000 --> 00:07:39.000]  每個星期都回來吃,
[00:07:39.000 --> 00:07:41.000]  可能沒有吸收,
[00:07:41.000 --> 00:07:43.000]  走出去就吐出來,
[00:07:43.000 --> 00:07:45.000]  怎麼會長大呢,
[00:07:45.000 --> 00:07:46.000]  也不會長大,
[00:07:46.000 --> 00:07:50.000]  正常也不會長大,
[00:07:50.000 --> 00:07:52.000]  很感恩這個小朋友,
[00:07:52.000 --> 00:07:55.000]  今年升小一,
[00:07:55.000 --> 00:07:56.000]  居住荔枝角的,
[00:07:56.000 --> 00:07:59.000]  進到我們中華基督教會英華小學,
[00:07:59.000 --> 00:08:01.000]  媽媽真的開心到,
[00:08:01.000 --> 00:08:03.000]  非常非常開心,
[00:08:03.000 --> 00:08:04.000]  成長了,
[00:08:04.000 --> 00:08:08.000]  小朋友健康成長了,
[00:08:08.000 --> 00:08:11.000]  除了要得到好的照顧之外,
[00:08:11.000 --> 00:08:14.000]  這個生命本身的參與,
[00:08:14.000 --> 00:08:19.000]  他的吸收是很重要的,
[00:08:19.000 --> 00:08:22.000]  我們靈性的生命也是一樣,
[00:08:22.000 --> 00:08:25.000]  豐盛的生命是什麼呢,
[00:08:25.000 --> 00:08:29.000]  怎樣去建立豐盛的生命呢,
[00:08:29.000 --> 00:08:32.000]  上一次我用彭信強博士說的,
[00:08:32.000 --> 00:08:33.000]  七個屬靈的習慣,
[00:08:33.000 --> 00:08:39.000]  這次我借用正向心理學的五個向度,
[00:08:39.000 --> 00:08:41.000]  這個五個向度就是正向,
[00:08:41.000 --> 00:08:42.000]  投入,
[00:08:42.000 --> 00:08:43.000]  意義,
[00:08:43.000 --> 00:08:44.000]  關係和成就,
[00:08:44.000 --> 00:08:47.000]  五個範疇跟大家思想一下,
[00:08:47.000 --> 00:08:54.000]  怎樣去建立一個豐盛的生命,
[00:08:54.000 --> 00:08:58.000]  剛才主席阿一祈禱的時候說,
[00:08:58.000 --> 00:09:00.000]  我們有很多消極,
[00:09:00.000 --> 00:09:02.000]  充滿著很多消極,
[00:09:02.000 --> 00:09:04.000]  原來不是我們這些長者這樣想的,
[00:09:04.000 --> 00:09:07.000]  原來年輕人也是這樣想的,
[00:09:07.000 --> 00:09:11.000]  我們的社會充滿著很多消極的東西,
[00:09:11.000 --> 00:09:12.000]  很多怨氣,
[00:09:12.000 --> 00:09:14.000]  不知為何很多很多,
[00:09:14.000 --> 00:09:17.000]  打一個電視看,打一個報紙看,
[00:09:17.000 --> 00:09:23.000]  都是很令人沮喪的東西,
[00:09:23.000 --> 00:09:25.000]  正向是很重要的,
[00:09:25.000 --> 00:09:27.000]  正面正向,
[00:09:27.000 --> 00:09:30.000]  正向不單止是看好的一面,
[00:09:30.000 --> 00:09:31.000]  即是樂觀,
[00:09:31.000 --> 00:09:35.000]  有一個廣告說小朋友在踢球,
[00:09:35.000 --> 00:09:36.000]  下雨不能踢,
[00:09:36.000 --> 00:09:37.000]  他說明天可以踢了,
[00:09:37.000 --> 00:09:39.000]  明天真的很謙虛,
[00:09:39.000 --> 00:09:41.000]  這個叫樂觀,
[00:09:41.000 --> 00:09:45.000]  樂觀你想像明天是更好,
[00:09:45.000 --> 00:09:47.000]  其實你不知道的,
[00:09:47.000 --> 00:09:48.000]  不過你是這樣想的,
[00:09:48.000 --> 00:09:49.000]  這個叫樂觀,
[00:09:49.000 --> 00:09:50.000]  你沒有把握的,
[00:09:50.000 --> 00:09:53.000]  但正向比樂觀是不同的,
[00:09:53.000 --> 00:09:56.000]  即使明天是下雨,
[00:09:56.000 --> 00:10:00.000]  明天是和今天一樣甚至更差,
[00:10:00.000 --> 00:10:03.000]  但我都同樣會很積極的,
[00:10:03.000 --> 00:10:06.000]  去接受我這個挑戰,
[00:10:06.000 --> 00:10:07.000]  做我要做的事,
[00:10:07.000 --> 00:10:08.000]  這個叫正向,
[00:10:08.000 --> 00:10:10.000]  正向是看到現實,
[00:10:10.000 --> 00:10:13.000]  有些不可以改變的可能,
[00:10:13.000 --> 00:10:17.000]  但我仍然保持一個正面的態度,
[00:10:17.000 --> 00:10:18.000]  積極的態度,
[00:10:18.000 --> 00:10:19.000]  這個叫正向,
[00:10:19.000 --> 00:10:20.000]  要分辨,
[00:10:20.000 --> 00:10:21.000]  很多人是樂觀,
[00:10:21.000 --> 00:10:22.000]  不是正向,
[00:10:22.000 --> 00:10:24.000]  當他不在的時候,
[00:10:24.000 --> 00:10:26.000]  他就沉下去了,
[00:10:26.000 --> 00:10:27.000]  正向不同,
[00:10:27.000 --> 00:10:30.000]  你裡面有一種積極的力量,
[00:10:30.000 --> 00:10:32.000]  今日負面的資訊實在太多了,
[00:10:32.000 --> 00:10:34.000]  充斥著,
[00:10:34.000 --> 00:10:36.000]  很悲觀,
[00:10:36.000 --> 00:10:40.000]  我們不單聽很多,
[00:10:40.000 --> 00:10:41.000]  我們檢視一下自己,
[00:10:41.000 --> 00:10:45.000]  自己都說很多,
[00:10:45.000 --> 00:10:46.000]  我們又接收,
[00:10:46.000 --> 00:10:49.000]  又傳播,
[00:10:49.000 --> 00:10:51.000]  想一想,
[00:10:51.000 --> 00:10:53.000]  我們真的要有個節制,
[00:10:53.000 --> 00:10:55.000]  聽有時避免不了,
[00:10:55.000 --> 00:10:56.000]  他坐下來吃飯,
[00:10:56.000 --> 00:10:57.000]  他這樣說又如何?
[00:10:57.000 --> 00:10:58.000]  叫他收口嗎?
[00:10:58.000 --> 00:10:59.000]  他不會收口的,
[00:10:59.000 --> 00:11:01.000]  但我們不再說,
[00:11:01.000 --> 00:11:03.000]  不要加上去,
[00:11:03.000 --> 00:11:04.000]  這個很重要,
[00:11:04.000 --> 00:11:07.000]  我們周圍都有垃圾食物,
[00:11:07.000 --> 00:11:08.000]  垃圾資訊,
[00:11:08.000 --> 00:11:10.000]  我們收藏很多垃圾食物,
[00:11:10.000 --> 00:11:11.000]  很多垃圾資訊,
[00:11:11.000 --> 00:11:12.000]  整個屋都是垃圾,
[00:11:12.000 --> 00:11:14.000]  整個垃圾站,
[00:11:14.000 --> 00:11:16.000]  你看他的手機,
[00:11:16.000 --> 00:11:17.000]  很多的,
[00:11:17.000 --> 00:11:21.000]  我昨晚不小心拿了手機,
[00:11:21.000 --> 00:11:25.000]  放在我的睡房,
[00:11:25.000 --> 00:11:27.000]  整晚都響,
[00:11:27.000 --> 00:11:28.000]  整晚都響,
[00:11:28.000 --> 00:11:32.000]  太太今日罵了我一整天,
[00:11:32.000 --> 00:11:37.000]  今早打開看看有甚麼資訊,
[00:11:37.000 --> 00:11:41.000]  其實很多手機資訊,
[00:11:41.000 --> 00:11:43.000]  我看我不看,
[00:11:43.000 --> 00:11:46.000]  很多很多,
[00:11:46.000 --> 00:11:50.000]  我們都要篩選,
[00:11:50.000 --> 00:11:54.000]  當社會充滿這麼多消極思想,
[00:11:54.000 --> 00:12:01.000]  我們更加需要有正確態度,
[00:12:01.000 --> 00:12:05.000]  魯迅生活在一個很動盪的時代,
[00:12:05.000 --> 00:12:08.000]  五四時代,
[00:12:08.000 --> 00:12:11.000]  他有一句說話我很受用,
[00:12:11.000 --> 00:12:18.000]  「絕望之虛妄,與希望相同。」
[00:12:18.000 --> 00:12:21.000]  他說絕望是假的,
[00:12:21.000 --> 00:12:23.000]  絕望是假的,
[00:12:23.000 --> 00:12:25.000]  和希望是假的一樣,
[00:12:25.000 --> 00:12:28.000]  這句說話翻譯,
[00:12:28.000 --> 00:12:32.000]  絕望原來是假的,
[00:12:32.000 --> 00:12:36.000]  你想想有多少希望根本是泡影,
[00:12:36.000 --> 00:12:40.000]  如果你從小到大的希望都成為事實,
[00:12:40.000 --> 00:12:42.000]  不得了,
[00:12:42.000 --> 00:12:47.000]  一百個希望可能都沒有一個成為事實,
[00:12:47.000 --> 00:12:49.000]  所以希望是不真實的,
[00:12:49.000 --> 00:12:53.000]  魯迅用一個很特別的表態,
[00:12:53.000 --> 00:12:57.000]  同樣絕望都是不真實的,
[00:12:57.000 --> 00:12:59.000]  我看過一次,
[00:12:59.000 --> 00:13:02.000]  年輕的時候被女朋友甩的時候,
[00:13:02.000 --> 00:13:05.000]  真是絕望到好像世界末日一樣,
[00:13:05.000 --> 00:13:10.000]  現在你多幸福,
[00:13:10.000 --> 00:13:12.000]  考不到試,
[00:13:12.000 --> 00:13:14.000]  誰知遇到挫折,
[00:13:14.000 --> 00:13:16.000]  我們都曾經很多的絕望,
[00:13:16.000 --> 00:13:18.000]  但其實都原來不是絕望,
[00:13:18.000 --> 00:13:20.000]  根本就過得了,
[00:13:20.000 --> 00:13:22.000]  這是他的,
[00:13:22.000 --> 00:13:26.000]  「絕望之虛妄,與希望相同。」
[00:13:26.000 --> 00:13:27.000]  他的意思是,
[00:13:27.000 --> 00:13:30.000]  你不要抱持一些不必要的希望,
[00:13:30.000 --> 00:13:33.000]  但你亦都不需要絕望,
[00:13:33.000 --> 00:13:35.000]  你面對今天,
[00:13:35.000 --> 00:13:36.000]  面對你的責任,
[00:13:36.000 --> 00:13:38.000]  做你自己,
[00:13:38.000 --> 00:13:40.000]  但這是正向的,
[00:13:40.000 --> 00:13:43.000]  人家都在很艱難的環境當中,
[00:13:43.000 --> 00:13:45.000]  比我們今天更加艱難,
[00:13:45.000 --> 00:13:49.000]  我就是接受這個責任,這個挑戰,
[00:13:49.000 --> 00:13:55.000]  你看耶穌保羅歷代很多很多值得我們佩服的人,
[00:13:55.000 --> 00:13:59.000]  他們的處境絕對不會比我們的處境好,
[00:13:59.000 --> 00:14:02.000]  他們不悲觀,不絕望,不埋怨,
[00:14:02.000 --> 00:14:06.000]  他們就繼續去做,
[00:14:06.000 --> 00:14:09.000]  但這是正向,正向是很重要的,
[00:14:09.000 --> 00:14:14.000]  如果說周圍環境好像黑夜一樣,
[00:14:14.000 --> 00:14:16.000]  我們改變不了,
[00:14:16.000 --> 00:14:18.000]  但我們總可以點一支蠟燭,
[00:14:18.000 --> 00:14:22.000]  蠟燭不可以驅走過黑夜的,
[00:14:22.000 --> 00:14:26.000]  但可以照亮我們自己,
[00:14:26.000 --> 00:14:30.000]  可以仍然在燭光底下過我們的生活,
[00:14:30.000 --> 00:14:31.000]  看我們的書,
[00:14:31.000 --> 00:14:32.000]  做我們的事,
[00:14:32.000 --> 00:14:35.000]  周圍是很黑的,很灰的,
[00:14:35.000 --> 00:14:42.000]  正向的意思就是點著一支心靈的蠟燭,
[00:14:42.000 --> 00:14:44.000]  可不可以?
[00:14:44.000 --> 00:14:48.000]  在我們的家中點著一支蠟燭,
[00:14:48.000 --> 00:14:50.000]  做我們自己,
[00:14:50.000 --> 00:14:53.000]  做我們自己,
[00:14:53.000 --> 00:14:59.000]  這是很重要的一個生活態度,
[00:14:59.000 --> 00:15:03.000]  讓我們可以在現在這個社會,
[00:15:03.000 --> 00:15:05.000]  或者任何一個處境當中,
[00:15:05.000 --> 00:15:07.000]  我們繼續我們的工作,
[00:15:07.000 --> 00:15:08.000]  我們的生活,
[00:15:08.000 --> 00:15:09.000]  聖經說,
[00:15:09.000 --> 00:15:11.000]  神的話是我們腳前的燈,
[00:15:11.000 --> 00:15:12.000]  路上的光,
[00:15:12.000 --> 00:15:14.000]  就是腳前照著走,
[00:15:14.000 --> 00:15:17.000]  就可以向前走了,
[00:15:17.000 --> 00:15:22.000]  第二點是投入,積極的投入,
[00:15:22.000 --> 00:15:24.000]  正向的思維很重要,
[00:15:24.000 --> 00:15:27.000]  但投入可以說更加重要,
[00:15:27.000 --> 00:15:29.000]  投入就是我們要毀身,
[00:15:29.000 --> 00:15:31.000]  我們要實踐,
[00:15:31.000 --> 00:15:33.000]  很多人都很重視健康,
[00:15:33.000 --> 00:15:36.000]  特別是有一點點年紀的人,
[00:15:36.000 --> 00:15:40.000]  我太太很重視我的健康,
[00:15:40.000 --> 00:15:42.000]  她的健康她也重視,
[00:15:42.000 --> 00:15:43.000]  不過她更重視我的健康,
[00:15:43.000 --> 00:15:45.000]  她經常都督促我,
[00:15:45.000 --> 00:15:50.000]  現在真的黑白天鵝日鵝夜鵝,
[00:15:50.000 --> 00:15:54.000]  叫我要照顧這個照顧那個,
[00:15:54.000 --> 00:15:56.000]  其中一個原因就是她看到我來了元朗之後,
[00:15:56.000 --> 00:16:00.000]  變胖了,
[00:16:00.000 --> 00:16:01.000]  我說是吧,
[00:16:01.000 --> 00:16:04.000]  因為元朗的人對我很好,
[00:16:04.000 --> 00:16:07.000]  這也是事實,
[00:16:07.000 --> 00:16:09.000]  一定要做運動,
[00:16:09.000 --> 00:16:11.000]  要保持住,
[00:16:11.000 --> 00:16:13.000]  這是需要什麼呢?
[00:16:13.000 --> 00:16:14.000]  你想健康,
[00:16:14.000 --> 00:16:16.000]  你需要節制,
[00:16:16.000 --> 00:16:18.000]  你需要運動,
[00:16:18.000 --> 00:16:20.000]  你需要生活的作息,
[00:16:20.000 --> 00:16:22.000]  這個其實很難的,
[00:16:22.000 --> 00:16:24.000]  是很難的,
[00:16:24.000 --> 00:16:27.000]  你知不知道?
[00:16:27.000 --> 00:16:33.000]  經常都有人請你吃東西,
[00:16:33.000 --> 00:16:37.000]  做運動很辛苦的,
[00:16:37.000 --> 00:16:40.000]  所以是難的,
[00:16:40.000 --> 00:16:41.000]  但你不可以只是看書,
[00:16:41.000 --> 00:16:44.000]  不可以只是獲得健康的資訊,
[00:16:44.000 --> 00:16:45.000]  你需要去做,
[00:16:45.000 --> 00:16:47.000]  你才能獲取健康,
[00:16:47.000 --> 00:16:49.000]  我要豐盛的生命,
[00:16:49.000 --> 00:16:50.000]  我要更豐盛的生命,
[00:16:50.000 --> 00:16:52.000]  你只是打開聖經看,
[00:16:52.000 --> 00:16:54.000]  聽到獲釋案都幾好聽,幾好笑,
[00:16:54.000 --> 00:17:00.000]  這樣不是豐盛嗎?
[00:17:00.000 --> 00:17:01.000]  是吧?
[00:17:01.000 --> 00:17:02.000]  這樣是不夠的,
[00:17:02.000 --> 00:17:03.000]  知道是好,
[00:17:03.000 --> 00:17:05.000]  這樣是不夠的,
[00:17:05.000 --> 00:17:08.000]  每件事我們都需要有個投入,
[00:17:08.000 --> 00:17:10.000]  學音樂你要練習,
[00:17:10.000 --> 00:17:13.000]  做運動你要練習,
[00:17:13.000 --> 00:17:15.000]  我太太做很多運動,
[00:17:15.000 --> 00:17:16.000]  她比我多很多,
[00:17:16.000 --> 00:17:18.000]  她經常叫我拉筋,
[00:17:18.000 --> 00:17:19.000]  我說柴就有一條,
[00:17:19.000 --> 00:17:21.000]  拉柴就有,
[00:17:21.000 --> 00:17:23.000]  腳就像柴一樣,
[00:17:23.000 --> 00:17:24.000]  怎麼拉呢?
[00:17:24.000 --> 00:17:27.000]  那就試試拉吧,
[00:17:27.000 --> 00:17:29.000]  拉筋很痛的,
[00:17:29.000 --> 00:17:31.000]  你知不知道?
[00:17:31.000 --> 00:17:33.000]  很痛的,
[00:17:33.000 --> 00:17:34.000]  就是要痛才行,
[00:17:34.000 --> 00:17:36.000]  你放在那裡都沒有用,
[00:17:36.000 --> 00:17:38.000]  你要拉到盡,
[00:17:38.000 --> 00:17:40.000]  開頭就三十秒,
[00:17:40.000 --> 00:17:41.000]  遲些就一分鐘,
[00:17:41.000 --> 00:17:42.000]  再拉高一吋,
[00:17:42.000 --> 00:17:43.000]  一吋這樣,
[00:17:43.000 --> 00:17:45.000]  是不是?
[00:17:45.000 --> 00:17:50.000]  那你就盡力了,
[00:17:50.000 --> 00:17:51.000]  你要投入,
[00:17:51.000 --> 00:17:52.000]  你要盡力,
[00:17:52.000 --> 00:17:54.000]  聖經要求我們什麼呢?
[00:17:54.000 --> 00:17:56.000]  你要盡心盡性盡意盡力,
[00:17:56.000 --> 00:17:58.000]  愛主你的神,
[00:17:58.000 --> 00:18:00.000]  盡吧,
[00:18:00.000 --> 00:18:03.000]  去盡就行了,
[00:18:03.000 --> 00:18:05.000]  可能一開始是很笨拙,
[00:18:05.000 --> 00:18:08.000]  但是你肯去的時候,
[00:18:08.000 --> 00:18:11.000]  你就會有進步,
[00:18:11.000 --> 00:18:13.000]  當我們願意投入的時候,
[00:18:13.000 --> 00:18:17.000]  你就可以在那個項目當中,
[00:18:17.000 --> 00:18:19.000]  會得到樂趣,
[00:18:19.000 --> 00:18:21.000]  玩也是,
[00:18:21.000 --> 00:18:24.000]  玩你不投入不好玩,
[00:18:24.000 --> 00:18:26.000]  玩是要投入才好玩,
[00:18:26.000 --> 00:18:27.000]  我們現在年紀大了,
