
[00:00:00.000 --> 00:00:01.360]  各位丁姐妹早晨
[00:06:54.040 --> 00:06:58.080]  她就活出一個偉大的人格
[00:06:58.080 --> 00:06:59.480]  真的
[00:06:59.480 --> 00:07:01.760]  無論我們多麼微小
[00:07:01.760 --> 00:07:04.080]  只要我們懷着大愛
[00:07:04.080 --> 00:07:06.360]  配合着神的計劃
[00:07:06.360 --> 00:07:09.080]  去完成那些微小的事情
[00:07:09.080 --> 00:07:11.160]  我們在神的眼中
[00:07:11.160 --> 00:07:13.480]  都是一個蒙大恩
[00:07:13.480 --> 00:07:17.840]  而完成偉大人格的人
[00:07:17.840 --> 00:07:24.880]  我們看聖經天使的第二段說話
[00:07:24.880 --> 00:07:28.440]  第30節至到第34節
[00:07:28.440 --> 00:07:30.200]  天使對瑪利亞說
[00:07:30.200 --> 00:07:32.160]  瑪利亞不要怕
[00:07:32.160 --> 00:07:34.880]  你在神面前已經蒙因了
[00:07:34.880 --> 00:07:36.920]  你要懷孕生子
[00:07:36.920 --> 00:07:39.920]  要給他起名叫耶穌
[00:07:39.920 --> 00:07:42.600]  他將要爲大
[00:07:42.600 --> 00:07:45.240]  稱爲至高者的兒子
[00:07:45.240 --> 00:07:53.160]  主上帝要把他祖先大位的王位給他
[00:07:53.160 --> 00:07:55.000]  他要做亞國家的王
[00:07:55.000 --> 00:07:58.960]  直到永遠他的國沒有窮盡
[00:07:58.960 --> 00:08:00.760]  瑪利亞對天使說
[00:08:00.760 --> 00:08:02.360]  我沒有出嫁
[00:08:02.360 --> 00:08:05.840]  怎麼會有這些事呢
[00:08:05.840 --> 00:08:07.880]  剛纔天使對他說
[00:08:07.880 --> 00:08:10.160]  你蒙大因了
[00:08:10.160 --> 00:08:11.440]  聽起來
[00:08:11.440 --> 00:08:13.880]  瑪利亞會覺得莫名其妙
[00:08:13.880 --> 00:08:15.680]  蒙什麼大因呢
[00:08:15.680 --> 00:08:18.200]  現在天使進一步說
[00:08:18.200 --> 00:08:22.040]  蒙大因其實是什麼意思呢
[00:08:22.040 --> 00:08:24.480]  做些什麼呢
[00:08:24.480 --> 00:08:26.200]  對於瑪利亞來說
[00:08:26.200 --> 00:08:29.160]  這個就大件事了
[00:08:29.160 --> 00:08:31.400]  爲什麼是大件事呢
[00:08:31.400 --> 00:08:34.120]  第一就是未婚懷孕
[00:08:34.120 --> 00:08:36.760]  你將會未婚就懷孕
[00:08:36.760 --> 00:08:39.160]  無論是那時候
[00:08:39.160 --> 00:08:40.920]  還是在現在
[00:08:40.920 --> 00:08:44.000]  這也是一件大事
[00:08:44.000 --> 00:08:47.960]  接着你生的兒子
[00:08:47.960 --> 00:08:49.320]  他不是普通人
[00:08:49.320 --> 00:08:53.240]  他要承受先祖大位的王位
[00:08:53.240 --> 00:08:56.560]  這個更加非同小可了
[00:08:56.560 --> 00:08:59.240]  猶太民族
[00:08:59.240 --> 00:09:03.720]  他們一直在巴比倫那裏避老
[00:09:03.720 --> 00:09:07.480]  接着在波斯的皇朝底下
[00:09:07.480 --> 00:09:09.880]  接着在希臘的皇朝底下
[00:09:09.880 --> 00:09:12.120]  接着在羅馬的皇朝底下
[00:09:12.120 --> 00:09:13.400]  皇國的底下
[00:09:13.400 --> 00:09:16.600]  他們都是一些
[00:09:16.600 --> 00:09:18.880]  被老的一些子民
[00:09:18.880 --> 00:09:23.040]  猶太民族期待了幾百年
[00:09:23.040 --> 00:09:26.840]  就是有人去接着大位的皇位
[00:09:26.840 --> 00:09:30.120]  然後開展一個全新的國度
[00:09:30.120 --> 00:09:36.640]  讓神的和平和正義臨到人間
[00:09:36.640 --> 00:09:40.600]  而瑪利亞將要生的這個小朋友
[00:09:40.600 --> 00:09:45.280]  卻是承接着大位的皇位
[00:09:45.280 --> 00:09:47.960]  這個小朋友他將會
[00:09:47.960 --> 00:09:51.360]  不僅是活自己的一生
[00:09:51.360 --> 00:09:54.720]  他將要承擔着民族的命運
[00:09:54.720 --> 00:09:58.680]  承擔着天國降臨的大任
[00:09:58.680 --> 00:10:00.640]  大家想想
[00:10:00.640 --> 00:10:05.040]  是不是一個很沉重的責任呢
[00:10:05.040 --> 00:10:06.920]  瑪利亞
[00:10:06.920 --> 00:10:10.360]  一個貧窮的少女
[00:10:10.360 --> 00:10:11.640]  當時來說
[00:10:11.640 --> 00:10:13.880]  都不會讀書的了
[00:10:13.880 --> 00:10:16.680]  怎麼可能想象到自己的命運
[00:10:16.680 --> 00:10:20.120]  會聯繫於民族的將來
[00:10:20.120 --> 00:10:23.680]  聯繫於上帝救贖的大計
[00:10:23.680 --> 00:10:28.440]  聯繫於天國的實現呢
[00:10:28.440 --> 00:10:30.120]  大家想想
[00:10:30.120 --> 00:10:31.360]  忽然之間
[00:10:31.360 --> 00:10:34.280]  她的天地大了很多
[00:10:34.280 --> 00:10:36.720]  她的視野大了很多
[00:10:36.720 --> 00:10:42.000]  她的責任也大了很多
[00:10:42.000 --> 00:10:45.720]  我們活在一個只顧自己快樂
[00:10:45.720 --> 00:10:48.200]  只顧自己好處
[00:10:48.200 --> 00:10:53.560]  而目光非常短淺的一個時代裏面
[00:10:53.560 --> 00:10:58.200]  面對着這些那麼重的責任
[00:10:58.200 --> 00:10:59.240]  我們一般來說
[00:10:59.240 --> 00:11:02.880]  就會一口拒絕的了
[00:11:02.880 --> 00:11:04.520]  年輕人可能會說
[00:11:04.520 --> 00:11:07.120]  打機都沒時間了
[00:11:07.120 --> 00:11:12.480]  怎麼會有空想你什麼人類的未來啊
[00:11:12.480 --> 00:11:15.120]  太多的人一生想的
[00:11:15.120 --> 00:11:17.040]  只是自己的快樂
[00:11:17.040 --> 00:11:20.560]  其實這樣的人生是非常枯燥的
[00:11:20.560 --> 00:11:22.320]  因爲這樣的人生
[00:11:22.320 --> 00:11:26.760]  是將自己困在一個狹隘的自我裏面
[00:11:26.760 --> 00:11:28.720]  而生命的豐盛
[00:11:28.720 --> 00:11:32.000]  一定是要一個人走出自我
[00:11:32.000 --> 00:11:34.520]  面對一個更大的世界
[00:11:34.520 --> 00:11:35.760]  面對民族
[00:11:35.760 --> 00:11:36.960]  面對天國
[00:11:36.960 --> 00:11:39.840]  面對上帝
[00:11:39.840 --> 00:11:42.320]  現代人經常覺得很枯燥
[00:11:42.320 --> 00:11:44.800]  經常覺得生命沒有意義
[00:11:44.800 --> 00:11:50.440]  因爲他經常困在自己很狹隘的自我裏面
[00:11:50.440 --> 00:11:52.840]  而天使對瑪利亞說的就是
[00:11:52.840 --> 00:11:57.120]  讓你的生命看得龐大一點
[00:11:57.120 --> 00:11:58.400]  一個人的人生
[00:11:58.400 --> 00:12:00.160]  無論多卑微
[00:12:00.160 --> 00:12:03.160]  他都可以將自己的生命
[00:12:03.160 --> 00:12:08.360]  連續於人類幸福的未來
[00:12:08.360 --> 00:12:11.040]  一個貧窮的少女
[00:12:11.040 --> 00:12:14.040]  面對這個這麼巨大的責任
[00:12:14.040 --> 00:12:16.720]  他竟然沒有一口拒絕
[00:12:16.720 --> 00:12:18.080]  很明顯
[00:12:18.080 --> 00:12:20.840]  瑪利亞甘願放下自己
[00:12:20.840 --> 00:12:22.680]  關心他人
[00:12:22.680 --> 00:12:27.040]  準備承擔這個責任
[00:12:27.040 --> 00:12:28.360]  有一次
[00:12:28.360 --> 00:12:31.640]  我經過一間快餐店
[00:12:31.640 --> 00:12:33.400]  準備在那裏喫東西
[00:12:33.400 --> 00:12:35.760]  看着那個餐牌
[00:12:35.760 --> 00:12:39.120]  忽然間有一個老人家
[00:12:39.120 --> 00:12:43.280]  大家一眼就看到這個老人家很貧窮
[00:12:43.280 --> 00:12:45.000]  他看着那個餐牌
[00:12:45.000 --> 00:12:48.680]  看了很久很久很久
[00:12:48.680 --> 00:12:52.720]  忽然間有一個小朋友走到他身邊
[00:12:52.720 --> 00:12:53.440]  跟他說
[00:12:53.440 --> 00:12:54.600]  伯伯
[00:12:54.600 --> 00:12:58.680]  我給你三十塊錢買東西喫
[00:12:58.680 --> 00:13:02.200]  那個小朋友給了那個伯伯一些錢
[00:13:02.200 --> 00:13:06.160]  接着他就回到他媽媽的身邊
[00:13:06.160 --> 00:13:08.640]  我看着那位媽媽
[00:13:08.640 --> 00:13:11.800]  一個很平凡的人
[00:13:11.800 --> 00:13:13.480]  你看得到
[00:13:13.480 --> 00:13:15.480]  這個平凡的女士
[00:13:15.480 --> 00:13:17.960]  她關懷着其他人
[00:13:17.960 --> 00:13:19.760]  而在她的人生裏面
[00:13:19.760 --> 00:13:23.200]  她正在孕育一個偉大的生命
[00:13:23.200 --> 00:13:26.360]  一個偉大的小朋友
[00:13:26.360 --> 00:13:28.400]  瑪利亞也是一樣
[00:13:28.400 --> 00:13:30.400]  一個平凡的少女
[00:13:30.400 --> 00:13:33.320]  她關懷着其他人的福祉
[00:13:33.320 --> 00:13:37.560]  她準備孕育一個偉大的小朋友
[00:13:37.560 --> 00:13:40.240]  但她問了一個問題
[00:13:40.240 --> 00:13:44.120]  第34節
[00:13:44.120 --> 00:13:45.480]  她問了一個問題
[00:13:45.480 --> 00:13:47.520]  我沒有出嫁
[00:13:47.520 --> 00:13:50.080]  怎麼會有這件事呢
[00:13:50.080 --> 00:13:53.920]  她想的不是逃避一個巨大的責任
[00:13:53.920 --> 00:13:55.360]  她想的就是
[00:13:55.360 --> 00:13:56.880]  在技術上
[00:13:56.880 --> 00:13:58.600]  即是怎麼做呢
[00:13:58.600 --> 00:14:01.720]  技術上如何可能呢
[00:14:01.720 --> 00:14:03.960]  一個未出嫁的少女
[00:14:03.960 --> 00:14:08.360]  在技術上怎麼會生到嬰兒呢
[00:14:08.360 --> 00:14:11.080]  在黑暗籠罩的大地
[00:14:11.080 --> 00:14:14.800]  如果要用光明去驅走黑暗
[00:14:14.800 --> 00:14:18.600]  瑪利亞正在問的一個問題就是
[00:14:18.600 --> 00:14:20.240]  有沒有火柴
[00:14:20.240 --> 00:14:21.880]  有沒有打火機
[00:14:21.880 --> 00:14:23.600]  有沒有火石
[00:14:23.600 --> 00:14:26.720]  那些光從何而來呢
[00:14:26.720 --> 00:14:29.680]  一個技術的問題
[00:14:29.680 --> 00:14:30.760]  的確
[00:14:30.760 --> 00:14:33.320]  就算願意配合神的計劃
[00:14:33.320 --> 00:14:35.080]  生一個兒子
[00:14:35.080 --> 00:14:38.480]  但是還未出嫁在技術上
[00:14:38.480 --> 00:14:42.120]  如何可以做得到呢
[00:14:42.120 --> 00:14:46.760]  她願意探索技術上的可能性
[00:14:46.760 --> 00:14:48.600]  表明她的內心
[00:14:48.600 --> 00:14:51.560]  她願意放下自己
[00:14:51.560 --> 00:14:53.880]  她願意祝福這個世界
[00:14:53.880 --> 00:14:55.000]  她只是想
[00:14:55.000 --> 00:14:55.960]  我一無所有
[00:14:55.960 --> 00:15:00.240]  我怎麼做呢
[00:15:00.240 --> 00:15:03.840]  大家有沒有這樣的心
[00:15:03.840 --> 00:15:07.120]  就是你不知道怎麼做一些事情
[00:15:07.120 --> 00:15:09.120]  但是你很想人類
[00:15:09.120 --> 00:15:10.120]  或者這個社會
[00:15:10.120 --> 00:15:11.080]  或者這個民族
[00:15:11.080 --> 00:15:13.880]  或者這個國家會變得好一點
[00:15:13.880 --> 00:15:15.680]  我不知道怎麼做
[00:15:15.680 --> 00:15:19.960]  技術上如何可能呢
[00:15:19.960 --> 00:15:22.520]  她願意問
[00:15:22.520 --> 00:15:24.960]  而她仍然願意去承擔
[00:15:24.960 --> 00:15:28.480]  這個重大的責任
[00:15:28.480 --> 00:15:32.880]  我們去到這個故事的第三個段落
[00:15:32.880 --> 00:15:36.240]  也是天使對她說的第三段話
[00:15:36.240 --> 00:15:38.120]  第35節
[00:15:38.120 --> 00:15:40.040]  天使回答她說
[00:15:40.040 --> 00:15:43.600]  聖靈會臨到你的身上
[00:15:43.600 --> 00:15:46.800]  至高者的能力要任被你
[00:15:46.800 --> 00:15:49.920]  因此乃要出生的聖者
[00:15:49.920 --> 00:15:54.920]  要稱爲神的兒子
[00:15:54.920 --> 00:15:56.120]  你覺得可能不可能
[00:15:56.120 --> 00:15:57.200]  其實不是
[00:15:57.200 --> 00:15:57.960]  可能的
[00:15:57.960 --> 00:16:01.160]  因爲你的親戚伊麗莎白
[00:16:01.160 --> 00:16:03.800]  她素來稱爲不生育的
[00:16:03.800 --> 00:16:05.640]  但是在她年老的時候
[00:16:05.640 --> 00:16:07.320]  都懷了男胎
[00:16:07.320 --> 00:16:10.640]  現在已經懷孕六個月了
[00:16:10.640 --> 00:16:11.800]  第37節
[00:16:11.800 --> 00:16:13.800]  因爲出於神的說話
[00:16:13.800 --> 00:16:16.120]  沒有一句不帶能力的
[00:16:16.120 --> 00:16:17.360]  瑪尼亞說
[00:16:17.360 --> 00:16:19.160]  我是主的使女
[00:16:19.160 --> 00:16:22.680]  我是主的一個卜皮
[00:16:22.680 --> 00:16:25.640]  願意照你的話實現在我身上
[00:16:25.640 --> 00:16:29.600]  於是天使就離開她去了
[00:16:29.600 --> 00:16:32.800]  天使的說話很清楚地表明
[00:16:32.800 --> 00:16:36.120]  在人看來是不可能的
[00:16:36.120 --> 00:16:39.920]  在神凡事都能
[00:16:39.920 --> 00:16:41.080]  天使說
[00:16:41.080 --> 00:16:43.440]  聖靈要臨到你
[00:16:43.440 --> 00:16:44.240]  她又說
[00:16:44.240 --> 00:16:48.840]  至高者的能力要被任你
[00:16:48.840 --> 00:16:49.800]  又說
[00:16:49.800 --> 00:16:51.640]  出於上帝的話
[00:16:51.640 --> 00:16:54.840]  沒有一句不帶能力的
[00:16:54.840 --> 00:16:57.680]  天使的每一句話
[00:16:57.680 --> 00:16:58.840]  她都叫瑪尼亞
[00:16:58.840 --> 00:17:02.880]  你不要擔心
[00:17:02.880 --> 00:17:06.960]  在你想的東西是不可能的
[00:17:06.960 --> 00:17:10.560]  不過在上帝的手中
[00:17:10.560 --> 00:17:15.640]  他會將不可能變成可能
[00:17:15.640 --> 00:17:18.400]  不要因爲自己的平凡
[00:17:18.400 --> 00:17:19.640]  而認爲
[00:17:19.640 --> 00:17:24.000]  爲神做大事是不可能的
[00:17:24.000 --> 00:17:26.880]  可不可能不是你想的
[00:17:26.880 --> 00:17:30.800]  一切都出乎上帝的恩典
[00:17:30.800 --> 00:17:36.480]  而上帝的恩典總夠我們使用
[00:17:36.480 --> 00:17:41.040]  讓我們敢於去思想
[00:17:41.040 --> 00:17:44.120]  就是爲神做一些大事
[00:17:44.120 --> 00:17:46.520]  在自己看來是不可能
[00:17:46.520 --> 00:17:48.840]  不過你願意去探索
[00:17:48.840 --> 00:17:51.200]  怎樣可以在神的恩典裏面
[00:17:51.200 --> 00:17:54.600]  將不可能變成可能呢
[00:17:54.600 --> 00:17:59.080]  不要活在自己一個很狹隘的自我裏
[00:17:59.080 --> 00:18:05.280]  讓你的生命在聖誕節的期間
[00:18:05.280 --> 00:18:08.600]  就像耶穌一樣來到這個世界
[00:18:08.600 --> 00:18:10.480]  要擁抱這個世界
[00:18:10.480 --> 00:18:12.160]  祝福這個世界
[00:18:12.160 --> 00:18:16.120]  你的生命其實都是一樣的
[00:18:16.120 --> 00:18:18.760]  瑪尼亞的反應非常積極
[00:18:18.760 --> 00:18:20.000]  非常正面
[00:18:20.000 --> 00:18:21.360]  第三十八節
[00:18:21.360 --> 00:18:24.880]  瑪尼亞說我是主的一個僕人
[00:18:24.880 --> 00:18:27.120]  一個侍女
[00:18:27.120 --> 00:18:30.280]  願意照你的話實現在我身上
[00:18:30.280 --> 00:18:34.080]  於是天使就離開他去了
[00:18:34.080 --> 00:18:35.240]  瑪尼亞這句話
[00:18:35.240 --> 00:18:39.160]  他說願意照你的話實現在我身上
[00:18:39.160 --> 00:18:41.240]  如果你看英文的聖經
[00:18:41.240 --> 00:18:43.800]  一般翻譯做就是
[00:18:43.800 --> 00:18:45.880]  Let it be with me
[00:18:45.880 --> 00:18:49.200]  According to your word
[00:18:49.200 --> 00:18:56.040]  我想起創世紀上帝創造的時候
[00:18:56.040 --> 00:18:58.280]  他創造的完成
[00:18:58.280 --> 00:18:59.840]  上帝是怎麼創造的
[00:18:59.840 --> 00:19:06.200]  他說要有光就有了光
[00:19:06.200 --> 00:19:08.360]  其實英文翻譯就是
[00:19:08.360 --> 00:19:12.720]  Let there be light and there was light
[00:19:12.720 --> 00:19:15.920]  就是上帝說了一些話
[00:19:15.920 --> 00:19:20.960]  然後事情就按上帝的說話實現了
[00:19:20.960 --> 00:19:23.880]  其實創造的時候就是這樣的了
[00:19:23.880 --> 00:19:29.080]  上帝說有光就有光
[00:19:29.080 --> 00:19:30.600]  而在這裏我們看到
[00:19:30.600 --> 00:19:36.000]  瑪尼亞就是聽到上帝的說話
[00:19:36.000 --> 00:19:44.400]  然後他說願上帝的說話就實現在我的生命裏頭
[00:19:44.400 --> 00:19:47.600]  因爲瑪尼亞的配合
[00:19:47.600 --> 00:19:52.320]  其實他在完成一個新的創造
[00:19:52.320 --> 00:19:56.520]  在舊約上帝創造一個天地
[00:19:56.520 --> 00:20:02.120]  瑪尼亞他說願上帝你的說話就實現
[00:20:02.120 --> 00:20:05.200]  而實現在我的生命裏頭
[00:20:05.200 --> 00:20:07.840]  就因爲瑪尼亞的配合
[00:20:07.840 --> 00:20:11.280]  上帝在這裏進行一個新的創造
[00:20:11.280 --> 00:20:13.680]  創造一個全新的時代
[00:20:13.680 --> 00:20:20.160]  創造一個基督降世的舊屬的人間
[00:20:20.160 --> 00:20:22.680]  我們的問題常常都是這樣的
[00:20:22.680 --> 00:20:27.400]  就是神願意照你的話
[00:20:27.400 --> 00:20:30.120]  實現在旁邊的人身上
[00:20:30.120 --> 00:20:35.720]  而千萬不要實現在我的身上
[00:20:35.720 --> 00:20:40.320]  我們很多時候都是隻照顧自己
[00:20:40.320 --> 00:20:45.520]  不願意去承擔關懷他人的責任
[00:20:45.520 --> 00:20:47.640]  如果每一個人都是這樣
[00:20:47.640 --> 00:20:54.880]  這個世界怎麼去創造一個新的更美好的局面呢?
[00:20:54.880 --> 00:20:56.560]  聖誕節
[00:20:56.560 --> 00:20:58.480]  大家想想
[00:20:58.480 --> 00:21:04.000]  連上帝他都不安然地停留在天上
[00:21:04.000 --> 00:21:05.920]  他都進入這個人間
[00:21:05.920 --> 00:21:09.240]  承受人間的苦痛
[00:21:09.240 --> 00:21:10.680]  唯有這樣
[00:21:10.680 --> 00:21:14.560]  這個世界才能夠有光明
[00:21:14.560 --> 00:21:17.320]  有救贖
[00:21:17.320 --> 00:21:20.880]  其實瑪尼亞好像舊約的阿伯拉罕
[00:21:20.880 --> 00:21:23.240]  面對上帝的呼召
[00:21:23.240 --> 00:21:26.880]  阿伯拉罕離開了自己熟悉的一切
[00:21:26.880 --> 00:21:32.760]  他懷着信心冒險地走向一個不知的未來
[00:21:32.760 --> 00:21:33.880]  同樣
[00:21:33.880 --> 00:21:38.120]  瑪尼亞都告別他熟悉的安書區
