
[00:00:00.000 --> 00:00:02.880]  這兩條絕對是大罪
[00:01:27.440 --> 00:01:29.340]  當耶穌立歸守衛的時候
[00:01:29.340 --> 00:01:30.540]  祂就可以帶領我們
[00:01:30.540 --> 00:01:32.540]  祂可以令我們明白
[00:01:32.540 --> 00:01:34.140]  怎樣去行聖經
[00:01:34.140 --> 00:01:36.540]  才能夠合乎神的心意
[00:01:36.540 --> 00:01:38.340]  如果不是
[00:01:38.340 --> 00:01:41.140]  你就算多熟悉聖經的話
[00:01:41.140 --> 00:01:43.940]  這些真理都會變成惡毒
[00:01:43.940 --> 00:01:47.640]  所以我們要提醒自己
[00:01:47.640 --> 00:01:49.740]  我們不只是要熟悉聖經
[00:01:49.740 --> 00:01:52.340]  而我們是要走出聖經來
[00:01:52.340 --> 00:01:55.740]  在《針研》二十五章二十八節說
[00:01:55.740 --> 00:01:57.340]  人不制服自己的心
[00:01:57.340 --> 00:02:00.440]  就好像毀壞的成衣
[00:02:00.440 --> 00:02:03.040]  是沒有償還的
[00:02:03.040 --> 00:02:05.040]  這說明了什麼呢
[00:02:05.040 --> 00:02:08.940]  如果人沒有好好控制自己的私慾的話
[00:02:08.940 --> 00:02:12.040]  就會很自由地放縱
[00:02:12.040 --> 00:02:13.940]  最後是不可收拾的
[00:02:13.940 --> 00:02:18.240]  阿王沒有剋制自己的私慾
[00:02:18.240 --> 00:02:20.240]  他所引發出來的
[00:02:20.240 --> 00:02:22.940]  那個後果是非常嚴重
[00:02:22.940 --> 00:02:24.640]  同時是很可怕
[00:02:24.940 --> 00:02:26.340]  因爲可以
[00:02:26.340 --> 00:02:28.540]  殺害了別人的生命
[00:02:28.540 --> 00:02:30.340]  損害了別人的生命
[00:02:30.340 --> 00:02:34.540]  在殺害納伯的這件事上
[00:02:34.540 --> 00:02:36.540]  阿哈好像沒有參與
[00:02:36.540 --> 00:02:39.840]  完全是他的老婆
[00:02:39.840 --> 00:02:41.240]  即是王后
[00:02:41.240 --> 00:02:42.440]  去進行的
[00:02:42.440 --> 00:02:45.340]  但這不表示她是無辜的
[00:02:45.340 --> 00:02:46.840]  不表示她是清白的
[00:02:46.840 --> 00:02:50.240]  她姑息王后的所作所爲
[00:02:50.240 --> 00:02:51.940]  這已經是第一罪了
[00:02:53.740 --> 00:02:57.740]  她自己任性而導致王后去做這件事
[00:02:57.740 --> 00:02:59.540]  這又是另外一個惡行
[00:02:59.540 --> 00:03:03.140]  以至最後又殺害了人
[00:03:03.140 --> 00:03:06.240]  這更加是絕對不能夠脫罪的
[00:03:06.240 --> 00:03:09.040]  完全跟她是有絕對的關係的
[00:03:09.040 --> 00:03:11.740]  有學者認爲
[00:03:11.740 --> 00:03:14.740]  阿哈其實心裏非常清楚
[00:03:14.740 --> 00:03:18.140]  他不可能勉強納伯去交出葡萄園
[00:03:18.140 --> 00:03:20.240]  唯一可行的
[00:03:20.240 --> 00:03:22.240]  就是消滅納伯
[00:03:23.540 --> 00:03:24.140]  但是
[00:03:24.140 --> 00:03:26.940]  如果他親自去消滅納伯
[00:03:26.940 --> 00:03:30.240]  他就犯了十計裏面的不可殺人了
[00:03:30.240 --> 00:03:31.740]  他作爲以色列人
[00:03:31.740 --> 00:03:33.840]  他知道這個是不可以這麼做的
[00:03:33.840 --> 00:03:36.040]  他作爲一國之官
[00:03:36.040 --> 00:03:37.640]  他也不可以隨意殺人的
[00:03:37.640 --> 00:03:39.140]  不是說你作爲國王
[00:03:39.140 --> 00:03:40.340]  你沒有任何的罪
[00:03:40.340 --> 00:03:41.840]  別人沒有任何的罪
[00:03:41.840 --> 00:03:42.840]  你就可以殺人的
[00:03:42.840 --> 00:03:44.340]  所以他知道這件事
[00:03:44.340 --> 00:03:46.740]  他又瞭解什麼呢
[00:03:46.740 --> 00:03:48.440]  他了解他老婆的性格
[00:03:48.440 --> 00:03:51.040]  一旦他這樣
[00:03:51.040 --> 00:03:52.440]  就是扭計
[00:03:53.140 --> 00:03:55.740]  他老婆一定會爲了滿足他
[00:03:55.740 --> 00:03:57.440]  而做他要做的事情
[00:03:57.440 --> 00:04:00.540]  所以他就是這樣去利用了
[00:04:00.540 --> 00:04:02.640]  他的老婆去借刀殺人了
[00:04:02.640 --> 00:04:05.040]  那我們怎麼知道
[00:04:05.040 --> 00:04:07.340]  阿哈王是真的這樣的呢
[00:04:07.340 --> 00:04:08.840]  就好像我們所說的那樣
[00:04:08.840 --> 00:04:10.540]  他心中有數的呢
[00:04:10.540 --> 00:04:12.040]  那其實你看看
[00:04:12.040 --> 00:04:13.240]  在聖經裏面
[00:04:13.240 --> 00:04:14.940]  當耶穌別通知他說
[00:04:14.940 --> 00:04:16.240]  納伯已經死了
[00:04:16.240 --> 00:04:19.540]  而不用付任何的代價
[00:04:19.540 --> 00:04:21.140]  都可以拿到那個葡萄園了
[00:04:22.140 --> 00:04:24.140]  你見阿哈王的態度是怎樣的呢
[00:04:24.140 --> 00:04:25.940]  有沒有很驚訝
[00:04:25.940 --> 00:04:28.040]  啊 爲什麼納伯死了
[00:04:28.040 --> 00:04:29.440]  爲什麼突然間死了
[00:04:29.440 --> 00:04:30.640]  爲什麼突然間死了
[00:04:30.640 --> 00:04:32.140]  爲什麼你要處死他
[00:04:32.140 --> 00:04:32.940]  有沒有問這些
[00:04:32.940 --> 00:04:33.640]  沒有的
[00:04:33.640 --> 00:04:36.540]  他就是下去拿葡萄園了
[00:04:36.540 --> 00:04:38.840]  根本他就不明白到
[00:04:38.840 --> 00:04:39.640]  他知道
[00:04:39.640 --> 00:04:43.040]  這個是後來必然會發生的結果
[00:04:43.040 --> 00:04:44.740]  所以其實
[00:04:44.740 --> 00:04:46.940]  在這麼多的角色裏面
[00:04:46.940 --> 00:04:48.240]  最可怕的是誰
[00:04:48.240 --> 00:04:49.540]  阿哈
[00:04:49.540 --> 00:04:51.140]  不是耶穌別
[00:04:52.940 --> 00:04:53.640]  我們都說
[00:04:53.640 --> 00:04:55.940]  人奸呢
[00:04:55.940 --> 00:04:57.040]  就是很奸
[00:04:57.040 --> 00:05:00.040]  我最怕的
[00:05:00.040 --> 00:05:01.440]  他聰明
[00:05:01.440 --> 00:05:04.940]  因爲越聰明的人越奸呢
[00:05:04.940 --> 00:05:06.540]  就越懂得去害人
[00:05:06.540 --> 00:05:07.340]  害人呢
[00:05:07.340 --> 00:05:08.340]  人家就不知道的
[00:05:08.340 --> 00:05:10.540]  你多奸都好
[00:05:10.540 --> 00:05:11.140]  如果你蠢
[00:05:11.140 --> 00:05:12.140]  我就不怕你
[00:05:12.140 --> 00:05:17.540]  所以你奸得來最好聰明一點
[00:05:17.540 --> 00:05:20.740]  我都見過很多
[00:05:20.740 --> 00:05:21.940]  蠢的奸人
[00:05:23.140 --> 00:05:24.140]  我都不怕他
[00:05:24.140 --> 00:05:26.140]  因爲他蠢得來
[00:05:26.140 --> 00:05:26.940]  我知道他奸
[00:05:26.940 --> 00:05:28.140]  我就可以防他
[00:05:28.140 --> 00:05:29.940]  但是如果他奸
[00:05:29.940 --> 00:05:31.140]  他又很聰明的
[00:05:31.140 --> 00:05:33.140]  我可能都防不了他
[00:05:33.140 --> 00:05:35.540]  但是我勸你
[00:05:35.540 --> 00:05:36.940]  無論你是蠢也好
[00:05:36.940 --> 00:05:37.540]  聰明也好
[00:05:37.540 --> 00:05:38.540]  千萬不要奸
[00:05:38.540 --> 00:05:41.540]  因爲你蠢
[00:05:41.540 --> 00:05:42.940]  上帝都不會怪你
[00:05:42.940 --> 00:05:44.340]  你聰明
[00:05:44.340 --> 00:05:45.340]  上帝會容你
[00:05:45.340 --> 00:05:46.540]  但是你奸
[00:05:46.540 --> 00:05:49.140]  上帝絕對會懲治你
[00:05:49.140 --> 00:05:51.540]  上帝不容許
[00:05:51.540 --> 00:05:52.740]  我們奸
[00:05:52.740 --> 00:05:55.140]  無論怎樣
[00:05:55.140 --> 00:05:56.940]  耶穌別
[00:05:56.940 --> 00:05:58.140]  因爲他行兇
[00:05:58.140 --> 00:06:00.340]  殺害了喇叭
[00:06:00.340 --> 00:06:01.740]  他
[00:06:01.740 --> 00:06:02.740]  阿哈王
[00:06:02.740 --> 00:06:03.940]  也不可以逃罪
[00:06:03.940 --> 00:06:06.740]  他都有責任在裏面
[00:06:06.740 --> 00:06:10.140]  不直接作惡
[00:06:10.140 --> 00:06:11.140]  就不表示無罪
[00:06:11.140 --> 00:06:12.540]  阿哈王
[00:06:12.540 --> 00:06:13.940]  也是這樣
[00:06:13.940 --> 00:06:15.340]  他間接的
[00:06:15.340 --> 00:06:16.340]  間接的
[00:06:16.340 --> 00:06:18.140]  他做了這件事
[00:06:18.140 --> 00:06:19.940]  他都要承擔後果
[00:06:19.940 --> 00:06:20.740]  所以神
[00:06:20.940 --> 00:06:22.540]  認定了阿哈王
[00:06:22.540 --> 00:06:24.340]  是直接殺人的兇手
[00:06:24.340 --> 00:06:27.140]  他不是先追究耶穌別
[00:06:27.140 --> 00:06:28.940]  他是先追究阿哈
[00:06:28.940 --> 00:06:33.140]  所以以利亞來對阿哈說的時候
[00:06:33.140 --> 00:06:34.540]  他說你殺了人
[00:06:34.540 --> 00:06:36.940]  又得他的產業
[00:06:36.940 --> 00:06:39.140]  所以耶和王說
[00:06:39.140 --> 00:06:42.340]  狗在何處舔喇叭的血呢
[00:06:42.340 --> 00:06:44.940]  也都在何處舔你的血
[00:06:44.940 --> 00:06:48.140]  就是先講了阿哈的結果
[00:06:48.140 --> 00:06:49.140]  所以
[00:06:49.940 --> 00:06:52.140]  我們需要警惕的是什麼呢
[00:06:52.140 --> 00:06:54.740]  我們不要間接的犯罪
[00:06:54.740 --> 00:06:56.740]  不要以爲間接的犯罪
[00:06:56.740 --> 00:06:57.940]  就不關我事了
[00:06:57.940 --> 00:07:01.540]  原來上帝最終都要追究的
[00:07:01.540 --> 00:07:08.740]  有一位去丹麥留學的學生
[00:07:08.740 --> 00:07:11.940]  他去丹麥之前
[00:07:11.940 --> 00:07:13.340]  他就聽過一件事
[00:07:13.340 --> 00:07:17.540]  丹麥人很講究誠信
[00:07:18.940 --> 00:07:22.140]  誠信在丹麥是很重要的
[00:07:22.140 --> 00:07:24.740]  後來他來到丹麥的時候
[00:07:24.740 --> 00:07:26.740]  他就經歷了這種說法
[00:07:26.740 --> 00:07:30.540]  事關他的房東
[00:07:30.540 --> 00:07:32.940]  一個叫做哈娜的人
[00:07:32.940 --> 00:07:38.340]  是一個有嚴重失眠症的女人
[00:07:38.340 --> 00:07:41.940]  每晚他就需要用一種藥
[00:07:41.940 --> 00:07:45.340]  而這種藥其實是很大的副作用的
[00:07:45.340 --> 00:07:48.340]  不過可以令他睡覺
[00:07:48.940 --> 00:07:50.340]  所以哈娜無論如何
[00:07:50.340 --> 00:07:52.940]  都在當中喫了這種藥
[00:07:52.940 --> 00:07:55.140]  她不理這種副作用
[00:07:55.140 --> 00:07:57.540]  爲了自己可以睡覺
[00:07:57.540 --> 00:08:00.540]  但是在一次偶然的機會當中
[00:08:00.540 --> 00:08:05.340]  她就和留學生講起這件事
[00:08:05.340 --> 00:08:07.740]  留學生就說我有兩瓶藥
[00:08:07.740 --> 00:08:10.140]  這兩瓶是中藥
[00:08:10.140 --> 00:08:11.940]  沒什麼副作用
[00:08:11.940 --> 00:08:13.540]  你試試去喫
[00:08:13.540 --> 00:08:15.140]  看看有沒有幫助
[00:08:15.540 --> 00:08:19.140]  哈娜就拿了這兩瓶藥去試喫
[00:08:19.140 --> 00:08:20.540]  在試喫之下
[00:08:20.540 --> 00:08:24.140]  果然她的失眠症就沒事了
[00:08:24.140 --> 00:08:25.740]  她一覺睡到天亮
[00:08:25.740 --> 00:08:26.740]  真的很好睡
[00:08:26.740 --> 00:08:29.940]  因此哈娜就和留學生說
[00:08:29.940 --> 00:08:35.340]  不如我幫你從中國買多幾瓶回來
[00:08:35.340 --> 00:08:36.540]  買十瓶回來
[00:08:36.540 --> 00:08:43.740]  這個留學生就寫信給他在中國的朋友
[00:08:43.940 --> 00:08:46.540]  告訴他需要這十瓶藥
[00:08:46.540 --> 00:08:48.940]  隔了一個月
[00:08:48.940 --> 00:08:50.540]  一個多月之後
[00:08:50.540 --> 00:08:53.140]  他才收到這十瓶藥
[00:08:53.140 --> 00:08:57.340]  同時他的朋友也打電話給留學生
[00:08:57.340 --> 00:08:57.940]  跟他說
[00:08:57.940 --> 00:09:02.140]  爲什麼要這麼久才能拿到這十瓶藥
[00:09:02.140 --> 00:09:06.540]  原來現在中國不允許你隨便買這種藥
[00:09:06.540 --> 00:09:09.140]  要有醫生紙
[00:09:09.140 --> 00:09:10.940]  而且有醫生紙
[00:09:11.140 --> 00:09:13.940]  可能你只能買兩瓶
[00:09:13.940 --> 00:09:15.540]  不可以大量買
[00:09:15.540 --> 00:09:18.740]  所以他用什麼方法拿到這十瓶藥
[00:09:18.740 --> 00:09:21.140]  他就到處找醫生
[00:09:21.140 --> 00:09:22.940]  找不同的醫生
[00:09:22.940 --> 00:09:24.340]  開不同的單
[00:09:24.340 --> 00:09:25.940]  然後去不同的藥房
[00:09:25.940 --> 00:09:27.540]  每間藥房拿兩瓶
[00:09:27.540 --> 00:09:29.140]  因此他就拿到十瓶了
[00:09:29.140 --> 00:09:31.140]  所以需要做這些事情
[00:09:31.140 --> 00:09:33.140]  他就需要經過一段時間
[00:09:33.140 --> 00:09:34.340]  之所以這樣
[00:09:34.340 --> 00:09:36.740]  他就很遲才把藥寄來
[00:09:36.740 --> 00:09:39.940]  如果留學生知道這件事之後
[00:09:40.140 --> 00:09:42.740]  也將這件事跟他的房東說
[00:09:42.740 --> 00:09:43.740]  跟Hana說
[00:09:43.740 --> 00:09:46.140]  在這樣的情況之下
[00:09:46.140 --> 00:09:48.340]  才收到這批藥
[00:09:48.340 --> 00:09:49.940]  現在這十瓶藥就交給你
[00:09:49.940 --> 00:09:52.140]  Hana拿到這些藥
[00:09:52.140 --> 00:09:53.540]  就臉色一沉
[00:09:53.540 --> 00:09:56.140]  然後就回房了
[00:09:56.140 --> 00:10:00.340]  這個留學生真的很不喜歡
[00:10:00.340 --> 00:10:03.140]  我這麼辛苦才幫你買到這些藥
[00:10:03.140 --> 00:10:04.340]  連一句謝謝都沒有
[00:10:04.340 --> 00:10:06.940]  就這麼回房了
[00:10:06.940 --> 00:10:08.140]  好了
[00:10:08.140 --> 00:10:09.540]  隔了一段時間之後
[00:10:09.540 --> 00:10:12.340]  這個留學生有機會就去找Hana了
[00:10:12.340 --> 00:10:14.540]  去到Hana那邊的時候
[00:10:14.540 --> 00:10:15.340]  就發現
[00:10:15.340 --> 00:10:15.740]  咦
[00:10:15.740 --> 00:10:17.940]  那十瓶藥放在那裏沒有用過
[00:10:17.940 --> 00:10:18.940]  沒有喫過
[00:10:18.940 --> 00:10:21.140]  然後他就問了Hana
[00:10:21.140 --> 00:10:22.940]  Hana爲什麼你不喫
[00:10:22.940 --> 00:10:25.340]  這麼好的藥對你有好處
[00:10:25.340 --> 00:10:27.340]  Hana就說
[00:10:27.340 --> 00:10:29.740]  你們幫我找到這些藥
[00:10:29.740 --> 00:10:30.940]  我其實很感激你們
[00:10:30.940 --> 00:10:33.740]  但是由於找這些藥
[00:10:33.740 --> 00:10:35.340]  這些藥到我手
[00:10:35.340 --> 00:10:36.940]  當中的過程
[00:10:36.940 --> 00:10:39.340]  是涉及很多的欺詐
[00:10:39.940 --> 00:10:40.740]  所以呢
[00:10:40.740 --> 00:10:42.940]  我不想涉及在當中
[00:10:42.940 --> 00:10:45.340]  我決定
[00:10:45.340 --> 00:10:46.940]  一粒藥我都不用
[00:10:46.940 --> 00:10:49.540]  一粒藥我都不喫
[00:10:49.540 --> 00:10:53.140]  錢他已經還給這個留學生了
[00:10:53.140 --> 00:10:54.540]  但是這些藥呢
[00:10:54.540 --> 00:10:56.340]  就是一粒他都不喫
[00:10:56.340 --> 00:10:59.140]  聽了這個故事
[00:10:59.140 --> 00:11:02.340]  我相信我們當中都有不同的感受
[00:11:02.340 --> 00:11:06.940]  可能你會很欣賞Hana的
[00:11:06.940 --> 00:11:09.140]  這種誠實的堅持
[00:11:09.740 --> 00:11:11.140]  她很堅持她要誠實
[00:11:11.140 --> 00:11:14.340]  她甚至不願意被這個不誠實
[00:11:14.340 --> 00:11:16.140]  去碰到
[00:11:16.140 --> 00:11:19.340]  所以她決定不喫這個藥
[00:11:19.340 --> 00:11:23.340]  但可能你也會有另外一種看法
[00:11:23.340 --> 00:11:25.740]  都不用那麼堅持的
[00:11:25.740 --> 00:11:28.740]  藥既然都買到來了
[00:11:28.740 --> 00:11:30.340]  又不是你做錯事
[00:11:30.340 --> 00:11:32.140]  又不是你去欺詐別人
[00:11:32.140 --> 00:11:34.540]  這些藥到你的手上
[00:11:34.540 --> 00:11:35.340]  既然買到你
[00:11:35.340 --> 00:11:36.540]  你就先喫了它
[00:11:36.540 --> 00:11:39.140]  然後吩咐這個留學生
[00:11:39.140 --> 00:11:41.340]  下次不可以這麼做的了
[00:11:41.340 --> 00:11:43.340]  下次我就不接受了
[00:11:43.340 --> 00:11:45.340]  我不知道你是屬於哪一種
[00:11:45.340 --> 00:11:48.340]  我不用給你舉手
[00:11:48.340 --> 00:11:49.740]  舉手就很尷尬了
[00:11:49.740 --> 00:11:52.740]  我個人就覺得
[00:11:52.740 --> 00:11:54.940]  Hana做得很正確的
[00:11:54.940 --> 00:11:57.140]  她堅持了原則
[00:11:57.140 --> 00:12:00.540]  她對罪不留地步
[00:12:00.540 --> 00:12:05.140]  纔不會讓這個罪越來越擴大
[00:12:05.140 --> 00:12:07.940]  不會被魔鬼留地步
[00:12:07.940 --> 00:12:09.140]  以致到最後
[00:12:09.140 --> 00:12:11.140]  是沒辦法再控制的
[00:12:11.140 --> 00:12:12.940]  所以
[00:12:12.940 --> 00:12:14.940]  從葡萄園的事件上
[00:12:14.940 --> 00:12:16.140]  我們也看到
[00:12:16.140 --> 00:12:16.740]  神
[00:12:16.740 --> 00:12:19.540]  祂看犯罪是整個過程的
[00:12:19.540 --> 00:12:22.340]  不是那個過程的結果而已
[00:12:22.340 --> 00:12:24.740]  而是看整個的過程
[00:12:24.740 --> 00:12:26.340]  就算
[00:12:26.340 --> 00:12:27.940]  犯罪可能到最後
[00:12:27.940 --> 00:12:28.940]  是皆大歡喜的
[00:12:28.940 --> 00:12:29.540]  沒事的
[00:12:29.540 --> 00:12:31.340]  沒殺到人的
[00:12:31.340 --> 00:12:32.940]  這個
[00:12:32.940 --> 00:12:35.340]  也不是神不追究的
[00:12:35.340 --> 00:12:37.740]  神追究的是整個過程當中
[00:12:38.140 --> 00:12:38.940]  你到底
[00:12:38.940 --> 00:12:40.340]  有沒有犯罪
[00:12:40.340 --> 00:12:42.540]  你到底有沒有做了一些事情
[00:12:42.540 --> 00:12:45.140]  做了是不合神心意的事情
[00:12:45.140 --> 00:12:46.740]  如果有
[00:12:46.740 --> 00:12:48.340]  這個過程當中
[00:12:48.340 --> 00:12:50.340]  你都需要承擔責任
[00:12:50.340 --> 00:12:52.540]  你都需要去負責任的
[00:12:52.540 --> 00:12:55.140]  所以我們需要警惕的就是
[00:12:55.140 --> 00:12:58.340]  我們不要有意無意的
[00:12:58.340 --> 00:13:02.340]  去參與在犯罪的過程當中
[00:13:02.340 --> 00:13:05.940]  當然更加
[00:13:05.940 --> 00:13:07.140]  要遠離
[00:13:07.540 --> 00:13:09.540]  你去有意的策劃
[00:13:09.540 --> 00:13:11.140]  因爲神
[00:13:11.140 --> 00:13:13.140]  必定會追究我們
[00:13:13.140 --> 00:13:15.940]  有一句話
[00:13:15.940 --> 00:13:17.140]  在香港的時候
[00:13:17.140 --> 00:13:17.940]  黃毓民
[00:13:17.940 --> 00:13:19.140]  就說得多了
[00:13:19.140 --> 00:13:20.540]  人在做
[00:13:20.540 --> 00:13:21.940]  天在看
[00:13:21.940 --> 00:13:25.940]  我相信這個也不是黃毓民發明的
[00:13:25.940 --> 00:13:29.340]  我們當然知道這裏指的天
[00:13:29.340 --> 00:13:31.940]  就是我們所信的那位神
[00:13:31.940 --> 00:13:33.740]  祂是無時無刻
[00:13:33.740 --> 00:13:35.740]  都在監察我們的
[00:13:37.740 --> 00:13:39.940]  堅守信仰原則的喇叭
[00:13:39.940 --> 00:13:41.740]  他雖然受到
[00:13:41.740 --> 00:13:43.340]  殺害了
[00:13:43.340 --> 00:13:44.540]  但是神
[00:13:44.540 --> 00:13:46.140]  就爲他伸冤
[00:13:46.140 --> 00:13:47.740]  但是阿哈
[00:13:47.740 --> 00:13:48.940]  他放縱私慾
[00:13:48.940 --> 00:13:50.340]  而洗別
[00:13:50.340 --> 00:13:51.740]  是放縱
[00:13:51.740 --> 00:13:53.740]  用他的手段
[00:13:53.740 --> 00:13:55.540]  去殺害喇叭
[00:13:55.540 --> 00:13:57.140]  神就要他們
[00:13:57.140 --> 00:13:58.540]  爲他們訛
[00:13:58.540 --> 00:13:59.940]  負上代價
[00:13:59.940 --> 00:14:01.140]  如果你
[00:14:01.140 --> 00:14:02.740]  繼續去看
[00:14:02.740 --> 00:14:04.140]  這個故事後面
[00:14:04.140 --> 00:14:05.540]  你就會看到阿哈王
[00:14:05.540 --> 00:14:06.940]  和皇后
[00:14:07.340 --> 00:14:08.740]  結果他們的下場
[00:14:08.740 --> 00:14:09.740]  非常的
[00:14:09.740 --> 00:14:10.740]  慘
[00:14:10.740 --> 00:14:12.140]  所以神
[00:14:12.140 --> 00:14:14.140]  仍然要追究他們
[00:14:14.140 --> 00:14:15.140]  追究到底
[00:14:15.140 --> 00:14:17.140]  阿哈作惡
[00:14:17.140 --> 00:14:18.140]  他以爲
[00:14:18.140 --> 00:14:20.340]  只不過損害了別人
[00:14:20.340 --> 00:14:21.540]  自己得到利益
[00:14:21.540 --> 00:14:24.540]  但是以利亞對他說的話
[00:14:24.540 --> 00:14:25.340]  就告訴他
[00:14:25.340 --> 00:14:27.140]  其實你損害了別人
[00:14:27.140 --> 00:14:28.340]  你自己也沒有利益
[00:14:28.340 --> 00:14:30.940]  因爲你是賣了自己
[00:14:30.940 --> 00:14:34.540]  你是行了耶和華眼中捍衛惡的事
[00:14:35.940 --> 00:14:37.340]  然後在二十五節又說
[00:14:37.340 --> 00:14:39.340]  從來沒有像阿哈
[00:14:39.340 --> 00:14:41.340]  因爲他自賣
[00:14:41.340 --> 00:14:43.940]  自己將自己出賣了
[00:14:43.940 --> 00:14:46.940]  阿哈由這個
[00:14:46.940 --> 00:14:48.540]  拜偶像開始
[00:14:48.540 --> 00:14:50.740]  已經慢慢地越犯越多
[00:14:50.740 --> 00:14:52.740]  十誡的誡命
[00:14:52.740 --> 00:14:55.140]  他妄稱耶和華的名
[00:14:55.140 --> 00:14:56.940]  他貪戀人的財物
[00:14:56.940 --> 00:14:58.340]  他殺害了人
[00:14:58.340 --> 00:14:59.540]  很多很多東西
[00:14:59.540 --> 00:15:01.140]  逐漸逐漸地在犯
[00:15:01.140 --> 00:15:04.340]  當他以爲他所做的
[00:15:04.540 --> 00:15:05.940]  只不過是損害了別人
[00:15:05.940 --> 00:15:07.140]  自己得到利益的時候
[00:15:07.140 --> 00:15:07.940]  其實
[00:15:07.940 --> 00:15:09.540]  他是爲了這個
[00:15:09.540 --> 00:15:11.940]  而負上了很重的代價
[00:15:11.940 --> 00:15:13.740]  其實他是出賣了自己
[00:15:13.740 --> 00:15:16.340]  人在做
[00:15:16.340 --> 00:15:17.340]  天在看
[00:15:17.340 --> 00:15:20.340]  這就是葡萄園給我們的警示
[00:15:20.340 --> 00:15:23.540]  不管你是不是基督徒
[00:15:23.540 --> 00:15:24.140]  今天
[00:15:24.140 --> 00:15:26.740]  你是不是基督徒也好
[00:15:26.740 --> 00:15:29.140]  我們所做的一切
[00:15:29.140 --> 00:15:30.940]  天上那位神
[00:15:30.940 --> 00:15:32.340]  看得一清二楚
[00:15:33.340 --> 00:15:34.540]  祂是唯一的真神
[00:15:34.540 --> 00:15:36.740]  祂知道你所做的每一件事
[00:15:36.740 --> 00:15:38.140]  將來
[00:15:38.140 --> 00:15:39.540]  你每一件事
[00:15:39.540 --> 00:15:41.940]  我們都要向祂交代
[00:15:41.940 --> 00:15:44.140]  所以源於
[00:15:44.140 --> 00:15:45.340]  今天的經文
[00:15:45.340 --> 00:15:47.140]  今天的這個講道
[00:15:47.140 --> 00:15:48.340]  都可以給我們
[00:15:48.340 --> 00:15:49.540]  很大的提醒
[00:15:49.540 --> 00:15:52.340]  我們要堅守我們的原則
[00:15:52.340 --> 00:15:53.140]  之餘
[00:15:53.140 --> 00:15:55.740]  我們也都不做任何的事
[00:15:55.740 --> 00:15:57.340]  近接的參與
[00:15:57.340 --> 00:15:58.940]  或者直接的參與
[00:15:58.940 --> 00:16:01.140]  是令到上帝不喜歡的事
[00:16:01.140 --> 00:16:02.740]  求神去幫助我們
[00:16:03.540 --> 00:16:04.540]  我們低頭祈禱
[00:16:04.540 --> 00:16:11.340]  真是天父我們來到你面前
[00:16:11.340 --> 00:16:13.140]  我們要求你赦免
[00:16:13.140 --> 00:16:14.340]  如果過去
[00:16:14.340 --> 00:16:15.340]  我們所做的
[00:16:15.340 --> 00:16:17.140]  不合你心意的
[00:16:17.140 --> 00:16:19.140]  對不住神
[00:16:19.140 --> 00:16:20.340]  對不住人的事
[00:16:20.340 --> 00:16:21.340]  讓我們求你
[00:16:21.340 --> 00:16:22.140]  這個時候
[00:16:22.140 --> 00:16:23.140]  就赦免我們
[00:16:23.140 --> 00:16:25.140]  也都用耶穌基督的補血
[00:16:25.140 --> 00:16:26.140]  來潔淨我們
