
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹們平安
[00:04:12.000 --> 00:04:14.000]  聖經告訴我們說
[00:04:14.000 --> 00:04:18.000]  我知道你們的行為勞碌忍耐
[00:04:18.000 --> 00:04:20.000]  也知道你不能容忍惡人
[00:04:20.000 --> 00:04:25.000]  你也曾試驗那自稱為使徒卻不是使徒的
[00:04:25.000 --> 00:04:27.000]  看出他們是假的來
[00:04:27.000 --> 00:04:31.000]  你也能忍耐曾為我的民勞苦
[00:04:31.000 --> 00:04:34.000]  並不罰卷
[00:04:34.000 --> 00:04:39.000]  如果今天我們讀經只讀到第三節的話
[00:04:39.000 --> 00:04:43.000]  弟兄姐妹你給以佛所教會打幾分啊
[00:04:43.000 --> 00:04:47.000]  如果你是一個教會的評委的話
[00:04:47.000 --> 00:04:50.000]  你覺得你會給這個教會打幾分
[00:04:50.000 --> 00:04:51.000]  打滿分
[00:04:51.000 --> 00:04:55.000]  沒有滿分大概也有98 99分是不是
[00:04:55.000 --> 00:04:57.000]  這個教會太完美了
[00:04:57.000 --> 00:04:59.000]  這個教會你看看聖經怎麼說呢
[00:04:59.000 --> 00:05:03.000]  聖經說他們勞碌忍耐
[00:05:03.000 --> 00:05:06.000]  這裡說我知道你的行為
[00:05:06.000 --> 00:05:08.000]  你注意當這個行為這個字呢
[00:05:08.000 --> 00:05:11.000]  不單單講到做的一些工作而已
[00:05:11.000 --> 00:05:15.000]  是講到這個人他生命所展現出來的一個特質
[00:05:15.000 --> 00:05:18.000]  也就是說他不單單只是外表的現象
[00:05:18.000 --> 00:05:21.000]  而他內在也是這樣真實的一個表現
[00:05:21.000 --> 00:05:24.000]  他說我知道你的行為
[00:05:24.000 --> 00:05:26.000]  你們勞碌忍耐
[00:05:26.000 --> 00:05:29.000]  也知道你不能容忍惡人
[00:05:29.000 --> 00:05:31.000]  曾事業自稱為使徒的
[00:05:31.000 --> 00:05:34.000]  也就是說這個教會從整個層面來說
[00:05:34.000 --> 00:05:37.000]  無論是他們在信仰的執著
[00:05:37.000 --> 00:05:39.000]  對真理的認定
[00:05:39.000 --> 00:05:42.000]  還有他們在侍奉上的勞苦
[00:05:42.000 --> 00:05:46.000]  各方面大概都是怎麼樣
[00:05:46.000 --> 00:05:47.000]  非常完美的
[00:05:47.000 --> 00:05:49.000]  非常標準的
[00:05:49.000 --> 00:05:51.000]  各位今天你來教會
[00:05:51.000 --> 00:05:54.000]  我不曉得你用什麼樣一個心態來教會
[00:05:54.000 --> 00:05:57.000]  在教會我們都希望這個國語崇拜
[00:05:57.000 --> 00:05:59.000]  我們能夠有更多人來認識主
[00:05:59.000 --> 00:06:01.000]  所以我們很努力傳福音
[00:06:01.000 --> 00:06:03.000]  我們很努力邀請人
[00:06:03.000 --> 00:06:05.000]  我們很努力辦一些活動
[00:06:05.000 --> 00:06:07.000]  我們很努力辦一些步道會
[00:06:07.000 --> 00:06:09.000]  我們很努力想盡辦法
[00:06:09.000 --> 00:06:11.000]  教會雖然這是一個廣東話教會
[00:06:11.000 --> 00:06:13.000]  但是有國語的崇拜
[00:06:13.000 --> 00:06:19.000]  我們就希望能夠多邀請一些在這個社區
[00:06:19.000 --> 00:06:21.000]  能夠說一些普通話的人
[00:06:21.000 --> 00:06:23.000]  能夠來參加這個崇拜
[00:06:23.000 --> 00:06:24.000]  我們很勞碌
[00:06:24.000 --> 00:06:25.000]  我們很勤奮
[00:06:25.000 --> 00:06:26.000]  我們很努力
[00:06:26.000 --> 00:06:32.000]  我們很盡一切的力量來做主的工作
[00:06:32.000 --> 00:06:33.000]  好不好呢?
[00:06:33.000 --> 00:06:35.000]  當然很好
[00:06:35.000 --> 00:06:37.000]  好像以弗所的教會
[00:06:37.000 --> 00:06:39.000]  以弗所的教會不單單是努力的工作
[00:06:39.000 --> 00:06:42.000]  而且這個教會對真理是非常看重的
[00:06:42.000 --> 00:06:45.000]  可能這個教會過去
[00:06:45.000 --> 00:06:46.000]  這個教會你知道
[00:06:46.000 --> 00:06:48.000]  以弗所這個教會是得天獨厚的
[00:06:48.000 --> 00:06:49.000]  知道嗎?
[00:06:49.000 --> 00:06:50.000]  如果你去看《使徒行傳》
[00:06:50.000 --> 00:06:52.000]  如果你了解《聖經》
[00:06:52.000 --> 00:06:54.000]  這個教會曾經有幾個著名的傳道人
[00:06:54.000 --> 00:06:57.000]  在這個教會裡面
[00:06:57.000 --> 00:06:59.000]  使徒保羅曾經在這裡
[00:06:59.000 --> 00:07:00.000]  有沒有?
[00:07:00.000 --> 00:07:01.000]  在《使徒行傳》那裡
[00:07:01.000 --> 00:07:03.000]  亞伯羅曾經在這裡
[00:07:03.000 --> 00:07:05.000]  使徒約翰也曾經在這個地方
[00:07:05.000 --> 00:07:07.000]  齊斯路這個時候
[00:07:07.000 --> 00:07:08.000]  想想看
[00:07:08.000 --> 00:07:10.000]  一個教會有這麼
[00:07:10.000 --> 00:07:11.000]  如果我們用這樣說
[00:07:11.000 --> 00:07:15.000]  全世界最著名的牧師在這裡牧會的話
[00:07:15.000 --> 00:07:17.000]  這個教會與有榮焉
[00:07:17.000 --> 00:07:18.000]  知道嗎?
[00:07:18.000 --> 00:07:19.000]  明白我的意思嗎?
[00:07:19.000 --> 00:07:21.000]  如果今天這個教會
[00:07:21.000 --> 00:07:24.000]  我不曉得香港最著名的牧師是誰
[00:07:24.000 --> 00:07:25.000]  可能是
[00:07:25.000 --> 00:07:26.000]  以前是老一輩
[00:07:26.000 --> 00:07:27.000]  是滕敬輝牧師
[00:07:27.000 --> 00:07:29.000]  可能現在是
[00:07:29.000 --> 00:07:30.000]  我不曉得
[00:07:30.000 --> 00:07:31.000]  梁家霖院長
[00:07:31.000 --> 00:07:32.000]  我不曉得
[00:07:32.000 --> 00:07:33.000]  如果是他
[00:07:33.000 --> 00:07:34.000]  一個最有名
[00:07:34.000 --> 00:07:36.000]  全香港舉足輕重的牧師來牧會的話
[00:07:36.000 --> 00:07:38.000]  很多人會慕名而來
[00:07:38.000 --> 00:07:39.000]  知道嗎?
[00:07:39.000 --> 00:07:40.000]  很多人一定會想來聽到
[00:07:40.000 --> 00:07:42.000]  所以我相信以弗所教會
[00:07:42.000 --> 00:07:43.000]  一定是很努力傳福音
[00:07:43.000 --> 00:07:44.000]  盡心的傳福音
[00:07:44.000 --> 00:07:45.000]  努力的傳福音
[00:07:45.000 --> 00:07:48.000]  而且在真理上把關得很緊的
[00:07:48.000 --> 00:07:49.000]  《聖經》為什麼說呢?
[00:07:49.000 --> 00:07:52.000]  《聖經》說你們不能容忍惡人
[00:07:52.000 --> 00:07:54.000]  曾試驗自稱為使徒
[00:07:54.000 --> 00:07:55.000]  卻不是使徒的
[00:07:55.000 --> 00:07:56.000]  也就是在這個教會中間
[00:07:56.000 --> 00:07:59.000]  可能有一些魚目混珠的
[00:07:59.000 --> 00:08:03.000]  可能有一些看似真的
[00:08:03.000 --> 00:08:05.000]  其實不是真的
[00:08:05.000 --> 00:08:08.000]  有很多這種似是而非的教訓
[00:08:08.000 --> 00:08:09.000]  你發現沒有
[00:08:09.000 --> 00:08:11.000]  這個教會
[00:08:11.000 --> 00:08:13.000]  他們懂得分辨
[00:08:13.000 --> 00:08:16.000]  弟兄姊妹你懂不懂得分辨真理?
[00:08:16.000 --> 00:08:17.000]  今天如果有一個
[00:08:17.000 --> 00:08:21.000]  耶和華見證人會到你家去敲門
[00:08:21.000 --> 00:08:24.000]  他說我是信耶穌的
[00:08:24.000 --> 00:08:26.000]  但是我跟你有一點點不一樣
[00:08:26.000 --> 00:08:27.000]  你們的耶穌很好
[00:08:27.000 --> 00:08:29.000]  我們也講《聖經》
[00:08:29.000 --> 00:08:30.000]  各位你懂不懂
[00:08:30.000 --> 00:08:34.000]  這些異端邪說錯誤的教導?
[00:08:34.000 --> 00:08:36.000]  過去這一年我不曉得你們有沒有留意
[00:08:36.000 --> 00:08:37.000]  在地鐵站
[00:08:37.000 --> 00:08:39.000]  有很多的牌子樹立在那裡
[00:08:39.000 --> 00:08:41.000]  有沒有?
[00:08:41.000 --> 00:08:43.000]  知道叫什麼嗎?
[00:08:43.000 --> 00:08:45.000]  叫全能神
[00:08:45.000 --> 00:08:48.000]  這個全能神其實不是什麼新鮮的玩意
[00:08:48.000 --> 00:08:52.000]  這是從中國本土產生的異端
[00:08:52.000 --> 00:08:55.000]  這個叫東方閃電
[00:08:55.000 --> 00:08:57.000]  你知道全能神在講什麼嗎?
[00:08:57.000 --> 00:09:00.000]  你知道東方閃電在講什麼嗎?
[00:09:00.000 --> 00:09:01.000]  各位可能我們都還沒有
[00:09:01.000 --> 00:09:03.000]  以福所教會這麼的精準
[00:09:03.000 --> 00:09:07.000]  可能我們對真理似懂非懂
[00:09:07.000 --> 00:09:09.000]  可能講好像對又好像不對
[00:09:09.000 --> 00:09:11.000]  好像對又好像不對
[00:09:11.000 --> 00:09:12.000]  我們自己會很容易
[00:09:12.000 --> 00:09:14.000]  在這個真理裡面被迷惑掉
[00:09:14.000 --> 00:09:17.000]  但是以福所的教會不是這樣
[00:09:17.000 --> 00:09:18.000]  他們能夠分辨
[00:09:18.000 --> 00:09:22.000]  他們能夠抵擋這些錯誤的教訓
[00:09:22.000 --> 00:09:24.000]  他們真的很勞碌
[00:09:24.000 --> 00:09:26.000]  他們很努力做主的工作
[00:09:26.000 --> 00:09:29.000]  而且他們忍耐為我的名
[00:09:29.000 --> 00:09:33.000]  勞苦並不罰券
[00:09:33.000 --> 00:09:34.000]  這個並不罰券
[00:09:34.000 --> 00:09:35.000]  其實河口本翻的不是很好
[00:09:35.000 --> 00:09:38.000]  不是說他們不會罰券
[00:09:38.000 --> 00:09:41.000]  而是他們真的不覺得疲累
[00:09:41.000 --> 00:09:42.000]  你知道有時候我們
[00:09:42.000 --> 00:09:45.000]  做主的工作會罰券的知道嗎
[00:09:45.000 --> 00:09:47.000]  煩了真的不想做了
[00:09:47.000 --> 00:09:48.000]  這個叫罰券
[00:09:48.000 --> 00:09:50.000]  有一種倦怠感
[00:09:50.000 --> 00:09:51.000]  好像以福所教會的信徒
[00:09:51.000 --> 00:09:53.000]  沒有倦怠感
[00:09:53.000 --> 00:09:56.000]  各位如果用今天教會的標準
[00:09:56.000 --> 00:09:57.000]  我要是這個教會的牧師
[00:09:57.000 --> 00:09:59.000]  我一定心滿意足
[00:09:59.000 --> 00:10:00.000]  有這麼強的同工
[00:10:00.000 --> 00:10:01.000]  有這麼好的隊伍
[00:10:01.000 --> 00:10:05.000]  有這麼熱心傳福音的弟兄姐妹
[00:10:05.000 --> 00:10:07.000]  夫復何求啊對不對
[00:10:07.000 --> 00:10:09.000]  但是你看聖經怎麼說
[00:10:09.000 --> 00:10:12.000]  我們看第四節
[00:10:12.000 --> 00:10:17.000]  然而有一件事我要責備你
[00:10:17.000 --> 00:10:18.000]  這也是今天下午
[00:10:18.000 --> 00:10:22.000]  我們要一起來思想的一件事
[00:10:22.000 --> 00:10:28.000]  這一件事是一件不可少的事
[00:10:28.000 --> 00:10:30.000]  主的使者在這裡說
[00:10:30.000 --> 00:10:35.000]  有一件事我要責備你
[00:10:35.000 --> 00:10:37.000]  就是你們怎麼樣
[00:10:37.000 --> 00:10:39.000]  來一起來看你們一起來念
[00:10:39.000 --> 00:10:44.000]  來就是怎麼樣
[00:10:44.000 --> 00:10:45.000]  一起一起
[00:10:45.000 --> 00:10:49.000]  就是什麼
[00:10:49.000 --> 00:10:51.000]  你們念新一本沒有問題
[00:10:51.000 --> 00:10:58.000]  就是你把起初的愛心離棄了
[00:10:58.000 --> 00:11:02.000]  為什麼聖經特別強調這一件事
[00:11:02.000 --> 00:11:03.000]  為什麼不是說
[00:11:03.000 --> 00:11:06.000]  你把起初的那個熱心離棄了
[00:11:06.000 --> 00:11:07.000]  為什麼你不是說
[00:11:07.000 --> 00:11:10.000]  你把起初的那個忠心離棄了
[00:11:10.000 --> 00:11:11.000]  為什麼不是說
[00:11:11.000 --> 00:11:14.000]  你把起初那個信心離棄了
[00:11:14.000 --> 00:11:16.000]  各位信心重不重要
[00:11:16.000 --> 00:11:18.000]  重不重要
[00:11:18.000 --> 00:11:20.000]  各位重不重要
[00:11:20.000 --> 00:11:21.000]  你們不要睡覺
[00:11:21.000 --> 00:11:25.000]  我講到是希望有反應的
[00:11:25.000 --> 00:11:26.000]  沒有反應你會睡著的
[00:11:26.000 --> 00:11:27.000]  知道嗎
[00:11:27.000 --> 00:11:28.000]  但是我講到你要睡著
[00:11:28.000 --> 00:11:29.000]  也是不容易的
[00:11:29.000 --> 00:11:31.000]  知道嗎
[00:11:31.000 --> 00:11:34.000]  各位信心重不重要
[00:11:34.000 --> 00:11:37.000]  忠心重不重要
[00:11:37.000 --> 00:11:41.000]  但是約翰在這裡完全沒有提到
[00:11:41.000 --> 00:11:43.000]  你不可少的一件事
[00:11:43.000 --> 00:11:45.000]  就是你把起初的什麼
[00:11:45.000 --> 00:11:48.000]  愛心離棄了
[00:11:48.000 --> 00:11:50.000]  我自己在思想
[00:11:50.000 --> 00:11:55.000]  為什麼約翰這麼強調愛
[00:11:55.000 --> 00:11:58.000]  主的使者神所看重的是什麼
[00:11:58.000 --> 00:12:01.000]  教會中間一個不可少的一件事情
[00:12:01.000 --> 00:12:04.000]  原來就是那個愛
[00:12:04.000 --> 00:12:06.000]  那個愛是什麼
[00:12:06.000 --> 00:12:08.000]  各位那個愛是什麼
[00:12:08.000 --> 00:12:09.000]  當然很多解經家說
[00:12:09.000 --> 00:12:11.000]  在這裡所講的是對人的愛
[00:12:11.000 --> 00:12:13.000]  還有對上帝的愛
[00:12:13.000 --> 00:12:15.000]  我同意了
[00:12:15.000 --> 00:12:17.000]  但是什麼叫對人的愛
[00:12:17.000 --> 00:12:19.000]  什麼叫對上帝的愛
[00:12:19.000 --> 00:12:22.000]  各位在這裡不是在檢討我們沒有愛
[00:12:22.000 --> 00:12:25.000]  把那個起初的愛
[00:12:25.000 --> 00:12:28.000]  什麼叫那個起初的愛
[00:12:28.000 --> 00:12:29.000]  如果你談過戀愛
[00:12:29.000 --> 00:12:32.000]  你大概有那麼一點點的經驗
[00:12:32.000 --> 00:12:33.000]  有的時候你回想
[00:12:33.000 --> 00:12:38.000]  你跟你的親愛的男朋友女朋友
[00:12:38.000 --> 00:12:40.000]  或者你的老公你的老婆
[00:12:40.000 --> 00:12:42.000]  在當初第一次約會的時候
[00:12:42.000 --> 00:12:44.000]  那個時候那種的感覺
[00:12:44.000 --> 00:12:46.000]  那個叫起初的愛
[00:12:46.000 --> 00:12:48.000]  那個愛是非常單純的
[00:12:48.000 --> 00:12:50.000]  那個愛是沒有任何的目的的
[00:12:50.000 --> 00:12:53.000]  那種愛是一種取悅的力量
[00:12:53.000 --> 00:12:55.000]  就是你要想盡一切的辦法
[00:12:55.000 --> 00:12:56.000]  讓對方來怎麼樣
[00:12:56.000 --> 00:12:58.000]  喜歡是不是
[00:12:58.000 --> 00:13:00.000]  所以愛是一種什麼
[00:13:00.000 --> 00:13:02.000]  愛是一種取悅的能力
[00:13:02.000 --> 00:13:04.000]  明白我的意思嗎
[00:13:04.000 --> 00:13:06.000]  愛絕對不是一個名詞
[00:13:06.000 --> 00:13:07.000]  愛是一個什麼
[00:13:07.000 --> 00:13:09.000]  愛是一個有行動力的
[00:13:09.000 --> 00:13:14.000]  愛是有動詞的
[00:13:14.000 --> 00:13:15.000]  老婆大概最
[00:13:15.000 --> 00:13:16.000]  我常常喜歡問
[00:13:16.000 --> 00:13:23.000]  老婆最喜歡聽老公說一句話是什麼
[00:13:23.000 --> 00:13:24.000]  你們說話都沒有
[00:13:24.000 --> 00:13:25.000]  我愛你
[00:13:25.000 --> 00:13:27.000]  你老公就這樣跟你講的是不是
[00:13:27.000 --> 00:13:33.000]  我愛你
[00:13:33.000 --> 00:13:35.000]  師母也很喜歡問
[00:13:35.000 --> 00:13:36.000]  你愛不愛我
[00:13:36.000 --> 00:13:40.000]  她是專門挑我看報紙的時候問我
[00:13:40.000 --> 00:13:45.000]  我正在看棒球
[00:13:45.000 --> 00:13:47.000]  各位愛絕對不是一個名詞
[00:13:47.000 --> 00:13:49.000]  原來愛是一個動詞
[00:13:49.000 --> 00:13:51.000]  原來很重要一點
[00:13:51.000 --> 00:13:54.000]  弟兄姊妹侍奉熱心工作
[00:13:54.000 --> 00:13:56.000]  這些都好
[00:13:56.000 --> 00:13:59.000]  但是這些沒有辦法取代什麼
[00:13:59.000 --> 00:14:02.000]  取代我們對上帝的那個愛
[00:14:02.000 --> 00:14:04.000]  今天你來教會聚會
[00:14:04.000 --> 00:14:07.000]  或者你參與教會的一些福事
[00:14:07.000 --> 00:14:08.000]  原諒我說
[00:14:08.000 --> 00:14:10.000]  你的聚會
[00:14:10.000 --> 00:14:12.000]  你的侍奉
[00:14:12.000 --> 00:14:14.000]  都沒有辦法取代一件事情
[00:14:14.000 --> 00:14:17.000]  就是你對上帝的那個愛
[00:14:17.000 --> 00:14:21.000]  你對上帝是不是還有那個起初的愛
[00:14:21.000 --> 00:14:22.000]  我一直在想
[00:14:22.000 --> 00:14:25.000]  什麼是那個起初的愛呢
[00:14:25.000 --> 00:14:27.000]  後來我自己在想
[00:14:27.000 --> 00:14:30.000]  原來這個起初的愛不是人的愛
[00:14:30.000 --> 00:14:32.000]  約翰不是在告訴我們
[00:14:32.000 --> 00:14:33.000]  啟示錄不是在告訴我們
[00:14:33.000 --> 00:14:35.000]  你去想想你最初那個愛是什麼愛
[00:14:35.000 --> 00:14:36.000]  不是的
[00:14:36.000 --> 00:14:38.000]  原來那個愛是什麼
[00:14:38.000 --> 00:14:40.000]  原來那個愛是上帝的愛
[00:14:40.000 --> 00:14:43.000]  因為聖經有一句話說
[00:14:43.000 --> 00:14:45.000]  當我們還在做罪人的時候
[00:14:45.000 --> 00:14:49.000]  上帝耶穌基督就為我們的罪而死
[00:14:49.000 --> 00:14:50.000]  記得嗎
[00:14:50.000 --> 00:14:54.000]  上帝的愛就在此向我們顯明了
[00:14:54.000 --> 00:14:55.000]  各位學妹
[00:14:55.000 --> 00:14:56.000]  我們是不會愛的
[00:14:56.000 --> 00:14:57.000]  知道嗎
[00:14:57.000 --> 00:14:59.000]  我們充其量會愛誰
[00:14:59.000 --> 00:15:01.000]  愛誰
[00:15:01.000 --> 00:15:03.000]  愛自己
[00:15:03.000 --> 00:15:05.000]  你愛不愛自己
[00:15:05.000 --> 00:15:07.000]  你真的愛自己
[00:15:07.000 --> 00:15:08.000]  女孩子真的很愛自己
[00:15:08.000 --> 00:15:09.000]  出門前
[00:15:09.000 --> 00:15:11.000]  我的女兒
[00:15:11.000 --> 00:15:12.000]  我又在那裡等
[00:15:12.000 --> 00:15:13.000]  我說拜託
[00:15:13.000 --> 00:15:15.000]  現在我學乖了
[00:15:15.000 --> 00:15:16.000]  我現在等到最後
[00:15:16.000 --> 00:15:17.000]  等他們快出門的時候
[00:15:17.000 --> 00:15:18.000]  我才穿衣服
[00:15:18.000 --> 00:15:19.000]  知道嗎
[00:15:19.000 --> 00:15:20.000]  以前我傻傻的
[00:15:20.000 --> 00:15:21.000]  現在穿完衣服等
[00:15:21.000 --> 00:15:22.000]  左等也不行
[00:15:22.000 --> 00:15:23.000]  右等也不行
[00:15:23.000 --> 00:15:25.000]  出門還差一點
[00:15:25.000 --> 00:15:27.000]  我們很在意
[00:15:27.000 --> 00:15:28.000]  我們很愛自己的
[00:15:28.000 --> 00:15:32.000]  我們很體貼自己的
[00:15:32.000 --> 00:15:33.000]  但是這個愛
[00:15:33.000 --> 00:15:35.000]  我相信不是人的愛
[00:15:35.000 --> 00:15:37.000]  這個愛是什麼
[00:15:37.000 --> 00:15:39.000]  這個起初的愛是什麼
[00:15:39.000 --> 00:15:42.000]  這個起初的愛就是十字架的愛
[00:15:42.000 --> 00:15:46.000]  除非我們回到耶穌基督的十字架下面
[00:15:46.000 --> 00:15:49.000]  要不然我們不會明白上帝的愛
[00:15:49.000 --> 00:15:51.000]  弟兄姊妹你明白我的意思嗎
[00:15:51.000 --> 00:15:53.000]  你有這樣的經驗
[00:15:53.000 --> 00:15:54.000]  你很想愛
[00:15:54.000 --> 00:15:55.000]  對啊聖經告訴我
[00:15:55.000 --> 00:15:56.000]  我要愛啊
[00:15:56.000 --> 00:15:57.000]  我要愛人
[00:15:57.000 --> 00:15:58.000]  但是我一看到他
[00:15:58.000 --> 00:16:00.000]  廣東話叫什麼
[00:16:00.000 --> 00:16:03.000]  對不對
[00:16:03.000 --> 00:16:04.000]  是啊
[00:16:04.000 --> 00:16:05.000]  聖經告訴我要愛嘛
[00:16:05.000 --> 00:16:07.000]  但是我
[00:16:07.000 --> 00:16:08.000]  我就是不喜歡愛
[00:16:08.000 --> 00:16:10.000]  我就是愛不下去
[00:16:10.000 --> 00:16:11.000]  好啦好啦
[00:16:11.000 --> 00:16:13.000]  對啦我要愛了
[00:16:13.000 --> 00:16:14.000]  你發覺沒有
[00:16:14.000 --> 00:16:15.000]  我們那個心裡
[00:16:15.000 --> 00:16:18.000]  沒有辦法自發的產生一種能力
[00:16:18.000 --> 00:16:19.000]  為什麼
[00:16:19.000 --> 00:16:20.000]  因為那個愛不是我們的
[00:16:20.000 --> 00:16:21.000]  你明白我的意思嗎
[00:16:21.000 --> 00:16:23.000]  是我們聽很多愛的功課
[00:16:23.000 --> 00:16:25.000]  我們也聖經也會背誦
[00:16:25.000 --> 00:16:26.000]  你們要彼此相愛
