
[00:00:00.000 --> 00:00:04.360]  小時候很喜歡新年的其中一樣東西
[00:06:53.920 --> 00:06:56.920]  皮袋就有一種韌性和彈性
[00:06:56.920 --> 00:06:59.720]  如果皮袋用久了
[00:06:59.720 --> 00:07:00.920]  它的彈性就沒什麼
[00:07:00.920 --> 00:07:02.520]  就會硬化了
[00:07:02.520 --> 00:07:03.920]  你將一些新的
[00:07:03.920 --> 00:07:06.520]  剛釀起的酒倒進去裝的話
[00:07:06.520 --> 00:07:08.920]  新的酒會繼續發酵
[00:07:08.920 --> 00:07:10.920]  所以就會產生一些氣體
[00:07:10.920 --> 00:07:12.720]  你將瓶子關起來
[00:07:12.720 --> 00:07:14.320]  慢慢發酵的話
[00:07:14.320 --> 00:07:15.920]  氣體出現之後
[00:07:15.920 --> 00:07:21.120]  氣壓就會把沒彈性的舊皮袋弄壞
[00:07:21.120 --> 00:07:24.120]  所以新的酒要裝在新的皮袋裡面
[00:07:24.120 --> 00:07:26.720]  以致皮袋有足夠的韌力和彈性
[00:07:26.720 --> 00:07:29.320]  去容納新的酒繼續發酵
[00:07:29.320 --> 00:07:32.320]  這兩件事對於當代人來說是很熟悉的
[00:07:32.320 --> 00:07:34.320]  透過這兩件事說
[00:07:34.320 --> 00:07:37.520]  新和舊很難走在一起
[00:07:37.520 --> 00:07:39.120]  耶穌來到這個世界
[00:07:39.120 --> 00:07:41.720]  祂要帶給我們一個新的世界
[00:07:41.720 --> 00:07:44.120]  一個和人與神之間
[00:07:44.120 --> 00:07:47.320]  一個新的關係重新建立
[00:07:47.320 --> 00:07:49.520]  所以面對的法尼塞人
[00:07:49.520 --> 00:07:51.120]  那些宗教領袖
[00:07:51.120 --> 00:07:55.120]  他們很堅持舊的看法和做法
[00:07:55.120 --> 00:07:56.120]  對他們來說
[00:07:56.120 --> 00:07:57.520]  耶穌的出現
[00:07:57.520 --> 00:07:59.520]  不多不時都會帶來衝突
[00:07:59.520 --> 00:08:02.520]  所以在這個比喻的前後後
[00:08:02.520 --> 00:08:07.920]  祂記錄了幾個新舊不相容的衝突
[00:08:07.920 --> 00:08:09.120]  新年
[00:08:09.120 --> 00:08:11.920]  新年我們很喜歡說去舊迎新
[00:08:11.920 --> 00:08:14.720]  讓我們舊的生命裡面
[00:08:14.720 --> 00:08:15.920]  舊的東西
[00:08:15.920 --> 00:08:17.120]  不好的東西
[00:08:17.120 --> 00:08:22.520]  都可以被新的特質取代
[00:08:22.520 --> 00:08:23.920]  可以去換過
[00:08:23.920 --> 00:08:27.720]  所以我很想透過這幾個小片段
[00:08:27.720 --> 00:08:29.920]  和大家分享
[00:08:29.920 --> 00:08:34.920]  有四個我們可以怎樣由舊變新的地方
[00:08:34.920 --> 00:08:36.720]  既然說新
[00:08:36.720 --> 00:08:40.920]  我是一個不是很習慣新事物的人
[00:08:40.920 --> 00:08:42.720]  大家明白我多年了
[00:08:42.720 --> 00:08:45.520]  都知道我做一件事就這樣做
[00:08:45.520 --> 00:08:47.520]  變是很難的
[00:08:47.520 --> 00:08:49.120]  既然今天要說轉新
[00:08:49.120 --> 00:08:51.720]  所以轉一個新的形式和大家分享
[00:08:51.720 --> 00:08:53.120]  所以我邀請了一位
[00:08:53.120 --> 00:08:55.320]  大家很喜歡的講員來
[00:08:55.320 --> 00:08:57.720]  和他分享其中有兩個段落
[00:08:57.720 --> 00:09:00.720]  我請太太出來
[00:09:00.720 --> 00:09:01.520]  她很有負擔
[00:09:01.520 --> 00:09:08.520]  大家分享其中有兩個故事
[00:09:08.520 --> 00:09:13.920]  是不是很漂亮
[00:09:13.920 --> 00:09:16.320]  好 各位姐妹平安
[00:09:16.320 --> 00:09:18.120]  今天我特意有些新的形象
[00:09:18.120 --> 00:09:20.120]  可以吧
[00:09:20.120 --> 00:09:21.920]  我覺得真的很好
[00:09:21.920 --> 00:09:25.320]  在中國人新的一年裡面
[00:09:25.320 --> 00:09:26.320]  第一個主日
[00:09:26.320 --> 00:09:29.320]  和大家一起去分享神的話語
[00:09:29.320 --> 00:09:32.520]  願神的話語不單激勵我
[00:09:32.520 --> 00:09:34.320]  同樣激勵大家
[00:09:34.320 --> 00:09:36.920]  我們一起來去舊迎新
[00:09:36.920 --> 00:09:38.920]  我們先看第一個片段
[00:09:38.920 --> 00:09:40.520]  第一個片段記載在
[00:09:40.520 --> 00:09:44.720]  路加福音第五章第十七至第二十六節
[00:09:44.720 --> 00:09:47.120]  我們請弟兄起來
[00:09:47.120 --> 00:09:49.520]  我們新的開始
[00:09:49.520 --> 00:09:50.920]  弟兄起來
[00:09:50.920 --> 00:09:52.920]  起來
[00:09:52.920 --> 00:09:57.720]  你看我們弟兄起來 感謝主
[00:09:57.720 --> 00:09:59.120]  我們發了
[00:09:59.120 --> 00:10:02.320]  好 弟兄請你用雄壯的聲音
[00:10:02.320 --> 00:10:04.920]  站起來讀神的話語
[00:10:04.920 --> 00:10:06.920]  請
[00:10:06.920 --> 00:10:09.320]  有一天 耶穌教訓人
[00:10:09.320 --> 00:10:13.720]  有法尼塞人和教法師在旁邊坐著
[00:10:13.720 --> 00:10:17.720]  他們是從加利利各鄉村和猶大
[00:10:17.720 --> 00:10:19.920]  並有撒那來力
[00:10:19.920 --> 00:10:22.520]  知益橫歷與耶穌同在
[00:10:22.520 --> 00:10:24.720]  使他能醫治病人
[00:10:24.720 --> 00:10:28.120]  有人用玉紙抬著一個毯子
[00:10:28.120 --> 00:10:31.320]  要抬進去放在耶穌面前
[00:10:31.320 --> 00:10:32.720]  卻因人多
[00:10:32.720 --> 00:10:35.320]  尋不出法紙抬進去
[00:10:35.320 --> 00:10:37.120]  就上了房頂
[00:10:37.120 --> 00:10:41.920]  從那間把他連玉紙除進去的當中
[00:10:41.920 --> 00:10:43.320]  正在耶穌面前
[00:10:43.320 --> 00:10:45.520]  耶穌見他們的信心
[00:10:45.520 --> 00:10:47.120]  就對毯子說
[00:10:47.120 --> 00:10:48.920]  你的罪赦了
[00:10:48.920 --> 00:10:52.120]  民事和法尼塞人就以論說
[00:10:52.120 --> 00:10:54.720]  這處前往的我的人是誰
[00:10:54.720 --> 00:10:56.320]  除了上帝以外
[00:10:56.320 --> 00:10:58.120]  誰能赦免罪呢
[00:10:58.120 --> 00:11:00.720]  耶穌就知道他們所以論的
[00:11:00.720 --> 00:11:04.520]  就說你們心裡以論的是什麼呢
[00:11:04.520 --> 00:11:06.920]  或說你的罪赦免了
[00:11:06.920 --> 00:11:11.120]  也說你起來行走哪一樣容易呢
[00:11:11.120 --> 00:11:13.120]  但要叫你們知道
[00:11:13.120 --> 00:11:16.320]  人子在地上有赦罪的權柄
[00:11:16.320 --> 00:11:18.120]  就對毯子說
[00:11:18.120 --> 00:11:20.120]  我吩咐你起來
[00:11:20.120 --> 00:11:23.320]  拿你的玉紙回家吧
[00:11:23.320 --> 00:11:26.520]  在人當眾人面前立即起來
[00:11:26.520 --> 00:11:29.920]  拿著沙鎖抗我的玉紙回家去
[00:11:29.920 --> 00:11:31.720]  歸榮耀於上帝
[00:11:31.720 --> 00:11:33.320]  眾人都驚奇
[00:11:33.320 --> 00:11:35.320]  也歸榮耀於上帝
[00:11:35.320 --> 00:11:37.120]  並且衷心佩怕
[00:11:37.120 --> 00:11:40.920]  說我今日看見非常事了
[00:11:40.920 --> 00:11:41.920]  真的很不同
[00:11:41.920 --> 00:11:43.520]  站著讀神話語
[00:11:43.520 --> 00:11:45.320]  是不是聰明很多
[00:11:45.320 --> 00:11:46.920]  聰明很多
[00:11:46.920 --> 00:11:50.920]  好,請坐
[00:11:50.920 --> 00:11:52.520]  在這個片段裡
[00:11:52.520 --> 00:11:57.520]  講出一個非常非常重要的信息告訴我們
[00:11:57.520 --> 00:12:00.120]  可能我們已經遺忘了
[00:12:00.120 --> 00:12:02.720]  講了這一個神的身份
[00:12:02.720 --> 00:12:04.320]  耶穌基督的身份
[00:12:04.320 --> 00:12:06.120]  耶穌基督的身份是什麼呢
[00:12:06.120 --> 00:12:07.720]  原來耶穌基督的身份
[00:12:07.720 --> 00:12:13.120]  祂是一個有赦罪權柄的神
[00:12:13.120 --> 00:12:14.920]  因為我也知道
[00:12:14.920 --> 00:12:17.720]  你想清楚你真的知道
[00:12:17.720 --> 00:12:18.720]  如果知道
[00:12:18.720 --> 00:12:20.720]  耶穌不會再說了
[00:12:20.720 --> 00:12:21.720]  原來耶穌的身份
[00:12:21.720 --> 00:12:24.520]  祂是有赦罪權柄的
[00:12:24.520 --> 00:12:26.920]  當時有四個朋友
[00:12:26.920 --> 00:12:28.720]  祂有個癱瘓的朋友
[00:12:28.720 --> 00:12:30.320]  他聽到耶穌來了
[00:12:30.320 --> 00:12:33.920]  這四個朋友立即抬他這個癱瘓的朋友
[00:12:33.920 --> 00:12:35.920]  去到耶穌的庚前
[00:12:35.920 --> 00:12:38.120]  耶穌第一件事跟他說
[00:12:38.120 --> 00:12:39.920]  不是你起來走
[00:12:39.920 --> 00:12:41.320]  耶穌第一件事跟他說
[00:12:41.320 --> 00:12:43.120]  喂,朋友
[00:12:43.120 --> 00:12:44.920]  你的罪赦了
[00:12:44.920 --> 00:12:46.720]  我不知道你有沒有覺得很奇怪
[00:12:46.720 --> 00:12:48.720]  為什麼耶穌會這樣說呢
[00:12:48.720 --> 00:12:51.120]  原來當時猶太人很特別
[00:12:51.120 --> 00:12:52.320]  他們有個觀念
[00:12:52.320 --> 00:12:53.520]  就是他們的病
[00:12:53.520 --> 00:12:57.520]  和他們的罪是相關連的
[00:12:57.520 --> 00:12:59.520]  所以耶穌先解決了
[00:12:59.520 --> 00:13:02.120]  就是他的罪的問題
[00:13:02.120 --> 00:13:04.320]  耶穌想解決我們
[00:13:04.320 --> 00:13:05.920]  也是罪的問題
[00:13:05.920 --> 00:13:09.120]  祂看得我們的罪很重
[00:13:09.120 --> 00:13:09.920]  所以祂來
[00:13:09.920 --> 00:13:12.720]  第一件事要解決我們罪的問題
[00:13:12.720 --> 00:13:16.120]  當祂解決了我們罪的問題的時候
[00:13:16.120 --> 00:13:18.320]  我們就不再一樣
[00:13:18.320 --> 00:13:20.120]  當耶穌跟那個癱瘓說
[00:13:20.120 --> 00:13:22.120]  你的罪已經赦了
[00:13:22.120 --> 00:13:24.520]  我們看看那些法利塞人
[00:13:24.520 --> 00:13:25.520]  和那些教法師
[00:13:25.520 --> 00:13:28.120]  那些教法師就是那些律法師很厲害的
[00:13:28.120 --> 00:13:28.720]  那些學者
[00:13:28.720 --> 00:13:32.320]  可能我們現在想的那些律師
[00:13:32.320 --> 00:13:34.120]  很厲害的
[00:13:34.120 --> 00:13:37.520]  那些法利塞人和那些教法師
[00:13:37.520 --> 00:13:39.920]  他們的反應是怎麼樣的
[00:13:39.920 --> 00:13:41.520]  當耶穌這樣說的時候
[00:13:41.520 --> 00:13:44.320]  他們就說 嘩 有沒有搞錯
[00:13:44.320 --> 00:13:46.120]  這個是誰來的
[00:13:46.120 --> 00:13:48.920]  他說了前往的說話
[00:13:48.920 --> 00:13:51.320]  前往的說話是什麼
[00:13:51.320 --> 00:13:53.120]  沒有大沒有小
[00:13:53.120 --> 00:13:55.320]  還有以下犯上
[00:13:55.320 --> 00:13:59.120]  你有沒有說過這些說話
[00:13:59.120 --> 00:14:00.320]  都好像有
[00:14:00.320 --> 00:14:02.920]  對你爸爸媽媽有沒有
[00:14:02.920 --> 00:14:05.120]  都有吧 誠實
[00:14:05.120 --> 00:14:07.920]  對林牧師有沒有
[00:14:07.920 --> 00:14:11.120]  不敢吧
[00:14:11.120 --> 00:14:17.720]  對朱牧師有沒有
[00:14:17.720 --> 00:14:20.720]  當時那些法利塞人他們就說
[00:14:20.720 --> 00:14:23.920]  嘩 耶穌說了前往的說話
[00:14:23.920 --> 00:14:26.520]  誰才可以有赦罪的權柄
[00:14:26.520 --> 00:14:29.320]  神才可以
[00:14:29.320 --> 00:14:31.520]  耶穌正正就是想說出
[00:14:31.520 --> 00:14:33.120]  喂 我就是神
[00:14:33.120 --> 00:14:37.520]  我就是那位有赦罪的權柄的神
[00:14:37.520 --> 00:14:38.720]  我們看看
[00:14:38.720 --> 00:14:41.520]  當時那些法利塞人和那些教法師
[00:14:41.520 --> 00:14:43.520]  他們聽到 他們見到
[00:14:43.520 --> 00:14:47.120]  但是他們好像心瞎了一樣
[00:14:47.120 --> 00:14:50.920]  看不到 聽不到
[00:14:50.920 --> 00:14:54.520]  我在學校裡面有一個辦公室
[00:14:54.520 --> 00:14:57.320]  我辦公室 如果去過我的學校就見到
[00:14:57.320 --> 00:14:59.520]  我辦公室開了一個很大的窗
[00:14:59.520 --> 00:15:02.120]  很大的 很高很大的
[00:15:02.120 --> 00:15:04.120]  開這麼大的窗來做什麼呢
[00:15:04.120 --> 00:15:05.320]  當時那些人都問我
[00:15:05.320 --> 00:15:06.920]  你開這麼大的窗來做什麼
[00:15:06.920 --> 00:15:08.520]  讓人看到你做事
[00:15:08.520 --> 00:15:10.720]  我說其實我也不怕別人看到我做事
[00:15:10.720 --> 00:15:12.720]  因為我經常在做事
[00:15:12.720 --> 00:15:15.120]  我想是那些人很怕我看到他們
[00:15:15.120 --> 00:15:16.520]  是不是
[00:15:16.520 --> 00:15:18.120]  其中有一樣東西
[00:15:18.120 --> 00:15:19.920]  就是在我的窗前
[00:15:19.920 --> 00:15:22.520]  學生經常在我前面走來走去
[00:15:22.520 --> 00:15:24.520]  在窗前走來走去
[00:15:24.520 --> 00:15:27.320]  為什麼他們經常在我的窗前走來走去
[00:15:27.320 --> 00:15:30.520]  其實因為我的房間旁邊就是洗手間
[00:15:30.520 --> 00:15:32.320]  所以他們通常在那裡排隊
[00:15:32.320 --> 00:15:34.120]  我很喜歡見到他們
[00:15:34.120 --> 00:15:37.120]  有空沒事也可以看一下他們
[00:15:37.120 --> 00:15:39.520]  有一天 我在做事
[00:15:39.520 --> 00:15:41.920]  我見到前面那堆學生
[00:15:41.920 --> 00:15:43.320]  為什麼都不動
[00:15:43.320 --> 00:15:45.720]  沒理由 洗手間塞了
[00:15:45.720 --> 00:15:47.120]  很少的 是不是
[00:15:47.120 --> 00:15:49.920]  還有 按照我的時間表
[00:15:49.920 --> 00:15:52.920]  這一班小朋友應該接著就去吃東西了
[00:15:52.920 --> 00:15:54.520]  茶點時間
[00:15:54.520 --> 00:15:55.720]  新嬰兒沒事的
[00:15:55.720 --> 00:15:57.520]  吃東西是很開心的 是不是
[00:15:57.520 --> 00:15:59.120]  那天是吃燒賣
[00:15:59.120 --> 00:16:00.320]  他們很喜歡吃的
[00:16:00.320 --> 00:16:01.320]  為什麼呢
[00:16:01.320 --> 00:16:03.920]  已經半分鐘了
[00:16:03.920 --> 00:16:05.720]  那條隊伍都不動
[00:16:05.720 --> 00:16:09.320]  還有 站在我的窗前有三個男孩子
[00:16:09.320 --> 00:16:11.520]  那三個男孩子低著頭
[00:16:11.520 --> 00:16:13.320]  不知道在研究什麼
[00:16:13.320 --> 00:16:16.520]  總之低著頭 大家的手在動來動去
[00:16:16.520 --> 00:16:18.320]  我就很奇怪
[00:16:18.320 --> 00:16:20.320]  究竟他們在搞什麼呢 是不是
[00:16:20.320 --> 00:16:22.320]  那當然我就起來
[00:16:22.320 --> 00:16:25.720]  靜悄悄地在窗那裡裝一下
[00:16:25.720 --> 00:16:27.120]  裝來裝去都裝不到他們
[00:16:27.120 --> 00:16:29.320]  究竟手在玩什麼
[00:16:29.320 --> 00:16:31.120]  我很好奇
[00:16:31.120 --> 00:16:32.920]  我很想知道他們在玩什麼
[00:16:32.920 --> 00:16:36.720]  於是我就靜悄悄地
[00:16:36.720 --> 00:16:38.320]  打開了門
[00:16:38.320 --> 00:16:39.920]  沒理由這樣都不知道 是不是
[00:16:39.920 --> 00:16:41.120]  真的不知道
[00:16:41.120 --> 00:16:43.520]  固然之那些東西一定是
[00:16:43.520 --> 00:16:45.720]  很吸引 是不是
[00:16:45.720 --> 00:16:47.720]  比燒賣更吸引
