
[00:00:00.000 --> 00:00:03.220]  所以今天的講道,我又祈禱問神了
[00:08:23.740 --> 00:08:26.660]  用來守住迦南的門
[00:08:26.660 --> 00:08:28.140]  你進去的話
[00:08:28.140 --> 00:08:30.420]  你首先要攻陷
[00:08:30.420 --> 00:08:32.580]  這個耶利哥城
[00:08:32.580 --> 00:08:34.300]  當你再看看這幅圖
[00:08:34.300 --> 00:08:37.340]  你見不見到有兩個圈
[00:08:37.340 --> 00:08:39.060]  外面一個圈
[00:08:39.060 --> 00:08:40.500]  內面一個圈
[00:08:40.500 --> 00:08:42.020]  這是甚麼?
[00:08:42.020 --> 00:08:44.180]  外面那個就是一個
[00:08:44.180 --> 00:08:45.620]  又強又大
[00:08:45.620 --> 00:08:47.660]  很堅硬、很堅實的
[00:08:47.660 --> 00:08:49.340]  整個的高牆
[00:08:49.340 --> 00:08:51.020]  整個的城牆
[00:08:51.020 --> 00:08:52.620]  內面就讓那些
[00:08:52.620 --> 00:08:54.020]  普通的百姓居住
[00:08:54.020 --> 00:08:56.220]  或者一些貧窮的百姓居住
[00:08:56.220 --> 00:08:56.860]  但你見不見到
[00:08:56.860 --> 00:08:59.460]  內面還有一個圈
[00:08:59.460 --> 00:09:01.340]  那個是內城
[00:09:01.340 --> 00:09:02.780]  外面那個是外城
[00:09:02.780 --> 00:09:04.220]  內面那個是內城
[00:09:04.220 --> 00:09:05.980]  內城就讓一些
[00:09:05.980 --> 00:09:08.740]  貴族精英來居住
[00:09:08.740 --> 00:09:11.660]  嘩!外面又有一個城牆
[00:09:11.660 --> 00:09:12.940]  內面又有一個城牆
[00:09:12.940 --> 00:09:14.620]  怎樣攻陷?
[00:09:14.620 --> 00:09:16.460]  然後我矮問你
[00:09:16.460 --> 00:09:18.580]  我看著也嚇死了
[00:09:18.580 --> 00:09:19.460]  還要你告訴我
[00:09:19.460 --> 00:09:23.020]  耶利哥是一個強大的堡壘
[00:09:23.020 --> 00:09:24.340]  耶利哥可以解釋的
[00:09:24.340 --> 00:09:25.740]  這個名詞怎樣解釋呢?
[00:09:25.740 --> 00:09:28.140]  原來它解釋為「香薰」
[00:09:28.140 --> 00:09:29.740]  「香薰」的味道是怎樣的?
[00:09:29.740 --> 00:09:30.860]  大兄姐妹
[00:09:30.860 --> 00:09:32.380]  嘩!很香的
[00:09:32.380 --> 00:09:34.380]  如果你突然聽到這裏的時候
[00:09:34.380 --> 00:09:36.860]  旁邊那人擠一擠那些香水的時候
[00:09:36.860 --> 00:09:37.700]  你會怎樣?
[00:09:37.700 --> 00:09:39.140]  嘩!精神維持一陣子
[00:09:39.140 --> 00:09:39.980]  爽一爽
[00:09:39.980 --> 00:09:41.740]  怎麼會這麼香呢?
[00:09:41.740 --> 00:09:45.820]  原來這種香很有那種吸引力
[00:09:45.820 --> 00:09:47.460]  原來來耶利哥這個地方
[00:09:47.460 --> 00:09:49.460]  很有吸引力的
[00:09:49.460 --> 00:09:50.460]  為甚麼呢?
[00:09:50.460 --> 00:09:53.260]  因為它近約旦河
[00:09:53.260 --> 00:09:54.420]  一過了約旦河
[00:09:54.420 --> 00:09:55.980]  就是耶利哥了
[00:09:55.980 --> 00:09:58.060]  嘩!有水有地
[00:09:58.060 --> 00:09:59.300]  即是做甚麼都可以
[00:09:59.300 --> 00:10:01.140]  甚麼都可以吃
[00:10:01.140 --> 00:10:02.540]  然後豐衣足食
[00:10:02.540 --> 00:10:05.100]  還要我住在這個堡壘那裏
[00:10:05.100 --> 00:10:06.180]  那怎樣呢?
[00:10:06.180 --> 00:10:08.460]  保安也不用請
[00:10:08.460 --> 00:10:09.940]  多安全呢?
[00:10:09.940 --> 00:10:11.380]  我可以住在其中
[00:10:11.380 --> 00:10:13.980]  嘩!我沒有任何擔心
[00:10:13.980 --> 00:10:16.900]  當以色列人要攻陷
[00:10:16.900 --> 00:10:19.100]  這個耶利哥裏面
[00:10:19.100 --> 00:10:22.620]  和外面這個城牆的時候
[00:10:22.620 --> 00:10:25.180]  他們必先要攻陷
[00:10:25.180 --> 00:10:29.020]  自己生命的高牆
[00:10:29.020 --> 00:10:30.540]  而這個高牆
[00:10:30.540 --> 00:10:33.860]  是難以攻破的刑侶
[00:10:33.860 --> 00:10:35.300]  那這個刑侶
[00:10:35.300 --> 00:10:37.740]  究竟是甚麼呢?
[00:10:37.740 --> 00:10:39.420]  我們一起重溫
[00:10:39.420 --> 00:10:40.980]  以色列人的歷史
[00:10:40.980 --> 00:10:43.420]  我們一起去發現一下
[00:10:43.420 --> 00:10:46.580]  究竟那一代以色列人在做甚麼
[00:10:46.580 --> 00:10:47.660]  他們的高牆
[00:10:47.660 --> 00:10:49.980]  他們的刑侶究竟是甚麼
[00:10:49.980 --> 00:10:51.980]  為甚麼他們不能進入這個家覽
[00:10:51.980 --> 00:10:53.300]  新一代才進入
[00:10:53.300 --> 00:10:55.500]  那我就會由摩西時代開始
[00:10:55.500 --> 00:10:58.580]  我預備了十件事
[00:10:58.580 --> 00:11:00.100]  以色列人的十件事
[00:11:00.100 --> 00:11:01.860]  究竟他們發生甚麼事呢?
[00:11:01.860 --> 00:11:02.580]  現在來了
[00:11:02.580 --> 00:11:03.300]  接著打後
[00:11:03.300 --> 00:11:04.540]  因為有很多經文
[00:11:04.540 --> 00:11:05.780]  我只會略略地說
[00:11:05.780 --> 00:11:07.140]  我相信這些事
[00:11:07.140 --> 00:11:09.420]  大英姐妹你都會知道的
[00:11:09.420 --> 00:11:11.940]  你可以只看那些顏色的字
[00:11:11.940 --> 00:11:12.580]  就已經知道了
[00:11:12.580 --> 00:11:13.380]  第一件事
[00:11:13.380 --> 00:11:14.740]  就是過紅海的時候
[00:11:14.740 --> 00:11:15.940]  當這班以色列人
[00:11:15.940 --> 00:11:17.500]  被那班埃及人花魯王
[00:11:17.500 --> 00:11:18.300]  又馬又戰車
[00:11:18.300 --> 00:11:19.700]  不停地追殺
[00:11:19.700 --> 00:11:21.860]  那班以色列人跟摩西說
[00:11:21.860 --> 00:11:23.180]  他們跟摩西說
[00:11:23.180 --> 00:11:26.620]  難道我們埃及沒有墳地嗎?
[00:11:26.620 --> 00:11:29.780]  你將我們帶來死在這個礦野裡
[00:11:29.780 --> 00:11:31.020]  你為甚麼?
[00:11:31.020 --> 00:11:31.860]  甚麼?
[00:11:31.860 --> 00:11:34.740]  你這樣對我?
[00:11:34.740 --> 00:11:37.020]  將我們從埃及領出來
[00:11:37.020 --> 00:11:38.340]  我們是埃及喜妹
[00:11:38.340 --> 00:11:39.620]  有跟你說過
[00:11:39.620 --> 00:11:40.780]  你知道他們當時
[00:11:40.780 --> 00:11:42.820]  是怎樣跟領袖說話嗎?
[00:11:42.820 --> 00:11:44.100]  他們說
[00:11:44.100 --> 00:11:46.500]  不要騷擾我們
[00:11:46.500 --> 00:11:48.340]  你呀!不要騷擾我們
[00:11:48.340 --> 00:11:49.540]  容我們服侍埃及人
[00:11:49.540 --> 00:11:51.180]  因為服侍埃及人比
[00:11:51.180 --> 00:11:54.860]  死在這個礦野裡更好
[00:11:54.860 --> 00:11:58.180]  你要知道摩西是一個怎樣的人
[00:11:58.180 --> 00:12:00.420]  他是一個很溫柔的人
[00:12:00.420 --> 00:12:02.140]  他是很善良的
[00:12:02.140 --> 00:12:04.460]  摩西跟百姓很冷靜地說
[00:12:04.460 --> 00:12:05.460]  不用怕
[00:12:05.460 --> 00:12:07.460]  你只管站在這裡看
[00:12:07.460 --> 00:12:09.500]  耶和華今天所施行的救恩
[00:12:09.500 --> 00:12:10.300]  然後他們就說
[00:12:10.300 --> 00:12:11.980]  耶和華必畏
[00:12:11.980 --> 00:12:12.780]  你們真戰
[00:12:12.780 --> 00:12:15.100]  你們只管做甚麼?
[00:12:15.100 --> 00:12:17.420]  看不到最後那八個字
[00:12:17.420 --> 00:12:18.820]  只管甚麼?
[00:12:18.820 --> 00:12:21.860]  噓!靜默
[00:12:21.860 --> 00:12:24.140]  不要作聲
[00:12:24.140 --> 00:12:25.940]  當他們再親身經歷了
[00:12:25.940 --> 00:12:26.940]  這個神蹟奇事
[00:12:26.940 --> 00:12:28.780]  過了紅海
[00:12:28.780 --> 00:12:30.780]  記住那八個字
[00:12:30.780 --> 00:12:32.220]  他們這班人
[00:12:32.220 --> 00:12:34.860]  敬畏上帝
[00:12:34.860 --> 00:12:37.380]  馴服領袖
[00:12:37.380 --> 00:12:38.940]  跟你旁邊的人說一次
[00:12:38.940 --> 00:12:40.580]  這八個字準備起
[00:12:40.580 --> 00:12:42.620]  敬畏上帝
[00:12:42.620 --> 00:12:44.340]  馴服領袖
[00:12:44.340 --> 00:12:46.220]  他們當時
[00:12:46.220 --> 00:12:47.140]  就是一起
[00:12:47.140 --> 00:12:48.820]  經歷過很大的神蹟奇事
[00:12:48.820 --> 00:12:50.580]  咦!神就在我們中間
[00:12:50.580 --> 00:12:51.980]  你要拯救我們
[00:12:51.980 --> 00:12:54.100]  這班人已經敬畏上帝
[00:12:54.100 --> 00:12:56.540]  去馴服這個摩西的帶領
[00:12:56.540 --> 00:12:58.060]  然後去到曠野
[00:12:58.060 --> 00:13:00.100]  三天沒有水喝的時候
[00:13:00.100 --> 00:13:00.860]  你還記不記得
[00:13:00.860 --> 00:13:03.300]  馬拉的水可以喝嗎?
[00:13:03.300 --> 00:13:04.420]  可以喝嗎?
[00:13:04.420 --> 00:13:05.780]  不行!為甚麼?
[00:13:05.780 --> 00:13:07.580]  因為那些是苦水
[00:13:07.580 --> 00:13:09.780]  百姓向摩西發怨言
[00:13:09.780 --> 00:13:10.380]  然後說
[00:13:10.380 --> 00:13:11.980]  我們可以喝嗎?
[00:13:11.980 --> 00:13:13.380]  然後憐憫人的摩西
[00:13:13.380 --> 00:13:14.500]  又很溫柔
[00:13:14.500 --> 00:13:15.860]  又在呼求耶和華
[00:13:15.860 --> 00:13:16.580]  耶和華指示他
[00:13:16.580 --> 00:13:18.420]  你把樹扔進水裡
[00:13:18.420 --> 00:13:20.460]  那水就會變甚麼?
[00:13:20.460 --> 00:13:22.820]  由苦就會變甜
[00:13:22.820 --> 00:13:24.580]  你就會有水喝
[00:13:24.580 --> 00:13:26.020]  有水喝完之後
[00:13:26.020 --> 00:13:27.140]  去到曠野
[00:13:27.140 --> 00:13:28.980]  順的曠野
[00:13:28.980 --> 00:13:30.220]  然後就說
[00:13:30.220 --> 00:13:30.940]  巴不得
[00:13:30.940 --> 00:13:32.340]  我們早死的埃及
[00:13:32.340 --> 00:13:33.540]  在耶和華手裡
[00:13:33.540 --> 00:13:34.940]  那時
[00:13:34.940 --> 00:13:36.460]  他在說甚麼?
[00:13:36.460 --> 00:13:37.340]  埃及
[00:13:37.340 --> 00:13:38.300]  我們當時
[00:13:38.300 --> 00:13:40.660]  在哪裏?
[00:13:40.660 --> 00:13:42.020]  肉窩旁
[00:13:42.020 --> 00:13:44.140]  在打哪裏?
[00:13:44.140 --> 00:13:45.380]  我們埃及地當時
[00:13:45.380 --> 00:13:46.380]  有多少東西吃?
[00:13:46.380 --> 00:13:47.140]  打哪裏?
[00:13:47.140 --> 00:13:48.420]  有肉窩吃
[00:13:48.420 --> 00:13:49.540]  可以吃得飽
[00:13:49.540 --> 00:13:50.900]  為甚麼你們這班人
[00:13:50.900 --> 00:13:53.100]  將我們帶到曠野裏
[00:13:53.100 --> 00:13:56.540]  叫我們現在餓死
[00:13:56.540 --> 00:13:58.380]  這班人開始不耐煩
[00:13:58.380 --> 00:14:00.300]  而說話越來越多
[00:14:00.300 --> 00:14:01.420]  他們還要想起
[00:14:01.420 --> 00:14:03.220]  之前那些很美麗的圖畫
[00:14:03.220 --> 00:14:05.220]  哇!在埃及多棒
[00:14:05.220 --> 00:14:06.220]  有肉吃
[00:14:06.220 --> 00:14:07.460]  在哪裏打?
[00:14:07.460 --> 00:14:08.580]  我現在吃得飽
[00:14:08.580 --> 00:14:10.380]  現在甚麼都沒得吃
[00:14:10.380 --> 00:14:12.700]  耶和華對摩西說
[00:14:12.700 --> 00:14:16.340]  我將糧食從天降下
[00:14:16.340 --> 00:14:17.620]  先考考大家
[00:14:17.620 --> 00:14:20.340]  還記得是甚麼糧食嗎?
[00:14:20.340 --> 00:14:21.340]  耶!對
[00:14:21.340 --> 00:14:23.220]  糧食從天降下
[00:14:23.220 --> 00:14:25.260]  每天收每天的份
[00:14:25.260 --> 00:14:26.260]  你不要多拿
[00:14:26.260 --> 00:14:28.220]  每一天你都有
[00:14:28.220 --> 00:14:29.020]  不過
[00:14:29.020 --> 00:14:30.140]  第六天
[00:14:30.140 --> 00:14:32.500]  你就要比每一天所收的
[00:14:32.500 --> 00:14:34.700]  要多一倍
[00:14:34.700 --> 00:14:35.660]  為甚麼?
[00:14:35.660 --> 00:14:38.220]  因為第七天是安息日
[00:14:38.220 --> 00:14:39.100]  要休息
[00:14:39.100 --> 00:14:40.460]  任何功都不可助
[00:14:40.460 --> 00:14:41.220]  第六天
[00:14:41.220 --> 00:14:42.940]  你多拿一倍
[00:14:42.940 --> 00:14:44.540]  神供應他們的糧食
[00:14:44.540 --> 00:14:45.780]  每一天都足夠
[00:14:45.780 --> 00:14:47.860]  每天都有糧食
[00:14:47.860 --> 00:14:49.700]  所以主因一定夠用
[00:14:49.700 --> 00:14:51.020]  誰不知
[00:14:51.020 --> 00:14:54.540]  他們不聽摩西的話
[00:14:54.540 --> 00:14:58.100]  將那些瑪拿留到早晨
[00:14:58.100 --> 00:14:59.620]  發生甚麼事?
[00:14:59.620 --> 00:15:02.580]  然後就山蟲變臭
[00:15:02.580 --> 00:15:03.660]  他們那一刻
[00:15:03.660 --> 00:15:06.940]  已經不再聽摩西的吩咐
[00:15:06.940 --> 00:15:09.820]  而摩西的指示是誰給他們的?
[00:15:09.820 --> 00:15:11.660]  是上帝給的
[00:15:11.660 --> 00:15:13.180]  即是他們不聽領袖的指示
[00:15:13.180 --> 00:15:14.540]  即是背後在說甚麼?
[00:15:14.540 --> 00:15:17.180]  他們不聽上帝的指示
[00:15:17.180 --> 00:15:18.340]  去到第七天
[00:15:18.340 --> 00:15:19.340]  安息日
[00:15:19.340 --> 00:15:20.860]  百姓做甚麼?
[00:15:20.860 --> 00:15:22.020]  真的出去
[00:15:22.020 --> 00:15:23.860]  看看有沒有東西吃
[00:15:23.860 --> 00:15:25.540]  誰知甚麼都沒有
[00:15:25.540 --> 00:15:27.460]  明明叫你第六天做甚麼?
[00:15:27.460 --> 00:15:29.460]  多拿一份
[00:15:29.460 --> 00:15:31.100]  所以第七天就不用了
