
[00:00:00.000 --> 00:00:02.960]  以尊重和公平待人
[00:03:30.560 --> 00:03:33.560]  按個人的行為審判人的主為父的時候
[00:03:33.560 --> 00:03:35.560]  我們就要存敬畏的心
[00:03:35.560 --> 00:03:36.560]  所以第一
[00:03:36.560 --> 00:03:37.560]  彼得提醒我們
[00:03:37.560 --> 00:03:39.560]  我們需要去敬畏神
[00:03:39.560 --> 00:03:42.560]  第二章十六十七節
[00:03:44.560 --> 00:03:48.560]  他告訴我們我們人人都喜歡自由
[00:03:48.560 --> 00:03:50.560]  我們喜歡自由自在
[00:03:50.560 --> 00:03:53.560]  但是不可以自把自為
[00:03:53.560 --> 00:03:56.560]  自把自為是什麼意思
[00:03:56.560 --> 00:03:58.560]  就是用你的自由
[00:03:58.560 --> 00:04:03.560]  去遮蓋你的行為裏面的一些惡毒、罪惡
[00:04:03.560 --> 00:04:07.560]  總要你謙卑地作神的僕人
[00:04:07.560 --> 00:04:10.560]  然後這段聖經很好
[00:04:10.560 --> 00:04:15.560]  當時在一個被羅馬君王所統治的地方
[00:04:15.560 --> 00:04:17.560]  他就說
[00:04:17.560 --> 00:04:20.560]  弟兄姊妹你要尊敬眾人
[00:04:20.560 --> 00:04:22.560]  各人你都要尊敬
[00:04:22.560 --> 00:04:25.560]  然後在教裏面的弟兄
[00:04:25.560 --> 00:04:27.560]  和修本已經改了
[00:04:27.560 --> 00:04:30.560]  親愛教宗的弟兄姊妹
[00:04:30.560 --> 00:04:33.560]  其實聖經裏面講弟兄的時候
[00:04:33.560 --> 00:04:35.560]  都是包括姊妹
[00:04:35.560 --> 00:04:37.560]  然後你敬畏神
[00:04:37.560 --> 00:04:39.560]  尊敬君王
[00:04:39.560 --> 00:04:43.560]  之前講到在上的君王
[00:04:43.560 --> 00:04:46.560]  我們應該用什麼態度去對待
[00:04:46.560 --> 00:04:48.560]  但是這二章十七節
[00:04:48.560 --> 00:04:49.560]  列排出來
[00:04:49.560 --> 00:04:51.560]  我們尊敬眾人
[00:04:51.560 --> 00:04:53.560]  親愛教裏面的弟兄姊妹
[00:04:53.560 --> 00:04:55.560]  在我們這個群體裏面
[00:04:55.560 --> 00:04:56.560]  不單止我們信耶穌
[00:04:56.560 --> 00:04:58.560]  我們要彼此尊敬
[00:04:58.560 --> 00:04:59.560]  然後在外面的外人
[00:04:59.560 --> 00:05:02.560]  我們都一樣需要尊敬
[00:05:02.560 --> 00:05:07.560]  然後你要敬畏神和尊敬君王
[00:05:07.560 --> 00:05:10.560]  就將君王放在最後
[00:05:10.560 --> 00:05:12.560]  所以弟兄姊妹
[00:05:12.560 --> 00:05:14.560]  這就很重要
[00:05:14.560 --> 00:05:16.560]  原來是配得尊重
[00:05:16.560 --> 00:05:18.560]  我們對其他人
[00:05:18.560 --> 00:05:21.560]  同一個態度的時候
[00:05:21.560 --> 00:05:22.560]  這就很重要
[00:05:22.560 --> 00:05:24.560]  原來今天在社會裏面
[00:05:24.560 --> 00:05:28.560]  縱然我們沒有一個所謂民主的政制
[00:05:28.560 --> 00:05:31.560]  但是當我們尊敬眾人的時候
[00:05:31.560 --> 00:05:33.560]  在一個城市裏面
[00:05:33.560 --> 00:05:35.560]  我們各人都有一個公民的權利
[00:05:35.560 --> 00:05:38.560]  每一個人我們彼此尊重的時候
[00:05:38.560 --> 00:05:41.560]  這就是一個很好的公民社會
[00:05:41.560 --> 00:05:43.560]  弟兄姊妹
[00:05:43.560 --> 00:05:45.560]  明不明白
[00:05:45.560 --> 00:05:49.560]  我們作為一個人
[00:05:49.560 --> 00:05:55.560]  沒有一個人比其他人更加有權
[00:05:55.560 --> 00:05:58.560]  更配得尊敬
[00:05:58.560 --> 00:06:00.560]  因為我們在神面前
[00:06:00.560 --> 00:06:02.560]  個個都是一樣
[00:06:02.560 --> 00:06:04.560]  弟兄姊妹
[00:06:04.560 --> 00:06:09.560]  這是否我們應該有的那種態度呢?
[00:06:09.560 --> 00:06:12.560]  尊敬眾人英文的翻譯
[00:06:12.560 --> 00:06:17.560]  是一個proper respect to everyone
[00:06:17.560 --> 00:06:20.560]  眾人如果在新約裏有千二次
[00:06:20.560 --> 00:06:22.560]  起碼超過一千二次
[00:06:22.560 --> 00:06:24.560]  是講有關眾人
[00:06:24.560 --> 00:06:28.560]  英文的翻譯不單止是講尊敬
[00:06:28.560 --> 00:06:30.560]  而是講proper
[00:06:30.560 --> 00:06:33.560]  合宜的尊敬
[00:06:33.560 --> 00:06:37.560]  怎樣才算尊敬呢?
[00:06:37.560 --> 00:06:39.560]  爸爸媽媽教小孩的時候
[00:06:39.560 --> 00:06:40.560]  你怎樣教呢?
[00:06:40.560 --> 00:06:42.560]  你跟別人說話要看著別人
[00:06:42.560 --> 00:06:44.560]  對不對?
[00:06:44.560 --> 00:06:45.560]  有人跟你說話
[00:06:45.560 --> 00:06:46.560]  你是不是應該看著他?
[00:06:46.560 --> 00:06:47.560]  所以弟兄姊妹
[00:06:47.560 --> 00:06:49.560]  你聽我說道的時候
[00:06:49.560 --> 00:06:51.560]  你丹田望地不望我
[00:06:51.560 --> 00:06:57.560]  我有少少感情上受傷害
[00:06:57.560 --> 00:07:00.560]  這是表達一份尊敬
[00:07:00.560 --> 00:07:01.560]  有人跟你說話
[00:07:01.560 --> 00:07:03.560]  你會不會手上在做的事
[00:07:03.560 --> 00:07:04.560]  你不理會別人
[00:07:04.560 --> 00:07:06.560]  繼續做你自己的事
[00:07:06.560 --> 00:07:08.560]  我最多說請你等一等
[00:07:08.560 --> 00:07:10.560]  我立即要停我手上的工作
[00:07:10.560 --> 00:07:12.560]  看著你 跟你說話
[00:07:12.560 --> 00:07:15.560]  這是尊重
[00:07:15.560 --> 00:07:17.560]  你教會的管理員和保安員
[00:07:17.560 --> 00:07:18.560]  跟你開了門
[00:07:18.560 --> 00:07:20.560]  你會不會說謝謝?
[00:07:20.560 --> 00:07:21.560]  不是的
[00:07:21.560 --> 00:07:22.560]  我見到有些人像老馮那樣
[00:07:22.560 --> 00:07:26.560]  行店行店歌
[00:07:26.560 --> 00:07:29.560]  又或者我們都有試過
[00:07:29.560 --> 00:07:32.560]  賣旗或做義工賣旗
[00:07:32.560 --> 00:07:36.560]  對不對?
[00:07:36.560 --> 00:07:38.560]  先生 買支旗吧
[00:07:38.560 --> 00:07:39.560]  有些人當你是透明的
[00:07:39.560 --> 00:07:40.560]  不停地走
[00:07:40.560 --> 00:07:41.560]  當你是透明的
[00:07:41.560 --> 00:07:43.560]  不望你
[00:07:43.560 --> 00:07:49.560]  我通常的處理是這樣的
[00:07:49.560 --> 00:07:51.560]  如果有人向我賣旗
[00:07:51.560 --> 00:07:52.560]  星期六
[00:07:52.560 --> 00:07:54.560]  我試過幾次
[00:07:54.560 --> 00:07:57.560]  沒有帶零錢
[00:07:57.560 --> 00:07:59.560]  不好意思 沒帶零錢
[00:07:59.560 --> 00:08:01.560]  我要說不好意思
[00:08:01.560 --> 00:08:04.560]  沒有帶零錢
[00:08:04.560 --> 00:08:05.560]  有些人不是的
[00:08:05.560 --> 00:08:06.560]  行店行店歌
[00:08:06.560 --> 00:08:09.560]  有些人就用U-turn
[00:08:09.560 --> 00:08:12.560]  經過你
[00:08:12.560 --> 00:08:14.560]  我只是做義工
[00:08:14.560 --> 00:08:15.560]  不用這樣
[00:08:15.560 --> 00:08:16.560]  望一望我
[00:08:16.560 --> 00:08:17.560]  不好意思
[00:08:17.560 --> 00:08:19.560]  沒有帶零錢就過吧
[00:08:19.560 --> 00:08:20.560]  沒有所謂的
[00:08:20.560 --> 00:08:22.560]  通常我會在這樣的情況
[00:08:22.560 --> 00:08:23.560]  不要緊
[00:08:23.560 --> 00:08:25.560]  頂尖原來是一個眼神
[00:08:25.560 --> 00:08:26.560]  一個笑容
[00:08:26.560 --> 00:08:27.560]  一個親近
[00:08:27.560 --> 00:08:28.560]  你給對方時間
[00:08:28.560 --> 00:08:30.560]  你專注於某一個人
[00:08:30.560 --> 00:08:33.560]  都是表達一份尊重
[00:08:33.560 --> 00:08:35.560]  兄弟姐妹
[00:08:35.560 --> 00:08:37.560]  我們要學
[00:08:37.560 --> 00:08:39.560]  但這個世界很艱難
[00:08:39.560 --> 00:08:41.560]  現在來說我們都叫做
[00:08:41.560 --> 00:08:43.560]  我們做人多功能
[00:08:43.560 --> 00:08:44.560]  multi-tasking
[00:08:44.560 --> 00:08:45.560]  一家人吃飯
[00:08:45.560 --> 00:08:47.560]  可能你和我都拿著部手機
[00:08:47.560 --> 00:08:49.560]  在回覆WhatsApp
[00:08:49.560 --> 00:08:51.560]  很遠的人我和他很近
[00:08:51.560 --> 00:08:53.560]  但很近的人我和他很遠
[00:08:53.560 --> 00:08:56.560]  吃飯時我和他說話
[00:08:56.560 --> 00:08:59.560]  是否可以專注呢?
[00:08:59.560 --> 00:09:01.560]  原來今天我們作為一個人
[00:09:01.560 --> 00:09:03.560]  專注很難
[00:09:03.560 --> 00:09:07.560]  就成為我們一個很重要的挑戰
[00:09:07.560 --> 00:09:09.560]  原來專注背後
[00:09:09.560 --> 00:09:10.560]  我們對著某一個人
[00:09:10.560 --> 00:09:12.560]  專注的情況下
[00:09:12.560 --> 00:09:13.560]  去和別人聊天
[00:09:13.560 --> 00:09:15.560]  是表達一份尊重
[00:09:15.560 --> 00:09:21.560]  那時未有智能手機
[00:09:21.560 --> 00:09:23.560]  有手提電話的年代
[00:09:23.560 --> 00:09:24.560]  我和別人吃飯
[00:09:24.560 --> 00:09:26.560]  我都關機
[00:09:26.560 --> 00:09:28.560]  我只是給電話響一次
[00:09:28.560 --> 00:09:29.560]  如果不響就最好
[00:09:29.560 --> 00:09:31.560]  多數震機
[00:09:31.560 --> 00:09:32.560]  都不理他
[00:09:32.560 --> 00:09:33.560]  關機
[00:09:33.560 --> 00:09:35.560]  專心和別人吃飯
[00:09:35.560 --> 00:09:38.560]  享受那段時間
[00:09:38.560 --> 00:09:40.560]  兄弟姐妹
[00:09:40.560 --> 00:09:41.560]  尊重眾人
[00:09:41.560 --> 00:09:43.560]  不作偏袋
[00:09:43.560 --> 00:09:48.560]  你可以做得到嗎?
[00:09:48.560 --> 00:09:52.560]  又或者我們願不願意去做呢?
[00:09:52.560 --> 00:09:55.560]  在美國
[00:09:55.560 --> 00:09:57.560]  上世紀
[00:09:57.560 --> 00:10:00.560]  又或者應該是十九世紀末年
[00:10:00.560 --> 00:10:03.560]  一八八四年左右的時間
[00:10:03.560 --> 00:10:07.560]  一八八四年的時間
[00:10:07.560 --> 00:10:09.560]  在美國的西岸
[00:10:09.560 --> 00:10:11.560]  一對夫婦
[00:10:11.560 --> 00:10:15.560]  死了他的兒子
[00:10:15.560 --> 00:10:17.560]  因為傷寒的緣故
[00:10:17.560 --> 00:10:20.560]  16歲的兒子死了
[00:10:20.560 --> 00:10:23.560]  他有些錢
[00:10:23.560 --> 00:10:26.560]  想為兒子設立一個基金
[00:10:26.560 --> 00:10:28.560]  紀念他的兒子
[00:10:28.560 --> 00:10:34.560]  就去找哈佛大學的校長
[00:10:34.560 --> 00:10:39.560]  哈佛在美國
[00:10:39.560 --> 00:10:42.560]  上星期我講劍橋
[00:10:42.560 --> 00:10:43.560]  即是葫蘆縣
[00:10:43.560 --> 00:10:45.560]  今日講哈佛
[00:10:45.560 --> 00:10:47.560]  哈佛我們現在認識的男人
[00:10:47.560 --> 00:10:49.560]  即法的
[00:10:49.560 --> 00:10:55.560]  史丹福就夠油水
[00:10:55.560 --> 00:11:01.560]  這一對夫婦
[00:11:01.560 --> 00:11:04.560]  想紀念他的兒子死去
[00:11:04.560 --> 00:11:06.560]  就去找校長
[00:11:06.560 --> 00:11:09.560]  一早就去到校長的辦公室
[00:11:09.560 --> 00:11:10.560]  秘書就跟他說
[00:11:10.560 --> 00:11:12.560]  校長正在忙
[00:11:12.560 --> 00:11:13.560]  請你等一等
[00:11:15.560 --> 00:11:17.560]  等一小時
[00:11:17.560 --> 00:11:18.560]  兩小時
[00:11:18.560 --> 00:11:20.560]  三小時
[00:11:20.560 --> 00:11:21.560]  差不多一夜
[00:11:21.560 --> 00:11:23.560]  校長才見到他們
[00:11:23.560 --> 00:11:26.560]  這一對夫婦穿得很樸實
[00:11:26.560 --> 00:11:30.560]  穿得很樸實
[00:11:30.560 --> 00:11:32.560]  終於
[00:11:32.560 --> 00:11:34.560]  這個秘書也好
[00:11:34.560 --> 00:11:35.560]  校長也好
[00:11:35.560 --> 00:11:36.560]  等了很長時間
[00:11:36.560 --> 00:11:38.560]  才見到這一對夫婦
[00:11:38.560 --> 00:11:40.560]  想著要走了
[00:11:40.560 --> 00:11:42.560]  校長出來
[00:11:45.560 --> 00:11:47.560]  本來要設一個基金
[00:11:47.560 --> 00:11:49.560]  終於不設了
[00:11:49.560 --> 00:11:52.560]  臨走這對夫婦就問校長
[00:11:52.560 --> 00:11:55.560]  其實開辦一間大學
[00:11:55.560 --> 00:11:57.560]  需要多少錢?
[00:11:57.560 --> 00:12:00.560]  那時是1884年
[00:12:00.560 --> 00:12:03.560]  就問哈佛的校長
[00:12:03.560 --> 00:12:05.560]  五百萬美金左右
[00:12:05.560 --> 00:12:13.560]  太太就跟老公講
[00:12:13.560 --> 00:12:16.560]  老公,其實五百萬
[00:12:16.560 --> 00:12:19.560]  我們都應該夠開一間
[00:12:19.560 --> 00:12:23.560]  這一對夫婦就在1885年11月
[00:12:23.560 --> 00:12:26.560]  成立了一個基金
[00:12:26.560 --> 00:12:29.560]  為一間大學成立基金
[00:12:29.560 --> 00:12:32.560]  這間大學就在1891年
[00:12:32.560 --> 00:12:34.560]  10月1日成立了
[00:12:34.560 --> 00:12:37.560]  在加州
[00:12:37.560 --> 00:12:41.560]  這間以她的兒子命名的
[00:12:41.560 --> 00:12:44.560]  史丹福大學
[00:12:44.560 --> 00:12:48.560]  Stanford
[00:12:48.560 --> 00:12:50.560]  列明了一個規條
[00:12:50.560 --> 00:12:53.560]  在當時大學裏
[00:12:53.560 --> 00:12:56.560]  很多時候都是男生入學
[00:12:56.560 --> 00:12:59.560]  哈佛最初也是一樣
[00:12:59.560 --> 00:13:04.560]  但在成立基金的規條裏就寫
[00:13:04.560 --> 00:13:08.560]  禁止所有在學校裏
[00:13:08.560 --> 00:13:11.560]  不同宗派的指令
[00:13:11.560 --> 00:13:13.560]  只是告訴學生
[00:13:13.560 --> 00:13:15.560]  他們要遵從
[00:13:15.560 --> 00:13:18.560]  全能人愛的造物主所定下來
[00:13:18.560 --> 00:13:22.560]  要我們人所守的規條和責任
[00:13:22.560 --> 00:13:24.560]  第二
[00:13:24.560 --> 00:13:29.560]  要給予兩性公平的同等資源和對待
[00:13:29.560 --> 00:13:31.560]  即是無論男女都好
[00:13:31.560 --> 00:13:34.560]  我們一定要給予共同的資源
[00:13:34.560 --> 00:13:38.560]  所以史丹福大學一成立就是男女校
[00:13:38.560 --> 00:13:42.560]  與哈佛大學一開始的時候不同
[00:13:42.560 --> 00:13:44.560]  只是給男生
[00:13:44.560 --> 00:13:46.560]  弟兄姊妹
[00:13:46.560 --> 00:13:48.560]  聖經這一段告訴我們
[00:13:48.560 --> 00:13:51.560]  無要尊敬眾人
[00:13:51.560 --> 00:13:55.560]  親愛教裏的弟兄姊妹
[00:13:55.560 --> 00:13:58.560]  我們怎樣看尊重呢?
[00:13:58.560 --> 00:14:00.560]  原來在人生裏
[00:14:00.560 --> 00:14:01.560]  在我們的生活裏
[00:14:01.560 --> 00:14:07.560]  我們會用一些準則去判斷
[00:14:07.560 --> 00:14:09.560]  我會不會給這個人多些注意
[00:14:09.560 --> 00:14:14.560]  會判斷我需不需要去尊重這個人
[00:14:14.560 --> 00:14:20.560]  詩寫的人可能覺得要配受多些尊重
[00:14:20.560 --> 00:14:23.560]  俄國的作家陶格列夫
[00:14:23.560 --> 00:14:25.560]  一日走在路上
[00:14:25.560 --> 00:14:29.560]  一個穿衣衫淋漓的人
[00:14:29.560 --> 00:14:32.560]  走上來和他喊錢
[00:14:32.560 --> 00:14:34.560]  先生,我很久沒有吃東西了
[00:14:34.560 --> 00:14:35.560]  很餓了
[00:14:35.560 --> 00:14:39.560]  給我一些錢買麵包
[00:14:39.560 --> 00:14:41.560]  陶格列夫說
[00:14:41.560 --> 00:14:42.560]  好,馬上給
[00:14:42.560 --> 00:14:47.560]  哎呀!我今天忘記帶錢包
[00:14:47.560 --> 00:14:51.560]  他很尷尬地和乞丐說
[00:14:51.560 --> 00:14:53.560]  兄弟,很對不起
[00:14:53.560 --> 00:14:55.560]  我沒有帶錢
[00:14:55.560 --> 00:14:58.560]  乞丐對陶格列夫說
[00:14:58.560 --> 00:15:01.560]  先生,多謝你
[00:15:01.560 --> 00:15:03.560]  為什麼要多謝?
[00:15:03.560 --> 00:15:04.560]  我沒有給你錢
[00:15:04.560 --> 00:15:07.560]  因為你叫我兄弟
[00:15:07.560 --> 00:15:10.560]  你當我是兄弟
[00:15:10.560 --> 00:15:15.560]  在生活裏面
[00:15:15.560 --> 00:15:17.560]  我們面對很多不同的人
[00:15:17.560 --> 00:15:20.560]  見過很多不同的事
[00:15:20.560 --> 00:15:24.560]  我們有些時候都會被人傷害
[00:15:24.560 --> 00:15:28.560]  弟兄姊妹,旁邊那層樓快要入伙了
[00:15:28.560 --> 00:15:31.560]  有沒有弟兄姊妹買了?
[00:15:31.560 --> 00:15:34.560]  沒有?
[00:15:34.560 --> 00:15:38.560]  我們傳福音不要真的去那裏傳
[00:15:38.560 --> 00:15:40.560]  因為有錢人多些回來就好了
[00:15:40.560 --> 00:15:42.560]  我們一樣傳
[00:15:42.560 --> 00:15:44.560]  旁邊那層樓
[00:15:44.560 --> 00:15:47.560]  去年冬天開賣的時候
[00:15:47.560 --> 00:15:48.560]  有一個人走過
[00:15:48.560 --> 00:15:50.560]  正在派傳單
[00:15:50.560 --> 00:15:51.560]  走著走著
[00:15:51.560 --> 00:15:52.560]  每個人都派
[00:15:52.560 --> 00:15:55.560]  有一個人不派給我
[00:15:55.560 --> 00:15:58.560]  我多不開心
[00:15:58.560 --> 00:15:59.560]  用不著這樣吧
[00:15:59.560 --> 00:16:01.560]  我不像買得起嗎?
[00:16:01.560 --> 00:16:03.560]  我真的買不起
[00:16:03.560 --> 00:16:04.560]  不過你派傳單
[00:16:04.560 --> 00:16:06.560]  每個人都派
[00:16:06.560 --> 00:16:07.560]  有一天
[00:16:07.560 --> 00:16:11.560]  穿上一件燈芯俑的上衣
[00:16:11.560 --> 00:16:13.560]  那件西裝外套出去
[00:16:13.560 --> 00:16:16.560]  有人派給我
[00:16:16.560 --> 00:16:17.560]  人都是很現實的
[00:16:17.560 --> 00:16:18.560]  拿回來看價單
[00:16:18.560 --> 00:16:20.560]  兩萬多元一尺
[00:16:20.560 --> 00:16:24.560]  真的買不起
[00:16:24.560 --> 00:16:27.560]  但是我要表達的是
[00:16:27.560 --> 00:16:29.560]  人都會看人
[00:16:29.560 --> 00:16:30.560]  看你的樣子
[00:16:30.560 --> 00:16:31.560]  都不像買得起
[00:16:31.560 --> 00:16:34.560]  那就不給你
[00:16:34.560 --> 00:16:35.560]  弟兄姊妹
[00:16:35.560 --> 00:16:37.560]  我們怎樣看生活的裏面
[00:16:37.560 --> 00:16:40.560]  人對人的看法
[00:16:40.560 --> 00:16:46.560]  我們只是看表面
[00:16:46.560 --> 00:16:49.560]  有一種比賽是很偏袒人的
[00:16:49.560 --> 00:16:51.560]  是什麼比賽?
[00:16:51.560 --> 00:16:52.560]  選美
[00:16:52.560 --> 00:16:55.560]  你不夠美你不要選
[00:16:55.560 --> 00:16:58.560]  專選美人
[00:16:58.560 --> 00:17:02.560]  雖然說要智慧和美貌
[00:17:02.560 --> 00:17:06.560]  但是不美不選
[00:17:06.560 --> 00:17:09.560]  弟兄姊妹
[00:17:09.560 --> 00:17:14.560]  美貌英俊只是上天給你的第一份禮物
[00:17:14.560 --> 00:17:19.560]  這不是你的能力
[00:17:19.560 --> 00:17:22.560]  你的努力賺取的
[00:17:22.560 --> 00:17:24.560]  我們就去想
[00:17:24.560 --> 00:17:27.560]  神要我們怎樣
[00:17:27.560 --> 00:17:32.560]  有沒有發覺美女美男
[00:17:32.560 --> 00:17:36.560]  做前線銷售的比較有好處
[00:17:36.560 --> 00:17:38.560]  有沒有做過統計
[00:17:38.560 --> 00:17:40.560]  美女美男
[00:17:40.560 --> 00:17:43.560]  做前線銷售的比較有好處
[00:17:43.560 --> 00:17:47.560]  你認為自己有上下的樣貌
[00:17:47.560 --> 00:17:49.560]  你可以去買東西
[00:17:49.560 --> 00:17:52.560]  你的銷售額會高一點
[00:17:52.560 --> 00:17:54.560]  所以師母都很害怕
[00:17:54.560 --> 00:17:57.560]  我去買東西的時候
[00:17:57.560 --> 00:18:00.560]  有個美女售貨員跟我說
[00:18:00.560 --> 00:18:01.560]  我要走了
[00:18:01.560 --> 00:18:02.560]  不可以說太久
[00:18:02.560 --> 00:18:03.560]  她怕我迷迷糊糊
[00:18:03.560 --> 00:18:08.560]  就買了一些不值得的東西
[00:18:08.560 --> 00:18:10.560]  弟兄姊妹
[00:18:10.560 --> 00:18:11.560]  在生活裏面
[00:18:11.560 --> 00:18:12.560]  我們是否一視同仁
[00:18:12.560 --> 00:18:13.560]  是否平等對待
[00:18:13.560 --> 00:18:14.560]  只要那件貨品好
[00:18:14.560 --> 00:18:15.560]  我就買了
[00:18:15.560 --> 00:18:17.560]  不是因為他是什麼人
[00:18:17.560 --> 00:18:18.560]  弟兄姊妹
[00:18:18.560 --> 00:18:21.560]  我們在生活裏面需要注意
[00:18:21.560 --> 00:18:23.560]  約伯記一樣
[00:18:23.560 --> 00:18:24.560]  約伯記三十二章
[00:18:24.560 --> 00:18:25.560]  這不是約伯說的
[00:18:25.560 --> 00:18:26.560]  是爾利胡說的
[00:18:26.560 --> 00:18:28.560]  他是一個較為年輕的人
[00:18:28.560 --> 00:18:32.560]  他說在生活裏面
[00:18:32.560 --> 00:18:34.560]  約伯三個朋友給他年獎
[00:18:34.560 --> 00:18:35.560]  讓他先說
[00:18:35.560 --> 00:18:37.560]  但在某些處境裏
[00:18:37.560 --> 00:18:39.560]  他不同意他們所說的話
[00:18:39.560 --> 00:18:42.560]  最後在三十二章他說
[00:18:42.560 --> 00:18:44.560]  我必不看人的情面
[00:18:44.560 --> 00:18:45.560]  也不奉承人
[00:18:45.560 --> 00:18:47.560]  我不曉得奉承
[00:18:47.560 --> 00:18:48.560]  若奉承
