
[00:00:00.000 --> 00:00:03.000]  頂姐妹, 蜜蜂蜜桑
[00:02:28.000 --> 00:02:32.000]  甚至是秘魯歸回的一些時候
[00:02:32.000 --> 00:02:35.000]  都在這個經卷裡面我們會看到
[00:02:35.000 --> 00:02:38.000]  但是值得留意是一個這麼長的篇幅
[00:02:38.000 --> 00:02:40.000]  一個這麼長的時期裡面
[00:02:40.000 --> 00:02:44.000]  編者似乎用了耶和華的山這個意象
[00:02:44.000 --> 00:02:48.000]  貫穿在整個《二塞亞書》裡面
[00:02:48.000 --> 00:02:50.000]  而今天我們就看第一個
[00:02:50.000 --> 00:02:53.000]  《二塞亞書》二章二到四節
[00:02:53.000 --> 00:02:58.000]  這個是第一次出現關於聖山的這個意象
[00:02:58.000 --> 00:03:01.000]  這個意象他一開始告訴我們
[00:03:01.000 --> 00:03:03.000]  是在末後發生的
[00:03:03.000 --> 00:03:04.000]  末後即是什麼時候呢
[00:03:04.000 --> 00:03:07.000]  就是上帝審判的時候
[00:03:07.000 --> 00:03:09.000]  在上帝審判的時候
[00:03:09.000 --> 00:03:13.000]  耶和華的山就是今天這個頹垣拜亞
[00:03:13.000 --> 00:03:15.000]  當時他們看到的那個打仗
[00:03:15.000 --> 00:03:18.000]  打到已經爛了的那個碩安山
[00:03:18.000 --> 00:03:20.000]  將會再次建立起來
[00:03:20.000 --> 00:03:22.000]  建立是什麼意思呢
[00:03:22.000 --> 00:03:25.000]  二章之後告訴我們
[00:03:25.000 --> 00:03:29.000]  他說這個山是會超乎珠山
[00:03:29.000 --> 00:03:33.000]  甚至高舉過於萬嶺
[00:03:33.000 --> 00:03:35.000]  如果計算高度來說
[00:03:35.000 --> 00:03:39.000]  我們知道碩安山應該只有740米
[00:03:39.000 --> 00:03:40.000]  你知不知道南山
[00:03:40.000 --> 00:03:44.000]  就是我們的碧山最高是多少米
[00:03:44.000 --> 00:03:46.000]  是1100米
[00:03:46.000 --> 00:03:47.000]  如果更加不要說
[00:03:47.000 --> 00:03:52.000]  全球最高的喜馬拉雅山的聖母峰
[00:03:52.000 --> 00:03:54.000]  就是8848米
[00:03:54.000 --> 00:03:57.000]  那麼是不是意象就要告訴我們
[00:03:57.000 --> 00:03:59.000]  這個碩安山每天都很厲害
[00:03:59.000 --> 00:04:03.000]  會砰一聲就去到八千多米這樣呢
[00:04:03.000 --> 00:04:05.000]  所以聖經學者說應該不是這樣
[00:04:05.000 --> 00:04:09.000]  他應該意象不是說這個高度上面的改變
[00:04:09.000 --> 00:04:11.000]  令到人家要去振幅
[00:04:11.000 --> 00:04:15.000]  而是地位上面的改變
[00:04:15.000 --> 00:04:17.000]  就是從前因著戰爭
[00:04:17.000 --> 00:04:19.000]  這個地方鳥不生蛋
[00:04:19.000 --> 00:04:22.000]  甚至是被人唾棄的碩安山
[00:04:22.000 --> 00:04:24.000]  去到末後的時候
[00:04:24.000 --> 00:04:26.000]  會變成一個最重要
[00:04:26.000 --> 00:04:29.000]  甚至最受人尊崇的一個山
[00:04:29.000 --> 00:04:31.000]  但是我們就要問了
[00:04:31.000 --> 00:04:34.000]  為什麼碩安山可以得到這個地位呢
[00:04:34.000 --> 00:04:36.000]  當你看到第三節的時候
[00:04:36.000 --> 00:04:42.000]  意象就告訴我們到那時候各國的民族都要前來
[00:04:42.000 --> 00:04:44.000]  為的是耶和華
[00:04:44.000 --> 00:04:47.000]  因為萬民都要學習耶和華的道
[00:04:47.000 --> 00:04:49.000]  並且要怎麼走出來
[00:04:49.000 --> 00:04:52.000]  所以萬民都要來聽
[00:04:52.000 --> 00:04:54.000]  在二塞亞書裡面的其他的經文
[00:04:54.000 --> 00:04:59.000]  我們甚至看到萬民不是單單想來上課
[00:04:59.000 --> 00:05:01.000]  然後進修一下
[00:05:01.000 --> 00:05:04.000]  在二塞亞書56章7節那裡
[00:05:04.000 --> 00:05:08.000]  它甚至告訴我們萬民都要來敬拜上帝
[00:05:08.000 --> 00:05:11.000]  這個會成為萬民禱告的殿
[00:05:11.000 --> 00:05:13.000]  而就要告訴我們
[00:05:13.000 --> 00:05:16.000]  由於列國終於願意承認
[00:05:16.000 --> 00:05:19.000]  耶和華是擁有對世界的主權
[00:05:19.000 --> 00:05:22.000]  所以大家都願意由耶和華
[00:05:22.000 --> 00:05:25.000]  去審判列邦之間的爭端
[00:05:25.000 --> 00:05:30.000]  就是耶和華昔日對以色列所行的職能
[00:05:30.000 --> 00:05:34.000]  今天都應用於在萬國當中
[00:05:34.000 --> 00:05:37.000]  武器和戰爭都不再需要
[00:05:37.000 --> 00:05:39.000]  所以那些武器全部都可以
[00:05:39.000 --> 00:05:42.000]  拿來做耕種的一些工具
[00:05:42.000 --> 00:05:46.000]  因為在耶和華的判決裡面
[00:05:46.000 --> 00:05:48.000]  足以解決一切的紛爭
[00:05:48.000 --> 00:05:52.000]  就連二塞亞書三章之後
[00:05:52.000 --> 00:05:56.000]  說的那些戰爭的畫面都不會再出現
[00:05:56.000 --> 00:06:01.000]  二塞亞書的十一章六到九節裡面
[00:06:01.000 --> 00:06:04.000]  告訴我們一個很難以想像
[00:06:04.000 --> 00:06:06.000]  一個很和平的景況
[00:06:06.000 --> 00:06:08.000]  十一章六到九節是這樣說的
[00:06:08.000 --> 00:06:12.000]  他說 耶郎必與小綿羊同住
[00:06:12.000 --> 00:06:15.000]  豹子或與小山羊同餓
[00:06:15.000 --> 00:06:19.000]  少壯的獅子 牛獨和肥畜會同群
[00:06:19.000 --> 00:06:22.000]  孩童要牽引他們
[00:06:22.000 --> 00:06:28.000]  牛會與熊童吃 牛獨也會與小熊同餓
[00:06:28.000 --> 00:06:31.000]  獅子會與牛一樣吃草
[00:06:31.000 --> 00:06:36.000]  吃奶的嬰孩會在毒蛇的洞口玩
[00:06:36.000 --> 00:06:42.000]  斷奶的幼兒會按守在毒蛇的穴裡面
[00:06:42.000 --> 00:06:44.000]  我在聖山的各處
[00:06:44.000 --> 00:06:48.000]  他們是不會傷人 也不會害物
[00:06:48.000 --> 00:06:52.000]  因為認識耶和華的知識要遍滿全地
[00:06:52.000 --> 00:06:56.000]  好像水充滿著海洋一樣
[00:06:56.000 --> 00:06:58.000]  這段經文告訴我們
[00:06:58.000 --> 00:07:04.000]  美好的就是動物是完全不會傷害
[00:07:04.000 --> 00:07:07.000]  與人類是完全能夠和諧共存
[00:07:07.000 --> 00:07:10.000]  我每次看到這段經文就想起一套電影
[00:07:10.000 --> 00:07:13.000]  有沒有看過一套叫做《雪都皮亞》的電影
[00:07:13.000 --> 00:07:15.000]  《幽獸大都會》
[00:07:15.000 --> 00:07:19.000]  電影是講述吃草的動物也好 吃肉的動物也好
[00:07:19.000 --> 00:07:22.000]  他們能夠很和平地相處
[00:07:22.000 --> 00:07:24.000]  大概要看這些動畫
[00:07:24.000 --> 00:07:26.000]  真人應該也拍不到
[00:07:26.000 --> 00:07:29.000]  這些動畫才能夠看到這種畫面
[00:07:29.000 --> 00:07:31.000]  但原來在舊約的時候
[00:07:31.000 --> 00:07:33.000]  先知已經預告
[00:07:33.000 --> 00:07:37.000]  這個會是一個這麼美好的一個異象
[00:07:37.000 --> 00:07:41.000]  因為萬民都服從在耶和華的當中
[00:07:41.000 --> 00:07:44.000]  跟隨耶和華的道而活
[00:07:44.000 --> 00:07:48.000]  所以世界最終能夠得著那份和平
[00:07:48.000 --> 00:07:53.000]  人能夠經歷好像伊甸園一樣的那份美好
[00:07:53.000 --> 00:07:57.000]  其實以色列人一直都知道這個異象
[00:07:57.000 --> 00:08:00.000]  因為這不是在《異錯亞書仙》
[00:08:00.000 --> 00:08:02.000]  爆出來說的那樣東西
[00:08:02.000 --> 00:08:06.000]  而是在上帝對亞伯拉罕的祝福的時候
[00:08:06.000 --> 00:08:09.000]  已經在說一個類似的訊息
[00:08:09.000 --> 00:08:11.000]  在《創世紀》十二章三節裡
[00:08:11.000 --> 00:08:16.000]  它是說地上的萬族要因你而得福
[00:08:16.000 --> 00:08:19.000]  所以我們從舊約 整個舊約來看的時候
[00:08:19.000 --> 00:08:24.000]  你就會看到上帝的祝福是怎樣傳開去的呢
[00:08:24.000 --> 00:08:26.000]  就是從亞伯拉罕一個人
[00:08:26.000 --> 00:08:29.000]  到離開埃及的以色列這個民族
[00:08:29.000 --> 00:08:33.000]  甚至去到大衛的皇朝一個國家
[00:08:33.000 --> 00:08:36.000]  然後去到萬國的當中
[00:08:36.000 --> 00:08:38.000]  在這個成全的過程裡
[00:08:38.000 --> 00:08:43.000]  連上帝呼召以色列人要從萬國裡面被分別出來
[00:08:43.000 --> 00:08:47.000]  讓人去看到上帝指紋的那個不一樣
[00:08:47.000 --> 00:08:50.000]  因此以色列人有一些獨特的律法
[00:08:50.000 --> 00:08:54.000]  在加南地裡面要是與眾不同的
[00:08:54.000 --> 00:08:58.000]  甚至是一些更嚴格的規矩去實踐公義
[00:08:58.000 --> 00:09:00.000]  就例如欺憐
[00:09:00.000 --> 00:09:04.000]  例如不可以收取弟兄利息等等這些規矩
[00:09:04.000 --> 00:09:08.000]  就要叫所有的國民都能夠去享受
[00:09:08.000 --> 00:09:11.000]  在上帝的供應裡面的那份美好
[00:09:11.000 --> 00:09:14.000]  不會有人落單沒有機會去享受
[00:09:14.000 --> 00:09:17.000]  而當這件事這樣發生的時候
[00:09:17.000 --> 00:09:20.000]  就能夠讓萬國去看見以色列的見證
[00:09:20.000 --> 00:09:24.000]  就知道原來上帝是多有智慧
[00:09:24.000 --> 00:09:29.000]  應該要怎樣去依靠 信靠這位耶和華
[00:09:29.000 --> 00:09:31.000]  可惜舊約證實了一樣東西
[00:09:31.000 --> 00:09:36.000]  證實了就是這種君主制度的失衡和失敗
[00:09:36.000 --> 00:09:41.000]  以色列的君王沒有帶領百姓去擔當這個傳承的角色
[00:09:41.000 --> 00:09:44.000]  跟隨列國去敬拜別臣
[00:09:44.000 --> 00:09:48.000]  甚至他們殘暴對待弱者的方式
[00:09:48.000 --> 00:09:53.000]  連列國都說自己自愧不如
[00:09:53.000 --> 00:09:55.000]  不過到了新約的時候
[00:09:55.000 --> 00:09:57.000]  我們看到故事的延續
[00:09:57.000 --> 00:09:59.000]  因為耶穌承接了這份工作
[00:09:59.000 --> 00:10:01.000]  去解釋上帝的道
[00:10:01.000 --> 00:10:03.000]  甚至在十字架上面
[00:10:03.000 --> 00:10:08.000]  成為萬民的拯救 祝福和榜樣
[00:10:08.000 --> 00:10:11.000]  耶穌也邀請他的門徒群體
[00:10:11.000 --> 00:10:14.000]  就是教會一同去參與
[00:10:14.000 --> 00:10:17.000]  就好像我們昔日的以色列人一樣
[00:10:17.000 --> 00:10:21.000]  跟世界要去分別出來
[00:10:21.000 --> 00:10:23.000]  要透過我們的見證
[00:10:23.000 --> 00:10:25.000]  讓更多未信的朋友
[00:10:25.000 --> 00:10:28.000]  能夠有機會去認識上帝的道
[00:10:28.000 --> 00:10:31.000]  而耶穌的邀請似乎是更進一步
[00:10:31.000 --> 00:10:33.000]  比舊約更前一步
[00:10:33.000 --> 00:10:37.000]  不是我們就這樣坐在這裡自己生活
[00:10:37.000 --> 00:10:38.000]  你看到就看
[00:10:38.000 --> 00:10:41.000]  你看到就知道上帝有多好
[00:10:41.000 --> 00:10:43.000]  不是一個那麼被動的狀態
[00:10:43.000 --> 00:10:46.000]  而是我們會走出去
[00:10:46.000 --> 00:10:49.000]  然後將福音帶到未得之門當中
[00:10:49.000 --> 00:10:53.000]  要讓更多人去認識上帝
[00:10:53.000 --> 00:10:56.000]  從以塞阿書的異象
[00:10:56.000 --> 00:10:59.000]  我們會見到上帝的救贖計劃
[00:10:59.000 --> 00:11:01.000]  有一個很重要的目標
[00:11:01.000 --> 00:11:03.000]  就是讓萬民都能夠忠於
[00:11:03.000 --> 00:11:05.000]  在上帝的教導之中
[00:11:05.000 --> 00:11:08.000]  信服在上帝的掌權
[00:11:08.000 --> 00:11:12.000]  那就能夠讓我們真正享受到和平
[00:11:12.000 --> 00:11:15.000]  享受到上帝創造的美好
[00:11:15.000 --> 00:11:17.000]  在上帝的計劃之中
[00:11:17.000 --> 00:11:20.000]  祂同樣都邀請我們一同去參與
[00:11:20.000 --> 00:11:22.000]  我們要成為見證
[00:11:22.000 --> 00:11:26.000]  好像昔日上帝期望以色列人做的一樣
[00:11:26.000 --> 00:11:28.000]  正如今天耶穌期望教會做的一樣
[00:11:28.000 --> 00:11:30.000]  我們要成為見證
[00:11:30.000 --> 00:11:32.000]  去活出上帝的教導
[00:11:32.000 --> 00:11:33.000]  讓人去看見
[00:11:33.000 --> 00:11:36.000]  原來這個教導是怎樣去實行的
[00:11:36.000 --> 00:11:38.000]  又同樣我們要走出去
[00:11:38.000 --> 00:11:42.000]  要將福音帶到未得之門當中
[00:11:42.000 --> 00:11:44.000]  讓更加多未認識到我們的人
[00:11:44.000 --> 00:11:46.000]  或者不知道這個福音的人
[00:11:46.000 --> 00:11:48.000]  能夠得聞福音
[00:11:48.000 --> 00:11:51.000]  所以我們開始有宣教這件事
[00:11:51.000 --> 00:11:54.000]  我們知道我們要去支持宣教事
[00:11:54.000 --> 00:11:56.000]  我們要參與宣教
[00:11:56.000 --> 00:11:58.000]  用宣教去回應上帝的邀請
[00:11:58.000 --> 00:12:00.000]  但問題來了
[00:12:00.000 --> 00:12:04.000]  問題是究竟我們應該怎樣走出去呢
[00:12:04.000 --> 00:12:08.000]  我們可以作的是一個怎樣的見證呢
[00:12:08.000 --> 00:12:13.000]  我們會想很多關於宣教的方式
[00:12:13.000 --> 00:12:15.000]  宣教怎樣做
[00:12:15.000 --> 00:12:18.000]  宣教的方式其實都不斷在轉變
[00:12:18.000 --> 00:12:20.000]  教會歷史告訴我們
[00:12:20.000 --> 00:12:23.000]  有人在迫害來臨的時候
[00:12:23.000 --> 00:12:25.000]  仍然冒死要傳道
[00:12:25.000 --> 00:12:28.000]  就好像早期在羅馬政權下的
[00:12:28.000 --> 00:12:30.000]  這幫被逼迫的基督徒
[00:12:30.000 --> 00:12:32.000]  他們會在地教那裡
[00:12:32.000 --> 00:12:36.000]  在墳場那裡聚會領聖餐
[00:12:36.000 --> 00:12:38.000]  甚至在那裡去傳道
[00:12:38.000 --> 00:12:41.000]  在另一方面我們也都會見到
[00:12:41.000 --> 00:12:45.000]  有人希望去建立一個基督教的皇朝
[00:12:45.000 --> 00:12:47.000]  就用權力去洗人信主
[00:12:47.000 --> 00:12:50.000]  好像君士坦丁大帝之後
[00:12:50.000 --> 00:12:55.000]  羅馬帝國變成把基督教立為國教
[00:12:55.000 --> 00:12:58.000]  甚至強行去推廣
[00:12:58.000 --> 00:13:00.000]  我們不要說得那麼遠
[00:13:00.000 --> 00:13:02.000]  拉近一點
[00:13:02.000 --> 00:13:04.000]  關於宣教是來華的故事
[00:13:04.000 --> 00:13:07.000]  都可以追溯到十九世紀裡面
[00:13:07.000 --> 00:13:12.000]  當時正值是歐洲列強擴張勢力之際
[00:13:12.000 --> 00:13:17.000]  亦都是很多宣教士來到亞洲地方的時候
[00:13:17.000 --> 00:13:22.000]  宣教士帶著醫療帶著教育等等的技術來到亞洲
[00:13:22.000 --> 00:13:25.000]  其中一個是香港
[00:13:25.000 --> 00:13:30.000]  因為當時香港有正值很多的殖民思想
[00:13:30.000 --> 00:13:33.000]  當時社會普遍都會認為學好英文
[00:13:33.000 --> 00:13:35.000]  你就能夠出人頭地了
[00:13:35.000 --> 00:13:37.000]  就能夠脫貧了
[00:13:37.000 --> 00:13:39.000]  甚至是同世界接軌
[00:13:39.000 --> 00:13:47.000]  父母都很願意把自己的孩子帶到教會的學校接受教育
[00:13:47.000 --> 00:13:50.000]  同時社會開始接受西醫
[00:13:50.000 --> 00:13:55.000]  病人都願意去教會醫院求診
[00:13:55.000 --> 00:13:57.000]  當時有很多不同的教會醫院
[00:13:57.000 --> 00:14:00.000]  包括倫敦傳道會有醫院
[00:14:00.000 --> 00:14:04.000]  包括亞利士利濟醫院
[00:14:04.000 --> 00:14:10.000]  不知道有沒有人曾經過世
[00:14:10.000 --> 00:14:14.000]  這些都可能是一些很實際的服務
[00:14:14.000 --> 00:14:18.000]  藉著這些服務讓宣教士有機會跟人接觸
[00:14:18.000 --> 00:14:21.000]  甚至有機會跟他們講福音
[00:14:21.000 --> 00:14:23.000]  之後我們就會看到的
[00:14:23.000 --> 00:14:26.000]  是因著內地的內戰等等的問題
[00:14:26.000 --> 00:14:29.000]  香港的人口急速增長
[00:14:29.000 --> 00:14:34.000]  當時正值的就是美國出現很多大型報道聚會的時候
[00:14:34.000 --> 00:14:36.000]  所以我們知道在1957年
[00:14:36.000 --> 00:14:39.000]  郭培理就是第一次來到香港
[00:14:39.000 --> 00:14:44.000]  甚至在九龍城的運動場裡面舉行一個很大型的報道會
[00:14:44.000 --> 00:14:48.000]  吸引了數以萬計的人去參與
[00:14:48.000 --> 00:14:51.000]  接著因為空前的成功
[00:14:51.000 --> 00:14:56.000]  所以之後本地的教會都在做很多類似的事情
[00:14:56.000 --> 00:15:00.000]  然後就搞報道會 搞音樂晚會 營會
[00:15:00.000 --> 00:15:02.000]  在中學禮堂那裡搞
[00:15:02.000 --> 00:15:05.000]  甚至在圍園裡面搭棚去舉行
[00:15:05.000 --> 00:15:08.000]  當時也都帶領著很多人信主
[00:15:08.000 --> 00:15:12.000]  可以說當時是一個大規模信主
[00:15:12.000 --> 00:15:17.000]  然後是用講壇為主導的一個時代
[00:15:17.000 --> 00:15:19.000]  不過我們慢慢發現
[00:15:19.000 --> 00:15:22.000]  尤其是近期我們慢慢開始發現
[00:15:22.000 --> 00:15:26.000]  這些大型的報道聚會漸漸地失效
[00:15:26.000 --> 00:15:28.000]  因為後現代的思潮
[00:15:28.000 --> 00:15:30.000]  人們開始去想
[00:15:30.000 --> 00:15:33.000]  其實我們應該是一個獨立的個體
[00:15:33.000 --> 00:15:35.000]  我們應該有自己的思考
[00:15:35.000 --> 00:15:37.000]  我們應該有我們的選擇
[00:15:37.000 --> 00:15:42.000]  甚至開始就會質疑所有任何關於權威的聲音
[00:15:42.000 --> 00:15:46.000]  所以當在台上高高在上地講下去
[00:15:46.000 --> 00:15:50.000]  這種的宣講彷彿開始變得有點無效
[00:15:50.000 --> 00:15:53.000]  尤其是可能年輕人都會傾向就是說
[00:15:53.000 --> 00:15:55.000]  應該是要有多些對話的
[00:15:55.000 --> 00:15:58.000]  應該是要有多些經驗的
[00:15:58.000 --> 00:16:02.000]  甚至要是一種關係的一種信仰探索
[00:16:02.000 --> 00:16:04.000]  所以他們很在乎的是
[00:16:04.000 --> 00:16:07.000]  究竟你是否真誠擋開你的生命
[00:16:07.000 --> 00:16:09.000]  或者是讓我都可以擋開我的生命
[00:16:09.000 --> 00:16:12.000]  而不會被你去批判呢
[00:16:12.000 --> 00:16:16.000]  又同樣會問這個信仰對我有什麼意義呢
[00:16:16.000 --> 00:16:19.000]  我究竟怎樣看待這個上帝呢
[00:16:19.000 --> 00:16:22.000]  而不再是說他講得很動聽
[00:16:22.000 --> 00:16:24.000]  或者他講得很夠權威
[00:16:24.000 --> 00:16:26.000]  所以我就相信
[00:16:26.000 --> 00:16:29.000]  這個也是為什麼我們之後慢慢開始看到
[00:16:29.000 --> 00:16:31.000]  可能after course啟發課程
[00:16:31.000 --> 00:16:34.000]  看到可能見證的分享
[00:16:34.000 --> 00:16:37.000]  就慢慢取代了報道會了
[00:16:37.000 --> 00:16:41.000]  除了報道會開始不再成為主流
[00:16:41.000 --> 00:16:44.000]  還有一樣東西都不能夠再成為主流
[00:16:44.000 --> 00:16:47.000]  就是包括西方的文化
[00:16:47.000 --> 00:16:50.000]  在香港裏面我們學習西方文化
[00:16:50.000 --> 00:16:55.000]  曾經都幫助過很多人進入教會接觸福音
[00:16:55.000 --> 00:17:00.000]  但其實原來在很多不同的國家裏面
[00:17:00.000 --> 00:17:04.000]  西方文化不是一個很吸引的東西
[00:17:04.000 --> 00:17:07.000]  甚至可能會帶來一種反感
[00:17:07.000 --> 00:17:11.000]  原因之一是因為有很多人都開始察覺到
[00:17:11.000 --> 00:17:13.000]  商人和媒體
[00:17:13.000 --> 00:17:17.000]  很容易會用輸入西方文化的同時
[00:17:17.000 --> 00:17:20.000]  就是要將地方的文化去吞併
[00:17:20.000 --> 00:17:24.000]  然後將它變成一些商品拿來買賣
[00:17:24.000 --> 00:17:28.000]  最後都只能夠成為一些賺錢的部分就能夠留下
[00:17:28.000 --> 00:17:32.000]  其他的部分就被人踢走出去
[00:17:32.000 --> 00:17:34.000]  例如是什麼呢
[00:17:34.000 --> 00:17:37.000]  例如有沒有見過喜帖街
[00:17:37.000 --> 00:17:39.000]  有沒有去過灣際喜帖街
[00:17:39.000 --> 00:17:42.000]  喜帖街重建的時候曾經承諾
[00:17:42.000 --> 00:17:44.000]  去安置那些商戶
[00:17:44.000 --> 00:17:47.000]  但現在雖然建了高樓大廈
[00:17:47.000 --> 00:17:49.000]  也保留著有一條街
[00:17:49.000 --> 00:17:54.000]  但那條街大部分的地方都在賣一些高級的商品
[00:17:54.000 --> 00:18:00.000]  只有角落頭可能有幾間店鋪在做喜帖的生意
[00:18:00.000 --> 00:18:04.000]  但在門口就有大大的告示牌
[00:18:04.000 --> 00:18:09.000]  寫了當時喜帖街昔日的一些光彩
[00:18:09.000 --> 00:18:15.000]  結果這段文化就變成了一個包裝好的景點
[00:18:15.000 --> 00:18:18.000]  喜帖街再不是一個活生生的社區
[00:18:18.000 --> 00:18:21.000]  而是一個旅遊的景點
[00:18:21.000 --> 00:18:23.000]  而很多人都覺得
[00:18:23.000 --> 00:18:26.000]  基督教傳入其實就好像這幫商人
[00:18:26.000 --> 00:18:28.000]  好像這些媒體一樣
[00:18:28.000 --> 00:18:31.000]  就是想吞併我們的文化
[00:18:31.000 --> 00:18:34.000]  迫使我們要去接受這些西方的文化
[00:18:34.000 --> 00:18:37.000]  所以他們非常地抗拒
[00:18:37.000 --> 00:18:40.000]  其中包括的就是穆斯林群體
[00:18:40.000 --> 00:18:43.000]  在一個基督教的雜誌裡面
[00:18:43.000 --> 00:18:45.000]  他其中一個訪問
[00:18:45.000 --> 00:18:49.000]  他是訪問一個有穆斯林背景的基督徒
[00:18:49.000 --> 00:18:55.000]  他裡面頭條的寫就是
[00:18:55.000 --> 00:18:59.000]  迫害的不是我們面對最大的困難
[00:18:59.000 --> 00:19:02.000]  我們最大的需要是身份認同
[00:19:02.000 --> 00:19:04.000]  我都是因為這一句話
[00:19:04.000 --> 00:19:07.000]  所以就看了這篇報導
[00:19:07.000 --> 00:19:13.000]  這個信徒他被那些激進的穆斯林所排擠
[00:19:13.000 --> 00:19:14.000]  因為他信在基督教
[00:19:14.000 --> 00:19:17.000]  但是同時他都左右為難
[00:19:17.000 --> 00:19:21.000]  因為他都進入不到在傳統的教會當中
[00:19:21.000 --> 00:19:24.000]  因為教會根本都不知道要怎樣接納
[00:19:24.000 --> 00:19:26.000]  穆斯林的基督徒
[00:19:26.000 --> 00:19:30.000]  他們熟悉的這幫穆斯林的基督徒
[00:19:30.000 --> 00:19:33.000]  他們不熟悉那些西方的神學用語
[00:19:33.000 --> 00:19:39.000]  甚至他都不習慣用個人和神去建立關係
[00:19:39.000 --> 00:19:42.000]  因為在他們的世界裡面
[00:19:42.000 --> 00:19:44.000]  是一個群體認信的世界
[00:19:44.000 --> 00:19:45.000]  就是什麼呢
[00:19:45.000 --> 00:19:48.000]  就是這個家族裡面最大的那個人
[00:19:48.000 --> 00:19:49.000]  他信什麼
[00:19:49.000 --> 00:19:52.000]  其他下面的人就跟著會信什麼
[00:19:52.000 --> 00:19:54.000]  所以那個不是一個個人的關係
[00:19:54.000 --> 00:19:56.000]  那個是一個群體的關係
[00:19:56.000 --> 00:19:57.000]  所以對他們來說
[00:19:57.000 --> 00:20:01.000]  很難理解怎樣是個人和神去建立關係
[00:20:01.000 --> 00:20:07.000]  再者 改教者他們分享就是說
[00:20:07.000 --> 00:20:09.000]  進到教會的時候
[00:20:09.000 --> 00:20:13.000]  他們所唱的詩歌全部都是一些西方的音樂
