
[00:00:00.000 --> 00:00:02.760]  我想我們每個基督徒都會知道
[00:02:52.880 --> 00:02:54.600]  但是聖經很清楚說
[00:02:54.600 --> 00:02:56.720]  當所羅門跟他發生關係的時候
[00:02:56.720 --> 00:02:59.000]  他的月事才得潔淨
[00:02:59.000 --> 00:03:02.080]  所以其實是很難承認的
[00:03:02.080 --> 00:03:05.160]  這個淫亂而生的小孩子
[00:03:05.160 --> 00:03:07.000]  他的下場是什麼呢?
[00:03:07.000 --> 00:03:14.320]  大衛要來掩飾他自己的錯的時候
[00:03:14.320 --> 00:03:17.480]  他叫了這個女人拔士巴
[00:03:17.480 --> 00:03:19.200]  他的丈夫烏尼亞
[00:03:19.200 --> 00:03:21.360]  從前線回來
[00:03:21.360 --> 00:03:24.480]  很希望這個丈夫沒有見太太那麼久
[00:03:24.480 --> 00:03:28.040]  回到家裡會和太太有一個溫馨的關係
[00:03:28.040 --> 00:03:32.080]  但竟然這個忠心的將領沒有回到家裡
[00:03:32.080 --> 00:03:35.080]  三次大衛催促他回去他都不去
[00:03:35.080 --> 00:03:37.120]  結果後來大衛無奈
[00:03:37.120 --> 00:03:39.640]  就要叫他回到前線
[00:03:39.640 --> 00:03:42.560]  但是他親自拿了一封命信
[00:03:42.560 --> 00:03:43.720]  那封信叫什麼呢?
[00:03:43.720 --> 00:03:45.440]  叫約克將他殺了
[00:03:45.440 --> 00:03:47.080]  後來約克就推他去前線
[00:03:47.080 --> 00:03:49.360]  但是沒有後援,讓他被殺
[00:03:49.360 --> 00:03:52.720]  於是大衛就名正言順娶了這個寡婦
[00:03:52.720 --> 00:03:54.680]  他以為沒有人知道
[00:03:54.680 --> 00:03:56.200]  這件事好像解決了
[00:03:56.200 --> 00:03:57.440]  但其實是欲蓋彌彰
[00:03:57.440 --> 00:03:59.640]  很多人都會知道他犯錯
[00:03:59.640 --> 00:04:01.920]  這個淫亂而生的小孩子
[00:04:01.920 --> 00:04:05.080]  終於出世沒多久就死了
[00:04:05.080 --> 00:04:07.240]  雖然大衛不斷地求
[00:04:07.240 --> 00:04:09.960]  但是都不能夠承受
[00:04:09.960 --> 00:04:12.320]  但是求給神責備
[00:04:12.320 --> 00:04:14.560]  他認了罪,對付了之後
[00:04:14.560 --> 00:04:17.560]  他從拔士巴再有另一個兒子
[00:04:17.560 --> 00:04:20.320]  就是所羅門
[00:04:20.320 --> 00:04:23.760]  所羅門很受神的痛愛
[00:04:23.760 --> 00:04:26.480]  神也早就命定他會作王
[00:04:26.480 --> 00:04:28.320]  甚至神給所羅門另一個名字
[00:04:28.320 --> 00:04:29.280]  大家可能不太記得
[00:04:29.280 --> 00:04:31.000]  就叫「耶底底亞」
[00:04:31.000 --> 00:04:33.800]  就是神所愛的意思
[00:04:33.800 --> 00:04:36.560]  雖然是神所命定
[00:04:36.560 --> 00:04:40.120]  但是要作王其實絕不容易
[00:04:40.120 --> 00:04:42.160]  就好像我們很相信
[00:04:42.160 --> 00:04:46.160]  未來我們都有機會可能選特首
[00:04:46.160 --> 00:04:48.760]  不過那些對象可能全部篩選過的
[00:04:48.760 --> 00:04:51.760]  但是他要做香港的特首絕不容易
[00:04:51.760 --> 00:04:55.520]  這條路都要有很多的鬥爭
[00:04:55.520 --> 00:04:56.840]  我們看到
[00:04:56.840 --> 00:05:02.000]  其實論年齡、論輩分、論資歷
[00:05:02.000 --> 00:05:04.240]  未到所羅門
[00:05:04.240 --> 00:05:08.000]  當時所羅門有一個哥哥叫做亞多尼亞
[00:05:08.000 --> 00:05:11.720]  亞多尼亞都會想自己會作王的
[00:05:11.720 --> 00:05:12.920]  甚至很有氣勢
[00:05:12.920 --> 00:05:14.320]  已經有王的氣勢
[00:05:14.320 --> 00:05:15.320]  當他出巡的時候
[00:05:15.320 --> 00:05:19.200]  已經有很多的馬匹在前面走
[00:05:19.200 --> 00:05:21.600]  有一天亞多尼亞大宴群臣
[00:05:21.600 --> 00:05:24.040]  在一個較遠的地方
[00:05:24.040 --> 00:05:27.680]  而所羅門的媽媽很懷疑
[00:05:27.680 --> 00:05:31.240]  看到這個人越來越權力大
[00:05:31.240 --> 00:05:34.920]  但是那時大衛年紀老邁
[00:05:34.920 --> 00:05:38.560]  拔士巴都可能很久沒有見大衛了
[00:05:38.560 --> 00:05:44.120]  終於他就要入宮去見大衛
[00:05:44.120 --> 00:05:46.440]  但是那時候有兩派勢力
[00:05:46.440 --> 00:05:49.320]  亞多尼亞因為是大兒子
[00:05:49.320 --> 00:05:53.920]  而當時掌管軍權的元帥約翰
[00:05:53.920 --> 00:05:55.880]  是支持他的
[00:05:55.880 --> 00:05:57.960]  而當時的宗教領袖
[00:05:57.960 --> 00:06:00.080]  祭司亞比亞他
[00:06:00.080 --> 00:06:02.840]  都是擁護亞多尼亞的
[00:06:02.840 --> 00:06:04.800]  但是原來有另外一派的人
[00:06:04.800 --> 00:06:06.600]  要做王者
[00:06:06.600 --> 00:06:08.880]  是支持所羅門
[00:06:08.880 --> 00:06:10.800]  特別是祭司撒督
[00:06:10.800 --> 00:06:14.320]  比拿亞和先知拿丹
[00:06:14.320 --> 00:06:17.360]  有一天
[00:06:17.360 --> 00:06:22.440]  所羅門的媽媽拔士巴入宮近見大衛
[00:06:22.440 --> 00:06:25.720]  逼他立自己的兒子做王
[00:06:25.720 --> 00:06:27.440]  我們一起來看一看
[00:06:27.440 --> 00:06:30.080]  《聶王記》上第一章十五十六兩字
[00:06:30.080 --> 00:06:32.040]  我們一起來讀出
[00:06:32.040 --> 00:06:34.720]  拔士巴進入內室見王
[00:06:34.720 --> 00:06:39.880]  王甚老邁書念的童女亞比薩正是侯王
[00:06:39.880 --> 00:06:42.480]  拔士巴向王屈身下拜
[00:06:42.480 --> 00:06:46.320]  王說:你要什麼?
[00:06:46.320 --> 00:06:47.800]  王就問他:你進來找我
[00:06:47.800 --> 00:06:49.080]  你要什麼?
[00:06:49.080 --> 00:06:50.480]  他就會說出
[00:06:50.480 --> 00:06:53.440]  當日你是答應了我的兒子做王的
[00:06:53.440 --> 00:06:56.000]  但是現在他的大哥
[00:06:56.000 --> 00:06:59.840]  亞多尼亞說要做王怎麼辦?
[00:06:59.840 --> 00:07:02.240]  聖經裏面沒有記載
[00:07:02.240 --> 00:07:05.560]  先知拿丹有沒有事先約定
[00:07:05.560 --> 00:07:07.480]  但是只記載了一個事實
[00:07:07.480 --> 00:07:08.960]  同一時間
[00:07:08.960 --> 00:07:11.040]  這麼巧合?
[00:07:11.040 --> 00:07:13.200]  拿丹入宮
[00:07:13.200 --> 00:07:17.280]  也逼大衛要表態
[00:07:17.280 --> 00:07:19.240]  你已經年紀大了
[00:07:19.240 --> 00:07:20.160]  如果你再不來
[00:07:20.160 --> 00:07:22.920]  但是去公佈誰承繼王位
[00:07:22.920 --> 00:07:25.600]  將來很容易會內亂的
[00:07:25.600 --> 00:07:27.080]  大衛就說
[00:07:27.080 --> 00:07:29.320]  我已經立了所羅門
[00:07:29.320 --> 00:07:32.040]  你只是說不夠
[00:07:32.040 --> 00:07:35.960]  你一定要向群眾、理大人宣告
[00:07:35.960 --> 00:07:39.720]  於是大衛就即時要向群臣
[00:07:39.720 --> 00:07:42.640]  甚至民眾、理大人宣佈
[00:07:42.640 --> 00:07:45.320]  要立所羅門做王
[00:07:45.320 --> 00:07:48.120]  就在這個時候
[00:07:48.120 --> 00:07:49.560]  在遠方的亞多尼亞
[00:07:49.560 --> 00:07:51.560]  還和很多群臣宴會
[00:07:51.560 --> 00:07:52.800]  很開心
[00:07:52.800 --> 00:07:54.920]  後來消息傳到來的時候
[00:07:54.920 --> 00:07:58.240]  他知道自己作王弄帥
[00:07:58.240 --> 00:07:58.960]  作為兄弟
[00:07:58.960 --> 00:08:01.360]  他知道所羅門有什麼手段
[00:08:01.360 --> 00:08:03.080]  很害怕
[00:08:03.080 --> 00:08:05.920]  他知道他死定了
[00:08:05.920 --> 00:08:08.840]  他知道所羅門隨時會剷除他
[00:08:08.840 --> 00:08:11.240]  於是他竟然做了一個動作
[00:08:11.240 --> 00:08:13.040]  我們一起來讀
[00:08:13.040 --> 00:08:15.880]  聶旺基上第一章第五十節
[00:08:15.880 --> 00:08:17.400]  我們一起來讀
[00:08:17.400 --> 00:08:19.840]  亞多尼亞恐怕所羅門
[00:08:19.840 --> 00:08:23.480]  就起來去抓住祭壇的角
[00:08:23.480 --> 00:08:25.360]  搞什麼?
[00:08:25.360 --> 00:08:27.760]  他怕所羅門抓住壇角
[00:08:27.760 --> 00:08:29.600]  是什麼意思呢?
[00:08:29.600 --> 00:08:34.120]  我不知道你們小時候有沒有玩過遊戲
[00:08:34.120 --> 00:08:36.240]  現在的小朋友是不會玩這些遊戲的
[00:08:36.240 --> 00:08:37.840]  因為只是玩遊戲機而已
[00:08:37.840 --> 00:08:39.080]  就是玩一二三和六燈
[00:08:39.080 --> 00:08:40.280]  別人抓你的時候
[00:08:40.280 --> 00:08:41.200]  什麼叫埋舟?
[00:08:41.200 --> 00:08:42.320]  就是別人抓到你的時候
[00:08:42.320 --> 00:08:43.360]  「揍」
[00:08:43.360 --> 00:08:44.440]  你在他頭上
[00:08:44.440 --> 00:08:45.880]  那些人就抓不到你了
[00:08:45.880 --> 00:08:46.800]  「哈哈」這樣
[00:08:46.800 --> 00:08:47.840]  是不是?
[00:08:47.840 --> 00:08:48.800]  所以呢
[00:08:48.800 --> 00:08:51.320]  原來拿著壇角是什麼意思呢?
[00:08:51.320 --> 00:08:53.640]  祭壇就是神的所在
[00:08:53.640 --> 00:08:56.440]  意思就是神保護你
[00:08:56.440 --> 00:08:58.840]  所以當
[00:08:58.840 --> 00:09:02.120]  亞多尼亞抓住這個壇角的時候
[00:09:02.120 --> 00:09:04.000]  那些人都不敢殺他
[00:09:04.000 --> 00:09:07.280]  馬上報告給所羅門聽
[00:09:07.280 --> 00:09:09.360]  所羅門在這一次
[00:09:09.360 --> 00:09:11.640]  尊重這個宗教
[00:09:11.640 --> 00:09:12.400]  於是就說
[00:09:12.400 --> 00:09:14.120]  好,我不殺他
[00:09:14.120 --> 00:09:15.080]  就跟他說
[00:09:15.080 --> 00:09:16.400]  小心
[00:09:16.400 --> 00:09:18.160]  不要去犯錯
[00:09:18.160 --> 00:09:19.480]  否則的話
[00:09:19.480 --> 00:09:21.760]  我都會殺你
[00:09:21.760 --> 00:09:24.360]  如果我們看
[00:09:24.360 --> 00:09:28.200]  終於亞多尼亞在那一次不用被殺
[00:09:28.200 --> 00:09:29.800]  但是喀布爾終於被所羅門
[00:09:29.800 --> 00:09:31.920]  用藉口將他殺了
[00:09:31.920 --> 00:09:33.360]  是什麼藉口呢?
[00:09:33.360 --> 00:09:35.480]  我上次已經叫大家看
[00:09:35.480 --> 00:09:36.800]  《聶王記》上第一第二章
[00:09:36.800 --> 00:09:39.400]  不知道大家有沒有看過
[00:09:39.400 --> 00:09:42.520]  亞多尼亞喀布爾看到
[00:09:42.520 --> 00:09:43.520]  大衛
[00:09:43.520 --> 00:09:44.480]  剛才我讀了一段經文
[00:09:44.480 --> 00:09:46.880]  有一個女子服侍他
[00:09:46.880 --> 00:09:49.600]  他就說我很想娶這個女子為妻
[00:09:49.600 --> 00:09:50.240]  所羅門就說
[00:09:50.240 --> 00:09:51.360]  啊?
[00:09:51.360 --> 00:09:53.360]  這樣?
[00:09:53.360 --> 00:09:54.400]  你知不知道
[00:09:54.400 --> 00:09:56.400]  王的妻妾
[00:09:56.400 --> 00:09:57.320]  如果你想要的時候
[00:09:57.320 --> 00:09:59.160]  就代表你拿了他的權
[00:09:59.160 --> 00:10:02.080]  那不就是你連我的權也拿了嗎?
[00:10:02.080 --> 00:10:05.280]  於是就因為這個原因將他殺了
[00:10:05.280 --> 00:10:06.760]  欲加之罪
[00:10:06.760 --> 00:10:09.360]  何患無辭呢?
[00:10:09.360 --> 00:10:11.480]  所以你看到很多宮廷內鬥
[00:10:11.480 --> 00:10:12.720]  第二
[00:10:12.720 --> 00:10:15.240]  他更加要剷除一個人是誰呢?
[00:10:15.240 --> 00:10:17.040]  就是元帥約翰
[00:10:17.040 --> 00:10:19.840]  約翰這一次壓錯了
[00:10:19.840 --> 00:10:21.560]  其實他政治分析是對的
[00:10:21.560 --> 00:10:23.320]  他去捧亞多尼亞
[00:10:23.320 --> 00:10:24.480]  但是誰知道
[00:10:24.480 --> 00:10:26.960]  所羅門做王
[00:10:26.960 --> 00:10:29.720]  不要忘記大衛很討厭約翰
[00:10:29.720 --> 00:10:31.000]  雖然約翰忠心於他
[00:10:31.000 --> 00:10:32.760]  忠心於國家
[00:10:32.760 --> 00:10:33.960]  如果我們一直有聽大衛的電影
[00:10:33.960 --> 00:10:36.080]  你們記不記得
[00:10:36.080 --> 00:10:40.600]  他破壞過大衛的統一大計
[00:10:40.600 --> 00:10:41.880]  所羅門死了
[00:10:41.880 --> 00:10:43.960]  他的元帥挾天子以令諸侯
[00:10:43.960 --> 00:10:44.960]  叫厄尼爾
[00:10:44.960 --> 00:10:47.680]  後來又跟這個王尼大爺關係不好
[00:10:47.680 --> 00:10:49.360]  於是就投靠大衛
[00:10:49.360 --> 00:10:50.760]  我願意帶著我的民眾
[00:10:50.760 --> 00:10:52.440]  尼大爺給你統一全國
[00:10:52.440 --> 00:10:53.800]  大衛多開心
[00:10:53.800 --> 00:10:56.560]  誰知道約翰就覺得這個人是不好的
[00:10:56.560 --> 00:10:58.880]  於是用計將他殺死了
[00:10:58.880 --> 00:11:00.120]  大衛很生氣
[00:11:00.120 --> 00:11:02.440]  他破壞了我統一的大計
[00:11:02.440 --> 00:11:03.520]  於是就坐他
[00:11:03.520 --> 00:11:07.840]  你記不記得他比打俄景橋打小忍的人還厲害
[00:11:07.840 --> 00:11:09.400]  很厲害的
[00:11:09.400 --> 00:11:10.240]  好了
[00:11:10.240 --> 00:11:11.920]  接著後來
[00:11:11.920 --> 00:11:13.760]  鴨沙龍背叛大衛
[00:11:13.760 --> 00:11:15.400]  約翰其實是忠於大衛的
[00:11:15.400 --> 00:11:17.320]  跟他一起來逃亡
[00:11:17.320 --> 00:11:18.920]  但是後來鴨沙龍
[00:11:18.920 --> 00:11:21.040]  他要跟他們的軍隊打仗
[00:11:21.040 --> 00:11:23.560]  大衛親自祝福他們
[00:11:23.560 --> 00:11:25.840]  你們要善待鴨沙龍
[00:11:25.840 --> 00:11:28.560]  雖然打贏仗也要好好的對待他
[00:11:28.560 --> 00:11:32.640]  但是約翰後來捉到鴨沙龍
[00:11:32.640 --> 00:11:33.960]  斬草要除根
[00:11:33.960 --> 00:11:35.440]  免得春風吹又生
[00:11:35.440 --> 00:11:36.640]  結果是怎樣
[00:11:36.640 --> 00:11:39.240]  下面的群眾不敢來殺鴨沙龍
[00:11:39.240 --> 00:11:40.920]  他自己一槍
[00:11:40.920 --> 00:11:43.520]  整個在前面入後面出
[00:11:43.520 --> 00:11:45.400]  插死了鴨沙龍
[00:11:45.400 --> 00:11:46.640]  大衛很難過
[00:11:46.640 --> 00:11:48.320]  兒子死了
[00:11:48.320 --> 00:11:50.560]  本來是凱旋回歸
[00:11:50.560 --> 00:11:51.600]  重登王位
[00:11:51.600 --> 00:11:53.200]  但是因為大衛的難過
[00:11:53.200 --> 00:11:54.160]  約翰又很生氣
[00:11:54.160 --> 00:11:55.600]  走進去罵他
[00:11:55.600 --> 00:11:56.520]  你現在算怎樣
[00:11:56.520 --> 00:11:58.840]  我跟你出生入死
[00:11:58.840 --> 00:12:01.280]  現在我們跟你恢復了你的王位
[00:12:01.280 --> 00:12:02.680]  但是你在哭
[00:12:02.680 --> 00:12:05.160]  你重視你的兒子多過重視我們
[00:12:05.160 --> 00:12:06.640]  於是又罵了一句話
[00:12:06.640 --> 00:12:08.040]  很多時女性都會說
[00:12:08.040 --> 00:12:09.960]  是不是我們死了你就開心
[00:12:09.960 --> 00:12:11.760]  約翰就是這樣說
[00:12:11.760 --> 00:12:12.480]  接著跟他說
[00:12:12.480 --> 00:12:14.760]  你不可以再有這樣的憂愁
[00:12:14.760 --> 00:12:17.440]  否則群眾會離開你
[00:12:17.440 --> 00:12:19.440]  大衛很無奈
[00:12:19.440 --> 00:12:20.800]  於是要怎樣
[00:12:20.800 --> 00:12:21.800]  出去跟群眾
[00:12:21.800 --> 00:12:24.600]  但是悠悠相相回去
[00:12:24.600 --> 00:12:27.080]  很多次讓行
[00:12:27.080 --> 00:12:28.840]  因為有軍權
[00:12:28.840 --> 00:12:31.240]  甚至是愛國家
[00:12:31.240 --> 00:12:32.760]  就不分尊卑
[00:12:32.760 --> 00:12:36.480]  不尊重大衛
[00:12:36.480 --> 00:12:39.240]  多次的令到大衛難受
[00:12:39.240 --> 00:12:41.560]  所以大衛很想剷除他
[00:12:41.560 --> 00:12:43.160]  但是沒有能力
[00:12:43.160 --> 00:12:45.480]  就好像大家現在看到的衛食奴
[00:12:45.480 --> 00:12:49.520]  即是龍科多
[00:12:49.520 --> 00:12:50.280]  衛食奴
[00:12:50.280 --> 00:12:51.760]  我都沒有看過
[00:12:51.760 --> 00:12:53.280]  黃楚男那個
[00:12:53.280 --> 00:12:57.560]  龍科多和連庚堯就是這些
[00:12:57.560 --> 00:13:00.280]  其實你看聖經有這些
[00:13:00.280 --> 00:13:03.560]  大衛在他晚年的時候
[00:13:03.560 --> 00:13:05.120]  他留下了遺命
[00:13:05.120 --> 00:13:07.440]  要所羅門對付約翰
[00:13:07.440 --> 00:13:09.440]  我們一起了讀《聶王記》上
[00:13:09.440 --> 00:13:10.640]  第二章的第六節
[00:13:10.640 --> 00:13:11.840]  《聶王記》上二章六節
[00:13:11.840 --> 00:13:13.200]  我們一起了讀
[00:13:13.200 --> 00:13:15.880]  所以你要照你的自衛行
[00:13:15.880 --> 00:13:19.880]  不容他白頭安然下陰間
[00:13:19.880 --> 00:13:22.280]  多恐怖
[00:13:22.280 --> 00:13:24.600]  大衛對所羅門說
[00:13:24.600 --> 00:13:26.000]  你不要讓他白頭下陰間
[00:13:26.000 --> 00:13:28.040]  你怎樣都要殺他
[00:13:28.040 --> 00:13:29.680]  所羅門也會知道
[00:13:29.680 --> 00:13:34.600]  當時掌管軍權的是約翰
[00:13:34.600 --> 00:13:37.680]  約翰是他的長輩
[00:13:37.680 --> 00:13:41.040]  因為約翰是大衛的侄子
[00:13:41.040 --> 00:13:45.000]  所以他就成為所羅門的長輩
[00:13:45.000 --> 00:13:46.840]  如果再繼續讓他拿著軍權的時候
[00:13:46.840 --> 00:13:48.120]  怎麼辦?
[00:13:48.120 --> 00:13:51.400]  所以既然你在這一刻裡面
[00:13:51.400 --> 00:13:56.240]  你來的是去捧亞多尼亞做王
[00:13:56.240 --> 00:13:57.960]  現在沒有軍隊在你身邊
[00:13:57.960 --> 00:14:01.280]  於是要殺他
[00:14:01.280 --> 00:14:02.840]  約翰又一樣
[00:14:02.840 --> 00:14:04.120]  跑去哪裡?
[00:14:04.120 --> 00:14:05.160]  彈劾
[00:14:05.160 --> 00:14:06.120]  抓住彈劾
[00:14:06.120 --> 00:14:07.960]  想著埋舟
[00:14:07.960 --> 00:14:10.240]  但是這次所羅門
[00:14:10.240 --> 00:14:13.440]  不會尊重這個宗教
[00:14:13.440 --> 00:14:15.280]  他下了格殺令
[00:14:15.280 --> 00:14:17.000]  跟對亞多尼亞不同
[00:14:17.000 --> 00:14:18.520]  因為他拿軍權
[00:14:18.520 --> 00:14:22.360]  於是下令你要殺他
[00:14:22.360 --> 00:14:25.280]  就有一個人叫比拿亞
[00:14:25.280 --> 00:14:27.280]  終於將他拔了下來
[00:14:27.280 --> 00:14:30.200]  將約翰殺了
[00:14:30.200 --> 00:14:32.680]  一代猛將
[00:14:32.680 --> 00:14:35.920]  某個程度是欣賞他忠於國家
[00:14:35.920 --> 00:14:38.720]  但是卻是不得好死
[00:14:38.720 --> 00:14:41.640]  這個是政治上的悲哀
[00:14:41.640 --> 00:14:44.160]  所羅門解除了他的軍令
[00:14:44.160 --> 00:14:48.520]  就將這個軍權交給了比拿亞
[00:14:48.520 --> 00:14:50.640]  納他做元帥
[00:14:50.640 --> 00:14:52.240]  還有當時的宗教領袖
[00:14:52.240 --> 00:14:54.400]  記不記得亞比亞他
[00:14:54.400 --> 00:14:57.840]  是支持他的哥哥的
[00:14:57.840 --> 00:15:01.160]  也解除了亞比亞他的職務
[00:15:01.160 --> 00:15:03.240]  趕來耶路撒冷
[00:15:03.240 --> 00:15:05.920]  不准他再到那裡去服侍
[00:15:05.920 --> 00:15:06.920]  你看到原來
[00:15:06.920 --> 00:15:10.080]  所羅門要作王的時候絕不容易的
[00:15:10.080 --> 00:15:12.480]  是有很多宮廷內鬥的
[00:15:12.480 --> 00:15:14.840]  聖經沒有刻意去描繪
[00:15:14.840 --> 00:15:17.000]  但是我們看到裡面那種詭秘
[00:15:17.000 --> 00:15:18.360]  那種凶險
[00:15:18.360 --> 00:15:20.840]  還有一樣東西原來我們忽略了
[00:15:20.840 --> 00:15:23.760]  記不記得大衛逃亡的時候
[00:15:23.760 --> 00:15:25.720]  有一個有錢人
[00:15:25.720 --> 00:15:28.680]  是北面支持蘇羅的
[00:15:28.680 --> 00:15:30.640]  當大衛逃難的時候
[00:15:30.640 --> 00:15:31.760]  他去罵他
[00:15:31.760 --> 00:15:34.040]  找泥沙殺他
[00:15:34.040 --> 00:15:35.960]  後來大衛復國的時候
[00:15:35.960 --> 00:15:37.880]  他第一個回來歡迎他
[00:15:37.880 --> 00:15:38.960]  哎呀我們有錯了
[00:15:38.960 --> 00:15:40.520]  帶著一幫人來到他
[00:15:40.520 --> 00:15:42.520]  大衛就說沒事沒事
[00:15:42.520 --> 00:15:43.960]  他的象徵是要殺他
[00:15:43.960 --> 00:15:45.440]  但是大衛說不行
[00:15:45.440 --> 00:15:46.480]  現在是什麼呢?
[00:15:46.480 --> 00:15:47.840]  我現在回到國家的時候
[00:15:47.840 --> 00:15:49.000]  我們一定要
[00:15:49.000 --> 00:15:50.520]  他罵我是對的
[00:15:50.520 --> 00:15:51.840]  神透過他來罵我
[00:15:51.840 --> 00:15:55.040]  讓我有反省
[00:15:55.040 --> 00:15:56.680]  他要和諧
[00:15:56.680 --> 00:15:58.920]  他剛剛回去的時候
[00:15:58.920 --> 00:16:00.280]  當施威一上場的時候
[00:16:00.280 --> 00:16:02.000]  已經沒有了唐形
[00:16:02.000 --> 00:16:02.840]  沒有了梁形
[00:16:02.840 --> 00:16:04.320]  有香港形
[00:16:04.320 --> 00:16:07.480]  但是我知道這個是虛假的
[00:16:07.480 --> 00:16:10.400]  大衛同樣的吩咐
[00:16:10.400 --> 00:16:13.800]  索羅門要殺這個人
[00:16:13.800 --> 00:16:14.840]  他說要寬恕
[00:16:14.840 --> 00:16:17.000]  但原來很恐怖
