
[00:00:00.000 --> 00:00:01.640]  請祈福祢平安
[00:04:28.200 --> 00:04:32.060]  所以我們不要只看約瑟的不幸
[00:04:32.060 --> 00:04:35.500]  而要去找出為甚麼他在家裡
[00:04:35.500 --> 00:04:38.240]  被哥哥「恨之入骨」
[00:04:38.240 --> 00:04:40.740]  去到埃及
[00:04:40.740 --> 00:04:43.540]  他成為了一位很成功
[00:04:43.540 --> 00:04:46.740]  人見人愛,被人重用的男人
[00:04:46.740 --> 00:04:50.580]  我想今天大部份人
[00:04:50.580 --> 00:04:53.960]  都希望自己成為一個成功的人
[00:04:53.960 --> 00:04:56.800]  有沒有人不希望成功,請舉手
[00:04:56.800 --> 00:05:01.340]  沒有,正常的,完全正常
[00:05:01.340 --> 00:05:03.280]  希望成功是否錯呢?
[00:05:03.280 --> 00:05:06.660]  我認為希望成功並不是犯罪
[00:05:06.660 --> 00:05:10.000]  問題是甚麼是成功,何謂成功?
[00:05:10.000 --> 00:05:11.580]  為甚麼要成功?
[00:05:11.580 --> 00:05:16.920]  其實更重要的是爭取成功的手段是甚麼?
[00:05:16.920 --> 00:05:20.620]  我們先看約瑟成功的樣板
[00:05:20.620 --> 00:05:24.000]  想一想他有甚麼成功的因素
[00:05:24.000 --> 00:05:26.840]  我看到有幾點跟大家分享
[00:05:26.840 --> 00:05:28.380]  第一
[00:05:28.380 --> 00:05:31.040]  我們看到約瑟在埃及
[00:05:31.040 --> 00:05:33.660]  好像有很好的人際關係
[00:05:33.660 --> 00:05:36.560]  約瑟在家裡的時候
[00:05:36.560 --> 00:05:40.540]  跟他的兄弟關係是很壞的
[00:05:40.540 --> 00:05:48.180]  很可能由於他被父親寵壞了
[00:05:48.180 --> 00:05:52.800]  他很喜歡打他哥哥的小報告
[00:05:52.800 --> 00:05:55.760]  所以哥哥們很討厭他
[00:05:55.760 --> 00:05:58.860]  很討厭他,這個弟弟真的很麻煩
[00:05:58.860 --> 00:06:02.800]  到最後還不顧親情,將他賣掉
[00:06:04.660 --> 00:06:07.380]  很可能因為他的身份改變了
[00:06:07.380 --> 00:06:11.360]  他不再是家裡的太子爺
[00:06:11.360 --> 00:06:13.680]  而是一名奴隸
[00:06:13.680 --> 00:06:18.680]  因此他也改變了對人的態度
[00:06:18.680 --> 00:06:23.080]  他做事應該很賣力,很勤快
[00:06:23.080 --> 00:06:25.400]  對人是很有禮貌的
[00:06:25.400 --> 00:06:28.760]  因此他得到主人的喜歡
[00:06:28.760 --> 00:06:30.880]  在第四節說
[00:06:30.880 --> 00:06:35.900]  約瑟就在主人眼前蒙蔭,事後他主人
[00:06:35.900 --> 00:06:38.560]  主人派他管理家務
[00:06:38.560 --> 00:06:42.640]  把一切所有的都交在他手裡
[00:06:42.640 --> 00:06:47.480]  然後我們看看第21至22節說
[00:06:47.480 --> 00:06:51.720]  他在監獄長的眼前蒙蔭
[00:06:51.720 --> 00:06:56.960]  監獄長說監獄裡所有的囚犯
[00:06:56.960 --> 00:06:59.400]  都交在約瑟手下
[00:06:59.760 --> 00:07:03.960]  在那裡的一切事都由他處理
[00:07:03.960 --> 00:07:08.960]  約瑟就變成了代理監獄長
[00:07:08.960 --> 00:07:14.320]  埃及人做老闆的真的懂得享受
[00:07:14.320 --> 00:07:19.000]  有錢有權,為何做得這麼辛苦
[00:07:19.000 --> 00:07:22.300]  交給下人去做,信得過的心腹去做
[00:07:22.300 --> 00:07:24.480]  自己就去享福
[00:07:24.480 --> 00:07:28.800]  我想我們很多人都是從中國來的
[00:07:29.420 --> 00:07:33.400]  大概都知道關係很重要
[00:07:33.400 --> 00:07:37.560]  我記得大概十年前
[00:07:37.560 --> 00:07:40.840]  有一位從中國來的
[00:07:40.840 --> 00:07:43.680]  一位叫阿姨,她就告訴我
[00:07:43.680 --> 00:07:46.400]  在國內?沒有關係?
[00:07:46.400 --> 00:07:48.640]  甚麼事都辦不到
[00:07:48.640 --> 00:07:53.420]  大概我們都聽過一句話說
[00:07:53.420 --> 00:07:55.720]  有關係就沒有關係
[00:07:55.720 --> 00:07:59.720]  沒有關係?那就太有關係了
[00:07:59.720 --> 00:08:04.120]  其實澳洲人都有一句話這樣說
[00:08:04.120 --> 00:08:06.840]  It doesn't depend on what you know
[00:08:06.840 --> 00:08:09.320]  It depends on who you know
[00:08:09.320 --> 00:08:11.880]  翻出來的意思就是
[00:08:11.880 --> 00:08:15.040]  有些事不是看你有沒有學問的
[00:08:15.040 --> 00:08:17.320]  而是看你認識到誰
[00:08:17.320 --> 00:08:20.360]  也就是說人際關係
[00:08:20.360 --> 00:08:23.560]  比學問更加重要
[00:08:25.400 --> 00:08:28.240]  但我發覺現代很多年輕人
[00:08:28.240 --> 00:08:31.960]  不是很有禮貌,也不太注意人際關係
[00:08:31.960 --> 00:08:34.880]  這是我們基督徒要避免的
[00:08:34.880 --> 00:08:39.020]  聖經教導我們要注意人際關係
[00:08:39.020 --> 00:08:41.380]  耶穌曾經這樣說
[00:08:41.380 --> 00:08:44.160]  因此你在祭壇前
[00:08:44.160 --> 00:08:47.460]  要獻公物給上帝的時候
[00:08:47.460 --> 00:08:51.280]  要是想起有弟兄對你不滿
[00:08:51.280 --> 00:08:55.160]  你就該把公物留在祭壇前
[00:08:55.160 --> 00:08:58.160]  立刻去跟他和解
[00:08:58.160 --> 00:09:02.140]  然後再回來把公物獻給上帝
[00:09:02.140 --> 00:09:05.400]  這是在馬大福五章23至24節
[00:09:05.400 --> 00:09:08.120]  如果我們仔細去想想
[00:09:08.120 --> 00:09:09.840]  耶穌就是說
[00:09:09.840 --> 00:09:15.260]  我們應該先跟我們的弟兄搞好關係
[00:09:15.260 --> 00:09:18.560]  才來跟上帝搞好關係
[00:09:18.560 --> 00:09:20.400]  如果不是這樣
[00:09:20.400 --> 00:09:23.680]  只懂得奉獻禮物、奉獻錢給上帝
[00:09:23.680 --> 00:09:26.060]  以示得罪弟兄姊妹
[00:09:26.060 --> 00:09:28.540]  唉!這樣的信仰也是
[00:09:28.540 --> 00:09:31.180]  很一般吧?
[00:09:31.180 --> 00:09:33.680]  好了
[00:09:33.680 --> 00:09:35.160]  第二點
[00:09:35.160 --> 00:09:38.260]  約瑟有上帝的同在
[00:09:38.260 --> 00:09:42.320]  在第二節到第三節
[00:09:42.320 --> 00:09:45.080]  就提到上帝與約瑟同在
[00:09:45.080 --> 00:09:47.980]  讓祂事事順利
[00:09:47.980 --> 00:09:51.280]  有了上帝的同在
[00:09:51.280 --> 00:09:53.280]  約瑟無論去到哪裡
[00:09:53.280 --> 00:09:55.880]  做事都是很順利的
[00:09:55.880 --> 00:09:57.700]  所以23節亦都說
[00:09:57.700 --> 00:10:00.620]  祂所做的都順利
[00:10:00.620 --> 00:10:05.400]  其實我們看不到上帝是怎樣跟祂同在的
[00:10:05.400 --> 00:10:09.780]  不過上帝跟祂同在的事實
[00:10:09.780 --> 00:10:13.320]  就是祂的主人、祂的上師都看到的
[00:10:13.320 --> 00:10:16.720]  為何祂的主人會看得到呢?
[00:10:16.720 --> 00:10:20.340]  就是看到祂工作有果效
[00:10:20.340 --> 00:10:21.940]  很順利
[00:10:23.280 --> 00:10:26.260]  不過做事順利都可能有其他原因
[00:10:26.260 --> 00:10:28.600]  不一定是上帝的同在
[00:10:28.600 --> 00:10:32.760]  我想很多現代人成功的時候
[00:10:32.760 --> 00:10:35.940]  都會容易變得驕傲
[00:10:35.940 --> 00:10:38.620]  很容易向別人誇口
[00:10:38.620 --> 00:10:41.040]  「你看我眼光不錯吧」
[00:10:41.040 --> 00:10:43.240]  「我買哪一個股票都會升值」
[00:10:43.240 --> 00:10:44.660]  又或者說
[00:10:44.660 --> 00:10:47.880]  「你真的不行,你看我幾點」
[00:10:47.880 --> 00:10:50.660]  幾句說話就跟別人簽了合同
[00:10:51.900 --> 00:10:54.460]  稍為有涵養可能不會直接這樣說
[00:10:54.460 --> 00:10:57.440]  不過總會有一些驕傲的表現
[00:10:57.440 --> 00:11:00.620]  但我想藥室大概不是這樣
[00:11:00.620 --> 00:11:03.100]  祂會告訴別人
[00:11:03.100 --> 00:11:07.100]  「我成功了,是呀是呀,不過我因為信上帝」
[00:11:07.100 --> 00:11:10.600]  當人家表揚的時候
[00:11:10.600 --> 00:11:14.240]  祂就會說「我成功了,是由上帝幫我忙」
[00:11:14.240 --> 00:11:18.700]  我們做基督徒就要學習謙卑
[00:11:18.820 --> 00:11:22.860]  不要在口頭上很像禮貌一樣
[00:11:22.860 --> 00:11:24.860]  「不是呀,不關我的事」
[00:11:24.860 --> 00:11:27.020]  而是要從心底裡
[00:11:27.020 --> 00:11:30.520]  我們要感謝上帝讓我們成功
[00:11:30.520 --> 00:11:32.000]  向祂感恩
[00:11:32.000 --> 00:11:34.800]  我們要記得《雅各書》
[00:11:34.800 --> 00:11:38.240]  四章六節提醒我們
[00:11:38.240 --> 00:11:41.820]  「上帝敵對驕傲的人
[00:11:41.820 --> 00:11:45.500]  賜恩典及謙卑的人」
[00:11:46.800 --> 00:11:49.100]  第三個因素
[00:11:49.100 --> 00:11:52.220]  就是「藥室敬畏上帝」
[00:11:52.220 --> 00:11:54.920]  藥室很成功
[00:11:54.920 --> 00:11:58.540]  還是一個帥哥
[00:11:58.540 --> 00:12:01.980]  他又獲得女主人另眼相看
[00:12:01.980 --> 00:12:04.620]  第五節和第十節
[00:12:04.620 --> 00:12:07.720]  都提到女主人很主動
[00:12:07.720 --> 00:12:10.480]  向藥室展開追求攻勢
[00:12:10.480 --> 00:12:13.200]  不過都被藥室拒絕
[00:12:13.860 --> 00:12:17.740]  最後他女主人用「老修成怒」誣告藥室
[00:12:17.740 --> 00:12:21.400]  使她被她老公關進監獄裡
[00:12:21.400 --> 00:12:26.180]  她的主人波提弗不是世官
[00:12:26.180 --> 00:12:29.240]  而是埃及王的護衛長
[00:12:29.240 --> 00:12:33.640]  相當於滿清時代的九門提督
[00:12:33.640 --> 00:12:37.500]  在北京城掌管兩萬多兵衙
[00:12:37.500 --> 00:12:40.940]  護衛整個北京城的平安
[00:12:42.220 --> 00:12:49.900]  藥室被波提弗送進監獄裡
[00:12:49.900 --> 00:12:52.440]  就是「永不超生」
[00:12:52.440 --> 00:12:55.280]  不會有什麼公平審判的
[00:12:55.280 --> 00:12:56.780]  甚至沒有審判的
[00:12:56.780 --> 00:13:00.100]  他預備坐牢坐到死
[00:13:00.100 --> 00:13:04.560]  我想一個男人最大的成功
[00:13:04.560 --> 00:13:07.660]  是莫過於能勝過美色的時代
[00:13:07.660 --> 00:13:10.220]  相信很多人都知道
[00:13:10.220 --> 00:13:11.820]  十幾年前在中國
[00:13:11.820 --> 00:13:14.020]  有很多做官的都包移拉
[00:13:14.020 --> 00:13:17.740]  有人說古今中外的男人
[00:13:17.740 --> 00:13:19.620]  最難過的三關
[00:13:19.620 --> 00:13:21.540]  就是權力淺銀女人
[00:13:21.540 --> 00:13:25.620]  吳三桂當年引清兵役關
[00:13:25.620 --> 00:13:27.140]  就是為了紅顏
[00:13:27.140 --> 00:13:30.420]  前美國總統克林頓
[00:13:30.420 --> 00:13:32.300]  都是由於女人的問題
[00:13:32.300 --> 00:13:33.820]  而被國會彈劾
[00:13:33.820 --> 00:13:39.260]  所以這位血氣方剛的青年藥室
[00:13:40.780 --> 00:13:44.380]  有權力、有英俊
[00:13:44.380 --> 00:13:46.820]  而且被女性主動引誘
[00:13:46.820 --> 00:13:50.540]  還能夠勝過試探
[00:13:50.540 --> 00:13:52.780]  真是不簡單
[00:13:52.780 --> 00:13:56.060]  藥室能夠勝過試探
[00:13:56.060 --> 00:13:59.940]  是由於他敬畏上帝
[00:13:59.940 --> 00:14:04.980]  假如他沒有勝過試探
[00:14:04.980 --> 00:14:07.460]  他的人生可能就很不一樣了
[00:14:07.460 --> 00:14:09.700]  我聽過一個故事
[00:14:10.260 --> 00:14:12.060]  有一位在香港的年青人
[00:14:12.060 --> 00:14:15.460]  都準備跟女朋友結婚
[00:14:15.460 --> 00:14:19.020]  結婚前一兩個星期
[00:14:19.020 --> 00:14:21.060]  剛好公司派他
[00:14:21.060 --> 00:14:23.980]  跟另一位同事去泰國公幹
[00:14:23.980 --> 00:14:27.740]  公幹完之後
[00:14:27.740 --> 00:14:30.100]  第二天要準備搭飛機回香港
[00:14:30.100 --> 00:14:33.260]  那位同事就跟他說
[00:14:33.260 --> 00:14:35.140]  你都快結婚了
[00:14:35.140 --> 00:14:37.340]  今晚我們出去玩玩吧
[00:14:38.900 --> 00:14:41.540]  我想我們都明白他的含意
[00:14:41.540 --> 00:14:45.420]  結果這位年青人就去了
[00:14:45.420 --> 00:14:48.100]  是一位男同事的建議
[00:14:48.100 --> 00:14:52.140]  完全沒有美女在他面前勾引他
[00:14:52.140 --> 00:14:54.820]  他都站不住腳
[00:14:54.820 --> 00:14:59.140]  跟了他的同事去找妓女
[00:14:59.140 --> 00:15:01.900]  那次是他的第一次
[00:15:01.900 --> 00:15:04.700]  結果他就染上性病
[00:15:04.700 --> 00:15:06.380]  沒辦法
[00:15:07.060 --> 00:15:09.260]  但要跟未婚妻說明
[00:15:09.260 --> 00:15:12.820]  婚事就玩完
[00:15:12.820 --> 00:15:17.620]  一次創可以影響人的一心
[00:15:17.620 --> 00:15:23.380]  思考過弱失成功的因素之後
[00:15:23.380 --> 00:15:25.700]  我們要再想想
[00:15:25.700 --> 00:15:28.420]  究竟弱失成功的秘訣在哪裡呢
[00:15:28.420 --> 00:15:33.180]  我相信最重要的就是他有好的品格
[00:15:34.580 --> 00:15:37.540]  雖然他年輕時喜歡打小佈局
[00:15:37.540 --> 00:15:39.940]  但他不是說謊
[00:15:39.940 --> 00:15:43.940]  他只是將哥哥他們所做的壞事
[00:15:43.940 --> 00:15:46.260]  有碗話碗
[00:15:46.260 --> 00:15:47.140]  有碟話碟
[00:15:47.140 --> 00:15:48.940]  這樣告訴爸爸
[00:15:48.940 --> 00:15:51.540]  換句話說
[00:15:51.540 --> 00:15:54.420]  他從小就被教導
[00:15:54.420 --> 00:15:58.140]  他分辨甚麼是好
[00:15:58.140 --> 00:15:59.460]  甚麼是壞
[00:15:59.460 --> 00:16:04.180]  有人說上帝看重我們的品格
[00:16:04.180 --> 00:16:06.420]  是過於我們的成就
[00:16:06.420 --> 00:16:12.220]  一個人的成就其實很快會過去被人遺忘
[00:16:12.220 --> 00:16:16.980]  在中國歷史上有過多少成功人士
[00:16:16.980 --> 00:16:21.340]  可惜除了上歷史課之外
[00:16:21.340 --> 00:16:24.060]  很少人會紀念他們的成就
[00:16:24.060 --> 00:16:29.220]  而且他們的成就除了時間
[00:16:29.220 --> 00:16:31.420]  他的影響力是越來越低
[00:16:31.420 --> 00:16:32.460]  越來越少
[00:16:34.260 --> 00:16:39.100]  唯有當我們成為一個被上帝所喜悅的人
[00:16:39.100 --> 00:16:43.460]  我們就會永遠被上帝紀念
[00:16:43.460 --> 00:16:46.100]  我舉兩個例子
[00:16:46.100 --> 00:16:49.060]  有一位很成功的皇帝
[00:16:49.060 --> 00:16:51.100]  叫做尼布格尼薩
[00:16:51.100 --> 00:16:53.660]  有沒有人聽過他的名字
[00:16:53.660 --> 00:16:57.860]  他的國家版圖很大
[00:16:57.860 --> 00:17:00.460]  我給大家看看
[00:17:00.460 --> 00:17:05.540]  巴比倫帝國包含了歐、亞、非三大州
[00:17:05.540 --> 00:17:09.620]  他的國土包括了今天的土耳其
[00:17:09.620 --> 00:17:13.180]  伊拉克和埃及等地
[00:17:13.180 --> 00:17:18.820]  但現在他所建的帝國早已不存在
[00:17:18.820 --> 00:17:22.780]  其實不讀聖經和古代歷史的人
[00:17:22.780 --> 00:17:24.780]  大概很少人會認識他
[00:17:24.780 --> 00:17:32.500]  尼布什麼、尼布格尼薩這麼古怪的名字
[00:17:32.500 --> 00:17:34.060]  另一位叫耶利米
[00:17:34.060 --> 00:17:36.300]  他是一位猶太人
[00:17:36.300 --> 00:17:41.740]  也是一位上帝所用的先知
[00:17:41.740 --> 00:17:48.420]  他是很忠心去傳授上帝對猶太人的說話
[00:17:49.700 --> 00:17:56.300]  但在人體上,其實他所說的話是一事無成的
[00:17:56.300 --> 00:17:59.020]  一點成就都沒有
[00:17:59.020 --> 00:18:01.820]  在他在生的時候
[00:18:01.820 --> 00:18:04.420]  猶太人從來都不聽他的孫子說
[00:18:04.420 --> 00:18:05.900]  不相信他的孫子說的
[00:18:05.900 --> 00:18:11.500]  甚至想殺了他後來被困住了
[00:18:11.500 --> 00:18:14.780]  但他所說的話
[00:18:14.780 --> 00:18:17.780]  現在的被放在聖經裡
[00:18:18.580 --> 00:18:20.980]  過去二千五百多年來
[00:18:20.980 --> 00:18:23.220]  很多人都讀耶利米書
[00:18:23.220 --> 00:18:25.180]  而認識到耶利米這個人
[00:18:25.180 --> 00:18:29.900]  假如我們想要成功
[00:18:29.900 --> 00:18:31.940]  我們首先要問
[00:18:31.940 --> 00:18:33.500]  為什麼要成功
[00:18:33.500 --> 00:18:38.500]  最終極的原因大概是
[00:18:38.500 --> 00:18:41.700]  我們都想人生活得有意義
[00:18:41.700 --> 00:18:43.700]  要做一番大事
[00:18:43.700 --> 00:18:47.220]  不想白白地走過一次就算了
[00:18:48.700 --> 00:18:51.340]  但怎樣才算成功呢?
[00:18:51.340 --> 00:18:53.780]  建立偉大的帝國嗎?
[00:18:53.780 --> 00:18:55.580]  現在巴比倫在哪裡?
[00:18:55.580 --> 00:18:56.900]  阿述在哪裡?
[00:18:56.900 --> 00:18:58.620]  羅馬在哪裡?
[00:18:58.620 --> 00:19:01.500]  元朝時候的中國版圖在哪裡?
[00:19:01.500 --> 00:19:03.020]  蘇聯在哪裡?
[00:19:03.020 --> 00:19:04.380]  現在只剩下俄羅斯?
[00:19:04.380 --> 00:19:07.900]  世上的大帝國
[00:19:07.900 --> 00:19:09.820]  有一天都會成為過去的
[00:19:09.820 --> 00:19:14.060]  不要建大帝國,那些太大了
[00:19:14.060 --> 00:19:16.700]  做一間大公司吧
[00:19:16.700 --> 00:19:18.980]  大公司都會成為過去的
[00:19:18.980 --> 00:19:25.140]  以前有間英國的老牌銀行都倒閉了
[00:19:25.140 --> 00:19:27.940]  英國以前有一兩間
[00:19:27.940 --> 00:19:30.340]  出產陶瓷很有名的
[00:19:30.340 --> 00:19:32.740]  叫「Royal Doughton」
[00:19:32.740 --> 00:19:34.540]  有兩百多年歷史
[00:19:34.540 --> 00:19:36.940]  但都破產了
[00:19:36.940 --> 00:19:38.540]  我來了澳洲這麼久
[00:19:38.540 --> 00:19:41.340]  都見過以前有一間百貨公司
[00:19:41.340 --> 00:19:42.620]  「Grace Brothers」
[00:19:42.620 --> 00:19:44.180]  現在都沒有了
[00:19:45.740 --> 00:19:47.380]  幾十年而已
[00:19:47.380 --> 00:19:48.580]  就沒有了
[00:19:48.580 --> 00:19:52.740]  真正有永恆價值的成功
[00:19:52.740 --> 00:19:57.140]  是能夠使我們的生命變得有永恆意義的
[00:19:57.140 --> 00:19:58.580]  就是要成為一位
[00:19:58.580 --> 00:20:02.500]  「上帝喜悅的人」
[00:20:02.500 --> 00:20:05.260]  因為我們有一天
[00:20:05.260 --> 00:20:07.540]  都要見上帝
[00:20:07.540 --> 00:20:10.580]  而且要接受祂的審判
[00:20:10.580 --> 00:20:12.340]  得到上帝喜悅的人
[00:20:12.340 --> 00:20:15.540]  就永遠跟祂在一起
[00:20:15.540 --> 00:20:18.180]  約瑟說了一句很感動的話
[00:20:18.180 --> 00:20:18.940]  他說
[00:20:18.940 --> 00:20:23.380]  「我怎能行這魔態的惡
[00:20:23.380 --> 00:20:26.580]  得罪上帝呢?」
[00:20:26.580 --> 00:20:31.100]  他真是一個活在上帝面前的人
[00:20:31.100 --> 00:20:33.740]  當時他不是在教會裏面
[00:20:33.740 --> 00:20:36.300]  而是在他做工的地方
[00:20:36.300 --> 00:20:40.980]  而且當時沒有人在家裏面
[00:20:40.980 --> 00:20:46.340]  但是他還是不肯答應老闆娘的要求
[00:20:46.340 --> 00:20:52.140]  因為他知道上帝是無處不在的
[00:20:52.140 --> 00:20:54.740]  他是這樣一位敬畏上帝的人
[00:20:54.740 --> 00:20:57.660]  活在上帝面前的人
[00:20:57.660 --> 00:21:00.820]  很多基督徒來到教會就像一隻羊
[00:21:00.820 --> 00:21:04.340]  離開教會之後就變成一隻狼
[00:21:04.340 --> 00:21:05.420]  我年輕的時候
[00:21:05.420 --> 00:21:06.340]  信耶穌的時候
[00:21:06.340 --> 00:21:08.300]  在教會唱了一首歌
[00:21:08.300 --> 00:21:10.180]  大概意思是這樣說的
[00:21:10.180 --> 00:21:12.300]  來到教會就像一隻羊
[00:21:12.300 --> 00:21:14.340]  回到家裏就是一隻狼
[00:21:14.340 --> 00:21:17.100]  羊皮就穿在狼身上
[00:21:17.100 --> 00:21:19.380]  回到家裏就掛在門背後
[00:21:19.380 --> 00:21:23.940]  下個星期再穿上
[00:21:23.940 --> 00:21:26.140]  約瑟不是這樣
[00:21:26.140 --> 00:21:28.300]  他敬畏上帝
[00:21:28.300 --> 00:21:34.140]  時時刻刻都活在上帝面前
[00:21:34.140 --> 00:21:36.900]  假如我們要成為一位成功的人
[00:21:36.900 --> 00:21:41.820]  我鼓勵大家要追求有永恆意義的事去做
[00:21:41.820 --> 00:21:44.740]  是叫我們永遠不會後悔的
[00:21:44.740 --> 00:21:48.980]  一定要時時活在上帝的面前
[00:21:48.980 --> 00:21:51.260]  不要當上帝沒有道
[00:21:51.260 --> 00:21:54.820]  不要只是來到教會才說很像
[00:21:54.820 --> 00:21:57.780]  外表很像敬畏上帝
[00:21:57.780 --> 00:21:59.740]  我們應該時時讀聖經
[00:21:59.740 --> 00:22:01.380]  每天讀聖經
[00:22:01.380 --> 00:22:04.380]  每天都與上帝同行
[00:22:04.380 --> 00:22:08.020]  將上帝說藏在我們的心裏
[00:22:08.020 --> 00:22:11.100]  我們就能像約瑟一樣
[00:22:11.100 --> 00:22:15.900]  雖然都可能會經歷到人生的大喜大樂
[00:22:15.900 --> 00:22:20.060]  但他仍然成為一個成功的人
[00:22:20.060 --> 00:22:22.300]  願上帝幫助我們
[00:22:22.300 --> 00:22:24.980]  我們一起祈禱
[00:22:24.980 --> 00:22:26.180]  親愛的天父
[00:22:26.180 --> 00:22:28.460]  感謝你讓我們認識你
[00:22:28.460 --> 00:22:30.780]  而且願意跟隨你
[00:22:30.780 --> 00:22:32.780]  求聖靈幫助我們
[00:22:32.780 --> 00:22:35.300]  時時活在你的面前
[00:22:35.300 --> 00:22:38.460]  讓我們所做的一切都能夠順利
