
[00:00:00.000 --> 00:00:03.400]  今天的題目是《與謊言的距離》
[00:08:51.720 --> 00:08:56.920]  好像我們今天兩父子一起帶敬拜
[00:08:56.920 --> 00:08:57.920]  多麼好
[00:08:57.920 --> 00:09:01.280]  不過這個阿爸的榜樣就不好
[00:09:01.280 --> 00:09:03.480]  有其父必有其子
[00:09:03.480 --> 00:09:08.320]  其實阿巴拉罕說謊的時候
[00:09:08.320 --> 00:09:09.320]  兒子還未出生
[00:09:10.640 --> 00:09:11.480]  想都想到了
[00:09:11.480 --> 00:09:13.960]  如果撒拉生了孩子之後
[00:09:13.960 --> 00:09:15.640]  很少的
[00:09:15.640 --> 00:09:18.120]  會美得被人以為她是未婚少女
[00:09:18.120 --> 00:09:20.760]  所以其實當時以撒未出生
[00:09:20.760 --> 00:09:23.360]  不過可能你會說是遺傳
[00:09:23.360 --> 00:09:26.200]  父母有這樣的說謊的基因
[00:09:26.200 --> 00:09:29.440]  或者在父母這樣的婚徒之下
[00:09:29.440 --> 00:09:31.480]  做兒子就有養學養
[00:09:31.480 --> 00:09:35.280]  但是以撒本身有沒有責任呢
[00:09:35.280 --> 00:09:37.480]  當我們比較一下
[00:09:37.480 --> 00:09:40.040]  以撒跟他爸爸阿巴拉罕
[00:09:40.400 --> 00:09:42.120]  說謊的經歷的時候
[00:09:42.120 --> 00:09:43.120]  我們又會發現
[00:09:43.120 --> 00:09:45.520]  他們說謊的理由其實都有點不同
[00:09:45.520 --> 00:09:49.040]  阿巴拉罕兩次說謊
[00:09:49.040 --> 00:09:52.160]  都真的被人搶了老婆
[00:09:52.160 --> 00:09:54.320]  他真的被人搶了老婆
[00:09:54.320 --> 00:09:55.880]  還進了皇宮
[00:09:55.880 --> 00:09:59.760]  幸好神出手去警告法老
[00:09:59.760 --> 00:10:02.240]  還有這個阿比米
[00:10:02.240 --> 00:10:03.000]  這樣
[00:10:03.000 --> 00:10:06.800]  阿巴拉罕才不用戴綠帽
[00:10:08.000 --> 00:10:11.680]  所以阿巴拉罕的憂慮是有事實根據
[00:10:11.680 --> 00:10:14.920]  而他確實是面對被人搶老婆的危險
[00:10:14.920 --> 00:10:17.040]  這是事實發生了
[00:10:17.040 --> 00:10:19.200]  但是以撒就不同了
[00:10:19.200 --> 00:10:26.520]  這段是剛才主席有跟我們讀的那段經文
[00:10:26.520 --> 00:10:28.480]  這裡一開始就說到
[00:10:28.480 --> 00:10:30.120]  他在哪裡住要許久
[00:10:30.120 --> 00:10:31.560]  那裡「那裡」是指哪裡
[00:10:31.560 --> 00:10:32.840]  基拉爾
[00:10:32.840 --> 00:10:36.680]  就是說他在那裡住了一段時間
[00:10:36.680 --> 00:10:38.480]  住了不短的時間
[00:10:38.480 --> 00:10:40.200]  但是都相安無事
[00:10:40.200 --> 00:10:41.520]  沒有事發生
[00:10:41.520 --> 00:10:43.040]  沒有人搶他的老婆
[00:10:43.040 --> 00:10:45.240]  直到有一天
[00:10:45.240 --> 00:10:46.680]  菲律師人的王
[00:10:46.680 --> 00:10:50.320]  這個阿比米勒跟阿巴拉罕的時候
[00:10:50.320 --> 00:10:52.520]  那個阿比米勒不是同一個人
[00:10:52.520 --> 00:10:53.440]  他沒有那麼長壽
[00:10:53.440 --> 00:10:56.640]  阿比米勒其實是一個王的稱號
[00:10:56.640 --> 00:10:59.480]  就好像埃及的王叫什麼
[00:10:59.480 --> 00:11:00.720]  法老
[00:11:00.720 --> 00:11:04.320]  直到這個阿比米勒
[00:11:04.760 --> 00:11:07.440]  有空的時候望出窗外
[00:11:07.440 --> 00:11:09.760]  才無意中發現他們
[00:11:09.760 --> 00:11:12.600]  兩夫妻在戲玩
[00:11:12.600 --> 00:11:15.480]  戲玩這個詞可以有兩個解釋
[00:11:15.480 --> 00:11:17.920]  第一個解釋就是「笑」的意思
[00:11:17.920 --> 00:11:20.240]  第二個解釋就是「玩」
[00:11:20.240 --> 00:11:22.000]  你可以想像
[00:11:22.000 --> 00:11:23.960]  兩夫妻他們玩得來
[00:11:23.960 --> 00:11:25.560]  就被人覺得他們是
[00:11:25.560 --> 00:11:27.880]  被人覺得他們是兩夫妻
[00:11:27.880 --> 00:11:30.680]  他們本來是兄妹
[00:11:30.680 --> 00:11:31.240]  認做
[00:11:31.240 --> 00:11:32.520]  但是他們玩得來
[00:11:32.520 --> 00:11:36.600]  被人覺得他們的關係是兩夫妻
[00:11:36.600 --> 00:11:37.920]  其實就是說
[00:11:37.920 --> 00:11:38.880]  他們玩得來
[00:11:38.880 --> 00:11:40.560]  有些動作是親熱了
[00:11:40.560 --> 00:11:46.240]  這樣才被阿比米勒發現
[00:11:46.240 --> 00:11:47.840]  而
[00:11:47.840 --> 00:11:50.760]  其實阿比米勒這個人
[00:11:50.760 --> 00:11:52.760]  也挺正人君子的
[00:11:52.760 --> 00:11:54.560]  他不但沒有搶別人的老婆
[00:11:54.560 --> 00:11:56.600]  他知道真相之後
[00:11:56.600 --> 00:11:58.560]  其實也沒有難為他們兩夫妻
[00:11:58.560 --> 00:12:00.800]  還跟百姓說
[00:12:00.800 --> 00:12:02.280]  你們不要搞他
[00:12:02.600 --> 00:12:05.080]  為者隔煞勿論
[00:12:05.080 --> 00:12:09.080]  所以我們看到
[00:12:09.080 --> 00:12:13.320]  以煞他可能還沒搞清楚事情
[00:12:13.320 --> 00:12:15.320]  還沒看清楚狀況
[00:12:15.320 --> 00:12:16.160]  那些人是怎樣的
[00:12:16.160 --> 00:12:18.960]  他就第一時間選擇了說謊
[00:12:18.960 --> 00:12:20.480]  來解決問題
[00:12:20.480 --> 00:12:22.480]  當然你可以說
[00:12:22.480 --> 00:12:23.960]  他初到貴境
[00:12:23.960 --> 00:12:25.160]  他不知道什麼狀況
[00:12:25.160 --> 00:12:27.160]  那就說謊
[00:12:27.160 --> 00:12:29.520]  但是他住了一段時間
[00:12:29.520 --> 00:12:31.000]  住了這麼久
[00:12:31.000 --> 00:12:33.440]  他也沒有澄清彼此的關係
[00:12:33.440 --> 00:12:38.800]  他是容讓這個謊話繼續延續下去
[00:12:38.800 --> 00:12:40.400]  他是錯上加錯
[00:12:40.400 --> 00:12:43.560]  這裡有一個圖
[00:12:43.560 --> 00:12:47.040]  就說到人為什麼會說謊
[00:12:47.040 --> 00:12:48.160]  大家看得清楚嗎
[00:12:48.160 --> 00:12:50.080]  圖很大了
[00:12:50.080 --> 00:12:50.880]  這樣也看不到嗎
[00:12:50.880 --> 00:12:53.600]  我知道你們大近視
[00:12:53.600 --> 00:12:56.920]  所以我就打出來了
[00:12:56.920 --> 00:13:00.440]  人一般就會為了四個原因
[00:13:00.440 --> 00:13:02.840]  四類的原因說謊
[00:13:02.840 --> 00:13:05.080]  第一類最多人說
[00:13:05.080 --> 00:13:06.280]  百分之四十四
[00:13:06.280 --> 00:13:07.720]  四成多的人
[00:13:07.720 --> 00:13:10.760]  會為了提升地位說謊
[00:13:10.760 --> 00:13:13.960]  在當中可能是為了得著利益
[00:13:13.960 --> 00:13:15.280]  得著一些好處
[00:13:15.280 --> 00:13:18.640]  或者提升自我形象
[00:13:18.640 --> 00:13:22.480]  我說我是某機構集團的總裁
[00:13:22.480 --> 00:13:25.240]  其實我是普通員工
[00:13:25.240 --> 00:13:28.280]  我這樣說就是提升自己形象地位
[00:13:28.280 --> 00:13:30.040]  或者是為了開玩笑
[00:13:30.680 --> 00:13:34.120]  第二種的原因就是為了自我保護
[00:13:34.120 --> 00:13:35.920]  有百分之三十六的人
[00:13:35.920 --> 00:13:36.600]  就是這樣的
[00:13:36.600 --> 00:13:39.480]  其實就是掩飾錯誤
[00:13:39.480 --> 00:13:40.600]  逃避責任
[00:13:40.600 --> 00:13:44.440]  第三類的原因就是影響他人
[00:13:44.440 --> 00:13:48.880]  影響他人來做一些決定
[00:13:48.880 --> 00:13:53.760]  或者使人覺得你好我好
[00:13:53.760 --> 00:13:55.880]  百分之十一的人會是這樣
[00:13:55.880 --> 00:13:58.240]  他們一般是善意
[00:13:58.240 --> 00:13:59.960]  或者是社交禮貌
[00:14:00.400 --> 00:14:03.160]  明是看見你剪了頭之後
[00:14:03.160 --> 00:14:04.160]  不知道像什麼
[00:14:04.160 --> 00:14:05.160]  嘩嘩嗒嗒的
[00:14:05.160 --> 00:14:08.440]  但是又要說很漂亮很漂亮
[00:14:08.440 --> 00:14:11.360]  又或者有些人是惡意的
[00:14:11.360 --> 00:14:14.240]  就是作弄你的
[00:14:14.240 --> 00:14:17.040]  第四類原因最奇怪
[00:14:17.040 --> 00:14:18.280]  原因不明
[00:14:18.280 --> 00:14:20.840]  說謊的人都不知道自己為什麼說謊
[00:14:20.840 --> 00:14:23.280]  總之開口就沒有一句真的
[00:14:23.280 --> 00:14:25.320]  其實這些是病態
[00:14:25.320 --> 00:14:27.760]  我想問一下
[00:14:27.760 --> 00:14:29.760]  以煞說謊
[00:14:29.760 --> 00:14:32.360]  大家覺得它是基於這裡哪一種原因呢
[00:14:32.360 --> 00:14:35.480]  自我保護
[00:14:35.480 --> 00:14:38.320]  怕死
[00:14:38.320 --> 00:14:41.360]  怕說
[00:14:41.360 --> 00:14:43.320]  那個是自己老婆
[00:14:43.320 --> 00:14:47.280]  自己也惹禍上身
[00:14:47.280 --> 00:14:49.680]  所以他不敢說真話
[00:14:49.680 --> 00:14:51.920]  其實他也挺壞的
[00:14:51.920 --> 00:14:54.400]  做男人做成這樣
[00:14:54.400 --> 00:14:56.920]  如果用我們今天的言語說
[00:14:56.920 --> 00:14:58.680]  這些就是渣男
[00:14:59.920 --> 00:15:02.520]  他不單止說謊沒說事實
[00:15:02.520 --> 00:15:04.320]  他是出賣自己的老婆
[00:15:04.320 --> 00:15:05.760]  你想想
[00:15:05.760 --> 00:15:11.440]  以煞其實他作為一個
[00:15:11.440 --> 00:15:13.680]  自有跟隨神的人
[00:15:13.680 --> 00:15:15.120]  我認為他背後
[00:15:15.120 --> 00:15:18.440]  說謊背後其實是一個更深層次的原因
[00:15:18.440 --> 00:15:22.840]  這段經文就是以煞
[00:15:22.840 --> 00:15:27.200]  因為饑荒的緣故去了基拉爾之後
[00:15:27.920 --> 00:15:32.120]  神就向他顯現的時候說
[00:15:32.120 --> 00:15:37.040]  神向他顯現就是叫他不要去埃及
[00:15:37.040 --> 00:15:40.160]  要留在基拉爾這個地方
[00:15:40.160 --> 00:15:42.560]  神就跟他說
[00:15:42.560 --> 00:15:45.320]  我必與你同在次福給你
[00:15:45.320 --> 00:15:48.280]  我要加增你的厚銳
[00:15:48.280 --> 00:15:50.680]  像天上的星那樣多
[00:15:50.680 --> 00:15:53.840]  萬國必因你的厚銳得福
[00:15:53.840 --> 00:15:56.240]  這些字眼這些描述
[00:15:56.240 --> 00:15:59.120]  大家有沒有一些似曾相識的感覺
[00:15:59.120 --> 00:16:02.960]  神曾經對什麼人說過這樣的話
[00:16:02.960 --> 00:16:05.360]  阿伯拉罕
[00:16:05.360 --> 00:16:06.640]  他爸爸
[00:16:06.640 --> 00:16:10.320]  神曾經這樣應許過阿伯拉罕
[00:16:10.320 --> 00:16:14.000]  現在就好像銀行過戶那樣
[00:16:14.000 --> 00:16:15.440]  神對他的祝福
[00:16:15.440 --> 00:16:18.680]  現在就過戶給他的兒子
[00:16:18.680 --> 00:16:19.520]  阿爾薩
[00:16:19.520 --> 00:16:21.920]  不單止沒有減少
[00:16:21.920 --> 00:16:23.640]  還多了
[00:16:24.760 --> 00:16:27.880]  這裡說我必與你同在
[00:16:27.880 --> 00:16:29.600]  其實這句話
[00:16:29.600 --> 00:16:31.080]  是在《創世紀》裡面
[00:16:31.080 --> 00:16:33.640]  神第一次這樣跟別人說話
[00:16:33.640 --> 00:16:35.040]  我必與你同在
[00:16:35.040 --> 00:16:36.760]  他就是跟阿爾薩說的
[00:16:36.760 --> 00:16:40.840]  為什麼神要這麼恩待阿爾薩呢
[00:16:40.840 --> 00:16:43.640]  這裡說了一個原因
[00:16:43.640 --> 00:16:47.200]  都因阿伯拉罕聽從我的話
[00:16:47.200 --> 00:16:51.440]  遵守我的吩咐和我的命令律例法度
[00:16:52.240 --> 00:16:56.040]  就是因為神跟阿伯拉罕立約
[00:16:56.040 --> 00:17:01.000]  阿伯拉罕真的聽從神的話
[00:17:01.000 --> 00:17:04.040]  神是基於這一點
[00:17:04.040 --> 00:17:05.760]  他亦履行諾言
[00:17:05.760 --> 00:17:08.400]  所以就將那些福氣
[00:17:08.400 --> 00:17:10.680]  也賜給他的後裔
[00:17:10.680 --> 00:17:11.720]  賜給爾薩
[00:17:11.720 --> 00:17:14.520]  在這裡我們看到
[00:17:14.520 --> 00:17:17.480]  神是一位守約的
[00:17:17.480 --> 00:17:20.320]  誠實的神
[00:17:21.680 --> 00:17:22.880]  可能你會說
[00:17:22.880 --> 00:17:26.200]  阿伯拉罕兩次說謊
[00:17:26.200 --> 00:17:27.600]  那麼壞
[00:17:27.600 --> 00:17:29.760]  這樣也叫做遵行神的話
[00:17:29.760 --> 00:17:31.600]  的確是的
[00:17:31.600 --> 00:17:34.560]  不過我們要明白
[00:17:34.560 --> 00:17:36.480]  阿伯拉罕跟我們一樣
[00:17:36.480 --> 00:17:42.840]  信心是需要經過一段時間
[00:17:42.840 --> 00:17:44.360]  才能夠建立起來
[00:17:44.360 --> 00:17:47.360]  到了第21章
[00:17:47.360 --> 00:17:48.960]  就是上次阿偉傳傳道
[00:17:48.960 --> 00:17:50.160]  跟我們說的那段經文
[00:17:50.160 --> 00:17:52.440]  「獻爾薩」這件事
[00:17:52.440 --> 00:17:54.440]  可以說是阿伯拉罕
[00:17:54.440 --> 00:17:56.840]  信心或者他的信仰
[00:17:56.840 --> 00:17:58.440]  去到最高峰的時候
[00:17:58.440 --> 00:18:03.160]  他連自己的獨生子
[00:18:03.160 --> 00:18:04.480]  心肝命定
[00:18:04.480 --> 00:18:05.560]  也獻給神
[00:18:05.560 --> 00:18:08.760]  這件事就證明了他對神的信服
[00:18:08.760 --> 00:18:10.440]  以及他是以神為首
[00:18:10.440 --> 00:18:14.040]  在那件事發生之後
[00:18:14.040 --> 00:18:16.360]  你會看到在《創世紀》裡面
[00:18:16.360 --> 00:18:19.240]  阿伯拉罕就逐漸淡出
[00:18:21.160 --> 00:18:23.760]  彷彿他是功成身退
[00:18:23.760 --> 00:18:26.840]  而「獻爾薩」又怎樣呢?
[00:18:26.840 --> 00:18:31.080]  神曾經多次的向他
[00:18:31.080 --> 00:18:34.920]  阿伯拉罕顯現,作出應許
[00:18:34.920 --> 00:18:38.920]  阿伯拉罕沒有理由不跟他的兒子說
[00:18:38.920 --> 00:18:40.920]  「幽成庭婚」
[00:18:40.920 --> 00:18:44.920]  所以,以煞是應該知道
[00:18:44.920 --> 00:18:47.920]  神對他父親所作的應許
[00:18:47.920 --> 00:18:50.920]  連以煞自己也曾經親身經歷
[00:18:50.920 --> 00:18:53.920]  在獻以煞的事情上
[00:18:53.920 --> 00:18:57.920]  以煞當時不是嬰兒
[00:18:57.920 --> 00:19:01.920]  他要背著柴走上山
[00:19:01.920 --> 00:19:03.920]  他小到哪裡去呢?
[00:19:03.920 --> 00:19:06.920]  應該十多歲了
[00:19:06.920 --> 00:19:11.920]  而且,他被父親捆綁放在祭壇上的時候
[00:19:11.920 --> 00:19:15.920]  當父親要手起刀落那一刻
[00:19:15.920 --> 00:19:17.920]  發生了什麼事?
[00:19:17.920 --> 00:19:22.920]  神的使者顯現,吩咐阿伯拉罕要停手
[00:19:22.920 --> 00:19:25.920]  當時以煞是在場
[00:19:25.920 --> 00:19:27.920]  他完全能夠經歷
[00:19:27.920 --> 00:19:29.920]  所以,他曾經歷過神
[00:19:29.920 --> 00:19:35.920]  很真實地經歷過神
[00:19:35.920 --> 00:19:41.920]  而這次,神也第一次向以煞顯現
[00:19:41.920 --> 00:19:45.920]  來賜福他,作出應許
[00:19:45.920 --> 00:19:48.920]  但是,神顯然跟他說完
[00:19:48.920 --> 00:19:51.920]  之後發生了什麼事?
[00:19:51.920 --> 00:19:55.920]  反過來,說謊
[00:19:55.920 --> 00:19:58.920]  發生了說謊的事情
[00:19:58.920 --> 00:20:00.920]  出賣自己的妻子
[00:20:00.920 --> 00:20:02.920]  其實是挺羞恥的
[00:20:02.920 --> 00:20:06.920]  這個情況也顯示,以煞的信心
[00:20:06.920 --> 00:20:09.920]  在當時來說,仍然是很膚淺
[00:20:09.920 --> 00:20:14.920]  他的信仍然是停留在知識的層面
[00:20:14.920 --> 00:20:18.920]  還未深化在他的生命裡頭
