
[00:00:00.000 --> 00:00:07.920]  我想在港島之先欣賞一下剛才唱歌的小朋友
[00:06:24.760 --> 00:06:26.600]  好像欠交功課
[00:06:26.600 --> 00:06:29.320]  或者經常跟隔離位聊天
[00:06:29.320 --> 00:06:31.360]  都可能會被老師罰
[00:06:31.360 --> 00:06:34.640]  罰是可能不開心的
[00:06:34.640 --> 00:06:38.360]  但有時懲罰會令我們記住一些
[00:06:38.360 --> 00:06:41.240]  我們應該要好好做的事
[00:06:41.240 --> 00:06:44.680]  我記得我還是小時候
[00:06:44.680 --> 00:06:49.240]  我試過連續有一星期都沒有交功課
[00:06:49.240 --> 00:06:50.040]  哇
[00:06:50.040 --> 00:06:51.440]  那就慘了
[00:06:51.440 --> 00:06:54.520]  因為老師都想不到
[00:06:54.520 --> 00:06:55.880]  為什麼我會不做功課
[00:06:55.880 --> 00:06:57.480]  但是我這樣持續
[00:06:57.480 --> 00:06:59.080]  每天都不知道為什麼不做
[00:06:59.080 --> 00:07:00.480]  一兩份功課之後
[00:07:00.480 --> 00:07:02.000]  老師就罰我
[00:07:02.000 --> 00:07:03.600]  放學要留堂
[00:07:03.600 --> 00:07:04.920]  要留堂
[00:07:04.920 --> 00:07:06.520]  即是不能回家
[00:07:06.520 --> 00:07:08.200]  對我來說是很羞恥
[00:07:08.200 --> 00:07:09.520]  很傷心
[00:07:09.520 --> 00:07:10.680]  但我想想
[00:07:10.680 --> 00:07:12.360]  自己真的不太適合
[00:07:12.360 --> 00:07:14.440]  所以我跟老師認錯
[00:07:14.440 --> 00:07:17.360]  並且老師都鼓勵我
[00:07:17.360 --> 00:07:19.200]  以及提醒我
[00:07:19.200 --> 00:07:22.040]  自此之後我就沒有欠交功課
[00:07:22.040 --> 00:07:25.840]  很努力做一個有責任心的學生
[00:07:25.840 --> 00:07:29.480]  同樣天父都會栽培我們
[00:07:29.480 --> 00:07:34.880]  略讓我們願意去改一些
[00:07:34.880 --> 00:07:38.400]  我們常常阻礙我們結果指的壞習慣
[00:07:38.400 --> 00:07:40.240]  我們讓神修剪
[00:07:40.240 --> 00:07:42.120]  改變我們
[00:07:42.120 --> 00:07:44.200]  第二我們可以結果指
[00:07:44.200 --> 00:07:48.960]  就是我們要常常在主裡面
[00:07:48.960 --> 00:07:52.120]  即是我們常常都要去認識
[00:07:52.120 --> 00:07:54.240]  記住神的壞語
[00:07:54.240 --> 00:07:56.680]  並且要常常祈禱
[00:07:56.680 --> 00:07:58.440]  跟神溝通
[00:07:58.440 --> 00:08:00.560]  有些小朋友問過我
[00:08:00.560 --> 00:08:02.840]  什麼是神的壞語
[00:08:02.840 --> 00:08:05.680]  其實很直接就是聖經
[00:08:05.680 --> 00:08:08.240]  聖經就是神的壞語
[00:08:08.240 --> 00:08:09.960]  其實每個小朋友
[00:08:09.960 --> 00:08:11.760]  如果每個星期回來
[00:08:11.760 --> 00:08:12.920]  兒童主日學
[00:08:12.920 --> 00:08:14.040]  或者Avana
[00:08:14.040 --> 00:08:16.360]  都會學到一些金句
[00:08:16.360 --> 00:08:19.440]  其實這些金句就是聖經
[00:08:19.440 --> 00:08:21.360]  就是神的壞語
[00:08:21.360 --> 00:08:23.960]  神可以透過聖經
[00:08:23.960 --> 00:08:27.920]  教導我們可以成為一個好的孩子
[00:08:27.920 --> 00:08:29.240]  我們不如一起
[00:08:29.240 --> 00:08:31.000]  又再去看聖經
[00:08:31.000 --> 00:08:34.200]  我們今次讀第四節
[00:08:34.200 --> 00:08:36.920]  我們大人和小朋友一起
[00:08:36.920 --> 00:08:38.840]  如果小朋友可以大聲讀
[00:08:38.840 --> 00:08:39.680]  更好
[00:08:39.680 --> 00:08:41.040]  我們一二三一起
[00:08:41.040 --> 00:08:42.320]  一二三
[00:08:42.320 --> 00:08:45.600]  你們要常在我裡面
[00:08:45.600 --> 00:08:48.760]  我也常在你們裡面
[00:08:48.760 --> 00:08:52.640]  知子若不常在葡萄樹
[00:08:52.640 --> 00:08:55.440]  自己就不能結果指
[00:08:55.440 --> 00:08:58.120]  你們若不常在我裡面
[00:08:58.120 --> 00:09:00.320]  也自己也不能
[00:09:00.320 --> 00:09:02.720]  在這段經文裡面
[00:09:02.720 --> 00:09:05.200]  有一個要常在
[00:09:05.200 --> 00:09:07.880]  這三個字原來在聖經裡面
[00:09:07.880 --> 00:09:09.200]  很原始
[00:09:09.200 --> 00:09:13.720]  即是原文的意思是指很重要
[00:09:13.720 --> 00:09:17.480]  即是解「常在主」的意思
[00:09:17.480 --> 00:09:19.560]  是代表學習神的說話
[00:09:19.560 --> 00:09:21.640]  是一件很重要
[00:09:21.640 --> 00:09:23.960]  很重要很重要的事
[00:09:23.960 --> 00:09:26.320]  我要說三次真的很重要
[00:09:26.320 --> 00:09:28.600]  無論大朋友還是小朋友
[00:09:28.600 --> 00:09:30.920]  我們都要記住神的說話
[00:09:30.920 --> 00:09:32.280]  聽神的吩咐
[00:09:32.280 --> 00:09:34.600]  因為這樣做的話
[00:09:34.600 --> 00:09:36.840]  就好像剛才每一個都有讀到的
[00:09:36.840 --> 00:09:41.360]  就是神都會答應常在我們裡面
[00:09:41.360 --> 00:09:43.640]  常常和我們一起
[00:09:43.640 --> 00:09:46.440]  另外經文中文裡面
[00:09:46.440 --> 00:09:48.480]  有一個很好的解釋
[00:09:48.480 --> 00:09:51.240]  它說常在神裡面
[00:09:51.240 --> 00:09:55.520]  意思是常在耶穌裡面
[00:09:55.520 --> 00:09:59.080]  是一種持續不斷的狀態
[00:09:59.080 --> 00:10:01.320]  即是不會停下來
[00:10:01.320 --> 00:10:03.960]  即是我們不會隔一段時間
[00:10:03.960 --> 00:10:06.880]  喜歡心情好的時候親近神
[00:10:06.880 --> 00:10:09.760]  但有時沒有空的時候就不親近神
[00:10:09.760 --> 00:10:10.920]  我們不會這樣的
[00:10:10.920 --> 00:10:15.200]  我們會一直堅持去親近神
[00:10:15.200 --> 00:10:17.960]  我們想想我們會不會有時
[00:10:17.960 --> 00:10:19.800]  星期一至五真的比較忙
[00:10:19.800 --> 00:10:24.440]  星期六才回來教會
[00:10:24.440 --> 00:10:25.880]  才認識聖經
[00:10:25.880 --> 00:10:29.680]  背聖經或者祈禱親近神
[00:10:29.680 --> 00:10:32.000]  會不會這樣呢
[00:10:32.000 --> 00:10:36.040]  耶穌在這裡吩咐我們
[00:10:36.040 --> 00:10:38.760]  我們要真的親近神
[00:10:38.760 --> 00:10:40.440]  那種親近神是
[00:10:40.440 --> 00:10:43.920]  我們每天都需要分配一些時間
[00:10:43.920 --> 00:10:46.000]  我們要和神相處
[00:10:46.000 --> 00:10:49.240]  因為我們要持續不斷地和神一起
[00:10:49.240 --> 00:10:50.800]  親近神
[00:10:50.800 --> 00:10:52.280]  我們可以做什麼呢
[00:10:52.280 --> 00:10:53.600]  我們除了讀聖經
[00:10:53.600 --> 00:10:57.800]  我們可以一齊一家人去祈禱
[00:10:57.800 --> 00:11:01.240]  一家人或者未信主的家人
[00:11:01.240 --> 00:11:03.600]  都可以為他們祈禱
[00:11:03.600 --> 00:11:06.200]  找一些時間去親近神
[00:11:06.200 --> 00:11:11.280]  因為這件事比一切更重要
[00:11:11.280 --> 00:11:14.600]  如果我們每天都可能要做功課
[00:11:14.600 --> 00:11:17.440]  每天可能都要上班做家務的話
[00:11:17.440 --> 00:11:20.120]  我們更加要勤力去認識神
[00:11:20.120 --> 00:11:21.280]  去親近神
[00:11:21.280 --> 00:11:26.200]  因為這也是其中一個結果子的行動
[00:11:26.200 --> 00:11:27.880]  來到這一部份
[00:11:27.880 --> 00:11:30.640]  我想邀請各位小朋友
[00:11:30.640 --> 00:11:32.800]  其實可能在進來之前
[00:11:32.800 --> 00:11:34.760]  都會拿到一些工作紙
[00:11:34.760 --> 00:11:37.560]  工作紙裏面你們會見到
[00:11:37.560 --> 00:11:38.960]  和上星期一樣
[00:11:38.960 --> 00:11:40.960]  除了一些填充題
[00:11:40.960 --> 00:11:45.760]  如果懂的可以寫下聖經的字
[00:11:45.760 --> 00:11:47.600]  又或者你都會見到
[00:11:47.600 --> 00:11:50.640]  那張紙上面有葡萄樹
[00:11:50.640 --> 00:11:53.560]  和金句部份都可以有顏色
[00:11:53.560 --> 00:11:55.600]  我想邀請當中的小朋友
[00:11:55.600 --> 00:11:57.680]  可以將當中的樹枝
[00:11:57.680 --> 00:11:59.240]  應該有一個樹枝
[00:11:59.240 --> 00:12:00.920]  就是你自己
[00:12:00.920 --> 00:12:04.320]  然後你見到會有一兩個葡萄
[00:12:04.320 --> 00:12:08.360]  你可以再畫多幾個大大的葡萄
[00:12:08.360 --> 00:12:12.120]  畫完之後你再在這個果子上面
[00:12:12.120 --> 00:12:13.280]  你去寫上
[00:12:13.280 --> 00:12:16.560]  你自己想學習耶穌一些什麼品格
[00:12:16.560 --> 00:12:19.320]  可以是之前有提過的果子
[00:12:19.320 --> 00:12:20.880]  是喜樂、平安
[00:12:20.880 --> 00:12:24.160]  或者你想到聖靈的果子都可以
[00:12:24.160 --> 00:12:26.240]  你可以回家做都可以
[00:12:26.240 --> 00:12:31.080]  又或者現在和大人繼續去聽信息
[00:12:31.080 --> 00:12:34.080]  我們繼續說到結果子
[00:12:34.080 --> 00:12:38.320]  和神連結其實有很多的果效
[00:12:38.320 --> 00:12:40.520]  首先我們能夠結果子
[00:12:40.520 --> 00:12:43.360]  即是代表我們和神連結
[00:12:43.360 --> 00:12:45.160]  我們有養份
[00:12:45.160 --> 00:12:47.640]  當有一個養份的樹枝的時候
[00:12:47.640 --> 00:12:51.200]  就不會做了快要掉下來的枯枝
[00:12:51.200 --> 00:12:52.400]  不會做枯枝
[00:12:52.400 --> 00:12:54.640]  就不會被人拿去燒
[00:12:54.640 --> 00:12:57.560]  所以我們結果子是有很好的功效
[00:12:57.560 --> 00:12:58.520]  有養份
[00:12:58.520 --> 00:12:59.920]  第二是
[00:12:59.920 --> 00:13:04.080]  我們可以為自己結果子去禱告
[00:13:04.080 --> 00:13:06.080]  因為有一個很大的應許
[00:13:06.080 --> 00:13:10.680]  就是神會應允我們祈禱
[00:13:10.680 --> 00:13:13.080]  因為神想修剪我們
[00:13:13.080 --> 00:13:14.800]  塑造我們
[00:13:14.800 --> 00:13:18.800]  很開心見到我們繼續停留祂的話語
[00:13:18.800 --> 00:13:20.560]  或者親近祂
[00:13:20.560 --> 00:13:23.880]  所以如果我們在親近神當中
[00:13:23.880 --> 00:13:25.520]  我們有什麼困難
[00:13:25.520 --> 00:13:28.520]  可能是寄聖經很難
[00:13:28.520 --> 00:13:31.280]  或者是靈修、祈禱
[00:13:31.280 --> 00:13:33.040]  好像很困難的時候
[00:13:33.040 --> 00:13:35.720]  我們都可以和神去祈禱
[00:13:35.720 --> 00:13:37.720]  甚至我們不想求
[00:13:37.720 --> 00:13:38.960]  我們覺得很累
[00:13:38.960 --> 00:13:40.200]  沒有動力去求
[00:13:40.200 --> 00:13:43.320]  我們都可以把處境告訴神
[00:13:43.320 --> 00:13:46.080]  神很自然會改變我們
[00:13:46.080 --> 00:13:48.920]  因為我們祈禱只是合祂心意
[00:13:48.920 --> 00:13:51.200]  祂也很想我們親近祂
[00:13:51.200 --> 00:13:53.280]  祂一定會應允我們
[00:13:53.280 --> 00:13:57.520]  我想起以前我在另一間教會
[00:13:57.520 --> 00:14:01.600]  我認識一位老人家
[00:14:01.600 --> 00:14:07.080]  他剛剛跟著兒子一起來香港居住
[00:14:07.080 --> 00:14:10.080]  這位老人家本來不識字
[00:14:10.080 --> 00:14:14.400]  因為大陸在中國也有一些老人家
[00:14:14.400 --> 00:14:16.480]  他們從小到大都沒有上學
[00:14:16.480 --> 00:14:20.120]  他是其中一個不認識字的老人家
[00:14:20.120 --> 00:14:22.040]  他信了主之後
[00:14:22.040 --> 00:14:25.480]  他很想明白神的話語
[00:14:25.480 --> 00:14:29.440]  但是當他看到聖經
[00:14:29.440 --> 00:14:31.480]  密密麻麻的聖經的時候
[00:14:31.480 --> 00:14:34.040]  在他看來就像符號一樣
[00:14:34.040 --> 00:14:36.240]  因為全部都不懂
[00:14:36.240 --> 00:14:38.560]  但是他看到這樣
[00:14:38.560 --> 00:14:40.640]  其實是一個很大的困難
[00:14:40.640 --> 00:14:42.680]  但是他沒有放棄
[00:14:42.680 --> 00:14:45.080]  他不斷地很努力
[00:14:45.080 --> 00:14:47.760]  每一章每一節都親自去理解
[00:14:47.760 --> 00:14:49.840]  去認、去看、去讀
[00:14:49.840 --> 00:14:51.280]  很困難的
[00:14:51.280 --> 00:14:54.200]  但是他仍然去求神
[00:14:54.200 --> 00:14:55.360]  給他動力
[00:14:55.360 --> 00:14:58.560]  可以堅持地學聖經認識他
[00:14:58.560 --> 00:15:04.040]  他甚至很主動叫他兒子一起去讀
[00:15:04.040 --> 00:15:07.520]  去教他聖經裡面的每一個字
[00:15:07.520 --> 00:15:09.400]  在很多年之後
[00:15:09.400 --> 00:15:13.440]  他能夠認識整本聖經的中文字
[00:15:13.440 --> 00:15:18.160]  這份毅力其實真的很少見
[00:15:18.160 --> 00:15:20.360]  而他的兒子就跟他不同
[00:15:20.360 --> 00:15:21.440]  是有讀書的
[00:15:21.440 --> 00:15:24.280]  就是有繼續去聖經學
[00:15:24.280 --> 00:15:29.760]  但是他對於一個沒讀過書的媽媽
[00:15:29.760 --> 00:15:32.840]  他反而覺得媽媽是他最好
[00:15:32.840 --> 00:15:35.080]  最了解他的朋友
[00:15:35.080 --> 00:15:39.800]  因為他信主的生命對他影響很大
[00:15:39.800 --> 00:15:40.920]  而婆婆呢
[00:15:40.920 --> 00:15:42.800]  因為婆婆來到香港之後
[00:15:42.800 --> 00:15:44.560]  她只懂得國語
[00:15:44.560 --> 00:15:48.560]  她又不太懂得跟人用廣東話溝通
[00:15:48.560 --> 00:15:50.520]  在一個這麼陌生的環境
[00:15:50.520 --> 00:15:51.920]  就是在香港裡面
[00:15:51.920 --> 00:15:54.120]  她好像認識朋友也很困難
[00:15:54.120 --> 00:15:56.040]  但是她仍然去求神
[00:15:56.040 --> 00:15:59.080]  給她有傳福音的機會
[00:15:59.080 --> 00:16:01.800]  接著在不太久之後
[00:16:01.800 --> 00:16:06.520]  她在教會裡面真的組成了一個小組
[00:16:06.520 --> 00:16:09.680]  那個小組裡面很多都是初信主
[00:16:09.680 --> 00:16:12.000]  又或者是從中國來
[00:16:12.000 --> 00:16:15.280]  但是又未認識主的家庭
[00:16:15.280 --> 00:16:19.080]  所以給了她很多傳福音的機會
[00:16:19.080 --> 00:16:21.040]  其實道理很簡單
[00:16:21.040 --> 00:16:25.600]  因為神很想我們的生命可以屬於祂
[00:16:25.600 --> 00:16:27.040]  聽從祂的話語
[00:16:27.040 --> 00:16:30.040]  所以無論我們有很多限制
[00:16:30.040 --> 00:16:31.720]  生命很軟弱
[00:16:31.720 --> 00:16:33.320]  有什麼阻攔
[00:16:33.320 --> 00:16:35.120]  和親近不了神
[00:16:35.120 --> 00:16:38.080]  我們只要好像那位婆婆那樣
[00:16:38.080 --> 00:16:40.600]  很單純地向神求助
[00:16:40.600 --> 00:16:43.520]  神一定會幫我們去成就
[00:16:43.520 --> 00:16:48.720]  而我們也會見到很多的果子
[00:16:48.720 --> 00:16:52.680]  來到第八節聖經就說到
[00:16:52.680 --> 00:16:55.520]  你們要多結果子
[00:16:55.520 --> 00:16:57.920]  我父就因此得榮耀
[00:16:57.920 --> 00:17:01.440]  你們也就是我的門徒了
[00:17:01.440 --> 00:17:04.320]  我們和耶穌連結
[00:17:04.320 --> 00:17:07.360]  耶穌都承諾會和我們一起同在
[00:17:07.360 --> 00:17:08.960]  會一起
[00:17:08.960 --> 00:17:11.800]  另一方面透過天父
[00:17:11.800 --> 00:17:15.360]  我們都不斷在我們的生命裡面運作
[00:17:15.360 --> 00:17:18.640]  被祂管教、管理、教導
[00:17:18.640 --> 00:17:21.960]  在修剪的過程我們信服神
[00:17:21.960 --> 00:17:26.200]  我們也願意去清除一些阻礙我們成長的
[00:17:26.200 --> 00:17:28.960]  壞習慣、壞性格
[00:17:28.960 --> 00:17:32.440]  我們在親近神困難裡面
[00:17:32.440 --> 00:17:35.040]  我們又可以禱告依靠神
[00:17:35.040 --> 00:17:40.360]  我們就可以活出從耶穌結出的果子
[00:17:40.360 --> 00:17:43.280]  而這個結果是因為耶穌為我們
[00:17:43.280 --> 00:17:45.720]  最救贖所得的結果
[00:17:45.720 --> 00:17:50.480]  因此我們可以榮耀到神、榮耀到天父
[00:17:50.480 --> 00:17:53.960]  剛剛是婆婆
[00:17:53.960 --> 00:17:56.840]  我現在也很想介紹另一位妹妹
[00:17:56.840 --> 00:17:59.440]  這位妹妹在幾年前
[00:17:59.440 --> 00:18:01.320]  她只有四歲
[00:18:01.320 --> 00:18:05.200]  大概讀書到k2左右
[00:18:05.200 --> 00:18:09.400]  當時我在另一間教會實習的時候認識她
[00:18:09.400 --> 00:18:12.080]  她就是我的小拍檔
[00:18:12.080 --> 00:18:14.040]  她人小
[00:18:14.040 --> 00:18:17.520]  但是她很用心做天父的小助手
[00:18:17.520 --> 00:18:20.240]  在照片裡面你看到她舉著牌子
[00:18:20.240 --> 00:18:24.680]  那個牌子叫做「應有親子崇拜」
[00:18:24.680 --> 00:18:31.200]  因為她當時帶領著一些比她更小的小朋友
[00:18:31.200 --> 00:18:33.040]  回兒童主人學的課室
[00:18:33.040 --> 00:18:36.200]  所以她就舉著牌子引領那群小朋友
[00:18:36.200 --> 00:18:39.040]  後來我認識她媽媽
[00:18:39.040 --> 00:18:43.040]  知道原來她媽媽也經歷過一個免疫力的問題
[00:18:43.040 --> 00:18:45.680]  所有頭髮都脫了
[00:18:45.680 --> 00:18:48.400]  經歷過一個很艱難的時光
[00:18:48.400 --> 00:18:50.360]  但是她病好了之後
[00:18:50.360 --> 00:18:53.440]  她更加感覺到要親近神的重要
[00:18:53.440 --> 00:18:56.160]  因為神在她病的時候
[00:18:56.160 --> 00:18:58.400]  她看到的經文
[00:18:58.400 --> 00:19:01.640]  一字一句都打進她的心
[00:19:01.640 --> 00:19:04.920]  也令她可以很堅持地醫病
[00:19:04.920 --> 00:19:07.720]  也憑信心依靠神
[00:19:07.720 --> 00:19:10.480]  但是她又遇到一個問題
[00:19:10.480 --> 00:19:12.200]  她有讀寫障礙
[00:19:12.200 --> 00:19:16.760]  所以看聖經對她來說是一件很困難的事
[00:19:16.760 --> 00:19:18.640]  她也集中不了看聖經
[00:19:18.640 --> 00:19:20.880]  看著那些字飄來飄去
[00:19:20.880 --> 00:19:22.400]  她覺得很苦惱
