
[00:00:00.000 --> 00:00:03.000]  (主席)洪子明問候,各位亭姐妹平安
[00:02:25.000 --> 00:02:26.000]  (主席)我嚇大了
[00:02:26.000 --> 00:02:29.000]  (主席)應對這個
[00:02:29.000 --> 00:02:30.000]  (主席)嚇不到我
[00:02:30.000 --> 00:02:31.000]  (主席)因為我後面有
[00:02:31.000 --> 00:02:34.000]  (主席)耶和華
[00:02:34.000 --> 00:02:36.000]  (主席)各位靜姐妹
[00:02:36.000 --> 00:02:39.000]  (主席)當一個人願意敬權敬愛耶和華
[00:02:39.000 --> 00:02:41.000]  (主席)他會遇到的困難
[00:02:41.000 --> 00:02:42.000]  (主席)是越來越多
[00:02:42.000 --> 00:02:46.000]  (主席)其實這個現象不是在現在
[00:02:46.000 --> 00:02:48.000]  (主席)你讀出埃及的摩西
[00:02:48.000 --> 00:02:51.000]  (主席)摩西同樣
[00:02:52.000 --> 00:02:53.000]  (主席)一樣有這個經驗
[00:02:53.000 --> 00:02:55.000]  (主席)希西加在這裡有個經驗
[00:02:55.000 --> 00:02:56.000]  (主席)是跟摩西有的
[00:02:56.000 --> 00:02:58.000]  (主席)有兩個共同點
[00:02:58.000 --> 00:03:02.000]  (主席)遵守上帝
[00:03:02.000 --> 00:03:03.000]  (主席)聽上帝的話
[00:03:03.000 --> 00:03:05.000]  (主席)是有困難的
[00:03:05.000 --> 00:03:06.000]  (主席)先講摩西
[00:03:06.000 --> 00:03:09.000]  (主席)摩西上帝叫他回埃及
[00:03:09.000 --> 00:03:11.000]  (主席)去見法老王
[00:03:11.000 --> 00:03:14.000]  (主席)Let my people go
[00:03:14.000 --> 00:03:16.000]  (主席)放那些人走
[00:03:16.000 --> 00:03:17.000]  (主席)法老王怎樣?
[00:03:17.000 --> 00:03:20.000]  (主席)我不認識這個耶和華
[00:03:21.000 --> 00:03:22.000]  (主席)OK?
[00:03:22.000 --> 00:03:23.000]  (主席)這班人想偷懶
[00:03:23.000 --> 00:03:25.000]  (主席)現在每一天
[00:03:25.000 --> 00:03:26.000]  (主席)每一個人做一百塊
[00:03:26.000 --> 00:03:27.000]  (主席)我作問一下
[00:03:27.000 --> 00:03:29.000]  (主席)每一個人
[00:03:29.000 --> 00:03:31.000]  (主席)一天要做一百塊磚
[00:03:31.000 --> 00:03:33.000]  (主席)現在呢
[00:03:33.000 --> 00:03:36.000]  (主席)又要做一百塊磚
[00:03:36.000 --> 00:03:38.000]  (主席)不過我不provide
[00:03:38.000 --> 00:03:40.000]  (主席)禾稈草
[00:03:40.000 --> 00:03:41.000]  (主席)還有
[00:03:41.000 --> 00:03:43.000]  (主席)你自己去找
[00:03:43.000 --> 00:03:45.000]  (主席)是不是要命很多?
[00:03:45.000 --> 00:03:48.000]  (主席)你知道那些百姓走出去說
[00:03:48.000 --> 00:03:50.000]  (主席)摩西我們已經夠慘了
[00:03:50.000 --> 00:03:51.000]  (主席)你走來幫我們
[00:03:51.000 --> 00:03:52.000]  (主席)你看到我們已經夠慘了
[00:03:52.000 --> 00:03:53.000]  (主席)是不是?
[00:03:53.000 --> 00:03:56.000]  (主席)摩西聽上帝的話
[00:03:56.000 --> 00:03:57.000]  (主席)怎不知
[00:03:57.000 --> 00:03:59.000]  (主席)惹禍上身
[00:03:59.000 --> 00:04:01.000]  (主席)聽上帝的話
[00:04:01.000 --> 00:04:02.000]  (主席)有禍小身
[00:04:02.000 --> 00:04:05.000]  (主席)這是《新一級記》裡
[00:04:05.000 --> 00:04:07.000]  (主席)第五六章
[00:04:07.000 --> 00:04:09.000]  (主席)摩西回去
[00:04:09.000 --> 00:04:10.000]  (主席)聽上帝的話
[00:04:10.000 --> 00:04:11.000]  (主席)怎不知困難同床
[00:04:11.000 --> 00:04:13.000]  (主席)那些人還用石頭打死摩西
[00:04:13.000 --> 00:04:18.000]  (主席)那希西加呢?
[00:04:20.000 --> 00:04:21.000]  (主席)這時候
[00:04:21.000 --> 00:04:22.000]  (主席)他敬畏上帝
[00:04:22.000 --> 00:04:23.000]  (主席)你聽不聽到
[00:04:23.000 --> 00:04:24.000]  (主席)剛才被人嚇到
[00:04:24.000 --> 00:04:26.000]  (主席)嚇到被那個人侮辱
[00:04:26.000 --> 00:04:28.000]  (主席)OK
[00:04:28.000 --> 00:04:29.000]  (主席)第二
[00:04:29.000 --> 00:04:31.000]  (主席)在摩西的經驗當中
[00:04:31.000 --> 00:04:32.000]  (主席)摩西見到
[00:04:32.000 --> 00:04:34.000]  (主席)殺長子這個
[00:04:34.000 --> 00:04:36.000]  (主席)第十災
[00:04:36.000 --> 00:04:38.000]  (主席)應該很熟悉
[00:04:38.000 --> 00:04:40.000]  (主席)不是應該出記
[00:04:40.000 --> 00:04:42.000]  (主席)你知不知道逾越節在哪裡來的?
[00:04:42.000 --> 00:04:44.000]  (主席)就是出了一首記
[00:04:44.000 --> 00:04:45.000]  (主席)殺長子
[00:04:45.000 --> 00:04:48.000]  (主席)夜禍華的使者出現
[00:04:50.000 --> 00:04:52.000]  (主席)夜禍華使者出現的時候
[00:04:52.000 --> 00:04:53.000]  (主席)法老王
[00:04:53.000 --> 00:04:55.000]  (主席)心都寒了
[00:04:55.000 --> 00:04:57.000]  (主席)所有埃及的長子
[00:04:57.000 --> 00:05:01.000]  (主席)都被夜禍華使者在夜間殺了
[00:05:01.000 --> 00:05:03.000]  (主席)他沒辦法不放你走
[00:05:03.000 --> 00:05:05.000]  (主席)現在希西加
[00:05:05.000 --> 00:05:06.000]  (主席)在下一章你就會看到
[00:05:06.000 --> 00:05:07.000]  (主席)他被人嚇
[00:05:07.000 --> 00:05:09.000]  (主席)但是上帝會拯救他
[00:05:09.000 --> 00:05:11.000]  (主席)上帝派誰來?
[00:05:11.000 --> 00:05:14.000]  (主席)夜禍華的使者
[00:05:14.000 --> 00:05:15.000]  (主席)這是第九章
[00:05:15.000 --> 00:05:17.000]  (主席)是我第二章
[00:05:18.000 --> 00:05:20.000]  (主席)隔多一堂之後我會講
[00:05:20.000 --> 00:05:21.000]  (主席)夜禍華的使者出現
[00:05:21.000 --> 00:05:23.000]  (主席)想明白一件事
[00:05:23.000 --> 00:05:25.000]  (主席)當你去敬畏上帝的時候
[00:05:25.000 --> 00:05:26.000]  (主席)聽上帝的話
[00:05:26.000 --> 00:05:28.000]  (主席)你遇到很多困難
[00:05:28.000 --> 00:05:30.000]  (主席)不過越是多困難的時候
[00:05:30.000 --> 00:05:34.000]  (主席)就記得上帝才是他的權
[00:05:34.000 --> 00:05:36.000]  (主席)所以我說
[00:05:36.000 --> 00:05:39.000]  (主席)希西加在這裡的經驗
[00:05:39.000 --> 00:05:41.000]  (主席)是經典之經驗
[00:05:41.000 --> 00:05:43.000]  (主席)所以裡面的文筆
[00:05:43.000 --> 00:05:44.000]  (主席)是很美麗的
[00:05:46.000 --> 00:05:48.000]  (主席)如果你是讀聖經的人
[00:05:48.000 --> 00:05:49.000]  (主席)還是讀聖經文學的人
[00:05:49.000 --> 00:05:50.000]  (主席)是很有意思的
[00:05:50.000 --> 00:05:51.000]  (主席)如果你讀不了
[00:05:51.000 --> 00:05:53.000]  (主席)我都希望你能夠欣賞一點
[00:05:53.000 --> 00:05:55.000]  (主席)好了
[00:05:55.000 --> 00:05:59.000]  (主席)十八章七字是很重要的
[00:05:59.000 --> 00:06:00.000]  (主席)希西加作王
[00:06:00.000 --> 00:06:02.000]  (主席)我要確認一下
[00:06:02.000 --> 00:06:04.000]  (主席)希西加作王的時期
[00:06:04.000 --> 00:06:07.000]  (主席)是七一五至六八六
[00:06:07.000 --> 00:06:10.000]  (主席)主前七一五
[00:06:10.000 --> 00:06:13.000]  (主席)這個節點記
[00:06:13.000 --> 00:06:15.000]  (主席)因為在這個時候
[00:06:15.000 --> 00:06:17.000]  (主席)七二二就是北國亡了國
[00:06:17.000 --> 00:06:19.000]  (主席)亡給誰?
[00:06:19.000 --> 00:06:20.000]  (主席)亞述國
[00:06:20.000 --> 00:06:24.000]  (主席)現在亡了亞述國
[00:06:24.000 --> 00:06:26.000]  (主席)他要來侵佔南國
[00:06:26.000 --> 00:06:29.000]  (主席)所以希西加所處的地
[00:06:29.000 --> 00:06:30.000]  (主席)是很孤獨的
[00:06:30.000 --> 00:06:32.000]  (主席)因為北國亡了
[00:06:32.000 --> 00:06:34.000]  (主席)現在只剩下他一個好作王
[00:06:34.000 --> 00:06:36.000]  (主席)現在誰欺負他?
[00:06:36.000 --> 00:06:39.000]  (主席)亞述國
[00:06:39.000 --> 00:06:41.000]  (主席)大家看到第十八章七字那裡
[00:06:41.000 --> 00:06:43.000]  (主席)耶和華與他同在
[00:06:43.000 --> 00:06:45.000]  (主席)他無論往何處
[00:06:45.000 --> 00:06:47.000]  (主席)盡都亨通
[00:06:47.000 --> 00:06:50.000]  (主席)但是有一樣不亨通的
[00:06:50.000 --> 00:06:51.000]  (主席)怎樣?
[00:06:51.000 --> 00:06:52.000]  (主席)最大的敵人呢?
[00:06:52.000 --> 00:06:55.000]  (主席)他翻了一句
[00:06:55.000 --> 00:06:56.000]  (主席)大家看到一件事
[00:06:56.000 --> 00:06:57.000]  (主席)當你聽上帝的話
[00:06:57.000 --> 00:06:59.000]  (主席)你就要得罪惡人了
[00:06:59.000 --> 00:07:01.000]  (主席)聽到這句話嗎?
[00:07:01.000 --> 00:07:03.000]  (主席)當你聽上帝的話
[00:07:03.000 --> 00:07:05.000]  (主席)你就得罪惡人
[00:07:05.000 --> 00:07:09.000]  (主席)今天很多人聽上帝的話
[00:07:09.000 --> 00:07:10.000]  (主席)又不得罪惡人
[00:07:10.000 --> 00:07:12.000]  (主席)奧巴馬總統
[00:07:13.000 --> 00:07:14.000]  (主席)他敬畏上帝
[00:07:14.000 --> 00:07:16.000]  (主席)但是他又不敢得罪
[00:07:16.000 --> 00:07:18.000]  (主席)那些同性戀
[00:07:18.000 --> 00:07:21.000]  (主席)美國剛剛通過什麼?
[00:07:21.000 --> 00:07:25.000]  (主席)全國五十州同性戀合法化
[00:07:25.000 --> 00:07:28.000]  (主席)婚姻合法
[00:07:28.000 --> 00:07:29.000]  (主席)男與男可以結婚
[00:07:29.000 --> 00:07:30.000]  (主席)女與女可以結婚
[00:07:30.000 --> 00:07:32.000]  (主席)是剛剛上個星期
[00:07:32.000 --> 00:07:33.000]  (主席)高等法院
[00:07:33.000 --> 00:07:35.000]  (主席)批出說這個是constitutional
[00:07:35.000 --> 00:07:37.000]  (主席)還想將它寫進他們的憲章裡
[00:07:37.000 --> 00:07:40.000]  (主席)在這個星期之前
[00:07:40.000 --> 00:07:41.000]  (主席)還有十三州
[00:07:42.000 --> 00:07:43.000]  (主席)聽說不行
[00:07:43.000 --> 00:07:45.000]  (主席)但是現在
[00:07:45.000 --> 00:07:47.000]  (主席)聯邦政府
[00:07:47.000 --> 00:07:48.000]  (主席)美國聯邦政府
[00:07:48.000 --> 00:07:49.000]  (主席)川普這個卡
[00:07:49.000 --> 00:07:50.000]  (主席)什麼叫川普卡
[00:07:50.000 --> 00:07:51.000]  (主席)大家帶過橋牌沒有?
[00:07:51.000 --> 00:07:53.000]  (主席)川普卡
[00:07:53.000 --> 00:07:55.000]  (主席)知道什麼叫川普卡嗎?
[00:07:55.000 --> 00:07:57.000]  (主席)AC
[00:07:57.000 --> 00:07:59.000]  (主席)很大
[00:07:59.000 --> 00:08:01.000]  (主席)就是說
[00:08:01.000 --> 00:08:03.000]  (主席)聯邦政府說了都可以
[00:08:03.000 --> 00:08:04.000]  (主席)你們說不行
[00:08:04.000 --> 00:08:05.000]  (主席)他們都可以
[00:08:05.000 --> 00:08:06.000]  (主席)叫川普卡
[00:08:06.000 --> 00:08:07.000]  (主席)全部川普
[00:08:07.000 --> 00:08:08.000]  (主席)所以
[00:08:08.000 --> 00:08:09.000]  (主席)美國還剩下十三州
[00:08:09.000 --> 00:08:15.000]  (主席)忠於上帝不容許同性婚姻合法
[00:08:15.000 --> 00:08:17.000]  (主席)現在美國聯邦
[00:08:17.000 --> 00:08:18.000]  (主席)現在呢
[00:08:18.000 --> 00:08:19.000]  (主席)行了
[00:08:19.000 --> 00:08:22.000]  (主席)你看不看到一件事
[00:08:22.000 --> 00:08:23.000]  (主席)今天的人是怎樣
[00:08:23.000 --> 00:08:24.000]  (主席)你聽上帝的話
[00:08:24.000 --> 00:08:27.000]  (主席)你想
[00:08:27.000 --> 00:08:29.000]  (主席)要遵守上帝的話
[00:08:29.000 --> 00:08:31.000]  (主席)但是又不能遵守
[00:08:31.000 --> 00:08:34.000]  (主席)其實我這個星期
[00:08:34.000 --> 00:08:35.000]  (主席)我聽了很多感想就是
[00:08:35.000 --> 00:08:37.000]  (主席)為什麼今天那些美國的牧師
[00:08:38.000 --> 00:08:39.000]  (主席)美國
[00:08:39.000 --> 00:08:41.000]  (主席)總統的牧師
[00:08:41.000 --> 00:08:43.000]  (主席)你知道早幾十年前他是誰嗎
[00:08:43.000 --> 00:08:44.000]  (主席)Billy Graham
[00:08:44.000 --> 00:08:46.000]  (主席)現在是Rick Warren
[00:08:46.000 --> 00:08:50.000]  (主席)我其實是很生氣
[00:08:50.000 --> 00:08:51.000]  (主席)為什麼呢
[00:08:51.000 --> 00:08:53.000]  (主席)美國總統請他祈禱
[00:08:53.000 --> 00:08:54.000]  (主席)很威風
[00:08:54.000 --> 00:08:55.000]  (主席)現在美國總統做錯事
[00:08:55.000 --> 00:08:57.000]  (主席)他會這樣告訴美國總統嗎
[00:08:57.000 --> 00:08:59.000]  (主席)應該告訴美國總統
[00:08:59.000 --> 00:09:01.000]  (主席)你聽上帝的話
[00:09:01.000 --> 00:09:03.000]  (主席)你要上帝聽你祈禱
[00:09:03.000 --> 00:09:05.000]  (主席)麻煩你就要做上帝
[00:09:05.000 --> 00:09:07.000]  (主席)所要求的事
[00:09:08.000 --> 00:09:09.000]  (主席)對不對
[00:09:09.000 --> 00:09:12.000]  (主席)這個是不是很基本
[00:09:12.000 --> 00:09:15.000]  (主席)你不聽上帝的話
[00:09:15.000 --> 00:09:17.000]  (主席)上帝會不會聽你的祈禱
[00:09:17.000 --> 00:09:20.000]  (主席)你有小孩嗎
[00:09:20.000 --> 00:09:23.000]  (主席)你的孩子
[00:09:23.000 --> 00:09:25.000]  (主席)不聽你的話
[00:09:25.000 --> 00:09:26.000]  (主席)你會不會給他錢
[00:09:26.000 --> 00:09:31.000]  (主席)今天的聲音去了哪裡
[00:09:31.000 --> 00:09:33.000]  (主席)沒有
[00:09:33.000 --> 00:09:36.000]  (主席)但你讀聖經一件事就是
[00:09:36.000 --> 00:09:38.000]  (主席)聽上帝的話
[00:09:38.000 --> 00:09:40.000]  (主席)有困難
[00:09:40.000 --> 00:09:42.000]  (主席)而且這個困難是怎樣
[00:09:42.000 --> 00:09:44.000]  (主席)有亡國的危險
[00:09:44.000 --> 00:09:47.000]  (主席)那你總統為什麼不敢聽上帝的話
[00:09:47.000 --> 00:09:48.000]  (主席)因為聽了上帝的話
[00:09:48.000 --> 00:09:50.000]  (主席)怕別人選你不到
[00:09:50.000 --> 00:09:52.000]  (主席)其實奧巴馬已經到了第二任
[00:09:52.000 --> 00:09:54.000]  (主席)他不會再做了
[00:09:54.000 --> 00:09:55.000]  (主席)他有權
[00:09:55.000 --> 00:09:56.000]  (主席)他有資格
[00:09:56.000 --> 00:09:58.000]  (主席)可以不用叫人
[00:09:58.000 --> 00:09:59.000]  (主席)他已經知道了
[00:09:59.000 --> 00:10:00.000]  (主席)叫上你
[00:10:00.000 --> 00:10:02.000]  (主席)你看到他是什麼人性嗎
[00:10:06.000 --> 00:10:08.000]  (主席)希西加給我們看到一件事
[00:10:08.000 --> 00:10:10.000]  (主席)他聽上帝的話
[00:10:10.000 --> 00:10:12.000]  (主席)他這次有個災難
[00:10:12.000 --> 00:10:14.000]  (主席)下一講
[00:10:14.000 --> 00:10:16.000]  (主席)下一章19章
[00:10:16.000 --> 00:10:21.000]  (主席)我就會提到上帝怎樣幫他去解這個災難
[00:10:21.000 --> 00:10:23.000]  (主席)很美麗的
[00:10:23.000 --> 00:10:25.000]  (主席)所以大家要留意去讀希西加的歷史
[00:10:25.000 --> 00:10:27.000]  (主席)好了我們回到本文
[00:10:27.000 --> 00:10:28.000]  (主席)我是不是有大綱給你
[00:10:28.000 --> 00:10:30.000]  (主席)本文的開始
[00:10:30.000 --> 00:10:35.000]  (主席)你見到亞述王氣焰囂張
[00:10:35.000 --> 00:10:38.000]  (主席)猶大這個時候
[00:10:38.000 --> 00:10:39.000]  (主席)他的位置
[00:10:39.000 --> 00:10:42.000]  (主席)GG Korea
[00:10:42.000 --> 00:10:43.000]  (主席)國語
[00:10:43.000 --> 00:10:45.000]  (主席)岌岌可危
[00:10:45.000 --> 00:10:47.000]  (主席)隨時亡國
[00:10:47.000 --> 00:10:51.000]  (主席)因為這個不是開玩笑
[00:10:51.000 --> 00:10:54.000]  (主席)因為北國剛剛沒多久亡了國
[00:10:54.000 --> 00:10:56.000]  (主席)亡給誰
[00:10:56.000 --> 00:10:57.000]  (主席)亞述國
[00:10:57.000 --> 00:10:59.000]  (主席)現在這個亞述國派一個
[00:10:59.000 --> 00:11:04.000]  (主席)這個名字你今天要記
[00:11:04.000 --> 00:11:07.000]  (主席)是一個太監
[00:11:07.000 --> 00:11:10.000]  (主席)是代言人
[00:11:10.000 --> 00:11:12.000]  (主席)亞述王代言人
[00:11:12.000 --> 00:11:14.000]  (主席)待會我會提到他的名字
[00:11:14.000 --> 00:11:16.000]  (主席)好現在我們看第一點就是
[00:11:16.000 --> 00:11:18.000]  (主席)亞述王西那基勒
[00:11:18.000 --> 00:11:19.000]  (主席)Senatorial
[00:11:19.000 --> 00:11:21.000]  (主席)西那基勒中文翻譯
[00:11:21.000 --> 00:11:24.000]  (主席)攻打猶大
[00:11:24.000 --> 00:11:26.000]  (主席)這個是我今天講這個題目的
[00:11:26.000 --> 00:11:27.000]  (主席)是甚麼
[00:11:27.000 --> 00:11:30.000]  (主席)希西加執政記錄的二第二堂
[00:11:30.000 --> 00:11:33.000]  (主席)但是講亞述攻打猶大
[00:11:33.000 --> 00:11:35.000]  (主席)有上中下
[00:11:35.000 --> 00:11:38.000]  (主席)所以十九章有中和下
[00:11:38.000 --> 00:11:41.000]  (主席)十九章我會有兩堂來講
[00:11:41.000 --> 00:11:45.000]  (主席)現在上都讀到Sandy Haycutt
[00:11:45.000 --> 00:11:47.000]  (主席)很長
[00:11:47.000 --> 00:11:51.000]  (主席)十三節
[00:11:51.000 --> 00:11:53.000]  (主席)希西加作王十四年
[00:11:53.000 --> 00:11:55.000]  (主席)剛才我給了你
[00:11:55.000 --> 00:11:59.000]  (主席)他七一五年作王
[00:11:59.000 --> 00:12:02.000]  (主席)我想考考你的數學
[00:12:02.000 --> 00:12:06.000]  (主席)現在希西加作王十四年
[00:12:06.000 --> 00:12:09.000]  (主席)西拿紀勒要上來攻打猶大
[00:12:09.000 --> 00:12:11.000]  (主席)現在是甚麼年
[00:12:11.000 --> 00:12:13.000]  (主席)七零一沒錯
[00:12:13.000 --> 00:12:14.000]  (主席)很簡單的數目
[00:12:14.000 --> 00:12:16.000]  (主席)七一五減十四
[00:12:16.000 --> 00:12:18.000]  (主席)七零一
[00:12:18.000 --> 00:12:22.000]  (主席)主前七零一
[00:12:22.000 --> 00:12:25.000]  (主席)先來攻擊猶大周圍的堅固城牆
[00:12:25.000 --> 00:12:30.000]  (主席)接著就要取勝
[00:12:30.000 --> 00:12:32.000]  (主席)各位靖姐妹
[00:12:32.000 --> 00:12:34.000]  (主席)現在攻打猶大是甚麼呢
[00:12:34.000 --> 00:12:38.000]  (主席)攻打猶大是世界一級強國
[00:12:38.000 --> 00:12:42.000]  (主席)而你北角的鄰國已經亡了
[00:12:42.000 --> 00:12:44.000]  (主席)就輸給他們
[00:12:44.000 --> 00:12:46.000]  (主席)害怕嗎
[00:12:46.000 --> 00:12:48.000]  (主席)在印尼是害怕的
[00:12:48.000 --> 00:12:50.000]  (主席)為甚麼會弄成這樣
[00:12:50.000 --> 00:12:55.000]  (主席)因為希西加聽上帝的話
[00:12:55.000 --> 00:12:58.000]  (主席)不聽亞述王的話
[00:12:58.000 --> 00:13:00.000]  (主席)亞述王就會發火
[00:13:00.000 --> 00:13:01.000]  (主席)就會生氣
[00:13:01.000 --> 00:13:02.000]  (主席)我就要攻打你
[00:13:02.000 --> 00:13:04.000]  (主席)其實呢
[00:13:04.000 --> 00:13:06.000]  (主席)你去分析歷史
[00:13:06.000 --> 00:13:08.000]  (主席)亞述王其實野心很大
[00:13:08.000 --> 00:13:12.000]  (主席)他根本想南下取得埃及
[00:13:12.000 --> 00:13:14.000]  (主席)猶大在中間
[00:13:14.000 --> 00:13:17.000]  (主席)所以他順道取你的時候
[00:13:17.000 --> 00:13:18.000]  (主席)根本呢
[00:13:18.000 --> 00:13:20.000]  (主席)志在埃及
[00:13:20.000 --> 00:13:24.000]  (主席)中國有句說話
[00:13:24.000 --> 00:13:29.000]  (主席)杭莊武劍志在沛公
[00:13:29.000 --> 00:13:30.000]  (主席)知道嗎
[00:13:30.000 --> 00:13:31.000]  (主席)他武劍
[00:13:31.000 --> 00:13:33.000]  (主席)其實想殺沛公
[00:13:33.000 --> 00:13:35.000]  (主席)沛公就是劉備
[00:13:35.000 --> 00:13:36.000]  (主席)OK
[00:13:36.000 --> 00:13:38.000]  (主席)他說攻打耶路撒冷
[00:13:38.000 --> 00:13:40.000]  (主席)他志在埃及
[00:13:40.000 --> 00:13:42.000]  (主席)所以他提到埃及
[00:13:42.000 --> 00:13:44.000]  (主席)好了
[00:13:44.000 --> 00:13:46.000]  (主席)但是呢
[00:13:46.000 --> 00:13:49.000]  (主席)希西加也有軟弱的時間
[00:13:49.000 --> 00:13:51.000]  (主席)一聽見他來打
[00:13:51.000 --> 00:13:54.000]  (主席)我有罪
[00:13:54.000 --> 00:13:57.000]  (主席)你看見這幾個字嗎
[00:13:57.000 --> 00:14:00.000]  (主席)求你離開
[00:14:00.000 --> 00:14:02.000]  (主席)第十四節
[00:14:02.000 --> 00:14:04.000]  (主席)你不要打我
[00:14:04.000 --> 00:14:07.000]  (主席)你要多少錢我都給
[00:14:07.000 --> 00:14:09.000]  (主席)各位兄弟姐妹
[00:14:09.000 --> 00:14:10.000]  (主席)其實我們讀到這裡
[00:14:10.000 --> 00:14:14.000]  (主席)希西加也有軟弱的時刻
[00:14:14.000 --> 00:14:16.000]  (主席)我希望這個叫英文
[00:14:16.000 --> 00:14:18.000]  (主席)是momentary lapse
[00:14:18.000 --> 00:14:20.000]  (主席)突然間不行
[00:14:20.000 --> 00:14:24.000]  (主席)你看他怎樣
[00:14:24.000 --> 00:14:26.000]  (主席)他很蠢
[00:14:26.000 --> 00:14:28.000]  (主席)於是呢
[00:14:28.000 --> 00:14:31.000]  (主席)他將希西加
[00:14:31.000 --> 00:14:34.000]  (主席)亞瑟王罰他甚麼
[00:14:34.000 --> 00:14:38.000]  (主席)三百卡蓮特銀紙
[00:14:38.000 --> 00:14:41.000]  (主席)金紙三十卡蓮特
[00:14:41.000 --> 00:14:49.000]  (主席)我特意去找大經書
[00:14:49.000 --> 00:14:53.000]  (主席)有一本書是一九五零年作的
[00:14:53.000 --> 00:14:55.000]  (主席)五零年是現在多少年
[00:14:55.000 --> 00:14:59.000]  (主席)六十多年了
[00:14:59.000 --> 00:15:01.000]  (主席)六十五年前了
[00:15:01.000 --> 00:15:02.000]  (主席)五零年的人呢
[00:15:02.000 --> 00:15:04.000]  (主席)今年幾多歲
[00:15:04.000 --> 00:15:06.000]  (主席)今年可以拿老人金了
[00:15:06.000 --> 00:15:08.000]  (主席)是不是
[00:15:08.000 --> 00:15:11.000]  (主席)我的手術行不行
[00:15:11.000 --> 00:15:13.000]  (主席)ok
[00:15:13.000 --> 00:15:15.000]  (主席)在一九五零年的時候呢
[00:15:15.000 --> 00:15:18.000]  (主席)一卡蓮特的銀
[00:15:18.000 --> 00:15:22.000]  (主席)是三百七十英鎊
[00:15:22.000 --> 00:15:25.000]  (主席)當時的英鎊呢
[00:15:25.000 --> 00:15:28.000]  (主席)是兩百元美金
[00:15:28.000 --> 00:15:31.000]  (主席)就是一千元美金
[00:15:31.000 --> 00:15:33.000]  (主席)現在英鎊
[00:15:33.000 --> 00:15:36.000]  (主席)這些有沒有人讀金融的
[00:15:36.000 --> 00:15:39.000]  (主席)現在英鎊是多少錢美金
[00:15:39.000 --> 00:15:42.000]  (主席)一個多而已
[00:15:42.000 --> 00:15:44.000]  (主席)當時貴一點
[00:15:44.000 --> 00:15:49.000]  (主席)就是英鎊已經貶值了
[00:15:49.000 --> 00:15:51.000]  (主席)當時是兩個八現在是一個七
[00:15:51.000 --> 00:15:52.000]  (主席)是不是
