
[00:00:00.000 --> 00:00:06.000]  上一次和大家開始了《耶利米愛歌》這個系列
[00:03:58.000 --> 00:04:01.000]  而不是神真正跟他們講說話
[00:04:01.000 --> 00:04:03.000]  第一章就是
[00:04:03.000 --> 00:04:06.000]  耶路撒冷或錫安的寡婦
[00:04:06.000 --> 00:04:12.000]  親自向世人哀求投訴
[00:04:12.000 --> 00:04:16.000]  我講過耶利米愛國的結構
[00:04:16.000 --> 00:04:19.000]  是非常獨特
[00:04:19.000 --> 00:04:23.000]  五章的經文都有字母詩
[00:04:23.000 --> 00:04:28.000]  上次跟大家講了字母詩是什麼
[00:04:28.000 --> 00:04:30.000]  五章都有字母詩
[00:04:30.000 --> 00:04:32.000]  有很多聖經學者
[00:04:32.000 --> 00:04:34.000]  有很多解經家
[00:04:34.000 --> 00:04:36.000]  都說第五章沒有字母詩
[00:04:36.000 --> 00:04:38.000]  但是我不同意
[00:04:38.000 --> 00:04:39.000]  如果你看清楚一點
[00:04:39.000 --> 00:04:41.000]  第五章其實是一個
[00:04:41.000 --> 00:04:44.000]  變相或小型的字母詩
[00:04:44.000 --> 00:04:46.000]  每一章都有
[00:04:46.000 --> 00:04:48.000]  但是每一章都有少許不同
[00:04:48.000 --> 00:04:52.000]  我叫這些做瑕疵
[00:04:52.000 --> 00:04:55.000]  只有第二章是完全沒有瑕疵
[00:04:55.000 --> 00:04:58.000]  是傳統的字母詩
[00:04:58.000 --> 00:05:00.000]  為什麼第二章沒有瑕疵
[00:05:00.000 --> 00:05:02.000]  我上次都講過
[00:05:02.000 --> 00:05:05.000]  第二章的主角就是神自己
[00:05:05.000 --> 00:05:06.000]  在耶和華
[00:05:06.000 --> 00:05:08.000]  神是沒有瑕疵的
[00:05:08.000 --> 00:05:10.000]  所以第二章是沒有
[00:05:10.000 --> 00:05:14.000]  但是其餘的章節都有些瑕疵
[00:05:14.000 --> 00:05:17.000]  你說第一章有什麼瑕疵
[00:05:17.000 --> 00:05:21.000]  就是第十六個字母和第十七個字母
[00:05:21.000 --> 00:05:26.000]  Pay和Iron的次序是調轉了
[00:05:26.000 --> 00:05:28.000]  第一章是Iron先走
[00:05:28.000 --> 00:05:30.000]  然後才到Pay
[00:05:30.000 --> 00:05:33.000]  二三四章都是Pay先走
[00:05:33.000 --> 00:05:35.000]  先過Iron
[00:05:35.000 --> 00:05:39.000]  猶太人是懂得希伯來的字母
[00:05:39.000 --> 00:05:42.000]  所以他們一讀的時候就很清楚
[00:05:42.000 --> 00:05:44.000]  有些東西不對了
[00:05:44.000 --> 00:05:46.000]  為什麼這兩個字母會調轉了
[00:05:46.000 --> 00:05:48.000]  所以他們自然就會將注意力
[00:05:48.000 --> 00:05:51.000]  放在第十六和第十七節
[00:05:51.000 --> 00:05:53.000]  兩節的經文
[00:05:53.000 --> 00:05:56.000]  剛才我們Larry都讀了
[00:05:56.000 --> 00:05:58.000]  我們不妨再讀一次
[00:05:58.000 --> 00:06:00.000]  第十六節是說什麼
[00:06:00.000 --> 00:06:02.000]  我因這些事哭泣
[00:06:02.000 --> 00:06:04.000]  我眼淚汪汪
[00:06:04.000 --> 00:06:07.000]  這個是和合本的翻譯
[00:06:07.000 --> 00:06:10.000]  其實原文的翻譯是什麼
[00:06:10.000 --> 00:06:12.000]  我因此哭泣
[00:06:12.000 --> 00:06:17.000]  我的眼睛流出眼淚
[00:06:17.000 --> 00:06:19.000]  不是我漏口
[00:06:19.000 --> 00:06:21.000]  讀多了一個我的眼睛
[00:06:21.000 --> 00:06:25.000]  原文真的有兩個我的眼睛
[00:06:25.000 --> 00:06:29.000]  這個就是耶利米所愛用的手法
[00:06:29.000 --> 00:06:31.000]  是重複的字眼
[00:06:31.000 --> 00:06:34.000]  代表經文的重要性
[00:06:34.000 --> 00:06:36.000]  在耶利米書的四章十九
[00:06:36.000 --> 00:06:39.000]  六章十四 八章十一
[00:06:39.000 --> 00:06:42.000]  二十二章二十九和二十三章二十五
[00:06:42.000 --> 00:06:46.000]  都有重複的字眼出現
[00:06:46.000 --> 00:06:49.000]  這一節的經文增加了我的信心
[00:06:49.000 --> 00:06:51.000]  我頭頭心想
[00:06:51.000 --> 00:06:53.000]  這些瑕疵會不會是
[00:06:53.000 --> 00:06:56.000]  耶利米要指出經文的重心
[00:06:56.000 --> 00:06:58.000]  我都有一點點懷疑
[00:06:58.000 --> 00:07:00.000]  但是看到了這一節的經文
[00:07:00.000 --> 00:07:03.000]  給我打了一針的強心針
[00:07:03.000 --> 00:07:04.000]  為什麼
[00:07:04.000 --> 00:07:08.000]  是說到哭泣耶利米先知的哭泣
[00:07:08.000 --> 00:07:10.000]  我們知道哀歌這個名字
[00:07:10.000 --> 00:07:12.000]  上次和大家說的意思
[00:07:12.000 --> 00:07:14.000]  就是大聲的哭泣
[00:07:14.000 --> 00:07:16.000]  我們知道耶利米先知
[00:07:16.000 --> 00:07:18.000]  就是哭泣的先知
[00:07:18.000 --> 00:07:22.000]  所以這個就是經文的重要性
[00:07:22.000 --> 00:07:25.000]  其實十六十七節
[00:07:25.000 --> 00:07:29.000]  是整個第一章的總結
[00:07:29.000 --> 00:07:32.000]  說出是神發出命令
[00:07:32.000 --> 00:07:35.000]  使到以色列人的仇敵不勝
[00:07:35.000 --> 00:07:38.000]  使到以色列的人民辜負
[00:07:38.000 --> 00:07:41.000]  本來他們是分別為聖
[00:07:41.000 --> 00:07:43.000]  現在成為不潔之民
[00:07:43.000 --> 00:07:48.000]  我們看到帶出一個非常重要的訊息
[00:07:48.000 --> 00:07:50.000]  就是無人安慰
[00:07:50.000 --> 00:07:54.000]  第十六節是說到神不去安慰他
[00:07:54.000 --> 00:07:57.000]  第十七節是說到連人都不安慰
[00:07:57.000 --> 00:08:03.000]  在第一章無人安慰是一個很重要的訊息
[00:08:03.000 --> 00:08:05.000]  居然在十六十七節
[00:08:05.000 --> 00:08:08.000]  是兩次出現無人安慰
[00:08:08.000 --> 00:08:10.000]  所以我們看到十六十七節
[00:08:10.000 --> 00:08:12.000]  真是第一章的總結
[00:08:12.000 --> 00:08:16.000]  其實在經文裡面
[00:08:16.000 --> 00:08:19.000]  一共五次說到無人安慰
[00:08:19.000 --> 00:08:22.000]  兩次就在十六十七節
[00:08:22.000 --> 00:08:27.000]  三次經文說到無人安慰耶路撒冷
[00:08:27.000 --> 00:08:31.000]  在二節、九節和十七節
[00:08:31.000 --> 00:08:35.000]  兩次是說到無人安慰錫安的寡婦
[00:08:35.000 --> 00:08:38.000]  十六節和二十一節
[00:08:38.000 --> 00:08:40.000]  我們看到其實猶太人
[00:08:40.000 --> 00:08:42.000]  當他們哀動的時候
[00:08:42.000 --> 00:08:45.000]  是一個集體的行動
[00:08:45.000 --> 00:08:49.000]  大家坐在灰堆裡面披麻蒙灰
[00:08:49.000 --> 00:08:52.000]  來彼此慰問
[00:08:52.000 --> 00:08:56.000]  當在滅國這麼大、這麼悲慘的時候
[00:08:56.000 --> 00:08:58.000]  沒有人來慰問
[00:08:58.000 --> 00:09:03.000]  其實是大大增加了痛苦
[00:09:03.000 --> 00:09:08.000]  作者不斷地向讀者、向路人
[00:09:08.000 --> 00:09:11.000]  來邀請他們的安慰
[00:09:11.000 --> 00:09:16.000]  其實他們真正需要的安慰者是神自己
[00:09:16.000 --> 00:09:18.000]  只有神能夠安慰他們
[00:09:18.000 --> 00:09:20.000]  因為神是大能的
[00:09:20.000 --> 00:09:24.000]  只有神能夠安慰他們
[00:09:24.000 --> 00:09:29.000]  林丹子經文五次說到無人安慰
[00:09:29.000 --> 00:09:32.000]  亦五次提到歎息
[00:09:32.000 --> 00:09:35.000]  一章四節是祭司的歎息
[00:09:35.000 --> 00:09:39.000]  一章八節是耶路撒冷的歎息
[00:09:39.000 --> 00:09:42.000]  一章十一節是全民的歎息
[00:09:42.000 --> 00:09:46.000]  兩次是講到錫安或耶路撒冷的歎息
[00:09:46.000 --> 00:09:49.000]  在二十一節、二十二節
[00:09:49.000 --> 00:09:54.000]  這個哀歌很明顯是全部以色列人的歎息
[00:09:54.000 --> 00:09:56.000]  以前他們在埃及的時候
[00:09:56.000 --> 00:09:59.000]  全部都是因為做苦工
[00:09:59.000 --> 00:10:01.000]  被埃及人來苦待
[00:10:01.000 --> 00:10:03.000]  所以他們歎息
[00:10:03.000 --> 00:10:06.000]  那時候神有沒有聽他們的?
[00:10:06.000 --> 00:10:07.000]  有聽到
[00:10:07.000 --> 00:10:09.000]  神是猜牌摸勢
[00:10:09.000 --> 00:10:12.000]  帶他們出菌榜
[00:10:12.000 --> 00:10:13.000]  進入安息地
[00:10:13.000 --> 00:10:15.000]  進入迦南地
[00:10:15.000 --> 00:10:17.000]  今次呢
[00:10:17.000 --> 00:10:21.000]  神是將他們從安息迦南地趕出來
[00:10:21.000 --> 00:10:23.000]  再次進入菌榜
[00:10:23.000 --> 00:10:26.000]  就是巴比倫的菌榜
[00:10:26.000 --> 00:10:28.000]  神有沒有回答?
[00:10:28.000 --> 00:10:32.000]  神好像沒有聽見他們的哀求
[00:10:32.000 --> 00:10:34.000]  要去到第三章
[00:10:34.000 --> 00:10:38.000]  才開始有一點給以色列人的希望
[00:10:38.000 --> 00:10:43.000]  就是哀歌的三章五十九至六十一節
[00:10:43.000 --> 00:10:47.000]  而哀歌最重複出現的字眼
[00:10:47.000 --> 00:10:50.000]  就是全部就是所有
[00:10:50.000 --> 00:10:52.000]  在說中文的翻譯
[00:10:52.000 --> 00:10:54.000]  翻譯成一切
[00:10:54.000 --> 00:10:56.000]  或者是都
[00:10:56.000 --> 00:10:58.000]  或者是全都
[00:10:58.000 --> 00:11:02.000]  我們見到這個事情的嚴重性
[00:11:02.000 --> 00:11:04.000]  是全部的毀滅
[00:11:04.000 --> 00:11:08.000]  是所有一切都失去
[00:11:08.000 --> 00:11:10.000]  例如一章二節
[00:11:10.000 --> 00:11:12.000]  說一切親愛的朋友
[00:11:12.000 --> 00:11:15.000]  親友當中找不到安慰
[00:11:15.000 --> 00:11:17.000]  一章三節
[00:11:17.000 --> 00:11:19.000]  說敵人都逼迫他
[00:11:19.000 --> 00:11:22.000]  一章四節說耶路撒冷的城門
[00:11:22.000 --> 00:11:24.000]  全都淒涼
[00:11:24.000 --> 00:11:26.000]  我這裡要說說
[00:11:26.000 --> 00:11:28.000]  如果你看和合本的話
[00:11:28.000 --> 00:11:30.000]  你見不到是全都
[00:11:30.000 --> 00:11:34.000]  原文是有但是和合本是沒有翻譯到
[00:11:34.000 --> 00:11:36.000]  一章六節說
[00:11:36.000 --> 00:11:39.000]  錫安城全都失去榮耀
[00:11:39.000 --> 00:11:40.000]  一章七節
[00:11:40.000 --> 00:11:44.000]  耶路撒冷因困苦困迫之時
[00:11:44.000 --> 00:11:47.000]  就思想以前一切的落景
[00:11:47.000 --> 00:11:49.000]  一章八節
[00:11:49.000 --> 00:11:52.000]  說數來尊敬他的都藐視他
[00:11:52.000 --> 00:11:54.000]  一章十一節
[00:11:54.000 --> 00:11:56.000]  說他的民都嘆息
[00:11:56.000 --> 00:11:58.000]  一章十五節
[00:11:58.000 --> 00:12:01.000]  主興翰我中間一切的勇士
[00:12:01.000 --> 00:12:03.000]  一章二十一節
[00:12:03.000 --> 00:12:05.000]  說我所有的仇敵
[00:12:05.000 --> 00:12:07.000]  這節的經文都是一樣
[00:12:07.000 --> 00:12:10.000]  和合本是沒有翻譯到所有
[00:12:10.000 --> 00:12:12.000]  二十二節說
[00:12:12.000 --> 00:12:16.000]  你怎樣因我一切罪過待我
[00:12:16.000 --> 00:12:20.000]  我們見到耶利米的描述是全面的
[00:12:20.000 --> 00:12:22.000]  是透徹的
[00:12:22.000 --> 00:12:25.000]  他一切全部的勇士都沒有用
[00:12:25.000 --> 00:12:29.000]  他失去了一切的物業出產
[00:12:29.000 --> 00:12:33.000]  他所有的榮耀都全部失去了
[00:12:33.000 --> 00:12:37.000]  這個錫安的寡婦
[00:12:37.000 --> 00:12:40.000]  求人來看他一眼
[00:12:40.000 --> 00:12:42.000]  但是沒有人來同情他
[00:12:42.000 --> 00:12:45.000]  沒有人來安慰他
[00:12:45.000 --> 00:12:47.000]  因為他的罪
[00:12:47.000 --> 00:12:50.000]  所以沒有人來同情他
[00:12:50.000 --> 00:12:52.000]  但是這個錫安的寡婦
[00:12:52.000 --> 00:12:55.000]  三次哀求耶和華
[00:12:55.000 --> 00:12:57.000]  求你看我
[00:12:57.000 --> 00:12:59.000]  九節十一節和二十節
[00:12:59.000 --> 00:13:02.000]  一次呼喚路人來觀看
[00:13:02.000 --> 00:13:04.000]  是十二節
[00:13:04.000 --> 00:13:08.000]  說不定呼喚這個字太強了
[00:13:08.000 --> 00:13:11.000]  他只不過是在灰塵中的一個婦人
[00:13:11.000 --> 00:13:14.000]  他受到羞辱被人藐視
[00:13:14.000 --> 00:13:16.000]  被人遺棄
[00:13:16.000 --> 00:13:18.000]  他沒有辦法只可以舉起雙手
[00:13:18.000 --> 00:13:21.000]  來呼求別人來幫他
[00:13:21.000 --> 00:13:23.000]  哀求的十七節
[00:13:23.000 --> 00:13:26.000]  他是遭到徹底的失敗
[00:13:26.000 --> 00:13:28.000]  徹底的被毀壞
[00:13:28.000 --> 00:13:30.000]  這個錫安的寡婦
[00:13:30.000 --> 00:13:32.000]  可能根本沒有力量
[00:13:32.000 --> 00:13:34.000]  來大聲呼叫
[00:13:34.000 --> 00:13:36.000]  他是師聲力竭
[00:13:36.000 --> 00:13:38.000]  他只不過是用著沙啞的聲音
[00:13:38.000 --> 00:13:42.000]  他斷斷續續無力地說
[00:13:42.000 --> 00:13:44.000]  看一看我
[00:13:44.000 --> 00:13:46.000]  求你看看我
[00:13:46.000 --> 00:13:48.000]  哪怕是一眼
[00:13:48.000 --> 00:13:50.000]  請你看看我
[00:13:50.000 --> 00:13:53.000]  這個就是作者在經文當中
[00:13:53.000 --> 00:13:55.000]  強迫我們去做的事
[00:13:55.000 --> 00:13:59.000]  就是迫我們去聽這個錫安寡婦的哀求
[00:13:59.000 --> 00:14:01.000]  迫我們去看我們不願意看
[00:14:01.000 --> 00:14:04.000]  也不忍心去看的事
[00:14:04.000 --> 00:14:08.000]  神會不會聽見她的哀求來打救她
[00:14:08.000 --> 00:14:10.000]  我們不知道
[00:14:10.000 --> 00:14:14.000]  但是我們的眼睛就情不自禁地
[00:14:14.000 --> 00:14:19.000]  向著作者想指的方向看過去
[00:14:19.000 --> 00:14:22.000]  希望我們今次讀耶利米哀歌
[00:14:22.000 --> 00:14:24.000]  不是草草了事
[00:14:24.000 --> 00:14:27.000]  不是只不過輕輕地看一眼
[00:14:27.000 --> 00:14:31.000]  而是真真正正去讀耶利米哀歌
[00:14:31.000 --> 00:14:34.000]  發掘裡面的寶藏
[00:14:34.000 --> 00:14:37.000]  教我們怎樣來面對苦難
[00:14:37.000 --> 00:14:41.000]  怎樣能夠走出憂鬱黑暗
[00:14:41.000 --> 00:14:43.000]  我們剛才說
[00:14:43.000 --> 00:14:47.000]  耶利米哀歌是分開上半章和下半章
[00:14:47.000 --> 00:14:51.000]  上半章是講到錫安寡婦的苦楚
[00:14:51.000 --> 00:14:54.000]  是一章的一至十一節
[00:14:54.000 --> 00:14:55.000]  一開始說
[00:14:55.000 --> 00:14:58.000]  以前耶路撒冷城是充滿人的
[00:14:58.000 --> 00:15:01.000]  現在荒涼了
[00:15:01.000 --> 00:15:04.000]  連野狗也在其中
[00:15:04.000 --> 00:15:07.000]  以前列國中本為大
[00:15:07.000 --> 00:15:11.000]  現在變成一個寡婦
[00:15:11.000 --> 00:15:15.000]  以前高高在上好像一個皇后
[00:15:15.000 --> 00:15:18.000]  現在成為階下囚
[00:15:18.000 --> 00:15:21.000]  還要獻祭給巴比倫
[00:15:21.000 --> 00:15:24.000]  經文說她是一個寡婦
[00:15:24.000 --> 00:15:27.000]  為什麼叫她寡婦?
[00:15:27.000 --> 00:15:28.000]  在聖經裡面
[00:15:28.000 --> 00:15:31.000]  經常用夫妻的關係來形容
[00:15:31.000 --> 00:15:34.000]  以色列人和神的關係
[00:15:34.000 --> 00:15:38.000]  和我們和耶穌基督的關係
[00:15:38.000 --> 00:15:40.000]  她為什麼會變成寡婦?
[00:15:40.000 --> 00:15:41.000]  不是神離開她
[00:15:41.000 --> 00:15:44.000]  是她離開了神
[00:15:44.000 --> 00:15:47.000]  經文說到一切親愛的中間
[00:15:47.000 --> 00:15:50.000]  沒有一個人來安慰她
[00:15:50.000 --> 00:15:52.000]  她還有情人嗎?
[00:15:52.000 --> 00:15:55.000]  是有情人,但他們不安慰她
[00:15:55.000 --> 00:15:58.000]  這些情人就是她所拜的偶像
[00:15:58.000 --> 00:16:01.000]  就是她所依靠的列國
[00:16:01.000 --> 00:16:04.000]  其中一個就是埃及
[00:16:04.000 --> 00:16:07.000]  在耶利米蘇的二章三十六節
[00:16:07.000 --> 00:16:12.000]  說到他們是以色列人親愛的
[00:16:12.000 --> 00:16:15.000]  是他們所戀愛的
[00:16:15.000 --> 00:16:19.000]  但是當他們真的遭到災難的時候
[00:16:19.000 --> 00:16:22.000]  不單止這些列國不來幫他們
[00:16:22.000 --> 00:16:25.000]  反而他們是愚弄他們
[00:16:25.000 --> 00:16:28.000]  甚至是背叛他們
[00:16:28.000 --> 00:16:31.000]  另外我們也看到
[00:16:31.000 --> 00:16:34.000]  耶利米蘇裡面提到有以東王
[00:16:34.000 --> 00:16:37.000]  有摩訶王和阿門王
[00:16:37.000 --> 00:16:39.000]  他們都來到耶路撒冷
[00:16:39.000 --> 00:16:42.000]  希望和猶太人結盟
[00:16:42.000 --> 00:16:44.000]  來對抗巴比倫
[00:16:44.000 --> 00:16:46.000]  其實他們需要的不是這些列國
[00:16:46.000 --> 00:16:49.000]  他們需要的是神自己
[00:16:49.000 --> 00:16:51.000]  但他就和這些列國結盟
[00:16:51.000 --> 00:16:53.000]  依靠他們
[00:16:53.000 --> 00:16:55.000]  但我們看到
[00:16:55.000 --> 00:16:58.000]  神就用這些國家摩訶阿門
[00:16:58.000 --> 00:17:01.000]  來攻打猶太人
[00:17:01.000 --> 00:17:04.000]  在述詩篇的一百三十七篇
[00:17:04.000 --> 00:17:07.000]  讓我們看到當耶路撒冷遭難的日子
[00:17:07.000 --> 00:17:09.000]  這些僧人不單止不幫他們
[00:17:09.000 --> 00:17:11.000]  還幸災樂禍
[00:17:11.000 --> 00:17:13.000]  說拆毀拆毀
[00:17:13.000 --> 00:17:17.000]  直拆到禁忌
[00:17:17.000 --> 00:17:21.000]  錫安真的遭受了很多苦難
[00:17:21.000 --> 00:17:24.000]  在述愛哥的一章三節
[00:17:24.000 --> 00:17:27.000]  說神將他們遷移到外邦
[00:17:27.000 --> 00:17:32.000]  他住在列國中尋不著安息
[00:17:32.000 --> 00:17:34.000]  神和以色列人納約
[00:17:34.000 --> 00:17:37.000]  說他們如果守約的話可以安息
[00:17:37.000 --> 00:17:40.000]  可以住在應許之地
[00:17:40.000 --> 00:17:42.000]  但如果他們毀約的話
[00:17:42.000 --> 00:17:44.000]  會被驅逐到列國
[00:17:44.000 --> 00:17:47.000]  這個信息在述利未記的二十六章
[00:17:47.000 --> 00:17:51.000]  生命記的二十八章講得很清楚
[00:17:51.000 --> 00:17:54.000]  在述愛哥的一章四節
[00:17:54.000 --> 00:17:59.000]  是第一次講到寡婦的名字叫做錫安
[00:17:59.000 --> 00:18:03.000]  耶路撒冷城就是在述錫安山上
[00:18:03.000 --> 00:18:09.000]  錫安這個字在正經第一次出現
[00:18:09.000 --> 00:18:13.000]  在述撒姆以下的五章七節
[00:18:13.000 --> 00:18:17.000]  錫安亦被稱為大衛之城
[00:18:17.000 --> 00:18:19.000]  列王紀上的八章一節
[00:18:19.000 --> 00:18:22.000]  亦被稱為大君王的城
[00:18:22.000 --> 00:18:25.000]  在述詩篇的四十八篇
[00:18:25.000 --> 00:18:27.000]  錫安和耶路撒冷城
[00:18:27.000 --> 00:18:31.000]  通用的名字都是代表敬拜的中心
[00:18:31.000 --> 00:18:34.000]  我們知道在述如月節
[00:18:34.000 --> 00:18:36.000]  鑄盤節和五秦節
[00:18:36.000 --> 00:18:38.000]  三個大節日
[00:18:38.000 --> 00:18:42.000]  猶太人的男丁都要上耶路撒冷去敬拜
[00:18:42.000 --> 00:18:46.000]  在述路上是非常非常之熱鬧
[00:18:46.000 --> 00:18:50.000]  在述以賽亞書的三十五章的十節
[00:18:50.000 --> 00:18:52.000]  講到千禧年國度
[00:18:52.000 --> 00:18:54.000]  人們上耶路撒冷去敬拜的時候
[00:18:54.000 --> 00:19:01.000]  為耶和華救贖的民必歸回 歌唱來到錫安
[00:19:01.000 --> 00:19:04.000]  現在一片荒涼
[00:19:04.000 --> 00:19:06.000]  在哀歌的一章四節
[00:19:06.000 --> 00:19:10.000]  說錫安的路徑因無人來守聖節
[00:19:10.000 --> 00:19:14.000]  就悲傷 聖門淒涼
[00:19:14.000 --> 00:19:17.000]  在述詩篇的四十八篇
[00:19:17.000 --> 00:19:21.000]  八十四篇 一百二十二 一百二十五篇
[00:19:21.000 --> 00:19:26.000]  都講到敬拜神是充滿了讚美 充滿了歡樂
[00:19:26.000 --> 00:19:32.000]  但是現在祭司和聖殿裏獻唱的年青女子
[00:19:32.000 --> 00:19:35.000]  她們都嘆息 她們都受苦
[00:19:35.000 --> 00:19:39.000]  約爾書的一章八至九節
[00:19:39.000 --> 00:19:44.000]  神就是用巴比倫來懲罰耶路撒冷
[00:19:44.000 --> 00:19:46.000]  來懲罰猶太人
[00:19:46.000 --> 00:19:48.000]  我曾經講過
[00:19:48.000 --> 00:19:55.000]  在耶利米書裏超過一百五十次提到巴比倫這個國家
[00:19:55.000 --> 00:19:58.000]  巴比倫就是神的大錘
[00:19:58.000 --> 00:20:02.000]  來懲罰耶路撒冷 來懲罰猶太人
[00:20:02.000 --> 00:20:06.000]  在這個大錘的後面其實就是神的手
[00:20:06.000 --> 00:20:10.000]  所以在哀歌裏一次都沒有提到巴比倫
[00:20:10.000 --> 00:20:15.000]  就是因為真正的執行審判者是神自己
[00:20:15.000 --> 00:20:18.000]  作者很清楚地指出
[00:20:18.000 --> 00:20:24.000]  他們受苦難的原因就是因為他們的罪
[00:20:24.000 --> 00:20:28.000]  在經文三次用到pisha這個字
[00:20:28.000 --> 00:20:33.000]  在哀歌的一章五節 十四節和二十二節
[00:20:33.000 --> 00:20:37.000]  聖經裏面pisha這個字就是過犯
[00:20:37.000 --> 00:20:43.000]  超越了界限 超越了神給你的範圍
[00:20:43.000 --> 00:20:46.000]  這個甚至可以說是明知故犯
[00:20:46.000 --> 00:20:50.000]  有神的律例典章說你聽什麼是對什麼是錯
[00:20:50.000 --> 00:20:52.000]  而你如果還是犯罪
[00:20:52.000 --> 00:20:56.000]  這個就是明知故犯 罪加一等
[00:20:56.000 --> 00:21:02.000]  這個字和反叛這個字是同出於一個字根
[00:21:02.000 --> 00:21:05.000]  很有趣 在第四章
[00:21:05.000 --> 00:21:09.000]  耶利米是用了第二個形容罪的字
[00:21:09.000 --> 00:21:11.000]  就是其他這個字
