
[00:00:00.000 --> 00:00:03.840]  我們今天看看第五講 天路與你同行
[00:01:50.120 --> 00:01:51.200]  即是一個朋友
[00:01:51.200 --> 00:01:52.480]  當你是最需要的時候
[00:01:52.480 --> 00:01:54.080]  他出現在你身旁
[00:01:54.080 --> 00:01:56.920]  這個朋友才是真正的朋友
[00:01:56.920 --> 00:01:59.360]  即不是啤啤啤的那些
[00:01:59.360 --> 00:02:01.840]  巴金我們中國有個作家
[00:02:01.840 --> 00:02:02.600]  他這樣說
[00:02:02.600 --> 00:02:04.640]  友情在我們過去生活裡面
[00:02:04.640 --> 00:02:06.520]  好像一盞明燈
[00:02:06.520 --> 00:02:08.120]  照射了我的靈魂
[00:02:08.120 --> 00:02:10.440]  使我生存有一點點的光彩
[00:02:10.440 --> 00:02:11.320]  你會不會這樣
[00:02:11.320 --> 00:02:12.720]  友情很可貴
[00:02:12.720 --> 00:02:14.480]  所以頂尖我們每個人都需要朋友
[00:02:14.480 --> 00:02:16.400]  特別在主內的情誼
[00:02:16.400 --> 00:02:17.200]  我們是很寶貴的
[00:02:17.200 --> 00:02:19.400]  我鼓勵大家能夠
[00:02:19.400 --> 00:02:21.000]  不要只是回來崇拜
[00:02:21.000 --> 00:02:22.640]  都能夠 我們是小組教會
[00:02:22.640 --> 00:02:23.600]  那你參與小組
[00:02:23.600 --> 00:02:24.880]  其實我們還有
[00:02:24.880 --> 00:02:26.200]  聽說還有三成
[00:02:26.200 --> 00:02:27.600]  起碼三成的
[00:02:27.600 --> 00:02:29.360]  即是翻開崇拜
[00:02:29.360 --> 00:02:31.200]  翻開教會的頂尖姐妹
[00:02:31.200 --> 00:02:32.080]  沒有入小組
[00:02:32.080 --> 00:02:32.920]  我鼓勵你入小組
[00:02:32.920 --> 00:02:33.720]  為甚麼呢
[00:02:33.720 --> 00:02:34.680]  你不入小組
[00:02:34.680 --> 00:02:36.080]  你在沙浸
[00:02:36.080 --> 00:02:38.840]  我們都算中上型
[00:02:38.840 --> 00:02:40.120]  即是大大地
[00:02:40.120 --> 00:02:41.400]  七百幾八百人
[00:02:41.400 --> 00:02:42.320]  你很迷失的
[00:02:42.320 --> 00:02:44.920]  如果你只是翻崇拜的話
[00:02:44.920 --> 00:02:46.200]  你都不能夠和頂尖姐妹
[00:02:46.200 --> 00:02:48.080]  建立一個深厚的關係
[00:02:48.080 --> 00:02:48.800]  不過我明白
[00:02:48.800 --> 00:02:50.040]  有時候有些人
[00:02:50.040 --> 00:02:54.120]  很喜歡這種迷失感
[00:02:54.120 --> 00:02:54.920]  我在教會這麼多年
[00:02:54.920 --> 00:02:55.720]  我見到很多
[00:02:55.720 --> 00:02:58.280]  有些人特別喜歡
[00:02:58.280 --> 00:03:03.600]  隱身在崇拜的海洋當中
[00:03:03.600 --> 00:03:04.800]  讓人不好認識他
[00:03:04.800 --> 00:03:05.240]  為甚麼呢
[00:03:05.240 --> 00:03:06.360]  因為這些可能是
[00:03:06.360 --> 00:03:08.240]  過往在教會受過傷害的人
[00:03:08.240 --> 00:03:10.960]  就願意在教會成為一個隱蔽的人
[00:03:10.960 --> 00:03:12.560]  但其實他的心未死
[00:03:12.560 --> 00:03:14.080]  如果死了他就不來了
[00:03:14.080 --> 00:03:14.760]  所以我鼓勵
[00:03:14.760 --> 00:03:16.480]  如果你是這樣的
[00:03:16.480 --> 00:03:18.400]  有意無意隱藏的頂尖姐妹
[00:03:18.400 --> 00:03:19.280]  不要緊的
[00:03:19.280 --> 00:03:21.880]  人在哪裡跌倒又如何
[00:03:21.880 --> 00:03:22.720]  在哪裡站起來
[00:03:22.720 --> 00:03:24.600]  靠神的恩典
[00:03:24.600 --> 00:03:26.440]  但是可以檢討一下
[00:03:26.440 --> 00:03:27.400]  過往受過傷害
[00:03:27.400 --> 00:03:29.240]  當然別人都有些責任
[00:03:29.240 --> 00:03:30.400]  不過你自己有沒有責任
[00:03:30.400 --> 00:03:31.520]  我不知道
[00:03:31.520 --> 00:03:34.440]  通常一隻手掌打不響
[00:03:34.440 --> 00:03:35.440]  或者反過來說
[00:03:35.440 --> 00:03:37.680]  就算真的全部都是別人的責任
[00:03:37.680 --> 00:03:38.640]  如果神的愛
[00:03:38.640 --> 00:03:40.160]  充滿你這些靈性美好的人
[00:03:40.160 --> 00:03:42.680]  你可不可以原諒他
[00:03:42.680 --> 00:03:45.280]  克服這些所謂的障礙
[00:03:45.280 --> 00:03:48.080]  或者是過往一些傷痛的陰影經歷
[00:03:48.080 --> 00:03:49.480]  再一次在神的教會
[00:03:49.480 --> 00:03:50.680]  這是神的命令
[00:03:50.680 --> 00:03:52.160]  叫我們彼此相愛
[00:03:52.160 --> 00:03:54.080]  神的命令不是叫我們回來坐坐
[00:03:54.080 --> 00:03:56.000]  然後拜拜唱完歌就走
[00:03:56.000 --> 00:03:58.200]  我深信我們必須要建立心海的友誼
[00:03:58.200 --> 00:03:59.080]  心海的友誼的話
[00:03:59.080 --> 00:04:00.720]  你不花時間
[00:04:00.720 --> 00:04:02.880]  不有靠近的接觸是不行的
[00:04:02.880 --> 00:04:03.680]  但是當然我明白
[00:04:03.680 --> 00:04:05.400]  靠近的接觸是危險的
[00:04:05.400 --> 00:04:06.120]  為什麼呢
[00:04:06.120 --> 00:04:08.280]  一靠近接觸就有機會受傷害
[00:04:08.280 --> 00:04:10.240]  不過其實
[00:04:10.240 --> 00:04:11.920]  愛就是這樣的
[00:04:11.920 --> 00:04:13.960]  你不要因為怕受傷害
[00:04:13.960 --> 00:04:16.560]  連愛人的能力
[00:04:16.560 --> 00:04:18.560]  或者意願都沒有
[00:04:18.560 --> 00:04:21.320]  很可惜也中了魔鬼撒旦的詭計
[00:04:21.320 --> 00:04:23.080]  希望我們越愛就越精彩
[00:04:23.080 --> 00:04:23.960]  好不好
[00:04:23.960 --> 00:04:25.680]  我們看看今天的經文
[00:04:25.680 --> 00:04:27.600]  這段經文就放在這裡了
[00:04:27.600 --> 00:04:29.800]  我想和大家做一個練習
[00:04:29.800 --> 00:04:31.760]  這段經文基本上是分兩段的
[00:04:31.760 --> 00:04:34.360]  兩個主要的重點好不好
[00:04:34.360 --> 00:04:36.760]  我一邊讀的時候你就自己分
[00:04:36.760 --> 00:04:37.760]  我給你一個貼士好嗎
[00:04:37.760 --> 00:04:38.800]  要不要貼士
[00:04:38.800 --> 00:04:40.360]  你們這麼聰明不要貼士
[00:04:40.360 --> 00:04:41.440]  不是啊
[00:04:41.440 --> 00:04:42.520]  要不要貼士
[00:04:42.520 --> 00:04:43.440]  搖搖頭吧
[00:04:43.440 --> 00:04:45.080]  有些表示我都不知道你要不要
[00:04:45.080 --> 00:04:46.040]  要貼士的話
[00:04:46.040 --> 00:04:48.280]  其實我們今天的金句就是其中一點
[00:04:48.280 --> 00:04:49.240]  今天的金句在哪裡
[00:04:49.240 --> 00:04:51.040]  二十四、二十五節
[00:04:51.040 --> 00:04:52.240]  這樣也說了
[00:04:52.240 --> 00:04:53.360]  上面那裡是另外一點
[00:04:53.360 --> 00:04:54.200]  不過這樣吧
[00:04:54.200 --> 00:04:55.600]  說完也不要緊了
[00:04:55.600 --> 00:04:56.760]  上面就是
[00:04:56.760 --> 00:04:58.560]  總之十九到二十三節一點
[00:04:58.560 --> 00:05:00.160]  二十四到二十五節一點好不好
[00:05:00.160 --> 00:05:02.360]  不過你集中看看這兩點的主題是什麼
[00:05:02.360 --> 00:05:03.200]  這樣就容易一點了
[00:05:03.200 --> 00:05:05.000]  免得你蠻頭烏蠅
[00:05:05.000 --> 00:05:05.720]  好了
[00:05:05.720 --> 00:05:06.760]  我們一起讀
[00:05:06.760 --> 00:05:08.000]  讀的時候你留意
[00:05:08.000 --> 00:05:09.040]  第一點是說什麼
[00:05:09.040 --> 00:05:10.000]  第二點說什麼好不好
[00:05:10.000 --> 00:05:11.240]  來預備一起
[00:05:11.240 --> 00:05:12.560]  弟兄們
[00:05:12.560 --> 00:05:14.400]  我們既因耶穌的血
[00:05:14.400 --> 00:05:16.760]  得以坦然進入至聖所
[00:05:16.760 --> 00:05:18.320]  是藉著他給我們
[00:05:18.320 --> 00:05:20.680]  開了一條又新又活的路
[00:05:20.680 --> 00:05:22.120]  從萬子經過
[00:05:22.120 --> 00:05:24.400]  這萬子就是他的身體
[00:05:24.400 --> 00:05:27.000]  由一位大祭司治理神的家
[00:05:27.000 --> 00:05:30.760]  並我們心中天良的虧欠已經灑去
[00:05:30.760 --> 00:05:32.680]  身體用清水洗淨了
[00:05:32.680 --> 00:05:36.680]  就當存著誠心和充足的信心來到神面前
[00:05:36.680 --> 00:05:39.200]  也要堅守我們所承認的指望
[00:05:39.200 --> 00:05:40.400]  不致搖動
[00:05:40.400 --> 00:05:43.040]  因為那應許我們的是信實的
[00:05:43.040 --> 00:05:44.280]  二十四節
[00:05:44.280 --> 00:05:47.160]  又要彼此相顧激發愛心
[00:05:47.160 --> 00:05:48.440]  勉勵行善
[00:05:48.440 --> 00:05:50.240]  你們不可停止聚會
[00:05:50.240 --> 00:05:52.480]  保障那些停止慣了的人
[00:05:52.480 --> 00:05:54.080]  都要彼此勉勉
[00:05:54.080 --> 00:05:55.840]  既知道那日子臨近
[00:05:55.840 --> 00:05:57.160]  就更當如此
[00:05:57.160 --> 00:05:58.960]  第一點就是紅色那部分
[00:05:58.960 --> 00:06:00.760]  十九六十三節是關於什麼的
[00:06:00.760 --> 00:06:02.400]  大家讀完之後
[00:06:02.400 --> 00:06:03.320]  當然很快讀的
[00:06:03.320 --> 00:06:04.840]  你再很快看一看
[00:06:04.840 --> 00:06:06.960]  和後面其實是有關係
[00:06:06.960 --> 00:06:08.280]  但是有一點不同的
[00:06:08.280 --> 00:06:12.640]  差不多是兩面的
[00:06:12.640 --> 00:06:14.840]  不過又是有同一個主題的
[00:06:14.840 --> 00:06:17.440]  前面那段說什麼
[00:06:17.440 --> 00:06:20.440]  我現在和大家操練你的識經
[00:06:20.440 --> 00:06:22.360]  初步查經
[00:06:22.360 --> 00:06:23.800]  第一段十九到
[00:06:23.800 --> 00:06:25.960]  對不起 打錯了 應該是二十三
[00:06:25.960 --> 00:06:28.400]  十九到二十三節是靠耶穌得救
[00:06:28.400 --> 00:06:29.320]  要堅守信心
[00:06:29.320 --> 00:06:31.560]  這個是個人方面的
[00:06:31.560 --> 00:06:34.000]  第二段就是二十四到二十五節
[00:06:34.000 --> 00:06:36.600]  又要彼此相顧激發愛心
[00:06:36.600 --> 00:06:37.960]  一看彼此 你知道是什麼
[00:06:37.960 --> 00:06:39.840]  主題就是
[00:06:39.840 --> 00:06:41.680]  我下一章答對了
[00:06:41.680 --> 00:06:42.880]  我也悔改了
[00:06:42.880 --> 00:06:43.800]  二十四到二十五節
[00:06:43.800 --> 00:06:45.400]  就是也要彼此相顧
[00:06:45.400 --> 00:06:46.840]  同心同行 互相扶持
[00:06:46.840 --> 00:06:47.640]  你看到嗎
[00:06:47.640 --> 00:06:49.520]  我們的靈命的成長
[00:06:49.520 --> 00:06:52.440]  是既有十九到二十三節的個人追求
[00:06:52.440 --> 00:06:53.360]  所以頂尖智慧
[00:06:53.360 --> 00:06:55.080]  你不要每個禮拜回來教會
[00:06:55.080 --> 00:06:56.840]  打算聽到俗命
[00:06:56.840 --> 00:06:57.840]  吊鹽水
[00:06:57.840 --> 00:07:02.120]  這樣你的命也不方強壯得去哪裡
[00:07:02.120 --> 00:07:03.520]  你是靈命的
[00:07:03.520 --> 00:07:07.840]  如果只是靠第一天回來教會
[00:07:07.840 --> 00:07:09.440]  或者回小組
[00:07:09.440 --> 00:07:12.120]  叫碰聖經 聽聖經
[00:07:12.120 --> 00:07:13.120]  一起祈禱
[00:07:13.120 --> 00:07:15.800]  拉拉扯扯 唱歌 詩歌
[00:07:15.800 --> 00:07:16.920]  也不是不好 是好的
[00:07:16.920 --> 00:07:18.160]  不過是不夠的
[00:07:18.160 --> 00:07:20.240]  你只是七分一而已 是不是
[00:07:20.240 --> 00:07:21.960]  所以平時一到六
[00:07:21.960 --> 00:07:24.240]  自己也要在家裡有個人的靈修
[00:07:24.240 --> 00:07:25.720]  讀經 祈禱
[00:07:25.720 --> 00:07:27.800]  這些是個人的追求很需要
[00:07:27.800 --> 00:07:29.320]  但是個人追求是不行的
[00:07:29.320 --> 00:07:30.400]  如果個人追求的話
[00:07:30.400 --> 00:07:32.040]  我們變成孤島
[00:07:32.040 --> 00:07:33.440]  一個獨行俠的信仰
[00:07:33.440 --> 00:07:34.520]  這個也不是神的心意
[00:07:34.520 --> 00:07:35.880]  因為這樣的話
[00:07:35.880 --> 00:07:37.600]  撒旦好像咆哮的獅子
[00:07:37.600 --> 00:07:38.680]  會把你們都抓去
[00:07:38.680 --> 00:07:39.640]  把我們都抓去
[00:07:39.640 --> 00:07:40.960]  因為你孤單
[00:07:40.960 --> 00:07:42.440]  你打算自己碰
[00:07:42.440 --> 00:07:43.680]  當你認為自己碰的時候
[00:07:43.680 --> 00:07:46.440]  跟你說 你下一分鐘 下一秒鐘就馬上跌倒了
[00:07:46.440 --> 00:07:48.160]  所以第25節也說到
[00:07:48.160 --> 00:07:49.760]  靈命成長的另外一個秘訣
[00:07:49.760 --> 00:07:51.560]  另外一面就是說
[00:07:51.560 --> 00:07:52.440]  個人要追求
[00:07:52.440 --> 00:07:53.480]  另外一面就是怎樣
[00:07:53.480 --> 00:07:55.160]  要互相一起的
[00:07:55.160 --> 00:07:56.720]  去互相激勵
[00:07:56.720 --> 00:07:58.440]  同心同行
[00:07:58.440 --> 00:07:59.880]  互相扶持
[00:07:59.880 --> 00:08:01.080]  所以發覺復會之後
[00:08:01.080 --> 00:08:03.400]  大家是不是開心了很多
[00:08:03.400 --> 00:08:04.440]  Show me
[00:08:04.440 --> 00:08:05.240]  你如果真的開心
[00:08:05.240 --> 00:08:06.920]  你Show給我看看
[00:08:06.920 --> 00:08:07.680]  雖然戴著口罩
[00:08:07.680 --> 00:08:08.920]  哇 杜牧最開心
[00:08:08.920 --> 00:08:10.200]  你看他笑聲
[00:08:10.200 --> 00:08:11.600]  我經常很喜歡聽他笑聲
[00:08:11.600 --> 00:08:13.400]  傻傻的有時候
[00:08:13.400 --> 00:08:15.200]  不是 很天真
[00:08:15.200 --> 00:08:17.000]  以他這樣的年紀
[00:08:17.000 --> 00:08:20.520]  不是 他比我還小
[00:08:20.520 --> 00:08:21.400]  我很欣賞的
[00:08:21.400 --> 00:08:23.720]  笑聲是一個很天真
[00:08:23.720 --> 00:08:25.240]  應該有的牧者應該是這樣的
[00:08:25.240 --> 00:08:26.760]  純良與格子
[00:08:26.760 --> 00:08:28.480]  所以其實你回到亞會之後
[00:08:28.480 --> 00:08:29.320]  是不是開心了很多
[00:08:29.320 --> 00:08:31.840]  然後有一個統計
[00:08:31.840 --> 00:08:33.360]  十年八年前左右
[00:08:33.360 --> 00:08:35.120]  美國有一個叫Barnard Group
[00:08:35.120 --> 00:08:36.160]  不知道你們上網去看看
[00:08:36.160 --> 00:08:37.200]  很多這些統計數字
[00:08:37.200 --> 00:08:38.400]  因為美國很喜歡統計的
[00:08:38.400 --> 00:08:39.040]  你也知道
[00:08:39.040 --> 00:08:40.080]  看真一點
[00:08:40.080 --> 00:08:41.720]  求數很多數字統計
[00:08:41.720 --> 00:08:43.480]  他們統計說
[00:08:43.480 --> 00:08:45.600]  不上教會的人
[00:08:45.600 --> 00:08:48.720]  是會比上教會的人容易生病的
[00:08:48.720 --> 00:08:49.720]  相反來說
[00:08:49.720 --> 00:08:51.320]  你多一點上教會的人
[00:08:51.320 --> 00:08:52.720]  是會比不上教會的人
[00:08:52.720 --> 00:08:55.440]  健康快樂一點的
[00:08:55.440 --> 00:08:56.800]  你想一下
[00:08:56.800 --> 00:08:57.720]  你屈在家裏的時候
[00:08:57.720 --> 00:08:59.240]  你會怎樣
[00:08:59.240 --> 00:09:01.240]  唉 很悶的
[00:09:01.240 --> 00:09:02.560]  或者是怎樣也好
[00:09:02.560 --> 00:09:06.320]  其實你怎樣提升自己
[00:09:06.320 --> 00:09:07.280]  都有限的
[00:09:07.280 --> 00:09:08.720]  但不知道你怎樣回來唱歌
[00:09:08.720 --> 00:09:10.840]  回來敬拜又不同的
[00:09:10.840 --> 00:09:12.160]  是不是 剛才敬拜那些歌
[00:09:12.160 --> 00:09:13.280]  你們熟不熟
[00:09:13.280 --> 00:09:14.120]  都可以熟的
[00:09:14.120 --> 00:09:14.800]  有一首我不熟
[00:09:14.800 --> 00:09:17.040]  「離了你」是嗎
[00:09:17.040 --> 00:09:18.360]  我星期五晚學了之後
[00:09:18.360 --> 00:09:20.000]  我上網聽
[00:09:20.000 --> 00:09:21.280]  我發覺上網聽
[00:09:21.280 --> 00:09:22.880]  不及我們現場唱那麼好
[00:09:22.880 --> 00:09:24.080]  對不起 我不是批評
[00:09:24.080 --> 00:09:25.040]  意思是
[00:09:25.040 --> 00:09:26.600]  不知道為什麼
[00:09:26.600 --> 00:09:28.080]  在這裏很有氣氛的
[00:09:28.080 --> 00:09:30.360]  「離不了你 你是枝枝」
[00:09:30.360 --> 00:09:32.280]  「我是葡萄樹」
[00:09:32.280 --> 00:09:32.840]  不知道為什麼
[00:09:32.840 --> 00:09:34.720]  心裏已經是怎樣
[00:09:34.720 --> 00:09:35.680]  很有感動的
[00:09:35.680 --> 00:09:37.200]  你有沒有剛才那樣的感覺
[00:09:37.200 --> 00:09:39.040]  但在家裏聽YouTube自己唱
[00:09:39.040 --> 00:09:41.600]  總是「離不了你」
[00:09:41.600 --> 00:09:44.000]  好像有點不是那種氣氛
[00:09:44.000 --> 00:09:46.080]  其實我們需要
[00:09:46.080 --> 00:09:48.720]  星期一我們需要集體的敬拜
[00:09:48.720 --> 00:09:50.280]  一起的追求
[00:09:50.280 --> 00:09:51.960]  當我跌倒的時候
[00:09:51.960 --> 00:09:53.560]  當你跌倒的時候
[00:09:53.560 --> 00:09:54.920]  有同伴扶持你
[00:09:54.920 --> 00:09:56.680]  我經常都問一個問題
[00:09:56.680 --> 00:09:58.120]  如果你的靈性低潮的時候
[00:09:58.120 --> 00:09:59.240]  突然之間你會做什麼
[00:09:59.240 --> 00:10:02.520]  令到自己的靈性重新起來
[00:10:02.520 --> 00:10:04.120]  我去過很多地方問過
[00:10:04.120 --> 00:10:06.000]  真的很多次了
[00:10:06.000 --> 00:10:07.280]  時間關係
[00:10:07.280 --> 00:10:09.440]  我已經煮好了 預備了
[00:10:09.440 --> 00:10:11.040]  因為通常都是這樣回答的
[00:10:11.040 --> 00:10:12.200]  我靈性低潮的時候
[00:10:12.200 --> 00:10:13.080]  牧師爺 我會怎樣
[00:10:13.080 --> 00:10:14.600]  多讀一些聖經
[00:10:14.600 --> 00:10:16.640]  如果是的 點頭給我看
[00:10:16.640 --> 00:10:17.680]  如果我靈性低潮的時候
[00:10:17.680 --> 00:10:18.680]  我多騎一些兔子
[00:10:18.680 --> 00:10:21.640]  點頭 又是吧
[00:10:21.640 --> 00:10:24.400]  我說這些答案是看似很正路
[00:10:24.400 --> 00:10:25.840]  但是不可行的
[00:10:25.840 --> 00:10:27.760]  即是不行的 為什麼
[00:10:27.760 --> 00:10:29.160]  你實際想一下
[00:10:29.160 --> 00:10:31.080]  當你和我靈性低潮的時候
[00:10:31.080 --> 00:10:33.360]  你會不會喜歡左讀經
[00:10:33.360 --> 00:10:35.440]  再喜歡一點去頹土
[00:10:35.440 --> 00:10:36.960]  再喜歡一點唱詩歌
[00:10:36.960 --> 00:10:38.560]  不是的 反過來的
[00:10:38.560 --> 00:10:39.960]  你拿著一本聖經就不想讀
[00:10:39.960 --> 00:10:41.680]  或者拿著手機就不想讀
[00:10:41.680 --> 00:10:42.640]  接著牧師打來
[00:10:42.640 --> 00:10:44.000]  一見到Cosplay的牧師
[00:10:44.000 --> 00:10:45.760]  馬上就怎樣
[00:10:45.760 --> 00:10:47.840]  就假裝留言
[00:10:47.840 --> 00:10:51.480]  對不起 現在訊號有問題
[00:10:51.480 --> 00:10:52.640]  我們會是這樣的 為什麼
[00:10:52.640 --> 00:10:54.320]  這是人之常情
[00:10:54.320 --> 00:10:55.640]  當你靈性不好的時候
[00:10:55.640 --> 00:10:57.080]  你有一個趨勢
[00:10:57.080 --> 00:10:58.720]  這個趨勢是什麼
[00:10:58.720 --> 00:11:00.160]  你想封住自己
[00:11:00.160 --> 00:11:03.840]  不見人 又不見神 是不是
[00:11:03.840 --> 00:11:05.040]  你記得在《創世紀》裡面
[00:11:05.040 --> 00:11:07.440]  當亞當 夏娃吃了禁果之後
[00:11:07.440 --> 00:11:10.080]  分別是惡樹神果子之後
[00:11:10.080 --> 00:11:11.560]  當神叫他們的名字的時候
[00:11:11.560 --> 00:11:13.800]  他們怎樣反應
[00:11:13.800 --> 00:11:15.360]  怎樣反應
[00:11:15.360 --> 00:11:16.800]  馬上躲起來
[00:11:16.800 --> 00:11:17.840]  都還沒見到神的面
[00:11:17.840 --> 00:11:19.320]  只聽到一把聲音
[00:11:19.320 --> 00:11:20.800]  就馬上躲起來
[00:11:20.800 --> 00:11:22.160]  所以其實我不怪你
[00:11:22.160 --> 00:11:23.120]  如果你靈性低潮
[00:11:23.120 --> 00:11:25.480]  一看見鄧牧師WhatsApp你
[00:11:25.480 --> 00:11:27.320]  你就假裝沒有收到
[00:11:27.320 --> 00:11:28.680]  我覺得都是人之常情
[00:11:28.680 --> 00:11:30.760]  所以其實鄧小姐
[00:11:30.760 --> 00:11:33.200]  怎樣能夠將自己在靈性低潮的時候
[00:11:33.200 --> 00:11:34.600]  拖起來
[00:11:34.600 --> 00:11:37.360]  你一定要靠外在的力量
[00:11:37.360 --> 00:11:38.840]  外在力量當然有兩種
[00:11:38.840 --> 00:11:42.000]  第一當然最主要是上帝的神 天父
[00:11:42.000 --> 00:11:43.680]  但很多時候天父會猜派
[00:11:43.680 --> 00:11:45.440]  另外一種的力量是什麼
[00:11:45.440 --> 00:11:46.880]  身邊的弟兄姊妹
[00:11:46.880 --> 00:11:49.240]  來給你一個WhatsApp
[00:11:49.240 --> 00:11:50.800]  給你一個訊息
[00:11:50.800 --> 00:11:51.840]  打個電話給你
[00:11:51.840 --> 00:11:53.200]  甚至有些熟的話
[00:11:53.200 --> 00:11:54.680]  踩上門
[00:11:54.680 --> 00:11:57.960]  煮個梳乎厘給你吃
[00:11:57.960 --> 00:11:59.680]  你都不好意思不開門
[00:11:59.680 --> 00:12:00.400]  一聞到香味
[00:12:00.400 --> 00:12:03.360]  你可能開門都還沒頂
[00:12:03.360 --> 00:12:05.640]  所以其實怎樣能夠對付
[00:12:05.640 --> 00:12:07.920]  或者幫助自己在靈性低潮當中起來
[00:12:07.920 --> 00:12:10.760]  不是當你靈性低潮的時候才想的
[00:12:10.760 --> 00:12:13.040]  當你現在很正常的時候
[00:12:13.040 --> 00:12:15.320]  靈性都算正常的時候
[00:12:15.320 --> 00:12:17.120]  你必須要跟弟兄姊妹建立關係
[00:12:17.120 --> 00:12:18.640]  所以其中一樣東西就是
[00:12:18.640 --> 00:12:19.680]  當你靈性低潮的時候
[00:12:19.680 --> 00:12:22.920]  有弟兄姊妹知道你怎樣
[00:12:22.920 --> 00:12:24.040]  病了
[00:12:24.040 --> 00:12:25.640]  靈性病了
[00:12:25.640 --> 00:12:26.760]  沒有回小組
[00:12:26.760 --> 00:12:27.480]  不出現
[00:12:27.480 --> 00:12:28.960]  又不回WhatsApp
[00:12:28.960 --> 00:12:30.080]  如果負責任的
[00:12:30.080 --> 00:12:32.440]  或者是愛你的弟兄姊妹會怎樣
[00:12:32.440 --> 00:12:33.480]  反正是他
[00:12:33.480 --> 00:12:34.440]  不會
[00:12:34.440 --> 00:12:36.560]  他當然會有些方法找找你的
[00:12:36.560 --> 00:12:37.040]  是不是
[00:12:37.040 --> 00:12:38.240]  明白我的意思嗎
[00:12:38.240 --> 00:12:40.720]  所以其實我們人是需要
[00:12:40.720 --> 00:12:42.920]  我們說一句話叫Interdependent
[00:12:42.920 --> 00:12:43.880]  互相扶持
[00:12:43.880 --> 00:12:45.040]  互相依賴
[00:12:45.040 --> 00:12:48.840]  每一個人是可以靠自己成長
[00:12:48.840 --> 00:12:49.440]  好了
[00:12:49.440 --> 00:12:50.200]  裏面有一句
[00:12:50.200 --> 00:12:51.960]  二十五節裏面我們經常都用的
[00:12:51.960 --> 00:12:53.640]  特別牧師經常都提醒你們
[00:12:53.640 --> 00:12:54.760]  不可停止聚會
[00:12:54.760 --> 00:12:56.520]  要回聚會
[00:12:56.520 --> 00:12:57.720]  其實不可停止聚會
[00:12:57.720 --> 00:12:59.040]  這個當然合乎聖經
