
[00:00:00.000 --> 00:00:06.200]  有一位基督徒,他來到搭飛機從美國一個城市去到另一個,
[00:02:32.900 --> 00:02:36.900]  在聖經說,在啟示錄這樣說:
[00:02:36.900 --> 00:02:46.900]  「大龍就是那個古蛇,名叫魔鬼,又叫撒旦,是迷惑保天下的,
[00:02:46.900 --> 00:02:53.900]  他被摔倒在地上,他的使者也一同被摔下去。」
[00:02:53.900 --> 00:02:56.900]  在聖經告訴我們,
[00:02:56.900 --> 00:03:04.900]  神的創造裏面有一個魔鬼,
[00:03:04.900 --> 00:03:08.900]  而魔鬼卻是迷惑保天下。
[00:03:08.900 --> 00:03:12.900]  在聖經有其他的經文告訴我們,
[00:03:12.900 --> 00:03:21.900]  用一個這樣的比喻,
[00:03:21.900 --> 00:03:29.900]  來指道魔鬼就是墮落的天使。
[00:03:29.900 --> 00:03:41.900]  基督徒當來認識魔鬼就是那個墮落的先使,
[00:03:41.900 --> 00:03:47.900]  跟隨魔鬼的那些同樣是天使,
[00:03:47.900 --> 00:03:52.900]  他們來反叛神,來跟隨魔鬼的,
[00:03:52.900 --> 00:03:58.900]  在聖經特別要形容他們是邪靈,
[00:03:58.900 --> 00:04:04.900]  魔鬼去迷惑天下的人。
[00:04:04.900 --> 00:04:11.900]  去執政、掌權、管轄,看不到這個幽暗世界,
[00:04:11.900 --> 00:04:15.900]  管轄在看不到的天空的屬靈的惡魔。
[00:04:15.900 --> 00:04:18.900]  所以換句說話來說,
[00:04:18.900 --> 00:04:25.900]  魔鬼不是我們中國人所想的死了之後那些人,那些靈魂,
[00:04:25.900 --> 00:04:29.900]  不是那些,而是墮落的天使。
[00:04:29.900 --> 00:04:34.900]  他們很聰明,有高度的智慧和能力,
[00:04:34.900 --> 00:04:38.900]  而去跟隨者的是那些邪靈。
[00:04:38.900 --> 00:04:42.900]  他們處心積慮要攻擊教會,
[00:04:42.900 --> 00:04:44.900]  為什麼教會那麼多問題,
[00:04:44.900 --> 00:04:48.900]  其中教會是有人組成,
[00:04:48.900 --> 00:04:53.900]  所以人的問題亦都是可能成為教會的問題,
[00:04:53.900 --> 00:04:59.900]  但同樣另一件事,教會,撒旦會攻擊教會,
[00:04:59.900 --> 00:05:05.900]  所以教會同樣出現很多問題,
[00:05:05.900 --> 00:05:07.900]  撒旦不單攻擊教會,
[00:05:07.900 --> 00:05:11.900]  撒旦要破壞神的救恩計劃,
[00:05:11.900 --> 00:05:16.900]  撒旦不想這個救恩傳遍普天下,
[00:05:16.900 --> 00:05:18.900]  不想人來認識耶穌的福音,
[00:05:18.900 --> 00:05:21.900]  不想人接受耶穌的救恩,
[00:05:21.900 --> 00:05:24.900]  撒旦要破壞攻擊基督徒,
[00:05:24.900 --> 00:05:29.900]  要我們的生命跌倒,
[00:05:29.900 --> 00:05:32.900]  要我們不能夠活出,
[00:05:32.900 --> 00:05:37.900]  我們和這個福音相稱的生活。
[00:05:37.900 --> 00:05:41.900]  這個是撒旦要攻擊你和我,
[00:05:41.900 --> 00:05:43.900]  在我們的生命裏面,
[00:05:43.900 --> 00:05:46.900]  要我們犯罪離開上帝。
[00:05:46.900 --> 00:05:52.900]  所以保羅在結束《耳筆所書》的時候,
[00:05:52.900 --> 00:05:58.900]  他來提醒當時耳筆所的教會,
[00:05:58.900 --> 00:06:03.900]  處身在一個屬靈的戰爭裏面,
[00:06:03.900 --> 00:06:07.900]  在這個屬靈的戰爭裏面去提醒基督徒,
[00:06:07.900 --> 00:06:11.900]  提醒耳筆所的教會,
[00:06:11.900 --> 00:06:13.900]  你要剛強,
[00:06:13.900 --> 00:06:15.900]  你要站穩,
[00:06:15.900 --> 00:06:18.900]  你要警醒禱告。
[00:06:18.900 --> 00:06:23.900]  所以保羅就在這本書的最後,
[00:06:23.900 --> 00:06:26.900]  來和我們展示,
[00:06:26.900 --> 00:06:30.900]  我們今日所處身的一個戰場。
[00:06:30.900 --> 00:06:34.900]  這個戰場不是肉眼看到的,
[00:06:34.900 --> 00:06:41.900]  這個戰場是和那個不是屬血氣的打仗,
[00:06:41.900 --> 00:06:45.900]  我們要怎樣在這個戰場裏面,
[00:06:45.900 --> 00:06:48.900]  能夠靠主站立呢?
[00:06:48.900 --> 00:06:52.900]  今日我們就思想這樣的主題。
[00:06:52.900 --> 00:06:57.900]  保羅提醒我們要剛強,
[00:06:57.900 --> 00:07:00.900]  這個是《新漢語聖經》這樣說,
[00:07:00.900 --> 00:07:04.900]  最後你們要依靠主的大能大力,
[00:07:04.900 --> 00:07:08.900]  在他們裏面剛強起來。
[00:07:08.900 --> 00:07:13.900]  這個是整段聖經的一個很重要的主題,
[00:07:13.900 --> 00:07:17.900]  去勸告耳筆所的弟兄姊妹,
[00:07:17.900 --> 00:07:22.900]  要在主的裏面靠著上帝的大能大力,
[00:07:22.900 --> 00:07:23.900]  要剛強起來。
[00:07:23.900 --> 00:07:25.900]  怎樣能夠剛強呢?
[00:07:25.900 --> 00:07:28.900]  不是說我要剛強,我要剛強,
[00:07:28.900 --> 00:07:30.900]  每天說我要剛強幾個說話,
[00:07:30.900 --> 00:07:32.900]  我們就剛強。
[00:07:32.900 --> 00:07:34.900]  他說達成剛強的方法,
[00:07:34.900 --> 00:07:38.900]  就要穿戴神傳父的軍裝,
[00:07:38.900 --> 00:07:40.900]  我們穿戴這些傳父的軍裝,
[00:07:40.900 --> 00:07:45.900]  目的就是要抵擋魔鬼的詭計。
[00:07:45.900 --> 00:07:54.900]  問題,因為我們是與邪靈去爭戰,
[00:07:54.900 --> 00:07:56.900]  在第十二節,
[00:07:56.900 --> 00:07:59.900]  而在第十三節再重覆,
[00:07:59.900 --> 00:08:02.900]  我們要穿戴傳父的軍裝,
[00:08:02.900 --> 00:08:05.900]  就能夠站立得穩。
[00:08:05.900 --> 00:08:07.900]  弟兄姊妹,
[00:08:07.900 --> 00:08:08.900]  保羅提醒我們,
[00:08:08.900 --> 00:08:10.900]  我們要剛強,
[00:08:10.900 --> 00:08:12.900]  在這個戰場上,
[00:08:12.900 --> 00:08:13.900]  不要膽怯,
[00:08:13.900 --> 00:08:15.900]  在這個戰場上,
[00:08:15.900 --> 00:08:17.900]  要靠主來剛強。
[00:08:17.900 --> 00:08:19.900]  保羅來到,
[00:08:19.900 --> 00:08:22.900]  他說「我還有沒了的話」,
[00:08:22.900 --> 00:08:23.900]  在《新漢語聖經》,
[00:08:23.900 --> 00:08:25.900]  他就是用「最後」,
[00:08:25.900 --> 00:08:26.900]  換句話說,
[00:08:26.900 --> 00:08:35.900]  意思是不單止這本書最後結束的說話,
[00:08:35.900 --> 00:08:39.900]  更加是這本書的高峰,
[00:08:39.900 --> 00:08:42.900]  因為保羅來到向我們展示,
[00:08:42.900 --> 00:08:46.900]  我們所面對的一個挑戰,
[00:08:46.900 --> 00:08:50.900]  這個挑戰不是肉眼所能夠看的,
[00:08:50.900 --> 00:08:52.900]  而這個挑戰,
[00:08:52.900 --> 00:08:54.900]  是我們每個基督徒,
[00:08:54.900 --> 00:08:56.900]  在生活裏面很真實的,
[00:08:56.900 --> 00:08:58.900]  所要面對的。
[00:08:58.900 --> 00:09:00.900]  保羅來到提醒,
[00:09:00.900 --> 00:09:03.900]  我們要靠主來剛強。
[00:09:03.900 --> 00:09:05.900]  在第一至第三章,
[00:09:05.900 --> 00:09:06.900]  告訴我們,
[00:09:06.900 --> 00:09:08.900]  神的大能大力,
[00:09:08.900 --> 00:09:12.900]  在耶穌基督身上來彰顯,
[00:09:12.900 --> 00:09:16.900]  神的大能叫耶穌從死裏復活,
[00:09:16.900 --> 00:09:21.900]  以致我們同樣經歷到神的大能,
[00:09:21.900 --> 00:09:24.900]  叫我們出黑暗,入光明,
[00:09:24.900 --> 00:09:27.900]  叫我們從死而得生。
[00:09:27.900 --> 00:09:29.900]  所以第一至第三章,
[00:09:29.900 --> 00:09:30.900]  告訴我們,
[00:09:30.900 --> 00:09:32.900]  神來到拯救我們,
[00:09:32.900 --> 00:09:34.900]  成立一個新的人類,
[00:09:34.900 --> 00:09:36.900]  成立一個榮耀的教會,
[00:09:36.900 --> 00:09:39.900]  建立他的榮耀的教會。
[00:09:39.900 --> 00:09:42.900]  在第四章告訴我們,
[00:09:42.900 --> 00:09:45.900]  他要建立這個榮耀的教會。
[00:09:45.900 --> 00:09:46.900]  第四章,
[00:09:46.900 --> 00:09:49.900]  他說:「我為主被囚的,
[00:09:49.900 --> 00:09:53.900]  勸你們既然夢召行事為人,
[00:09:53.900 --> 00:09:57.900]  就當與夢召的恩相請。」
[00:09:57.900 --> 00:10:02.900]  如何能夠成為一個榮耀的教會?
[00:10:02.900 --> 00:10:04.900]  就是我們每一個信耶穌的,
[00:10:04.900 --> 00:10:06.900]  我們行事為人,
[00:10:06.900 --> 00:10:11.900]  都與這個福音來相請。
[00:10:11.900 --> 00:10:13.900]  換句話來說,
[00:10:13.900 --> 00:10:15.900]  我們能夠照著福音,
[00:10:15.900 --> 00:10:19.900]  所顯示給我們的生活方式,
[00:10:19.900 --> 00:10:21.900]  來過我們的生活,
[00:10:21.900 --> 00:10:23.900]  來在這個世界,
[00:10:23.900 --> 00:10:27.900]  來影響別人。
[00:10:27.900 --> 00:10:30.900]  所以,保羅來到說,
[00:10:30.900 --> 00:10:32.900]  我們要穿上新人,
[00:10:32.900 --> 00:10:34.900]  除去舊人,
[00:10:34.900 --> 00:10:36.900]  並且更加重要的,
[00:10:36.900 --> 00:10:38.900]  要被聖靈充滿。
[00:10:38.900 --> 00:10:41.900]  所以,保羅提醒,
[00:10:41.900 --> 00:10:45.900]  為何今天我們生活裏面遇到困難,
[00:10:45.900 --> 00:10:48.900]  為何我們基督徒的影響力,
[00:10:48.900 --> 00:10:53.900]  不能夠去見證上帝的大能?
[00:10:53.900 --> 00:10:55.900]  我們很多基督徒,
[00:10:55.900 --> 00:10:58.900]  生活在很多軟弱的裏面,
[00:10:58.900 --> 00:11:02.900]  很多時候被罪所困擾當中,
[00:11:02.900 --> 00:11:07.900]  甚至我們跟隨這個世界行事的方式,
[00:11:07.900 --> 00:11:10.900]  我們屢戰屢敗,
[00:11:10.900 --> 00:11:13.900]  為何基督徒的影響力這麼少呢?
[00:11:13.900 --> 00:11:15.900]  不單止基督徒少,
[00:11:15.900 --> 00:11:17.900]  所以影響力少,
[00:11:17.900 --> 00:11:19.900]  更加是我們不能夠,
[00:11:19.900 --> 00:11:22.900]  我們的生活為人,
[00:11:22.900 --> 00:11:26.900]  能夠與所夢的福音,
[00:11:26.900 --> 00:11:29.900]  所夢的因來相稱。
[00:11:29.900 --> 00:11:35.900]  我們不能夠見證上帝那個福音的大能。
[00:11:35.900 --> 00:11:36.900]  為何?
[00:11:36.900 --> 00:11:39.900]  因為我們忽略了這個屬靈的戰爭。
[00:11:39.900 --> 00:11:42.900]  所以,保羅提醒我們,
[00:11:42.900 --> 00:11:45.900]  你要穿上全副的軍裝,
[00:11:45.900 --> 00:11:48.900]  這副軍裝是神給過我們的,
[00:11:48.900 --> 00:11:52.900]  以致我們能夠抵擋魔鬼的圈套,
[00:11:52.900 --> 00:11:55.900]  並且可以站在不穩。
[00:11:55.900 --> 00:11:57.900]  問題就是,
[00:11:57.900 --> 00:12:03.900]  我們看不看到我們在戰場那裏?
[00:12:03.900 --> 00:12:07.900]  他說這個戰場不是跟有血有肉的人打仗,
[00:12:07.900 --> 00:12:09.900]  不是在伊拉克那樣,
[00:12:09.900 --> 00:12:13.900]  你看到有血有肉的人,
[00:12:13.900 --> 00:12:14.900]  來攻擊你,
[00:12:14.900 --> 00:12:16.900]  有炮火來攻擊你,
[00:12:16.900 --> 00:12:22.900]  他說你跟執政的掌權管轄者幽暗世界,
[00:12:22.900 --> 00:12:27.900]  以及天上一個看不到的邪靈,
[00:12:27.900 --> 00:12:30.900]  來到好像摔跤那樣。
[00:12:30.900 --> 00:12:34.900]  究竟這場是什麼戰爭呢?
[00:12:34.900 --> 00:12:38.900]  我們今天生活在這個香港,
[00:12:38.900 --> 00:12:40.900]  沒有什麼仗打,
[00:12:40.900 --> 00:12:42.900]  就是沒有打仗,
[00:12:42.900 --> 00:12:44.900]  在很自由的社會,
[00:12:44.900 --> 00:12:48.900]  很繁榮的一個社會這樣生活,
[00:12:48.900 --> 00:12:54.900]  究竟我們怎樣感受,
[00:12:54.900 --> 00:12:58.900]  我們今天所處身這個環境,
[00:12:58.900 --> 00:13:00.900]  是一個戰場呢?
[00:13:00.900 --> 00:13:03.900]  有幾方面我們可以看一看,
[00:13:03.900 --> 00:13:07.900]  在《異乎所知》第二章提醒我們,
[00:13:07.900 --> 00:13:10.900]  他說我們行事為人,
[00:13:10.900 --> 00:13:13.900]  不要隨從今世的風俗,
[00:13:13.900 --> 00:13:19.900]  因為今世的風俗已經馴服了空中掌權者的領袖,
[00:13:19.900 --> 00:13:25.900]  就是博弈之子心中運行的邪靈。
[00:13:25.900 --> 00:13:27.900]  換句說話來說,
[00:13:27.900 --> 00:13:30.900]  如果我們隨從今世的風俗,
[00:13:30.900 --> 00:13:33.900]  我們就隨從魔鬼,
[00:13:33.900 --> 00:13:35.900]  就隨從撒旦。
[00:13:35.900 --> 00:13:38.900]  今天很多時候,
[00:13:38.900 --> 00:13:41.900]  撒旦藉著今世的風俗,
[00:13:41.900 --> 00:13:44.900]  來影響我們,
[00:13:44.900 --> 00:13:48.900]  不單止影響我們未信主的時候,
[00:13:48.900 --> 00:13:51.900]  也影響我們信了主,
[00:13:51.900 --> 00:13:56.900]  但是我們仍然照著今天世界的人,
[00:13:56.900 --> 00:14:01.900]  去那個生活的方式,去那個風俗的習慣,
[00:14:01.900 --> 00:14:04.900]  去那個思維,
[00:14:04.900 --> 00:14:07.900]  而過一個基督徒的生活。
[00:14:07.900 --> 00:14:14.900]  而這就是我們在神的面前要爭戰的地方。
[00:14:14.900 --> 00:14:21.900]  今天撒旦透過一個社會的文化,
[00:14:21.900 --> 00:14:24.900]  來影響基督徒,
[00:14:24.900 --> 00:14:26.900]  也影響今世的人。
[00:14:26.900 --> 00:14:29.900]  當我們看看大陸的文化,
[00:14:29.900 --> 00:14:31.900]  一個無神論的文化,
[00:14:31.900 --> 00:14:36.900]  當你要和國內的人來傳福音,
[00:14:36.900 --> 00:14:39.900]  第一件事,你要講神的存在,
[00:14:39.900 --> 00:14:43.900]  要來告訴他神是存在,
[00:14:43.900 --> 00:14:45.900]  要來跟他說,
[00:14:45.900 --> 00:14:48.900]  信法論只不過是理論。
[00:14:48.900 --> 00:14:53.900]  很多時候,你要攻破這個思想的型類,
[00:14:53.900 --> 00:14:57.900]  你不能夠改變去思想那種無神的思想,
[00:14:57.900 --> 00:15:01.900]  你很難帶去認識耶穌基督。
[00:15:01.900 --> 00:15:07.900]  在台灣,可能你要攻破民間的信仰。
[00:15:07.900 --> 00:15:13.900]  十幾年前,在台灣曾經做過調查,
[00:15:13.900 --> 00:15:16.900]  百分之八十的台灣家庭,
[00:15:16.900 --> 00:15:20.900]  每個家庭都有一本通勝。
[00:15:20.900 --> 00:15:22.900]  不知道你家裡有沒有通勝?
[00:15:22.900 --> 00:15:25.900]  應該基督徒沒有通勝的。
[00:15:25.900 --> 00:15:28.900]  很多時候,通勝我們做什麼?
[00:15:28.900 --> 00:15:30.900]  每天打開通勝,
[00:15:30.900 --> 00:15:32.900]  看看今天星期做什麼?
[00:15:32.900 --> 00:15:37.900]  你的生活受著這個影響。
[00:15:37.900 --> 00:15:39.900]  我不知道在座弟兄姊妹,
[00:15:39.900 --> 00:15:40.900]  你結婚的時候,
[00:15:40.900 --> 00:15:42.900]  當你問媽媽,
[00:15:42.900 --> 00:15:44.900]  我選了這一天結婚,
[00:15:44.900 --> 00:15:46.900]  她有什麼回應?
[00:15:46.900 --> 00:15:49.900]  去看看這一天是不是好日子?
[00:15:49.900 --> 00:15:51.900]  什麼叫好日子?
[00:15:51.900 --> 00:15:54.900]  她怎知道好日子在哪裡找出來?
[00:15:54.900 --> 00:15:56.900]  通勝啊!
[00:15:56.900 --> 00:15:59.900]  她在那裡找的。
[00:15:59.900 --> 00:16:02.900]  影響著她覺得那天不好日子。
[00:16:02.900 --> 00:16:05.900]  你怎知道那天不好日子?
[00:16:05.900 --> 00:16:08.900]  不知道啊,總之通勝說。
[00:16:08.900 --> 00:16:13.900]  很多時候,我們受著這個文化影響,
[00:16:13.900 --> 00:16:21.900]  所以香港現在建房子,是不會有四樓的。
[00:16:21.900 --> 00:16:24.900]  四字樓不會。
[00:16:24.900 --> 00:16:26.900]  沒有四字的樓。
[00:16:26.900 --> 00:16:28.900]  沒有第四座。
[00:16:28.900 --> 00:16:32.900]  沒有呢,總之凡是四字都沒有。
[00:16:32.900 --> 00:16:34.900]  我住在五樓。
[00:16:34.900 --> 00:16:37.900]  幾樓?四樓。
[00:16:37.900 --> 00:16:41.900]  它沒有四字,不是四樓。
[00:16:41.900 --> 00:16:42.900]  它是四樓。
[00:16:42.900 --> 00:16:44.900]  不過沒有四字。
[00:16:44.900 --> 00:16:46.900]  我們受著這個環境,
[00:16:46.900 --> 00:16:50.900]  不知道什麼時候地產商全部都變了。
[00:16:50.900 --> 00:16:54.900]  你現在住的新樓,我相信都沒有四字了。
[00:16:54.900 --> 00:16:57.900]  十四也沒有,二十四也沒有,什麼四都沒有。
[00:16:57.900 --> 00:17:02.900]  總之凡是四都沒有了。
[00:17:02.900 --> 00:17:05.900]  我現在又住四樓。
[00:17:05.900 --> 00:17:11.900]  我在澳洲那裡又有四。
[00:17:11.900 --> 00:17:16.900]  香港人如果你車牌你最喜歡什麼字?
[00:17:16.900 --> 00:17:19.900]  八字。
[00:17:19.900 --> 00:17:22.900]  所以我親戚他有一個,
[00:17:22.900 --> 00:17:24.900]  很多凡是數字都是八的,
[00:17:24.900 --> 00:17:27.900]  他將這個車牌送了給我。
[00:17:27.900 --> 00:17:29.900]  他當然希望我發,
[00:17:29.900 --> 00:17:32.900]  結果發不到。
[00:17:32.900 --> 00:17:34.900]  就沒有發了。
[00:17:34.900 --> 00:17:39.900]  所以,我想送給他的。
[00:17:39.900 --> 00:17:43.900]  我妹妹去微信,
[00:17:43.900 --> 00:17:45.900]  所以她在第一城,
[00:17:45.900 --> 00:17:47.900]  以前有個單位,
[00:17:47.900 --> 00:17:50.900]  她住在十八樓。
[00:17:50.900 --> 00:17:52.900]  結果她買了一層樓,
[00:17:52.900 --> 00:17:53.900]  她發不到。
[00:17:53.900 --> 00:17:56.900]  所以未必一定發的。
[00:17:56.900 --> 00:18:00.900]  不過我們受著這些迷信的思想,
[00:18:00.900 --> 00:18:03.900]  去影響我們的生活。
[00:18:03.900 --> 00:18:06.900]  你想想這個社會,
[00:18:06.900 --> 00:18:10.900]  當你十月尾有什麼節?
[00:18:10.900 --> 00:18:13.900]  現在我們多了一個節,叫萬聖節。
[00:18:13.900 --> 00:18:15.900]  其實是一個鬼節。
[00:18:15.900 --> 00:18:17.900]  是西方的鬼節。
[00:18:17.900 --> 00:18:19.900]  你喜不喜歡萬聖節?
[00:18:19.900 --> 00:18:22.900]  很多人很開心的。
[00:18:22.900 --> 00:18:25.900]  從小到大的小朋友,
[00:18:25.900 --> 00:18:26.900]  如果是外國的,
[00:18:26.900 --> 00:18:31.900]  拿著去家裡敲門買糖果。
[00:18:31.900 --> 00:18:35.900]  大家都很開心去歡迎這個節日。
[00:18:35.900 --> 00:18:37.900]  在文化上,
[00:18:37.900 --> 00:18:39.900]  你和魔鬼做什麼?
[00:18:39.900 --> 00:18:41.900]  做朋友。
[00:18:41.900 --> 00:18:43.900]  你不怕的。
[00:18:43.900 --> 00:18:45.900]  它在影響著你。
[00:18:45.900 --> 00:18:49.900]  甚至很多電視劇集,
[00:18:49.900 --> 00:18:52.900]  都有鬼戲的戲。
[00:18:52.900 --> 00:18:55.900]  你很喜歡看那些鬼戲殭屍片,
[00:18:55.900 --> 00:18:57.900]  《基督徒》也經常看的。
[00:18:57.900 --> 00:18:59.900]  你覺得沒什麼,
[00:18:59.900 --> 00:19:03.900]  它沒什麼大不了的。
[00:19:03.900 --> 00:19:06.900]  你的防衛越來越低。
[00:19:06.900 --> 00:19:09.900]  最近有一位弟兄,
[00:19:09.900 --> 00:19:12.900]  他寄了一個WhatsApp給我。
[00:19:12.900 --> 00:19:16.900]  他告訴我,
[00:19:16.900 --> 00:19:20.900]  原來在台灣,
[00:19:20.900 --> 00:19:23.900]  有一個同性的小組,
[00:19:23.900 --> 00:19:28.900]  他們很支持同性婚姻。
[00:19:28.900 --> 00:19:30.900]  這個小組不知道為什麼,
[00:19:30.900 --> 00:19:33.900]  突然改了名,改了什麼呢?
[00:19:33.900 --> 00:19:37.900]  「撒旦教利維旦婚會」。
[00:19:37.900 --> 00:19:40.900]  你聽到撒旦都害怕。
[00:19:40.900 --> 00:19:42.900]  不過呢,
[00:19:42.900 --> 00:19:46.900]  這些人不害怕。
[00:19:46.900 --> 00:19:50.900]  他好像覺得很好朋友。
[00:19:50.900 --> 00:19:55.900]  撒旦成為很多人,
[00:19:55.900 --> 00:19:57.900]  或者一些人,
[00:19:57.900 --> 00:19:59.900]  他們信奉的對象,
[00:19:59.900 --> 00:20:03.900]  和邀請他成為朋友。
[00:20:03.900 --> 00:20:06.900]  弟兄姊妹文化,
[00:20:06.900 --> 00:20:08.900]  同性戀的文化,
[00:20:08.900 --> 00:20:12.900]  我們很多人都受這個影響。
[00:20:12.900 --> 00:20:15.900]  今日現代社會,
[00:20:15.900 --> 00:20:18.900]  如果你不能夠接受同性戀,
[00:20:18.900 --> 00:20:20.900]  好像你不夠文明。
[00:20:20.900 --> 00:20:22.900]  我告訴你,
[00:20:22.900 --> 00:20:26.900]  這個文明的社會,
[00:20:26.900 --> 00:20:29.900]  是告訴你要接受這些人。
[00:20:29.900 --> 00:20:31.900]  到時候你不接受,
[00:20:31.900 --> 00:20:33.900]  你是不文明。
[00:20:33.900 --> 00:20:39.900]  社會要將基督徒的原則去摒棄。
[00:20:39.900 --> 00:20:44.900]  這個文化是侵入這個社會,
[00:20:44.900 --> 00:20:47.900]  而我們是去接受這些文化。
[00:20:47.900 --> 00:20:50.900]  無論物質的文化,
[00:20:50.900 --> 00:20:53.900]  這個社會,色情的文化,
[00:20:53.900 --> 00:20:58.900]  這個社會,影響多少的基督徒,
[00:20:58.900 --> 00:21:00.900]  在我們的生活裏面。
[00:21:00.900 --> 00:21:02.900]  弟兄姊妹,
[00:21:02.900 --> 00:21:07.900]  撒旦用今世的文化風俗,
[00:21:07.900 --> 00:21:09.900]  去影響你和我。
[00:21:09.900 --> 00:21:13.900]  撒旦亦都是藉著我們肉體的情慾,
[00:21:13.900 --> 00:21:16.900]  來叫我們跌倒。
[00:21:16.900 --> 00:21:22.900]  今日我們處身一個什麼風氣的社會,
[00:21:22.900 --> 00:21:27.900]  你們的風氣有多少和聖經的原則相違背?
[00:21:27.900 --> 00:21:30.900]  家庭的風氣受影響,
[00:21:30.900 --> 00:21:33.900]  就算基督徒的離婚率,
[00:21:33.900 --> 00:21:35.900]  一路一路的上升,
[00:21:35.900 --> 00:21:38.900]  我們就社會的風氣,
[00:21:38.900 --> 00:21:40.900]  當你處身在辦公室,
[00:21:40.900 --> 00:21:42.900]  你可能不會賭錢的,
[00:21:42.900 --> 00:21:44.900]  不過在這個時間,
[00:21:44.900 --> 00:21:46.900]  你都會買六合彩的,
[00:21:46.900 --> 00:21:52.900]  當六合彩的金額超過一億,
[00:21:52.900 --> 00:21:54.900]  整個辦公室怎樣?
[00:21:54.900 --> 00:21:56.900]  有人要夾份買,
[00:21:56.900 --> 00:21:59.900]  你不買怎樣?
[00:21:59.900 --> 00:22:05.900]  你不買覺得好像不同他們一起,
[00:22:05.900 --> 00:22:09.900]  你會怎樣去自處呢?
[00:22:09.900 --> 00:22:13.900]  當你做推銷的時候,
[00:22:13.900 --> 00:22:15.900]  在推銷文化,
[00:22:15.900 --> 00:22:17.900]  講大話,
[00:22:17.900 --> 00:22:20.900]  講少少大話都可以接納的,
[00:22:20.900 --> 00:22:22.900]  當你做基督徒的時候,
[00:22:22.900 --> 00:22:27.900]  你怎樣在這樣認為都沒有問題的,
[00:22:27.900 --> 00:22:31.900]  你不講就不是要做這一行的了,
[00:22:31.900 --> 00:22:34.900]  你會怎樣去自處呢?
[00:22:34.900 --> 00:22:42.900]  你怎樣能夠表達你是基督徒呢?
[00:22:42.900 --> 00:22:46.900]  我記得當我剛出來工作,
[00:22:46.900 --> 00:22:48.900]  在政府工作,
[00:22:48.900 --> 00:22:50.900]  當時要簽到的,
[00:22:50.900 --> 00:22:57.900]  我的上司都給同事有一個grace period,
[00:22:57.900 --> 00:23:06.900]  如果你九點十分回來都算你不遲到,
[00:23:06.900 --> 00:23:10.900]  不過最頂頭上司就不是這樣講的,
[00:23:10.900 --> 00:23:14.900]  所以他給我們grace period,
[00:23:14.900 --> 00:23:16.900]  但要我們識做,
[00:23:16.900 --> 00:23:17.900]  我九點回去,
[00:23:17.900 --> 00:23:19.900]  我簽九點,
[00:23:19.900 --> 00:23:20.900]  還有十幾個未回來,
[00:23:20.900 --> 00:23:24.900]  那十幾個怎樣?
[00:23:24.900 --> 00:23:26.900]  沒理由老闆看到表,
