
[00:00:00.000 --> 00:00:02.680]  《馬太福音》第20章
[00:04:20.680 --> 00:04:24.640]  是不是都完完全全的降伏在神的手下
[00:04:24.640 --> 00:04:26.400]  降伏在神的面前
[00:04:26.400 --> 00:04:29.200]  所以當我在填那個表格的時候
[00:04:29.200 --> 00:04:32.760]  真的是讓我看到一件事情
[00:04:32.760 --> 00:04:36.360]  就是我是面對神
[00:04:36.360 --> 00:04:38.440]  而不是面對人
[00:04:38.440 --> 00:04:42.400]  那如果不是的話
[00:04:42.400 --> 00:04:44.400]  那我也想到弟兄姐妹
[00:04:44.400 --> 00:04:46.200]  那我有的時候我一直在想
[00:04:46.200 --> 00:04:48.960]  我要怎麼樣跟弟兄姐妹提醒你們這件事情
[00:04:48.960 --> 00:04:50.160]  下個禮拜
[00:04:50.160 --> 00:04:52.960]  這個表你就要送進去了
[00:04:52.960 --> 00:04:54.640]  那麼我也要提醒弟兄姐妹
[00:04:54.640 --> 00:04:56.440]  當你在填這個表的時候
[00:04:56.440 --> 00:04:59.080]  不是你那個數目是有多大
[00:04:59.080 --> 00:05:00.400]  也不是那個先填
[00:05:00.400 --> 00:05:01.520]  你要先填的
[00:05:01.520 --> 00:05:04.480]  要先想的是你自己的心思意念
[00:05:04.480 --> 00:05:06.680]  是不是完完全全屬於神的
[00:05:06.680 --> 00:05:09.280]  是不是完完全全奉獻給他的
[00:05:09.280 --> 00:05:11.040]  弟兄姐妹我真的是在想
[00:05:11.040 --> 00:05:12.480]  如果不是的話
[00:05:12.480 --> 00:05:15.320]  就算我們的奉獻能夠把心塘
[00:05:15.320 --> 00:05:18.160]  弄得堂堂皇皇的
[00:05:18.160 --> 00:05:20.920]  非常漂亮非常現代化
[00:05:20.920 --> 00:05:22.760]  這個英文所講的
[00:05:22.760 --> 00:05:26.040]  把它變成一個state of the art
[00:05:26.040 --> 00:05:31.640]  但是你知道我們是不會蒙福的
[00:05:31.640 --> 00:05:35.720]  因爲我們的心沒有向着主
[00:05:35.720 --> 00:05:38.400]  我們就會像真言裏面所說的
[00:05:38.400 --> 00:05:39.760]  變成什麼樣呢
[00:05:39.760 --> 00:05:41.560]  色葉滿屋
[00:05:41.560 --> 00:05:43.040]  但是呢
[00:05:43.040 --> 00:05:47.360]  陣陣曹曹
[00:05:47.360 --> 00:05:49.160]  如果是那樣子的話
[00:05:49.160 --> 00:05:51.760]  我們怎麼可以帶給別人福呢
[00:05:51.760 --> 00:05:52.840]  不會的
[00:05:52.840 --> 00:05:54.520]  所以我盼望弟兄姐妹
[00:05:54.520 --> 00:05:56.560]  當你們在填這個表格的時候
[00:05:56.560 --> 00:05:58.880]  你一定要知道你是面對神
[00:05:58.880 --> 00:06:01.120]  你不是面對任何人
[00:06:01.120 --> 00:06:02.960]  那麼你要在神的面前
[00:06:02.960 --> 00:06:06.480]  要很誠誠實實的
[00:06:06.480 --> 00:06:07.800]  所以今天
[00:06:07.800 --> 00:06:09.440]  我自己在想這些事情的時候
[00:06:09.440 --> 00:06:10.440]  我在想
[00:06:10.440 --> 00:06:12.600]  今天我要跟你們講到底是什麼
[00:06:12.600 --> 00:06:14.000]  其實我今天主要跟你們講的
[00:06:14.000 --> 00:06:16.240]  就是這個心的事情
[00:06:16.240 --> 00:06:17.520]  心
[00:06:17.520 --> 00:06:21.120]  heart
[00:06:21.120 --> 00:06:22.520]  我們在基督裏
[00:06:22.520 --> 00:06:24.120]  或者是在教會里面
[00:06:24.120 --> 00:06:27.400]  我們真的是應該有一個僕人的心
[00:06:27.400 --> 00:06:28.560]  我們常常很多時候
[00:06:28.560 --> 00:06:30.240]  你們聽到說
[00:06:30.240 --> 00:06:32.520]  我們傳道人是神的僕人
[00:06:32.520 --> 00:06:33.920]  的的確確實
[00:06:33.920 --> 00:06:36.000]  其實我們也是衆人的僕人
[00:06:36.000 --> 00:06:37.240]  有很多時候有些傳道人
[00:06:37.240 --> 00:06:38.800]  不太敢承認這件事情
[00:06:38.800 --> 00:06:39.680]  爲什麼呢
[00:06:39.680 --> 00:06:41.480]  因爲怕這個弟兄姐妹
[00:06:41.480 --> 00:06:45.000]  把他當成僕人來使喚
[00:06:45.000 --> 00:06:48.080]  我自己是覺得說
[00:06:48.080 --> 00:06:49.920]  其實不是帶弟兄姐妹
[00:06:49.920 --> 00:06:51.120]  我們也很感謝神
[00:06:51.120 --> 00:06:52.080]  我們的弟兄姐妹
[00:06:52.080 --> 00:06:54.360]  真的是很愛護傳道人
[00:06:54.360 --> 00:06:56.400]  所以我想
[00:06:56.400 --> 00:06:58.480]  我在這裏要講的真的是
[00:06:58.480 --> 00:07:00.720]  我們的心是在哪裏
[00:07:00.720 --> 00:07:03.960]  那麼我們的心要從哪裏開始
[00:07:03.960 --> 00:07:06.680]  其實就是主耶穌
[00:07:06.680 --> 00:07:08.800]  就是從主耶穌開始
[00:07:08.800 --> 00:07:10.200]  等一下我們會讀到
[00:07:10.200 --> 00:07:11.320]  菲律賓書第二章
[00:07:11.320 --> 00:07:12.880]  第五節到第九節
[00:07:12.880 --> 00:07:14.400]  保羅在那裏就告訴我們說
[00:07:14.400 --> 00:07:17.840]  要以耶穌基督的心爲心
[00:07:17.840 --> 00:07:18.760]  我們剛纔唸了
[00:07:18.760 --> 00:07:20.440]  馬太福音第二十章
[00:07:20.440 --> 00:07:22.240]  二十五節到二十八節
[00:07:22.240 --> 00:07:23.000]  在這裏講到
[00:07:23.000 --> 00:07:27.120]  門徒他們彼此爭論誰爲大
[00:07:27.120 --> 00:07:28.320]  這個很有意思
[00:07:28.320 --> 00:07:29.080]  當我們去看
[00:07:29.080 --> 00:07:31.200]  主耶穌的門徒的時候
[00:07:31.200 --> 00:07:31.680]  弟兄姐妹
[00:07:31.680 --> 00:07:34.600]  如果你將心比心的話
[00:07:34.600 --> 00:07:37.760]  你就會更感激
[00:07:37.760 --> 00:07:39.680]  這個主耶穌的門徒
[00:07:39.680 --> 00:07:41.640]  記載下來的事情
[00:07:41.640 --> 00:07:43.920]  主耶穌的門徒爭論誰爲大
[00:07:43.920 --> 00:07:46.000]  在四福音裏面
[00:07:46.000 --> 00:07:47.720]  記載了三個地方
[00:07:47.720 --> 00:07:49.440]  三次
[00:07:49.440 --> 00:07:51.760]  那麼類似這種爭論
[00:07:51.760 --> 00:07:53.280]  記載了三次
[00:07:53.280 --> 00:07:54.960]  第一個就是在馬太福音
[00:07:54.960 --> 00:07:56.400]  剛纔我們所念的
[00:07:56.400 --> 00:07:57.680]  第二個是在馬可福音
[00:07:57.680 --> 00:07:59.880]  第九章第三十五節
[00:07:59.880 --> 00:08:02.160]  最後一處是在路加福音
[00:08:02.160 --> 00:08:05.600]  第二十二章二十四節到三十四節
[00:08:05.600 --> 00:08:06.800]  這三次呢
[00:08:06.800 --> 00:08:09.080]  這三個記載的
[00:08:09.080 --> 00:08:11.640]  它的導火線都有點不一樣
[00:08:11.640 --> 00:08:14.280]  馬太跟馬可有點類似
[00:08:14.280 --> 00:08:15.800]  但是你仔細去看的時候
[00:08:15.800 --> 00:08:19.120]  好像導火線不太一樣
[00:08:19.120 --> 00:08:21.200]  你如果仔細去看了之後
[00:08:21.200 --> 00:08:22.160]  前後文
[00:08:22.160 --> 00:08:23.840]  你仔細去看的時候
[00:08:23.840 --> 00:08:26.240]  你就會發現
[00:08:26.240 --> 00:08:28.080]  你知道門徒這個問題
[00:08:28.080 --> 00:08:29.880]  一直存在着他們的心裏面
[00:08:29.880 --> 00:08:30.800]  因爲什麼呢
[00:08:30.800 --> 00:08:33.760]  因爲是從主耶穌還在加百能的時候
[00:08:33.760 --> 00:08:35.720]  就已經開始了
[00:08:35.720 --> 00:08:37.560]  那是從聖經上面看
[00:08:37.560 --> 00:08:41.000]  那是第一次他們開始討論這件事情
[00:08:41.000 --> 00:08:42.840]  那麼一直到什麼時候呢
[00:08:42.840 --> 00:08:45.160]  一直到最後一天
[00:08:45.160 --> 00:08:49.440]  再過就要上十字架了
[00:08:49.440 --> 00:08:52.320]  他們還在爲這件事情在爭吵
[00:08:52.320 --> 00:08:54.720]  所以可見這件事情
[00:08:54.720 --> 00:08:56.080]  那麼非常
[00:08:56.080 --> 00:08:57.280]  我套用一句
[00:08:57.280 --> 00:08:59.360]  我常常聽到年輕人他們講的話
[00:08:59.360 --> 00:09:03.840]  非常糾結這些門徒
[00:09:03.840 --> 00:09:08.680]  你們知道糾結什麼意思嗎
[00:09:08.680 --> 00:09:09.720]  你們如果不懂的話
[00:09:09.720 --> 00:09:12.880]  去問這些年輕人
[00:09:12.880 --> 00:09:16.000]  那麼主就告訴他們
[00:09:16.000 --> 00:09:17.200]  在神的家裏面
[00:09:17.200 --> 00:09:18.560]  在神的國裏面
[00:09:18.560 --> 00:09:21.800]  跟着外方人當中是反過來的
[00:09:21.800 --> 00:09:23.000]  所以他就告訴他們
[00:09:23.000 --> 00:09:24.120]  在外方人當中
[00:09:24.120 --> 00:09:26.440]  有君王爲主治理他們
[00:09:26.440 --> 00:09:29.000]  有大臣超權管理他們
[00:09:29.000 --> 00:09:32.000]  只是在你們中間不可這樣
[00:09:32.000 --> 00:09:34.080]  你們中間誰願爲大
[00:09:34.080 --> 00:09:35.920]  就必做你們的用人
[00:09:35.920 --> 00:09:37.240]  誰願爲首
[00:09:37.240 --> 00:09:39.440]  就必做你們的僕人
[00:09:39.440 --> 00:09:40.800]  這個用人
[00:09:40.800 --> 00:09:42.840]  我想我們現在大概也很難明白了
[00:09:42.840 --> 00:09:45.760]  因爲我們也沒有用人
[00:09:45.760 --> 00:09:48.520]  有的時候你說他是用人的話
[00:09:48.520 --> 00:09:50.600]  他說他自己是engineer
[00:09:50.600 --> 00:09:54.000]  所以我們有的時候不太明白
[00:09:54.000 --> 00:09:55.880]  這個用人到底是什麼意思
[00:09:55.880 --> 00:09:57.800]  這個地方他用一個希臘文
[00:09:57.800 --> 00:09:59.280]  這個希臘字是什麼意思呢
[00:09:59.280 --> 00:10:01.360]  就是說是管理的人
[00:10:01.360 --> 00:10:02.960]  就是說神把他自己
[00:10:02.960 --> 00:10:05.560]  就是說這個主人把這個工作託付給他
[00:10:05.560 --> 00:10:06.920]  然後他來管理
[00:10:06.920 --> 00:10:08.400]  第二個是僕人
[00:10:08.400 --> 00:10:11.560]  這個僕人也是我們很難了解的
[00:10:11.560 --> 00:10:14.800]  因爲我們沒有一個人做過僕人
[00:10:14.800 --> 00:10:16.440]  僕人是不一樣啊
[00:10:16.440 --> 00:10:18.240]  這個希臘文他用的這個字呢
[00:10:18.240 --> 00:10:20.320]  其實意思就是說slave
[00:10:20.320 --> 00:10:22.960]  就是奴隸的意思
[00:10:22.960 --> 00:10:23.960]  現在沒有了
[00:10:23.960 --> 00:10:24.680]  對不對
[00:10:24.680 --> 00:10:26.280]  哇你叫我做奴隸
[00:10:26.280 --> 00:10:28.360]  我真的是要跟你拼着命啊
[00:10:28.360 --> 00:10:28.880]  是不是啊
[00:10:28.880 --> 00:10:30.040]  在公司裏面做事
[00:10:30.040 --> 00:10:33.960]  如果人家把你當奴隸來看待的話
[00:10:33.960 --> 00:10:35.200]  那你真的是要反了
[00:10:35.200 --> 00:10:36.520]  對不對
[00:10:36.520 --> 00:10:38.400]  但是聖經上就告訴我們
[00:10:38.400 --> 00:10:39.160]  他說
[00:10:39.160 --> 00:10:42.200]  隨願爲大就必做你們的用人
[00:10:42.200 --> 00:10:45.280]  隨願爲首就必做你們的僕人
[00:10:45.280 --> 00:10:46.360]  然後接下去他說
[00:10:46.360 --> 00:10:47.480]  正如人子來
[00:10:47.480 --> 00:10:49.240]  不是要受人的服侍
[00:10:49.240 --> 00:10:51.240]  乃是要服侍人
[00:10:51.240 --> 00:10:52.840]  那麼主耶穌怎麼做呢
[00:10:52.840 --> 00:10:55.920]  現在我們再翻到菲律比書第二章
[00:10:55.920 --> 00:10:59.880]  我們都很熟悉這一段經文
[00:10:59.880 --> 00:11:03.040]  菲律比書第二章第五節開始
[00:11:03.040 --> 00:11:09.760]  一直到第九節
[00:11:09.760 --> 00:11:11.400]  菲律比書第二章第五節
[00:11:11.400 --> 00:11:13.200]  我們一起來唸
[00:11:13.200 --> 00:11:16.520]  你們當以基督耶穌的心爲心
[00:11:16.520 --> 00:11:18.600]  祂本有神的形象
[00:11:18.600 --> 00:11:21.800]  不以自己與神同等爲搶奪的
[00:11:21.800 --> 00:11:24.880]  反倒須己取了奴僕的形象
[00:11:24.880 --> 00:11:26.560]  成爲人的樣式
[00:11:26.560 --> 00:11:28.040]  既有人的樣子
[00:11:28.040 --> 00:11:29.560]  就自己卑微
[00:11:29.560 --> 00:11:34.320]  純心順服以至於死且死在十字架上
[00:11:34.320 --> 00:11:37.160]  所以神將他升爲至高
[00:11:37.160 --> 00:11:40.520]  又賜給他那超乎萬民之上的名
[00:11:40.520 --> 00:11:42.080]  我們就唸到這裏
[00:11:42.080 --> 00:11:45.040]  如果這一段經文你去看前後文的話
[00:11:45.040 --> 00:11:47.760]  你能夠感覺到一件事情
[00:11:47.760 --> 00:11:48.920]  什麼事情呢
[00:11:48.920 --> 00:11:50.200]  就是菲律比教會
[00:11:50.200 --> 00:11:51.880]  我們通常在唸菲律比書的時候
[00:11:51.880 --> 00:11:52.600]  我們就想到說
[00:11:52.600 --> 00:11:55.800]  哇這是保羅把他的心掏出來的一本書
[00:11:55.800 --> 00:11:59.760]  因爲菲律比書裏面就講到喜樂
[00:11:59.760 --> 00:12:01.080]  但是我自己在看的時候
[00:12:01.080 --> 00:12:02.440]  喜樂是其中之一
[00:12:02.440 --> 00:12:04.360]  但是真正的問題在哪裏
[00:12:04.360 --> 00:12:05.400]  我們仍然發現
[00:12:05.400 --> 00:12:10.200]  菲律比教會里面還是有紛爭的問題
[00:12:10.200 --> 00:12:12.200]  教會里面還是有不合一的事情
[00:12:12.200 --> 00:12:13.840]  所以你看到第四章的時候
[00:12:13.840 --> 00:12:16.880]  你就會發現有兩個女的子嗣
[00:12:16.880 --> 00:12:18.200]  兩個女的領袖
[00:12:18.200 --> 00:12:21.760]  在那邊中間有一些問題存在
[00:12:21.760 --> 00:12:23.680]  我們從哪裏看得出來呢
[00:12:23.680 --> 00:12:26.400]  因爲我自己是覺得說保羅他一開始的時候
[00:12:26.400 --> 00:12:27.800]  特別是在第三節
[00:12:27.800 --> 00:12:29.200]  第二章第三節
[00:12:29.200 --> 00:12:30.880]  他說凡事不可揭擋
[00:12:30.880 --> 00:12:33.040]  不可貪圖虛浮的榮耀
[00:12:33.040 --> 00:12:34.480]  只要純心謙卑
[00:12:34.480 --> 00:12:36.720]  個人看別人比自己強
[00:12:36.720 --> 00:12:38.840]  個人不要單顧自己的事
[00:12:38.840 --> 00:12:43.200]  也要顧別人的事
[00:12:43.200 --> 00:12:44.320]  接下去他就講說
[00:12:44.320 --> 00:12:46.600]  你們當以基督耶穌的心爲心
[00:12:46.600 --> 00:12:47.680]  什麼樣的心
[00:12:47.680 --> 00:12:49.200]  是一個做僕人的心
[00:12:49.200 --> 00:12:51.560]  做一個奴僕的心
[00:12:51.560 --> 00:12:53.800]  那麼基督耶穌他的心是什麼樣的心呢
[00:12:53.800 --> 00:12:54.720]  他是順服
[00:12:54.720 --> 00:12:56.480]  他是一個僕人的心
[00:12:56.480 --> 00:12:57.960]  那我們下面就要思想一下
[00:12:57.960 --> 00:12:59.760]  僕人有些什麼特點
[00:12:59.760 --> 00:13:02.480]  這個我們必須要從聖經上面看
[00:13:02.480 --> 00:13:04.760]  首先我們必須要知道的
[00:13:04.760 --> 00:13:07.920]  一個僕人他知道誰是他的主
[00:13:07.920 --> 00:13:14.200]  或者是說他知道誰是主人
[00:13:14.200 --> 00:13:16.800]  他知道他是完完全全屬於主的
[00:13:16.800 --> 00:13:17.400]  爲什麼
[00:13:17.400 --> 00:13:20.360]  是因爲神用他的兒子的生命
[00:13:20.360 --> 00:13:21.840]  用他兒子的寶血
[00:13:21.840 --> 00:13:23.600]  把我們用重價
[00:13:23.600 --> 00:13:25.760]  這是一個很重的價錢
[00:13:25.760 --> 00:13:28.080]  把我們買贖回來的
[00:13:28.080 --> 00:13:30.920]  我們是完完全全屬於他的
[00:13:30.920 --> 00:13:33.440]  所以保羅每次在跟人家寫信的時候
[00:13:33.440 --> 00:13:34.560]  他說他是什麼
[00:13:34.560 --> 00:13:36.400]  他說他是耶穌基督的僕人
[00:13:36.400 --> 00:13:42.960]  那個僕人就是slave
[00:13:42.960 --> 00:13:43.760]  第二個
[00:13:43.760 --> 00:13:46.120]  他必定以他的主人的利益
[00:13:46.120 --> 00:13:50.880]  或者是主人的名譽爲先
[00:13:50.880 --> 00:13:53.160]  他也願意爲他的主人做大事情
[00:13:53.160 --> 00:13:55.240]  他也願意成就大事
[00:13:55.240 --> 00:13:58.720]  但是完全是爲了他主人的利益
[00:13:58.720 --> 00:14:00.320]  不是爲了他自己的利益
[00:14:00.320 --> 00:14:02.080]  不是爲了給自己安慰
[00:14:02.080 --> 00:14:03.800]  不是爲了給自己滿足
[00:14:03.800 --> 00:14:09.800]  也不是爲了給自己那種成就感的需要
[00:14:09.800 --> 00:14:12.720]  都不是的
[00:14:12.720 --> 00:14:14.280]  他的心思意念
[00:14:14.280 --> 00:14:18.720]  完完全全是爲了他主人的利益
[00:14:18.720 --> 00:14:20.400]  第三個我們要知道的
[00:14:20.400 --> 00:14:22.440]  就是他是忠於他的主人
[00:14:22.440 --> 00:14:23.920]  他是忠於猜他的人
[00:14:23.920 --> 00:14:25.520]  這就是主耶穌的心
[00:14:25.520 --> 00:14:26.480]  如果我們有時間
[00:14:26.480 --> 00:14:31.360]  我們去看約翰福音第十七章
[00:14:31.360 --> 00:14:32.440]  約翰福音第十七章
[00:14:32.440 --> 00:14:36.360]  很多人說那個地方是大祭司的禱告
[00:14:36.360 --> 00:14:38.320]  就是他快要離開這個世界
[00:14:38.320 --> 00:14:40.280]  他快要
[00:14:40.280 --> 00:14:42.200]  我們稱他爲大祭司
[00:14:42.200 --> 00:14:43.640]  但是從希伯來書裏面
[00:14:43.640 --> 00:14:46.080]  我們看見他又是那個大祭司的實物
[00:14:46.080 --> 00:14:49.040]  就是他把他自己像羊羔一樣獻上
[00:14:49.040 --> 00:14:50.680]  那是他的禱告
[00:14:50.680 --> 00:14:53.240]  他的禱告你從頭
[00:14:53.240 --> 00:14:55.760]  在約翰福音第十七章
[00:14:55.760 --> 00:14:57.480]  你真的是看見
[00:14:57.480 --> 00:14:59.880]  他的心思意念就是在神
[00:14:59.880 --> 00:15:02.440]  他自己的身上
[00:15:02.440 --> 00:15:03.640]  他所要做的事情
[00:15:03.640 --> 00:15:06.000]  都是父神告訴他要他做的
[00:15:06.000 --> 00:15:08.280]  他所做的成就的事情
[00:15:08.280 --> 00:15:10.240]  完全都是因爲父神的原因
[00:15:10.240 --> 00:15:11.560]  因爲父神的榮耀
[00:15:11.560 --> 00:15:13.000]  因爲父神的能力
[00:15:13.000 --> 00:15:16.320]  因爲父神的名
[00:15:16.320 --> 00:15:19.240]  他不在乎他自己的名
[00:15:19.240 --> 00:15:20.680]  我們很感謝神
[00:15:20.680 --> 00:15:22.120]  在聖經上面
[00:15:22.120 --> 00:15:24.480]  菲利比書第二章這邊告訴我們說
[00:15:24.480 --> 00:15:25.880]  他有神的形象
[00:15:25.880 --> 00:15:28.600]  但是他卻不以自己與神一樣
[00:15:28.600 --> 00:15:31.560]  他就能夠搶奪神的榮耀
[00:15:31.560 --> 00:15:34.680]  或者是說堅持他自己的意見
[00:15:34.680 --> 00:15:36.920]  他自己的主張
[00:15:36.920 --> 00:15:39.200]  這就是三維一體的妙的地方
[00:15:39.200 --> 00:15:40.720]  三維一體上我們看見
[00:15:40.720 --> 00:15:43.800]  主耶穌他完全有神、父神的樣子
[00:15:43.800 --> 00:15:44.760]  完全一樣
[00:15:44.760 --> 00:15:47.080]  沒有任何一個地方是不一樣的
