
[00:00:00.000 --> 00:00:09.000]  我們會一齊用七天的晚上去看舊約聖經
[00:02:35.000 --> 00:02:39.000]  聖經講得好其實明天如何
[00:02:39.000 --> 00:02:41.000]  沒有人知道
[00:02:41.000 --> 00:02:46.000]  所以二零一七年的夏天
[00:02:46.000 --> 00:02:48.000]  我病了
[00:02:48.000 --> 00:02:52.000]  感激國民慈牧師
[00:02:52.000 --> 00:02:58.000]  很短的時間答應講羅馬書
[00:02:58.000 --> 00:03:02.000]  弟兄姊妹大得幫助
[00:03:02.000 --> 00:03:07.000]  我想華聯會的牧長們等了一年半
[00:03:07.000 --> 00:03:10.000]  看看我健康情況如何
[00:03:10.000 --> 00:03:17.000]  然後在去年就跟我說明年繼續
[00:03:17.000 --> 00:03:20.000]  所以答應的時候
[00:03:20.000 --> 00:03:27.000]  我是做夢都猜不到香港今天的情況
[00:03:27.000 --> 00:03:32.000]  如果知道的話可能我都不敢答應
[00:03:32.000 --> 00:03:37.000]  大半年我們在網上聚會
[00:03:37.000 --> 00:03:45.000]  難得今天晚上我們仔仔一堂
[00:03:45.000 --> 00:03:51.000]  我們來是聽講完講到
[00:03:51.000 --> 00:03:53.000]  不是
[00:03:53.000 --> 00:03:56.000]  你說我想聽以賽亞書的訊息
[00:03:56.000 --> 00:03:59.000]  不是
[00:03:59.000 --> 00:04:06.000]  我們是聽上帝的說話
[00:04:06.000 --> 00:04:13.000]  今天晚上聖靈要對你說什麼
[00:04:13.000 --> 00:04:16.000]  這個就是聖經的權威
[00:04:16.000 --> 00:04:19.000]  不是去爭論原稿有沒有錯誤
[00:04:19.000 --> 00:04:21.000]  翻譯有沒有問題
[00:04:21.000 --> 00:04:23.000]  和合本好還是和修版好
[00:04:23.000 --> 00:04:24.000]  不是不是不是
[00:04:24.000 --> 00:04:27.000]  聖經就是神的說話
[00:04:27.000 --> 00:04:31.000]  是上主的啟示
[00:04:31.000 --> 00:04:32.000]  沒錯
[00:04:32.000 --> 00:04:36.000]  耶穌基督道成了肉身
[00:04:36.000 --> 00:04:40.000]  住在我們中間
[00:04:40.000 --> 00:04:44.000]  這個是活潑永恆的道
[00:04:44.000 --> 00:04:47.000]  上帝的啟示
[00:04:47.000 --> 00:04:52.000]  但同時聖經都是神所默示的
[00:04:52.000 --> 00:04:57.000]  所以上帝的啟示不單止在耶穌基督的身上
[00:04:57.000 --> 00:05:01.000]  亦都在新舊約聖經當中
[00:05:01.000 --> 00:05:06.000]  不過華人教會的弟兄姊妹不為意
[00:05:06.000 --> 00:05:08.000]  其實從改教運動到今天
[00:05:08.000 --> 00:05:13.000]  教會肯定神的道
[00:05:13.000 --> 00:05:17.000]  亦都是每一個星期主日
[00:05:17.000 --> 00:05:20.000]  今天早上你有沒有參加崇拜
[00:05:20.000 --> 00:05:23.000]  誰說道
[00:05:23.000 --> 00:05:27.000]  那個是上帝的啟示
[00:05:27.000 --> 00:05:30.000]  話語即是
[00:05:30.000 --> 00:05:35.000]  借用魏拓星先生一本很出名的書籍
[00:05:35.000 --> 00:05:38.000]  Ministry of the Word
[00:05:38.000 --> 00:05:46.000]  但我們要專心以祈禱傳道為事
[00:05:46.000 --> 00:05:53.000]  這個都是上帝的啟示
[00:05:53.000 --> 00:05:58.000]  所以聽道
[00:05:58.000 --> 00:06:03.000]  其實最重要的是明白
[00:06:03.000 --> 00:06:06.000]  不是記性
[00:06:06.000 --> 00:06:10.000]  很多年長的弟兄姊妹跟我說
[00:06:10.000 --> 00:06:12.000]  我沒有記性
[00:06:12.000 --> 00:06:14.000]  我不記得
[00:06:14.000 --> 00:06:16.000]  是呀
[00:06:16.000 --> 00:06:18.000]  不知道你知不知道
[00:06:18.000 --> 00:06:20.000]  發展心理學的研究
[00:06:20.000 --> 00:06:21.000]  還是我搞錯了
[00:06:21.000 --> 00:06:24.000]  這些不是我的專長
[00:06:24.000 --> 00:06:29.000]  十六歲開始我們的記憶力就衰退
[00:06:29.000 --> 00:06:32.000]  所以考會考現在叫DSE
[00:06:32.000 --> 00:06:35.000]  那時候真的日日可以背很多東西去考
[00:06:35.000 --> 00:06:37.000]  一年九科
[00:06:37.000 --> 00:06:39.000]  狀元就是這樣出的
[00:06:39.000 --> 00:06:42.000]  所以不需要自卑
[00:06:42.000 --> 00:06:47.000]  聽道其實是悟性
[00:06:47.000 --> 00:06:49.000]  不是記性
[00:06:49.000 --> 00:06:53.000]  你看楊姐我IQ不夠局長那麼高
[00:06:53.000 --> 00:06:55.000]  不是呀
[00:06:55.000 --> 00:06:58.000]  其實聽道的悟性
[00:06:58.000 --> 00:07:01.000]  是要祈禱的
[00:07:01.000 --> 00:07:05.000]  求真理的聖靈
[00:07:05.000 --> 00:07:11.000]  開我們眾人的心竅
[00:07:11.000 --> 00:07:16.000]  讓我們明白聖經
[00:07:16.000 --> 00:07:21.000]  當然我們都要為講元祈禱
[00:07:21.000 --> 00:07:26.000]  不是求主幫助他講得好聽點好好笑
[00:07:26.000 --> 00:07:29.000]  不是這個不重要
[00:07:29.000 --> 00:07:33.000]  是講得明白
[00:07:33.000 --> 00:07:40.000]  讓神的道進入我們眾人的心中
[00:07:40.000 --> 00:07:43.000]  你明白了你就可以進行
[00:07:43.000 --> 00:07:48.000]  跟從主就是這樣的意思
[00:07:48.000 --> 00:07:52.000]  跟從進行是同一個動作
[00:07:52.000 --> 00:07:54.000]  你跟從誰
[00:07:54.000 --> 00:07:56.000]  耶穌他都不在我們身邊
[00:07:56.000 --> 00:08:00.000]  你進行主的真道
[00:08:00.000 --> 00:08:05.000]  你就是耶穌基督的門徒
[00:08:05.000 --> 00:08:09.000]  所以不是我們先決定想聽什麼
[00:08:09.000 --> 00:08:13.000]  你打開聖經你想找什麼都找到
[00:08:13.000 --> 00:08:15.000]  反過來
[00:08:15.000 --> 00:08:22.000]  讓我們虛心聆聽神的說話
[00:08:22.000 --> 00:08:26.000]  耶穌講過八福
[00:08:26.000 --> 00:08:29.000]  你一定不會背完八句
[00:08:29.000 --> 00:08:31.000]  第一句都會說
[00:08:31.000 --> 00:08:36.000]  虛心的人有福了
[00:08:36.000 --> 00:08:42.000]  因為天國是他們的
[00:08:42.000 --> 00:08:47.000]  讓我們傳一個清心
[00:08:47.000 --> 00:08:49.000]  簡單的信心
[00:08:49.000 --> 00:08:52.000]  到主的面前
[00:08:52.000 --> 00:08:55.000]  拿著他的應許
[00:08:55.000 --> 00:09:02.000]  虛心聆聽神的道
[00:09:02.000 --> 00:09:08.000]  今天晚上我們要思想的焦點
[00:09:08.000 --> 00:09:10.000]  我們的題目
[00:09:10.000 --> 00:09:15.000]  如應展翅
[00:09:15.000 --> 00:09:18.000]  你又會背了這句金句
[00:09:18.000 --> 00:09:21.000]  但那等候耶和華的
[00:09:21.000 --> 00:09:24.000]  必從身得力
[00:09:24.000 --> 00:09:25.000]  還有呢
[00:09:25.000 --> 00:09:29.000]  他們必如應展翅上騰
[00:09:29.000 --> 00:09:33.000]  蛤蟆奔跑卻不困倦
[00:09:33.000 --> 00:09:37.000]  行走卻不疲乏
[00:09:37.000 --> 00:09:39.000]  感謝主
[00:09:39.000 --> 00:09:41.000]  你懂得背了
[00:09:41.000 --> 00:09:44.000]  但你有沒有留意到這一句金句
[00:09:44.000 --> 00:09:48.000]  是以賽亞書四十章
[00:09:48.000 --> 00:09:53.000]  第三十一節
[00:09:53.000 --> 00:09:55.000]  都是神的說話
[00:09:55.000 --> 00:09:57.000]  所以前面那三十節
[00:09:57.000 --> 00:09:59.000]  都是神的說話
[00:09:59.000 --> 00:10:01.000]  不只是這一節
[00:10:01.000 --> 00:10:05.000]  為什麼來到最後總結的時候
[00:10:05.000 --> 00:10:12.000]  會說到如應展翅上騰呢?
[00:10:12.000 --> 00:10:16.000]  前面整章的聖經
[00:10:16.000 --> 00:10:19.000]  又說些什麼呢?
[00:10:19.000 --> 00:10:21.000]  這一章的聖經
[00:10:21.000 --> 00:10:23.000]  一開始的時候很清楚
[00:10:23.000 --> 00:10:24.000]  第一節
[00:10:24.000 --> 00:10:27.000]  你們的神說和學本
[00:10:27.000 --> 00:10:28.000]  調轉了一個次序
[00:10:28.000 --> 00:10:30.000]  不過大家明白的
[00:10:30.000 --> 00:10:32.000]  其實希伯來文一開始是
[00:10:32.000 --> 00:10:39.000]  安慰安慰我的百姓
[00:10:39.000 --> 00:10:45.000]  這個重複兩次相同的命令句
[00:10:45.000 --> 00:10:47.000]  很清楚
[00:10:47.000 --> 00:10:50.000]  以賽亞書一至三十九章
[00:10:50.000 --> 00:10:55.000]  每一次提到以色列的勝者
[00:10:55.000 --> 00:10:57.000]  都是和審判有關
[00:10:57.000 --> 00:10:59.000]  很奇怪
[00:10:59.000 --> 00:11:01.000]  四十章到六十六章
[00:11:01.000 --> 00:11:05.000]  每一次提到以色列的勝者
[00:11:05.000 --> 00:11:09.000]  都是和拯救有關
[00:11:09.000 --> 00:11:10.000]  碰運氣而已
[00:11:10.000 --> 00:11:13.000]  沒那麼容易碰到的
[00:11:13.000 --> 00:11:16.000]  安慰的訊息
[00:11:16.000 --> 00:11:22.000]  是將以賽亞書好像一個分水嶺
[00:11:22.000 --> 00:11:28.000]  將前後兩半連接起來
[00:11:28.000 --> 00:11:32.000]  就是這個安慰的命令句
[00:11:32.000 --> 00:11:37.000]  不過中文聖經翻譯了第三個安慰
[00:11:37.000 --> 00:11:39.000]  有沒有留意到
[00:11:39.000 --> 00:11:42.000]  你們要安慰安慰我的百姓
[00:11:42.000 --> 00:11:46.000]  要對耶路撒冷說安慰的話
[00:11:46.000 --> 00:11:48.000]  第三個安慰
[00:11:48.000 --> 00:11:53.000]  其實原本就不是安慰
[00:11:53.000 --> 00:11:59.000]  要對耶路撒冷的心說話
[00:11:59.000 --> 00:12:01.000]  也是安慰
[00:12:01.000 --> 00:12:04.000]  我們今天又是講心理學
[00:12:04.000 --> 00:12:06.000]  Heart to heart
[00:12:06.000 --> 00:12:08.000]  Head to head
[00:12:08.000 --> 00:12:13.000]  我們是用了西方的文化
[00:12:13.000 --> 00:12:18.000]  心就是代表和腦相對
[00:12:18.000 --> 00:12:22.000]  講腦的就是講理論
[00:12:22.000 --> 00:12:24.000]  就是講道理
[00:12:24.000 --> 00:12:25.000]  冷冰冰的
[00:12:25.000 --> 00:12:26.000]  不是
[00:12:26.000 --> 00:12:29.000]  講道是要對著心說的
[00:12:29.000 --> 00:12:31.000]  要溫暖的
[00:12:31.000 --> 00:12:32.000]  要有情的
[00:12:32.000 --> 00:12:33.000]  要有feel的
[00:12:33.000 --> 00:12:34.000]  這個不是英文
[00:12:34.000 --> 00:12:38.000]  有feeling的意思
[00:12:38.000 --> 00:12:39.000]  對不起
[00:12:39.000 --> 00:12:43.000]  希伯來人的心不是這個意思
[00:12:43.000 --> 00:12:45.000]  你們懂的
[00:12:45.000 --> 00:12:48.000]  新面記六章第四節第五節
[00:12:48.000 --> 00:12:51.000]  最大的誡命背來聽
[00:12:51.000 --> 00:12:54.000]  你要盡心
[00:12:54.000 --> 00:12:55.000]  盡誠
[00:12:55.000 --> 00:12:57.000]  盡力
[00:12:57.000 --> 00:13:00.000]  愛上帝
[00:13:00.000 --> 00:13:02.000]  盡心
[00:13:02.000 --> 00:13:05.000]  在希臘文七十事翻譯本
[00:13:05.000 --> 00:13:08.000]  就不是盡心
[00:13:08.000 --> 00:13:12.000]  所以福音書有四句不是三句
[00:13:12.000 --> 00:13:14.000]  多了那個
[00:13:14.000 --> 00:13:15.000]  哪裡來的
[00:13:15.000 --> 00:13:17.000]  其實是七十事譯本
[00:13:17.000 --> 00:13:20.000]  盡心盡性盡意
[00:13:20.000 --> 00:13:23.000]  心思意念
[00:13:23.000 --> 00:13:25.000]  那個盡意
[00:13:25.000 --> 00:13:27.000]  另外一件福音書講盡智
[00:13:27.000 --> 00:13:29.000]  智慧的智
[00:13:29.000 --> 00:13:32.000]  intellect mind
[00:13:32.000 --> 00:13:34.000]  這個就是解釋
[00:13:34.000 --> 00:13:38.000]  在猶太人當中講的心
[00:13:38.000 --> 00:13:42.000]  和在希臘人當中講的心
[00:13:42.000 --> 00:13:45.000]  和在中國人當中講的心
[00:13:45.000 --> 00:13:49.000]  和在香港人當中講的心
[00:13:49.000 --> 00:13:52.000]  可以是完全不同的一回事
[00:13:52.000 --> 00:13:56.000]  我們不要將官理大
[00:13:56.000 --> 00:14:02.000]  我們不要按自己先入為主的概念
[00:14:02.000 --> 00:14:05.000]  來套入聖經裏面
[00:14:05.000 --> 00:14:09.000]  人心比萬物詭詐
[00:14:09.000 --> 00:14:13.000]  我而要保守你的心
[00:14:13.000 --> 00:14:16.000]  勝過保守一切
[00:14:16.000 --> 00:14:17.000]  為什麼
[00:14:17.000 --> 00:14:21.000]  因為一生的果效
[00:14:21.000 --> 00:14:24.000]  是由心發出
[00:14:24.000 --> 00:14:27.000]  不是你的感覺
[00:14:27.000 --> 00:14:31.000]  是你的心思意念
[00:14:31.000 --> 00:14:37.000]  所以向耶路撒冷的心說話
[00:14:37.000 --> 00:14:40.000]  其實是要他明白
[00:14:40.000 --> 00:14:42.000]  要他聽得到
[00:14:42.000 --> 00:14:44.000]  不是只是抱著他
[00:14:44.000 --> 00:14:45.000]  沒事沒事
[00:14:45.000 --> 00:14:46.000]  什麼都沒有了
[00:14:46.000 --> 00:14:48.000]  大步跨過了
[00:14:48.000 --> 00:14:54.000]  不是只是處理他的感覺感受
[00:14:54.000 --> 00:14:55.000]  而是要明白
[00:14:55.000 --> 00:15:03.000]  所以其實跟著向他宣告三件事情
[00:15:03.000 --> 00:15:07.000]  原本聖經都有一個
[00:15:07.000 --> 00:15:11.000]  強調的字眼開始
[00:15:11.000 --> 00:15:12.000]  宣佈什麼
[00:15:12.000 --> 00:15:16.000]  幾乎第一第二第三
[00:15:16.000 --> 00:15:18.000]  是這樣說出來的
[00:15:18.000 --> 00:15:19.000]  第一
[00:15:19.000 --> 00:15:22.000]  他爭戰的日子滿了
[00:15:22.000 --> 00:15:23.000]  第二
[00:15:23.000 --> 00:15:25.000]  他的罪孽赦免了
[00:15:25.000 --> 00:15:26.000]  第三
[00:15:26.000 --> 00:15:29.000]  他為自己的一切罪
[00:15:29.000 --> 00:15:31.000]  從耶和華手中
[00:15:31.000 --> 00:15:35.000]  加倍受罰
[00:15:35.000 --> 00:15:39.000]  爭戰這個詞彙
[00:15:39.000 --> 00:15:42.000]  其實嚴格來說
[00:15:42.000 --> 00:15:46.000]  不是說神的百姓一直都在戰爭
[00:15:46.000 --> 00:15:50.000]  戰和戰亂當中
[00:15:50.000 --> 00:15:54.000]  我們中文有很相近的說法
[00:15:54.000 --> 00:16:00.000]  流放充軍苦役
[00:16:00.000 --> 00:16:03.000]  這些都是古老一點的中文
[00:16:03.000 --> 00:16:06.000]  所以這裡其實是說秘魯
[00:16:06.000 --> 00:16:11.000]  其實是說亡國秘魯的日子
[00:16:11.000 --> 00:16:13.000]  結束了
[00:16:13.000 --> 00:16:17.000]  他們的罪孽赦免了
[00:16:17.000 --> 00:16:21.000]  其實我最不明白的是第三句
[00:16:21.000 --> 00:16:25.000]  為什麼要在耶和華的手中
[00:16:25.000 --> 00:16:28.000]  加倍受罰呢
[00:16:28.000 --> 00:16:32.000]  上帝你的公道去了哪裡呢
[00:16:32.000 --> 00:16:35.000]  有沒有這樣的想法
[00:16:35.000 --> 00:16:37.000]  要不就不問
[00:16:37.000 --> 00:16:38.000]  上帝一定對的
[00:16:38.000 --> 00:16:40.000]  我們一定錯的
[00:16:40.000 --> 00:16:42.000]  不是的
[00:16:42.000 --> 00:16:43.000]  你這樣聽
[00:16:43.000 --> 00:16:47.000]  又是用了香港人的公義去聽
[00:16:47.000 --> 00:16:49.000]  請問一個猶太人
[00:16:49.000 --> 00:16:51.000]  當他聽到這句話的時候
[00:16:51.000 --> 00:16:54.000]  他會想到什麼呢
[00:16:54.000 --> 00:16:59.000]  什麼人會有傷份加倍呢
[00:16:59.000 --> 00:17:00.000]  長子
[00:17:00.000 --> 00:17:01.000]  厲害
[00:17:01.000 --> 00:17:03.000]  你是猶太人嗎
[00:17:03.000 --> 00:17:05.000]  你有讀聖經嗎
[00:17:05.000 --> 00:17:10.000]  哪裡說長子得傷份呢
[00:17:10.000 --> 00:17:13.000]  新命記二十一章
[00:17:13.000 --> 00:17:15.000]  不要因為你疼愛那個
[00:17:15.000 --> 00:17:18.000]  就忘記了那個長子
[00:17:18.000 --> 00:17:19.000]  你不疼愛他
[00:17:19.000 --> 00:17:22.000]  你也要給他傷份的
[00:17:22.000 --> 00:17:25.000]  這個是律法
[00:17:25.000 --> 00:17:28.000]  誡明律例典章
[00:17:28.000 --> 00:17:33.000]  但是其實更早的是創世紀四十九章
[00:17:33.000 --> 00:17:35.000]  雅各臨終
[00:17:35.000 --> 00:17:38.000]  做了一件什麼事
[00:17:38.000 --> 00:17:41.000]  他將約瑟兩個兒子
[00:17:41.000 --> 00:17:44.000]  變成他自己的兒子
[00:17:44.000 --> 00:17:45.000]  做什麼呢
[00:17:45.000 --> 00:17:46.000]  雅各在這裡
[00:17:46.000 --> 00:17:48.000]  嫌十二個兒子不夠多
[00:17:48.000 --> 00:17:49.000]  要十三個
[00:17:49.000 --> 00:17:50.000]  不是的
[00:17:50.000 --> 00:17:56.000]  他要確認約瑟是長子
[00:17:56.000 --> 00:18:00.000]  所以入嘉南分地
[00:18:00.000 --> 00:18:04.000]  以法連馬那西兩個支派
[00:18:04.000 --> 00:18:08.000]  約瑟得傷份
[00:18:08.000 --> 00:18:12.000]  所以以利沙在以利亞臨升天之前
[00:18:12.000 --> 00:18:14.000]  他求什麼呢
[00:18:14.000 --> 00:18:17.000]  加倍的靈感動我
[00:18:17.000 --> 00:18:19.000]  不是他貪心
[00:18:19.000 --> 00:18:22.000]  不是他的靈因不夠
[00:18:22.000 --> 00:18:26.000]  要雙倍的聖靈充滿
[00:18:26.000 --> 00:18:28.000]  不是的
[00:18:28.000 --> 00:18:30.000]  其實你讀聖經
[00:18:30.000 --> 00:18:35.000]  我們有神學院的同工提醒我
[00:18:35.000 --> 00:18:40.000]  其實以利沙要等以利亞升了天之後
[00:18:40.000 --> 00:18:47.000]  才確認他是以利亞的繼承人
[00:18:47.000 --> 00:18:52.000]  這個你上網聽張智聰博士的講道
[00:18:52.000 --> 00:18:54.000]  不過在這句話裡面
[00:18:54.000 --> 00:19:00.000]  是以利沙向以利亞說黑哨機球
[00:19:00.000 --> 00:19:02.000]  這四個字的意思
[00:19:02.000 --> 00:19:04.000]  很深奧
[00:19:04.000 --> 00:19:06.000]  為什麼
[00:19:06.000 --> 00:19:10.000]  我們有一個校友回來分享
[00:19:10.000 --> 00:19:12.000]  讀完神學
[00:19:12.000 --> 00:19:17.000]  在教會做了幾乎十年的同工
[00:19:17.000 --> 00:19:21.000]  主任牧師想他接班
[00:19:21.000 --> 00:19:26.000]  這個時候他媽媽打電話給他
[00:19:26.000 --> 00:19:33.000]  他媽媽一個婦人養大六個小孩子
[00:19:33.000 --> 00:19:36.000]  她跟兒子說
[00:19:36.000 --> 00:19:39.000]  我要退休了
[00:19:39.000 --> 00:19:40.000]  他做什麼的
[00:19:40.000 --> 00:19:43.000]  開糖水舖
[00:19:43.000 --> 00:19:45.000]  在深水埗
[00:19:45.000 --> 00:19:47.000]  圓洲街
[00:19:47.000 --> 00:19:48.000]  你有沒有去過
[00:19:48.000 --> 00:19:50.000]  不說名字了
[00:19:50.000 --> 00:19:54.000]  這個兒子在神的面前祈禱
[00:19:54.000 --> 00:19:57.000]  說我很容易推我媽媽
[00:19:57.000 --> 00:19:59.000]  我要做主任牧師了
[00:19:59.000 --> 00:20:02.000]  你就關了那間糖水舖
[00:20:02.000 --> 00:20:05.000]  但是他說媽媽的心血
[00:20:05.000 --> 00:20:09.000]  三十年來就是這間舖頭了
[00:20:09.000 --> 00:20:12.000]  媽媽為什麼打電話給我
[00:20:12.000 --> 00:20:14.000]  你明白嗎
[00:20:14.000 --> 00:20:16.000]  你聽不明白
[00:20:16.000 --> 00:20:19.000]  媽媽想他接班
[00:20:19.000 --> 00:20:21.000]  於是他的主任牧師
[00:20:21.000 --> 00:20:23.000]  睜大眼睛看著他
[00:20:23.000 --> 00:20:25.000]  你的呼召去了哪裡
[00:20:25.000 --> 00:20:27.000]  開糖水舖
[00:20:27.000 --> 00:20:31.000]  有沒有搞錯
[00:20:31.000 --> 00:20:34.000]  上帝的引導就是這麼奇妙
[00:20:34.000 --> 00:20:38.000]  原來開糖水舖都可以傳福音
[00:20:38.000 --> 00:20:40.000]  原來開糖水舖
[00:20:40.000 --> 00:20:44.000]  都可以接受神學生去實習
[00:20:44.000 --> 00:20:48.000]  原來站八個小時就腳軟了
[00:20:48.000 --> 00:20:51.000]  神學生不懂得舀糖水
[00:20:51.000 --> 00:20:55.000]  只懂得講道
[00:20:55.000 --> 00:21:02.000]  你肯不肯得到雙倍的份
[00:21:02.000 --> 00:21:07.000]  神的百姓聽到在耶和華的手中
[00:21:07.000 --> 00:21:09.000]  佛雙倍
[00:21:09.000 --> 00:21:11.000]  香港人明白嗎
[00:21:11.000 --> 00:21:14.000]  他就是班長
[00:21:14.000 --> 00:21:16.000]  你們沒有這些傳統嗎
[00:21:16.000 --> 00:21:18.000]  我有的
[00:21:18.000 --> 00:21:20.000]  所以我打死都不肯做班長
[00:21:20.000 --> 00:21:23.000]  因為班長佛雙倍
[00:21:23.000 --> 00:21:25.000]  佛你雙倍
[00:21:25.000 --> 00:21:27.000]  是因為你是班長
[00:21:27.000 --> 00:21:29.000]  你應該乖的
[00:21:29.000 --> 00:21:30.000]  不是
[00:21:30.000 --> 00:21:32.000]  香港的中學小學
[00:21:32.000 --> 00:21:33.000]  就只是佛雙倍
[00:21:33.000 --> 00:21:35.000]  沒有長雙倍
[00:21:35.000 --> 00:21:38.000]  班長如果考第一應該有雙倍
[00:21:38.000 --> 00:21:39.000]  沒有
[00:21:39.000 --> 00:21:41.000]  上帝很公道
[00:21:41.000 --> 00:21:43.000]  上帝這句說話
[00:21:43.000 --> 00:21:45.000]  其實如果你懂得聽
[00:21:45.000 --> 00:21:48.000]  不是不公道
[00:21:48.000 --> 00:21:51.000]  是他的百姓
[00:21:51.000 --> 00:21:55.000]  在列邦當中
[00:21:55.000 --> 00:21:58.000]  是大兒子
[00:21:58.000 --> 00:22:00.000]  是長子
[00:22:00.000 --> 00:22:01.000]  就是這句說話
[00:22:01.000 --> 00:22:04.000]  加倍這個字
[00:22:04.000 --> 00:22:08.000]  懂得聽嗎
[00:22:08.000 --> 00:22:14.000]  所以當先知這樣宣佈的時候
[00:22:14.000 --> 00:22:19.000]  其實這個安慰的訊息
[00:22:19.000 --> 00:22:21.000]  耶路撒冷明白了
[00:22:21.000 --> 00:22:23.000]  知道了
[00:22:23.000 --> 00:22:27.000]  聽得見了
[00:22:27.000 --> 00:22:30.000]  先知就繼續說下去
[00:22:30.000 --> 00:22:32.000]  第二段
[00:22:32.000 --> 00:22:36.000]  從第三節開始
[00:22:36.000 --> 00:22:39.000]  我們所熟悉的版本
[00:22:39.000 --> 00:22:41.000]  是新約聖經
[00:22:41.000 --> 00:22:44.000]  宣告施洗約翰
[00:22:44.000 --> 00:22:49.000]  引用希臘文的翻譯
[00:22:49.000 --> 00:22:56.000]  在曠野有人聲喊叫說
[00:22:56.000 --> 00:23:00.000]  不過其實希伯來文的詩歌題材
[00:23:00.000 --> 00:23:03.000]  是平行句
[00:23:03.000 --> 00:23:05.000]  不是平衡
[00:23:05.000 --> 00:23:07.000]  是parallel
[00:23:07.000 --> 00:23:13.000]  在曠野是平衡下面在沙漠
[00:23:13.000 --> 00:23:17.000]  預備是平衡收平
[00:23:17.000 --> 00:23:25.000]  耶和華的路是平衡我們神的道
[00:23:25.000 --> 00:23:28.000]  懂得聽了吧
[00:23:28.000 --> 00:23:30.000]  懂得讀了吧
[00:23:30.000 --> 00:23:32.000]  希臘文為何這樣翻譯
[00:23:32.000 --> 00:23:34.000]  誠實一句
[00:23:34.000 --> 00:23:37.000]  不知道
[00:23:37.000 --> 00:23:41.000]  不是所有問題都有答案
[00:23:41.000 --> 00:23:44.000]  那是不是聖靈感動他們這樣翻譯
[00:23:44.000 --> 00:23:49.000]  是猶太人相信翻譯本都是神的話
[00:23:49.000 --> 00:23:51.000]  所以和合本都是神的話
[00:23:51.000 --> 00:23:52.000]  不用等
[00:23:52.000 --> 00:23:54.000]  沒錯我才讀聖經
[00:23:54.000 --> 00:23:57.000]  那你永遠不用讀了
[00:23:57.000 --> 00:24:01.000]  回教就不是這樣看的
[00:24:01.000 --> 00:24:03.000]  如果你要讀可蘭經
[00:24:03.000 --> 00:24:06.000]  你先要讀兩年阿拉伯文
[00:24:06.000 --> 00:24:10.000]  然後你用原文讀可蘭
[00:24:10.000 --> 00:24:14.000]  這樣才是一個好的穆斯林
[00:24:14.000 --> 00:24:16.000]  猶太人的翻譯本
[00:24:16.000 --> 00:24:17.000]  無論是阿蘭文
[00:24:17.000 --> 00:24:19.000]  無論是希臘文
[00:24:19.000 --> 00:24:21.000]  無論是敘利亞文
[00:24:21.000 --> 00:24:24.000]  他們很好的故事你都聽過
[00:24:24.000 --> 00:24:27.000]  70個人困在70個房間裡
