
[00:00:00.000 --> 00:00:04.200]  主內弟兄姊妹平安
[00:02:29.600 --> 00:02:39.600]  但我們基督教不單只是講到耶穌基督的降生
[00:02:39.600 --> 00:02:44.600]  也講到耶穌基督的復活
[00:02:44.600 --> 00:02:49.600]  其實復活節比聖誕節更加重要
[00:02:49.600 --> 00:02:51.600]  復活節那個星期
[00:02:51.600 --> 00:02:53.600]  傳統來說是Holy Week
[00:02:53.600 --> 00:02:55.600]  是一個星期
[00:02:55.600 --> 00:02:58.600]  是聖潔的神聖的一個星期
[00:02:58.600 --> 00:03:01.600]  這是神聖的一個星期來講
[00:03:01.600 --> 00:03:03.600]  所以我們復活節放幾天假的
[00:03:03.600 --> 00:03:06.600]  所以復活節我們都會放假的
[00:03:06.600 --> 00:03:09.600]  每一年都會放假的
[00:03:09.600 --> 00:03:13.600]  不是給你去玩
[00:03:13.600 --> 00:03:17.600]  是給你去紀念主耶穌基督的受死和復活
[00:03:17.600 --> 00:03:23.600]  去讓你思想主耶穌的受死、受難和復活
[00:03:23.600 --> 00:03:25.600]  講到復活的大能
[00:03:25.600 --> 00:03:29.600]  第一件事就是改變了我們的生命
[00:03:29.600 --> 00:03:34.600]  所謂我們勝過了我們以前的舊我
[00:03:34.600 --> 00:03:41.600]  我們的舊我已經被戰勝了
[00:03:41.600 --> 00:03:44.600]  所以以前的舊我已經被戰勝了
[00:03:44.600 --> 00:03:47.600]  在《耳福所書》四章二十二節說到
[00:03:47.600 --> 00:03:51.600]  你信了主之後
[00:03:51.600 --> 00:03:56.600]  你要脫去以前的行為
[00:03:56.600 --> 00:03:58.600]  脫去舊我
[00:03:58.600 --> 00:04:04.600]  這個舊我是思慾的迷惑而慢慢漸漸的敗壞
[00:04:04.600 --> 00:04:07.600]  是思慾的迷惑慢慢的敗壞
[00:04:07.600 --> 00:04:10.600]  我們未信主之前
[00:04:10.600 --> 00:04:14.600]  我們隨著什麼意思去做事呢
[00:04:14.600 --> 00:04:17.600]  就是隨著我們自己的思慾
[00:04:17.600 --> 00:04:21.600]  我想到要做什麼就做什麼
[00:04:21.600 --> 00:04:25.600]  很多時候我們不理後果
[00:04:25.600 --> 00:04:30.600]  我們也不會想到身邊人的感受
[00:04:30.600 --> 00:04:34.600]  因為人始終是自私的
[00:04:34.600 --> 00:04:38.600]  嬰孩出世的時候已經是自私的
[00:04:38.600 --> 00:04:41.600]  想是想自己先的
[00:04:41.600 --> 00:04:45.600]  滿足自己的慾望就行了
[00:04:45.600 --> 00:04:49.600]  聖經說從前我們的行為
[00:04:49.600 --> 00:04:53.600]  就是按著我們的思慾去做
[00:04:53.600 --> 00:04:57.600]  這個思慾是慢慢隨著世界去變壞
[00:04:57.600 --> 00:05:02.600]  大家知道今天我們這個世界是越來越變壞
[00:05:02.600 --> 00:05:05.600]  這個世界就是越來越變壞
[00:05:05.600 --> 00:05:08.600]  這個相信大家是不會否認這件事
[00:05:08.600 --> 00:05:12.600]  所以如果我們隨著這個世界去行
[00:05:12.600 --> 00:05:16.600]  我們都會慢慢變壞
[00:05:16.600 --> 00:05:21.600]  你不要說人家個個都是這樣做
[00:05:21.600 --> 00:05:25.600]  所以就沒有問題了
[00:05:25.600 --> 00:05:29.600]  但是人家個個這樣做不是代表沒有問題
[00:05:29.600 --> 00:05:33.600]  其實是一個世界慢慢變壞了
[00:05:33.600 --> 00:05:37.600]  道德的淪亡
[00:05:37.600 --> 00:05:41.600]  人性的醜惡都出來了
[00:05:41.600 --> 00:05:45.600]  其實不只是現在這個世紀才會發生這些事
[00:05:45.600 --> 00:05:51.600]  歷代的世紀也是這樣
[00:05:51.600 --> 00:05:54.600]  歷代的戰爭
[00:05:54.600 --> 00:05:57.600]  歷代的仇恨
[00:05:57.600 --> 00:06:01.600]  是跟我們個人的思慾很有關係
[00:06:01.600 --> 00:06:04.600]  當我們信了主之後
[00:06:04.600 --> 00:06:08.600]  我們接受了這個復活的大能之後
[00:06:08.600 --> 00:06:11.600]  我們就會有改變
[00:06:11.600 --> 00:06:14.600]  我們有生命的改變
[00:06:14.600 --> 00:06:18.600]  我們就可以勝過以前的我
[00:06:18.600 --> 00:06:23.600]  保羅在羅馬書六章四節說
[00:06:23.600 --> 00:06:27.600]  所以我們藉著洗禮歸入死
[00:06:27.600 --> 00:06:33.600]  和他一同埋葬
[00:06:33.600 --> 00:06:38.600]  只要我們行事為人都有新生的樣子
[00:06:38.600 --> 00:06:45.600]  像基督藉著父的榮耀
[00:06:45.600 --> 00:06:49.600]  從死人中復活一樣
[00:06:49.600 --> 00:06:53.600]  就是因為耶穌基督的復活
[00:06:53.600 --> 00:06:56.600]  有一個新生的樣子
[00:06:56.600 --> 00:07:00.600]  所以我們信耶穌基督復活
[00:07:00.600 --> 00:07:05.600]  我們自然行事為人都有一個新生的樣子
[00:07:05.600 --> 00:07:08.600]  究竟我去了哪裡?
[00:07:08.600 --> 00:07:12.600]  和基督耶穌一同埋葬了
[00:07:12.600 --> 00:07:15.600]  究竟我埋了在地上
[00:07:15.600 --> 00:07:19.600]  藉著復活的大能就有一個新的樣子
[00:07:19.600 --> 00:07:23.600]  說起復活節,大家想起什麼呢?
[00:07:23.600 --> 00:07:29.600]  當然我們叫大家想起十字架的真理
[00:07:29.600 --> 00:07:34.600]  但一般人想起什麼呢?
[00:07:34.600 --> 00:07:38.600]  應該是復活蛋,對不對?
[00:07:38.600 --> 00:07:41.600]  復活蛋有什麼意思呢?
[00:07:41.600 --> 00:07:44.600]  其實我本來也不太知道
[00:07:44.600 --> 00:07:46.600]  我也是上網看的
[00:07:46.600 --> 00:07:49.600]  復活蛋有兩個意思
[00:07:49.600 --> 00:07:52.600]  一個蛋有一個殼
[00:07:52.600 --> 00:07:56.600]  不要想起朱古力的蛋
[00:07:56.600 --> 00:07:59.600]  想想雞蛋
[00:07:59.600 --> 00:08:04.600]  那些殼敲開了
[00:08:04.600 --> 00:08:07.600]  裡面的生命就出來了
[00:08:07.600 --> 00:08:09.600]  代表什麼呢?
[00:08:09.600 --> 00:08:12.600]  原來殼代表墳墓的石
[00:08:12.600 --> 00:08:18.600]  墳墓打開了
[00:08:18.600 --> 00:08:20.600]  新生命出來了
[00:08:20.600 --> 00:08:24.600]  就是耶穌基督的一個新的形象
[00:08:24.600 --> 00:08:28.600]  一個滿有榮耀的身體出來了
[00:08:28.600 --> 00:08:31.600]  所以復活蛋也有一個意思
[00:08:31.600 --> 00:08:34.600]  就是一個新的生命
[00:08:34.600 --> 00:08:37.600]  一個雞蛋其實是一個生命
[00:08:37.600 --> 00:08:40.600]  代表一個新的生命
[00:08:40.600 --> 00:08:44.600]  這就是傳統復活節的復活蛋的意思
[00:08:44.600 --> 00:08:49.600]  今天當然大家不太喜歡吃雞蛋
[00:08:49.600 --> 00:08:53.600]  又說怕膽固醇高
[00:08:53.600 --> 00:08:56.600]  其實雞蛋很有益
[00:08:56.600 --> 00:08:58.600]  又怕膽固醇高
[00:08:58.600 --> 00:09:01.600]  其實雞蛋是很有效的
[00:09:01.600 --> 00:09:03.600]  如果給你選的話
[00:09:03.600 --> 00:09:06.600]  或者給小朋友選的話
[00:09:06.600 --> 00:09:09.600]  他寧願吃朱古力的蛋
[00:09:09.600 --> 00:09:12.600]  所以後來就發展到復活節用朱古力來做蛋
[00:09:12.600 --> 00:09:16.600]  所以就發明到後來就用朱古力來做蛋
[00:09:16.600 --> 00:09:18.600]  還做到像鴕鳥蛋那麼大隻
[00:09:18.600 --> 00:09:20.600]  還做了很大的一隻
[00:09:20.600 --> 00:09:23.600]  所以這個就是流傳下來的傳統
[00:09:23.600 --> 00:09:27.600]  但是背後的意思沒有變
[00:09:27.600 --> 00:09:31.600]  所以這個蛋是代表一個新的生命
[00:09:31.600 --> 00:09:35.600]  就是我們信復活的大能
[00:09:35.600 --> 00:09:38.600]  我們就是一個新的生命
[00:09:38.600 --> 00:09:40.600]  就是講了那麼多
[00:09:40.600 --> 00:09:43.600]  後書五章十七節大家很熟悉的
[00:09:43.600 --> 00:09:46.600]  就是剛才我們所念的那段經文
[00:09:46.600 --> 00:09:49.600]  有人在基督裡
[00:09:49.600 --> 00:09:52.600]  他就是新造的人
[00:09:52.600 --> 00:09:55.600]  舊事已過
[00:09:55.600 --> 00:09:58.600]  都變成新的了
[00:09:58.600 --> 00:10:01.600]  你信了耶穌之後
[00:10:01.600 --> 00:10:04.600]  你接受了這個復活的大能
[00:10:04.600 --> 00:10:07.600]  你有一個新的生命
[00:10:07.600 --> 00:10:09.600]  新造的人
[00:10:09.600 --> 00:10:12.600]  你的樣貌可能沒有變
[00:10:12.600 --> 00:10:14.600]  除非你去韓國回來
[00:10:14.600 --> 00:10:16.600]  不然你的樣貌是不會變的
[00:10:16.600 --> 00:10:23.600]  但是你內心的心意更新而變化
[00:10:23.600 --> 00:10:28.600]  你已經不是舊的你了
[00:10:28.600 --> 00:10:30.600]  你已經不是舊的我
[00:10:30.600 --> 00:10:32.600]  你不是靠著自己的肢肉
[00:10:32.600 --> 00:10:35.600]  不是靠著肉體去行事
[00:10:35.600 --> 00:10:38.600]  是靠著復活的大能
[00:10:38.600 --> 00:10:41.600]  這個就是很大的改變
[00:10:41.600 --> 00:10:44.600]  所以加拉太書講得很清楚
[00:10:44.600 --> 00:10:47.600]  當你信了主之後
[00:10:47.600 --> 00:10:50.600]  你新的生命
[00:10:50.600 --> 00:10:53.600]  加拉太書二章二十節就說到
[00:10:53.600 --> 00:10:57.600]  他活著的不再是我
[00:10:57.600 --> 00:11:01.600]  那是基督在我裡面而活著
[00:11:01.600 --> 00:11:06.600]  並且我如今在肉身活著
[00:11:06.600 --> 00:11:14.600]  因信上帝的兒子而活
[00:11:14.600 --> 00:11:19.600]  他是愛我
[00:11:19.600 --> 00:11:22.600]  為我捨棄
[00:11:22.600 --> 00:11:24.600]  保羅講得很清楚
[00:11:24.600 --> 00:11:26.600]  你信了主之後
[00:11:26.600 --> 00:11:29.600]  你接受了復活的大能
[00:11:29.600 --> 00:11:32.600]  你活著的不是你以前的我了
[00:11:32.600 --> 00:11:35.600]  是一個新的我
[00:11:35.600 --> 00:11:38.600]  而這個新的我
[00:11:38.600 --> 00:11:43.600]  有基督在你裡面活著
[00:11:43.600 --> 00:11:46.600]  所以我們行事為人
[00:11:46.600 --> 00:11:49.600]  有基督的樣式
[00:11:49.600 --> 00:11:54.600]  這個就是復活的大能改變了我們
[00:11:54.600 --> 00:11:57.600]  第二種的改變是什麼呢
[00:11:57.600 --> 00:12:00.600]  就不是一個單單改變的生命
[00:12:00.600 --> 00:12:04.600]  是一個德性的生命
[00:12:04.600 --> 00:12:07.600]  性過什麼呢
[00:12:07.600 --> 00:12:11.600]  是一個性過罪惡的生命
[00:12:11.600 --> 00:12:15.600]  性過試探的生命
[00:12:15.600 --> 00:12:18.600]  性過魔鬼的生命
[00:12:18.600 --> 00:12:23.600]  哥倫多前書十五章十七節怎麼說
[00:12:23.600 --> 00:12:27.600]  如果基督沒有復活的話
[00:12:27.600 --> 00:12:31.600]  你們所信的就是徒然
[00:12:31.600 --> 00:12:36.600]  你們仍然活在罪裡面
[00:12:36.600 --> 00:12:39.600]  就是我們今天的金句
[00:12:39.600 --> 00:12:42.600]  如果今天沒有基督復活
[00:12:42.600 --> 00:12:45.600]  我們還是受罪的捆綁
[00:12:45.600 --> 00:12:49.600]  我們沒有辦法過一個德性的生活
[00:12:49.600 --> 00:12:53.600]  但是有接受了復活的大能
[00:12:53.600 --> 00:12:58.600]  接受了主耶穌基督的救主的話
[00:12:58.600 --> 00:13:01.600]  羅馬斯八章七十四節跟我們說
[00:13:01.600 --> 00:13:03.600]  羅馬斯八章三十四節怎麼說
[00:13:03.600 --> 00:13:07.600]  在基督耶穌裡已經死了
[00:13:07.600 --> 00:13:09.600]  而且復活了
[00:13:09.600 --> 00:13:15.600]  今天基督耶穌在上帝的右邊
[00:13:15.600 --> 00:13:18.600]  替我們祈求
[00:13:18.600 --> 00:13:21.600]  原來耶穌基督幫我們祈禱
[00:13:21.600 --> 00:13:24.600]  所以主耶穌基督是幫我們禱告
[00:13:24.600 --> 00:13:27.600]  所以大家不需要擔心
[00:13:27.600 --> 00:13:32.600]  很多時候以為我們信了主之後
[00:13:32.600 --> 00:13:36.600]  我們覺得我們很難做一個基督徒
[00:13:36.600 --> 00:13:38.600]  為什麼這麼難呢?
[00:13:38.600 --> 00:13:41.600]  因為有屬靈的生命
[00:13:41.600 --> 00:13:45.600]  但仍然住在一個骯髒的熟世的地方
[00:13:45.600 --> 00:13:52.600]  就產生一個所謂張力
[00:13:52.600 --> 00:13:54.600]  就是一個障礙
[00:13:54.600 --> 00:13:57.600]  舊的我和新的我打仗
[00:13:57.600 --> 00:13:59.600]  舊的我和新的我就在打仗
[00:13:59.600 --> 00:14:04.600]  有時候你想隨著自己的私慾去走
[00:14:04.600 --> 00:14:07.600]  但有時候想想聖經的話語叫我們不要這樣做
[00:14:07.600 --> 00:14:09.600]  但聖經的話語教導我們不要這樣做
[00:14:09.600 --> 00:14:12.600]  有人說基督徒很難做人
[00:14:12.600 --> 00:14:14.600]  基督徒是很難做人的
[00:14:14.600 --> 00:14:17.600]  因為一方面你有屬靈的生命
[00:14:17.600 --> 00:14:20.600]  但另一方面你今天不是在新天新地
[00:14:20.600 --> 00:14:22.600]  你仍然在這個世界
[00:14:22.600 --> 00:14:25.600]  這個世界是由魔鬼掌權的
[00:14:25.600 --> 00:14:28.600]  這個世界是充滿試探的
[00:14:28.600 --> 00:14:31.600]  這個世界是充滿罪惡的
[00:14:31.600 --> 00:14:34.600]  所以我們不知道應該怎樣去做
[00:14:34.600 --> 00:14:38.600]  但是我們不需要擔心
[00:14:38.600 --> 00:14:41.600]  因為保羅的英雄說什麼呢?
[00:14:41.600 --> 00:14:44.600]  他說這個復活的主
[00:14:44.600 --> 00:14:47.600]  今天已經在這個世界
[00:14:47.600 --> 00:14:52.600]  保羅的英雄說什麼呢?
[00:14:52.600 --> 00:14:55.600]  他說這個復活的主
[00:14:55.600 --> 00:14:58.600]  今天已經在神的右邊
[00:14:58.600 --> 00:15:01.600]  幫我們祈禱
[00:15:01.600 --> 00:15:04.600]  這是何等大的福氣
[00:15:04.600 --> 00:15:09.600]  耶穌基督幫我們祈禱
[00:15:09.600 --> 00:15:12.600]  這是不是很大的福氣
[00:15:12.600 --> 00:15:16.600]  你有沒有想過耶穌基督幫我們祈禱呢?
[00:15:16.600 --> 00:15:18.600]  父母幫我們祈禱可能會有
[00:15:18.600 --> 00:15:20.600]  可能父母會幫我們祈禱
[00:15:20.600 --> 00:15:22.600]  你說弟兄姊妹幫我們祈禱都會
[00:15:22.600 --> 00:15:24.600]  也許弟兄姊妹也會幫我們祈禱
[00:15:24.600 --> 00:15:28.600]  你有沒有想過耶穌基督在神的右邊幫我們祈禱
[00:15:28.600 --> 00:15:31.600]  耶穌基督在神的右邊幫我們祈禱
[00:15:31.600 --> 00:15:33.600]  我們不會輸的
[00:15:33.600 --> 00:15:36.600]  我們不會打敗仗
[00:15:36.600 --> 00:15:39.600]  因為耶穌的能力多大
[00:15:39.600 --> 00:15:43.600]  耶穌基督勝過了死亡
[00:15:43.600 --> 00:15:47.600]  打破了終極的仇敵
[00:15:47.600 --> 00:15:52.600]  這個能力既然這麼大的話
[00:15:52.600 --> 00:15:57.600]  我們就知道我們今天不需要擔心
[00:15:57.600 --> 00:16:00.600]  我們不會孤單的
[00:16:00.600 --> 00:16:04.600]  我們在這個世界上有神與我們同在
[00:16:04.600 --> 00:16:07.600]  有耶穌幫我們祈禱
[00:16:07.600 --> 00:16:09.600]  那你怕什麼呢?
[00:16:09.600 --> 00:16:13.600]  那我們遇到困難的時候怎麼辦呢?
[00:16:13.600 --> 00:16:17.600]  我們就靠我們的主耶穌基督就行了
[00:16:17.600 --> 00:16:20.600]  你靠父母是沒有用的
[00:16:20.600 --> 00:16:23.600]  你靠朋友更加沒有用
[00:16:23.600 --> 00:16:28.600]  因為父母不會永遠在你身邊
[00:16:28.600 --> 00:16:31.600]  父母年紀會大
[00:16:31.600 --> 00:16:35.600]  他們連自己的健康也顧不了
[00:16:35.600 --> 00:16:39.600]  他們也顧不了你們
[00:16:39.600 --> 00:16:42.600]  那靠我們的子女可以嗎?
[00:16:42.600 --> 00:16:45.600]  有人搖頭說不行
[00:16:45.600 --> 00:16:47.600]  不能靠他們
[00:16:47.600 --> 00:16:50.600]  他們有自己的困難
[00:16:50.600 --> 00:16:53.600]  他們有自己的生活
[00:16:53.600 --> 00:16:56.600]  那靠朋友可以嗎?
[00:16:56.600 --> 00:16:58.600]  有時候也可以
[00:16:58.600 --> 00:17:02.600]  但朋友也不會永遠是朋友
[00:17:02.600 --> 00:17:06.600]  尤其是你Facebook的朋友就一定不是你永遠的朋友
[00:17:06.600 --> 00:17:09.600]  那Facebook的朋友不會永遠是你的朋友
[00:17:09.600 --> 00:17:16.600]  因為今天交朋友不需要和他很深入的結交
[00:17:16.600 --> 00:17:19.600]  我們不需要跟他很深入的去結交
[00:17:19.600 --> 00:17:23.600]  但是你可以按個按鈕就可以交朋友了
[00:17:23.600 --> 00:17:26.600]  那你按一個按鈕就可以跟他做朋友了
[00:17:26.600 --> 00:17:28.600]  你又可以按個按鈕他就不再是你的朋友了
[00:17:28.600 --> 00:17:31.600]  那如果按一個按鈕又不是你的朋友了
[00:17:31.600 --> 00:17:34.600]  那你怎樣去靠朋友呢?
[00:17:34.600 --> 00:17:36.600]  那你怎樣去靠你的朋友呢?
[00:17:36.600 --> 00:17:38.600]  而且朋友有自己的困難
[00:17:38.600 --> 00:17:40.600]  那他又靠誰呢?
[00:17:40.600 --> 00:17:41.600]  那是靠誰呢?
[00:17:41.600 --> 00:17:45.600]  所以唯有靠我們的神
[00:17:45.600 --> 00:17:49.600]  靠著復活的大能
[00:17:49.600 --> 00:17:53.600]  得到一個得勝的生命
[00:17:53.600 --> 00:17:57.600]  我們可以勝過這個試探
[00:17:57.600 --> 00:18:03.600]  勝過罪惡,勝過魔鬼
[00:18:03.600 --> 00:18:06.600]  所以羅馬書八章三十七節後來保羅有講
[00:18:06.600 --> 00:18:09.600]  羅馬書八章三十七節保羅說
[00:18:09.600 --> 00:18:13.600]  依靠著愛我們的主
[00:18:13.600 --> 00:18:16.600]  在這一切的事上
[00:18:16.600 --> 00:18:20.600]  我們已經得勝有餘了
[00:18:20.600 --> 00:18:27.600]  有時保羅講話我們想是誇張一點
[00:18:27.600 --> 00:18:29.600]  不單是你得勝
[00:18:29.600 --> 00:18:32.600]  是得勝有餘
[00:18:32.600 --> 00:18:34.600]  贏了,贏盡
[00:18:34.600 --> 00:18:36.600]  你已經贏盡了
[00:18:36.600 --> 00:18:37.600]  還有勝
[00:18:37.600 --> 00:18:39.600]  那保羅很喜歡這樣講的
[00:18:39.600 --> 00:18:43.600]  他說不只是神賜給人平安這麼簡單
[00:18:43.600 --> 00:18:45.600]  神不光是賜你平安
[00:18:45.600 --> 00:18:47.600]  神是賜給人意外的平安
[00:18:47.600 --> 00:18:51.600]  你沒有想過他也賜給你
[00:18:51.600 --> 00:18:55.600]  你是得勝
[00:18:55.600 --> 00:18:58.600]  不是剛剛好得勝
[00:18:58.600 --> 00:19:01.600]  是得勝有餘
[00:19:01.600 --> 00:19:07.600]  就是靠著我們這個主耶穌基督
[00:19:07.600 --> 00:19:09.600]  生命改變
[00:19:09.600 --> 00:19:13.600]  過了一個得勝的生命
[00:19:13.600 --> 00:19:18.600]  我們做人處事就和以前很不同
[00:19:18.600 --> 00:19:23.600]  我們人生看事物不同
[00:19:23.600 --> 00:19:30.600]  我早前講過關於基督徒的人生觀
[00:19:30.600 --> 00:19:37.600]  我們順了主之後就好像戴了一副新的眼鏡一樣
[00:19:37.600 --> 00:19:41.600]  以前的東西我們都看得不清楚
[00:19:41.600 --> 00:19:44.600]  突然間清楚了
[00:19:44.600 --> 00:19:48.600]  以前看東西很狹窄
[00:19:48.600 --> 00:19:51.600]  現在看東西闊了很多
[00:19:51.600 --> 00:19:55.600]  我們不光是看著前面
[00:19:55.600 --> 00:19:58.600]  我們也看著周邊
[00:19:58.600 --> 00:20:01.600]  以前看得很近
[00:20:01.600 --> 00:20:05.600]  遠的東西我們看不清楚
[00:20:05.600 --> 00:20:09.600]  現在戴了新的眼鏡
[00:20:09.600 --> 00:20:12.600]  遠的我也看清楚
[00:20:12.600 --> 00:20:15.600]  近的我也看得很清楚
[00:20:15.600 --> 00:20:18.600]  我們信主就是這樣
[00:20:18.600 --> 00:20:21.600]  我們生命有改變
[00:20:21.600 --> 00:20:24.600]  很多人說我不信耶穌
[00:20:24.600 --> 00:20:27.600]  因為我仍然活在罪裡面
[00:20:27.600 --> 00:20:31.600]  教會也不會收我做徒弟
[00:20:31.600 --> 00:20:36.600]  教會不歡迎我因為我還在罪裡面
[00:20:36.600 --> 00:20:41.600]  可是聖經告訴我們我們有病才來看醫生
[00:20:41.600 --> 00:20:44.600]  有罪我們才信耶穌
[00:20:44.600 --> 00:20:47.600]  你來到神的面前
[00:20:47.600 --> 00:20:52.600]  你接受主耶穌基督做你的救主
[00:20:52.600 --> 00:20:55.600]  接受復活的大能
[00:20:55.600 --> 00:20:58.600]  你就有一個得勝的生命
[00:20:58.600 --> 00:21:02.600]  你的生命就會自然改變
[00:21:02.600 --> 00:21:06.600]  你以前覺得很好玩的東西
[00:21:06.600 --> 00:21:10.600]  原來不是這麼好玩的
[00:21:10.600 --> 00:21:17.600]  以前浪費了很多時間在無謂的東西上
[00:21:17.600 --> 00:21:21.600]  現在覺得原來我不應該浪費這麼多時間去這些地方
[00:21:21.600 --> 00:21:25.600]  現在你就覺得很可惜我不需要再花時間在上面
[00:21:25.600 --> 00:21:28.600]  因為你的體驗不同了
[00:21:28.600 --> 00:21:32.600]  因為你所看的東西是不一樣的
[00:21:32.600 --> 00:21:34.600]  你的人生觀已經改變了
[00:21:34.600 --> 00:21:36.600]  第三點就是
[00:21:36.600 --> 00:21:41.600]  復活的大能帶給我們什麼呢
[00:21:41.600 --> 00:21:43.600]  這個是最厲害的
[00:21:43.600 --> 00:21:47.600]  就是有盼望的生命
[00:21:47.600 --> 00:21:50.600]  所以不單是有改變的生命
[00:21:50.600 --> 00:21:53.600]  不單是有得勝的生命
[00:21:53.600 --> 00:21:57.600]  是有盼望的生命
[00:21:57.600 --> 00:22:01.600]  人是要有盼望才行
[00:22:01.600 --> 00:22:04.600]  如果你沒有盼望
[00:22:04.600 --> 00:22:07.600]  你做人就很可憐
[00:22:07.600 --> 00:22:10.600]  今天我們坐在這裡崇拜
[00:22:10.600 --> 00:22:12.600]  我們所盼望的是什麼呢
[00:22:12.600 --> 00:22:20.600]  我們盼望待會我們會有一餐午餐來吃
[00:22:20.600 --> 00:22:23.600]  因為你有盼望
[00:22:23.600 --> 00:22:26.600]  你把孩子生下來
[00:22:26.600 --> 00:22:28.600]  你盼望什麼呢
[00:22:28.600 --> 00:22:32.600]  你盼望他快快地長大
[00:22:32.600 --> 00:22:35.600]  你不會盼望他不長大
[00:22:35.600 --> 00:22:38.600]  你盼望他長大成人
[00:22:38.600 --> 00:22:42.600]  成為社會上有用的人
[00:22:42.600 --> 00:22:46.600]  你盼望他將來孝敬父母
[00:22:46.600 --> 00:22:52.600]  我們基督徒盼望孩子追隨主耶穌基督
[00:22:52.600 --> 00:22:55.600]  是不會離開神的
[00:22:55.600 --> 00:22:58.600]  人是有盼望的
[00:22:58.600 --> 00:23:02.600]  我們上班也會有盼望
[00:23:02.600 --> 00:23:05.600]  我們盼望家人工
[00:23:05.600 --> 00:23:09.600]  也盼望我們會有假期
[00:23:09.600 --> 00:23:11.600]  我星期一上班
[00:23:11.600 --> 00:23:16.600]  我就盼望星期五快快來臨
[00:23:16.600 --> 00:23:20.600]  週末週日
[00:23:20.600 --> 00:23:26.600]  你盼望跟男朋友女朋友拍拖
[00:23:26.600 --> 00:23:28.600]  你盼望什麼呢
[00:23:28.600 --> 00:23:32.600]  盼望這個關係會維持到
[00:23:32.600 --> 00:23:36.600]  盼望這個關係會成長
[00:23:36.600 --> 00:23:44.600]  盼望這個會開花結果的關係
[00:23:44.600 --> 00:23:47.600]  我們是有盼望的
[00:23:47.600 --> 00:23:51.600]  當你種花的時候
[00:23:51.600 --> 00:23:54.600]  你也希望那個花會開得好美
[00:23:54.600 --> 00:23:56.600]  如果一個人在世界上沒有盼望
[00:23:56.600 --> 00:23:58.600]  你就非常之可憐
[00:23:58.600 --> 00:24:04.600]  那聖經提醒我們什麼呢
[00:24:04.600 --> 00:24:09.600]  如果你只是今生有盼望的話
[00:24:09.600 --> 00:24:13.600]  你比所有人都會可憐
[00:24:13.600 --> 00:24:18.600]  這個《光臨多次志》也是十五章十九節說的
[00:24:18.600 --> 00:24:24.600]  如果我們只是靠基督今生有盼望的話
[00:24:24.600 --> 00:24:29.600]  就比所有人更加可憐
[00:24:29.600 --> 00:24:32.600]  更加的可憐
[00:24:32.600 --> 00:24:34.600]  那你說不會這樣子的
[00:24:34.600 --> 00:24:38.600]  我信了主我一定不會比他們更可憐的
[00:24:38.600 --> 00:24:40.600]  可是聖經不是這樣說
[00:24:40.600 --> 00:24:46.600]  因為不信的人就放縱自己的情慾
[00:24:46.600 --> 00:24:51.600]  他想著今天有酒就今天醉
[00:24:51.600 --> 00:24:53.600]  想做就去做
[00:24:53.600 --> 00:24:57.600]  他知道人生有限
