
[00:00:00.000 --> 00:00:07.000]  都是那一句,很感恩很高興能夠跟大家分享聖經神的話語
[00:02:14.500 --> 00:02:16.500]  我每個星期都去大陸
[00:02:16.500 --> 00:02:18.500]  因為那時候大陸有個廠在珠海
[00:02:18.500 --> 00:02:21.500]  我每個星期都要去視察
[00:02:21.500 --> 00:02:23.500]  我沒事的
[00:02:23.500 --> 00:02:29.500]  不過通常有個經理或會計跟我一起去
[00:02:29.500 --> 00:02:31.500]  我不認路的
[00:02:31.500 --> 00:02:32.500]  我最差就是認路
[00:02:32.500 --> 00:02:33.500]  記號碼多好
[00:02:33.500 --> 00:02:34.500]  最差認路
[00:02:34.500 --> 00:02:36.500]  總之他牽著我
[00:02:36.500 --> 00:02:37.500]  好像魚羊被人牽著
[00:02:37.500 --> 00:02:40.500]  他帶我去那裡那裡就行了
[00:02:40.500 --> 00:02:44.500]  但這次我去深圳是自己一個人去
[00:02:44.500 --> 00:02:46.500]  唉
[00:02:46.500 --> 00:02:50.500]  真的覺得不是美意
[00:02:50.500 --> 00:02:53.500]  睡都不想睡
[00:02:53.500 --> 00:02:54.500]  唉
[00:02:54.500 --> 00:02:55.500]  不要說那些
[00:02:55.500 --> 00:02:57.500]  見到有三個年輕人
[00:02:57.500 --> 00:03:04.500]  我連去深圳買地鐵票都不會搞
[00:03:04.500 --> 00:03:06.500]  按個螢幕
[00:03:06.500 --> 00:03:08.500]  你知道我不用電腦的
[00:03:08.500 --> 00:03:11.500]  不知道怎麼選
[00:03:11.500 --> 00:03:14.500]  見到三個年輕人講廣東話
[00:03:14.500 --> 00:03:16.500]  生氣的
[00:03:16.500 --> 00:03:17.500]  你們去深圳嗎
[00:03:17.500 --> 00:03:18.500]  是的
[00:03:18.500 --> 00:03:19.500]  去玩嗎
[00:03:19.500 --> 00:03:20.500]  是的
[00:03:20.500 --> 00:03:21.500]  你們是香港人嗎
[00:03:21.500 --> 00:03:22.500]  是的
[00:03:22.500 --> 00:03:23.500]  你們是大學生嗎
[00:03:23.500 --> 00:03:24.500]  我不是故意的
[00:03:24.500 --> 00:03:26.500]  他們說我們是中學生
[00:03:26.500 --> 00:03:28.500]  中五
[00:03:28.500 --> 00:03:31.500]  然後我說我是牧師
[00:03:31.500 --> 00:03:35.500]  牧師說我是牧師
[00:03:35.500 --> 00:03:37.500]  我問他你們有沒有信教
[00:03:37.500 --> 00:03:39.500]  他說我信基督教
[00:03:39.500 --> 00:03:40.500]  是嗎
[00:03:40.500 --> 00:03:41.500]  什麼學校
[00:03:41.500 --> 00:03:44.500]  他說了給我聽的名字
[00:03:44.500 --> 00:03:46.500]  有個培治的
[00:03:46.500 --> 00:03:47.500]  不是培基
[00:03:47.500 --> 00:03:49.500]  總之是基督教校
[00:03:49.500 --> 00:03:50.500]  有計商
[00:03:50.500 --> 00:03:52.500]  於是那三個哥哥就很友善
[00:03:52.500 --> 00:03:54.500]  帶我去就教我按
[00:03:54.500 --> 00:03:56.500]  然後教我給錢
[00:03:56.500 --> 00:03:58.500]  給三元就可以搞
[00:03:58.500 --> 00:04:00.500]  還有他們都走那條線
[00:04:00.500 --> 00:04:02.500]  不過他們在大劇院下車
[00:04:02.500 --> 00:04:04.500]  我就去到江夏下車
[00:04:04.500 --> 00:04:06.500]  有人認識江夏這個站嗎
[00:04:06.500 --> 00:04:08.500]  有些人可能都認識
[00:04:08.500 --> 00:04:11.500]  沒什麼的就這樣跟人聊天
[00:04:11.500 --> 00:04:13.500]  我有件事想說
[00:04:13.500 --> 00:04:16.500]  我說怎麼樣
[00:04:16.500 --> 00:04:18.500]  中五明年考DSE嗎
[00:04:18.500 --> 00:04:19.500]  他說是的
[00:04:19.500 --> 00:04:21.500]  不過沒有希望
[00:04:21.500 --> 00:04:25.500]  我聽到年輕人說讀書沒有希望
[00:04:25.500 --> 00:04:27.500]  我心裡很難過
[00:04:27.500 --> 00:04:29.500]  我將我的告訴他
[00:04:29.500 --> 00:04:31.500]  我說我五年級下課
[00:04:31.500 --> 00:04:33.500]  六年級下課
[00:04:33.500 --> 00:04:34.500]  他們在笑
[00:04:34.500 --> 00:04:37.500]  不過我中一第一個學期
[00:04:37.500 --> 00:04:39.500]  我就考第四
[00:04:39.500 --> 00:04:41.500]  中二我考第二
[00:04:41.500 --> 00:04:42.500]  我考不到第一
[00:04:42.500 --> 00:04:44.500]  因為有個同學總是比我厲害
[00:04:44.500 --> 00:04:46.500]  從中一到中七他都考第一
[00:04:46.500 --> 00:04:48.500]  我從來都比不上他
[00:04:48.500 --> 00:04:51.500]  沒辦法他真的比我厲害
[00:04:51.500 --> 00:04:53.500]  我就跟這三個年輕人說
[00:04:53.500 --> 00:04:56.500]  我說這樣吧
[00:04:56.500 --> 00:04:59.500]  有個神父跟我說
[00:04:59.500 --> 00:05:02.500]  那時候我還在讀小學
[00:05:02.500 --> 00:05:03.500]  有個神父跟我說
[00:05:03.500 --> 00:05:05.500]  我媽帶我見神父
[00:05:05.500 --> 00:05:06.500]  神父跟我說
[00:05:06.500 --> 00:05:08.500]  你每天讀三個小時書
[00:05:08.500 --> 00:05:09.500]  三個小時
[00:05:09.500 --> 00:05:12.500]  不過要專心讀書
[00:05:12.500 --> 00:05:14.500]  否則你坐一整天都沒用
[00:05:14.500 --> 00:05:16.500]  坐一整天
[00:05:16.500 --> 00:05:17.500]  有什麼用
[00:05:17.500 --> 00:05:21.500]  又玩手機又看電郵又玩遊戲
[00:05:21.500 --> 00:05:22.500]  你有沒有用
[00:05:22.500 --> 00:05:24.500]  我讀八個小時都沒用
[00:05:24.500 --> 00:05:26.500]  讀三個小時
[00:05:26.500 --> 00:05:28.500]  用心讀書三個小時專心
[00:05:28.500 --> 00:05:29.500]  讀著讀著
[00:05:29.500 --> 00:05:31.500]  你覺得三個小時不夠
[00:05:31.500 --> 00:05:32.500]  我告訴你
[00:05:32.500 --> 00:05:33.500]  神父跟我說
[00:05:33.500 --> 00:05:36.500]  讀到大學都拿到很多A
[00:05:36.500 --> 00:05:37.500]  我說用心讀書
[00:05:37.500 --> 00:05:38.500]  還有我再說
[00:05:38.500 --> 00:05:40.500]  我現在用心讀五年
[00:05:40.500 --> 00:05:42.500]  五年
[00:05:42.500 --> 00:05:44.500]  然後讀大學
[00:05:44.500 --> 00:05:47.500]  未來那三十年你沒那麼辛苦
[00:05:47.500 --> 00:05:49.500]  你找工作有得讓你選
[00:05:49.500 --> 00:05:50.500]  否則你做什麼
[00:05:50.500 --> 00:05:52.500]  我問你你做什麼
[00:05:52.500 --> 00:05:54.500]  我真的這樣跟他說
[00:05:54.500 --> 00:05:56.500]  聽到這句說話
[00:05:56.500 --> 00:05:59.500]  未來那三十年你沒那麼辛苦
[00:05:59.500 --> 00:06:00.500]  我心裡面真的
[00:06:00.500 --> 00:06:02.500]  看見這幾個年輕人
[00:06:02.500 --> 00:06:03.500]  都幾好樣的
[00:06:03.500 --> 00:06:04.500]  這三個年輕人
[00:06:04.500 --> 00:06:05.500]  真的OK的
[00:06:05.500 --> 00:06:08.500]  不是那些面目猙獰那些
[00:06:08.500 --> 00:06:09.500]  但是
[00:06:09.500 --> 00:06:10.500]  我說你去做什麼
[00:06:10.500 --> 00:06:11.500]  去吃東西
[00:06:11.500 --> 00:06:12.500]  我去吃東西
[00:06:12.500 --> 00:06:13.500]  好了
[00:06:13.500 --> 00:06:14.500]  我用了很多時間
[00:06:14.500 --> 00:06:16.500]  其實我不應該告訴你
[00:06:16.500 --> 00:06:19.500]  唉
[00:06:19.500 --> 00:06:20.500]  其實都有關係的
[00:06:20.500 --> 00:06:22.500]  我繞回來
[00:06:22.500 --> 00:06:24.500]  這個世界就是這樣
[00:06:24.500 --> 00:06:26.500]  這幾個年輕人都覺得沒希望
[00:06:26.500 --> 00:06:27.500]  是不是
[00:06:27.500 --> 00:06:29.500]  我真的聽過有不止一個
[00:06:29.500 --> 00:06:31.500]  我跟過有其他年輕人聊天
[00:06:31.500 --> 00:06:34.500]  我說你打算考完DSE
[00:06:34.500 --> 00:06:36.500]  或者是跟著進大學讀什麼
[00:06:36.500 --> 00:06:38.500]  我進不了大學
[00:06:38.500 --> 00:06:39.500]  你明白我說什麼嗎
[00:06:39.500 --> 00:06:41.500]  自己看死自己
[00:06:41.500 --> 00:06:43.500]  你自己看死自己
[00:06:43.500 --> 00:06:44.500]  人家看死你
[00:06:44.500 --> 00:06:45.500]  就人家看死你
[00:06:45.500 --> 00:06:46.500]  是不是
[00:06:46.500 --> 00:06:47.500]  你自己看死自己
[00:06:47.500 --> 00:06:48.500]  還有沒有希望
[00:06:48.500 --> 00:06:50.500]  有沒有希望
[00:06:50.500 --> 00:06:55.500]  羅馬書說
[00:06:55.500 --> 00:06:56.500]  他說
[00:06:56.500 --> 00:06:59.500]  在這個喜樂中
[00:06:59.500 --> 00:07:00.500]  在指望中
[00:07:00.500 --> 00:07:03.500]  在指望中有喜樂
[00:07:03.500 --> 00:07:07.500]  我們有希望
[00:07:07.500 --> 00:07:08.500]  我們有開心
[00:07:08.500 --> 00:07:09.500]  對不對
[00:07:09.500 --> 00:07:12.500]  沒希望就不開心
[00:07:12.500 --> 00:07:15.500]  有一個軍人
[00:07:15.500 --> 00:07:19.500]  因為他要保護他的前妻
[00:07:19.500 --> 00:07:21.500]  的兩個小朋友
[00:07:21.500 --> 00:07:22.500]  他
[00:07:22.500 --> 00:07:23.500]  不知道用槍還是什麼
[00:07:23.500 --> 00:07:27.500]  打死了前妻
[00:07:27.500 --> 00:07:29.500]  再結婚的男人
[00:07:29.500 --> 00:07:31.500]  他打電話給媽媽
[00:07:31.500 --> 00:07:32.500]  媽媽
[00:07:32.500 --> 00:07:33.500]  這件事是在美國的
[00:07:33.500 --> 00:07:34.500]  是真事
[00:07:34.500 --> 00:07:36.500]  媽媽半夜凌晨12點多
[00:07:36.500 --> 00:07:37.500]  收到電話
[00:07:37.500 --> 00:07:38.500]  媽媽
[00:07:38.500 --> 00:07:39.500]  我殺了人
[00:07:39.500 --> 00:07:41.500]  現在要判終身監禁
[00:07:41.500 --> 00:07:43.500]  不能保釋
[00:07:43.500 --> 00:07:44.500]  有沒有聽過這件事
[00:07:44.500 --> 00:07:45.500]  有吧
[00:07:45.500 --> 00:07:48.500]  因為在那本《Daily Black》最後那一套
[00:07:48.500 --> 00:07:49.500]  我是這樣的
[00:07:49.500 --> 00:07:51.500]  我一看就從頭到尾
[00:07:51.500 --> 00:07:52.500]  從中間
[00:07:52.500 --> 00:07:54.500]  最後那個故事是說這個
[00:07:54.500 --> 00:07:55.500]  大致上是這樣
[00:07:55.500 --> 00:07:59.500]  但是這個軍人還有沒有希望
[00:07:59.500 --> 00:08:02.500]  終身監禁還不能保釋
[00:08:02.500 --> 00:08:03.500]  那就是
[00:08:03.500 --> 00:08:05.500]  一輩子就是這樣
[00:08:05.500 --> 00:08:07.500]  你猜他說什麼
[00:08:07.500 --> 00:08:09.500]  他說感恩
[00:08:09.500 --> 00:08:10.500]  感恩都感恩
[00:08:10.500 --> 00:08:11.500]  你感什麼恩
[00:08:11.500 --> 00:08:13.500]  你先告訴我感什麼恩
[00:08:13.500 --> 00:08:14.500]  是不是
[00:08:14.500 --> 00:08:15.500]  他說第一
[00:08:15.500 --> 00:08:16.500]  我有你
[00:08:16.500 --> 00:08:17.500]  他跟媽媽說
[00:08:17.500 --> 00:08:18.500]  我有你,你做我父母
[00:08:18.500 --> 00:08:19.500]  他感恩
[00:08:19.500 --> 00:08:21.500]  因為他是基督徒
[00:08:21.500 --> 00:08:22.500]  父母是基督徒
[00:08:22.500 --> 00:08:23.500]  第二件事
[00:08:23.500 --> 00:08:24.500]  他感恩
[00:08:24.500 --> 00:08:25.500]  他感恩
[00:08:25.500 --> 00:08:27.500]  大致上的意思
[00:08:27.500 --> 00:08:28.500]  就是我以後
[00:08:28.500 --> 00:08:29.500]  在監獄裏面
[00:08:29.500 --> 00:08:32.500]  可以傳福音
[00:08:32.500 --> 00:08:33.500]  當然你說
[00:08:33.500 --> 00:08:35.500]  這些只是阿Q
[00:08:35.500 --> 00:08:37.500]  那他還有什麼可以選擇
[00:08:37.500 --> 00:08:38.500]  你告訴我
[00:08:38.500 --> 00:08:40.500]  他有沒有別的選擇
[00:08:40.500 --> 00:08:42.500]  我想著我祈禱
[00:08:42.500 --> 00:08:43.500]  突然間
[00:08:43.500 --> 00:08:44.500]  好像保羅、西拉那樣
[00:08:44.500 --> 00:08:46.500]  在監獄裏走出來
[00:08:46.500 --> 00:08:48.500]  神會不會讓你這樣
[00:08:48.500 --> 00:08:50.500]  你現在殺了人
[00:08:50.500 --> 00:08:53.500]  還有first degree murder
[00:08:53.500 --> 00:08:54.500]  有得保釋嗎
[00:08:54.500 --> 00:08:55.500]  沒得保釋
[00:08:55.500 --> 00:08:56.500]  他講明
[00:08:56.500 --> 00:08:57.500]  就算地震震了你出來
[00:08:57.500 --> 00:08:58.500]  都抓你進去
[00:08:58.500 --> 00:08:59.500]  你都要自己走
[00:08:59.500 --> 00:09:00.500]  當然他不走
[00:09:00.500 --> 00:09:01.500]  是不是
[00:09:01.500 --> 00:09:02.500]  但是他在一個
[00:09:02.500 --> 00:09:04.500]  好像絕望裏面
[00:09:04.500 --> 00:09:05.500]  每個人都覺得絕望
[00:09:05.500 --> 00:09:06.500]  沒了
[00:09:06.500 --> 00:09:08.500]  希望沒了人生意義
[00:09:08.500 --> 00:09:09.500]  但是他感恩
[00:09:09.500 --> 00:09:10.500]  有父母
[00:09:10.500 --> 00:09:12.500]  但是他信主
[00:09:12.500 --> 00:09:13.500]  第二感恩
[00:09:13.500 --> 00:09:14.500]  就是什麼
[00:09:14.500 --> 00:09:15.500]  就是我現在可以
[00:09:15.500 --> 00:09:17.500]  在監獄裏面傳福音
[00:09:17.500 --> 00:09:18.500]  而因為這個緣故
[00:09:18.500 --> 00:09:19.500]  這個父母
[00:09:19.500 --> 00:09:20.500]  這個媽媽特別
[00:09:20.500 --> 00:09:21.500]  就組織了一個
[00:09:21.500 --> 00:09:23.500]  是監獄侍工
[00:09:23.500 --> 00:09:24.500]  或者是那些
[00:09:24.500 --> 00:09:26.500]  離開了監獄的
[00:09:26.500 --> 00:09:27.500]  那些更新人士侍工
[00:09:27.500 --> 00:09:29.500]  國際性
[00:09:29.500 --> 00:09:31.500]  嘩
[00:09:31.500 --> 00:09:32.500]  我現在說話
[00:09:32.500 --> 00:09:33.500]  我還是不明白
[00:09:33.500 --> 00:09:34.500]  不知道為什麼
[00:09:34.500 --> 00:09:36.500]  好像有些怪怪的
[00:09:36.500 --> 00:09:37.500]  卑鄙的感覺
[00:09:37.500 --> 00:09:39.500]  我自己很感
[00:09:39.500 --> 00:09:40.500]  你知道牧師不喜歡
[00:09:40.500 --> 00:09:41.500]  講感動這個字
[00:09:41.500 --> 00:09:42.500]  我很感動
[00:09:42.500 --> 00:09:44.500]  感動是這種的感動
[00:09:44.500 --> 00:09:46.500]  是不是
[00:09:46.500 --> 00:09:48.500]  為什麼我和你們講這些呢
[00:09:48.500 --> 00:09:49.500]  牧師和你今天講
[00:09:49.500 --> 00:09:51.500]  嘩
[00:09:51.500 --> 00:09:52.500]  你選
[00:09:52.500 --> 00:09:53.500]  有什麼關係
[00:09:53.500 --> 00:09:54.500]  有的
[00:09:54.500 --> 00:09:55.500]  是你選的
[00:09:55.500 --> 00:09:56.500]  我選的
[00:09:56.500 --> 00:09:57.500]  是不是
[00:09:57.500 --> 00:09:58.500]  是不是
[00:09:58.500 --> 00:09:59.500]  如果他氣餒
[00:09:59.500 --> 00:10:00.500]  他氣餒
[00:10:00.500 --> 00:10:01.500]  他depression
[00:10:01.500 --> 00:10:02.500]  是不是
[00:10:02.500 --> 00:10:03.500]  他depress
[00:10:03.500 --> 00:10:04.500]  抑鬱
[00:10:04.500 --> 00:10:05.500]  冒忙
[00:10:05.500 --> 00:10:06.500]  絕望
[00:10:06.500 --> 00:10:07.500]  那他怎樣
[00:10:07.500 --> 00:10:10.500]  他就很淒涼了
[00:10:10.500 --> 00:10:11.500]  在監獄裏面
[00:10:11.500 --> 00:10:13.500]  the rest of his life
[00:10:13.500 --> 00:10:14.500]  年輕的
[00:10:14.500 --> 00:10:16.500]  他不是老人家
[00:10:16.500 --> 00:10:17.500]  是不是
[00:10:17.500 --> 00:10:19.500]  但是他不give up
[00:10:19.500 --> 00:10:21.500]  因為他知道
[00:10:21.500 --> 00:10:23.500]  他有使命
[00:10:23.500 --> 00:10:25.500]  他是做錯了
[00:10:25.500 --> 00:10:27.500]  他沒有否認自己做錯
[00:10:27.500 --> 00:10:29.500]  他有使命
[00:10:29.500 --> 00:10:32.500]  福是由我和你選的
[00:10:32.500 --> 00:10:34.500]  今天
[00:10:34.500 --> 00:10:37.500]  吃粥吃飯就看這一鋪
[00:10:37.500 --> 00:10:41.500]  我們在神的眼裏面
[00:10:41.500 --> 00:10:43.500]  是一個義人
[00:10:43.500 --> 00:10:44.500]  還是一個罪人
[00:10:44.500 --> 00:10:46.500]  是我們選的
[00:10:46.500 --> 00:10:47.500]  是不是
[00:10:47.500 --> 00:10:49.500]  今天復活節
[00:10:49.500 --> 00:10:51.500]  耶穌都說我們釘死十字架
[00:10:51.500 --> 00:10:53.500]  還死了復活
[00:10:53.500 --> 00:10:56.500]  你不接受他做你的救主的時候
[00:10:56.500 --> 00:10:58.500]  你自己選的
[00:10:58.500 --> 00:11:01.500]  特別我們這麼有機會聽到福音的人
[00:11:01.500 --> 00:11:03.500]  是我們自己選的
[00:11:03.500 --> 00:11:04.500]  我們拒絕不接受
[00:11:04.500 --> 00:11:06.500]  是我們選的
[00:11:06.500 --> 00:11:08.500]  開不開心
[00:11:08.500 --> 00:11:11.500]  其實都是我們選的
[00:11:11.500 --> 00:11:12.500]  我之前
[00:11:12.500 --> 00:11:15.500]  當我研究詩篇第一篇的時候
[00:11:15.500 --> 00:11:17.500]  我就說
[00:11:17.500 --> 00:11:18.500]  福由你選
[00:11:18.500 --> 00:11:21.500]  福字是有開心快樂的意思
[00:11:21.500 --> 00:11:22.500]  在裏面有個含義
[00:11:22.500 --> 00:11:24.500]  不可以說是等於
[00:11:24.500 --> 00:11:26.500]  但是是有這個含義的
[00:11:26.500 --> 00:11:27.500]  你想一下
[00:11:27.500 --> 00:11:29.500]  如果你說這個人很有福氣
[00:11:29.500 --> 00:11:31.500]  但是整天好像很委屈
[00:11:31.500 --> 00:11:33.500]  很傷心很難過
[00:11:33.500 --> 00:11:35.500]  你告訴我你怎樣覺得他很有福氣
[00:11:35.500 --> 00:11:37.500]  是不是
[00:11:37.500 --> 00:11:41.500]  所以福氣和開心快樂
[00:11:41.500 --> 00:11:42.500]  其實有關係
[00:11:42.500 --> 00:11:44.500]  不是equivalent的
[00:11:44.500 --> 00:11:45.500]  但是後來
[00:11:45.500 --> 00:11:47.500]  當我一路研究一路研究的時候
[00:11:47.500 --> 00:11:50.500]  而我自己內心裏面經歷的時候
[00:11:50.500 --> 00:11:51.500]  我發覺
[00:11:51.500 --> 00:11:53.500]  原來有時候我真的不開心
[00:11:53.500 --> 00:11:55.500]  我怎樣開心
[00:11:55.500 --> 00:11:59.500]  我今晚就有一個喪禮要去做
[00:11:59.500 --> 00:12:00.500]  有個弟兄
[00:12:00.500 --> 00:12:02.500]  他父親
[00:12:02.500 --> 00:12:04.500]  突然間急性中風
[00:12:04.500 --> 00:12:05.500]  他不是有病
[00:12:05.500 --> 00:12:07.500]  慢慢地大家心裏都有數
[00:12:07.500 --> 00:12:09.500]  急性中風離世
[00:12:09.500 --> 00:12:10.500]  難道我說
[00:12:10.500 --> 00:12:12.500]  很開心嗎
[00:12:12.500 --> 00:12:14.500]  我可不可以這樣說
[00:12:14.500 --> 00:12:16.500]  但我感恩
[00:12:16.500 --> 00:12:18.500]  因為他未離世之前
[00:12:18.500 --> 00:12:20.500]  他信了耶穌
[00:12:20.500 --> 00:12:22.500]  有一個很資深的牧師
[00:12:22.500 --> 00:12:24.500]  替他做了水禮
[00:12:24.500 --> 00:12:26.500]  後來我又再替他做水禮
[00:12:26.500 --> 00:12:28.500]  因為那個資深牧師退休沒有教會
[00:12:28.500 --> 00:12:29.500]  所以我
[00:12:29.500 --> 00:12:31.500]  真是幾天浸信會的牧師
[00:12:31.500 --> 00:12:33.500]  我可以替他做水禮
[00:12:33.500 --> 00:12:35.500]  他有一個會籍
[00:12:35.500 --> 00:12:37.500]  我可以感恩
[00:12:37.500 --> 00:12:39.500]  但我不會開心
[00:12:39.500 --> 00:12:40.500]  過了幾天
[00:12:40.500 --> 00:12:42.500]  這位就23日離世
[00:12:42.500 --> 00:12:44.500]  2月23日
[00:12:44.500 --> 00:12:45.500]  接著2月26日
[00:12:45.500 --> 00:12:48.500]  另外一個弟兄的父親又離世
[00:12:48.500 --> 00:12:50.500]  你告訴我
[00:12:50.500 --> 00:12:53.500]  在這些情況下
[00:12:53.500 --> 00:12:54.500]  我心裏怎會說
[00:12:54.500 --> 00:12:56.500]  開心啊開心啊
[00:12:56.500 --> 00:12:58.500]  我一定有些不開心的時間
[00:12:58.500 --> 00:13:01.500]  我一定有些不開心的時間
[00:13:01.500 --> 00:13:03.500]  但我仍然能夠感恩
[00:13:03.500 --> 00:13:04.500]  還有
[00:13:04.500 --> 00:13:08.500]  人生很多事是不到你去計數的
[00:13:08.500 --> 00:13:10.500]  不到你去計劃的
[00:13:10.500 --> 00:13:12.500]  你以為有得計劃嗎?
[00:13:12.500 --> 00:13:16.500]  你以為你厲害就一定成功嗎?
[00:13:16.500 --> 00:13:18.500]  我問你
[00:13:18.500 --> 00:13:20.500]  索羅士厲害嗎?
[00:13:20.500 --> 00:13:22.500]  索羅士投資一定厲害
[00:13:22.500 --> 00:13:24.500]  他有沒有損手爛腳?
[00:13:24.500 --> 00:13:26.500]  那個叫做什麼?
[00:13:26.500 --> 00:13:28.500]  巴菲特
[00:13:28.500 --> 00:13:29.500]  古王
[00:13:29.500 --> 00:13:30.500]  古聖古神
[00:13:30.500 --> 00:13:32.500]  什麼都給了他
[00:13:32.500 --> 00:13:34.500]  去年我看
[00:13:34.500 --> 00:13:36.500]  我不是做投資的
[00:13:36.500 --> 00:13:38.500]  我是做報紙和看新聞的
[00:13:38.500 --> 00:13:40.500]  他去年只是買IBM投資
[00:13:40.500 --> 00:13:44.500]  都不知道虧了幾十億美金
[00:13:44.500 --> 00:13:46.500]  這個叫什麼?
[00:13:46.500 --> 00:13:48.500]  古神
[00:13:48.500 --> 00:13:50.500]  巴菲特
[00:13:50.500 --> 00:13:52.500]  他故意虧嗎?
[00:13:52.500 --> 00:13:54.500]  他當然計過數
[00:13:54.500 --> 00:13:56.500]  做過研究
[00:13:56.500 --> 00:13:58.500]  還有可能他有很多資訊
[00:13:58.500 --> 00:14:02.500]  所以我和你兄姊妹的人生
[00:14:02.500 --> 00:14:06.500]  不可能平平順順
[00:14:06.500 --> 00:14:08.500]  開開心心
[00:14:08.500 --> 00:14:10.500]  就算你是
[00:14:10.500 --> 00:14:12.500]  我問你
[00:14:12.500 --> 00:14:14.500]  你保證你的子女是嗎?
[00:14:14.500 --> 00:14:16.500]  你保證你的父母是嗎?
[00:14:16.500 --> 00:14:18.500]  你保證你最親的朋友
[00:14:18.500 --> 00:14:20.500]  或者你的親人
[00:14:20.500 --> 00:14:22.500]  都是這麼平順嗎?
[00:14:22.500 --> 00:14:24.500]  只是你一個人很平順
[00:14:24.500 --> 00:14:26.500]  生活什麼都好
[00:14:26.500 --> 00:14:28.500]  其他周圍的親人
[00:14:28.500 --> 00:14:30.500]  你會開心嗎?
[00:14:30.500 --> 00:14:32.500]  你明白我說什麼嗎?
[00:14:32.500 --> 00:14:34.500]  你會開心嗎?
[00:14:34.500 --> 00:14:36.500]  開心到嗎?
[00:14:36.500 --> 00:14:38.500]  今天好像不是說這裏
[00:14:38.500 --> 00:14:40.500]  我不是說這裏
[00:14:40.500 --> 00:14:42.500]  但又是說這裏的關係
[00:14:42.500 --> 00:14:44.500]  我剛才在想
[00:14:44.500 --> 00:14:46.500]  拿不拿這份東西好呢?
[00:14:46.500 --> 00:14:48.500]  結果我都拿了上來
[00:14:48.500 --> 00:14:50.500]  大家有沒有見過這份東西?
[00:14:50.500 --> 00:14:52.500]  有沒有人家裏收到?
[00:14:52.500 --> 00:14:54.500]  先說這份東西
[00:14:54.500 --> 00:14:56.500]  如果你家裏收到
[00:14:56.500 --> 00:14:58.500]  你多了一份
[00:14:58.500 --> 00:15:00.500]  所以你說
[00:15:00.500 --> 00:15:02.500]  我想送給朋友
[00:15:02.500 --> 00:15:04.500]  OK Fine
[00:15:04.500 --> 00:15:06.500]  大家明白我的意思嗎?
[00:15:06.500 --> 00:15:08.500]  我的目的是這樣
[00:15:08.500 --> 00:15:10.500]  和一個家庭
[00:15:10.500 --> 00:15:12.500]  拿一份夠了
[00:15:12.500 --> 00:15:14.500]  兩個人看
[00:15:14.500 --> 00:15:16.500]  我是想給我的同事朋友
