
[00:00:00.000 --> 00:00:01.480]  各位弟兄妹平安
[00:13:29.900 --> 00:13:31.100]  不吃不喝
[00:13:31.100 --> 00:13:33.500]  專注去祈禱
[00:13:33.500 --> 00:13:38.900]  他和上帝談的是什麼事呢?
[00:13:38.900 --> 00:13:40.900]  難道他叫上帝開恩
[00:13:40.900 --> 00:13:42.700]  當他見皇的時候
[00:13:42.700 --> 00:13:44.900]  可以免於一死?
[00:13:44.900 --> 00:13:46.700]  難道他求神
[00:13:46.700 --> 00:13:49.700]  去將這件事情就這樣化解
[00:13:49.700 --> 00:13:52.900]  讓他不用面對這個困局呢?
[00:13:52.900 --> 00:13:53.700]  我不是很知道
[00:13:53.700 --> 00:13:54.900]  聖經也沒有說
[00:13:54.900 --> 00:13:56.700]  究竟這三日三夜
[00:13:56.700 --> 00:13:59.700]  以斯帖是怎樣的祈禱
[00:13:59.700 --> 00:14:00.700]  不過我們知道
[00:14:00.700 --> 00:14:02.100]  以斯帖所面對的
[00:14:02.100 --> 00:14:04.500]  不僅是阿赫徐老王
[00:14:04.500 --> 00:14:06.100]  其實他最大的敵人
[00:14:06.100 --> 00:14:09.500]  是皇上的寵臣哈曼
[00:14:09.500 --> 00:14:11.700]  說明是寵臣
[00:14:11.700 --> 00:14:14.100]  即是會對他言聽計從
[00:14:14.100 --> 00:14:16.300]  完全相信他
[00:14:16.300 --> 00:14:18.900]  如果部署不當的話
[00:14:18.900 --> 00:14:21.300]  讓哈曼知道自己是猶太人
[00:14:21.300 --> 00:14:21.900]  因為沒有人知道
[00:14:21.900 --> 00:14:24.100]  以斯帖是猶太人
[00:14:24.100 --> 00:14:26.300]  這次暴露了自己的身份
[00:14:26.300 --> 00:14:29.500]  或者可以僥倖得到皇上的開恩
[00:14:29.500 --> 00:14:32.100]  同胞可以免於一死
[00:14:32.100 --> 00:14:34.300]  但是難保下一次
[00:14:34.300 --> 00:14:38.100]  大家都有看過宮廷的片
[00:14:38.100 --> 00:14:39.900]  例如是《恩還傳》
[00:14:39.900 --> 00:14:41.500]  你稍有不慎
[00:14:41.500 --> 00:14:46.500]  死了都不知道發生什麼事
[00:14:46.500 --> 00:14:48.900]  況且要皇上收回
[00:14:48.900 --> 00:14:50.900]  已經發出的御旨
[00:14:50.900 --> 00:14:52.900]  根本沒有可能
[00:14:52.900 --> 00:14:55.900]  正所謂君無棄言
[00:14:55.900 --> 00:14:57.900]  聖旨都已經出了
[00:14:57.900 --> 00:14:59.900]  怎麼收科呢
[00:14:59.900 --> 00:15:01.900]  這個又大又難的事
[00:15:01.900 --> 00:15:04.700]  只是靠禁食祈禱
[00:15:04.700 --> 00:15:06.300]  而稀了一點
[00:15:06.300 --> 00:15:08.700]  行不行的
[00:15:08.700 --> 00:15:12.500]  原來聖經所言非常之對
[00:15:12.500 --> 00:15:14.300]  我們隨便打開聖經看
[00:15:14.300 --> 00:15:15.500]  聖經有很多說話
[00:15:15.500 --> 00:15:17.300]  對我們的提醒和勸勉
[00:15:17.300 --> 00:15:22.300]  我想請多謝同事幫我
[00:15:22.300 --> 00:15:24.500]  將這些經文列出
[00:15:24.500 --> 00:15:27.300]  在詩篇的37篇第5節這樣說
[00:15:27.300 --> 00:15:29.900]  你要專心仰賴耶和華
[00:15:29.900 --> 00:15:32.700]  不可以靠自己的聰明
[00:15:32.700 --> 00:15:34.300]  在你一切所行的路上
[00:15:34.300 --> 00:15:35.900]  都要認定他
[00:15:35.900 --> 00:15:38.700]  他必使你的道路平靜
[00:15:38.700 --> 00:15:41.500]  這是《針研》的三章六節
[00:15:41.500 --> 00:15:44.500]  以前的譯本我比較喜歡
[00:15:44.500 --> 00:15:45.900]  最後那句話
[00:15:45.900 --> 00:15:48.300]  他必指引你的路
[00:15:48.300 --> 00:15:51.700]  回到之前詩篇37篇第5節這樣說
[00:15:51.700 --> 00:15:54.900]  當將你的道路交託耶和華
[00:15:54.900 --> 00:15:56.900]  並依靠他
[00:15:56.900 --> 00:16:00.100]  他必成全
[00:16:00.100 --> 00:16:01.500]  我相信以斯帖
[00:16:01.500 --> 00:16:04.900]  當然有為他的平安來禱告
[00:16:04.900 --> 00:16:08.100]  他更加有為這個
[00:16:08.100 --> 00:16:09.500]  任務進行的時候
[00:16:09.500 --> 00:16:11.900]  應該怎樣有適當的部署
[00:16:11.900 --> 00:16:13.700]  怎樣去按部就班
[00:16:13.700 --> 00:16:15.500]  見到皇上和哈密的時候
[00:16:15.500 --> 00:16:17.500]  應該說些什麼話
[00:16:17.500 --> 00:16:19.500]  來求上帝去教導
[00:16:19.500 --> 00:16:22.100]  去指引
[00:16:22.100 --> 00:16:24.100]  沒錯他不怕死
[00:16:24.100 --> 00:16:25.900]  他有豪情地說一句
[00:16:25.900 --> 00:16:27.900]  死就死
[00:16:27.900 --> 00:16:28.900]  不過他更加知道
[00:16:28.900 --> 00:16:31.300]  要按照上帝的吩咐去行事
[00:16:31.300 --> 00:16:32.700]  因為萬軍的耶和華
[00:16:32.700 --> 00:16:35.300]  才是軍隊之中的元帥
[00:16:35.300 --> 00:16:37.500]  要打贏這場仗
[00:16:37.500 --> 00:16:40.900]  一定不可以靠自己
[00:16:40.900 --> 00:16:43.700]  聖經接下來的第五章至第九章
[00:16:43.700 --> 00:16:46.500]  就是描述以斯帖和上帝一起
[00:16:46.500 --> 00:16:49.100]  怎樣去化險為夷
[00:16:49.100 --> 00:16:51.500]  去扭轉乾坤
[00:16:51.500 --> 00:16:54.300]  鼓勵大家回家去詳細閱讀
[00:16:54.300 --> 00:16:56.100]  只是十章的經文
[00:16:56.100 --> 00:17:00.500]  你會看到上帝是多麼精彩的上帝
[00:17:00.500 --> 00:17:04.300]  我只是略略和大家分享一點
[00:17:04.300 --> 00:17:05.900]  在第三天
[00:17:05.900 --> 00:17:09.700]  以斯帖穿上皇后上朝的衣服
[00:17:09.700 --> 00:17:13.300]  站在皇宮的內院對著皇宮
[00:17:13.300 --> 00:17:14.900]  不是自為是
[00:17:14.900 --> 00:17:16.900]  覺得自己是皇后的身份
[00:17:16.900 --> 00:17:18.500]  就憑信心
[00:17:18.500 --> 00:17:19.700]  不憑眼見地
[00:17:19.700 --> 00:17:23.100]  去席廠裡面見皇上
[00:17:23.100 --> 00:17:24.700]  他不是這樣做
[00:17:24.700 --> 00:17:30.300]  他只是靜靜地站在內院的那裡去等
[00:17:30.300 --> 00:17:31.700]  等什麼呢
[00:17:31.700 --> 00:17:33.700]  去等皇上見到他
[00:17:33.700 --> 00:17:37.500]  去等在皇的眼中得到恩寵
[00:17:37.500 --> 00:17:39.500]  不過等到這個時機
[00:17:39.500 --> 00:17:42.700]  並不是他所控制的範圍
[00:17:42.700 --> 00:17:45.900]  他相信上帝有他適當的時刻
[00:17:45.900 --> 00:17:48.300]  他相信上帝的恩典
[00:17:48.300 --> 00:17:51.300]  我更加相信就是上帝教他
[00:17:51.300 --> 00:17:54.500]  要他去靜待時機
[00:17:54.500 --> 00:17:56.500]  皇帝見到他了
[00:17:56.500 --> 00:17:59.100]  不但向他伸出金杖
[00:17:59.100 --> 00:18:00.900]  還跟他說
[00:18:00.900 --> 00:18:04.100]  以斯帖皇后你要什麼
[00:18:04.100 --> 00:18:05.700]  無論你求什麼
[00:18:05.700 --> 00:18:11.700]  就是各的一半都必賜給你
[00:18:11.700 --> 00:18:14.300]  皇上開這麼大的恩典
[00:18:14.300 --> 00:18:16.500]  如果你是以斯帖
[00:18:16.500 --> 00:18:18.100]  你聽到皇上這樣說
[00:18:18.100 --> 00:18:20.900]  你會怎樣回答
[00:18:20.900 --> 00:18:25.700]  急不及待地將自己想要的東西說出來
[00:18:25.700 --> 00:18:27.700]  去求皇上開恩
[00:18:27.700 --> 00:18:31.700]  免他和民族的一死
[00:18:31.700 --> 00:18:33.300]  當然
[00:18:33.300 --> 00:18:35.300]  千載難逢的機會
[00:18:35.300 --> 00:18:38.500]  要知道這個皇帝都喜怒無常
[00:18:38.500 --> 00:18:40.700]  中國人有句說話是什麼
[00:18:40.700 --> 00:18:42.900]  伴君如伴父
[00:18:42.900 --> 00:18:45.900]  不過奇就奇在以斯帖沒有這樣說
[00:18:45.900 --> 00:18:47.300]  他只是說
[00:18:47.300 --> 00:18:50.300]  如果我得到皇上的恩寵
[00:18:50.300 --> 00:18:52.300]  請你帶著哈曼
[00:18:52.300 --> 00:18:55.100]  今晚來我家吃飯
[00:18:55.100 --> 00:18:59.700]  是專誠為皇上和哈曼所預備的筵席
[00:18:59.700 --> 00:19:02.300]  這個千載難逢的機會
[00:19:02.300 --> 00:19:06.100]  以斯帖只是說這麼多
[00:19:06.100 --> 00:19:09.900]  在晚上當大家開心地吃飯喝酒的時候
[00:19:09.900 --> 00:19:14.100]  皇上又再主動去問以斯帖
[00:19:14.100 --> 00:19:16.100]  你要什麼
[00:19:16.100 --> 00:19:17.700]  我會賜給你的
[00:19:17.700 --> 00:19:22.900]  無論你求什麼就是各一半都必然會賜給你
[00:19:22.900 --> 00:19:25.100]  第二次
[00:19:25.100 --> 00:19:27.500]  皇上主動去問以斯帖
[00:19:27.500 --> 00:19:30.300]  你要什麼
[00:19:30.300 --> 00:19:32.700]  以斯帖說什麼
[00:19:32.700 --> 00:19:34.500]  以斯帖只是說
[00:19:34.500 --> 00:19:36.900]  如果我得到陛下的恩寵
[00:19:36.900 --> 00:19:38.900]  你准我的請求
[00:19:38.900 --> 00:19:42.300]  請皇上和哈曼明天再次光臨我
[00:19:42.300 --> 00:19:46.700]  專誠為你們準備的晚宴
[00:19:46.700 --> 00:19:49.700]  那個時候我就告訴你
[00:19:49.700 --> 00:19:53.700]  我有什麼請求
[00:19:53.700 --> 00:19:56.500]  以斯帖更拖延
[00:19:56.500 --> 00:19:59.100]  去等什麼呢
[00:19:59.100 --> 00:20:02.500]  那邊哈曼很開心
[00:20:02.500 --> 00:20:06.700]  因為她見到自己不單只得到皇上的寵愛
[00:20:06.700 --> 00:20:09.700]  連皇后設宴
[00:20:09.700 --> 00:20:16.100]  滿朝文武百官都值得她可以坐上客
