
[00:00:00.000 --> 00:00:05.040]  今天的題目很簡單
[00:05:33.840 --> 00:05:34.880]  所以我們今天
[00:05:34.880 --> 00:05:38.240]  保羅說我們都是因著信耶穌基督
[00:05:38.240 --> 00:05:39.060]  得稱為義
[00:05:39.060 --> 00:05:42.820]  耶穌為我們在十字架上死了
[00:05:42.820 --> 00:05:43.740]  復活了
[00:05:43.740 --> 00:05:44.340]  升天
[00:05:44.340 --> 00:05:46.040]  我們信祂
[00:05:46.040 --> 00:05:48.320]  就是在靈裡面
[00:05:48.320 --> 00:05:50.760]  來跟從神
[00:05:50.760 --> 00:05:51.980]  信神
[00:05:51.980 --> 00:05:55.340]  跟我們的肉體上
[00:05:55.340 --> 00:05:57.100]  很多的想法
[00:05:57.100 --> 00:05:58.620]  很多我們想做的事情
[00:05:58.620 --> 00:06:00.600]  這個靈和這個肉體
[00:06:00.600 --> 00:06:03.820]  原來是在爭奪我們這個人
[00:06:03.820 --> 00:06:06.440]  所以我們既然成為神的兒女
[00:06:06.440 --> 00:06:10.040]  就應該要按照聖靈的帶領來跟從神
[00:06:10.040 --> 00:06:13.780]  而不是按照肉體自己的喜好
[00:06:13.780 --> 00:06:15.480]  來跟從肉體
[00:06:15.480 --> 00:06:17.180]  那是會令你犯罪離開神
[00:06:17.180 --> 00:06:20.260]  那麼就告訴這些人
[00:06:20.260 --> 00:06:21.480]  這個分別
[00:06:21.480 --> 00:06:23.120]  以色列人
[00:06:23.120 --> 00:06:24.500]  外邦人
[00:06:24.500 --> 00:06:26.960]  原來神不偏袒人
[00:06:26.960 --> 00:06:30.820]  大家都可以一同的因著信耶穌得救
[00:06:30.820 --> 00:06:35.580]  這個信耶穌得救是多麼的偉大
[00:06:35.580 --> 00:06:36.620]  多麼的好
[00:06:36.620 --> 00:06:37.680]  自從救藥
[00:06:37.680 --> 00:06:38.980]  自從做天地異離神
[00:06:38.980 --> 00:06:40.540]  都已經如此鋪排
[00:06:40.540 --> 00:06:43.520]  所以羅馬書到十一章三十三節
[00:06:43.520 --> 00:06:44.800]  很出名的
[00:06:44.800 --> 00:06:47.160]  好像一段詩歌
[00:06:47.160 --> 00:06:50.480]  就是深哉神豐富的知識
[00:06:50.480 --> 00:06:52.120]  智慧和知識
[00:06:52.120 --> 00:06:54.700]  大家有沒有印象?
[00:06:54.700 --> 00:06:59.320]  一路講完這一句詩篇
[00:06:59.320 --> 00:07:00.800]  就去到十二章
[00:07:00.800 --> 00:07:01.920]  所以
[00:07:01.920 --> 00:07:03.380]  所以前面的十一章
[00:07:03.380 --> 00:07:06.140]  就是講述神的福音多麼的偉大
[00:07:06.140 --> 00:07:08.460]  多麼的了不起
[00:07:08.460 --> 00:07:10.080]  多麼的對我們好
[00:07:10.080 --> 00:07:12.440]  我們應該很珍惜祂
[00:07:12.440 --> 00:07:14.980]  應該非常看重祂
[00:07:14.980 --> 00:07:17.920]  這群信徒都相信了
[00:07:17.920 --> 00:07:21.220]  原來所信的福音是如此不尋常的
[00:07:21.220 --> 00:07:22.640]  是如此特別的
[00:07:22.640 --> 00:07:24.140]  是如此有價值的
[00:07:24.140 --> 00:07:26.060]  是如此珍貴的
[00:07:26.060 --> 00:07:26.980]  是給了我們
[00:07:26.980 --> 00:07:28.040]  所以
[00:07:28.040 --> 00:07:30.140]  所以就要去到這裡
[00:07:30.140 --> 00:07:31.680]  這一篇
[00:07:32.280 --> 00:07:34.420]  我們大家一起讀這兩句話
[00:07:34.420 --> 00:07:39.560]  "所以弟兄們,我以神的慈悲勸你們"
[00:07:39.560 --> 00:07:42.960]  "將身體獻上,當作活祭"
[00:07:42.960 --> 00:07:46.160]  "是聖潔的,是神所喜悅的"
[00:07:46.160 --> 00:07:50.180]  "你們如此侍奉,乃是理所當然的"
[00:07:50.180 --> 00:07:55.580]  "不要效法這個世界,只要忠義耿堪而變化"
[00:07:55.580 --> 00:08:02.280]  "叫你們無猜以何謂臣的善良,順著可喜悅的自然"
[00:08:02.280 --> 00:08:03.480]  這兩句是很出名的經文
[00:08:03.480 --> 00:08:05.760]  大家可能有很多都懂得背
[00:08:05.760 --> 00:08:07.480]  是很重要的
[00:08:07.480 --> 00:08:11.040]  所以因著前面的福音這麼偉大
[00:08:11.040 --> 00:08:12.380]  我們應該要怎樣呢?
[00:08:12.380 --> 00:08:15.380]  保羅說"我以神的慈悲勸你們"
[00:08:15.380 --> 00:08:17.760]  就是說希望你們這麼做
[00:08:17.760 --> 00:08:18.660]  是什麼呢?
[00:08:18.660 --> 00:08:20.860]  "將身體獻上,當作活祭"
[00:08:20.860 --> 00:08:25.820]  古時猶太人的獻祭是將牛羊殺死
[00:08:25.820 --> 00:08:28.200]  然後獻在壇上燒掉
[00:08:28.200 --> 00:08:29.700]  我們將身體獻上
[00:08:29.700 --> 00:08:32.380]  是否代表我們每個人都自殺在壇上燒呢?
[00:08:32.380 --> 00:08:32.980]  不是
[00:08:32.980 --> 00:08:35.760]  我們的獻上是用一個活的祭身
[00:08:35.760 --> 00:08:39.400]  我們獻上的時候,生存仍然是活著的
[00:08:39.400 --> 00:08:41.720]  但是就像一個祭物一樣獻給神
[00:08:41.720 --> 00:08:43.740]  獻給神的祭物很重要的
[00:08:43.740 --> 00:08:45.760]  是要聖潔無罪
[00:08:45.760 --> 00:08:47.080]  土神的喜悅
[00:08:47.080 --> 00:08:51.140]  所以這句話"將身體獻上,當作活祭獻給神"
[00:08:51.140 --> 00:08:53.060]  是聖潔無罪的
[00:08:53.060 --> 00:08:54.160]  是神喜悅的
[00:08:54.160 --> 00:08:55.380]  是很好的
[00:08:55.380 --> 00:08:57.160]  接著說我們這樣的侍奉
[00:08:57.160 --> 00:08:59.180]  這個獻上自己
[00:08:59.180 --> 00:09:00.920]  是一個侍奉
[00:09:00.920 --> 00:09:02.160]  很多時候我們說
[00:09:02.160 --> 00:09:03.280]  我想侍奉神
[00:09:03.280 --> 00:09:04.520]  我想有些侍奉
[00:09:04.520 --> 00:09:06.700]  那麼你有沒有將自己獻上給神呢?
[00:09:06.700 --> 00:09:08.460]  這就對了
[00:09:08.460 --> 00:09:09.940]  那是什麼意思呢?
[00:09:09.940 --> 00:09:11.900]  什麼叫做將自己獻上給神呢?
[00:09:11.900 --> 00:09:14.020]  大家好像又明白又不明白
[00:09:14.020 --> 00:09:14.920]  我們獻給神
[00:09:14.920 --> 00:09:16.020]  那是什麼意思呢?
[00:09:16.020 --> 00:09:18.860]  就是下面第二節
[00:09:18.860 --> 00:09:20.500]  我們講解給你聽
[00:09:20.500 --> 00:09:22.700]  什麼叫做將自己獻上給神
[00:09:22.700 --> 00:09:24.600]  什麼叫做一個活祭
[00:09:24.600 --> 00:09:25.740]  第二節說
[00:09:25.740 --> 00:09:28.700]  "不要效法這個世界,只要心意更新而變化"
[00:09:28.700 --> 00:09:32.380]  "叫你們察驗何謂神的善良、純全和稀有的旨意"
[00:09:32.380 --> 00:09:34.860]  這段第二節很多人都會背
[00:09:34.860 --> 00:09:35.600]  所以
[00:09:35.600 --> 00:09:37.280]  在翻譯聖經
[00:09:37.280 --> 00:09:40.780]  其實不斷有很多新的版本聖經翻譯出來
[00:09:40.780 --> 00:09:42.900]  都不敢太改這句
[00:09:42.900 --> 00:09:45.200]  因為很多人背得很熟
[00:09:45.200 --> 00:09:47.120]  你改得太多的時候
[00:09:47.120 --> 00:09:48.360]  那些人會很反感
[00:09:48.360 --> 00:09:50.840]  所以不敢太改
[00:09:50.840 --> 00:09:51.780]  不過
[00:09:51.780 --> 00:09:54.480]  很可惜這節的經文翻譯出來
[00:09:54.480 --> 00:09:56.760]  好像很容易上口
[00:09:56.760 --> 00:09:58.200]  容易背
[00:09:58.200 --> 00:09:59.980]  但是意思又不是很明確
[00:09:59.980 --> 00:10:04.240]  還有跟真正原底寫聖經的時候
[00:10:04.240 --> 00:10:05.580]  寫法有些不同
[00:10:05.580 --> 00:10:07.360]  如何不同呢?
[00:10:07.360 --> 00:10:09.840]  不同也不是太大
[00:10:09.840 --> 00:10:10.840]  差一點
[00:10:10.840 --> 00:10:13.100]  但是也因若差一點
[00:10:13.100 --> 00:10:14.540]  有很重大的分別
[00:10:14.540 --> 00:10:15.540]  我們看一看
[00:10:15.540 --> 00:10:20.980]  這個英文不懂不要緊
[00:10:20.980 --> 00:10:21.920]  我一會兒會解釋
[00:10:21.920 --> 00:10:23.300]  在英文那一段
[00:10:23.300 --> 00:10:26.320]  他清晰一點表達了第二節那一段
[00:10:26.320 --> 00:10:28.040]  就是說不要嚇怕這個世界
[00:10:28.040 --> 00:10:30.540]  只要心意更新而變化是什麼意思
[00:10:30.540 --> 00:10:31.360]  他說
[00:10:31.360 --> 00:10:34.340]  "Do not be conformed to this present world"
[00:10:34.340 --> 00:10:38.180]  "but be transformed by the renewing of your mind"
[00:10:38.180 --> 00:10:40.700]  是被動式
[00:10:40.700 --> 00:10:45.580]  英文的被動式在這一點上很清晰地說了出來
[00:10:45.580 --> 00:10:48.160]  中文沒有了被動的意義
[00:10:48.160 --> 00:10:49.260]  這裡說
[00:10:49.260 --> 00:10:50.500]  不要嚇怕這個世界
[00:10:50.500 --> 00:10:51.520]  原來說
[00:10:51.520 --> 00:10:55.120]  Conformed就是令到成為一致的意思
[00:10:55.120 --> 00:10:55.840]  那麼
[00:10:55.840 --> 00:10:57.020]  被動地說
[00:10:57.020 --> 00:10:59.920]  就是說你不要被這個世界
[00:10:59.920 --> 00:11:03.460]  或者不要被令到一致
[00:11:03.460 --> 00:11:05.740]  不要被其他的東西
[00:11:05.740 --> 00:11:08.980]  使你成為了跟世界一致
[00:11:08.980 --> 00:11:09.800]  行不行?
[00:11:09.800 --> 00:11:11.380]  那就差不多了
[00:11:11.380 --> 00:11:12.140]  不要效法
[00:11:12.140 --> 00:11:16.100]  不要效法好像是說你自己主動要去學
[00:11:16.100 --> 00:11:18.700]  中文是說你不要學這個世界
[00:11:18.700 --> 00:11:20.080]  但這一句其實不是
[00:11:20.080 --> 00:11:26.840]  其實是說你不要容讓自己被變成好像跟世界一樣
[00:11:26.840 --> 00:11:28.280]  就是說
[00:11:28.280 --> 00:11:31.720]  你可能不經不覺地
[00:11:31.720 --> 00:11:33.200]  不多留意
[00:11:33.200 --> 00:11:37.120]  你就會被變成好像跟世界一樣
[00:11:37.120 --> 00:11:38.880]  不是你故意的
[00:11:38.880 --> 00:11:41.280]  你說我故意的當然不會
[00:11:41.280 --> 00:11:43.100]  不是你故意的
[00:11:43.100 --> 00:11:47.140]  要不要被任何東西、任何人
[00:11:47.140 --> 00:11:49.920]  使你成為與世界一致
[00:11:49.920 --> 00:11:51.380]  就是我們要醒覺
[00:11:51.380 --> 00:11:53.820]  有很多你看到的價值觀
[00:11:53.820 --> 00:11:54.780]  人們的做法
[00:11:54.780 --> 00:11:55.920]  或者人們的說法
[00:11:55.920 --> 00:11:59.280]  都會令到你變成與世界一致
[00:11:59.280 --> 00:12:00.260]  你不要
[00:12:00.260 --> 00:12:05.520]  不要這樣被改變成為與世界一致
[00:12:05.520 --> 00:12:06.760]  那就很不同了
[00:12:06.760 --> 00:12:08.560]  所以我們要醒覺我們的行為
[00:12:08.560 --> 00:12:11.660]  我們要留意有些什麼東西影響我們的看法
[00:12:11.660 --> 00:12:12.600]  影響我們的決定
[00:12:12.600 --> 00:12:13.740]  影響我們的價值觀
[00:12:13.740 --> 00:12:15.520]  影響我們的一切
[00:12:15.520 --> 00:12:17.700]  變成了與世界一致
[00:12:17.700 --> 00:12:19.560]  所以有提到我們今年的年曆
[00:12:19.560 --> 00:12:20.820]  分別為勝
[00:12:20.820 --> 00:12:22.120]  超越世界
[00:12:22.120 --> 00:12:23.160]  是很重要的
[00:12:23.160 --> 00:12:25.660]  不要跟隨這個世界
[00:12:25.660 --> 00:12:27.440]  你不醒覺的時候
[00:12:27.440 --> 00:12:32.400]  就會很容易變成了被動地與世界一致
[00:12:32.400 --> 00:12:34.240]  那應該要怎麼樣呢?
[00:12:34.240 --> 00:12:35.840]  應該要第二句
[00:12:35.840 --> 00:12:37.440]  But be transformed
[00:12:38.120 --> 00:12:39.780]  Be transformed 就是了
[00:12:39.780 --> 00:12:41.520]  被改變
[00:12:41.520 --> 00:12:44.120]  不是說你自己要去改變
[00:12:44.120 --> 00:12:46.360]  很多時候你自己要去改變
[00:12:46.360 --> 00:12:47.420]  你都沒有能力改變
[00:12:47.420 --> 00:12:48.980]  要被改變
[00:12:48.980 --> 00:12:50.860]  那怎麼被改變呢?
[00:12:50.860 --> 00:12:52.320]  有一個方法的
[00:12:52.320 --> 00:12:54.780]  被改變就是
[00:12:54.780 --> 00:12:58.040]  Renewing of your mind
[00:12:58.040 --> 00:12:59.520]  你在心意上
[00:12:59.520 --> 00:13:01.760]  Mind就是人的思想
[00:13:01.760 --> 00:13:04.020]  想法的決定
[00:13:04.020 --> 00:13:05.180]  那個叫做心意
[00:13:05.180 --> 00:13:05.880]  Mind
[00:13:07.320 --> 00:13:09.540]  在那裡更新
[00:13:09.540 --> 00:13:12.600]  在那裡更新是什麼意思呢?
[00:13:12.600 --> 00:13:13.780]  用什麼來更新呢?
[00:13:13.780 --> 00:13:16.160]  就是說你看多一點聖經
[00:13:16.160 --> 00:13:18.080]  神所說的
[00:13:18.080 --> 00:13:20.580]  關乎我們應該要跟從的
[00:13:20.580 --> 00:13:22.080]  在聖經裡面全部都說了
[00:13:22.080 --> 00:13:24.600]  你看多一點聖經你就會越明白
[00:13:24.600 --> 00:13:26.960]  在頭腦上
[00:13:26.960 --> 00:13:28.840]  很多基督教的人經常說
[00:13:28.840 --> 00:13:31.700]  這些頭腦的東西我們不看重
[00:13:31.700 --> 00:13:32.760]  不好意思
[00:13:32.760 --> 00:13:33.680]  其實是錯的
[00:13:33.680 --> 00:13:35.600]  我們的頭腦是重要的
[00:13:35.920 --> 00:13:38.960]  神也叫我們要在知識上多而有多
[00:13:38.960 --> 00:13:40.760]  我們要有這個知識
[00:13:40.760 --> 00:13:41.880]  真知識
[00:13:41.880 --> 00:13:43.300]  聖經的知識
[00:13:43.300 --> 00:13:45.360]  多看一些神的話
[00:13:45.360 --> 00:13:47.760]  我們就知道什麼才是好
[00:13:47.760 --> 00:13:49.120]  什麼才是不好
[00:13:49.120 --> 00:13:53.160]  這個心意在我們知識的層面
[00:13:53.160 --> 00:13:57.120]  幫助我們能夠更新
[00:13:57.120 --> 00:13:58.820]  這個更新之後
[00:13:58.820 --> 00:14:00.820]  我們就會被改變了
[00:14:00.820 --> 00:14:02.960]  Be transformed
[00:14:02.960 --> 00:14:05.160]  所以我們要做的是什麼呢?
[00:14:05.160 --> 00:14:08.720]  在我們的心意裡面
[00:14:08.720 --> 00:14:09.680]  我們要更新
[00:14:09.680 --> 00:14:11.880]  我們要吸收
[00:14:11.880 --> 00:14:15.360]  我們要認識神所說的是什麼
[00:14:15.360 --> 00:14:16.720]  整本聖經
[00:14:16.720 --> 00:14:17.760]  從頭到尾
[00:14:17.760 --> 00:14:18.800]  你不斷地看
[00:14:18.800 --> 00:14:19.760]  你看多一點就行了
[00:14:19.760 --> 00:14:21.720]  多看幾次你就會明白了
[00:14:21.720 --> 00:14:23.080]  看第一次是不明白的
[00:14:23.080 --> 00:14:23.920]  是正常的
[00:14:23.920 --> 00:14:26.000]  如果你想說看一兩次就明白的話
[00:14:26.000 --> 00:14:28.760]  你太過看高自己了
[00:14:28.760 --> 00:14:29.440]  是沒辦法的
[00:14:29.440 --> 00:14:30.480]  一兩次看就明白了
[00:14:30.480 --> 00:14:33.080]  多看幾次你就會明白一點
[00:14:33.080 --> 00:14:34.280]  越看就越明白
[00:14:34.840 --> 00:14:35.840]  是這樣的
[00:14:35.840 --> 00:14:38.520]  所以我們要做的是什麼呢?
[00:14:38.520 --> 00:14:41.440]  要不要被任何東西
[00:14:41.440 --> 00:14:43.320]  使我們越性的日子
[00:14:43.320 --> 00:14:47.560]  我們要在心意上去更新
[00:14:47.560 --> 00:14:50.280]  這樣我們就會被改變了
[00:14:50.280 --> 00:14:53.240]  被改變的時候帶來什麼呢?
[00:14:53.240 --> 00:14:57.160]  被改變之後帶來
[00:14:57.160 --> 00:15:02.160]  能夠叫我們去察驗出神的旨意
[00:15:02.800 --> 00:15:06.360]  我們很喜歡神的旨意
[00:15:06.360 --> 00:15:08.560]  經常說神的旨意是什麼呢?
[00:15:08.560 --> 00:15:11.440]  神的旨意其實也很簡單而已
[00:15:11.440 --> 00:15:12.280]  這裡說
[00:15:12.280 --> 00:15:15.960]  這樣就能夠叫我們察驗神的旨意了
[00:15:15.960 --> 00:15:19.360]  察驗就是說去考察
[00:15:19.360 --> 00:15:20.960]  試一下
[00:15:20.960 --> 00:15:23.840]  然後知道它是真的、是好的
[00:15:23.840 --> 00:15:25.280]  這樣叫做察驗
[00:15:25.280 --> 00:15:28.680]  英文的算法就是Test and Approve
[00:15:28.680 --> 00:15:30.800]  就是試一下
[00:15:30.800 --> 00:15:33.160]  發現原來是真的
[00:15:33.160 --> 00:15:34.040]  是這樣的
[00:15:34.040 --> 00:15:38.880]  神的旨意是要我們這樣去嘗試
[00:15:38.880 --> 00:15:42.400]  去知道它是好的、是真的
[00:15:42.400 --> 00:15:43.880]  神的旨意是什麼呢?
[00:15:43.880 --> 00:15:46.480]  其實是後面那幾樣東西
[00:15:46.480 --> 00:15:47.360]  就是說
[00:15:47.360 --> 00:15:48.880]  好的東西
[00:15:48.880 --> 00:15:50.560]  可喜悅的東西
[00:15:50.560 --> 00:15:51.720]  以及純存的東西
[00:15:51.720 --> 00:15:53.200]  這裡就是中文的那句話
[00:15:53.200 --> 00:15:56.720]  何謂神的善良、純存、可喜悅的旨意
[00:15:56.720 --> 00:15:58.200]  背起來很順口
[00:15:58.200 --> 00:15:59.320]  但是想清楚一點
[00:15:59.320 --> 00:16:03.440]  我不是很明白什麼叫做神的善良、純存、可喜悅的旨意呢?
[00:16:03.440 --> 00:16:06.080]  原來英文簡單一點就是說
[00:16:06.080 --> 00:16:06.520]  好
[00:16:06.520 --> 00:16:07.120]  good的
[00:16:07.120 --> 00:16:08.000]  好的東西
[00:16:08.000 --> 00:16:10.840]  就是神的旨意是好的
[00:16:10.840 --> 00:16:12.920]  可喜悅
[00:16:12.920 --> 00:16:13.880]  acceptable
[00:16:13.880 --> 00:16:15.120]  就是能夠接受
[00:16:15.120 --> 00:16:19.600]  能夠接受就是OK、好
[00:16:19.600 --> 00:16:21.480]  也有一些翻譯本
[00:16:21.480 --> 00:16:26.040]  英文叫做Pleasant
[00:16:26.040 --> 00:16:27.400]  Pleasant這個字
[00:16:27.400 --> 00:16:28.680]  就是好的
[00:16:28.680 --> 00:16:31.040]  Perfect就是完美的意思
[00:16:31.040 --> 00:16:32.440]  也叫做純存
[00:16:32.440 --> 00:16:33.240]  也OK的
[00:16:33.240 --> 00:16:35.760]  神的善良、純存、可喜悅的旨意
[00:16:35.760 --> 00:16:37.800]  我一邊想的時候
[00:16:37.800 --> 00:16:38.600]  預備這段經文
[00:16:38.600 --> 00:16:39.960]  我就想到一個例子
[00:16:39.960 --> 00:16:42.800]  應該也能夠幫助大家明白
