
[00:00:00.000 --> 00:00:04.420]  臨近新年,我有一班老朋友,很老的了
[00:05:27.740 --> 00:05:28.420]  是不是
[00:05:28.420 --> 00:05:30.020]  但是你都額頭
[00:05:30.020 --> 00:05:30.740]  但是呢
[00:05:30.740 --> 00:05:32.380]  我可以很誠實告訴你
[00:05:32.380 --> 00:05:34.060]  現在所有的年輕人
[00:05:34.060 --> 00:05:37.140]  學養不及我們以前
[00:05:37.140 --> 00:05:38.740]  明不明白什麼叫學歷
[00:05:38.740 --> 00:05:39.540]  明白
[00:05:39.540 --> 00:05:41.100]  有張shirt叫學歷
[00:05:41.100 --> 00:05:42.700]  什麼叫學養
[00:05:42.700 --> 00:05:43.700]  沒有shirt
[00:05:43.700 --> 00:05:46.220]  但是高級過你
[00:05:46.220 --> 00:05:47.100]  你明不明白
[00:05:47.100 --> 00:05:49.100]  就是思維
[00:05:49.100 --> 00:05:51.860]  思考事物
[00:05:51.860 --> 00:05:53.940]  那個認真的態度
[00:05:53.940 --> 00:05:55.220]  是高級過
[00:05:55.220 --> 00:05:57.100]  那些有shirt的人
[00:05:57.100 --> 00:05:58.860]  原因是什麼呢
[00:05:58.860 --> 00:05:59.900]  原因是什麼呢
[00:05:59.900 --> 00:06:01.540]  你千萬不要怪那些小朋友
[00:06:01.540 --> 00:06:02.980]  你真的要腦內
[00:06:02.980 --> 00:06:04.500]  開腦才行
[00:06:04.500 --> 00:06:08.380]  要不然你被他氣死
[00:06:08.380 --> 00:06:12.060]  添加鼓勵他不要生孫
[00:06:12.060 --> 00:06:12.980]  因為什麼
[00:06:12.980 --> 00:06:14.540]  沒有希望
[00:06:14.540 --> 00:06:15.860]  因為你會看到
[00:06:15.860 --> 00:06:18.580]  一代不如一代
[00:06:18.580 --> 00:06:19.620]  不過
[00:06:19.620 --> 00:06:21.020]  我又問你
[00:06:21.020 --> 00:06:22.540]  我們現在年輕的一代
[00:06:22.540 --> 00:06:23.540]  音樂感
[00:06:23.540 --> 00:06:28.540]  是不是普遍比我們以前好
[00:06:28.540 --> 00:06:30.500]  走音的人都可以大敬拜
[00:06:30.500 --> 00:06:33.300]  不是說剛才那一隊
[00:06:33.300 --> 00:06:34.300]  不是
[00:06:34.300 --> 00:06:38.180]  完全不是剛才那一隊
[00:06:38.180 --> 00:06:39.180]  不是
[00:06:39.180 --> 00:06:40.180]  然後呢
[00:06:40.180 --> 00:06:46.180]  家庭居景可以rap
[00:06:46.180 --> 00:06:47.540]  rap到的嗎
[00:06:47.540 --> 00:06:48.780]  rap到的嗎
[00:06:48.780 --> 00:06:50.860]  你跟隔壁說
[00:06:50.860 --> 00:06:51.980]  剛才rap了
[00:06:51.980 --> 00:06:52.900]  不是倒
[00:06:52.900 --> 00:06:53.700]  是左
[00:06:53.700 --> 00:06:54.940]  是不是我們不倒
[00:06:54.940 --> 00:06:55.900]  對嗎
[00:06:55.900 --> 00:06:56.900]  對嗎
[00:06:56.900 --> 00:06:59.140]  原來呢
[00:06:59.140 --> 00:07:01.540]  他們聽東西
[00:07:01.540 --> 00:07:02.660]  想東西
[00:07:02.660 --> 00:07:03.900]  看東西
[00:07:03.900 --> 00:07:05.420]  用句馬來話說
[00:07:05.420 --> 00:07:07.580]  叫阿加阿加
[00:07:07.580 --> 00:07:08.860]  阿加阿加是什麼意思
[00:07:08.860 --> 00:07:10.980]  就是斷股斷股
[00:07:10.980 --> 00:07:12.260]  斷股斷股
[00:07:12.260 --> 00:07:13.020]  馬來話來的
[00:07:13.020 --> 00:07:14.460]  印尼話
[00:07:14.460 --> 00:07:14.980]  阿加阿加
[00:07:14.980 --> 00:07:16.780]  如果你跟你的印尼姐姐說
[00:07:16.780 --> 00:07:18.260]  你做事不要阿加阿加
[00:07:18.260 --> 00:07:19.940]  她一定會
[00:07:19.940 --> 00:07:22.580]  罵你這麼厲害
[00:07:22.580 --> 00:07:23.940]  不要斷股斷股
[00:07:23.940 --> 00:07:26.140]  要精準一點
[00:07:26.140 --> 00:07:28.100]  所以用半個小時
[00:07:28.100 --> 00:07:30.900]  跟她很認真
[00:07:30.900 --> 00:07:32.340]  但又很快速的
[00:07:32.340 --> 00:07:32.980]  我問他們
[00:07:32.980 --> 00:07:38.780]  想細水長流說三四個小時
[00:07:38.780 --> 00:07:40.860]  還是三言兩語
[00:07:40.860 --> 00:07:43.700]  他們當然選擇什麼
[00:07:43.700 --> 00:07:44.780]  我就問他們
[00:07:44.780 --> 00:07:47.020]  你知道什麼是三言嗎
[00:07:47.020 --> 00:07:48.660]  什麼三言
[00:07:48.660 --> 00:07:50.900]  就是中文
[00:07:50.900 --> 00:07:51.700]  英文
[00:07:51.700 --> 00:07:52.980]  希伯來文
[00:07:52.980 --> 00:07:54.620]  三言兩語
[00:07:54.620 --> 00:07:55.500]  就是國語
[00:07:55.500 --> 00:07:56.940]  和粵語
[00:07:56.940 --> 00:07:58.940]  兩語都笑到他們趴下
[00:07:58.940 --> 00:07:59.700]  馬上覺得
[00:07:59.700 --> 00:08:02.300]  這個婆娘有點sense
[00:08:02.300 --> 00:08:04.580]  馬上留神
[00:08:04.580 --> 00:08:06.300]  敢聽
[00:08:06.300 --> 00:08:07.980]  用半個小時說
[00:08:07.980 --> 00:08:09.420]  當然
[00:08:09.420 --> 00:08:11.340]  昨天又說不完
[00:08:11.340 --> 00:08:12.460]  其實因為他們第一堂
[00:08:12.460 --> 00:08:14.660]  是說了五分之一
[00:08:14.660 --> 00:08:16.340]  所以還是繼續說
[00:08:16.340 --> 00:08:17.620]  主要很憐憫
[00:08:17.620 --> 00:08:19.260]  不知道為什麼要說Caleb
[00:08:19.260 --> 00:08:20.620]  說一堂變兩堂
[00:08:20.620 --> 00:08:21.500]  兩堂說對不起
[00:08:21.500 --> 00:08:24.020]  我現在申請說第三堂
[00:08:24.020 --> 00:08:26.620]  本來三言沒得說
[00:08:26.620 --> 00:08:27.780]  說不要給我說
[00:08:27.780 --> 00:08:29.740]  說完他心甘情願
[00:08:29.740 --> 00:08:31.180]  死了都算了
[00:08:31.180 --> 00:08:32.460]  為什麼呢
[00:08:32.460 --> 00:08:34.660]  我很想九月回來
[00:08:34.660 --> 00:08:36.540]  和你們有一個新的chapter
[00:08:36.540 --> 00:08:38.580]  因為九月
[00:08:38.580 --> 00:08:42.940]  以色列人的希年結束
[00:08:42.940 --> 00:08:49.980]  都是我順主五十週年的結束
[00:08:49.980 --> 00:08:51.740]  我自己也在想
[00:08:51.740 --> 00:08:52.900]  我順主的時候
[00:08:52.900 --> 00:08:54.980]  剛好是以色列人的另一個希年
[00:08:54.980 --> 00:08:55.940]  你明白嗎
[00:08:55.940 --> 00:08:59.500]  我心裏面很興奮
[00:08:59.500 --> 00:09:02.180]  因為我是1966年順主
[00:09:02.180 --> 00:09:06.060]  我是九月二十五日浸泥
[00:09:06.060 --> 00:09:08.420]  我自己生日是九月二十九
[00:09:08.420 --> 00:09:09.780]  這個多好記
[00:09:09.780 --> 00:09:12.820]  所以曾經
[00:09:12.820 --> 00:09:14.660]  我的passport竟然寫了
[00:09:14.660 --> 00:09:17.540]  九月二十九是我的生日
[00:09:17.540 --> 00:09:20.420]  我猜一定是我寫錯了
[00:09:20.420 --> 00:09:21.260]  但我真的不明白
[00:09:21.260 --> 00:09:22.860]  為什麼我會寫錯
[00:09:22.860 --> 00:09:25.860]  美國的visa
[00:09:25.860 --> 00:09:27.940]  就去cancel 改過
[00:09:27.940 --> 00:09:31.220]  他就說為什麼你會連自己的生日都記錯
[00:09:31.220 --> 00:09:32.660]  要和他作下見證
[00:09:32.660 --> 00:09:36.900]  這是我bad times的proof
[00:09:36.900 --> 00:09:38.700]  明白了
[00:09:38.700 --> 00:09:40.780]  可以讓你錯
[00:09:40.780 --> 00:09:42.780]  心裏面很興奮
[00:09:42.780 --> 00:09:47.260]  可以在一個真正的希年裏面
[00:09:47.260 --> 00:09:50.420]  和慈光
[00:09:50.420 --> 00:09:54.100]  我最愛的群應該坐在這裏
[00:09:54.100 --> 00:09:58.180]  你和旁邊的人真是榮幸
[00:09:58.180 --> 00:09:59.860]  轉過頭來和旁邊的人說
[00:09:59.860 --> 00:10:03.340]  真是不幸
[00:10:03.340 --> 00:10:06.380]  這是我經常說事物的兩面
[00:10:06.380 --> 00:10:07.940]  情感的兩面
[00:10:07.940 --> 00:10:09.540]  你被人愛當然是很榮幸
[00:10:09.540 --> 00:10:12.300]  但你知不知道你被愛也是很不幸
[00:10:12.300 --> 00:10:13.140]  因為有很多壓力
[00:10:13.140 --> 00:10:15.300]  有很多要求
[00:10:15.300 --> 00:10:16.540]  所以我現在盡量學一下
[00:10:16.540 --> 00:10:17.820]  不要那麼認真去愛人
[00:10:17.820 --> 00:10:20.220]  不斷地吵架
[00:10:20.220 --> 00:10:22.420]  大家就沒那麼辛苦了
[00:10:22.420 --> 00:10:23.540]  開玩笑而已
[00:10:23.540 --> 00:10:25.180]  好 感謝主
[00:10:25.180 --> 00:10:28.020]  今天就繼續說Caleb
[00:10:28.020 --> 00:10:30.100]  今天預備很多
[00:10:30.100 --> 00:10:31.100]  很興奮的
[00:10:31.100 --> 00:10:32.740]  都可以說兩個小時
[00:10:32.740 --> 00:10:34.100]  但怎麼說呢
[00:10:34.100 --> 00:10:35.700]  不如我們去完杜豐山
[00:10:35.700 --> 00:10:38.980]  開完策略團隊的會之後
[00:10:38.980 --> 00:10:42.060]  決定只說一個point
[00:10:42.060 --> 00:10:43.060]  可以嗎
[00:10:43.060 --> 00:10:43.940]  你和旁邊的人說
[00:10:43.940 --> 00:10:45.820]  真是好日子過
[00:10:45.820 --> 00:10:47.380]  2016年的第一個主日
[00:10:47.380 --> 00:10:48.860]  真是有個好的開始
[00:10:48.860 --> 00:10:50.900]  祝願他以後都是這樣
[00:10:50.900 --> 00:10:54.140]  一個point就夠了
[00:10:54.140 --> 00:10:55.900]  你知不知道一個point
[00:10:55.900 --> 00:10:57.340]  就可以轉出什麼
[00:10:57.340 --> 00:10:58.980]  很多東西
[00:10:58.980 --> 00:11:00.300]  說這個point是什麼呢
[00:11:00.300 --> 00:11:04.060]  我們先看看Caleb
[00:11:04.060 --> 00:11:05.940]  這個我們上次已經說過的
[00:11:05.940 --> 00:11:08.180]  這位領袖
[00:11:08.180 --> 00:11:10.540]  其實當主邀請他進入
[00:11:10.540 --> 00:11:12.620]  這個不老的行列裡面
[00:11:12.620 --> 00:11:14.540]  摩西說給他聽的
[00:11:14.540 --> 00:11:16.780]  不是主兜口兜面說給他聽的
[00:11:16.780 --> 00:11:18.180]  摩西說給他聽的
[00:11:18.180 --> 00:11:20.140]  之後他怎樣呢
[00:11:20.140 --> 00:11:21.580]  45年之後
[00:11:21.580 --> 00:11:25.180]  他和約書亞有一番對話
[00:11:25.180 --> 00:11:27.060]  我們現在看看這段聖經
[00:11:27.060 --> 00:11:27.980]  本來是長一點的
[00:11:27.980 --> 00:11:29.780]  現在都cut斷了
[00:11:29.780 --> 00:11:31.980]  約書亞記十四章
[00:11:31.980 --> 00:11:33.580]  十節到十三節
[00:11:33.580 --> 00:11:35.220]  我們一起讀一讀
[00:11:35.220 --> 00:11:48.980]  讀完他和約書亞的對話
[00:11:48.980 --> 00:11:50.980]  我們再回到第十節
[00:11:50.980 --> 00:11:53.580]  他說
[00:11:53.580 --> 00:11:55.860]  神透過摩西跟他說的
[00:11:55.860 --> 00:11:57.620]  那些的應許
[00:11:57.620 --> 00:11:59.580]  他有沒有記住
[00:11:59.580 --> 00:12:01.380]  神給你的應許
[00:12:01.380 --> 00:12:03.260]  你有沒有記住
[00:12:03.260 --> 00:12:05.780]  你是不是都是呀嘎呀嘎
[00:12:05.780 --> 00:12:07.540]  這樣就過去了
[00:12:07.540 --> 00:12:12.380]  你要抓住主和你的應許
[00:12:12.380 --> 00:12:13.860]  應許是什麼意思呢
[00:12:13.860 --> 00:12:17.540]  應許是主主動和你納約
[00:12:17.540 --> 00:12:19.100]  就叫做應許
[00:12:19.100 --> 00:12:20.260]  你明不明白
[00:12:20.260 --> 00:12:22.740]  我一定給你的
[00:12:22.740 --> 00:12:25.980]  所以這個是從亞伯拉罕開始
[00:12:25.980 --> 00:12:28.980]  表述這樣的一個模式
[00:12:28.980 --> 00:12:33.940]  就是我主動給你東西
[00:12:33.940 --> 00:12:37.220]  有些應許是有條件的
[00:12:37.220 --> 00:12:39.380]  你要完成某一個條件
[00:12:39.380 --> 00:12:40.740]  你才會怎樣
[00:12:40.740 --> 00:12:42.140]  得到這件事
[00:12:42.140 --> 00:12:44.740]  我們叫做大條件的應許
[00:12:44.740 --> 00:12:46.020]  有些應許是什麼
[00:12:46.020 --> 00:12:47.420]  沒有條件的
[00:12:47.420 --> 00:12:51.860]  根據我們上次讀Kaleb的事件的時候
[00:12:51.860 --> 00:12:53.060]  我們發現
[00:12:53.060 --> 00:12:56.820]  耶和華對摩西說Kaleb的事
[00:12:56.820 --> 00:12:57.900]  有沒有條件
[00:12:57.900 --> 00:12:58.740]  沒有
[00:12:58.740 --> 00:13:02.340]  他說我就將他帶上去
[00:13:02.340 --> 00:13:03.780]  並且加多樣
[00:13:03.780 --> 00:13:06.020]  他的後代就要承受
[00:13:06.020 --> 00:13:07.460]  他所得到的
[00:13:07.460 --> 00:13:08.380]  為什麼
[00:13:08.380 --> 00:13:09.620]  產業
[00:13:09.620 --> 00:13:11.100]  頂姐妹
[00:13:11.100 --> 00:13:12.700]  這個真是很精彩
[00:13:12.700 --> 00:13:14.060]  沒有條件
[00:13:14.060 --> 00:13:15.100]  並且
[00:13:15.100 --> 00:13:16.740]  不只是祝福你
[00:13:16.740 --> 00:13:20.420]  是有一個延續性的祝福
[00:13:20.420 --> 00:13:21.540]  了解嗎
[00:13:21.540 --> 00:13:24.220]  其實你去看聖經裏面
[00:13:24.220 --> 00:13:25.820]  很多的應許
[00:13:25.820 --> 00:13:27.820]  不是每個應許都是這樣的
[00:13:27.820 --> 00:13:30.180]  亞伯拉罕的應許
[00:13:30.180 --> 00:13:31.580]  有沒有延續性
[00:13:31.580 --> 00:13:32.740]  有
[00:13:32.740 --> 00:13:34.180]  有延續性的
[00:13:34.180 --> 00:13:35.140]  是不是
[00:13:35.140 --> 00:13:36.140]  嘩
[00:13:36.140 --> 00:13:37.340]  其實作基督徒
[00:13:37.340 --> 00:13:40.060]  有沒有延續性的祝福在呢
[00:13:40.060 --> 00:13:41.020]  有很多人馬上說
[00:13:41.020 --> 00:13:42.380]  有呀有呀
[00:13:42.380 --> 00:13:43.900]  因為當上主耶穌
[00:13:43.900 --> 00:13:45.580]  你和你一家
[00:13:45.580 --> 00:13:46.820]  就必得救
[00:13:46.820 --> 00:13:49.100]  這是翻譯上的誤差
[00:13:49.100 --> 00:13:51.020]  搞到我們亂亂的
[00:13:51.020 --> 00:13:54.340]  以為每個家庭派一個人出來信耶穌
[00:13:54.340 --> 00:13:56.500]  全家就什麼
[00:13:56.500 --> 00:13:57.060]  就得救
[00:13:57.060 --> 00:13:58.100]  其實不是
[00:13:58.100 --> 00:14:00.700]  是你和你一家當上主耶穌
[00:14:00.700 --> 00:14:01.780]  就必得救
[00:14:01.780 --> 00:14:03.100]  同隔壁那裏說
[00:14:03.100 --> 00:14:04.500]  原來是這樣的
[00:14:04.500 --> 00:14:06.980]  你和你一家當上主耶穌
[00:14:06.980 --> 00:14:08.660]  就必得救
[00:14:08.660 --> 00:14:12.460]  你和你一家當上主耶穌
[00:14:12.460 --> 00:14:13.860]  就必得救
[00:14:13.860 --> 00:14:16.940]  因為希臘文的翻譯
[00:14:16.940 --> 00:14:20.860]  有時他突然將命令放在前面
[00:14:20.860 --> 00:14:22.900]  當上主耶穌
[00:14:22.900 --> 00:14:25.340]  你和你一家都必得救
[00:14:25.340 --> 00:14:27.300]  對著一個人說
[00:14:27.300 --> 00:14:29.900]  派一個人出來
[00:14:29.900 --> 00:14:31.380]  你和你一家都必得救
[00:14:31.380 --> 00:14:31.940]  不是的
[00:14:31.940 --> 00:14:33.900]  其實是當上主
[00:14:33.900 --> 00:14:36.700]  你和你一家當上主耶穌
[00:14:36.700 --> 00:14:38.180]  就必什麼
[00:14:38.180 --> 00:14:38.940]  得救
[00:14:38.940 --> 00:14:40.140]  所以
[00:14:40.140 --> 00:14:41.300]  BB
[00:14:41.300 --> 00:14:44.060]  他很聰明,有兩輛車
[00:14:44.060 --> 00:14:45.380]  奉耶穌名祝福你
[00:14:45.380 --> 00:14:46.980]  將來有很多輛車
[00:14:46.980 --> 00:14:47.900]  是嗎?
[00:14:47.900 --> 00:14:50.460]  不過有車都不要緊
[00:14:50.460 --> 00:14:52.180]  最重要有耶穌
[00:14:52.180 --> 00:14:53.100]  是嗎?
[00:14:53.100 --> 00:14:55.740]  最重要成為一個敬畏耶穌的人
[00:14:55.740 --> 00:14:56.580]  是嗎?
[00:14:56.580 --> 00:14:57.740]  是嗎?
[00:14:57.740 --> 00:14:58.700]  是嗎?
[00:14:58.700 --> 00:15:02.580]  如果你不是一個有耶穌的人
[00:15:02.580 --> 00:15:03.460]  你有多聰明
[00:15:03.460 --> 00:15:04.740]  你有多有錢
[00:15:04.740 --> 00:15:06.260]  你有多厲害
[00:15:06.260 --> 00:15:08.940]  其實都是很弊矮的
[00:15:08.940 --> 00:15:10.740]  都是非常弊矮的
[00:15:10.740 --> 00:15:14.540]  都是很多什麼搞不定的問題
[00:15:14.540 --> 00:15:16.940]  剛才不知道有誰說我
[00:15:16.940 --> 00:15:20.780]  「王姐,你有很多有錢的朋友」
[00:15:20.780 --> 00:15:22.620]  是的
[00:15:22.620 --> 00:15:25.140]  但我想誠實地告訴你
[00:15:25.140 --> 00:15:27.780]  我眾多有錢的朋友裡面
[00:15:27.780 --> 00:15:29.900]  只有一個朋友
[00:15:29.900 --> 00:15:31.540]  我不知道他有錢
[00:15:31.540 --> 00:15:33.420]  就認識了他
[00:15:33.420 --> 00:15:35.020]  他沒有困難
[00:15:35.020 --> 00:15:36.780]  我們就認識了
[00:15:36.780 --> 00:15:39.180]  其他的有錢朋友
[00:15:39.180 --> 00:15:40.700]  全部
[00:15:40.700 --> 00:15:44.700]  都是因為人生有極大的困難
[00:15:44.700 --> 00:15:48.860]  他都差不多可以花很多錢
[00:15:48.860 --> 00:15:50.900]  去解決他的困難
[00:15:50.900 --> 00:15:51.660]  解決不了
[00:15:51.660 --> 00:15:52.900]  不知道為什麼撞著撞著
[00:15:52.900 --> 00:15:53.540]  有人告訴他
[00:15:53.540 --> 00:15:56.940]  「來找那個傻傻的王姐吧」
[00:15:56.940 --> 00:15:58.940]  他就來找我
[00:15:58.940 --> 00:16:00.260]  這樣而已
