
[00:00:00.000 --> 00:00:01.720]  大姊姊妹早上好
[00:05:42.960 --> 00:05:48.840]  例如一位媽媽可能會煲一碗熱辣辣燙熟的湯
[00:05:48.840 --> 00:05:50.240]  去給她的子女
[00:05:50.240 --> 00:05:52.840]  去傳達這一份溫暖
[00:05:52.840 --> 00:05:55.120]  又或者天氣涼的時候
[00:05:55.120 --> 00:05:59.400]  去給她一些毛衣、一些頸巾
[00:05:59.400 --> 00:06:01.960]  去代表她的溫暖
[00:06:01.960 --> 00:06:05.280]  又或者是子女晚上回家的時候
[00:06:05.280 --> 00:06:09.880]  她坐在客廳的沙發上等候
[00:06:09.880 --> 00:06:12.360]  母親節其實是一個很好的時機
[00:06:12.360 --> 00:06:19.320]  讓我們去數算母親給過我們的溫暖和愛
[00:06:19.320 --> 00:06:20.920]  其實為什麼母親和子女之間
[00:06:20.920 --> 00:06:23.280]  會有這份這麼獨特的溫暖
[00:06:23.280 --> 00:06:26.680]  這份這麼有溫度的連結呢
[00:06:26.680 --> 00:06:29.320]  我想是由十月懷胎開始
[00:06:29.320 --> 00:06:34.560]  母親的天性就讓她和孩子的心緊扣起來
[00:06:34.560 --> 00:06:37.280]  當一位母親定睛
[00:06:37.280 --> 00:06:40.760]  就是兩眼看著自己孩子的兩眼
[00:06:40.760 --> 00:06:42.960]  或者倒過來作為孩子
[00:06:42.960 --> 00:06:46.440]  我們真的定睛看著母親的雙眼
[00:06:46.440 --> 00:06:49.680]  我們會由心感受到一份溫暖
[00:06:49.680 --> 00:06:52.160]  那一份的感情
[00:06:52.160 --> 00:06:57.560]  這一份是一份生命和生命之間的連結
[00:06:57.560 --> 00:07:01.400]  所以母親和子女之間的關係
[00:07:01.400 --> 00:07:05.200]  往往是生命影響生命
[00:07:05.200 --> 00:07:08.320]  所以我們看到一個有溫度的連結
[00:07:08.320 --> 00:07:12.280]  正正就是在於生命的連結
[00:07:12.280 --> 00:07:14.840]  保羅對帖撒羅里加信徒
[00:07:14.840 --> 00:07:16.880]  就是有同樣的這份連結
[00:07:16.880 --> 00:07:20.160]  所以他形容自己好像他們的母親一樣
[00:07:20.160 --> 00:07:21.880]  事實上在這封信的開頭
[00:07:21.880 --> 00:07:23.400]  如果你揭開
[00:07:23.400 --> 00:07:25.240]  保羅說他在祈禱的時候
[00:07:25.240 --> 00:07:26.840]  他都是連續不斷地
[00:07:26.840 --> 00:07:29.320]  不住地去紀念這一班的信徒
[00:07:29.320 --> 00:07:33.880]  和他們所做的工作、他們所受的勞苦
[00:07:33.880 --> 00:07:36.920]  什麼叫不住地紀念呢?
[00:07:36.920 --> 00:07:38.920]  我想起我讀書的時候
[00:07:38.920 --> 00:07:43.200]  有試過去外地交流大概一年的時間
[00:07:43.200 --> 00:07:45.680]  那時候也會定期和我的媽媽
[00:07:45.680 --> 00:07:49.080]  會有市長通話的時間
[00:07:49.080 --> 00:07:51.720]  每一次市長通話的時候
[00:07:51.720 --> 00:07:53.600]  每一次他虛寒問暖
[00:07:53.600 --> 00:07:54.920]  每一次媽媽問我
[00:07:54.920 --> 00:07:56.160]  「吃得夠不夠飽?」
[00:07:56.160 --> 00:07:58.880]  「穿得衣服夠不夠暖?」
[00:07:58.880 --> 00:08:00.600]  我都會很感受到
[00:08:00.600 --> 00:08:02.560]  其實媽媽不是
[00:08:02.560 --> 00:08:04.840]  只是聊天的時候才想念你
[00:08:04.840 --> 00:08:09.880]  相反她每一天都是記掛著
[00:08:09.880 --> 00:08:12.000]  這種母親和子女之間
[00:08:12.000 --> 00:08:14.200]  不是有事才會記起
[00:08:14.200 --> 00:08:15.960]  而是本身生命連結
[00:08:15.960 --> 00:08:18.400]  就是讓大家有一份情義
[00:08:18.400 --> 00:08:22.200]  就是讓大家單純地有這份愛
[00:08:22.200 --> 00:08:24.320]  所以單從保羅這裡
[00:08:24.320 --> 00:08:26.200]  他一開始書信所說
[00:08:26.200 --> 00:08:28.360]  不住紀念這一班的信徒
[00:08:28.360 --> 00:08:31.280]  我們已經感受到保羅對這一班信徒
[00:08:31.280 --> 00:08:36.760]  就是有著好像母親對子女那種掛心
[00:08:36.760 --> 00:08:39.160]  不知道大家在這裡
[00:08:39.160 --> 00:08:41.880]  在大家的教會生活之中
[00:08:41.880 --> 00:08:45.800]  有沒有經歷過和其他弟兄姊妹
[00:08:45.800 --> 00:08:48.040]  有這種這麼緊密
[00:08:48.040 --> 00:08:51.080]  這麼溫暖的關係
[00:08:51.080 --> 00:08:53.080]  不知道大家在這裡
[00:08:53.080 --> 00:08:55.640]  有沒有試過自己的生命
[00:08:55.640 --> 00:08:58.960]  真的被其他人的生命深深地觸動
[00:08:58.960 --> 00:09:01.160]  被影響
[00:09:01.160 --> 00:09:05.640]  甚至多數好像母親影響自己一樣
[00:09:05.640 --> 00:09:06.360]  不過很坦白
[00:09:06.360 --> 00:09:09.120]  要在教會裡面經歷這一份的關係
[00:09:09.120 --> 00:09:10.840]  並不容易
[00:09:10.840 --> 00:09:14.080]  因為這份的關係很高要求
[00:09:14.080 --> 00:09:17.600]  首先它要求我們不怕陌生
[00:09:17.600 --> 00:09:22.520]  要求我們去進入其他弟兄姊妹的生命
[00:09:22.520 --> 00:09:25.040]  第二更加困難的是
[00:09:25.040 --> 00:09:29.920]  它要求我們去開放我們自己的生命
[00:09:29.920 --> 00:09:34.200]  讓其他弟兄姊妹闖進來
[00:09:34.200 --> 00:09:35.760]  這種生命的連結
[00:09:35.760 --> 00:09:39.440]  不是靠我們每個星期天回來
[00:09:39.440 --> 00:09:42.800]  簡單的行圈幾句能夠得到
[00:09:42.800 --> 00:09:46.440]  生命的相連要求我們開放我們的生命
[00:09:46.440 --> 00:09:49.280]  但開放我們的生命絕不簡單
[00:09:49.280 --> 00:09:52.440]  因為被人近距離地看到自己
[00:09:52.440 --> 00:09:55.840]  甚至看到自己的軟弱 自己的不完美
[00:09:55.840 --> 00:09:59.080]  是我們不舒服的事
[00:09:59.080 --> 00:10:02.800]  但保羅和貼薩羅尼加教會之間
[00:10:02.800 --> 00:10:05.000]  他們那種緊密的連結
[00:10:05.000 --> 00:10:07.800]  那種生命和生命之間的連結
[00:10:07.800 --> 00:10:10.440]  是我們鼓勵的
[00:10:10.440 --> 00:10:13.080]  保羅讓我們看到在神的外基礎之下
[00:10:13.080 --> 00:10:17.120]  即使一個群體是沒有血緣的關係
[00:10:17.120 --> 00:10:22.080]  原來仍然能夠有這份生命和生命之間的連結
[00:10:22.080 --> 00:10:23.240]  弟兄姊妹你們在教會之中
[00:10:23.240 --> 00:10:26.840]  有沒有經歷過這份溫暖呢
[00:10:26.840 --> 00:10:29.600]  如果你沒有的話 鼓勵你
[00:10:29.600 --> 00:10:32.560]  真的嘗試去開放你的心
[00:10:32.560 --> 00:10:35.880]  你要用心跟不同的弟兄姊妹相處
[00:10:35.880 --> 00:10:38.520]  你接觸不同的人
[00:10:38.520 --> 00:10:41.000]  只要你真心願意
[00:10:41.000 --> 00:10:45.600]  你會發現這份溫暖從來離你不遠
[00:10:45.600 --> 00:10:50.080]  倒過來 如果你說你有嘗試過這份經歷的話
[00:10:50.080 --> 00:10:53.840]  同樣有一個挑戰給你
[00:10:53.840 --> 00:10:55.960]  你有沒有去將這份溫暖
[00:10:55.960 --> 00:11:01.080]  去散播給那些沒有經歷過的人
[00:11:01.080 --> 00:11:02.960]  可能問這個問題的時候
[00:11:02.960 --> 00:11:05.240]  你馬上想起一些人
[00:11:05.240 --> 00:11:07.280]  可能是一些你認識
[00:11:07.280 --> 00:11:09.720]  但沒有很熟悉的人
[00:11:09.720 --> 00:11:13.840]  可能是一些你一直有感動去關心
[00:11:13.840 --> 00:11:16.480]  但沒有去行動的人
[00:11:16.480 --> 00:11:18.640]  弟兄姊妹就是鼓勵你
[00:11:18.640 --> 00:11:23.280]  去主動將這份溫暖傳播出去
[00:11:23.280 --> 00:11:25.560]  保羅這個母親的比喻第一個重點
[00:11:25.560 --> 00:11:27.480]  就是教導我們
[00:11:27.480 --> 00:11:32.000]  基督的身體不是一個冷冰冰的身體
[00:11:32.000 --> 00:11:36.200]  而是相反一個溫暖 有溫度的身體
[00:11:36.200 --> 00:11:39.320]  教會之間大家不是血肉相連
[00:11:39.320 --> 00:11:43.320]  卻是有生命那種深刻的連結
[00:11:43.320 --> 00:11:46.800]  這是比喻的第一個要點
[00:11:46.800 --> 00:11:48.720]  比喻今天的第二個重點
[00:11:48.720 --> 00:11:52.840]  是保羅所表達的母親的另一個特質
[00:11:52.840 --> 00:11:55.480]  第八節保羅這樣說
[00:11:55.480 --> 00:11:58.680]  他說他不但樂意將神的福音
[00:11:58.680 --> 00:12:02.600]  分享給鐵撒羅里加教會的信徒
[00:12:02.600 --> 00:12:06.440]  他更加樂意將自己的性命都給他們
[00:12:06.440 --> 00:12:11.440]  因為他們是他所痛愛的
[00:12:11.440 --> 00:12:13.520]  這是什麼概念
[00:12:13.520 --> 00:12:16.040]  連性命都可以給你
[00:12:16.040 --> 00:12:18.320]  這份愛很明顯是超越情感
[00:12:18.320 --> 00:12:21.680]  超越感性的一份愛
[00:12:21.680 --> 00:12:24.400]  保羅的一份願意犧牲的愛
[00:12:24.400 --> 00:12:28.680]  我想都是母愛一個最標誌性的特質
[00:12:28.680 --> 00:12:30.760]  每當我們聽到一些地震的新聞
[00:12:30.760 --> 00:12:32.400]  在壓力之中
[00:12:32.400 --> 00:12:34.920]  一位母親彎著的身體
[00:12:34.920 --> 00:12:37.040]  緊緊抱著的孩子
[00:12:37.040 --> 00:12:39.920]  去保護她 不受傷害
[00:12:39.920 --> 00:12:44.360]  我們都不得不感嘆母愛的偉大
[00:12:44.360 --> 00:12:50.000]  當然母愛不只在這些地震危機的時刻才出現
[00:12:50.000 --> 00:12:53.240]  事實上有孩子在母親的肚子裡
[00:12:53.240 --> 00:12:56.920]  由她呱呱落地 由她長大成人
[00:12:56.920 --> 00:13:01.040]  母親都是一直不斷的付出 犧牲
[00:13:01.040 --> 00:13:04.360]  對於保羅來說 鐵撒羅里加信徒
[00:13:04.360 --> 00:13:07.440]  這個他親身去傳導創立的群體
[00:13:07.440 --> 00:13:09.920]  就好像他的親生子女一樣
[00:13:09.920 --> 00:13:12.480]  他對他們的愛就好像母親的愛一樣
[00:13:12.480 --> 00:13:14.720]  犧牲的愛
[00:13:14.720 --> 00:13:20.160]  保羅的一份愛為他換來什麼回報
[00:13:20.160 --> 00:13:22.800]  在六七節 保羅這樣說
[00:13:22.800 --> 00:13:25.000]  他說他作為基督的使徒
[00:13:25.000 --> 00:13:26.960]  他按著身份權柄
[00:13:26.960 --> 00:13:30.560]  他可以有很多的尊重 有很多的地位
[00:13:30.560 --> 00:13:35.800]  但他沒有向這些信徒要求這些榮耀
[00:13:35.800 --> 00:13:39.720]  相反 他就是不斷的 默默的付出
[00:13:39.720 --> 00:13:42.640]  他心存溫柔 好像母親那樣
[00:13:42.640 --> 00:13:45.560]  照顧 哺育自己的孩子
[00:13:45.560 --> 00:13:48.200]  這裡說的溫柔不是不夠硬朗
[00:13:48.200 --> 00:13:50.960]  不是說他不夠剛強
[00:13:50.960 --> 00:13:54.840]  這裡說的溫柔 是他謙卑自己
[00:13:54.840 --> 00:13:57.280]  他不用自己的身份去自居
[00:13:57.280 --> 00:14:01.280]  他不需要人前人後的面子 地位
[00:14:01.280 --> 00:14:03.440]  所以回答剛才的問題
[00:14:03.440 --> 00:14:07.800]  保羅的愛為他贏得的回報
[00:14:07.800 --> 00:14:10.280]  是沒有回報
[00:14:10.280 --> 00:14:13.520]  他單單好像母親犧牲付出的愛
[00:14:13.520 --> 00:14:16.840]  他是那種生命與生命連結起來的時候
[00:14:16.840 --> 00:14:20.760]  自然會散發的一份愛
[00:14:20.760 --> 00:14:23.560]  不知道大家有沒有聽過一個故事
[00:14:23.560 --> 00:14:26.320]  叫做愛心樹
[00:14:26.320 --> 00:14:31.240]  愛心樹它本身的標題叫做 The Giving Tree
[00:14:31.240 --> 00:14:37.640]  Giving的意思就是付出 就是給予的意思
[00:14:37.640 --> 00:14:39.000]  這個故事是這樣說
[00:14:39.000 --> 00:14:40.680]  他說一個小男孩
[00:14:40.680 --> 00:14:43.320]  從小就很喜歡去一棵大樹玩
[00:14:43.320 --> 00:14:45.920]  那棵大樹也很喜歡跟他玩
[00:14:45.920 --> 00:14:48.680]  小男孩會收集樹葉
[00:14:48.680 --> 00:14:52.320]  織成一個皇冠 扮做森林的國王
[00:14:52.320 --> 00:14:54.600]  他又會在樹上爬來爬去
[00:14:54.600 --> 00:14:57.760]  又吃樹上的蘋果
[00:14:57.760 --> 00:15:00.200]  日子一天 一天過去
[00:15:00.200 --> 00:15:04.280]  小男孩逐漸也少來到這棵大樹之前
[00:15:04.280 --> 00:15:07.240]  有一天 小男孩再一次來到大樹的面前
[00:15:07.240 --> 00:15:08.600]  大樹很開心
[00:15:08.600 --> 00:15:12.960]  他邀請小男孩去玩他以前會玩的遊戲
[00:15:12.960 --> 00:15:14.760]  小男孩就說
[00:15:14.760 --> 00:15:17.880]  我已經長大了 我不想玩以前的遊戲
[00:15:17.880 --> 00:15:23.080]  我現在需要的是金錢去做我想做的事
[00:15:23.080 --> 00:15:24.960]  那棵樹就說
[00:15:24.960 --> 00:15:27.640]  我沒有金錢可以給你
[00:15:27.640 --> 00:15:31.440]  不過你可以將我樹上所有的蘋果摘去城市賣
[00:15:31.440 --> 00:15:34.360]  那你就會有金錢了
[00:15:34.360 --> 00:15:39.560]  小男孩照做 然後很久沒有回來
[00:15:39.560 --> 00:15:43.360]  一段時間之後 小男孩又回到那棵樹面前
[00:15:43.360 --> 00:15:47.120]  他說 我現在需要的不是金錢
[00:15:47.120 --> 00:15:51.640]  我需要的是一間屋子能夠提供溫暖
[00:15:51.640 --> 00:15:53.400]  那棵樹就說
[00:15:53.400 --> 00:15:55.680]  我沒有房子可以給你
[00:15:55.680 --> 00:15:58.520]  但是你可以將我的樹枝全部砍下來
[00:15:58.520 --> 00:16:01.880]  然後去建造一間屋子
[00:16:01.880 --> 00:16:03.920]  小男孩又同樣照做
[00:16:03.920 --> 00:16:08.280]  他去建立了一間屋子 得到溫暖
[00:16:08.280 --> 00:16:10.920]  在很久之後 小男孩又來到那棵樹面前
[00:16:10.920 --> 00:16:15.720]  他說 我現在想有一艘船去到很遠很遠的地方
[00:16:15.720 --> 00:16:19.080]  看看這個世界是怎樣
[00:16:19.080 --> 00:16:21.560]  那棵樹就說
[00:16:21.560 --> 00:16:25.440]  你可以將我的樹枝全部砍下來
[00:16:25.440 --> 00:16:29.800]  去建造一艘船去到很遠很遠的地方
[00:16:29.800 --> 00:16:33.360]  這個小男孩就照做
[00:16:33.360 --> 00:16:35.160]  直到很多年很多年之後
[00:16:35.160 --> 00:16:37.640]  這個小男孩他老了
[00:16:37.640 --> 00:16:41.280]  他又回到那棵大樹面前
[00:16:41.280 --> 00:16:45.480]  他說 我現在需要一個休息的地方
[00:16:45.480 --> 00:16:50.680]  這棵大樹已經沒有樹枝 沒有蘋果
[00:16:50.680 --> 00:16:52.680]  樹幹都沒有了
[00:16:52.680 --> 00:16:56.400]  只剩下底部那個樹墩的大樹
[00:16:56.400 --> 00:16:59.480]  他跟小男孩說
[00:16:59.480 --> 00:17:01.680]  你可以坐在我上面
[00:17:01.680 --> 00:17:07.160]  樹墩是最好休息的地方
[00:17:07.160 --> 00:17:08.880]  不知道你聽完這個故事
[00:17:08.880 --> 00:17:11.760]  你有什麼感受
[00:17:11.760 --> 00:17:14.320]  我自己第一個感受就是
[00:17:14.320 --> 00:17:15.960]  這個小男孩那麼自私
[00:17:15.960 --> 00:17:17.720]  經常走到這棵樹面前
[00:17:17.720 --> 00:17:19.920]  又要這樣又要那樣
[00:17:19.920 --> 00:17:21.360]  但又沒有什麼回報
[00:17:21.360 --> 00:17:24.120]  又沒有什麼感恩
[00:17:24.120 --> 00:17:26.760]  不過我想第二個感受就是
[00:17:26.760 --> 00:17:29.920]  這棵大樹很偉大
[00:17:29.920 --> 00:17:31.920]  它就是默默的付出
[00:17:31.920 --> 00:17:36.640]  默默的去給予
[00:17:36.640 --> 00:17:38.400]  丁子梅
[00:17:38.400 --> 00:17:44.880]  這也是母親對我們每一個孩子的感受
[00:17:44.880 --> 00:17:50.560]  這也是保羅對帖薩諾里加教會的深情
[00:17:50.560 --> 00:17:52.520]  保羅有仕途的慰訓
[00:17:52.520 --> 00:17:55.960]  他不要求人前人後的尊重
[00:17:55.960 --> 00:17:58.800]  他本著神的愛在教會之中付出
[00:17:58.800 --> 00:18:01.560]  施予甘心樂意
[00:18:01.560 --> 00:18:05.960]  這份情操我們每個人都要學習
[00:18:05.960 --> 00:18:07.480]  丁子梅不知道你在教會之中
[00:18:07.480 --> 00:18:09.520]  你覺得你自己
[00:18:09.520 --> 00:18:13.000]  是一個比較多施予付出的人
[00:18:13.000 --> 00:18:17.200]  還是一個多接收人家付出的人
[00:18:17.200 --> 00:18:20.680]  如果用愛心樹這個故事來想像
[00:18:20.680 --> 00:18:23.960]  不知道你覺得你像那棵大樹多一點
[00:18:23.960 --> 00:18:27.000]  還是像那個小男孩多一點
[00:18:27.000 --> 00:18:32.080]  丁子梅我們現在一起靜低思考一下
[00:18:32.080 --> 00:18:34.680]  在我們的教會生活之中
[00:18:34.680 --> 00:18:39.360]  你在哪裡會接受到其他人的付出
[00:18:39.360 --> 00:18:42.800]  不論是大還是小的付出
[00:18:42.800 --> 00:18:45.240]  你在哪裡你記得你接收到
[00:18:45.240 --> 00:18:48.800]  是常常都會接收到的
[00:18:48.800 --> 00:18:54.000]  而你自己又通常在什麼時候
[00:18:54.000 --> 00:18:59.400]  會為其他的弟兄姊妹這樣付出呢
[00:18:59.400 --> 00:19:02.120]  如果你說你自己好像一個小男孩
[00:19:02.120 --> 00:19:04.160]  我相信你會同意
[00:19:04.160 --> 00:19:09.240]  其實這不是我們主樂意見到的事
[00:19:09.240 --> 00:19:12.200]  通常每講到師與獸
[00:19:12.200 --> 00:19:16.800]  我們都會說師比獸更為有福
[00:19:16.800 --> 00:19:18.600]  師比獸更為有福這件事
[00:19:18.600 --> 00:19:21.320]  往往聽上去很違反直覺
[00:19:21.320 --> 00:19:22.720]  但卻又是很吊詭的
[00:19:22.720 --> 00:19:24.840]  在我們經驗實踐之中
[00:19:24.840 --> 00:19:26.800]  我們又真的經歷到
[00:19:26.800 --> 00:19:29.040]  但先撇開這件事不說
[00:19:29.040 --> 00:19:30.600]  我們先不去比較
[00:19:30.600 --> 00:19:33.400]  師與獸誰更為有福
[00:19:33.400 --> 00:19:37.960]  我們先問保羅為何可以這樣不計回報
[00:19:37.960 --> 00:19:40.320]  向貼紙下來加教會
[00:19:40.320 --> 00:19:43.880]  去有這樣的一份愛呢
[00:19:43.880 --> 00:19:46.560]  我想問題的關鍵就在於
[00:19:46.560 --> 00:19:49.200]  保羅對於這班信徒
[00:19:49.200 --> 00:19:53.160]  有著剛才所講的那種有溫度的連結
[00:19:53.160 --> 00:19:56.920]  那種生命與生命之間的連繫
[00:19:56.920 --> 00:19:59.320]  等姐妹剛才問大家
[00:19:59.320 --> 00:20:01.080]  在教會之中
[00:20:01.080 --> 00:20:04.840]  你是那棵大樹還是那個小男孩
