
[00:00:00.000 --> 00:00:03.000]  今天早晨我要講的題目就是
[00:11:57.000 --> 00:12:10.000]  我們沒有這個願意去坦白的去面對我們自己所做的決定跟做法
[00:12:10.000 --> 00:12:19.000]  還有,有時候我們就自卑,做錯了我們還自卑,我們就說,都是你的錯
[00:12:19.000 --> 00:12:23.000]  在這個圈,他們就是說,神的錯
[00:12:23.000 --> 00:12:35.000]  因做神,叫摩西帶領他們去觀野的時候,他們就沒有得喫,沒有得喝
[00:12:35.000 --> 00:12:39.000]  所以以爲神是不公平的,神不好的
[00:12:39.000 --> 00:12:46.000]  他沒有看顧我們,他沒有照顧我們
[00:12:46.000 --> 00:12:52.000]  我們也是這樣的,很多時候我們都有,當我們面對困難的時候
[00:12:52.000 --> 00:13:06.000]  我們沒有尋查我們自己的,我們在哪一方面沒有順服神或沒有做得好,運作我們現在在這個地步
[00:13:06.000 --> 00:13:11.000]  我們在那時候也是一樣的自卑,自卑什麼呢?
[00:13:11.000 --> 00:13:21.000]  爲什麼神不要生我聰明一點,爲什麼不要把我生在一個很富有的家庭
[00:13:21.000 --> 00:13:29.000]  這種的想法,使到我們會埋怨我們的神
[00:13:29.000 --> 00:13:39.000]  但是我們忘記神的大恩,神的大愛,神的怎麼樣照顧我們,當我們有難的時候
[00:13:39.000 --> 00:13:49.000]  那這個問題,這個事情在我們跟神的關係裏面,我們怎麼樣去處理
[00:13:49.000 --> 00:13:51.000]  詩人也是給我們一個答案
[00:13:51.000 --> 00:13:56.000]  你看第六節,第一半的時候,詩人怎樣講
[00:13:56.000 --> 00:14:07.000]  他說我們犯了罪了,好像我們的父一樣
[00:14:07.000 --> 00:14:15.000]  他不是說我們的父犯罪,他說我們也是跟我們的父一樣犯罪了
[00:14:15.000 --> 00:14:30.000]  所以如果我們有這種期望對神的時候,我們就要改變我們對神的看法
[00:14:30.000 --> 00:14:35.000]  我們的觀念要改,怎麼樣改呢?
[00:14:35.000 --> 00:14:48.000]  改就是好像詩人這樣,看自己,我是罪人,我是蒙神的恩的罪人
[00:14:48.000 --> 00:14:57.000]  我們不是受害者,因爲當我們看我們自己是受害者的時候,我們就會埋怨我們的神
[00:14:57.000 --> 00:15:02.000]  詩人說我們是罪人,好像我們的父一樣
[00:15:02.000 --> 00:15:14.000]  當我們能看到我們自己是罪人的時候,我們不是受害者的時候,我們纔不會埋怨,不會投訴神
[00:15:14.000 --> 00:15:32.000]  有一個人他在他的女兒去婆婆的家的時候,一路上就在植被他的女兒,因爲他的女兒是一個teenager,穿的衣服你都知道啊
[00:15:32.000 --> 00:15:41.000]  他就從開車到停車的時候就在植被女兒
[00:15:41.000 --> 00:15:54.000]  當他下車的時候他覺得很內疚,他就下車抓住女兒的手,就跟她講,來啊,給爸爸一個抱
[00:15:54.000 --> 00:16:02.000]  那個女兒就回答說,好,但是you don't deserve it
[00:16:02.000 --> 00:16:07.000]  對,我們都don't deserve it
[00:16:07.000 --> 00:16:15.000]  爲什麼呢?因爲我們都是罪人,但是神還是愛我們
[00:16:15.000 --> 00:16:21.000]  他有這個憐憫,這個愛在我們的身上
[00:16:21.000 --> 00:16:29.000]  他因着愛我們,憐憫我們,他派自己的兒子去十字架上爲我們死
[00:16:29.000 --> 00:16:36.000]  我們不配的,we don't deserve it,但是他還是給我們
[00:16:36.000 --> 00:16:44.000]  保羅在以弗所書第二章五節說,是因着神的恩典我們得救
[00:16:44.000 --> 00:16:58.000]  在第末代後書一章九節,保羅說,是神拯救了我們,給了我們一個聖潔的生命
[00:16:58.000 --> 00:17:06.000]  不是因着我們做了什麼,乃是因着他自己的旨意,他自己的恩典
[00:17:06.000 --> 00:17:20.000]  他也在可靈多前書第十五章十節說,今天我是這樣的時候,是因着神的恩典
[00:17:20.000 --> 00:17:31.000]  是因爲神的憐憫的恩典在我身上,我所以可以站在你的面前,保羅說,爲你們傳福音
[00:17:31.000 --> 00:17:43.000]  很多時候我們就是忘記了神的恩典,神的愛,神的對我們的憐憫跟愛
[00:17:43.000 --> 00:17:53.000]  我們就變成什麼,變成看自己好像一個受害者,神的受害者
[00:17:53.000 --> 00:18:02.000]  我們就埋怨他,當我們犯罪的時候,我們還是以爲應該的神要祝福我們
[00:18:02.000 --> 00:18:14.000]  但是如果我們的眼光改變,我們的思想改變,看我們自己是一個蒙身恩的罪人的時候
[00:18:14.000 --> 00:18:21.000]  我們就不會很快的去投訴埋怨他
[00:18:21.000 --> 00:18:26.000]  好,我們要看第二方面,就是我們跟人的關係
[00:18:26.000 --> 00:18:35.000]  詩人在十六節到十八節裏面,他講到一個故事
[00:18:35.000 --> 00:18:50.000]  在明書記十六章三節,講到一個人叫做可拉,可拉是一個例外人
[00:18:50.000 --> 00:19:00.000]  他帶領一羣人去反抗摩西做領袖的崗位
[00:19:00.000 --> 00:19:17.000]  這個因素產生了以色列人對摩西不滿
[00:19:17.000 --> 00:19:20.000]  爲什麼他這樣做呢?
[00:19:20.000 --> 00:19:28.000]  因爲當時在明書記十六章裏面,那個故事告訴我們
[00:19:28.000 --> 00:19:39.000]  可拉是一個例外人,他是負責在店裏面做敬拜神的工作
[00:19:39.000 --> 00:19:45.000]  燒香在店裏面
[00:19:45.000 --> 00:20:05.000]  但是摩西在那時候就給亞倫做帶領者,負責燒香的崗位
[00:20:05.000 --> 00:20:10.000]  所以可拉很不滿,很不高興
[00:20:10.000 --> 00:20:14.000]  因爲他以爲他自己應該做這個工作的
[00:20:14.000 --> 00:20:17.000]  所以他的問題就是把詩人給我們看到
[00:20:17.000 --> 00:20:24.000]  就是他看他自己比人強,看自己比人高
[00:20:24.000 --> 00:20:28.000]  所以問題是什麼?問題就是驕傲,對不對?
[00:20:28.000 --> 00:20:31.000]  他看自己比人強,比人高
[00:20:31.000 --> 00:20:35.000]  所以因做這樣,他就不滿
[00:20:35.000 --> 00:20:39.000]  他覺得他是受害者,摩西的受害者
[00:20:39.000 --> 00:20:43.000]  因爲摩西沒有選擇他做這個崗位
[00:20:43.000 --> 00:20:49.000]  乃是給他自己的親人亞倫做
[00:20:49.000 --> 00:20:57.000]  所以這樣他就說服了253個人一起的抗議
[00:20:57.000 --> 00:21:04.000]  這253人不是平常人,聖經告訴我們
[00:21:04.000 --> 00:21:12.000]  是當場的這些以色列人的那些領袖來的
[00:21:12.000 --> 00:21:17.000]  well-known community leaders
[00:21:17.000 --> 00:21:20.000]  所以可以看到可拉是一個很好的領袖來的
[00:21:20.000 --> 00:21:24.000]  他可以影響很多人的
[00:21:24.000 --> 00:21:32.000]  因做這樣,他覺得他比亞倫配做這個崗位
[00:21:32.000 --> 00:21:35.000]  所以他就來到摩西的面前
[00:21:35.000 --> 00:21:42.000]  他就說我們全羣的人都是聖的人,每個人都是聖的
[00:21:42.000 --> 00:21:49.000]  意思就是說,摩西你不是聖的,你是罪人來的
[00:21:49.000 --> 00:21:55.000]  然後他也說,他跟摩西講
[00:21:55.000 --> 00:21:59.000]  The Lord is with them,神跟他們同在
[00:21:59.000 --> 00:22:03.000]  意思就是說,神不跟你同在了
[00:22:03.000 --> 00:22:08.000]  所以他現在對摩西的看法不一樣了
[00:22:08.000 --> 00:22:16.000]  你不配做我們的領袖,你不聖潔,神不跟你同在
[00:22:16.000 --> 00:22:22.000]  因爲他看自己是受害者,被摩西傷害的
[00:22:22.000 --> 00:22:28.000]  所以他現在不能尊重摩西了
[00:22:28.000 --> 00:22:31.000]  驕傲就是會使到我們這樣
[00:22:31.000 --> 00:22:38.000]  看我們自己比別人強,比別人好
[00:22:38.000 --> 00:22:42.000]  所以使到我們這樣的看法,想法的時候
[00:22:42.000 --> 00:22:47.000]  我們就不能尊重別人
[00:22:47.000 --> 00:22:53.000]  還會去看不起他們
[00:22:53.000 --> 00:23:00.000]  很多時候我們不會這樣做,我們也不會這樣去講
[00:23:00.000 --> 00:23:02.000]  但是很多時候你想想的時候
[00:23:02.000 --> 00:23:11.000]  很多時候我們所做的,說的,是帶着這種看法跟想法出來的
[00:23:11.000 --> 00:23:16.000]  好像我們有聽見人這樣講
[00:23:16.000 --> 00:23:21.000]  我常常告訴你,爲什麼你還是做錯
[00:23:21.000 --> 00:23:30.000]  你想想一下,這個statement這樣講的時候,背後是什麼呢?
[00:23:30.000 --> 00:23:35.000]  背後是在指罵你,爲什麼你這樣笨呢?
[00:23:35.000 --> 00:23:45.000]  當你這樣想一想,應做什麼你會這樣講呢?
[00:23:45.000 --> 00:23:49.000]  就是因爲你以爲你聰明過別人
[00:23:49.000 --> 00:23:51.000]  對不對?
[00:23:51.000 --> 00:23:56.000]  還有,有時候我們也會這樣講
[00:23:56.000 --> 00:24:01.000]  你每次都是這樣的
[00:24:01.000 --> 00:24:04.000]  背後的意思是什麼呢?
[00:24:04.000 --> 00:24:10.000]  你改不成了,你不能改了,沒希望了
[00:24:10.000 --> 00:24:16.000]  一樣的,那個態度,裏面的態度是什麼呢?
[00:24:16.000 --> 00:24:24.000]  You are hopeless,沒有希望了,你不能改了,我要放棄你了
[00:24:24.000 --> 00:24:33.000]  爲什麼呢?因爲我覺得我比你更棒,更好
[00:24:33.000 --> 00:24:37.000]  保羅在羅馬書十二章三節告訴我們
[00:24:37.000 --> 00:24:41.000]  不要看自己太高
[00:24:41.000 --> 00:24:46.000]  在菲利比書二章第三節他說
[00:24:46.000 --> 00:24:50.000]  看別人好過我們自己
[00:24:50.000 --> 00:24:55.000]  彼得也在前書五章五節告訴我們
[00:24:55.000 --> 00:25:00.000]  神是反對那些驕傲的人
[00:25:00.000 --> 00:25:09.000]  驕傲會使到我們看不起別人,不可以尊重他們
[00:25:09.000 --> 00:25:15.000]  使到我們以爲我們比別人強,比別人高
[00:25:15.000 --> 00:25:18.000]  我們的需要就是要有謙卑
[00:25:18.000 --> 00:25:21.000]  我們有謙卑纔可以好像詩人說
[00:25:21.000 --> 00:25:24.000]  我是罪人啊,第六節裏面他說
[00:25:24.000 --> 00:25:27.000]  我是罪人,好像我們的父
[00:25:27.000 --> 00:25:30.000]  還有下一半他說什麼呢?
[00:25:30.000 --> 00:25:36.000]  我們做錯了,我們做了惡了
[00:25:36.000 --> 00:25:41.000]  我們行了惡了
[00:25:41.000 --> 00:25:45.000]  所以怎麼樣去處理這個問題呢?
[00:25:45.000 --> 00:25:51.000]  就是一樣的,我們的觀念要轉,要改
[00:25:51.000 --> 00:25:56.000]  改成什麼呢?我們不是受害者
[00:25:56.000 --> 00:25:59.000]  我們不是那位人那個人的受害者
[00:25:59.000 --> 00:26:04.000]  我們可能是那個壞蛋
[00:26:04.000 --> 00:26:09.000]  我們可能是傷害到這個人
[00:26:09.000 --> 00:26:14.000]  換個話來說我們就是壞人,惡人
[00:26:14.000 --> 00:26:17.000]  有一個人跟他太太他吵架了
[00:26:17.000 --> 00:26:20.000]  他們就不講話
[00:26:20.000 --> 00:26:22.000]  當他們吵架以後,他們不講話的時候
[00:26:22.000 --> 00:26:25.000]  他就記得,明天我要去飛機場
[00:26:25.000 --> 00:26:28.000]  五點要起身要飛去,有個business trip
[00:26:28.000 --> 00:26:33.000]  我要搭飛機去開會
[00:26:33.000 --> 00:26:35.000]  但是他很驕傲,他覺得
[00:26:35.000 --> 00:26:40.000]  他不要先第一個人開口跟他說話
[00:26:40.000 --> 00:26:45.000]  他就寫在一個紙上
[00:26:45.000 --> 00:26:50.000]  請你明天叫醒我,五點鐘
[00:26:50.000 --> 00:26:52.000]  他就放在一個地方
[00:26:52.000 --> 00:26:56.000]  太太一定看得到的地方,放在那邊
[00:26:56.000 --> 00:27:01.000]  明天早上他起來的時候
[00:27:01.000 --> 00:27:03.000]  他看到時鐘的時候就看到
[00:27:03.000 --> 00:27:06.000]  十了,九點了
[00:27:06.000 --> 00:27:09.000]  他很生氣,他要去責罵他的太太
[00:27:09.000 --> 00:27:12.000]  當他要走去找太太責罵他的時候
[00:27:12.000 --> 00:27:15.000]  他看到他的牀旁邊有一張紙
[00:27:15.000 --> 00:27:17.000]  紙上寫着
[00:27:17.000 --> 00:27:24.000]  現在已經五點了,起身
[00:27:24.000 --> 00:27:29.000]  當他回想一下
[00:27:29.000 --> 00:27:33.000]  因爲他不必去了,他已經遲了
[00:27:33.000 --> 00:27:35.000]  他就有時間,他就想一下
[00:27:35.000 --> 00:27:40.000]  真正被受害的不是他,是他的太太
[00:27:40.000 --> 00:27:46.000]  所以他跟她道歉,他們就可以開始講話了
[00:27:46.000 --> 00:27:48.000]  我們可以這樣做的時候
[00:27:48.000 --> 00:27:52.000]  是因爲我們可以看到我們自己
[00:27:52.000 --> 00:27:58.000]  不是那個受害者,乃是傷害到別人的時候
[00:27:58.000 --> 00:28:02.000]  我們很容易可以謙卑去跟人掏線
[00:28:02.000 --> 00:28:08.000]  去拿起我們所做的,承認我們所做錯的
[00:28:08.000 --> 00:28:10.000]  拿起我們的責任
[00:28:10.000 --> 00:28:17.000]  做一個好的先生或一個好的朋友
[00:28:17.000 --> 00:28:20.000]  我們不會想報復
[00:28:20.000 --> 00:28:24.000]  我們不會想你做初一,我做十五
[00:28:24.000 --> 00:28:26.000]  這種想法
[00:28:26.000 --> 00:28:28.000]  另外一個故事我要告訴你
[00:28:28.000 --> 00:28:34.000]  有一個婦女她去超市買東西
[00:28:34.000 --> 00:28:40.000]  她付錢的時候,收錢的收費者就問她
[00:28:40.000 --> 00:28:42.000]  就看到她的皮包裏面
[00:28:42.000 --> 00:28:44.000]  她在找錢的時候,找皮包的時候
[00:28:44.000 --> 00:28:50.000]  爲什麼她的皮包裏面有一個電視的遙控器
[00:28:50.000 --> 00:28:54.000]  開電視的遙控器
[00:28:54.000 --> 00:28:57.000]  她就很奇怪,她就很好奇
[00:28:57.000 --> 00:29:00.000]  她就問這個婦女
[00:29:00.000 --> 00:29:05.000]  告訴我爲什麼你的皮包裏面有一個電視遙控器
[00:29:05.000 --> 00:29:08.000]  那個婦女就說
[00:29:08.000 --> 00:29:13.000]  我的先生不願意跟我來去購物
[00:29:13.000 --> 00:29:17.000]  所以我就想到
[00:29:17.000 --> 00:29:21.000]  我可以怎麼樣對付他
[00:29:21.000 --> 00:29:24.000]  我用最合理的對法,不會被輸的
[00:29:24.000 --> 00:29:26.000]  來對付他
[00:29:26.000 --> 00:29:31.000]  就想到這個,把他的遙控器拿掉
[00:29:31.000 --> 00:29:33.000]  當我們這樣做的時候
[00:29:33.000 --> 00:29:37.000]  我們就是以牙還牙
[00:29:37.000 --> 00:29:40.000]  爲什麼我們會這樣以牙還牙呢
[00:29:40.000 --> 00:29:44.000]  因爲我們覺得我們是受害者
[00:29:44.000 --> 00:29:46.000]  我們看自己是受害者
[00:29:46.000 --> 00:29:49.000]  但是當我們的觀念改變的時候
[00:29:49.000 --> 00:29:52.000]  我們就不會這樣的去做
[00:29:52.000 --> 00:29:56.000]  不會這樣的去看別人
[00:29:56.000 --> 00:30:01.000]  我們知道錯的,如果他們有真正的錯
[00:30:01.000 --> 00:30:03.000]  不是指他們,只是他們
