
[00:00:00.000 --> 00:00:05.000]  地球人姐妹朋友們早安
[00:02:16.400 --> 00:02:21.400]  是不是因爲神的恩典變了詞
[00:02:21.400 --> 00:02:22.800]  不會吧
[00:02:22.800 --> 00:02:27.000]  神的恩典是永遠到永遠
[00:02:27.000 --> 00:02:28.800]  從永遠到永遠
[00:02:28.800 --> 00:02:29.800]  他不變質
[00:02:29.800 --> 00:02:32.400]  他的恩典就是這麼偉大
[00:02:32.400 --> 00:02:34.800]  他的恩典就是這麼貼心
[00:02:34.800 --> 00:02:37.600]  就是這麼窩心的
[00:02:37.600 --> 00:02:40.600]  是不是因爲人心變了呢
[00:02:40.600 --> 00:02:46.800]  其實讓我們從感恩節的來歷來看
[00:02:46.800 --> 00:02:52.000]  我們就知道我們真的應該要感謝神
[00:02:52.000 --> 00:02:55.200]  有一個說法是在1620年的時候
[00:02:55.200 --> 00:02:57.600]  是11月12號
[00:02:57.600 --> 00:03:00.200]  有一艘從英國開來的
[00:03:00.200 --> 00:03:02.400]  駛來的一個大船
[00:03:02.400 --> 00:03:10.600]  它靠在Massachusetts Plymouth Rock
[00:03:10.600 --> 00:03:14.800]  結果下來了102名的清教徒
[00:03:14.800 --> 00:03:17.600]  清教徒你們知道是什麼意思嗎
[00:03:17.600 --> 00:03:19.000]  他們從英國來
[00:03:19.000 --> 00:03:22.000]  他們是非常忠心
[00:03:22.000 --> 00:03:23.600]  非常謹守
[00:03:23.600 --> 00:03:25.800]  敬虔的基督徒
[00:03:25.800 --> 00:03:28.200]  但是他們的宗教
[00:03:28.200 --> 00:03:32.600]  他們的信仰全被禁止
[00:03:32.600 --> 00:03:34.800]  所以他們就離開了英國
[00:03:34.800 --> 00:03:37.800]  來到這個新大陸
[00:03:37.800 --> 00:03:38.800]  到了這邊
[00:03:38.800 --> 00:03:42.800]  靠了Massachusetts Plymouth Rock這個地方
[00:03:42.800 --> 00:03:46.600]  但是那年的冬天特別的冷
[00:03:46.600 --> 00:03:50.200]  所以他們也遭受了傳亂
[00:03:50.200 --> 00:03:54.400]  所以到最後連喫的東西都沒有了
[00:03:54.400 --> 00:03:55.800]  最後怎麼辦呢
[00:03:55.800 --> 00:04:00.200]  只好把那個做種子的御鼠鼠
[00:04:00.200 --> 00:04:02.400]  就每個人分五粒
[00:04:02.400 --> 00:04:05.000]  每天五粒放在手上
[00:04:05.000 --> 00:04:07.800]  就靠這五粒過一天
[00:04:07.800 --> 00:04:09.800]  結果一個冬天下來
[00:04:09.800 --> 00:04:14.000]  死了剩下一半的人
[00:04:14.000 --> 00:04:15.400]  後來第二年春天
[00:04:15.400 --> 00:04:18.800]  印第安人來給他們種子
[00:04:18.800 --> 00:04:20.000]  教他們耕種
[00:04:20.000 --> 00:04:21.400]  教他們施肥
[00:04:21.400 --> 00:04:23.400]  給他們農具
[00:04:23.400 --> 00:04:25.400]  後來那一年春天
[00:04:25.400 --> 00:04:27.600]  他們有了大豐收
[00:04:27.600 --> 00:04:28.800]  所以他們就感謝神
[00:04:28.800 --> 00:04:29.800]  他們就讚美神
[00:04:29.800 --> 00:04:33.400]  也邀了印第安人一起來喫
[00:04:33.400 --> 00:04:35.600]  譬如說是Cornbread
[00:04:35.600 --> 00:04:38.200]  這個御鼠鼠做的
[00:04:38.200 --> 00:04:40.000]  中國人叫窩窩頭
[00:04:40.000 --> 00:04:42.600]  意思是做的麪包
[00:04:42.600 --> 00:04:44.200]  還有喫火雞
[00:04:44.200 --> 00:04:47.800]  還有喫Potato Salad
[00:04:47.800 --> 00:04:50.800]  這個馬鈴薯的泥
[00:04:50.800 --> 00:04:53.000]  感謝神讚美神
[00:04:53.000 --> 00:04:54.800]  但是另外有一個說法是說
[00:04:54.800 --> 00:04:58.600]  在1611年的冬天
[00:04:58.600 --> 00:05:02.600]  在維吉尼亞州的James Town
[00:05:02.600 --> 00:05:07.600]  說有409名的新移民來到那邊
[00:05:07.600 --> 00:05:11.200]  那邊那年的冬天也是非常的冷
[00:05:11.200 --> 00:05:13.400]  409名死了
[00:05:13.400 --> 00:05:15.600]  只剩下60名
[00:05:15.600 --> 00:05:17.600]  他們就向神禱告
[00:05:17.600 --> 00:05:19.600]  向神呼求
[00:05:19.600 --> 00:05:21.400]  就在這個時候
[00:05:21.400 --> 00:05:25.600]  一艘從英國來的運捕船靠了岸
[00:05:25.600 --> 00:05:27.400]  這些人就得了救
[00:05:27.400 --> 00:05:29.800]  所以他們感謝神讚美神
[00:05:29.800 --> 00:05:31.400]  但是不管怎麼樣
[00:05:31.400 --> 00:05:33.000]  我們可以看到
[00:05:33.000 --> 00:05:35.000]  他們向神感恩
[00:05:35.000 --> 00:05:37.800]  因爲他們真的經歷到了
[00:05:37.800 --> 00:05:39.200]  沒有活路了
[00:05:39.200 --> 00:05:40.800]  您知道嗎
[00:05:40.800 --> 00:05:43.200]  我不希望說我們到了沒有活路了
[00:05:43.200 --> 00:05:44.600]  纔要來感恩
[00:05:44.600 --> 00:05:46.000]  你懂我意思嗎
[00:05:46.000 --> 00:05:47.400]  我有的時候喜歡說
[00:05:47.400 --> 00:05:50.200]  不要到了聖誕節來送禮物
[00:05:50.200 --> 00:05:53.000]  不要到了感恩節纔來感恩
[00:05:53.000 --> 00:05:56.600]  不要到了走到了人生的盡頭了
[00:05:56.600 --> 00:06:00.800]  纔會求神來幫助
[00:06:00.800 --> 00:06:04.000]  我們當我們還在最好的時候
[00:06:04.000 --> 00:06:06.800]  當我們還在有活路的時候
[00:06:06.800 --> 00:06:09.400]  我們就要不住的感恩
[00:06:09.400 --> 00:06:11.200]  甚至於保羅說
[00:06:11.200 --> 00:06:13.000]  凡事謝恩
[00:06:13.000 --> 00:06:14.600]  感謝神讚美神
[00:06:14.600 --> 00:06:15.600]  然後我們低頭禱告
[00:06:15.600 --> 00:06:17.000]  阿爸父
[00:06:17.000 --> 00:06:17.800]  我們感謝禰
[00:06:17.800 --> 00:06:19.200]  我們讚美禰
[00:06:19.200 --> 00:06:21.400]  禰是又真又活的神
[00:06:21.400 --> 00:06:23.000]  哦是的
[00:06:23.000 --> 00:06:24.400]  我們再一次說
[00:06:24.400 --> 00:06:27.400]  願禰在這個感恩的季節也好
[00:06:27.400 --> 00:06:30.000]  願禰從歲首到年終
[00:06:30.000 --> 00:06:32.200]  禰都保守帶領我們
[00:06:32.200 --> 00:06:34.400]  也都能夠聽到
[00:06:34.400 --> 00:06:37.400]  我們感恩的聲音不斷
[00:06:37.400 --> 00:06:39.600]  我們的敬拜讚美不斷
[00:06:39.600 --> 00:06:42.400]  我們向神禱告不停
[00:06:42.400 --> 00:06:44.200]  感謝神讚美神
[00:06:44.200 --> 00:06:47.200]  這樣禱告是奉主耶穌基督的名
[00:06:47.200 --> 00:06:48.400]  Amen
[00:06:48.400 --> 00:06:49.800]  感恩節
[00:06:49.800 --> 00:06:52.200]  我們一定有許多要感恩的
[00:06:52.200 --> 00:06:54.000]  我要向我的妻子
[00:06:54.000 --> 00:06:56.800]  向我的家人感恩
[00:06:56.800 --> 00:07:00.400]  我們也是要向我們的父母親感恩
[00:07:00.400 --> 00:07:01.400]  不是嗎
[00:07:01.400 --> 00:07:02.400]  我們的子女
[00:07:02.400 --> 00:07:03.600]  我們的親戚朋友
[00:07:03.600 --> 00:07:05.600]  我們老闆同事
[00:07:05.600 --> 00:07:07.600]  甚至要向我們的醫生感恩
[00:07:07.600 --> 00:07:08.600]  對不對
[00:07:08.600 --> 00:07:10.800]  哦他開藥他醫好我了
[00:07:10.800 --> 00:07:13.000]  但是不要忘了
[00:07:13.000 --> 00:07:15.200]  要向神來感恩
[00:07:15.200 --> 00:07:17.200]  阿讚美神
[00:07:17.200 --> 00:07:19.400]  哦我們常常在這個感恩季節
[00:07:19.400 --> 00:07:20.800]  我們說神感謝禰
[00:07:20.800 --> 00:07:22.400]  禰是我的身體健康
[00:07:22.400 --> 00:07:23.200]  喫進去健康
[00:07:23.200 --> 00:07:24.600]  學業進步
[00:07:24.600 --> 00:07:25.800]  事業成功
[00:07:25.800 --> 00:07:27.200]  路卡半道
[00:07:27.200 --> 00:07:28.600]  結婚生子
[00:07:28.600 --> 00:07:31.000]  資產購業等等
[00:07:31.000 --> 00:07:33.600]  買房買車
[00:07:33.600 --> 00:07:35.600]  但是我們要想
[00:07:35.600 --> 00:07:38.200]  剛纔我們練了以敷首書二章十節
[00:07:38.200 --> 00:07:39.600]  它說
[00:07:39.600 --> 00:07:41.800]  我們人是祂的工作
[00:07:41.800 --> 00:07:45.000]  在基督耶穌裏造成的
[00:07:45.000 --> 00:07:47.400]  爲了叫我們行善
[00:07:47.400 --> 00:07:52.200]  就是神所預備叫我們行的
[00:07:52.200 --> 00:07:54.600]  這句話非常有意思
[00:07:54.600 --> 00:07:56.800]  因爲它講出來
[00:07:56.800 --> 00:08:00.600]  神爲什麼把我們放在地上
[00:08:00.600 --> 00:08:02.200]  你懂我意思嗎
[00:08:02.200 --> 00:08:04.600]  我要說神啊
[00:08:04.600 --> 00:08:06.800]  我們在那個地上
[00:08:06.800 --> 00:08:09.400]  幾十年或者上百年
[00:08:09.400 --> 00:08:12.800]  你爲什麼要把我們放在地上呢
[00:08:12.800 --> 00:08:14.600]  哦原來
[00:08:14.600 --> 00:08:19.200]  神要預備我們將來的永生
[00:08:19.200 --> 00:08:22.000]  他要讓我們在地上走一遭
[00:08:22.000 --> 00:08:23.600]  能夠體驗到
[00:08:23.600 --> 00:08:26.000]  在地上學習
[00:08:26.000 --> 00:08:27.000]  怎麼服侍
[00:08:27.000 --> 00:08:28.200]  怎麼與人同宮
[00:08:28.200 --> 00:08:29.600]  怎麼敬拜神
[00:08:29.600 --> 00:08:31.200]  怎麼讚美神
[00:08:31.200 --> 00:08:32.800]  換句話說
[00:08:32.800 --> 00:08:34.600]  我常常喜歡講的
[00:08:34.600 --> 00:08:36.600]  我們讀的聖經
[00:08:36.600 --> 00:08:38.600]  英文叫什麼
[00:08:38.600 --> 00:08:41.200]  B-I-B-L-E
[00:08:41.200 --> 00:08:42.600]  這五個字
[00:08:42.600 --> 00:08:47.200]  Basic Instruction Before Leaving Earth
[00:08:47.200 --> 00:08:48.400]  就是說
[00:08:48.400 --> 00:08:50.400]  你在離世之前
[00:08:50.400 --> 00:08:55.000]  你要學的最基本的功能
[00:08:55.000 --> 00:08:58.200]  你要學會你將來到天上去
[00:08:58.200 --> 00:09:00.400]  你將來在永生裏面
[00:09:00.400 --> 00:09:02.400]  你纔不會水土不服
[00:09:02.400 --> 00:09:03.600]  您知道嗎
[00:09:03.600 --> 00:09:05.400]  你纔不會覺得說
[00:09:05.400 --> 00:09:06.800]  哇在天上
[00:09:06.800 --> 00:09:09.000]  爲什麼看大家這麼喜歡
[00:09:09.000 --> 00:09:10.800]  這麼快樂這麼高興
[00:09:10.800 --> 00:09:13.400]  或者是我還是眷戀地上的呢
[00:09:13.400 --> 00:09:15.800]  但是天上不是都有了嗎
[00:09:15.800 --> 00:09:18.800]  所以神再讓我們在地上走這一遭
[00:09:18.800 --> 00:09:21.200]  讓我們能夠學習到
[00:09:21.200 --> 00:09:22.600]  我們怎麼樣
[00:09:22.600 --> 00:09:25.600]  能夠來感謝讚美我們的神
[00:09:25.600 --> 00:09:28.200]  我們怎麼樣與我們的弟兄姐妹
[00:09:28.200 --> 00:09:30.200]  與我們的朋友們來同宮
[00:09:30.200 --> 00:09:32.600]  我們怎麼樣在這個世界上
[00:09:32.600 --> 00:09:34.800]  來抗拒誘惑
[00:09:34.800 --> 00:09:36.800]  我們怎樣能夠勝過
[00:09:36.800 --> 00:09:39.800]  撒旦魔鬼的試探
[00:09:39.800 --> 00:09:42.600]  我們怎麼樣能夠勝過神
[00:09:42.600 --> 00:09:46.600]  或者是弟兄姐妹給我們的試煉
[00:09:46.600 --> 00:09:48.200]  我們要勝過他
[00:09:48.200 --> 00:09:50.000]  所以我常常喜歡講
[00:09:50.000 --> 00:09:52.800]  這是一個成聖的過程
[00:09:52.800 --> 00:09:54.200]  我們受了洗
[00:09:54.200 --> 00:09:58.000]  我們上禮拜晚上
[00:09:58.000 --> 00:10:00.800]  我們寒炎兵弟兄受了洗
[00:10:00.800 --> 00:10:04.400]  還有我們的同和僧受了洗
[00:10:04.400 --> 00:10:06.200]  但是您知道嗎
[00:10:06.200 --> 00:10:09.400]  這其實只是一個開始
[00:10:09.400 --> 00:10:11.400]  受了洗不是結束
[00:10:11.400 --> 00:10:13.200]  我們還有一生之久
[00:10:13.200 --> 00:10:15.400]  可以讓我們成聖
[00:10:15.400 --> 00:10:17.000]  然後我們要得榮耀
[00:10:17.000 --> 00:10:20.000]  我們要再一次的感謝神讚美神
[00:10:20.000 --> 00:10:22.800]  所以我們在世上的一生之久
[00:10:22.800 --> 00:10:26.600]  我們要學習怎麼樣的服事
[00:10:26.600 --> 00:10:28.600]  Hallelujah 是的
[00:10:28.600 --> 00:10:30.200]  因爲就跟這個說的
[00:10:30.200 --> 00:10:33.400]  我們人是他的工作
[00:10:33.400 --> 00:10:36.600]  他的巧手所做的
[00:10:36.600 --> 00:10:41.000]  是爲了耶穌基督裏面造出來的
[00:10:41.000 --> 00:10:43.000]  要叫我們行善
[00:10:43.000 --> 00:10:46.000]  行善不是我們心裏面想的
[00:10:46.000 --> 00:10:48.600]  做好事而已哦
[00:10:48.600 --> 00:10:51.800]  行善有的時候很多人都會行善
[00:10:51.800 --> 00:10:55.400]  但是是說他叫我們所做的
[00:10:55.400 --> 00:10:59.400]  聖之一如彼得前書二章九節他說
[00:10:59.400 --> 00:11:01.400]  唯有你們是被解卷的族類
[00:11:01.400 --> 00:11:02.600]  是有君尊的祭祀
[00:11:02.600 --> 00:11:04.000]  是聖潔的國度
[00:11:04.000 --> 00:11:06.000]  是主神的子民
[00:11:06.000 --> 00:11:09.000]  要叫你們宣揚那召你們出黑暗
[00:11:09.000 --> 00:11:12.200]  入奇妙光明者的美德
[00:11:12.200 --> 00:11:14.000]  這是神要我們做的
[00:11:14.000 --> 00:11:16.200]  我們要感謝神讚美神
[00:11:16.200 --> 00:11:22.600]  因爲神要我們現在就練習怎麼服事
[00:11:22.600 --> 00:11:25.200]  各位讓我請問你們
[00:11:25.200 --> 00:11:28.000]  你們在教會你們或者小組裏面
[00:11:28.000 --> 00:11:33.000]  有沒有找到服事的崗位啊
[00:11:33.000 --> 00:11:36.000]  你們有沒有找到服事的崗位啊
[00:11:36.000 --> 00:11:37.400]  大部分都有
[00:11:37.400 --> 00:11:38.600]  你可能覺得說
[00:11:38.600 --> 00:11:41.200]  我都沒有怎麼服事嘛
[00:11:41.200 --> 00:11:42.600]  你如果有派單章
[00:11:42.600 --> 00:11:45.800]  你如果有做菜做飯來
[00:11:45.800 --> 00:11:48.000]  你如果有清潔
[00:11:48.000 --> 00:11:50.800]  或者你有做什麼
[00:11:50.800 --> 00:11:52.800]  這都是服事
[00:11:52.800 --> 00:11:55.800]  神要讓我們學習怎麼服事
[00:11:55.800 --> 00:12:01.600]  所以我們許多人都已經找到了服事的崗位
[00:12:01.600 --> 00:12:04.000]  但是問題是
[00:12:04.000 --> 00:12:07.400]  你有沒有找到服事的態度
[00:12:07.400 --> 00:12:11.000]  你有沒有學會怎麼服事
[00:12:11.000 --> 00:12:15.400]  到底服事要用什麼態度來服事呢
[00:12:15.400 --> 00:12:18.000]  我們其實可以從耶穌基督
[00:12:18.000 --> 00:12:19.800]  從祂的服事
[00:12:19.800 --> 00:12:22.600]  我們來學習要怎麼服事
[00:12:22.600 --> 00:12:23.800]  第一
[00:12:23.800 --> 00:12:27.400]  耶穌基督祂服事的心態
[00:12:27.400 --> 00:12:29.800]  祂總是有空
[00:12:29.800 --> 00:12:33.800]  你們知道嗎
[00:12:33.800 --> 00:12:35.200]  據說啊
[00:12:35.200 --> 00:12:37.000]  這個戴德森
[00:12:37.000 --> 00:12:38.400]  Huston Taylor
[00:12:38.400 --> 00:12:42.200]  他是英國人來到中國
[00:12:42.200 --> 00:12:44.600]  他一心爲了中國
[00:12:44.600 --> 00:12:49.200]  他來之前他就常常把中國的地圖放在地上
[00:12:49.200 --> 00:12:52.200]  他就跪在中國的地圖上面
[00:12:52.200 --> 00:12:54.400]  就爲中國禱告
[00:12:54.400 --> 00:12:55.800]  甚至於他說
[00:12:55.800 --> 00:12:57.200]  我如果有一千英鎊
[00:12:57.200 --> 00:12:59.200]  我沒有一鎊不分給中國的
[00:12:59.200 --> 00:13:01.200]  我如果一千條命
[00:13:01.200 --> 00:13:04.600]  我沒有一條命不給中國的
[00:13:04.600 --> 00:13:06.600]  甚至於到了今天
[00:13:06.600 --> 00:13:09.200]  他們家已經五代了
[00:13:09.200 --> 00:13:12.200]  統統都在服事中國
[00:13:12.200 --> 00:13:15.000]  這個人呢很有意思
[00:13:15.000 --> 00:13:18.600]  因爲當他來到中國的時候
[00:13:18.600 --> 00:13:21.200]  他先學喫中國飯
[00:13:21.200 --> 00:13:22.800]  穿長袍馬褂
[00:13:22.800 --> 00:13:24.600]  學中國話
[00:13:24.600 --> 00:13:28.200]  然後開始慢慢地推展
[00:13:28.200 --> 00:13:30.400]  開始慢慢地服事人
[00:13:30.400 --> 00:13:32.400]  人家說他
[00:13:32.400 --> 00:13:35.400]  好像沒有事情做
[00:13:35.400 --> 00:13:37.600]  你跟他講話
[00:13:37.600 --> 00:13:39.400]  他就在你坐在那邊
[00:13:39.400 --> 00:13:42.600]  聆聽你的跟他講話
[00:13:42.600 --> 00:13:43.800]  好像他沒有事情做
[00:13:43.800 --> 00:13:47.400]  他就專門爲你來聽
[00:13:47.400 --> 00:13:50.600]  他總是有空
[00:13:50.600 --> 00:13:52.600]  耶穌也是這樣
[00:13:52.600 --> 00:13:54.400]  耶穌我來了是要服事人
[00:13:54.400 --> 00:13:57.200]  不是要被人服事
[00:13:57.200 --> 00:13:58.800]  耶穌他的服事人
[00:13:58.800 --> 00:14:03.400]  他第一個態度他總是有空
[00:14:03.400 --> 00:14:05.600]  我不好意思這麼說
[00:14:05.600 --> 00:14:08.400]  你如果來找牧師談話
[00:14:08.400 --> 00:14:09.800]  談了十五分鐘半個小時
[00:14:09.800 --> 00:14:11.800]  牧師就要看看錶了
[00:14:11.800 --> 00:14:13.000]  是不是
[00:14:13.000 --> 00:14:15.400]  總是沒空
[00:14:15.400 --> 00:14:16.600]  這不好
[00:14:16.600 --> 00:14:20.600]  耶穌的態度是總是有空
[00:14:20.600 --> 00:14:22.600]  怎麼講呢
[00:14:22.600 --> 00:14:25.200]  有一天耶穌跟門徒
[00:14:25.200 --> 00:14:26.600]  走着走着
[00:14:26.600 --> 00:14:30.400]  快要來到耶利哥城的時候
[00:14:30.400 --> 00:14:33.200]  就路邊就有瞎子在那邊喊叫
[00:14:33.200 --> 00:14:34.600]  呼求耶穌說
[00:14:34.600 --> 00:14:39.400]  可憐我們吧父子生的兒子
[00:14:39.400 --> 00:14:42.600]  門徒就說不要讓讓不要讓讓
[00:14:42.600 --> 00:14:45.800]  耶穌說你讓他們吧
[00:14:45.800 --> 00:14:47.600]  耶穌就停下來
[00:14:47.600 --> 00:14:52.000]  說要我爲你們做什麼事情
[00:14:52.000 --> 00:14:54.600]  耶穌就醫治了他們
[00:14:54.600 --> 00:14:56.000]  您知道嗎
[00:14:56.000 --> 00:15:01.800]  耶穌跟門徒來到耶利哥城
[00:15:01.800 --> 00:15:04.800]  他沒有事先規劃好
[00:15:04.800 --> 00:15:07.600]  他沒有事先預備好
[00:15:07.600 --> 00:15:10.400]  說路上會有瞎子
[00:15:10.400 --> 00:15:11.800]  會打攪你
[00:15:11.800 --> 00:15:13.400]  會打斷你
[00:15:13.400 --> 00:15:16.600]  會叫你停下來
[00:15:16.600 --> 00:15:19.000]  耶穌完全沒有準備
[00:15:19.000 --> 00:15:21.600]  所以他總是有空
[00:15:21.600 --> 00:15:23.200]  當人有需要的時候
[00:15:23.200 --> 00:15:27.800]  耶穌把人的需要擺在第一位
[00:15:27.800 --> 00:15:30.000]  這是我要強調的
[00:15:30.000 --> 00:15:32.400]  我們總是有空就是說
[00:15:32.400 --> 00:15:34.800]  你要把神放在第一位
[00:15:34.800 --> 00:15:39.000]  因爲不然你就總是沒空
[00:15:39.000 --> 00:15:41.000]  不願意受打攪
[00:15:41.000 --> 00:15:45.200]  或者是總是不方便
[00:15:45.200 --> 00:15:46.600]  我講的嘛
[00:15:46.600 --> 00:15:48.000]  我們教會
[00:15:48.000 --> 00:15:50.800]  如果大家總是有空
[00:15:50.800 --> 00:15:53.000]  我們只要一個禮拜
[00:15:53.000 --> 00:15:56.800]  你禮拜天早上十點半到十二點
[00:15:56.800 --> 00:15:58.200]  你總是有空
[00:15:58.200 --> 00:15:59.800]  我們這裏已經坐不下
[00:15:59.800 --> 00:16:01.800]  兩堂都坐不下
[00:16:01.800 --> 00:16:02.800]  很不幸
[00:16:02.800 --> 00:16:05.000]  我們總是沒空
[00:16:05.000 --> 00:16:06.600]  爲什麼
[00:16:06.600 --> 00:16:09.200]  因爲我們沒有把神的事情
[00:16:09.200 --> 00:16:11.600]  放在第一位
[00:16:11.600 --> 00:16:14.600]  昨天大宏講了一句話
[00:16:14.600 --> 00:16:17.800]  我說大宏真的你大有進步
[00:16:17.800 --> 00:16:22.200]  他說如果今天習主席召見你
[00:16:22.200 --> 00:16:25.000]  你會不會半個小時前
[00:16:25.000 --> 00:16:30.200]  穿戴等席閉功不經的等席主席呢
[00:16:30.200 --> 00:16:31.800]  會
[00:16:31.800 --> 00:16:34.400]  那我們萬物的創造宇宙
[00:16:34.400 --> 00:16:37.000]  天地萬物的神神
[00:16:37.000 --> 00:16:41.600]  他說不可不守安吉日
[00:16:41.600 --> 00:16:43.400]  那麼爲什麼
[00:16:43.400 --> 00:16:46.800]  我們卻好像總是不方便
[00:16:46.800 --> 00:16:48.800]  總是沒有空呢
[00:16:48.800 --> 00:16:50.800]  我今天還跟我太太開玩笑
[00:16:50.800 --> 00:16:53.800]  我說如果這樣子的話
[00:16:53.800 --> 00:16:55.600]  是不是我們要把禮拜天的聚會
[00:16:55.600 --> 00:16:59.600]  改在男君沒有空的時候呢
[00:16:59.600 --> 00:17:01.600]  但但不可
[00:17:01.600 --> 00:17:04.000]  我們再一次說感謝神贊不賞
[00:17:04.000 --> 00:17:08.600]  因爲他把這一篇分別爲聖出來
[00:17:08.600 --> 00:17:10.800]  讓我們大家都有這個目標
[00:17:10.800 --> 00:17:11.600]  有這個方向
[00:17:11.600 --> 00:17:13.800]  我們知道
[00:17:13.800 --> 00:17:16.600]  如神在實界中他所說的
[00:17:16.600 --> 00:17:18.200]  不可不守安吉日
[00:17:18.200 --> 00:17:21.400]  你一定要來召見神的
[00:17:21.400 --> 00:17:26.000]  因爲那是創造宇宙天地萬物的真神
[00:17:26.000 --> 00:17:30.200]  要我們禮拜天停下來
[00:17:30.200 --> 00:17:35.600]  禮拜天把我們平常的事情中斷
[00:17:35.600 --> 00:17:38.400]  讓我們來了神的面前
[00:17:38.400 --> 00:17:41.800]  不要被其他的事情所打擾了
[00:17:41.800 --> 00:17:43.600]  我跟你說
[00:17:43.600 --> 00:17:47.400]  耶穌所有行的神蹟
[00:17:47.400 --> 00:17:52.000]  都是在他毫無準備的時候
[00:17:52.000 --> 00:17:53.600]  被打擾
[00:17:53.600 --> 00:17:55.400]  被打斷
[00:17:55.400 --> 00:17:57.600]  被停下來的
[00:17:57.600 --> 00:17:58.800]  耶穌第一次
[00:17:58.800 --> 00:18:01.400]  他行的神蹟是什麼
[00:18:01.400 --> 00:18:04.400]  在迦南婚姻的時候
[00:18:04.400 --> 00:18:07.600]  耶穌跟幾個門徒
[00:18:07.600 --> 00:18:10.400]  跟朋友們在一起
[00:18:10.400 --> 00:18:13.000]  喫酒席喝酒
[00:18:13.000 --> 00:18:15.800]  忽然間被打攪了
[00:18:15.800 --> 00:18:17.800]  被打斷了
[00:18:17.800 --> 00:18:19.600]  他媽媽叫人跟他說
[00:18:19.600 --> 00:18:22.200]  酒沒有了
[00:18:22.200 --> 00:18:25.400]  酒用盡了
[00:18:25.400 --> 00:18:27.200]  所以他是毫無準備
[00:18:27.200 --> 00:18:29.200]  但是他卻叫僕人說
[00:18:29.200 --> 00:18:32.600]  把這個酒缸裝滿水吧
[00:18:32.600 --> 00:18:35.000]  然後再把它舀出來
[00:18:35.000 --> 00:18:37.000]  給大家喝吧
[00:18:37.000 --> 00:18:39.200]  有人喝了說
[00:18:39.200 --> 00:18:42.800]  怎麼好酒現在纔拿出來啊
[00:18:42.800 --> 00:18:48.200]  所以這一個把水變酒的神蹟
[00:18:48.200 --> 00:18:51.400]  是在他被打攪的時候
[00:18:51.400 --> 00:18:55.000]  如果耶穌在那邊喫飯的時候
[00:18:55.000 --> 00:18:57.200]  你酒沒了你就叫人趕快去買去喫了
[00:18:57.200 --> 00:18:58.600]  我現在正在喫飯
[00:18:58.600 --> 00:19:00.600]  我現在沒空啊
[00:19:00.600 --> 00:19:03.800]  那就行不出神蹟來了不是嗎
[00:19:03.800 --> 00:19:06.200]  所以我們如果要有神蹟行起來
